,이름,별점,리뷰,날짜
231,Darin,5,(Translated by Google) A good place to drive and see the night view. Parking is available but crowded on weekends. Waiting time for parking is about 30 minutes.  (Original) 드라이브겸 야경보기 좋은 곳. 주차가능하나 주말은 혼잡. 주차 대기시간 약30분 소요.,2 months ago
232,이성진,4,(Translated by Google) It's nice to be able to see the whole view of Seoul.  (Original) 서울의전경을볼수있어서좋습니다,2 months ago
233,simon Kim,5,"(Translated by Google) Seoul night view, date nose seokseok!!  (Original) 서울 야경, 데이트 코승 정석!!",2 months ago
234,축구민수FM,4,(Translated by Google) The night view was very nice. there were so many people...  (Original) 야경이 참 좋더라. 사람이 참 많더라..,2 months ago
235,Wonjoon Lee,4,,2 months ago
236,Kevin P,5,"역사적 기능적으로 세계적인 도시 서울 한눈에 바라보기 정릉.. 태조 이성계의 경처(고려풍습), 태조 이성계와  버들잎의 애사로 유명한 신덕고황후 강씨능을 둘러보고(입장료5백원) 교수단지옆길을 따라 위로오르면 바로 북악로로 접어들고,  버스1162종점 아래 적조사,정릉과 연관된 흥천사를 둘러보고 오르면 나은 선택 기도가 잘된다는 것으로 아직도 사찰, 기도원들이 많다는 북악산과북한산주변 북악산로 올라가는 길에서 왼편으로, 낙산(혜화동),성북동,대사관로,삼청동에서 북악정으로 오르는 길들 다아 있고, 오른편에, 국민대 건물 앞으로 평창동방향 터널을 향하는 내부순환도로를 사이에 두고 숲속 오솔길이 연결되 내려가며 나무에 가려진 골짜기에 사찰들 쉽게 볼수 있다 화강암 악산은 접근 난이도로 인성을 단련하고 갖가지 형상은 감성의 건조함 자극하듯 6백사십여년 지나며 많은 사연이 쌓여있는 이골 저골 지나는 둘레길 걸으며 생에 한가로이 몇번이나 오르려나 싶어 이어폰 꽂고 산속 여러코스 오르내리며 덕분에 만학의 결과얻는 기쁨도.. 때론 놀라고 신기해하기도... 북한산 중턱 산속 거대불상형상에 겨울밤하늘 오리온별자리 올려보며 숲길 속에서 마주친 유기견 백구무리 마주쳐 길상사쪽에서 들려오는 닭 울음소리 들릴때 성북동 맛집들에서 하산의 시장기 풀때 역사의 탄흔자국 바라보며 무거운 짐 내려놓는곳(ㅋ 작명대가) 지나치며 청계천 발원지에서(시작 미미..) 윤동주문학관에서 독립소중함느껴  중턱 하늘마루에 체육시설중 거꾸로서기 도움 1162종점, 하늘전망대 근처도 운동시설 화장실: 1162종점, 하늘마루,하늘전망대,북악팔각정에 매점: 1162종점(성북여성회관내),북악팔각정  220618 북악스카이웨이를 꼬불꼬불 30km 속도로  팔각정에 올라 서울시내와 북한산 모습 둘러보다",2 months ago
237,두타산,5,(Translated by Google) It's nice to be quiet.  (Original) 조용하니 좋네요,2 months ago
238,김윤석,5,,2 months ago
239,문설희,4,,2 months ago
240,psy,5,,2 months ago
241,박도감,5,발 아래 내리는 경치가 아주그냥 끝내주지요~~,2 months ago
242,K James,2,커플들 밖에 없네여...,2 months ago
243,Jerry Kim,5,"(Translated by Google) It takes time to park on the weekend, but it's worth the wait.  (Original) 주말에는 주차 하는데 시간이 걸리지만, 기다려서 주차한 보람이 있어요.",2 months ago
244,Kevin P,1,"The worst service crew in Seoul. She yells at customers, and forces everyone orders at least one drink. I had to order a extra coffee which no one needed in my group. I asked for a Togo cup to take it out. Then she told me to bring the cup from the pickup desk to inside of the kitchen to get the coffee poured in a Togo cup.  I felt so uncomfortable walking inside of their dirty kitchen simply to get a paper cup.",2 months ago
245,HYUK313 Kim,4,,2 months ago
246,임원경,5,,2 months ago
247,Jonghwan Paek,5,,2 months ago
248,Z4매니아,1,(Translated by Google) what do you think you are doing  (Original) 뭐한다고 여길 갖는지,2 months ago
249,머니꿀팁,5,야경 명소 드라이브 코스로아주 좋습니다 올라가는길 곳곳에 숨은 카페들 좋아요,2 months ago
250,성재우,5,,2 months ago
251,우상협 (보물섬에),3,막혀.... 허제만 편란한곳,2 months ago
252,엄승배,5,,2 months ago
253,강종진,4,,2 months ago
254,정현우,5,,2 months ago
255,손정우,5,(Translated by Google) It's okay  (Original) 괞찮아요,2 months ago
256,오모뿌랏따,5,그냥 서울의 명소,2 months ago
257,Joony Lee,5,(Translated by Google) View restaurant!  (Original) 뷰 맛집!,2 months ago
258,문주연,5,드라이브코스로 좋아요. 6시30분전에 가서 주차대기없이 들어갔네요,2 months ago
259,정진우,4,,2 months ago
260,황경택,4,(Translated by Google) like  (Original) 좋아요,2 months ago
261,*김*태림,4,주차장이 크고 저렴하고 깔끔해진것 같아요. 전망이 좋아요. 탁트인 전망... 매점에서 흘러나오는 큰음악소리 🤣😁,2 months ago
262,황인호,4,뷰 포인트는 평창동쪽이 메인이라 생각합니다. 평일에 가면 고즈넉한 분위기와 산바람을 즐길 수 있습니다.  연인과 함께 가시길 추천드려요. 자가용이 없으면 접근성은 다소 떨어지는 편입니다.,2 months ago
263,Joe Oh (Joe),5,자덕의 성지 #1,2 months ago
264,김메알,5,(Translated by Google) It's really worth seeing. The night view breaks my heart.  (Original) 정말볼만하네요   야경이 마음이뻥뚫리네요,2 months ago
265,Youngsam Kim,5,,2 months ago
266,문필규,4,,2 months ago
267,남권순도,5,(Translated by Google) the night view is nice  (Original) 야경이 멋져요,2 months ago
268,남기현,3,,2 months ago
269,김영동,5,(Translated by Google) Coffee ☕️  (Original) 커피 ☕️,2 months ago
270,두바다,5,끓인 라면 치즈에 계란 포함 5천원...집 밖의 라면은 항상 옳다.  주말 밤에는 드라이브 나온 차량들이 몰린답니다.,2 months ago
271,한광희,5,"(Translated by Google) I went on a Friday, but if you go after the evening hours, there will be a wait for the parking lot, so I think it would be better to go early. Night view instant ramen was good  (Original) 금요일에 다녀왔는데 저녁시간이후로 가면 주차장대기가 생김 일찍 가는게 좋을 거같고 야경 즉석라면이 좋았다",2 months ago
272,뱅뱅뱅,4,,2 months ago
273,Sowon Yu,4,,2 months ago
274,YS Cho,5,,2 months ago
275,JH H,5,(Translated by Google) view night  (Original) 뷰 야간,2 months ago
276,Sop. Eunsoo Park,4,"팔각정은 너무 좋은데 그 안에 카페, 음식점이 별로예요. 맛없고 질이 안좋고 비싸서 별 하나 뺍니다. 오미자차에서 한방 냄새가 났어요..ㅠ",2 months ago
277,Dory J,3,,2 months ago
278,황장군,4,(Translated by Google) a lot of cars  (Original) 차가많다,2 months ago
279,안은주,5,,2 months ago
280,우후,5,(Translated by Google) I brought binoculars and was able to see clean Seoul for the first time in a long time.  (Original) 쌍안경을 가져가서 모처럼만에 깨끗한 서울을 볼수 있었어요.,2 months ago
281,이승훈,5,,2 months ago
282,방지거사,4,(Translated by Google) Bukak Skyway after the rain....  (Original) 비온 뒤 북악스카이웨이........,2 months ago
283,동훈김,3,새벽 1시는 넘어야 주차장에 여유가 있습니다. 높은곳에서 서울을 바라 볼 수 있다는 장점이 있습니다.,2 months ago
284,오지현,5,,2 months ago
285,Jason Lee,5,(Translated by Google) scenic spots. Great for taking pictures. The entrance to the parking lot is blocked.  (Original) 경관 명소. 사진찍기 좋아요.주차장 입구 막힙니다.,2 months ago
286,변경안,4,,2 months ago
287,송현규,5,,2 months ago
288,캐논데일 F300,5,"(Translated by Google) You have to pay for parking, but it is a good place to see various aspects of Seoul and even Bukhansan Mountain in the distance.  (Original) 주차료를 내야 하지만 서울의 다양한 모습과 멀리 북한산까지 볼수 있는 좋은 장소입니다",2 months ago
289,비행기,5,(Translated by Google) It's cold at night  (Original) 밤엔 추워요,2 months ago
290,kyung-wook lee,5,,2 months ago
291,도은이,5,경치 보기 좋아요,2 months ago
292,진광언,5,,2 months ago
293,BioMartino,5,(Translated by Google) It was good to visit because the sky was very clear because I visited after the rain. The parking lot was also improved a bit.  (Original) 비온 뒤 찾아가서 그런지 하늘이 무척 깨끗해서 관람하는데 좋았음 주차장도 개선이 쫌 되어서 괜찮았음,2 months ago
294,임경훈,4,,2 months ago
295,냥냥냥,5,,2 months ago
296,명성준,5,,2 months ago
297,요렛,5,,2 months ago
298,이남호,4,,2 months ago
299,김능래,4,북악산에서 내려다 보이는 전경이 멋집니다,2 months ago
300,Harin Mommy,5,สนุกมาก ขับรถเข้ามาลึกสุดๆแต่ก็คุ้ม อยากให้คนต่างชาติรู้จักเยอะๆจัง,2 months ago
301,두테르테,3,,2 months ago
302,유골맨골,3,북한산과 서울시내 풍경 보는곳으로 평범해요,2 months ago
303,석계돼지곤듀,5,라면도 먹고 서울야경도 보고 너무좋아요! 주차장도 넓고 좋습니다!,2 months ago
304,Dipak Sen,5,,2 months ago
305,박진수,5,,2 months ago
306,기우경,5,(Translated by Google) A panoramic view of Seoul go on a sunny day Parking fee seems to have gone up  (Original) 서울시내 전경조망터 날 맑은날 가세요 주차비가 오른듯,2 months ago
307,Yukyeong (유경),5,"(Translated by Google) The night view is beautiful, there are many people and the atmosphere is good  (Original) 야경 예뻐요 사람도 많고 분위기도 좋고",2 months ago
308,h g,4,렌트카 및 문신국밥햄들이 너무 많아서 무서움ㅎ 그래도 예뻐요,2 months ago
309,이진철,5,,2 months ago
310,Rob Olford,4,"Good view, facilities up there mediocre.",2 months ago
311,박형란,5,(Translated by Google) It is a place where you can see all of Seoul at a glance. It was good.  (Original) 서울 전체가 한눈에 보이는 곳입니다. 좋았어요.,2 months ago
312,김동회,5,,2 months ago
313,댓글,5,"(Translated by Google) It has a distinctly different feel from the night view of Namsan Tower. A closer look at the city You can see Jamsil Tower and Namsan Tower. You can eat dalgona below and ramen, and you can take 4 photos of the pump and life.  (Original) 남산타워야경과 확실한 다른느낌 더 가까이서 도시를 감상할 수 있다 잠실타워,남산타워조망 가능하고 아래 달고나, 라면을 먹을수 있으며 펌프, 인생4컷사진촬영가능",2 months ago
314,Jun Mo Gu,3,청와대 뒷산 북악산 정상에 있는 운전하는 사람들만 알만한 장소. 80년대 감성이 물씬 풍기는 이곳은 바로 얼마전(2022년5월)  리모델링 개장했다하여 기대하고 갔더니만..뭐가 바뀐건지ㅋㅋㅋㅋ 팔각정에 있던 카페나 레스토랑?은 없어지거나 휴업중이고 그나마 새로 생긴게 편의점라면 제조기계 정도?ㅋㅋ 그것도 먹을장소 없어서 벤치에 가거나 서서먹는 정도. 가격도 비싸고 주차료도 내구요. 참...경치좋아 가끔 오는 곳이지만 오늘은 날도 흐렸다는 ㅋㅋ 주차료도 싸진않음. 참고하세요,2 months ago
315,스팀보이,5,,2 months ago
316,Ex caby,4,"(Translated by Google) The parking fee is 400 won per 10 minutes. A great place to watch the sunset and night view. There were many lovers and families. There were quite a few bikers and motorcycle riders, but those who ride bikes are really respectful because the road is tougher than expected.  (Original) 주차요금 10분당 400원. 일몰과 야경 구경하기 좋은 곳. 연인들과 가족들이 많았음. 자전거나 오토바이 라이더들도 제법 있었는데, 자전거 라이딩 하시는 분들은 정말 생각보다 길이 험해서 존경스러울 정도임.",2 months ago
317,홍성철,5,,2 months ago
318,윤세언,3,"(Translated by Google) The scenery is very good, but the cafe is now closed (remodeling?) The octagonal pavilion above has simple food and tea, and there is also an E-Mart 24 convenience store. It takes patience to have to wait quite a while to park.  (Original) 사방 경치 너무 좋지만 지금 카페가 문닫았음 (리모델링?) 위 팔각정은 간단한 음식과 차는 마실수있고 이마트24편의점도 있음 주차하려면 상당히 기다려야된다는 끈기가 필요함",2 months ago
319,희진,5,,2 months ago
320,한정원,3,(Translated by Google) so different from the old days Don't take out trash  (Original) 옛날과 너무 달랐음 쓰레기를 잘 안치움,2 months ago
321,송효준,3,종로구와 성북구경계 지역에 위치한 곳으로  지하주차장시설은 있고 유료임  그리고 무인매점이 있음,2 months ago
322,구라미,5,,2 months ago
323,돌고래아저씨,5,(Translated by Google) It is said to be a good place to go for a date. All couples are back hugging. Recommended places to see the night view 😄  (Original) 썸탈때 가기 좋은 곳 이라고 합니다. 커플들이 다들 백허그하고 있어요. 야경보기 좋은 장소 추천추천😄,2 months ago
324,김형덕,1,"(Translated by Google) The night view itself is good, but it was an absurd experience that I had to wait too long to get out of the parking lot and pay an additional fee to pass through the gate even after making the assessment.  (Original) 야경 자체는 좋은데, 주차장 빠져 나오는데 너무 오래 기다려서 사정정산을 하고도 게이트 통과하기 위하여 추가요금을 냈던 어이없는 경험이었음",2 months ago
325,박재휘,5,,2 months ago
326,김윤세,5,"(Translated by Google) When the weather is nice, you can see this clear and clean Seoul.  (Original) 날씨 좋은 날 오면 이렇게 맑고 깨끗한 서울을 볼 수 있습니다.",2 months ago
327,Yuna,4,"(Translated by Google) For those who live not too far away, the atmosphere is good at night and the view is good. On the weekends, the parking line is long, but it is worth the wait.  (Original) 멀지않은곳에 사시는분들 밤에가면 분위기 좋고 전망좋아요 주말엔 주차줄이 길지만 그래도 기다릴만함",2 months ago
328,youngrak choi,5,"(Translated by Google) The night view is nice and it's good to drive, but parking is really hard. I visited on a Saturday evening and there was a long queue for parking.  (Original) 야경도 좋고 드라이브하기에도 좋지만 주차는 정말 힘들어요. 토요일 저녁에 방문했는데 길게 주차대기줄이 늘어져있었습니다.",2 months ago
329,jaepill Lee,5,(Translated by Google) Healing Point in Seoul  (Original) 서울의 힐링 포인트,2 months ago
330,하늘색여우,5,,2 months ago
331,수채화 (수채화),5,(Translated by Google) go riding  (Original) 라이딩 꼭가세요,2 months ago
332,김필한,5,,2 months ago
333,Sanghoon Kim,5,,2 months ago
334,BLACKMAMA,5,"(Translated by Google) After the rain, the weather was nice, so I went to see the blue sky.  (Original) 비 온 뒤 날씨가 좋아서 파란하늘 보고 싶어서 다녀왔어요.",2 months ago
335,SH kim,5,(Translated by Google) Great place to see the whole of Seoul  (Original) 서울전경을 보기 좋은 장소,2 months ago
336,Snoopy Herh (hsnoopy),3,"(Translated by Google) It is a place where you can overlook downtown Seoul at a glance. Parking is cumbersome and crowded on weekends, so if you come early in the morning on weekdays, you can enjoy the scenery comfortably.  (Original) 서울 시내를 한눈에 내려다볼 수 있는 장소입니다. 주말에는 사람들이 많아서 주차하기도 번거롭고 북적거리니까, 평일 오전 일찍 오시면 쾌적하게 경치를 볼 수 있어요.",2 months ago
337,정원준,5,,2 months ago
338,김영분,5,,2 months ago
339,장은희,5,,2 months ago
340,코알라하하,5,(Translated by Google) New Ramen machine after opening. I wish the parking lot was bigger.  (Original) new 오픈후 라면기계생김. 주차장이 더 넓었으면 함ㅜㅜ,2 months ago
341,유니킴,4,부대 면회감,2 months ago
342,JK “iec cream” CHO,5,(Translated by Google) Nice View. A motorcycle muffler is being cracked down. Bike brothers beware!  (Original) 나이스뷰. 오토바이 머플러 단속중 입니다. 바이크 형님들은 조심!,2 months ago
343,김찬식,5,,2 months ago
344,M Hwang,5,(Translated by Google) night view and coffee  (Original) 야경 그리고 커피,2 months ago
345,Yusuf Moallim,5,,2 months ago
346,YE Kang,4,(Translated by Google) The night view is pretty  (Original) 야경 예뻐요,2 months ago
347,홍동욱,5,,2 months ago
348,junwon Choi,3,,2 months ago
349,양대민,1,,2 months ago
350,Sungwoo Jang,5,,2 months ago
351,VIP LIFE TOP,3,(Translated by Google) The parking lot is a little narrow.  (Original) 주차장이 조금 좁아요,2 months ago
352,송현주송현주,5,,2 months ago
353,김지용,1,,2 months ago
354,정선문,4,(Translated by Google) The night view of Seoul feels like a flower  (Original) 서울야경이 꽃이핀 느낌,2 months ago
355,네넹 (Before_215),4,,2 months ago
356,Chul Kyu Kim,4,(Translated by Google) I love riding a bike  (Original) 자전거 타고 올라가니 좋아요,2 months ago
357,Gyoseon Hwang,5,,2 months ago
358,김진형,3,(Translated by Google) The parking lot is a bit lacking... Not a lot of restaurants  (Original) 주차장별좀 부족한편... 레스토랑 별로구요,2 months ago
359,김수정,5,,2 months ago
360,Thanunporn Yoo,4,"(Translated by Google) Binoculars can't be right, it eats my coins. The rest is very good, there is a parking lot, a good view, there are shops. There are a few games cabinets. There is a sitting area Come at night, romantic, yes.  (Original) กล้องส่องวิวใช่ไม่ได้มันกินเหรียญฉันไปปป ที่เหลือดีมาก มีที่จอดรถ วิวดี มีร้านขายของ มีตู้เกมส์นิดๆหน่อยๆ มีจุดนั่งพักนั่งเล่น มาตอนกลางคืนโรเเมนติกใช่ได้เลย",2 months ago
361,유운동,4,,2 months ago
362,김진욱,4,(Translated by Google) There is not much parking lot and street parking is enforced. Please make street parking available only for eco-friendly vehicles.  (Original) 주차장이 너무 없는데다  노상주차 단속을 하니..  친환경 차량에 한해 노상주차 가능토록 만들어주세요.,2 months ago
363,jino hong,5,,2 months ago
364,Peter Parker,5,,2 months ago
365,이월순,5,"(Translated by Google) Since it is near Seoul, you can see Mt. Inwang when going up. It's the first time I've been to a place where you can see Bukhansan in the distance. I lived in Seoul 383c and ate ice cream It came down at sunset.  (Original) 서울근교에  있어서  올라갈땐  인왕산도 보이고 멀리   북한산도 보이는곳에  처음가봤냉~ 서울살아온날383ㄷ하고  아이스크림도  먹고 하루 해질녘  내려왔습니다.",2 months ago
366,이귀녀,4,청와대 관람전 미리 들러온곳,3 months ago
367,한명준,3,,3 months ago
368,김채원,5,,3 months ago
369,김에파로,1,,3 months ago
370,이소정,5,"(Translated by Google) The weather is nice, so I can see the whole view of Seoul at a glance~ There are many outings, and it is a place where people who are tired of corona have a break for a while~  (Original) 날씨가 좋아서 서울시내전경이 한눈에 다 보이네요~나들이 나온 사람들도 많고 코로나로 지친 사람들에게 잠시 휴식을 주는곳이네요~",3 months ago
371,Lưu Ly,5,,3 months ago
372,chwoon woo lee,5,"(Translated by Google) A place where you can overlook the beautiful night view of Seoul at a glance. It was under construction when I visited in April 2022. There is no car parking, and there is a bike drive course.  (Original) 아름다운 서울의 야경을 한눈에 내려다볼수있는 곳  2022년 4월방문했을때 공사중이라 차량주차는 안되고 바이크 드라이브코스.",3 months ago
373,Young Ho Park,5,,3 months ago
374,조종규,4,"(Translated by Google) When you first arrive in Seoul, you are curious and curious, and how do visitors feel about entering the parking lot?  (Original) 서울 입성 처음  찿는 마음은 여기저기 궁금하고 신기하고 주차장 진입을 위한 차량 방문자들의 심정은?",3 months ago
375,하나두리나비,4,,3 months ago
376,alfred4749,5,,3 months ago
377,Gunhee Moon,5,It is good place for drive. It is now under construction.,3 months ago
378,장애현,5,,3 months ago
379,Jan Frye,4,"It's a pretty lively place. Standing in line for drinks was the longest part, but that only took about 10 minutes or so.",3 months ago
380,김동준,5,Nice place to drive and watch the view,3 months ago
381,경림이,5,,3 months ago
382,김순희.,5,"(Translated by Google) East, West, South, North A wonderful experience to enjoy the night view of Seoul in nature  (Original) 동,서,남,북 서울의 야경을 자연속에 즐기는 멋진 경험",3 months ago
383,도미니카삼형제,5,,3 months ago
384,김창식,5,(Translated by Google) Currently under construction.. The underground parking window is also closed.. Only about 10 cars are parked next to the store.. I don't know if it was closed because of remodeling or Corona. I just ate and drank tea and visited once.  (Original) 현재는 공사중.. 지하 주차창도 폐쇄.. 단지 매점옆에 10대 정도 주차.. 리모델링인지 코로나 때문에 장사가 안되서 문을 닫은건지 모르겠음. 그냥 밥먹고 차마시고 한번 들러 보았는데.,3 months ago
385,MIMI,3,,3 months ago
386,JS Lee,5,,3 months ago
387,양영교,4,,3 months ago
388,달리는게좋은 쩡쭈아,5,,3 months ago
389,Stephen Nam-wook Kang,5,,3 months ago
390,Donghun Lee,4,,3 months ago
391,김민욱,5,,3 months ago
392,정수재,5,"(Translated by Google) The view of Seoul from the octagonal pavilion after the rain. There was no fine dust, and the fantastic weather and the view were really good~~^^(Last year's photos) There is E-Mart 24, so you can buy a light snack. -I just had to write a review last year, so I'm posting it  Currently under construction, you can enjoy the view from the octagonal pavilion, but E-Mart 24 is not open except for the parking lot. It is said to reopen around May 20th.  (Original) 비온 뒤 팔각정에서 바라본 서울 풍경 미세먼지 없고 너무 환상적인 날씨와 전망 정말 좋았습니다~~^^(작년 사진들) 이마트24가 있어서 간단한 간식도 사먹을 수 있어요. -작년에 리뷰를 써놓게 그냥 있어서 올려요  지금은 공사중으로 팔각정에서 전망은 감상할 수 있지만, 이마트24외에는 영업을 안하고 주차장도 폐쇄했습니다.  5월20은경 다시 오픈한다고 합니다",3 months ago
393,Park Minkyu,5,(Translated by Google) first ride. It's easy. hehe  (Original) 첫 라이딩. 쉽네. ㅎㅎㅎ,3 months ago
394,평평강,5,"(Translated by Google) It's not open now, so I left my car on the roadside and came to see it. The scenery was good and the view was very good.  (Original) 지금은 영업을 안해서 도로변에다 차를 두고 잠시보고 왔네요 경관이 좋았고 전망이 아주좋았습니다",3 months ago
395,Hweil Ryu (류회일),5,,3 months ago
396,정용덕,5,(Translated by Google) It's hard to lift.  (Original) 업힘 힘드네요.,3 months ago
397,퍼플디케이Purple DK,5,(Translated by Google) Difficult to use vehicle due to construction  (Original) 공사중이라 차량이용 힘듦,3 months ago
398,HC Kim,3,"(Translated by Google) It would be better to go by car via Bukak Skyway... This course is not recommended for the Bukak Mountain Trail. When you climb the octagonal pavilion, the view is beautiful. It is not currently due to Corona, but there are restaurants, convenience stores, toilets, and you can take a walk.  (Original) 북악스카이웨이를 통해 차로 가는 것이 더 좋을듯... 북악산행코스에서는 그다지 추천하지 않는 코스입니다. 팔각정에 오르면 경치는 좋습니다. 지금은 코로나로 하지 않지만 음식점도 있고 편의점은 운영하고 있고 화장실도 있고 산책도 할 수 있어요.",3 months ago
399,김영삼,5,(Translated by Google) Seoul panoramic view  (Original) 서울 전경이 한 눈에 들어오네요,3 months ago
400,주영달,3,(Translated by Google) Under construction until mid-May night view is the best  (Original) 5월 중순까지 공사중 야경은 최고,3 months ago
401,downraw,5,"(Translated by Google) All facilities are closed because it is currently being remodeled, and the vending machine next to the convenience store is available  (Original) 지금 리모델링중이라 시설 전부 닫혀있고 편의점 옆 자판기는 사용가능",3 months ago
402,김동은,5,(Translated by Google) Nice view. too many cars  (Original) 경치 좋음. 차가 너무 많음,3 months ago
403,김성택,1,"(Translated by Google) It's been a long time since I've had a cup of coffee and went to hang out.. Under construction.. All shops, cafes, and convenience stores are closed.. Only the scenery is nice..  (Original) 정말 오랫만에 커피한잔 하며 멍때리러 갔는데.. 공사중.. 매점.까페.편의점 모두 문닫음.. 풍경만 좋앗음..공사가 중단중이라 더 을씬년스럼.. ㅠ",3 months ago
404,박광호,5,,3 months ago
405,최최영주,5,,3 months ago
406,하영현,5,,3 months ago
407,Minkyu Park,5,(Translated by Google) Going up on a motorcycle... it's so easy  (Original) 오토바이타고 올라가니... 이리 쉽네,3 months ago
408,Booyoung Kim,5,,3 months ago
409,변형석,4,"(Translated by Google) Parking lots and restaurants will be closed until May 22, and you can use a convenience store by temporarily stopping in front.  (Original) 5월22일까지 주차장, 음식점 폐장하고, 앞에 잠깐 세워서 편의점 이용은 가능하네요.",3 months ago
410,Hyun Woo Shin,1,(Translated by Google) it's under construction I parked my car in the parking lot and it blew up. Then block the car from going in.  (Original) 공사하고있어요.  주차장에 차 댔더니 딱지뗐네요. 그럼 차 못 들어가게 막아놓던가,3 months ago
411,J.Y Choi,4,(Translated by Google) Drive course  (Original) 드라이브 코스,4 months ago
412,임재홍,3,(Translated by Google) Construction by May 22  (Original) 22년 5월까지 공사,4 months ago
413,4ever fantasy,4,(Translated by Google) I parked on the side of the road because of the parking lot construction work. The view is good.  (Original) 주차장 공사를 하느라 주차를 길 가에 하고 들어갔어요.뷰는 좋아요.,4 months ago
414,김희엽,5,,4 months ago
415,김두현,5,,4 months ago
416,Natsumi Lee,4,Fresh air,4 months ago
417,원호연,4,,4 months ago
418,정희은,5,"(Translated by Google) Nice place to see the night view. It's elegant, it's nice to take a walk, and it has a Korean style. There is a small set of traditional games, and light meals are also available. A cafe is also in operation. It is currently closed due to parking lot construction.  (Original) 야경보기 좋은 곳. 운치있고 산책하기 좋고 한국적인 멋도 있음. 전통놀이 할 수 있게 약간 마련되어있고 간단한 식사도 먹을 수 있음. 카페도 운영 중. 현재는 주차장 공사로 미운영인듯",4 months ago
419,Stanley Noh노쌤TV (노쌤TV),3,,4 months ago
420,Sangbeom Park,3,(Translated by Google) Under construction  (Original) 공사중이었음,4 months ago
421,Junyoun Lee,5,,4 months ago
422,신재준,5,(Translated by Google) Riding is Bukaksan  (Original) 역시 라이딩은 북악산이지,4 months ago
423,수락폴,4,"(Translated by Google) Unmanned vending machines run until late at night, so you can cook ramen. Even if you visit at night, it is elegant and you can enjoy the night view of Seoul at a glance. It may take some time to enter the parking lot, even at late hours.  (Original) 밤 늦게까지 무인 자판기가 운영해서 라면을 끓여먹을 수 있다. 밤에 방문해도 운치있고 서울의 야경을 한 눈에 담을 수 있다. 늦은 시간에도 생각보다 인파가 몰려, 주차장 진입까지 시간이 걸릴 수 있다.",4 months ago
424,최인석,4,(Translated by Google) Parking lot construction requires you to park nearby. Recommended if you can tolerate the inconvenience. We recommend visiting especially at night.  (Original) 주차장 공사로 주변에 주차해야합니다. 그 불편함을 감수한다면 추천. 특히 밤에 방문하시는 것을 추천,4 months ago
425,김수환,5,"(Translated by Google) If you go in time for sunrise and sunset, you won't get tired of looking at it every day.  (Original) 일출 일몰시간에 맞춰 가면 매일 봐도 안질립니다",4 months ago
426,혁,4,(Translated by Google) There is nothing to see than I thought  (Original) 생각보다 볼 거 없음,4 months ago
427,venus han,5,"(Translated by Google) Until May 22, the parking lot, shops, and restaurants were not operating.  (Original) 22년5월까지 주차장.매점.식당 운영하지 않더라구요~",4 months ago
428,KHONG SAO,4,(Translated by Google) The parking lot is currently under construction and cannot be used. The parking lot and restaurant are under construction until May!!  (Original) 지금 공사중이라 주차장사용이 불가하네요 5월까지 주차장과 식당 공사중이라고 합니다!!,4 months ago
429,최민규,5,,4 months ago
430,Sunki Yoo,5,,4 months ago
431,서정욱,5,Very nice view and uphill riding course in Seoul,4 months ago
432,피러카_Peter Car,4,,4 months ago
433,Hyoungjun Bae,5,,4 months ago
434,김순환,4,,4 months ago
435,고민근,4,"(Translated by Google) I went there because I wanted to go to see the night view even though it was cold with my son on the road I only went through, but it was very pretty and good.  (Original) 지나만 다녔던길 아들이랑 추운데도 야경보러 가고싶어서 갔는데 넘 이쁘고 좋으네요 코로나로 편의점도 화장실도 잠겨있어 아쉬웠어요",4 months ago
436,Kyujin Kim,4,"It was extremely tiring since I was completely out of shape, and unfortunately the weather was too cloudy oenjoy the view, but still it was worth the walk for me. I would be game for it again one day.",4 months ago
437,전유대,5,,4 months ago
438,이창호,3,(Translated by Google) It's a good road for driving practice. Good night view.  (Original) 가는 곳까지는 운전연습용으로 좋은 도로임. 야경이 좋음.,4 months ago
439,Pietro OH,5,"(Translated by Google) Currently under construction, a bit chaotic atmosphere  (Original) 현재 공사중으로 좀 어수선한 분위기",5 months ago
440,김건우,5,(Translated by Google) good~  (Original) 좋아요~,5 months ago
441,민지계,5,,5 months ago
442,S.H SHIN,4,"(Translated by Google) Bukak Skyway where I often drove with my father when I was in middle and high school. Soldiers with guns would check in late at night. As I started driving when I was 20, the places I often drove to were Bukak Skyway and Namsan Tower. Fortunately, nothing has changed in both places, but Namsan Tower cannot be reached by car, so now only Bukak Palgakjeong Pavilion is accessible by car.  It is a charming place that has hardly changed from the past.  (Original) 중,고등학생때 아버지와 자주 드라이브를 했던 북악스카이웨이. 늦은 시간에는 총을 든 군인들이 검문도 하곤했다. 20살때 운전을 하게 되면서 자주 드라이브를 했던 곳도 북악스카이웨이, 남산타워 등이었는데. 다행이 두곳 다 특별히 변한건 없지만 남산타워는 차를 몰고 올라갈 수 없기때문에 이젠  북악팔각정만이 차로 올라갈 수 있는 곳 되어 버렸다.  예전과 크게 변한게 거의 없는것이 매력인 곳.",5 months ago
443,김종문,3,,5 months ago
444,Jade Jeon,5,(Translated by Google) A place where you can see the stars in Seoul on a nice day you can see stars if the weather is nice  (Original) 날 좋으면 서울에서 별 볼수 있는곳 you can see stars if the weather is nice,5 months ago
445,Lee El,5,,5 months ago
446,B Min,5,,5 months ago
