,이름,별점,리뷰,날짜
143,김설아,5,"(Translated by Google) In the middle of winter, I was originally supposed to go on a warm Southeast Asian trip, but I solved the problem here. The admission limit is 500 people, so why not enter before entering? 500 people... that's a lot of people. Still, it was refreshing to enjoy recording in a warm place on a cold day. It's hot and humid inside. It's rainy season weather. Leave your winter coat in the car or in the locker before entering. You might fall.  (Original) 한겨울에는 원래 따뜻한 동남아 여행을 가야하는데 그러지 못한 한을 여기서 풀었습니다. 입장 제한이 500명이라 입장 전에는 왜? 라고 했는데 500명... 진짜 엄청 많은 인원입니다. 그래도 추운 날 따뜻한 곳에서 녹음을 즐기니 힐링 됐어요. 내부가 모옵시 덥고 습합니다. 장마철 날씨예요. 겨울 겉옷을 차에 두거나 로커에 맡기고 입장하세요. 쓰러질 수도 있어요.",6 months ago
144,문광수,5,,6 months ago
145,김동옥,5,(Translated by Google) It's a beautiful place close by.  (Original) 가까운곳에 넘 아름다운곳 입니다,6 months ago
146,Mii Re,4,"(Translated by Google) It's a good place to visit. It is a place decorated with cute things rather than a huge and spacious place like overseas. On weekends and holidays, there are a lot of people, so it is a bit inconvenient to take pictures. The entrance fee is 5000 won and you can visit both the expatriate garden and the botanical garden, but because it is winter, there is not much to see in the expatriate garden. Since the inside of the botanical garden is warm, it is good enough to take a walk around if it is hot after visiting.  (Original) 한번 들러보기 좋은 곳입니다. 해외같이 거대하고 넓게 꾸며놓은 곳이기 보다는 아기자기하게 이것저것 꾸며놓은 곳입니다. 주말이나 공휴일에는 사람이 많아서 사진찍기 좀 불편합니다. 입장료 5000원으로 주재원과 식물원 둘다 관람할 수 있으나 겨울이라 주재원은 그다지 관람할 것이 많지는 않습니다. 식물원 내부가 따뜻하기 때문에 관람하고 나서 더우면 한바퀴 돌다가기 좋은 정도 입니다.",6 months ago
147,캡틴윤,4,"(Translated by Google) It's a lot hotter than expected. It would be appropriate to go around wearing a sweatshirt, and I think it would be appropriate to wear a short-sleeved tee in spring and fall.  Because there are many blue colors, the photos come out well, but there are a lot of disadvantages in the photos because there are more people than I thought.  (Original) 생각보다 많이 덥습니다. 맨투맨티 하나입고 돌아다니면 적당할것 같고 봄가을에는 반팔티입어야 할것 같습니다.  푸르른색이 많다보니 사진은 잘나오나 사람이 생각보다 많아서 사진에 주변인이 나오는 단점이 많습니다.",6 months ago
148,HEUNGMAN JUN,5,,6 months ago
149,sj Ryu,5,,6 months ago
150,양동근,5,,6 months ago
151,서원교,4,"(Translated by Google) Big, cute, and majestic It is a European-style building and there are many photo zones. However, parking lot 2 is a bit far from the botanical garden  (Original) 크고 아기자기하며 웅장하다 유럽식 건물로 이쁘게 지어놔서 포토존도 많다 다만 2주차장은 식물원에서 좀 멀다",6 months ago
152,hk j,4,,6 months ago
153,jaeheon lee,5,,6 months ago
154,임희철,4,(Translated by Google) Weekend parking is difficult  (Original) 주말 주차가 힘들어요,6 months ago
155,정지원,5,,6 months ago
156,문주만,5,,6 months ago
157,김정현,4,,6 months ago
158,Haegul Pyun,5,"(Translated by Google) If Singapore has Gardens Bay, Korea has Seoul Botanical Garden.  (Original) 싱가폴에 가든즈베이가 있다면 한국엔 서울식물원이 있다.",6 months ago
159,BOO KYUNG CHOI,5,,6 months ago
160,구두단 TV,4,,6 months ago
161,ey k,5,"(Translated by Google) If you go, go early to find parking and sightseeing. Even if it is difficult, go early if you go.  (Original) 간다면 일찍 가야 주차나 구경이 용이합니다 힘들어도 간다면 일찍가세요 지하주차장은 자리가 넉넉하지 못합니다",6 months ago
162,김성준,5,,6 months ago
163,정창영,5,(Translated by Google) It was nice that it was nicely decorated.  (Original) 아기자기하게 잘 꾸며놓아서 좋았습니다,6 months ago
164,박사철,5,,6 months ago
165,Seung-su LEE,5,,6 months ago
166,DANTE,4,"(Translated by Google) It was mid-winter, so I only saw the greenhouse, so I didn't expect much, so it was okay, but it felt a bit lacking compared to the entrance fee.  (Original) 한겨울이라 온실만 보고옴 기대를 별로 안해서 그런지 괜찮았으나 입장료대비 볼것은 조금 부족한 느낌임",6 months ago
167,최진원,5,,6 months ago
168,박미래,5,(Translated by Google) So good.  (Original) 너무 좋아요.,6 months ago
169,주드로빈,5,👍,6 months ago
170,하청일,5,,6 months ago
171,황인호,4,"(Translated by Google) More than 100 people than in the botanical garden seemed more beautiful. If it was built in 1904 (?), The botanical gardens seem to be amazing. I went on a trip. The road lake was also a bit of a little smell of the Japanese smell by deforming what made it when it was in the Japanese era. I have a white song next to the lake.  (Original) 식물원 내부 보다는 100녀이 넘은 건물이 더 아름다워 보이네요. 1904년(?)에 지어 졌으면 그때 식물원은 신기 했을듯 합니다. 시간 여행을 갔어요. 가는 길 호수도 일제 시대때 만든 것을 변형시켜서 일제 냄새를 조금 지웠구요. 호수옆에 백송이 있는데 사진도 멋 있습니다.",6 months ago
172,김경남,5,(Translated by Google) places to visit  (Original) 가볼만한곳,6 months ago
173,mi jin Kim,4,(Translated by Google) A place to visit on a cold winter day  (Original) 추운 겨울에 가볼만한 곳,6 months ago
174,우니조아,5,"(Translated by Google) What are you talking about? Winter in the winter, a child to take a child in the city of Seoul, Admission fee is reasonable  (Original) 말해뭐해ㅋ 최고임 겨울에 서울시내에 아이 데리고 갈만한 미세먼지 걱정없는 따뜻한 곳 주차공간 넉넉 부대시설 완비 입장료 합리적ㅋ 강추임",6 months ago
175,HR MO,4,,6 months ago
176,inlove pul,5,,6 months ago
177,이상곤,5,"(Translated by Google) I went without thinking, but I was very satisfied. I recommend you to go.  (Original) 별 생각없이 갔는데  정말 만족감이 높았어요, 가보실것을 추천드려요",6 months ago
178,소품집SOPUM-JIB,5,,6 months ago
179,김영준,5,"(Translated by Google) Take Line 4 at Indeokwon Station, transfer to Line 9 at Dongjak Station, and go out of Exit 2 of Magoknaru Station and walk for about 10 minutes towards the Seoul Botanical Garden to arrive at the Botanical Garden.  (Original) 4호선 인덕원역에서 승차하여 동작역에서 9호선으로 환승하여 마곡나루역 2번 출구로 나와 서울식물원쪽으로 10분 정도 걷다보면 식물원에 도착하게 되는데 실내 식물원에 가면 다양한 볼거리가 많아 유익하며 아이들을 동반하면 더욱 좋다",6 months ago
180,이기웅,5,,6 months ago
181,SungLyol Yoo,3,,6 months ago
182,오산,5,,6 months ago
183,Woonggy Kim,5,,6 months ago
184,Ahram Cha,5,,6 months ago
185,Chace Choi,5,(Translated by Google) There is a big bear outdoors  (Original) 야외에 큰 곰이 있어요,6 months ago
186,민상기,3,,6 months ago
187,wantsg,5,,6 months ago
188,Hasla Lee,4,(Translated by Google) It would be better if it warmed me up ^^  (Original) 날 따뜻해지면 더 좋을 듯요^^,6 months ago
189,이호재,3,,6 months ago
190,둥그리(둥그리뚱스),5,(Translated by Google) I like children so much.  (Original) 아이가 너무 좋아해여,6 months ago
191,eRicmynn Moon,3,,6 months ago
192,Jerzy Kotwica,5,,6 months ago
193,박효열,2,,6 months ago
194,김태환,5,"(Translated by Google) As it is an indoor botanical garden, it is kept warm even in winter, so it is a good place to take children and strollers. The parking lot is wide underground, so it is not exposed to the outdoors. There is an entrance fee of KRW 5,000 per person. There isn't much to see outdoors in winter. The road is quite comfortable to stroll on, and above all, it's not cold, so I'm less worried. Plants are also sold at the souvenir shop, so it would be fun to visit.  (Original) 실내 식물원이다보니 겨울에도 따뜻하게 유지되어 아이데리고, 유모차 끌고 가기 좋은 곳이에요 주차장도 지하로 넓게 있어서 크게 야외에 노출되진 않습니다 인당 5천원 입장료가 있어요 크게 실내 야외로 나누어지는데 실내는 아열대/지중해로 나눠져있고 야외는 겨울에는 크게 볼게 있진 않더라구요 길도 나름 유모차 다니기 편하고, 무엇보다 춥지않아서 걱정이 덜해요 아이데리고 가기도 좋고 연인/친구와 사진찍으러 가기도 좋은 곳이에요! 기념품샵에서 식물도 팔고 하니 방문해보면 재미있으실거 같네요  날 좀 풀리면 다시 방문해볼 예정입니다~",6 months ago
195,Haksu Lim,4,,6 months ago
196,K,4,"(Translated by Google) It seems a bit lacking compared to other famous botanical gardens in other countries, but I still want to know where this is in Korea. I wore thick clothes and visited in the middle of winter, but because it was a greenhouse, of course the humidity was high and the temperature was warm, so it was a little hot later I was sweating. It seems a little more convenient if you leave your clothes in the locker room before entering. I hope to visit again when the flowers are in full bloom.  (Original) 외국 어디어디 유명한 식물원에 비하면 좀 부족한 듯 하지만 그래도 우리나라에서 이게 어디야 싶음. 두꺼운 옷 껴입고 한겨울에 방문했는데 온실이라 그런지 당연하게도 습도도 높고 온도도 따뜻해서 나중엔 살짝 더웠네요 땀도 나구요. 입장 전 락커룸에 옷 맡기고 가시면 조금 편할 듯 합니다. 꽃 많이 필때 한번 더 갔으면 좋겠네요.",6 months ago
197,탐정이죠,5,"(Translated by Google) It was winter, so I only visited the greenhouse. It is located on the 2nd floor next to the entrance on the 1st floor. It's 1,000 won for 4 hours, and it's the same as the subway. It's hot, so it's recommended to take off your outerwear. There was so much to see in the greenhouse!  (Original) 겨울이라 온실만 방문함. 1층 입구 옆, 2층에 라카있습니다. 4시간에 1000원, 젤 작은칸 금액이고, 지하철거랑 똑같아요. 더워서 겉옷 무조건 벗고 들어가는거 추천합니다. 온실 안에 볼 거 많았어요!",6 months ago
198,gyu pwang,5,,6 months ago
199,Soo-Won LEE,4,,6 months ago
200,나기주,5,,6 months ago
201,박래길,5,,6 months ago
202,B Lee,4,(Translated by Google) It's worth the money.. you got this for free haha  (Original) 돈값은 함..이거를 무료로 풀었다니 ㅎ,6 months ago
203,이덕 근,5,(Translated by Google) Great place to see tropical plants  (Original) 열대식물을 볼 수 있는 좋은곳,6 months ago
204,임창균,5,,6 months ago
205,Jin-soo So,5,(Translated by Google) I like it whenever I come.  (Original) 올때마다 좋네요,6 months ago
206,고양이두마리,5,너무 예뻐요,6 months ago
207,브이콩,5,(Translated by Google) It was nice to be able to feel the greenness to the fullest even in winter.  (Original) 겨울에도 초록초록함을 한껏 느낄 수 있어서 좋았어요,6 months ago
208,Jerry Shin,5,(Translated by Google) The fascinating place  (Original) 매력 만점.. The fascinating place,6 months ago
209,슬라맛빠기,5,,6 months ago
210,서동수,4,,6 months ago
211,스마일훈,5,(Translated by Google) A perfect place to take your baby!!!  (Original) 아기 데리고 가기 딱 좋은 곳!!!강추,6 months ago
212,yon kim,5,,6 months ago
213,이우성,5,,6 months ago
214,moonho seo,5,,6 months ago
215,이창훈,5,,6 months ago
216,김성열,5,(Translated by Google) It is full of strange plants and various flowers... It would be a good place for a winter outing. Feels like summer even in the middle of winter  (Original) 신기한 식물과 다양한 꽃들이 가득함... 겨울철 나들이 장소로 좋을듯~~ 한겨울에도 여름같은 느낌~,6 months ago
217,장지호,5,(Translated by Google) Magog Botanical Garden Best Date Place  (Original) 마곡 식물원 데이트 장소 최고,6 months ago
218,김효정효정,3,"(Translated by Google) I wish the plants were more diverse. Compared to the building, the plants don't seem to care.  (Original) 식물들이 좀더 다양했으면좋겠습니다~ 건물에비해서  식물들이 알차지 못한것같습니다~",6 months ago
219,임정훈,4,,6 months ago
220,이광식,4,(Translated by Google) It was nice to see various plants from all over the world in winter.  (Original) 겨울에  다양한  서계각국  식물보고 좋았어요,6 months ago
221,95 2,4,(Translated by Google) I recommend wearing only short sleeves with padding and moving it in the padding box. It's midsummer weather~  (Original) 패딩에 반팔만입고가서 패딩보관함에 맞기고 움직이시는걸 추천드려요 한여름날씨입니다~,6 months ago
222,강백주,5,,6 months ago
223,Kijin (아님말고),4,,6 months ago
224,김주호,4,"(Translated by Google) ok, it's fun  (Original) 좋아요 , 재미 있어요",6 months ago
225,이선주,5,,6 months ago
226,하하하,4,,6 months ago
227,슈링,4,(Translated by Google) A good place to visit if you have children..  (Original) 아이가 있음 한번쯤은 들리기 좋은곳..,6 months ago
228,옴맘맘마,4,"(Translated by Google) The indoor greenhouse is smaller than expected, making it difficult to keep distance You can also see the garden outside with the admission ticket, but it is winter. there is nothing Taking a walk without looking forward  (Original) 생각보다 실내 온실 크기가 작아 거리두기 지키기 어려움 입장권으로 외부정원도 볼 수 있는데 겨울이라 아무것도 없긴 함 기대 않고 산책 실컷 함",6 months ago
229,한아름,5,,6 months ago
230,Shinil Hong,4,(Translated by Google) It is the perfect botanical garden for the cold winter. Take a walk in short sleeves and take a look.  (Original) 추운 겨울에 최적인 식물원입니다. 반팔로 산책하며 구경하세요.,6 months ago
231,Christina Cabanetos,4,"(Translated by Google) Very beautiful botanical garden in the heart of Seoul. Very interesting to visit it when it is -10°C outside, we have a little thermal shock.  (Original) Très beau jardin botanique en plein Séoul. Très intéressant de le visiter quand il fait -10°C dehors, on a un petit choc thermique.",6 months ago
232,David Lee,5,(Translated by Google) A place where you can feel the greenery in winter!  (Original) 겨울에 푸르름을 느낄 수 있는 곳!,7 months ago
233,이현진,4,(Translated by Google) A very nice botanical garden nearby  (Original) 가까운곳에 너무 좋은 식물원,7 months ago
234,QMin P,5,,7 months ago
235,달달,4,,7 months ago
236,이종관,4,,7 months ago
237,김병규,5,(Translated by Google) I think it will be better in spring  (Original) 봄되면 더 좋을 것 같아요,7 months ago
238,똥쟁이,5,,7 months ago
239,이상화,5,,7 months ago
240,전준치,5,,7 months ago
241,Youngjin Kim,5,,7 months ago
242,김재민,5,(Translated by Google) A great place to observe various plants in an exotic atmosphere.  (Original) 이국적인 분위기에 여러 식물들을 관찰할 수 있는 훌륭한 곳~~,7 months ago
243,호잇,5,,7 months ago
244,정규목,4,"(Translated by Google) Reminiscent of a temperate forest. If you visit in winter, you will have to take off your coat due to the temperature difference. The best view while walking through the 2nd floor Skywalk!  (Original) 온대림을 방불케 함. 겨울에 방문하면 온도차 때문에 겉옷을 벗게될정도임. 2층 스카이워크를 걸어가며 보는것이 최고 뷰!",7 months ago
245,Eunjoo Shin,4,,7 months ago
246,노란새,5,(Translated by Google) I love the botanical garden! It took me about an hour and a half to look around the greenhouse at a leisurely pace. I want to visit the outdoor theme garden every season.  (Original) 식물원 좋아요! 온실 돌아보는데 느긋하게 1시간 반쯤 걸렸어요. 바깥 주제원은 계절마다 와 보고 싶네요.,7 months ago
247,0937 LEGO,5,good,7 months ago
248,Yeong-Joo Lee,4,"(Translated by Google) There is enough parking, but it may take some time to enter due to Corona. It is okay to park in the second parking lot and use it on foot.  (Original) 주차장 충분하나 코로나 등으로 입장에 시간이 다소 소요. 제2주차장 쪽에 주차하고 도보로 이용하는 것도 괜찮음.",7 months ago
249,신동규,5,(Translated by Google) I think it would be much better if you come in summer or spring or fall.  (Original) 여름이나 봄 가을에 오면 훨씬 좋을거 같다,7 months ago
250,null,5,,7 months ago
251,Jongkeun Ahn,4,(Translated by Google) Things to do in Gangseo-gu  (Original) 강서구에서 가볼만한 곳,7 months ago
252,나soo,5,(Translated by Google) Perfect to go in winter. greenhouse  (Original) 겨울에 가기 딱 좋아요. 온실,7 months ago
253,Jumbok Kim,3,(Translated by Google) Entrance was inconvenient  (Original) 출입구가 불편했음,7 months ago
254,박pretty,5,,7 months ago
255,WonJin Lee,4,,7 months ago
256,으쌰(으쌰),5,,7 months ago
257,soyeong Lee,5,"(Translated by Google) Warm and good, the restaurant on the 4th floor is clean ㅡ If you enter in the morning, it is quiet  (Original) 따듯하고 좋음, 4층 식당 깔끔 ㅡ 오전중에 입장하면 한산해요",7 months ago
258,김유민,5,(Translated by Google) Plants are so cute haha  (Original) 식물들이 너무 귀여워요 ㅎㅎㅎ,7 months ago
259,JJHAHA,4,,7 months ago
260,김재윤,4,,7 months ago
261,seen Kim,5,(Translated by Google) It's perfect for being able to stay indoors on a cold winter day. There are many plants and there are many things to see.  (Original) 추운겨울날 따뜻한 실내에 있을수 잇다는것으로도 만점. 여러 식물도 있어서 구경거리도 많음,7 months ago
262,김현수,5,,7 months ago
263,정승욱,5,,7 months ago
264,황경자,5,"(Translated by Google) a friend lives nearby because it's so good We met, but once in a park An artificial lake in the middle The reeds were spectacular After a long walk on the black road, on the bridge go up the elevator Take a ride and see the Han River up close Get off the car-free sidewalk It's snowing and it's a bit frozen It was nice to be able to see the Han River. The sun went down and it got dark People who go out to exercise One by one, today Come back to Seoul Botanical Garden the thought of wanting to live did  (Original) 친구가 근처에 살고있어 거기가 너무 좋다고 해서 만났는데 일단 넗은공원 에 중간중간 인공호수와 갈대가 장관이었다 흑길을 한참걷다 다리위로 올라가다 엘리베이터를 타고 한강을 가까이서 볼수 있는 차없는 인도로 내려 와 눈이와서 약간 얼어있는 한강도 볼수있고 좋았다 해가 저물어 어두워졌는데 운동하러 나온 사람들도 하나둘 늘었다  오늘 서울식물원 다시오고 싶고 살고싶다는 생각을 했다",7 months ago
265,jin c,3,,7 months ago
266,배상운,4,,7 months ago
267,노수빈,4,"(Translated by Google) In winter, there is not much to see in the outdoor garden, but it was nice to be able to spend time in the greenhouse and seed library. It is also possible to rent seeds, so it would be good to come with children!  (Original) 겨울에는 야외 정원에는 별로 볼 게 없지만, 온실이랑 씨앗 도서관에서 시간을 보낼 수 있어서 좋았습니다~ 씨앗 대여도 가능하다고 하니 아이들이랑 같이 오시면 좋을 것 같아요!",7 months ago
268,임성균,5,,7 months ago
269,HM Kim,4,"(Translated by Google) There are a lot of people and there aren't many things to see, but it's paid.  (Original) 사람많고 볼거리는 별로 많지않은데 유료라니 ....",7 months ago
270,권영준,5,(Translated by Google) good  (Original) 굿,7 months ago
271,박미란,4,,7 months ago
272,이효일,3,,7 months ago
273,Park박정기,3,"(Translated by Google) It is worth visiting in winter, but I think the entrance fee is expensive.  (Original) 겨울에 가볼만한데 입장료가 비싼편이라 생각해요",7 months ago
274,Samuel Gu,5,,7 months ago
275,sung Hye Kim,1,,7 months ago
276,광식신,4,(Translated by Google) Best to exercise  (Original) 운동하기최고,7 months ago
277,곤충멘토스,5,(Translated by Google) It's too good  (Original) 너무 좋습니당,7 months ago
278,정한샘,4,,7 months ago
279,정래영,4,"(Translated by Google) I like to take a leisurely walk! The parking fee is 1,200 won per hour and must be settled in advance. It is convenient to get out of the car ^^  (Original) 가볍게 산책하기 좋아요~! 주차비는 1시간에 1200원이며 사전 정산하고 출차하면 편리해요^^",7 months ago
280,Praise U I,5,(Translated by Google) It makes me feel like I'm on an overseas trip!!! I felt like I was in a forest with beautiful exotic plants. And the variety of fragrant herbs was really enjoyable.  (Original) 마치 해외 여행을 간듯한 느낌을 주네요!!! 아름다운 이국적인 식물들로 구성된 숲속에 온듯한 기분이 었습니다. 그리고 향기로운 허브가 다채롭게 있어 정말 즐거운 시간이 었습니다.,7 months ago
281,MH Kim,5,,7 months ago
282,김남희,4,(Translated by Google) It is a pity that only greenhouse plants can be viewed in winter.  (Original) 겨울에는 온실 식물들만 관람할 수 있어서 아쉬워요~,7 months ago
283,김민재,4,,7 months ago
284,sichoi,5,(Translated by Google) Good for winter  (Original) 겨울에 가기 좋음,7 months ago
285,byeonggy seo,4,,7 months ago
286,sohn injae,4,"(Translated by Google) In winter, you only have to look at the greenhouse, not the season for outdoor plants. More recommended for spring, summer and autumn - (Mediterranean and tropical plants)  If you want to see korean seasonal plants come other season than winter. Winter you can see plants inside greenhouse only, which houses tropical and mediterranean plants.  (Original) 겨울에는 야외식물이 시즌이 아니라 온실만 봐야되요. 봄여름가을에 더 추천 - (지중해 및 열대식물)  If you want to see korean seasonal plants come other season than winter. Winter you can see plants inside greenhouse only, which houses tropical and mediterranean plants.",7 months ago
287,Minjae Jeong,5,(Translated by Google) Decent sized botanical garden!  (Original) 적당한규모의 식물원!!,7 months ago
288,Myung Jae Oh,5,,7 months ago
289,조연우,5,(Translated by Google) Very nice for an indoor date  (Original) 실내데이트 하기에  아주조아용,7 months ago
290,hyojin Lee,5,,7 months ago
291,곽철홍,4,,7 months ago
292,상상클로버,4,"(Translated by Google) It was beautiful to decorate for the Christmas season, and it was nice to see plants that I had never seen before.  (Original) 크리스마스 시즌을 맞아서 꾸며놓은 것도 예뻤고 평소 보지 못한 식물들을 볼 수 있어서 좋았다",7 months ago
293,김수현,5,,7 months ago
294,고은결,5,,7 months ago
295,김민수,4,,7 months ago
296,고재수,1,,7 months ago
297,현봉준,3,(Translated by Google) I like to take a walk around  (Original) 주변 산책하기가 좋아요,7 months ago
298,SooHwan SEO,4,,7 months ago
299,이영주,4,"(Translated by Google) I went there twice this month alone with my granddaughter.  (Original) 손녀딸데리고  이번달에만 2번다녀왓습니다  동남아  여행던기억이  새록,새록  기억나게해서 너무좋앗다",8 months ago
300,Diane Kim,5,"(Translated by Google) It was winter, so the outdoors was thin, but the greenhouse was rich.  (Original) 겨울이라 야외는 야위었지만, 온실은 풍성",8 months ago
301,한상현,5,(Translated by Google) good place to go in winter A lot of kids and a lot of lovers  (Original) 겨울에 가기 좋은곳 애들도 많고 연인들도 많음,8 months ago
302,박재하,5,,8 months ago
303,김득근,5,,8 months ago
304,catten 9595,4,,8 months ago
305,mmm h,4,(Translated by Google) I went in by chance and the inside was pretty.  (Original) 우연히들어갔는데 안에가 이쁘게 잘되어있었습니다,8 months ago
306,박용우,3,"(Translated by Google) It is nice to have a walking trail and a botanical garden together. The trails are open year-round, but the botanical garden is closed every Monday.  (Original) 산책로와 식물원이 같이 있어서 좋습니다. 산책로는 연중 무휴이지만, 식물원은 매주 월요일 쉽니다.",8 months ago
307,송송용덕,4,(Translated by Google) It was good I saw plants I didn’t know and saw a lot of big plants. It was cute and beautiful. Nature was always beautiful.  (Original) 좋았어요 몰랐던 식물도 보고 큰 식물 여러가지 보았어요 귀엽고 아름다웠어요 자연은 늘 아름다웠어요,8 months ago
308,유명준,5,"(Translated by Google) It is a well-manicured greenhouse botanical garden. It's quite warm, so it's best to take off your thick clothes and go.  (Original) 잘꾸며진 온실 식물원입니다~ 제법 따뜻하니 두꺼운옷은 벗어두고 가시는게 좋습니다~",8 months ago
309,jonggu lee,5,(Translated by Google) It is a place I want to visit in winter.  (Original) 겨울에  가보고싶은 장소  입니다,8 months ago
310,Sun Korea,5,"(Translated by Google) like. In winter, the greenhouse is the best. It's hot. There are many plants  (Original) 좋아요. 겨울에는 온실이 최고에요. 덥더라구요. 식물도 많아요~",8 months ago
311,Chan Jung,5,"(Translated by Google) The facilities are good and the interior is not big, but it is good to take pictures and I think it is decorated according to the current trend. The cafeteria inside is also good  (Original) 시설도 좋고 내부가 크진않지만 사진찍기좋고 요즘트렌드에 맞게 꾸며놓은거같아요 내부식당 카페도 좋아요",8 months ago
312,황써니 (써니황),5,,8 months ago
313,SVETLANA Li,5,"(Translated by Google) A very beautiful place for walking with loved ones and with your family. Lots of greenery, flowers and beautiful locations for photos  (Original) Очень красивое место для прогулок с любимыми и с семьей. Много зелени,  цветов и красивых локаций для фото",8 months ago
314,하경숙,5,,8 months ago
315,YL Park,4,,8 months ago
316,나사집진_NaSafilter,5,,8 months ago
317,강다연,4,,8 months ago
318,김종훈,5,(Translated by Google) Recommendation Recommendation.. go.  (Original) 추천추천.. 가세요.,8 months ago
319,냥냥,5,,8 months ago
320,twothree one,4,,8 months ago
321,바니당근,5,,8 months ago
322,공기성,5,,8 months ago
323,이현웅,5,,8 months ago
324,히야히야,3,(Translated by Google) It's worth a visit.  (Original) 볼만해요,8 months ago
325,paul k. (desmond),5,(Translated by Google) A new place with every visit  (Original) 매번 방문할 때 마다 새로운 곳,8 months ago
326,Nkateko Mdaka,5,"Always enjoy my experience here, it’s calming and peaceful. More people are going there more often now so it gets full pretty quickly",8 months ago
327,즐거운인생,5,"(Translated by Google) There is a lot to see and it is a good place to put it well I knew it was going to be really hot, but it wasn't that hot and it was the perfect temperature to watch and walk around.  Not bad to come with the kids and see Not a lot for the kids to see and there weren't many people at all. I went on a Saturday.  There are many things to see outdoors.  But I knew it would be really big inside, but that wasn't the case. It is a place full of nature, so it is worth visiting and enjoying it at least once.  Please note that the admission fee is 5,000 won for adults.  (Original) 볼거리도 많고 잘꾸며 놔서 괜찮은곳 완전 더울줄알았는데 그렇게 막 안덥고 딱 관람하고 돌아다니기 좋은 온도였다.  애기들이랑 와서 구경하기 나쁘지 않음 애기들이 볼만한게 많음 그리고 사람들도 완전 많지 않았음 토요일에 갔다왔는데  야외에서도 볼만한것도 많고  근데 완전 내부가 클줄알았지만 그게 아니라 조금 당황했지만 그래도 서울에서 이렇게 자연을 가득 담고있는 곳이라 한번쯤은 가서 보고 즐길만함  관람료 성인5,000원임 참고하세요",8 months ago
328,왠즈데이,5,"(Translated by Google) It is a newly built botanical garden, and the composition and decoration is considerable. There are not many parking spaces, so there is a lot of waiting on the roadside after 2pm.  (Original) 새로지은 식물원으로 구성이나 꾸며놓음이 상당함 주차대수가 많지 않아 오후2시 이후에는 길가에 대기가 많음",8 months ago
329,강원,5,,8 months ago
330,임유진,4,(Translated by Google) Nice for a walk  (Original) 산책하기 좋네요,8 months ago
331,dongchul oh,5,,8 months ago
332,김용대,5,"(Translated by Google) It is good to go on a cold day, a rainy day, a day with a lot of fine dust  (Original) 추운날 비오는날 미세먼지 많은날 가기좋아요",8 months ago
333,Munhui Sin,5,,8 months ago
334,유원호,5,,8 months ago
335,정효은,5,"(Translated by Google) Weekend mornings aren't that crowded, it's not very spacious, so I was able to look around without getting tired.  (Original) 주말 오전은 그렇게 붐비지 않네요, 아주 넓지 않아서 지치지 않고 둘러볼수 있었어요, 구석구석 아이들이 좋아하는 공간이 있어서 신나게 구경하다 갑니다~^^",8 months ago
336,AIJA PARK,5,(Translated by Google) Seoul Botanical Garden  (Original) 서울 식물원,8 months ago
337,이미영,4,(Translated by Google) It was like seeing a proper botanical garden.  (Original) 제대로 된 식물원을 본거같았음,8 months ago
338,SM,5,,8 months ago
339,YEOSU Fisherman여수어부,5,"(Translated by Google) It was nice to be able to observe various plants and the transportation was convenient.  (Original) 여러가지 식물을 관찰할 수 있고, 교통도 편리해서 참 좋았습니다.",8 months ago
340,잘살아보자,4,"(Translated by Google) I could see a lot of different plants, but the tropical pavilion was too humid and hot.  (Original) 정말 다양한 식물들을 볼 수 있었는데 열대관은 너무 습하고 더웠습니다..",8 months ago
341,이용우,3,(Translated by Google) Just just  (Original) 그저그냥,8 months ago
342,Andrew Burger,5,,8 months ago
343,Minihallo,5,"(Translated by Google) There are so many different kinds of plants. It's a good date course, and it's good to go with your parents.  (Original) 다양한 식물 많아서 신기해요. 데이트 코스로도 좋고 부모님 모시고 가기도 좋습니다",8 months ago
344,kkalsam99,5,,8 months ago
345,yangsook kwon,4,(Translated by Google) It is a place where a new city tour is possible. Neighboring buildings are also unique. Transportation is also convenient.  (Original) 신도시경헝이 가능한 곳이네요. 인근빌딩들도 특이합니다. 교통도 편하고요.,8 months ago
346,조규찬,5,"(Translated by Google) Today, in search of new plant ecology and flowers  (Original) 오늘도 새로운 식물의 생태와 꽃을 찾아서",8 months ago
347,Yang-jae Shin,3,,8 months ago
348,jinwook LEE,4,,8 months ago
349,고재현,5,"(Translated by Google) Various things to see in the greenhouse~ Good for couples and families outing. Due to the nature of the greenhouse, it is rather hot inside.  (Original) 온실안 다양한 볼거리가~ 연인, 가족 나들이하기 좋음. 온실 특성상 내부가 더운편입니다.",8 months ago
350,JK Man,5,(Translated by Google) clean and nice  (Original) 깨끗하고 좋아요,8 months ago
351,Hyunjae Lee,5,(Translated by Google) Nice park for a walk. There isn't much to see inside.  (Original) 산책하기 좋은 공원. 돈내고 들어가는 내부는 별로 볼 것 없음.,8 months ago
352,김준범,4,,8 months ago
353,박성현,4,,8 months ago
354,박수완,5,"(Translated by Google) I've always been interested in plants, but since I stopped drinking, I had a good experience looking at places like this~ If I go to this place often, I think it will be of great help to my recovery. I hope that next time Bucheon citizens can also go formally~~  (Original) 평소 식물에 관심이 많았는데 단주를하니 이런곳도가보고 좋은경험했습니다~ 자주이런곳을가면 단주회복하는데 많은도움이될껏같아요~~ 다음에는 부천시민도 정식으로 갈수있음 좋겠어요~~",8 months ago
