,이름,별점,리뷰,날짜
183,안소영,5,"(Translated by Google) The best among the old historical gothic buildings.. In the middle of historic Seoul where there is a majestic and quiet place, the Catholic Church is somehow proud...^^  (Original) 오래된 역사적인 고딕건물중 으뜸.. 웅장하고 적막이 잇는 역사적인 서울 한복판에 천주교성지는 왠지 뿌듯합니다......^^",3 months ago
184,newday k,1,,3 months ago
185,SW Jung,5,Gorgeous,3 months ago
186,방미선,5,,3 months ago
187,Kyung Kwon,4,(Translated by Google) Watch Mass at Myeongdong Cathedral on a fine day~^^  (Original) 날씨 좋은날  명동성당에서 미사보기~^^,3 months ago
188,이세실리아,5,(Translated by Google) good mood  (Original) 좋은기,3 months ago
189,이주형,5,,4 months ago
190,KYUNG HEO,5,(Translated by Google) It is good to feel that the body and mind are calm and reverent. I really like the sound of choral music when going up the stairs.  (Original) 몸과 마음이 차분해지고 경건해지는 느낌을 받아서 좋습니다. 계단을 오를때 들리는 성가 음악소리가 정말 좋습니다.,4 months ago
191,박형욱,5,,4 months ago
192,박종인,5,나의 전부입니다~~,4 months ago
193,Hoju Semi (hojusemi),5,Beautiful place to 🙏,4 months ago
194,윤보현,5,(Translated by Google) mass  (Original) 미사,4 months ago
195,임영빈,5,,4 months ago
196,윤대용,4,(Translated by Google) Take a break in the church  (Original) 성당 한바퀴 ㆍ 잠시  쉼,4 months ago
197,kANGSEOK YANG,5,(Translated by Google) A quiet haven for living and breathing minds ᆢ  (Original) 조용히 살아숨쉬는 마음의 안식처 ᆢ,4 months ago
198,Fanda Yurike,5,English mass service at 9 am,4 months ago
199,도라양,5,,4 months ago
200,글로벌플렉스,5,,4 months ago
201,김기철,4,,4 months ago
202,HYA PARK,5,(Translated by Google) It is the best Catholic sanctuary. Welcome to everyone's shelter for sharing lunches for the homeless who are having a hard time due to Corona  (Original) 최고의 가톨릭성지입니다 요모두의쉼터 코로나로 힘든 노숙자들의 도시락나눔을 환영합니다,4 months ago
203,Marta Amézquita,5,You can find information about Mass times on the website. There is one English mass on Sundays 9:00 am. This Cathedral is so beautiful inside.,4 months ago
204,장명숙,5,,4 months ago
205,Chin Lip Low,5,,4 months ago
206,Ji Soo Kim,5,,4 months ago
207,강호연,5,,4 months ago
208,정일권,5,,4 months ago
209,Loukas. L,5,,4 months ago
210,정승용,3,,4 months ago
211,강영준,5,(Translated by Google) The best cathedral in Korea  (Original) 우리나라 최고의 성당,4 months ago
212,푸미흥Rita,4,"(Translated by Google) As it is in the past, as it is a famous attraction in Myeong-dong, you can quietly pray and think.  (Original) 예전 그대로 있는 곳, 명동의 명소답게 조용하게 기도하고, 생각 할 수 있어요 성당 중심으로 한바퀴 돌면서, 성모님 상, 성물 가게",4 months ago
213,esther jeannett rosales poblete,5,(Translated by Google) Wonderful  (Original) Maravillosa,5 months ago
214,Regina,5,(Translated by Google) It seems that every Monday the nuns sit on the steps and pray for Myanmar. I will pray with you next time too.  (Original) 월요일마다 수녀님들께서 계단에 앉으셔서 미얀마를 위한 기도를 하시는 것 같아요. 저도 다음엔 함께 기도드릴게요,5 months ago
215,김귀님,4,,5 months ago
216,최상천,5,,5 months ago
217,김병기,4,,5 months ago
218,조정연,3,,5 months ago
219,Merchant Moira,5,(Translated by Google) pretty  (Original) 예뻐요,5 months ago
220,Jung lee,5,,5 months ago
221,Happysong,5,(Translated by Google) It is a place that always gives you peace of mind and comfort.  (Original) 늘 마음이 편안해지고 위안을 주는 곳이죠.,5 months ago
222,jieon kim,5,,5 months ago
223,오티부부,5,"(Translated by Google) It's really pretty at night, there's a lot to eat around.. It's great even during the day when the weather is nice.  (Original) 밤에 정말 예쁩니다, 주변에 먹을것도 많고.. 낮에도 날씨좋으면 참 좋아요",5 months ago
224,김진호,5,아주 좋았습니다,5 months ago
225,Pri Pri Pri,3,,5 months ago
226,Dongho Ko,5,"(Translated by Google) This Myeongdong Catholic Church is a popular place for Catholics to hold Mass, as well as for foreign believers to attend Mass, and it is a holy place for freedom that is easily visited by the general public.  (Original) 이곳명동성당은 카톨릭신자들이 미사를접전할때 와 외국인 신자들도 미사접전을위해 많이 들리는곳이고 편안하게 일반인들도많이찿는 자유의성지입니다.",5 months ago
227,오상희,5,,5 months ago
228,유시준,5,,5 months ago
229,장papi,5,"(Translated by Google) It is, of course, a must-visit cathedral. There are many things to see in the vicinity such as galleries and shops.  (Original) 당연히 방문해볼만한 대표성당입니다. 주변에 갤러리, 샵등 볼거리도 많아요",5 months ago
230,김지연,5,(Translated by Google) Cultural Relics and Sacred Sites  (Original) 문화유적지 및 성지,5 months ago
231,김미정,4,(Translated by Google) I went to the entrance ceremony.  (Original) 입학식보러 갔다왔어요,5 months ago
232,이시우,5,,5 months ago
233,Angélica Cárdenas,5,(Translated by Google) Very welcoming and the locals make you feel at home  (Original) Muy acogedor y los locales te hacen sentir en casa,5 months ago
234,gogo축구TV e택시,5,,5 months ago
235,me with,5,,5 months ago
236,HanYul Ryu,5,"(Translated by Google) One of the best cathedrals in Seoul, needless to say  (Original) 말이 필요없는 서울 최고의 성당중 한 곳",5 months ago
237,김세교,5,,5 months ago
238,신연섭,5,"(Translated by Google) Korea's modern history is steeped in history and religion. building. It is a place of history where future descendants should reflect on the meaning of democracy. Glory be in the name of the Father and of the Son and of the Holy Spirit, Amen  (Original) 대한민국의 근대사의  역사가 깃들어 있고 역사.종교. 건축물. 인물.미래에 후손들이  민주주의에 대한 의미를 되새겨야할역사의 장소랍니다.  영광이 성부와 성자와 성령의 이름으로 아~멘",5 months ago
239,유동훈,5,,5 months ago
240,서범용,5,,6 months ago
241,원용우,5,,6 months ago
242,박선율,5,(Translated by Google) The scenery during the day and the night view are beautiful ^_^  (Original) 낮에보는 풍경도 야경도 멋지네요^_^,6 months ago
243,chaewon Yu,5,,6 months ago
244,Hyeyoung Min,5,,6 months ago
245,박창준,5,,6 months ago
246,김민준,5,,6 months ago
247,김병욱,5,,6 months ago
248,チョヨンゴン,5,(Translated by Google) It seems that the silence is also the church. It was nice to sit down and worship.  (Original) 적막한게 역시 성당인 것 같습니다. 앉아서 예배도 드리고 좋았어요,6 months ago
249,Take You Moon,4,(Translated by Google) It is a place where the breath of history is alive. I think it is a high-class building that does not hesitate even in the glamorous surrounding buildings and has a subtle fragrance.  (Original) 역사의 숨결이 살아있는 곳이예요. 현란한 주위 빌딩에도 주눅들지 않고 은은한 향기를 품어 내는 고품격 건물이라고 생각합니다.,6 months ago
250,김억년,5,"(Translated by Google) Whenever I get a chance to go to Seoul, I visit this place. Somehow it warms my heart... It's a good place.  (Original) 서울갈때마다 기회되면 방문하는 곳입니다. 왠지 마음이 푸근해지는.... 좋은 곳입니다.",6 months ago
251,박정준,5,(Translated by Google) Easy to park  (Original) 주차하기 편함,6 months ago
252,고태욱 (Assassin's Cry),5,,6 months ago
253,행복한코난,5,,6 months ago
254,행복한봉자씨,5,(Translated by Google) I feel comfortable  (Original) 마음이 편해져요,6 months ago
255,김태선,5,"(Translated by Google) In 2021, the priesthood will be a procedure There are few general believers, Participate in Mass and Events Personally, the Mass was the first to have all attended Seoul Bridge and Cardinal, It is a great honor to see the category  The best cathedral in Korea is the Myeongdong Cathedral Not only is it cool, it is stopped and I came to my hometown. I might feel comfortable.  (Original) 2021년, 사제 부제 서품식 행사로 다녀옴 일반 신자 배정석이 거의 없어 뒷줄과 옆줄에서 미사 및 행사 참여 개인적으로는 서울대교구장 및 추기경님이 모두 참석하신  미사는 처음 이였고  사제 및  부제 서품식도 가까이서 보게된 것이 큰 영광임  국내 최고의 성당답게 명동성당은 언제 가보아도 멋있을 뿐만  아니라 정겨웁고 왠지 고향에  온 듯한 편안함을 느끼게 해주네요",6 months ago
256,Cesar Noda,5,,6 months ago
257,Артур Х,5,,6 months ago
258,뿌뿌니뿌뿌뿌,4,(Translated by Google) I went in early January.  (Original) 1월 초에 다녀옴,6 months ago
259,Joohyoung Park,5,,6 months ago
260,young-keun park,5,(Translated by Google) Always good.  (Original) 항상좋아요,6 months ago
261,고수현,5,,6 months ago
262,JUNGNAM PARK,5,,6 months ago
263,Jeevan Kumar SMB,5,Beautiful Cathedral.,6 months ago
264,Andrew Kim,5,"(Translated by Google) Every time I come to the church, I have an experience like the one in my life.  (Original) 항상 성당에 올때마다 인생 쵀대의 경험을 합니다",6 months ago
265,노란희,5,(Translated by Google) I wish you peace.  (Original) 평화를 빕니다.,6 months ago
266,KI B,5,,6 months ago
267,PETER KIM,5,Religious and historical place,6 months ago
268,장성호,5,"(Translated by Google) I ate Namsan pork cutlet with my family and came to Myeongdong Cathedral to purify my soul and bought a bag of rice cake.  (Original) 가족들과 남산돈까스 먹고 명동성당으로 와서 영혼을 정화시키고 가래떡 한봉지 사왔음, 영동성당에 가면  예전에 수와진이 노래하던 곳을 늘 바라보게 된다",6 months ago
269,bongsung Kang,5,,6 months ago
270,Sharon JJ,5,,6 months ago
271,Audrey Christine,4,,6 months ago
272,Inseong Yun,4,,6 months ago
273,재이신기록,5,(Translated by Google) Isn't it so cool??  (Original) 너무 멋있지 않나요??,6 months ago
274,박래수,5,,6 months ago
275,박윤희,5,(Translated by Google) A place where you can have a spiritual experience in the heart of the city.  (Original) 도심 한복판에서 영적인 경험을 할 수 있는 곳.,6 months ago
276,Philjae Oh,5,(Translated by Google) Myeongdong Cathedral! May the help of love be with you in the year of 2022.. Thank you! I love you!🙆‍♂️  (Original) 명동대성당! 2022년 한 해  사랑의 도우심이 함께 하시기를.. 고맙습니다!사랑합니다!🙆‍♂️,6 months ago
277,Tomasz Witek,5,(Translated by Google) Worth seeing. Our Pope JP2 was also here  (Original) Warto zobaczyć. Nasz Papież JP2 też tu był,6 months ago
278,M.W Lee,5,(Translated by Google) Night view is the best ~  (Original) 야경 최고입니다~,7 months ago
279,신재호,5,,7 months ago
280,김시현,5,,7 months ago
281,김은령,4,(Translated by Google) Myeong-dong Cathedral is a part of Seoul's history.. I'm glad that pretty lights seem to welcome people who visit this place for the year-end and New Year holidays.  (Original) 서울이 역사중 일부 명동성당.. 요즘 연말연시를 맞이하여 이곳을 찾는이들에게 예쁜 조명이 반겨주는 것같아 반가움이 든다.,7 months ago
282,jinwook LEE,5,,7 months ago
283,최선영,5,"(Translated by Google) This is the world's best temple of God. It is famous all over the world. It is the birthplace of the history of Catholicism in Korea.  (Original) 세계최고의 하느님 성전,집입니다 전세계분들의 유명성지이지요 한국 천주교 역사의 산실입니다",7 months ago
284,김Sh,4,,7 months ago
285,선라미,5,"(Translated by Google) When I went to Myeongdong Cathedral at the end of the year, the atmosphere was good and I was a Catholic, so it touched my heart a lot.  (Original) 연말에 명동성당에 가보니 분위기도 좋고 천주교 신자라 마음에 많이 와닿네요",7 months ago
286,silver,5,,7 months ago
287,kitae park,5,(Translated by Google) It is a tourist attraction in Korea rich in history and tradition. A must visit place on Christmas Eve.  (Original) 역사와 전통이 풍부한 대한민국의 명소입니다. 크리스마스 이브 때에는 꼭 가봐야 할 곳이지요,7 months ago
288,야호라호,5,,7 months ago
289,전광철,5,"(Translated by Google) I went to see the mass, but the line was long due to the quarantine pass. the church is pretty  (Original) 미사보러 갔는데 방역패스로 인하여 줄이 길어요 성당은 이쁩니다",7 months ago
290,annie lee,5,"the most famous cathedral in Korea. Located at the center of the Seoul city so, you can easily get to the place.",7 months ago
291,Juseok Yun,5,,7 months ago
292,전종호,5,(Translated by Google) It's a Catholic sanctuary. Many people seek and pray.  (Original) 카톨릭 성지에요. 많은 사람들이 찾아서 기도합니다.,7 months ago
293,jeong Ok kim,5,,7 months ago
294,치르치르,5,(Translated by Google) Korea's representative church  (Original) 우리나라 대표 성당,7 months ago
295,Luke Gonzalez,5,Lovely place with a lot of history. Their holiday events are well worth the trip to see.,7 months ago
296,JunHo Kang,4,,7 months ago
297,김을량,5,"(Translated by Google) Where there is peace, happiness, health, love, joy  (Original) 평화  행복   건강  사랑   기쁨이   있는   곳",7 months ago
298,최동일,4,(Translated by Google) The night scenery was beautiful.  (Original) 야간 풍경이 아름다웠음.,7 months ago
299,J O Hur,5,,7 months ago
300,장민영,5,"(Translated by Google) I haven't been there in a long time, but it's still grand and beautiful.  (Original) 오랜만에 가봤는데 여전히 웅장하고 아름다워요",7 months ago
301,Young Gyu Joo,5,(Translated by Google) It's always a good place.  (Original) 항생 좋은 곳입니다.,7 months ago
302,김실비아,4,"(Translated by Google) I've been visiting for a very long time It was nicely decorated in front, so it was nice to take pictures and there were chairs to sit on.  (Original) 아주 오랜만에 방문했는데 앞쪽에 예쁘게 꾸며져 있어서 사진 찍기 좋고 앉아 있을 의자들도 있어서 좋았어요",7 months ago
303,송미애,5,,7 months ago
304,이주옥,5,"(Translated by Google) The night view is great, I gave a mass  (Original) 야경 멋쩌요 미사도 드렸슴다",7 months ago
305,Nick,5,,7 months ago
306,정은경,5,"(Translated by Google) Always familiar and good Ironically, Jesus was poor. Religion now is like being rich haha  (Original) 언제가도 익숙하고 좋음 아이러니하게도 예수님은 가난했는데 지금 종교는 부자같다는 거ㅋㅋ",7 months ago
307,JiHwan Lim,5,(Translated by Google) I don't know what to say It is a strange feeling to see the cathedral among the numerous commercial facilities.  (Original) 무슨말을 해야 할지 모르겠네요 수많은 상업시설 사이에 있는 성당을 보고있노라면 기분이 오묘합니다.,7 months ago
308,최형훈,2,,7 months ago
309,仟肆,5,"(Translated by Google) It doesn't feel the same during the day and night, and the church building is beautiful. Every piece of glass is a work of art. If you come here, it is recommended to take a walk around the church. But there are just too many people.  (Original) 白天和晚上感覺不一樣，教堂的建築物很美。每塊玻璃都是藝術品。如果來這裡建議可以順著教堂外圍逛一圈。但就是人有一點多。",7 months ago
310,Frank Oh,5,,7 months ago
311,Taekoo Han,5,(Translated by Google) It is a place steeped in history and the night view is very good.  (Original) 역사가 묻어나는공간이며 야경도 넘좋아요,7 months ago
312,Be The Miracle,5,"(Translated by Google) However,  (Original) 역시 명동성당",7 months ago
313,공은아,5,,7 months ago
314,박기용,5,"It's a beautiful cathedral. If you come to Myeongdong, you should come there at least once. Although it's religious establishment, it is a historic place that contains the modern and contemporary history of Korea.",7 months ago
315,승극김,5,,7 months ago
316,난나,5,(Translated by Google) It's nice to be here after a long time~ I bought a magnetic as a souvenir!  (Original) 오랫만에 오니 좋네요~ 기념으로 마그네틱 구입!,7 months ago
317,Hana Kim,5,It was cold but the visit was worth it.,7 months ago
318,이재훈,5,,7 months ago
319,김일호,5,(Translated by Google) like  (Original) 좋아요,7 months ago
320,GT Cha,5,"(Translated by Google) The empty Myeong-dong looks somehow unfamiliar to me. Even the cathedral makes it difficult to see people because of the corona, so it feels more difficult to stand alone in this world. Still, Myeongdong Cathedral is a place where you can be comforted and depend on!  O Lord on high, save the world. Please comfort and heal the wounds of many who are suffering.  (Original) 텅빈 명동의 모습이 왠지 낯설다.  성당마저 코로나로 사람들의 모습이 보기 힘드니, 홀로 서 있는 이 세상이 더 힘들게 느껴진다.  그래도 위안을 받고 의지할 수 있는 곳이 명동성당이 아닐까!  높은 곳에 계시는 주여 세상을 구하소서.  어려움을 겪는 많은 분들의 위로하시고 상처를 치유하소서..",7 months ago
321,Hannah Allyse Kim,5,A beautiful place of historical and spiritual significance in Korea. By far my favorite church in the whole country! The staff were very welcoming and friendly. The Christmas decor was breathtaking. I will visit whenever I can.♡,7 months ago
322,유사과학전문가 (15-73037196),5,(Translated by Google) Beautiful and lots to see  (Original) 이쁘고 볼거리 많음,7 months ago
323,박기정 (까로맘),5,(Translated by Google) I could really feel the atmosphere of Christmas.  (Original) 크리스마스의 분위기를 제대로 느낄수있었습니다.,7 months ago
324,CHANG SOO SONG,4,,7 months ago
325,Jaehyung Lee,4,"(Translated by Google) When I go to Myeongdong, I stop by to find peace of mind, but there are always a lot of people.  (Original) 명동가면 들러서 마음의 안정을 찾고자하나 늘사람이 많다.",7 months ago
326,최용석,5,,7 months ago
327,s초록,5,,7 months ago
328,정신과의사,5,(Translated by Google) It was a good memory I will never forget.  (Original) 좋았다 잊지못할 기억이다.,7 months ago
329,도래 Dore,5,(Translated by Google) very pretty  (Original) 너무 이뻐요,7 months ago
330,케헤이,5,(Translated by Google) Tell me what  (Original) 말해 뭐해,7 months ago
331,Mii Re,5,"(Translated by Google) It's good to take a look around Myeongdong. There aren't many things to see or buy in Myeong-dong these days, so it's good to stop by.  (Original) 명동에서 한번 둘러보기 좋아요. 요즘 명동에 보거나 살것들이 마땅치 않아서 한번 들리기 좋아요.",7 months ago
332,Esther Han,5,"(Translated by Google) Myeongdong Cathedral at night preparing for Christmas is so pretty The sparkling Christmas decorations are also pretty. The moon and stars floating in the sky at the top of the cross at the top of the cathedral are even mysterious. There is no place that is not beautiful both in the front of the cathedral as well as in the side and back. It is better for people of Catholic faith to attend Mass, and non-believers will feel at ease just by looking at the cathedral.  (Original) 성탄절을 준비하는  밤의 명동성당은 너무나 예쁩니다 반짝이는 성탄절 장식도 예쁘고 성당 십자가 꼭대기 끝의 하늘에 달과 별이 떠있는 모습은 신비스럽기까지합니다 성당 앞면은 물론 옆면 뒷면 골고루 멋지지않은 곳이 없습니다 가톨릭신앙을 가진 사람은 미사참여를 하면 더 좋구요 비신자분들도 성당 구경만 하셔도 마음이 편안해지실거예요",7 months ago
333,Mikayla Peters,5,,7 months ago
334,Espe Aragón,5,,7 months ago
335,한현종,5,,7 months ago
336,조상연,3,,7 months ago
337,YJ YANG,5,"(Translated by Google) There is even a place where martyrs are enshrined in an old-fashioned exterior, so it is worth a visit.  The lights are pretty at Christmas.  (Original) 고풍스런 외관에 순교자를 모신곳까지 있어 한번 둘러볼만 합니다.  크리스마스때 조명도 이뻐요",7 months ago
338,한국줄넘기TV,5,(Translated by Google) A place I always look for when I go to Myeongdong ^^  (Original) 명동에 가면 항상 찾는 곳^^,7 months ago
339,se hyuk lim,5,"(Translated by Google) I went on Christmas Eve. I was happy to see Myeong-dong, which is crowded with people after a long time.  (Original) 크리스마스이브 다녀왔네요. 오랜만에 사람 부쩍이는 명동이 반가웠습니다.",7 months ago
340,장땡,5,,7 months ago
341,Jeonghyeon Kim,5,,7 months ago
342,Kangwook Lee,5,,7 months ago
343,김하나,5,,7 months ago
344,까다로운,5,"(Translated by Google) Please stop by along the way. I am not impressed, but I am reverent.  (Original) 지나는길 들러보세요 감흥은 없지만 경건해지네요~~ 착하게 열심히 살아야지",7 months ago
345,권영호,5,"(Translated by Google) This church is located in Myeong-dong. It is not possible to enter from the side of the Catholic Hall. The parking lot is on the right just before the church. 3,000 won for the first 30 minutes and an additional 1,000 won for every 10 minutes. As of December 27th, a Christmas tree and a manger have been made, and many people are looking for it.  (Original) 명동에 위치한 성당이다. 카톨릭회관 방면에서는 진입이 불가능하다. 주차장이 성당가기 바로전에 우측에 있다. 처음 30분에 3,000원이고 10분 마다 천원이 추가된다. 12월 27일 현재 크리스마스트리와 구유가 만들어져있어서 많은 사람들이 찾고있다.",7 months ago
346,조형민,5,,7 months ago
347,Arthur's Random Videos,4,,7 months ago
348,소소한한라봉 (소소),5,"(Translated by Google) Myeong-dong Cathedral, the first time I went to Christmas, was difficult with a lot of people, but it was rare to see it  (Original) 크리스마스에 처음 가본 명동성당 많은 인파로 힘들었지만 진귀한 모습 구경",7 months ago
349,ANGELA PARK,5,"(Translated by Google) Even if you are not a Catholic, there are many things to see in the basement.  (Original) 천주교신자는 아니여도 의미있는 곳 지하에도 볼거리 많아요",7 months ago
350,형택박,5,,7 months ago
351,김홍규,5,(Translated by Google) sanctuary of marmul  (Original) 마믐의 안식처,7 months ago
352,Smile Godbless,5,"(Translated by Google) Myeongdong Cathedral that you saw in the news, in magazines This time we actually met 🧡❤ Like a Myeong-dong tourist attraction _ There are also photo spots everywhere. It was a lot ⚘⚘ Next to Myeongdong Cathedral Selling products and books related to the cathedral There is a small shop ✔ I also bought a souvenir there 🧡 It's a really pretty Myeongdong Cathedral💯  (Original) 뉴스에서 ,잡지에서 , 보았던 명동성당 을 이번에 실제로 마주하게 되었어요 🧡❤ 명동명소 답게 _ 곳곳에 포토스팟들도 많았답니다 ⚘⚘ 명동성당 옆엔_ 성당과 관련된 제품 및 도서를 판매하는 작은 상점이 있어요 ✔ 거기서 기념품도 하나 구입했답니다 🧡 정말 예뻤던 명동성당이에요💯",7 months ago
353,렌지오,5,(Translated by Google) So pretty.. ㅠㅠ It's perfect for a walk  (Original) 너무이쁨..ㅠㅠ 산책하기 딱이에오,7 months ago
354,김경아,5,,7 months ago
355,유현주,5,(Translated by Google) I like to make a pilgrimage to the Holy Land and watch Mass  (Original) 성지순례겸 미사보기 좋아요,7 months ago
356,오수키,5,,7 months ago
357,Jemin Park,5,,7 months ago
358,정아인,5,,7 months ago
359,이은영,5,,7 months ago
360,송해용,5,,7 months ago
361,정두호,5,(Translated by Google) It is a place with a long history.  (Original) 오랜 역사가 느껴지는곳입니다,7 months ago
362,Marco Nam,5,(Translated by Google) 2021.12.25. Myeongdong Cathedral  (Original) 2021.12.25. 명동성당,7 months ago
363,Yansen Gane,5,"(Translated by Google) Nice church, suitable to visit at night to take pictures in front of the church with the lights on. It's also strategically located in the middle of Myeongdong, easy to find  (Original) Gereja yang bagus, cocok dikunjungi pada saat malam hari untuk berfoto di depan gereja dengan latar lampu-lampu. Letaknya juga strategis di tengah-tengah myeongdong mudah di cari",7 months ago
364,??ᄋᄉᄋ,5,(Translated by Google) Looks like you did a good job taking pictures.  (Original) 사진 찍을수 있도록 잘 해놓은것 같다,7 months ago
365,권혁동,5,(Translated by Google) It's been a long time since I visited here for Christmas. There was a good festive atmosphere.  (Original) 성탄절을 맞아 방문하여 오랜만에 미사드렸어요. 경건한 축제분위기가 좋았습니다.,7 months ago
366,Alkongi Lee,5,(Translated by Google) 2 hours free parking during Mass  (Original) 미사봉헌시 2시간 주차무료,7 months ago
367,Kibyoung Kim,5,One of the best place to feel christmas 🎄  seasons.,7 months ago
368,박윤선,5,(Translated by Google) Cardinal's First Mass  (Original) 추기경 첫 미사 다녀옴,7 months ago
369,이정우 (율운 이정우),5,(Translated by Google) where peace dwells  (Original) 평화가 머무는 그곳,7 months ago
370,곽호관 (꿀벌),5,(Translated by Google) Do I need a word~~~ I'm Myeongdong Cathedral~~  (Original) 말이 필요한가~~~ 나 명동성당이야~~,7 months ago
371,pitter hur,5,,7 months ago
372,최재혁,5,,7 months ago
373,Ansgarius SongDam,5,,7 months ago
374,NH Kim,5,,7 months ago
375,Jong Ku Lee,5,,7 months ago
376,joo tae heo,4,(Translated by Google) It's a place I hear from time to time.  (Original) 가끔들리는 곳인데요 역씨 멋집니다,7 months ago
377,국,5,(Translated by Google) LED rose lights are turned off before 10pm ㅠㅡㅠ  (Original) LED 장미조명은 밤10시 이전에 꺼집니다 ㅠㅡㅠ,7 months ago
378,Hyerim Lee,5,(Translated by Google) I have been feeling the Christmas season well. pretty.  (Original) 크리스마스시즌을 잘 느껴보고 왔네요. 예뻐요.,7 months ago
379,francis dureza sablon,5,There is a large number of Catholic Community in Korea. And the center for its congregation is the Myeongdong Cathedral. Inside is a glass tinted. The Church was built in honor of Our Lady of Immaculate Conception. Very Solemn inside if you want to say a prayer.,7 months ago
380,Incroyable A.,5,,7 months ago
381,Y30N,4,(Translated by Google) Nothing to see except this building  (Original) 이 건물 말고 볼 건 없음,7 months ago
382,카페모카,5,(Translated by Google) Always comfortable  (Original) 늘 편안한곳,7 months ago
383,young ki choi,5,(Translated by Google) look around  (Original) 둘러봄,8 months ago
384,바울라,5,(Translated by Google) I like the permanent report  (Original) 상설고해소 좋아요,8 months ago
385,Phoe Khant,5,,8 months ago
386,heejin kim,3,,8 months ago
387,정민영,5,(Translated by Google) Merry Christmas  (Original) 메리 크리스마스,8 months ago
388,박광일,5,,8 months ago
389,ik 1000 (별이둘),5,"(Translated by Google) I wanted to feel the end of the year atmosphere, so I walked into Myeong-dong, but unlike last year, there was no access control. There were a lot of people who visited and they were taking pictures to see if there was a wedding mass.  (Original) 연말 분위기 느껴보고 싶어서 명동을 거닐다 들어갔는데 작년과는 달리 출입 통제를 안하더군요. 방문한 사람들이 많고 혼배미사도 있었는지 사진 촬영도 하고 있었습니다.",8 months ago
390,Celia Ji-young Ryu,5,(Translated by Google) Good all the way  (Original) 넘나 좋음,8 months ago
391,wantaek choi,5,,8 months ago
392,정우진,5,,8 months ago
393,서희승,5,,8 months ago
394,김영효,5,(Translated by Google) faith and love  (Original) 믿음과 사랑,8 months ago
395,안지해,5,(Translated by Google) It's so pretty and it comes out great when taking pictures  (Original) 너무 이쁘고 사진찍을때 너무 잘나온다,8 months ago
396,심지심지,5,,8 months ago
397,최은희,5,(Translated by Google) A place of healing that puts your mind at ease~♡  (Original) 마음이 편해지는 힐링의 장소~♡,8 months ago
398,jae hoon kim,5,ok,8 months ago
399,라이언요한,4,,8 months ago
400,김정면,5,,8 months ago
401,초코쿠키_Chocolate Cookie,5,,8 months ago
402,이승문,5,,8 months ago
403,Abhishek Raj,5,,8 months ago
404,Dong-Woo Parker Kim,5,,8 months ago
405,김원휘,5,,8 months ago
406,HeeWoo Ahn,4,,8 months ago
407,리데이빗,5,(Translated by Google) It's already starting to feel like Christmas. The night view is really nice.  (Original) 벌써 크리스마스 기운이 도네요.야경이 정말 멋있어요.,8 months ago
408,정주열,4,(Translated by Google) Recommended for quiet places in bustling Myeong-dong  (Original) 북적대는 명동에서 조용한 장소 가볼려면 여기추천,8 months ago
409,KW cha,5,"(Translated by Google) A holy place, a place full of grace  (Original) 성스러운 곳.은총가득한 곳",8 months ago
410,박승국,3,,8 months ago
411,Piyanan Kaewdee,4,(Translated by Google) It is a very beautiful church.  (Original) เป็นโบถ์ส ที่สวยงามมาก,8 months ago
412,황황송자,5,(Translated by Google) The chairs in the cathedral I haven't been to in a long time were warm and the atmosphere was warm because of the Christmas tree.  (Original) 오랜만에 가본 성당 의자도 따뜻하고 분위기도 크리스마스 트리때문에 따뜻했습니다,8 months ago
413,정규용,5,,8 months ago
414,H,5,(Translated by Google) There are various kinds of ssam and it is good. I ordered pork belly and it was delicious.  (Original) 갖가지 쌈도 나오고 좋네요. 제육쌈밥 시켰는데 맛있게 잘먹었습니다.,8 months ago
415,조흥렬,5,,8 months ago
416,김창길,4,,8 months ago
417,in P,5,"(Translated by Google) I went out on business in Myeong-dong, and I accidentally stopped by Myeong-dong Cathedral. Always only with words~ I saw the places I only saw and heard on TV in person~ Magnificent yet feminine Quiet yet strong A place that is elegant yet sober It was really good ^^ He lit a candle next to the statue of Mary in the back and prayed. I felt comfortable I remember that candles cost 2,000 won each. Just put it in your own box  (Original) 명동에 일이 있어 나갔다 우연히 명동성당에 들렀다 늘 말로만~티비에서만 보고 듣던 곳을 내가 직접 보다니~ 웅장하면서도 여성스럽고 조용하면서도 강단 있어보이고 우아하면서도 숙연해지는 그 곳 참 좋았다^^ 뒤편 마리아상 옆에 초를 켜고 기도했다 맘이 편안했다 초는 하나에 2천원으로 기억한다 스스로 함에 넣으면 된다",8 months ago
418,이태건,5,,8 months ago
419,오준균,4,(Translated by Google) Myeongdong Cathedral  (Original) 명동 대성당,8 months ago
420,슈퍼도라에몽,5,,8 months ago
421,Nicholas Wolfwood,5,(Translated by Google) Absolutely reverent..  (Original) 절로 경건해짐..,8 months ago
422,챔프,4,,8 months ago
423,강민철,4,(Translated by Google) Nice place to walk in the warm sun  (Original) 따뜻한햇살받으며 걷기좋은곳,8 months ago
424,hye-rim lee,4,(Translated by Google) A good place to go in the fall.  (Original) 가을에가기좋은곳..,8 months ago
425,이연우,5,,8 months ago
426,최정운,5,,8 months ago
427,오창윤,5,(Translated by Google) good~^^  (Original) 좋아요~^^,8 months ago
428,최병철 (외로운독수리),5,(Translated by Google) the quality of the cathedral  (Original) 대성당의 품격,8 months ago
