,이름,별점,리뷰,날짜
228,minjung kawk,1,"(Translated by Google) Aquarium..I took a 6-year-old kid, but it's too small and there's nothing to see There are no sharks in the aquarium. There is nothing to see other than the mermaid show. There really is nothing to see.  (Original) 아쿠아리움..6세 둥이데리고갔는데 규모가넘작고볼게없네요 입장할때 유아한테나눠주는젤리 2명인데 사나줘서 두명이라하니 없다고하고뒤에다른입장객유아한테는주고 ㅋㅋ줄라면유아입장권수대로주든가..황당한건 아쿠아리움에 상어가없네요..인어쇼말고는볼거없어요 진짜볼거없어요",4 months ago
229,안충덕,4,(Translated by Google) Hanwha Life Insurance is headquartered here.  (Original) 한화생명 본사가 있습니다.,4 months ago
230,Jang-Young LEE,3,,4 months ago
231,양희상,5,,4 months ago
232,서희승,5,,4 months ago
233,Bridgit Clark,5,,4 months ago
234,컴프프로,5,"(Translated by Google) Parking is easy, so I always have a lot of meetings here.  (Original) 주차가 편해서 늘 여기서 미팅 많이 해요",4 months ago
235,홍성용,4,,4 months ago
236,정인돈,3,,4 months ago
237,Irene y,5,(Translated by Google) All the staff are friendly  (Original) 직원분들이 모두 친절하셔요~,4 months ago
238,John Kim,5,,4 months ago
239,정수번,5,(Translated by Google) Plastic or the most important thing on the way home now  (Original) 플라스틱 나 지금 집 가는 중 가장 중요한,4 months ago
240,김훈경,5,,4 months ago
241,유덕근,5,(Translated by Google) Walking on the Cloud Aquarium Observatory  (Original) 워킹온더클라우드 아쿠아리움  전망대,4 months ago
242,aeyeon kim,5,,4 months ago
243,바로,5,,4 months ago
244,WIZONE SONG,4,"(Translated by Google) I went to Walking on the Cloud. The view of Seoul from the couple’s seats placed by the window was so wonderful, and the food was delicious as well.  (Original) 워킹 온 더 클라우드 다녀왔습니다 창가에 배치된 커플석에서 본 서울풍경이 너무 멋지고 음식도 보기좋고 맛있었습니다",4 months ago
245,유화영,5,,4 months ago
246,황승현,5,,4 months ago
247,sandeep kumar,5,,4 months ago
248,허근영,5,(Translated by Google) 63 Building Observation Deck  (Original) 역시 63빌딩 전망대 짱짱,4 months ago
249,김연우,5,(Translated by Google) Parking is convenient and good.  (Original) 주차 편리하고 좋습니다.,4 months ago
250,문봉기,4,"(Translated by Google) I visited Thyme Hyang Chinese Restaurant on the 56th floor of 63 Building I can't remember the taste. However, the price is a bit expensive, so it is enough to go there at least once for an anniversary.  (Original) 저는 63빌딩 56층 백리향 중식당을 방문했는데 요리보다 전경에 취해 맛은 기억나지 않습니다. 다만 비용이 좀 부담되는 가격이라 기념일에 한번쯤 가볼 정도.",4 months ago
251,옆집,5,,4 months ago
252,MyeongKyu Lim,4,"(Translated by Google) As it is located in Yeouido, the center of Seoul, the view of the entire Seoul is good.  (Original) 서울의 가운데인 여의도에 있다보니 서울 전경을 바라보는 조망이 좋다",4 months ago
253,최영철,4,,4 months ago
254,최준영,4,"(Translated by Google) Aquarium, observatory + exhibition are well organized.  (Original) 아쿠아리움, 전망대 + 전시회 구성이 잘 되어있습니다.",4 months ago
255,이석주,4,,4 months ago
256,Gihoon Shin (espriter),4,,4 months ago
257,Jaesung Choi,5,,4 months ago
258,이승준,5,,4 months ago
259,Jirtuoso Lee,5,,4 months ago
260,조인희,5,"(Translated by Google) We visited the observatory and ate lunch, but the view of the Han River was pretty, the exhibition was pretty, and the photos came out well ㅋㅋ It was good for a date 👍  (Original) 전망대 구경도 하고 밥도 먹고 했는데 한강뷰가 이쁘고 전시도 예쁘고 사진도 잘나오더라구용 ㅋㅋ데이트하기 좋았어요👍",4 months ago
261,Justin Choi,5,(Translated by Google) My son and I are going back to the 63 Building we went to with our parents in the 80s. thank you  (Original) 80년대 부모님과 함께 갔던 63빌딩을 제 아들과 다시 가게 됐네요. 감사합니다,4 months ago
262,앨리스,5,"(Translated by Google) I didn't go because I live nearby, but it's okay to go once in a while. There are a lot of families, and the Aquarium Little Mermaid show is held every 30 minutes every hour, so I think it would be better if you go on time so you don't have to wait! When I went, art works were also exhibited, so it was nice to see more things to see!  (Original) 근처에살면서 오히려 안갔었는데 한번쯤 가는것도 괜찮아요 가족단위가 아무래도 많고 아쿠아리움 인어공주쇼는 1시간 간격으로 30분에 하니까 시간맞춰 가셔서 기다리는일 없게 하시면 좋을 것 같아요! 제가 갔을때는 미술작품 전시도 했어서 볼거리가 더 많아서 좋았어요!",4 months ago
263,국신성,5,,4 months ago
264,김 미영,5,,4 months ago
265,장문선,5,(Translated by Google) birthday party  (Original) 생일파티,5 months ago
266,안준형,5,(Translated by Google) super high  (Original) 최고 높아요,5 months ago
267,Min Young Kim,5,,5 months ago
268,김해식,5,(Translated by Google) still nice  (Original) 여전히 멋져요,5 months ago
269,JAEKUN PARK (럭키금성),3,,5 months ago
270,Charlie Lee,5,,5 months ago
271,SeJin Park,5,"(Translated by Google) There is an aqua planet and an observation deck, so it is good to spend time with children.  (Original) 아쿠아플라넷과 전망대가 있어서 아이들과 시간을 보내기 좋습니다",5 months ago
272,RS AMG,4,,5 months ago
273,김세헌 (Phoenix),1,(Translated by Google) Nothing to rate  (Original) 평가할것 없음,5 months ago
274,NM M,4,(Translated by Google) 63 art visit  (Original) 63 아트 다녀옴,5 months ago
275,이찬형,4,"(Translated by Google) 63 art cool It used to be great, but now it's a little smaller  (Original) 63아트 시원한 예전엔 최고입니다 지금은 좀 작아진",5 months ago
276,EH Lee,3,,5 months ago
277,행복을찾아서,5,,5 months ago
278,정홍진,3,,5 months ago
279,Sergio Gabriel,5,"(Translated by Google) I didn't get to visit it, which was a shame, as there are so many things inside to visit, as well as a fabulous view.  (Original) Não consegui visitá-lo, que foi uma pena, visto ter muitas coisas lá dentro para visitar, assim como uma vista fabulosa.",5 months ago
280,Sean Kim,4,(Translated by Google) Aquarium and nice lookout. Food court food is soso~  (Original) 아쿠아리움과 멋진 전망대.  푸드코트 음식은 쏘쏘~,5 months ago
281,최영준,4,(Translated by Google) The observatory closes early.  (Original) 전망대 일찍 문닫아여ㅠ,5 months ago
282,소재진,3,,5 months ago
283,N Lee,4,(Translated by Google) A place like a symbol of Korea's economic growth  (Original) 한국 경제성장의 상징 같은 곳,5 months ago
284,96hato,4,,5 months ago
285,choi초이,4,"(Translated by Google) I visited with my baby on a day when it suddenly snowed and it felt good from the parking lot. He told me to park on the 3rd basement floor because he had a baby that suddenly got cold. 63 Art is small but tall, so I was more satisfied  (Original) 갑자기 눈이 내리는날 아기와 둘이서 방문했는데 주차장에서부터 기분이 좋았습니다 갑자기 추워졌다고 애기가있으니  지하3층에 주차하라고 좋게 얘기해주심.  63아트도 작지만 높이있어서 더 만족스러웠고 아쿠아리움도 작긴한데 애기랑 둘이가기엔 힘들지않게 다닐 수 있는 곳 입니다",5 months ago
286,namjoo jeon,4,,5 months ago
287,EH LEE,5,,5 months ago
288,차영옥,4,,5 months ago
289,Jayden Ban,4,(Translated by Google) A place of memories for many people..?  (Original) 많은 분들 추억의장소..?,5 months ago
290,박현민,5,,5 months ago
291,Simon YI,4,"(Translated by Google) food, price. Walking on the cloud is a place where everyone is satisfied with kindness.  (Original) 음식.가격. 친절도 등 다 만족스런 곳이 walking on the cloud 입니다.",5 months ago
292,이채현,5,,5 months ago
293,Carrick KIM,3,(Translated by Google) lost its former reputation  (Original) 예전의 명성은 잃었음,5 months ago
294,yumi Kim,5,(Translated by Google) Here is the best place to meet Penguins ever!! It's great to see penguins!!! Recommend  (Original) Here is best place to meet Penguins ever!! 펭귄보기 넘나 좋은것!!! 강추,5 months ago
295,Dong-Suk Han,4,,5 months ago
296,김재희,5,(Translated by Google) It is a place where work and relaxation coexist.  (Original) 업무와 휴식 공간이 공존하는 곳입니다.,5 months ago
297,장하균,4,"(Translated by Google) It looks old from the outside, and as much as the 2nd Lotte Tower went up I thought my status was down, but it's definitely high. I think the elevator with a clear view is better than the 2nd Lotte Tower. The observation deck is also quite small. However, there is no shortage of views overlooking Seoul.  (Original) 겉보기엔 오래되어보이고 제2롯데타워가 올라간만큼 위상이떨어졌다 생각했는데 확실히 높긴높다. 밖이훤히 보이는 엘리베이터는 제2롯데타워 보다 낫다는생각이든다. 전망대도 확실히 작은편. 하지만 서울을 내려다보는덴 부족함은없음.",5 months ago
298,pajero,4,(Translated by Google) Good observatory  (Original) 전망대 좋아요,5 months ago
299,문시현,5,,5 months ago
300,Donghyun Kim,4,(Translated by Google) Expensive and not much to see  (Original) 비싸고 많이 볼게없네요,5 months ago
301,이준채,4,,5 months ago
302,쭌쭌볼빵,5,(Translated by Google) Good view and good exhibition  (Original) 전망 좋고 전시 좋고 굳,5 months ago
303,Kyu Kwak,5,,5 months ago
304,Gu Kim,4,"(Translated by Google) Visited with my daughter who wanted to go to the aquarium after purchasing the 63 Square Comprehensive Ticket The afterimage of the Jamsil L Tower Seoul Sky may have remained for a long time, so I was not impressed when I visited 63 Square for the first time. Fine dust normal, Yongsan, Nodeulseom, and Yeouido views (in order of photo)  (Original) 아쿠아리움에 가고싶다는 딸과 함께 오랜만에 63 스퀘어 종합이용권 예매 후 방문 잠실 L타워 서울스카이의 잔상이 오래 남아 그런지 63 스퀘어를 첫 방문했을때의 감동은 없었지만 에릭 요한슨 사진전도 보고 유유자적 디저트 먹으며 창 밖을 바라볼 수 있어 좋았습니다. 미세먼지 보통, 용산, 노들섬, 여의도 방면 뷰(사진 순서대로)",5 months ago
305,이해화,4,"(Translated by Google) It's been a long time since I've been there, but I'm surprised that a lot has changed  (Original) 오래만에가봤는데 많이변해있어서 놀랐어요~아쿠아리움 전망대보니 조으네요",5 months ago
306,FLY FOOTAGE[플라이 풋티지],5,,5 months ago
307,박철오,5,,5 months ago
308,scott lee,4,(Translated by Google) Eric Johansson's photo exhibition... It's wonderful.  (Original) 에릭요한슨 사진전.. 멋집니다.,5 months ago
309,김민호,5,,6 months ago
310,김규현,4,(Translated by Google) It's fun to watch on the 60th floor of 63 Art.  (Original) 63아트 60층에서 관람하는 즐거움이 있네요,6 months ago
311,Gloria,5,,6 months ago
312,노홍연,4,(Translated by Google) it's okay  (Original) 괜찮아요,6 months ago
313,ByungWon Kang,5,"(Translated by Google) It has long been known as the best place in Seoul for the view of the Han River. In addition to offices, conventions and various restaurants are luxurious.  (Original) 오랫동안 한강 뷰가 서울에서 제일 좋은 곳으로 알려진 곳입니다. 사무실 외에도 컨벤션, 각종 식당 등이 고급스럽습니다.",6 months ago
314,jaekyung lee,4,(Translated by Google) I went when I was young and came back after 30 years. The exterior gold glass is very nice.  (Original) 어릴때 가보고 30년만에 와봄. 외부 금색 유리가 아주 멋짐.,6 months ago
315,임용운,5,,6 months ago
316,황정인,3,(Translated by Google) Flat  (Original) 평타,6 months ago
317,천만석,5,(Translated by Google) 59th floor restaurant visit The view is also superb.  (Original) 59층 식당 방문 조망또한최고입니다,6 months ago
318,Chace Choi,5,(Translated by Google) 63 Bakery is really delicious  (Original) 63베이커리가 정말 맛있어요,6 months ago
319,햄햄,5,,6 months ago
320,mal j,5,,6 months ago
321,세꿈빛,4,,6 months ago
322,최경임,5,,6 months ago
323,친환경,3,(Translated by Google) It was difficult to access. the car is too clogged  (Original) 접근하기 힘들었다. 차가 너무 막혀,6 months ago
324,박헌종,5,(Translated by Google) Delicious meal with best friend  (Original) 베프와 함께 맛있는 식사,6 months ago
325,강짭스,5,(Translated by Google) The atmosphere is good and the staff is good.  (Original) 분위기가 좋고 직원분들 서비스가 좋습니다.,6 months ago
326,최병집,3,,6 months ago
327,robinblu chun,4,,6 months ago
328,상헌,3,,6 months ago
329,GY,5,,6 months ago
330,최광현,4,,6 months ago
331,YOUNGHEE Jeremiah,5,"(Translated by Google) View restaurant^^ It's quiet, friendly, and the food is delicious^^~ It was a pity that it was the last time ^^..  (Original) 뷰 맛집^^ 조용하고 친절하고 음식 맛나요^^~ 마지막 타임이라 아쉬웠어요^^..",6 months ago
332,장수희,5,,6 months ago
333,수풀고양이,5,(Translated by Google) A place worth a visit  (Original) 한번 쯤 가볼 만한 곳,6 months ago
334,김지현,4,"(Translated by Google) However, as it is the second tallest building in Korea, there are many things to see.  (Original) 그래도 한국에서 두번째로 높은 빌딩이라 볼것도 많아요",6 months ago
335,SooYong Jeon,5,(Translated by Google) I went to the Eric Johansson exhibition.  (Original) 에릭 요한슨 전시회를 다녀왔네요,6 months ago
336,김형구,3,,6 months ago
337,Мадина Шерниязова,5,,6 months ago
338,유재훈,3,,6 months ago
339,무명,5,,6 months ago
340,김용찬,5,,6 months ago
341,Gb Ernt,4,,6 months ago
342,김인태,4,(Translated by Google) The photo exhibition was good.  (Original) 사진전이 좋았어요,6 months ago
343,송영찬,1,(Translated by Google) Parking expensive  (Original) 주차 비쌈,6 months ago
344,김정우,5,,6 months ago
345,김금주,5,(Translated by Google) I love Johansson's exhibition  (Original) 요한슨  전시 너무  좋아요,6 months ago
346,장용범,5,,6 months ago
347,김민기,5,(Translated by Google) Good for walking  (Original) 걷기에 좋아요,6 months ago
348,Kwanseok Song,4,,6 months ago
349,뭉뭉,3,"(Translated by Google) It's too small than I thought, the facilities are poor, and the view...  (Original) 생각보다 너무 작고 시설도 구리고 전망도...",6 months ago
350,두식,4,(Translated by Google) Pavilion...  (Original) 파빌리온...,6 months ago
351,송승호,1,,6 months ago
352,김태수,4,(Translated by Google) I like to spend time with my kids  (Original) 아이들이랑 함께하는 시간이 좋아요,6 months ago
353,Naluebet Phudindaen,5,(Translated by Google) thank god  (Original) ขอบคุณพระเจ้า,6 months ago
354,Poorna Sanka,5,The tallest building in Korea. Really amazing this place.,6 months ago
355,Martin Glass,5,"Lovely view over the city, fun glass elevator ride to the top, not too crowded and interesting art adding to making the trip worth while.  Coffee was good too :)",6 months ago
356,성낙준,4,,6 months ago
357,汝昄 조성도,5,"(Translated by Google) High-rise building in Yeouido-dong.  Ground height of 249m (264m above the sea level), the ground layer 60, three-layer underground. Building area 160 000 open 6100㎡ (5 man 200 py)  The official name is Ltd is 63 Hanwha city. February 1980 brought construction to a total cost of 180 billion won was completed in May 1985. Year 2000 Corporate Integration Co., Ltd. was established 63 city was incorporated in 2002, Hanwha Group.  1m lower than the altitude of 265m acid. 4-19 layers, 23-37 layers and layers 40-53 the rest for general office is unique about the tourist area laid with the advantage of various facilities and the observatory, aquarium skyscraper office functions to assist in the above.  Building structure jinyeo the entire elasticity zinnias range when he met a storm or Jindo 5 degree earthquake of 30m around, the flexibility of the right and left vibration is 60cm, the upper part is moved by the wind it depends 40cm inde This unshakeable feeling of a person inside to be.  Meanwhile, the introduction of automated building management system, advanced technology, or at least in case of fire within the building has been checked on the computer is controlled from a central control room and emergency center. Facilities for tourism are the Lookout (63 golden tower), special facilities in an aquarium (63 de October), I MAX (24 mega screen × 20m) maximizing the human vision cinema.  (Original) 서울시 영등포구 여의도동에 있는 고층 건물.  지상 높이 249m(해발 264m), 지상 60층, 지하 3층. 연건축면적 16만 6100㎡(5만 200평)  정식 명칭은 (주)한화63시티이다. 1980년 2월 착공하여 총공사비 1800억 원을 들여 1985년 5월 완공되었다. 2000년 통합법인 (주)63시티가 설립되었으며 2002년 한화그룹에 편입되었다.  해발 265m인 남산보다 1m 낮다. 4∼19층, 23∼37층 및 40∼53층은 일반사무실용, 나머지는 사무실 기능을 보조하는 각종 부대시설과 전망대·수족관 등 초고층건물의 이점을 상술에 이용한 관광공간을 마련한 점이 특징이다.  건물구조는 전체가 탄력성을 지녀 초속 30m 내외의 태풍이나 진도 5 정도의 지진을 만났을 때, 좌우 진동의 유연성은 60cm, 상층부가 바람에 의해 움직이는 범위는 좌우 40cm인데 이는 내부의 사람이 느낄 수 없는 흔들림이다.  한편, 첨단기술의 빌딩 자동관리 시스템을 도입, 건물 내의 이상이나 화재 발생시에는 컴퓨터에 체크되어 중앙관제실과 방재센터에서 통제하게 되어 있다. 관광용 시설로는 전망대(63골든타워), 특수시설물로는 수족관(63 시월드), 인간의 시야를 극대화한 I MAX (24×20m의 초대형 화면) 영화관이 있다.",6 months ago
358,1청소나무1,5,(Translated by Google) Watching a mermaid performance at the aquarium In the memories ‥ㆍ00  (Original) 수족관 에서 인어공연 잘보고 옛날 추억에 ‥ㆍ00,6 months ago
359,DON K,4,"(Translated by Google) It used to be Seoul's representative tourist destination, but it can't beat the times.  (Original) 한때는 서울을 대표하는 관광지였지만, 세월을 이길 수는 없네요.",6 months ago
360,김장명,4,,6 months ago
361,배상록,5,,6 months ago
362,안투어,5,(Translated by Google) There are so many points to see and I like it.^^  (Original) 너무 볼거리에 포인트도 있고 좋아요.^^,6 months ago
363,Sangha Lee,4,(Translated by Google) See the 63 Observatory and the Eric Johansson photo exhibition as a bonus  (Original) 63전망대와 에릭요한슨 사진전까지 덤으로 구경,6 months ago
364,박진만,5,,6 months ago
365,김영길,4,"(Translated by Google) Johansson's photo art exhibition I came to see you. It seems to express the relationship between nature and us, and it is an opportunity to think big about many things. It was an exhibition. Had a very good viewing.  (Original) 요한슨님의 사진예술전시회를 보러왔습니다. 자연과우리,나의관계를표현한듯한데, 많은것을 크게 생각하는 기회의 전시가됐습니다. 아주좋은 관람을 했습니다.",6 months ago
366,Seonghyun안성현 An,5,"(Translated by Google) All the restaurants are delicious and the view is great. The staff were also very friendly and it was nice to bring food without interruption. The exhibition at the observatory is worth seeing, and you can experience various things like an aquarium.  (Original) 식당도 다 맛있고 뷰도 좋아요. 직원분들도 너무 친절하시고 음식이 끊기지 않게 가져다주셔서 좋았어요. 전망대에서 하고있는 전시회도 볼만하고 아쿠아리움 같이 여러 경험을 할 수 있어요~",6 months ago
367,JAY Lee,5,(Translated by Google) Traffic is inconvenient.  (Original) 교통이 불편..,6 months ago
368,changyong cho,5,,6 months ago
369,신영섭,3,,6 months ago
370,HS KIM,5,,6 months ago
371,블루블랑,4,,6 months ago
372,Sangyun Han,2,,6 months ago
373,원보기,3,,6 months ago
374,TIGER NA,4,(Translated by Google) It's high so the view is good.  (Original) 나름 높아서 전망좋음,6 months ago
375,박동훈,5,(Translated by Google) like  (Original) 좋아요,6 months ago
376,Jongbum Kim,4,,6 months ago
377,김종범,5,(Translated by Google) like  (Original) 좋아요,6 months ago
378,more mind,5,"(Translated by Google) 63 Pavilion Buffet and Observation Deck Living in Seoul, I went to school when I was in elementary school, and it has been over 30 years since I visited for a long time, but it seems that the building has been managed well.  (Original) 63 파빌리온 뷔페와 전망대 이용 서울 거주하면서 초등학교 때 학교에서 한번 가보고 30년 넘어 뷔페 이용건으로 오랜만에 방문했는데 긴 세월 빌딩 관리를 잘 해온거 같습니다",6 months ago
379,Babe Lobos,5,(Translated by Google) I enjoyed watching Eric Johansson.  (Original) 에릭요한슨전 여유롭게 보고왔습니다,6 months ago
380,Hotaik Lee,3,,6 months ago
381,다은단우TV Lee,5,,6 months ago
382,ᄆ,5,,7 months ago
383,이창수,5,(Translated by Google) good  (Original) 굿,7 months ago
384,검팅어,3,,7 months ago
385,김지언화가,5,(Translated by Google) Eric Johansson exhibition limitless imagination  (Original) 에릭요한슨전시~ 상상력의무한대,7 months ago
386,عابر سبيل,5,(Translated by Google) Building 63 is a great master of architecture and urban planning in South Korea  (Original) مبنى 63 شي عظيم في فن العمارة والتخطيط العمراني في كوريا الجنوبية,7 months ago
387,JW SHIN,5,"(Translated by Google) It's hard to say it's excellent value for money, but it's an old, proven high-rise view. Small but fruitful aquarium  (Original) 가성비가뛰어나다고하긴어렵지만 오래된 검증된 고층뷰. 작지만 알찬 아쿠아리움",7 months ago
388,장은영,4,,7 months ago
389,김태형,2,"(Translated by Google) Difficult to access, few amenities nearby  (Original) 접근이 어렵고, 주변에 편의 시설이 적음",7 months ago
390,Kicheon Ahn,5,,7 months ago
391,Jeain Kim,4,,7 months ago
392,이근희,5,,7 months ago
393,Sunwoo Park,4,,7 months ago
394,David Cha,5,(Translated by Google) Seojinjeon is the best  (Original) 서진전 최고,7 months ago
395,권철순대,5,,7 months ago
396,박성현,4,,7 months ago
397,정찬민,1,"(Translated by Google) Make a separate enclosed smoking booth. Dozens of people gather together like a chicken coop in an open area on the side of the road to smoke, so you can smell the cigarette smoke tens of meters along the roadside, which is a non-smoking area. On the side of the Han River, there are a lot of people smoking on the street, so the aesthetics are very bad because of cigarette butts and phlegm.  (Original) 밀폐된 흡연부스를 따로 만들어줘요. 길가쪽에 뻥 뚫린곳에 닭장같이 사람들 수십명씩 모여서 담배 피니까 금연구역인 길가로 수십미터씩 담배냄새가 납니다. 한강쪽 사이드에도 길가에서 담배피는 사람들 많아서 담배꽁초 및 가래 때문에 미관상 너무 안 좋네요.",7 months ago
398,Gerrald Chae,4,,7 months ago
399,대운기,5,,7 months ago
400,chang-sub shin,5,,7 months ago
401,태민아빠,4,,7 months ago
402,김진형,5,,7 months ago
403,abrooyal K,2,"(Translated by Google) It is good to see this place from afar, but it is not a place you have to visit to see it. Because there are many more attractive places in downtown Seoul than here.  (Original) 이곳은 멀리서 바라봐야 좋지, 굳이 찾아가서 볼 곳은 아니다. 서울 시내에 이곳보다 매력적인 공간은 많기 때문에.",7 months ago
404,MIN HYO SUNG (추팔TV),5,,7 months ago
405,이석준,5,"(Translated by Google) It is located on the 57th floor, and when you make a reservation, please ask for a window seat in the hall, and they gave you a seat with a good view. The food served as a course started with the cold five-flavored soy sauce, crab soup, prawns, and pork belly, all soft and delicious. I ordered jjamppong for a meal, but it came out with white jjamppong, and as it is a signature dish, there were as many fresh seafood and vegetables as the noodles. The people who served me also filled in water and side dishes in a timely manner. I was very satisfied with the view Buddha food ^^  (Original) 57층에 위치해 있고 예약시 홀내 창가자리 부탁드리니 전망좋은 자리로 해주셨습니다. 코스로 서빙되는 음식은 차가운 오향장육을 시작으로 게살스프, 깐풍새우, 동파육 모두 부드럽고 맛있었습니다. 식사로 짬뽕을 시켰는데 백짬뽕으로 나왔고 시그니처 음식인 만큼 신선한 해산물과 채소들이 면만큼 많았습니다 ㅎㅎㅎ 서빙해주시는 분들께서도 중간 중간 부족한 물이라든지, 반찬등을 제때 제때 채워주셨습니다. 뷰부처 음식까지 아주 만족했습니다^^",7 months ago
406,선정환,5,,7 months ago
407,Jaeyong Park,5,,7 months ago
408,머랭로라,5,(Translated by Google) I went to the observation deck on January 1st to celebrate the New Year and also went to the aquarium~^^ The view is good and the otter in the aquarium is so cute~  (Original) 새해 기념으로 1월 1일에 가서 전망대도 보고 아쿠아리움도 갔다 왔어요~^^ 전망도 좋고 아쿠아리움의 수달도 너무 귀엽네요~,7 months ago
409,cbr goo,5,(Translated by Google) It was delicious  (Original) 굳굳 맛있었음,7 months ago
410,김성효,5,,7 months ago
411,홍철기 (동행),4,,7 months ago
412,박세웅,4,,7 months ago
413,GD,4,"(Translated by Google) Thyme Lunch. Good food, good food  (Original) 백리향 점심. 전멍좋고 음식좋고",7 months ago
414,김광순,5,,7 months ago
415,Tiny,5,,7 months ago
416,이승화,4,,7 months ago
417,MURIN KIM,4,"(Translated by Google) I went for an exhibition after a long time, but 63 Building is still there haha  (Original) 전시회 때문에 오랜만에 갔었는데 여전한 63빌딩 ㅋㅋㅋ",7 months ago
418,홍PD,5,,7 months ago
419,June Lee,5,,7 months ago
420,jaiok choi,5,(Translated by Google) 2nd floor lounge  (Original) 2층라운지,7 months ago
421,라트럴스프리,4,,7 months ago
422,saibda,5,(Translated by Google) Cleanliness friendly  (Original) 청결  친절,7 months ago
423,정동수,5,,7 months ago
424,Namil Kim,5,,7 months ago
425,J Y,5,(Translated by Google) 63 Building...  (Original) 63빌딩…,7 months ago
426,강지우,3,,7 months ago
427,즐거운인생,5,"(Translated by Google) There is nothing special... There are not enough facilities to use, and it is just plain empty.  (Original) 뭐가 딱히 없다... 이용시설도 부족하고 그냥 휑하다",7 months ago
428,Jay Lim,4,"(Translated by Google) 63 Building Pavilion Buffet: Instead of steamed snow crab, there was steamed scallops. Lamb ribs and LA ribs were both seasoned and delicious. Compared to when I went a year ago, I felt like there was nothing to eat. I didn't like sashimi or scallops so much, so the steamed scallops were just soso. Desserts are better than expected, and I don't know about the ice cream brand, but they are luxurious and delicious.  (Original) 63빌딩 파빌리온뷔페 : 대게찜대신 가리비찜이 있었음. 양갈비와 LA갈비가 간이 적당하고 맛있었음. 1년 전에 갔을때에 비해 뭔가 먹을게 좀 없다 싶은 기분이었음. 회나 가리비늘 그닥 좋아하지 않아서 가리비찜도 그냥 쏘쏘였음. 디저트류는 생각보다 괜츈하고 아이스크림 브랜드는 모르겠으나 고급지고 맛있응.",7 months ago
429,Jong Tae Kim,4,,7 months ago
430,Kathyusca Castro Gebauer,5,,7 months ago
431,Duhwan Kim,5,,7 months ago
432,Maniac (팝송 생활),4,"(Translated by Google) It's a pretty place to go when the sun goes down. Instead, the price of the cafe is too expensive  (Original) 노을질때 가면 딱 이쁜곳. 대신 카페 가격이 너무 비쌈",7 months ago
433,김영재,3,,7 months ago
434,강혜리,4,,7 months ago
435,K Spirit,5,"(Translated by Google) I made a reservation for the buffet, and I am satisfied with the kindness.  (Original) 부페예약을 했는데 친절하니 만족합니다",7 months ago
436,김선철,4,,8 months ago
437,sookhee park,1,(Translated by Google) Nowhere to go  (Original) 갈곳이 없음,8 months ago
438,준스비,5,,8 months ago
439,DaddyCool !,4,,8 months ago
440,J A,5,,8 months ago
441,DONGHEE LIM,4,,8 months ago
442,임금구,5,(Translated by Google) The weather is nice and you can see far away.  (Original) 날씨가 좋아서 아주 멀리 까지 보이네요,8 months ago
443,Hwany,5,,8 months ago
444,Seu Kim,5,,8 months ago
445,Jungsup Lee,5,,8 months ago
446,Fu Hsu,5,"(Translated by Google) There is an aquarium and an observation deck, and multiple activities can be arranged in one visit  (Original) 有水族館和觀景台，一次造訪可以安排多種活動",8 months ago
447,younghwan kim,5,,8 months ago
448,jaehyun lee,4,,8 months ago
449,김형식 (사라포바),5,(Translated by Google) It's good to take the 63 Building Hanwha Shuttle Bus from Daebang Station  (Original) 대방역에서 63빌딩 한화셔틀버스 타고 가면 좋아요 아쿠아리움에서 수족관과 인어공주 관람하고 미술관에서 감상및 인생샷 찍고 뷔폐식사하면 좋아요,8 months ago
450,Doi Chang,5,,8 months ago
451,Ewald Brunus,5,There are 63 floors.  Go on a clear day otherwise you won't see much.,8 months ago
452,아삭,5,,8 months ago
453,DOSHIN PARK,4,(Translated by Google) It used to be the highest in Yeouido.  (Original) 전에는 여의도에서 제일 높았었지..,8 months ago
454,이판성,4,(Translated by Google) I like the food.  (Original) 음식이 짜요,8 months ago
455,Jisu Soul,3,(Translated by Google) He ascended high with the consciousness of the chosen people. No frills.. down to the earth.  (Original) 선민 의식을 가지고 높이 올라가게됨. No frills..  down to the earth.,8 months ago
456,이승협,4,"(Translated by Google) Aqua Planet It's small, but not bad to do with kids.  (Original) 아쿠아플라넷 규모는 작지만 아이들과 하기에는 나쁘지 않습니다.",8 months ago
457,정CH,4,(Translated by Google) Doesn't feel old and easy to park  (Original) 낡았다는 느낌이 없고 주차편함,8 months ago
458,J누구?,5,,8 months ago
459,강윤구,4,,8 months ago
460,한비한준아빠,5,(Translated by Google) A place that every Korean knows.  (Original) 한국사람은 누구나 아는 그런 곳ㅋㅋ,8 months ago
461,SI MOON,5,(Translated by Google) I like the 57th floor thyme  (Original) 57층 백리향 좋아요,8 months ago
462,Ro CH,5,(Translated by Google) I like to pass the day  (Original) 하루  시간보내기 좋아요,8 months ago
463,이상현,5,(Translated by Google) Nice view and clean  (Original) 뷰도 좋고  깨끗해서 좋아요,8 months ago
464,mahesh s,5,,8 months ago
465,정혜영,4,(Translated by Google) 1 hour free parking Nice tree in the lobby  (Original) 1시간 주차무료 로비에 트리가 멋짐,8 months ago
466,손고운,5,,8 months ago
467,smertskie,5,Definitely visit 63 Art. Eric Johansson makes amazing art thst you have to see!,8 months ago
468,블랙스완,1,,8 months ago
469,히야히야,5,(Translated by Google) Ipo  (Original) 이뽀,8 months ago
