,이름,별점,리뷰,날짜
182,Noname,4,(Translated by Google) like  (Original) 좋아요,a year ago
183,Jintai Li,5,"(Translated by Google) There are flower beds, trees, pianos, and many cute children  (Original) 有花坛，有树木，还有钢琴，还有很多可爱的孩子们",a year ago
184,Seonghak Hong,5,"(Translated by Google) The surrounding view is very good. It is also good to decorate mini exhibitions and museums in the middle.  (Original) 주변 뷰가 매우 좋습니다. 중간 중간에 미니 전시회, 박물관을 꾸며 놓은 것도 좋습니다.",a year ago
185,진승우,2,,a year ago
186,이기성,1,,a year ago
187,바푸리,5,"(Translated by Google) The Hanging Garden was very impressive and nice. I haven't seen it for a long time since I rode a bike, but it would be really good for office workers nearby :)  (Original) 공중 정원이 너무 인상적이고 좋았어요 자전거 타고 와서 오래 보진 못했지만 근처 직장인들이라면 정말로 좋을 것 같네요 :)",a year ago
188,JS Jeon,5,,a year ago
189,박은순,4,,a year ago
190,Carlos,5,,a year ago
191,샨화shanhwa,5,(Translated by Google) pretty.  (Original) 예뻐요.,a year ago
192,김소담 (소다미),5,(Translated by Google) I like to take a walk while watching the night view. There is a piano and there are many trees.  (Original) 야경보면서 산책하기좋아요 피아노도 있고 수목도많아요,a year ago
193,조항득,4,"(Translated by Google) Good facilities, clean and cozy space  (Original) 시설좋고 깨끗하고 아늑한공간",a year ago
194,초코초코,3,(Translated by Google) Good walking.  (Original) 걷기 좋음.,a year ago
195,Annyangss Choi,4,"(Translated by Google) pretty However, it was a pity that there was no shade  (Original) 예뻐요 다만 그늘이 없어서 아쉬웠네요",a year ago
196,O N,5,An old overpass reconverted in East-West walkway passing over Seoul station and train tracks. Lots of greeneries,a year ago
197,Hao Chen,5,,a year ago
198,박현수,5,(Translated by Google) A good place to go to work while taking a walk when you pass the bus stop after falling asleep on the commuter bus  (Original) 출근 버스 잠 들어서 정거장 지나쳤을 때 산책하면서 출근하기 좋은 곳^^,a year ago
199,유튜브보안관,4,"(Translated by Google) It's good for a walk, but it's hot  (Original) 산책하기좋은데 더워요",a year ago
200,Young Tak Son,5,,a year ago
201,김민정,4,,a year ago
202,이재춘,2,,a year ago
203,Hee-gwon Moon,5,,a year ago
204,hyun jo park,3,"(Translated by Google) Elevated park road like a floating garden  Elevator escalator, etc. There are many facilities that can be climbed Seoul Station or Namdaeun Good view  There are good lighting facilities even at night Good for viewing the night view  A large pot of trees The locations where flowers were planted not constant Be careful when walking  On days when the sunlight is strong lack of shade A little disappointing  (Original) 공중정원같은 고가공원길  엘리베이터 에스컬레이터등 올라갈수 있는 시설이 많고 서울역이나 남대운쪽등 전망도 좋은곳  야간에도 조명시설이 잘되어 있어 야경을 감상하기도 좋음  나무를 심은 큰화분이나 꽃을 심어놓은 위치들이 일정하지 않아 걸어갈때 주의가 필요하며  햇빛이 강한날은 그늘이 부족하다는게 조금 아쉬운점",a year ago
205,kidae park,5,"(Translated by Google) Even if it was a park in the city, it was not enough, and the night city view would be fantastic. Please go.  (Original) 도심속 공원이라 해도 부족하지않는 곳이었고 야간 시티뷰는 환상적일것 같습니다. 꼭 가보세요.",a year ago
206,따순물,5,"(Translated by Google) There is no roof, so it is difficult to travel in case of rain or hot sunlight, but other than that, it is a cozy and nice place.  (Original) 지붕이 없어 비가 오거나 햇빛이 뜨거울 경우 다니기 힘들지만 그 외에는 아늑하고 좋은 곳임",a year ago
207,김병우,4,(Translated by Google) I liked it It was regrettable that the shade was lacking. The piano arrangement in the middle and middle is the highest level!  (Original) 넘 좋았는데요 그늘이 부족한게 아쉬웠답니다. 중간중간 피아노배치는 최고수준!,a year ago
208,쿠로사키이츠코 (쿠로),5,"(Translated by Google) I really like it. There are flowers and trees. It’s okay. I also have a piano, so I can play the piano. It would be nice to take a walk  (Original) 정말정말 좋아요 꽃또 있고 나무도 있어 괜찮아요 피아노도 있어 피아노을 칠수도있어요 산책 하기 좋을뜻 ㅎㅎ",a year ago
209,도시친구TV,5,,a year ago
210,도현주,5,(Translated by Google) tooth  (Original) ㅣ,a year ago
211,Sean Lee,5,Sky garden that overlooks the heart of Seoul around the Seoul station,a year ago
212,Jung Eric,5,"(Translated by Google) It is a place to go for exercise and walk every day, and the view is beautiful and it is a very safe place. It's nice to have a bench where you can rest for a while when you're tired or tired.  (Original) 저녜마다 운동 및 산책 삼아 가는곳으로 전경이 아름답고 매우 안전한 곳이다 힘들거나 지칠때 잠시 쉴수 있는 공간 벤치가 있어 좋다",a year ago
213,j.phillips park (꿈꾸는 혁명가),3,(Translated by Google) Just so.  (Original) 그냥 그저그럼.,a year ago
214,유혜심,2,,a year ago
215,두코옹이,5,,a year ago
216,d kim,5,(Translated by Google) good  (Original) 굿,a year ago
217,포세이머니,4,"(Translated by Google) It's in the city center, but it's great for a light walk.  (Original) 도심에 있지만 가볍게 산책하기 좋아요.",a year ago
218,Tina,4,"(Translated by Google) It was nice to be a walking path and it could be a diameter path. Pedestrians who pass by will enjoy playing the piano, but if you manage the garden more, it will be a prettier and more beautiful path.  (Original) 산책 로로좋고 지름 길이 될수있어 좋왔어요. 지나가는 행인들이 피아노도 즐겨 쳐주시고 다만 좀더 가든관리를 해주면 더 예쁘고 아름다운 길이 될거같아요.",a year ago
219,강영종,5,(Translated by Google) I love it~#~  (Original) 너무 좋아요~#~,a year ago
220,My Diary Creatra,5,(Translated by Google) It was a new feeling to walk on this road that was only used by cars in the past.  (Original) 예전 차로만 지다다니던 이길을 발로 걷는다는 느낌이 새로웠다.,a year ago
221,Jinho Lee,5,(Translated by Google) This is a hot place that you must show to your foreign friends. It is recommended to go at night rather than during the day.  (Original) 외국인 친구에게 꼭 보여줘야 하는 핫 플레이스입니다. 주간 보다는 야간에 가셔 보시는 것을 추천합니다.,a year ago
222,박성용,5,"(Translated by Google) A coffee shop in the park costs 1,000 won  (Original) 공원에 위치한 커피집 대박 가격1000원",a year ago
223,햔영진,5,"(Translated by Google) At the Seoul Station Plaza, we shared masks and snacks with Christian friends and comforted them.  (Original) 서울역광장에서 기독교(서울 콧동네)지인들과 함께 마스크와 간식을 나눠주고 위로해줫습니다",a year ago
224,안안용광,5,(Translated by Google) The role of the stepping stone is the first to the fourth round. I haven't decided that three people are nothing because I haven't considered the name and the person yet. I roughly guess who it will be. It looks like two people working at a restaurant and a person who takes a bowl from the stairway and brings it to the kitchen. I will check the real person within a few days.  (Original) 징검다리역활1차~4차식차례군요아직이름하고사람을대조안해봐서세명을무라고단정하지못합니다. 대충누구일지는짐작합니다식당에서일하는두사람하고배십에서계단에서그릇받아서주방에갖다주는사람같은데요몇칠안으로실물인을확인할예정입니다.,a year ago
225,Bishal Gautam,5,Nice view,a year ago
226,목진석,3,,a year ago
227,Agung Praja Hudaya (Peha),5,"(Translated by Google) Seoullo 7017 is a new destination from South Korea in the form of a bridge that has undergone a process of rejuvenation into a 1,024 km long city park dedicated to pedestrians, inaugurated on May 20, 2017. Currently, Seoullo 7017 also plays a role in connecting nearby tourist attractions such as the Sungnyemun Gate. , Myeong-dong, and Namdaemun Market.  This park on top of Seoullo 7017 is designed to be beautiful and comfortable for pedestrians. There are about 228 species of flowers and 24,000 plants planted along Seoullo 7017. You can visit this Seoul tourist icon for free. There are lots of interesting and instagramable photo spots here, it's a shame to miss them.  Seoullo 7017 covers a fairly short distance, and usually only takes 30 minutes to explore. However, within this concentrated area there are several landmark Seoul attractions, including Namdaemun Market, Seoul Station Square, Namsan Seoul Tower, Sungnyemun Gate, and Seoul Square. These attractions have a whole new look from the lookout points located all over Seoullo 7017, even though they are only one floor higher than ground level.  The best place to take souvenir photos at Seoullo 7017 is Seoul Station Square, set against the hustle and bustle of the bustling Seoul Station. Other popular photo spots include the observatory of Rose Square and the nearby Ivy Theater.  The streets of Seoullo 7017 are decorated with all kinds of plants, arranged in Korean alphabetical order. There are more than 50 types of flowers and 228 species of trees, resembling an outdoor arboretum. The bright roses planted in Rose Square in particular make for a romantic atmosphere.  Several uniquely named trees have been planted along the road to Namdaemun Market. By reading the small black boards, you can find trees named 2 PM's Junho, EXO's Suho, Sana Twice and other K-pop stars. All of these trees have the support of their respective idol fan clubs.  (Original) Seoullo 7017 adalah sebuah destinasi terbaru dari Korea Selatan berupa jembatan yang melalui proses peremajaan menjadi sebuah taman kota sepanjang 1.024 km yang didedikasikan untuk pejalan kaki, diresmikan pada 20 Mei 2017. Saat ini, Seoullo 7017 juga berperan menghubungkan tempat-tempat wisata terdekat seperti Gerbang Sungnyemun, Myeong-dong, dan Pasar Namdaemun.  Taman di atas Seoullo 7017 ini di desain begitu cantik dan nyaman bagi pejalan kaki. Terdapat sekitar 228 spesies bunga dan 24.000 tanaman yang ditanam di sepanjang Seoullo 7017 ini. Kamu bisa mengunjungi ikon wisata Seoul ini secara gratis. Banyak spot foto menarik dan instagramable lho disini, sayang banget buat dilewatin.  Seoullo 7017 mencakup jarak yang lumayan pendek, dan biasanya hanya memerlukan 30 menit untuk menjelajahi tempat ini. Meskipun begitu, di dalam area terkonsentrasi ini terdapat beberapa objek wisata landmark Seoul, termasuk Pasar Namdaemun, Alun-alun Stasiun Seoul, Menara Seoul Namsan, Gerbang Sungnyemun, dan Alun-alun Seoul. Objek-objek wisata ini memiliki tampilan yang sama sekali baru jika dilihat dari titik pengamatan yang berada di seluruh Seoullo 7017, meskipun hanya satu lantai lebih tinggi dari permukaan tanah.  Tempat terbaik untuk mengambil foto kenang-kenangan di Seoullo 7017 adalah Alun-Alun Stasiun Seoul, dengan latar belakang hiruk pikuk Stasiun Seoul yang ramai. Tempat-tempat foto populer lainnya termasuk observatorium Alun-Alun Rose dan Teater Ivy di dekatnya.  Sepanjang jalan Seoullo 7017 dihiasi segala jenis tanaman, diatur dalam urutan abjad Korea. Ada lebih dari 50 jenis bunga dan 228 spesies pohon, menyerupai arboretum luar ruangan. Mawar-mawar cerah yang ditanam di Alun-alun Rose khususnya membuat suasana romantis.  Beberapa pohon unik bernama telah ditanam sepanjang jalan ke arah Pasar Namdaemun. Dengan membaca papan-papan hitam kecil yang ada, kamu dapat menemukan pohon yang dinamai Junho 2PM, Suho EXO, Sana Twice dan bintang K-pop lainnya. Semua pohon ini mendapatkan dukungan dari masing-masing fan club idola.",a year ago
228,김태연,5,,a year ago
229,현재오전일곱시,5,(Translated by Google) comeliness  (Original) 예쁨,a year ago
230,민병근,5,(Translated by Google) It stops.  (Original) 멎져요,a year ago
231,Kong Lor (Daienki),5,Beautiful walk way.,a year ago
232,Eleonora,5,,a year ago
233,Jarrod Kim,5,(Translated by Google) It’s a nice place every time I come  (Original) 올때마다 기분이 좋은곳입니다,a year ago
234,Sagaha,5,,a year ago
235,Seon Baek,3,,a year ago
236,주영송,4,,a year ago
237,suho ko,4,,a year ago
238,한민서,5,,a year ago
239,Jihwan Ahn,4,,a year ago
240,100억부자,5,,a year ago
241,유승연,5,,a year ago
242,홍대임,4,(Translated by Google) Promenade near Seoul Station  (Original) 서울역 인근의 산책길로,a year ago
243,한지현,4,"(Translated by Google) It is good to take a walk in the trees while looking around Seoul Station. There are also many restaurants around.  (Original) 서울역 주변을 보며, 나무들 속에서 산책하기 좋습니다. 주변에 맛집들도 많이 생겼네요.",a year ago
244,여자정화,5,,a year ago
245,Yoon Joe,4,(Translated by Google) There is nothing to see and a good place to take a quick look when passing  (Original) 딱히볼건없고 지나갈때 잠깐둘러보면 좋은 곳,a year ago
246,Park J.B. (ollaganda),5,,a year ago
247,김진성,3,"(Translated by Google) It is convenient and good for a simple walk, but the facilities (tree flowerpots) are too disorderly and are installed, which causes a lot of inconvenience to the passage and feels distracted, so it is necessary to organize.  (Original) 간단히 걷기에는 편리하고 좋으나  시설물 (수목화분)들이 너무 무질서하고 많이 설치되여있어 , 통행에 많은 불편을 주고 산만한 느낌이들어  정리가 필요하다고 본다.",a year ago
248,Dong Sub Jeon,4,,a year ago
249,이성연,5,"(Translated by Google) Pretty... The trees are growing and the seasons change, and the blooming flowers are less.  (Original) 이뻐요... 나무들이 크는중이고  계절바뀌며  피는 꽃도 덜라지네요",a year ago
250,Nonik Indra Korea,5,,a year ago
251,Eun,3,,a year ago
252,주경돈,3,(Translated by Google) I wish there were cosmetics.  (Original) 화장품이 있었음 합니다 까운은 교체좀 하고요,a year ago
253,민트새싹,4,(Translated by Google) It's great for a short walk in the city center.  (Original) 간단하게 도심에서 짧게 산책하기 좋아요.,a year ago
254,Chris Park,5,"(Translated by Google) It seems to have established itself as one of the landmarks of Seoul than it was when it first appeared. At any time of the day or night, it shows a lively, cool and open city center of Seoul. In particular, the train path from the rooftop garden and the skyline of the Namdaemun Building in City Hall are beautiful.  There are many hip restaurants near the entrance to the west station. But be careful as you can eat bad and expensive food if you only look at the exterior interior.  (Original) 처음 생겼을 때보다 확실히 서울시 랜드마크 중 하나로 자리매김 하는 듯. 밤낮 언제가도 활력있고 시원하고 뻥뚫린 서울 중심부의 모습을 보여준다. 특히 옥상정원에서 보는 기차길과 시청 남대문 빌딩의 스카이라인은 백미다.  서부역쪽 진입로 근처에는 힙한 식당들이 많이 있다. 하지만 외부 인테리어만 보고 갔다간 맛없고 비싼 음식을 먹을수 있으니 조심",a year ago
255,허준규,5,,a year ago
256,Jihun Park,5,(Translated by Google) It's nice to see far away because the day is nice.  (Original) 날이 좋아서 멀리까지 보이는게 참 좋네요.,a year ago
257,조현영 (ZeroCho),5,,a year ago
258,장성희,3,,a year ago
259,배연숙,5,(Translated by Google) Coffee is delicious  (Original) 커피맛있어요,a year ago
260,HoiHoi (월간순정칠색조),4,,a year ago
261,안성욱,4,(Translated by Google) A good place to walk on a nice day  (Original) 날씨좋은날 걷기 좋은 곳,a year ago
262,심현섭,5,,a year ago
263,DJ KIM,4,,a year ago
264,이희락,5,(Translated by Google) Good job ^^  (Original) 잘하셨네요^^,a year ago
265,노봉남,5,,a year ago
266,곽용수,5,,a year ago
267,장정은,4,,a year ago
268,Kyungmin Nam,5,,a year ago
269,­한명구,5,,a year ago
270,dArkRush K,5,(Translated by Google) Lots of flowers and perfect for a walk!  (Original) 꽃도 많고 산책하기 딱 좋음!,a year ago
271,loner Kim,3,,a year ago
272,승철이,5,"(Translated by Google) Wow, the night lights are so cool  (Original) 와우 야간 조명이 너무너무 멋지네요",a year ago
273,쵬,1,"(Translated by Google) What is this... All kinds of plants are planted wildly, so it's hard to walk around when there are many people  (Original) 이게 뭔가요.. 온갖 식물은 죄다 마구 심어대서 사람들 많을땐 걸어다니기 힘들고 조잡스러움",a year ago
274,신현경,1,(Translated by Google) It's all cement floor and it's harder to climb in hot summer. I wonder if it was good to make this with tax.  (Original) 별루요  온통  시멘트 바닥이구 더운 여름에는 올라가기가 더 힘드네요ㅠ 굳이 세금으로 이걸 만드는게 좋았는지 의문입니다ㅠ 처음에 생각했던것과는 많이 달라 실망이 더 크네요ㅠ,a year ago
275,박흥석,5,(Translated by Google) It's the best. Healing in the city  (Original) 최고지요. 도심속 힐링,a year ago
276,Vision KONG,4,,a year ago
277,김승환,5,(Translated by Google) To a pretty garden with an overpass~  (Original) 고가도로가 이쁜 정원 으로~,a year ago
278,Hyoungtaek Lim,5,(Translated by Google) good for a walk  (Original) 산책하기 좋아요,a year ago
279,대쑹,5,"(Translated by Google) It is good for a light walk. Every day, the color of Seoul is also varied, so it's fun to change slightly  (Original) 가볍게 산책하기 좋습니다. 날마다 서울로 색깔도 다양해서 살짝씩 바뀌는 재미도 있어요",a year ago
280,Q ueen,5,(Translated by Google) A place suitable for walking  (Original) 適合散步的地方,a year ago
281,陰陽術士,5,,a year ago
282,석거봉,4,,a year ago
283,Matthew,1,(Translated by Google) Crowded  (Original) 혼잡함,a year ago
284,Byeong-Gyu Choi,5,,a year ago
285,이병훈 (쿨가이),5,"(Translated by Google) I came to see work nearby, but there is time left for the next schedule, so I went up to Seoullo 7017^^ Since yesterday, the weather has been a lot chilly, but the forsythia still spreads. The air and the sky are so clear that I feel really good^^ The Namsan Tower in the distance looks clean, so the last week of March seems to be well finished! When the chilly weather clears up a lot, it seems that a lot of nearby office workers will come out. In April, I'm going to go to the province by train from Seoul Station. Then I have to go up again^^ Finish well in March and laugh more in April to have a happy and healthy day!  (Original) 근처에 일보러 왔다가 다음스케줄 시간이 남아서 서울로7017에 올라와봤네요^^ 어제부터 날씨가 많이 쌀쌀했지만 그래도 개나리가 활짝 폈네요♡♡/ 공기도 하늘도 너무 맑아서 기분이 정말 좋네요^^ 멀리 남산타워도 깨끗하게 보여서 3월 마지막주도 잘 마무리가 될듯 합니다! 쌀쌀한 날씨가 많이 풀리면 근처 직장인분들이 많이 나오실듯 합니다. 4월에는 서울역에서 기차타고 지방가려는데~ 그때 다시 올라가봐야겠네요^^ 3월 잘 마무리하시고 4월은 더 많이 웃어서 행복하고 건강한 하루하루보내세요!!!",a year ago
286,유정열,1,(Translated by Google) Just an overpass with nothing to see  (Original) 아무 볼것 없는 그냥육교,a year ago
287,Thilina Wimalapriya,4,Peaceful place.,a year ago
288,강경재,5,(Translated by Google) The intersection of history and reality where modernity and modernity meet~  (Original) 근대와 현대가 만나는 역사와 현실의 교차로~,a year ago
289,류야류,5,(Translated by Google) How to enjoy Seoul comfortably without a car  (Original) 차없이 서울 편하게 누릴 수 있는 방법,a year ago
290,권성환,3,,a year ago
291,한대용,1,(Translated by Google) The city's brutality.  (Original) 도시의 흉물.,a year ago
292,박미라,5,(Translated by Google) A great place to take a walk^^  (Original) 산책하기 너무나 좋은곳^^,a year ago
293,유송미,5,"(Translated by Google) The flowers are just blooming. If the air is good, it is cool and good for walking.  (Original) 지금 막 꽃이피네요.공기만좋으면 걷기에 시원하고 좋아요",a year ago
294,김옥화,4,"(Translated by Google) Many people gathered from all over Namdaemun Market There are many things to see as it is in the traditional market, and my daughter bought clothes for the second generation of my grandchildren.  (Original) 남대문시장 각지에서 모인 많은 사람들 전통시장 그대로 구경거리도 많고 손주 2세 옷을 딸이 사서 왔어요",a year ago
295,T채널,2,"(Translated by Google) I didn't necessarily want to go to 7017, but it was far worse than I expected. It would have been much better to plant trees on both sides of the road. A round pot with meaningless? A lot of the same thing... I'm not going to go twice.  (Original) 꼭 7017에 가보고 싶어서 갔던건 아니지만 기대했던 것보다 넘 별로였다. 차라리 길 양옆으로 나무를 심어두면 훨씬 나았을 것 같은데 의미없는 둥근 화분? 같은 것만 잔뜩.. 두번은 안갈듯",a year ago
296,이규임,5,(Translated by Google) The night view is beautiful.  (Original) 야경이 예뻐요,a year ago
297,방구석여행가,5,,a year ago
298,이성기,5,"(Translated by Google) The elevated driveway in front of Seoul Station from 1970 to 2017 was blinded as a place for citizens to rest. It is not a very spacious park, but rather a little promenade. It is a place to rest for a while, but if it is close, it is worth a visit.  (Original) 1970년부터 2017년까지 있었던 서울역앞 고가 차도가 시민들의 휴식 공간으로 맹글었는데 아주 넓은 공원이라기 보다 조금만한 산책로라기 보다 그냥 잠시 쉬어가는 휴식공간으로 아쉬운 점이 있지만 가까이 있다면 가 볼만한 곳 정도",a year ago
299,뿡뿡이,4,,a year ago
300,김인호,5,(Translated by Google) It is the best way to take a walk in the middle of Seoul.  (Original) 서울 한복판에 산책하기 제일이다.,a year ago
301,김지희,4,(Translated by Google) good for a walk  (Original) 산책하기 좋아요,a year ago
302,한정원,5,"(Translated by Google) From Chungjeong-ro to Hoehyeon Station and from the end to the end of Seoul Station, the length is long, so it is good to take a light walk.  I'm looking forward to the time when the flowers already bloom in spring~^^  (Original) 충정로에서 회현역까지, 서울역 끝부터 끝까지 길이가 길지 읺아서 가볍게 산책하기 좋습니다~^^  겨울에 조명 달았을 때도 철거했을 때도 자주 걷는데 좋습니다~  벌써 봄에 꽃피었을때가 기대됩니다~^^",a year ago
303,추영,4,,a year ago
304,서홍남,5,,a year ago
305,gom ting,5,,a year ago
306,이유리,5,,a year ago
307,강만복,2,,a year ago
308,이준수 (순주),5,(Translated by Google) It's a good place to walk slowly  (Original) 천천히 걷기 좋은 그런 곳 입니다,a year ago
309,ondalking,3,(Translated by Google) not too bad  (Original) 그냥그래요,a year ago
310,Seo-ah Jo,5,,a year ago
311,최완주,3,,a year ago
312,7s RS,5,(Translated by Google) Great for dating while walking on the weekends. Although it may take homeless people around Seoul Station...  (Original) 주말에 걸으면서 데이트하기 좋습니다. 서울역주변에 노숙자분들이 계시는게 걸리긴하지만...유의해서 다니시면 좋을듯하네요,a year ago
313,사슴뒷다리,4,,a year ago
314,Jun-yeong Kim,4,from MyungDong to Seoul Station. Good to walk.,a year ago
315,준,4,(Translated by Google) I like the night view ~  (Original) 야경이 좋아요~,a year ago
316,하윤희,5,,a year ago
317,권영인,4,(Translated by Google) Good management Clean and friendly Recommend  (Original) 관리굿 깨끗하다 친절하다 추천합니다,a year ago
318,sandy parwati,5,(Translated by Google) Seoul night view is great  (Original) Pemandangan malam seoullo sangat bagus,a year ago
319,Dik Ly,4,,a year ago
320,Suhbaatar.chuka chuka,5,,a year ago
321,오실로스코프,1,,a year ago
322,박민아,5,,a year ago
323,송해,4,(Translated by Google) Standing out in the center of Seoul Station  (Original) 서울역중심  웃뚝서다,a year ago
324,calm,4,"(Translated by Google) I followed the high line, but I made it well  (Original) 하이라인 따라햇는데 나름잘만듬",a year ago
325,김경보,5,(Translated by Google) It's worth going at least once^^  (Original) 한번쯤은 가볼만해요^^,a year ago
326,황원택,3,,a year ago
327,Walker B,1,(Translated by Google) Not really because of winter and corona  (Original) 겨울이랑 코로나땜시 별로,a year ago
328,최민규,5,,a year ago
329,올리브오일,5,(Translated by Google) Good for a walk at night  (Original) 밤에 산책하기좋음,a year ago
330,Ranjai Baidya,4,Once in a life time show.,a year ago
331,Calvados,5,"(Translated by Google) Too much ^&^""  (Original) 지나쳤습니다^&^""",a year ago
332,이수진,4,,a year ago
333,ho ch,5,,a year ago
334,유선희,5,,a year ago
335,전연익,4,(Translated by Google) I miss the skyway of New York.  (Original) 뉴욕의 하늘길이 그리워 집니다.,a year ago
336,양성혁,4,(Translated by Google) It's good  (Original) 좋네요,a year ago
337,유승원,4,(Translated by Google) Good for a walk  (Original) 산책길로 좋아요,a year ago
338,정진호,3,,a year ago
339,Alex Yul,5,Absolutely lovely and beautiful experience. Especially in the night when city glows and illuminated. It is also connected to Seoul station 🚉 very convenient,a year ago
340,Kim HyeongSu,5,(Translated by Google) A beautiful street that protects my commute Concept load that changes the concept every month!  (Original) 나의 출퇴근길은 지켜주는 아름다운 거리 매달 컨셉이 바뀌는 컨셉로드!,a year ago
341,Juniarto Pasanggiri,3,,a year ago
342,Nina D Garcia,4,Beautiful night view of Seoul Station and the surrounding area.,a year ago
343,최명균,4,,a year ago
344,정근장,4,(Translated by Google) it was great  (Original) 넘  좋았습니다,a year ago
345,วิชิต แพงคํา,5,,a year ago
346,최John,4,(Translated by Google) Overpass in front of Seoul Station ㅡ  (Original) 서울역 앞 고가도로 ㅡ,a year ago
347,김근희,5,,a year ago
348,박근덕,3,,a year ago
349,아자,5,,a year ago
350,김승조,5,(Translated by Google) Healing point in the city center  (Original) 도심속의 힐링포인트,a year ago
351,Minjoon Jeong,4,,a year ago
352,DK Yoo,5,(Translated by Google) Walking course  (Original) 산책코스,a year ago
353,이학철,5,(Translated by Google) A convenience facility that connects the western area of Seoul Station with Seoul Jung-gu and Namdaemun Market on foot.  (Original) 서울역 서부지역과 서울중구와 남대문시장을 도보로 이어주는 편의시설,a year ago
354,이재원,5,,a year ago
355,Junseop Kim,4,,a year ago
356,Lio Jeon,4,,a year ago
357,김은태,4,(Translated by Google) The feeling of harmony between the old and modern roads in the city  (Original) 도심속의 옛길과 현대길이 조화된 느낌,a year ago
358,정순화,5,(Translated by Google) it's delicious  (Original) 맛있어요,a year ago
359,Rosa Kim,5,"(Translated by Google) -It's great during the day, but we recommend going to the blue hour when sunset. -Many buses in the transfer center, people leaving work, and the lights of the city one by one, you dazzle in the difficult but beautiful Seoul that you have never seen before.  (Original) -낮에도 좋지만 노을 지는 블루아워에 한 번 가보시길 추천드립니다. -환승센터의 수많은 버스들, 퇴근하는 사람들, 하나둘씩 들어오는 도시의 불빛에 평소에 보지 못했던, 고단하지만 아름다운 서울에 눈이 부십니다..",a year ago
360,Luis Hyun,5,,a year ago
361,김주영,5,(Translated by Google) Where beauty and dynamism coexist  (Original) 아름다움과 역동성이 공존하는곳,a year ago
362,김희성,4,,a year ago
363,텐더쿠마,4,(Translated by Google) A good place to walk  (Original) 걷기 좋은 곳,a year ago
364,짱호은,5,(Translated by Google) It is worth visiting ~  (Original) 가볼만한 곳입니다~,a year ago
365,eunjoo choi,5,(Translated by Google) Lose to Seoul after winter The police guarding the place~~ It will be cold  (Original) 겨울에 지나간 서울로 스산하다 그곳을 지키는 경찰분~~ 추울꺼 같다,a year ago
366,home run,3,,a year ago
367,Uzbek,5,,a year ago
368,jun choi (용계아재),5,,a year ago
369,Jamshid Ashirov,5,,a year ago
370,G DH,5,,a year ago
371,정성훈,3,,a year ago
372,윤주승,5,,a year ago
373,용석정,5,,a year ago
374,youngeun park,4,,a year ago
375,אביגיל לוי,5,(Translated by Google) There is nothing about Seawallll😘  (Original) אין על סיאוולללל😘,a year ago
376,정룡,2,,a year ago
377,blossom786,5,(Translated by Google) It's a great place to go for a walk at night!! I stopped by for a while on the road passing by and it was so good!!👍  (Original) 밤에도 산책하기 딱 좋은곳이에요!! 근처 지나는 길에 잠시 들렀는데 너무 좋았습니다!!👍,a year ago
378,Ehsalm이삶,5,,a year ago
379,S Len,5,Oasis of calm in downtown Seoul. The elevated walkway offers a pretty view of the city center.,a year ago
380,Duc Tran,5,(Translated by Google) A pedestrian bridge with style and a nice ambience - near seoul station. Just relax and enjoy it all. What can you say - it's best to take a quiet walk in the evening  (Original) Eine Fußgängerbrücke mit Style and schönem Ambiente - Nähe seoul Station. Einfach mal entspannen und das rundum genießen. Was soll man sagen - am besten abends ruhig spazieren,a year ago
381,HWHGIG필수,4,,a year ago
382,김호중,5,,a year ago
383,JEONGKI MIN,5,,a year ago
384,오인석,5,"(Translated by Google) The elevated bridge was rebuilt into a place where people could walk. There are many colorful decorations and lights, so it is good for a walk.  (Original) 고가다리를 사람들이 걸어다닐 수 있는 곳으로 다시 조성했다. 다채로운 장식과 조명이 많으니 산책하기 좋다",a year ago
385,jin kim,5,(Translated by Google) A great place to take a walk!!  (Original) 산책하기 참 좋은곳!!,a year ago
386,Martin Lee,3,,a year ago
387,ᄀᄀ,4,"(Translated by Google) It’s pretty at the beginning of the year, but I’ve been cracking down on people who smoke  (Original) 연말 연초에 예쁜데 담배 피는 사람들 단속좀",a year ago
388,김경준,5,,a year ago
389,박창래,5,(Translated by Google) Seoullo is so beautiful after snow  (Original) 눈온뒤의 서울로가 너무 아름답습니다,a year ago
390,오제민,3,,a year ago
391,최광수,5,,a year ago
392,Kevin Asio,5,There were many kinds of plants to see. There are cafes too,a year ago
393,Kim_ Daedi,5,excellent place...,a year ago
394,오민석,5,,a year ago
395,박정우,5,,a year ago
396,최대호,5,(Translated by Google) It’s good to go any number of times  (Original) 몇 번을 가도 좋아요 도심에서 느끼는 즐거움,a year ago
397,Pyeong Sam,5,(Translated by Google) good  (Original) 굿,a year ago
398,태국치앙마이굿피플미니스트리,5,,a year ago
399,맬깁슨,5,,a year ago
400,아놀드진,5,"(Translated by Google) Pork cutlet, kimchi fried rice is delicious  (Original) 돈까스,김치볶음밥  맛있어요",a year ago
401,양병남,5,"(Translated by Google) From Seoul Station, you can walk around Namdaemun without any interference. Trees and flowers in summer, and large pots covered with straw in winter are also great attractions.  (Original) 서울역에서 남대문을 아무 방해없이 여유있게 걸을 수 있습니다. 여름에는 나무와 꽃, 지금 겨울은 짚풀로 씌워논 커다란 화분도 좋은 볼거리입니다.",a year ago
402,최광호,5,,a year ago
403,Taehee kim (eheatmik),5,,a year ago
404,와이앤케이521,4,,a year ago
405,비피,5,,a year ago
