,이름,별점,리뷰,날짜
246,Pearl Jung,5,"(Translated by Google) It's delicious, but I personally didn't like the 5050 (fiftyfifty) half lemonade and half ice tea... It was good because there was mayonnaise separately so I ate it with the burger.  (Original) 맛있어요 근데 5050(fiftyfifty) 레모네이드랑 아이스티 반반인건 개인적으로 별로얐어요...마요네즈 따로 있어서 버거랑 같이먹으니따 좋았습니다",7 months ago
247,이재원,5,(Translated by Google) Hygienic and high-quality food  (Original) 위생적이고 음식이 고급지다,7 months ago
248,Jacky Jang,5,Burger☆,7 months ago
249,JS K,5,(Translated by Google) Be sure to dip the fries in the shake I don't eat  (Original) 쉐이크에 감자튀김을 꼭 찍어드세요 전 안찍어먹음,7 months ago
250,오로시,4,(Translated by Google) Mushroom Burger I don't want to eat it again. It also feels tough to eat.  (Original) 머쉬룸 버거는ᆢ 또 먹고 싶지는 않아요.;;; 먹기도 질기고ᆢ느끼해요.,7 months ago
251,정지후,3,,7 months ago
252,Cactus lee,5,(Translated by Google) shack shack . Tasty and expensive  (Original) 쉑쉑 . 맛있고 비싸다.,7 months ago
253,Eunhee Hong,5,(Translated by Google) Chicken burger is delicious. Free drink refills available.  (Original) 치킨버거 맛있음. 음료 무료리필 가능.,7 months ago
254,이정윤,5,,7 months ago
255,mk r,5,,7 months ago
256,강철희,3,"(Translated by Google) Similar to Burger King, I don't have the habit of checking quarantine at the entrance, so I don't want to go there again  (Original) 버거킹 맛과 흡사  입구에서  방역확인하는 알바생 버릇이없어서  다시는 가고싶은생각없음",7 months ago
257,HS Lee,4,,7 months ago
258,Bosup Kim,5,,7 months ago
259,ByungHo Koh,5,(Translated by Google) Truffle John Mattang  (Original) 트러플 존맛탱,7 months ago
260,Gene EH,5,"(Translated by Google) delicious. As a hamburger lover, I want to eat it every day if possible;ㅛ;  (Original) 맛있다. 햄버거를 좋아하는 나로썬 가능하다면 매일 먹고 싶다;ㅛ;",7 months ago
261,김수영,4,,7 months ago
262,김귀요미,5,(Translated by Google) Light and tasty  (Original) 담백하고 맛나요,8 months ago
263,Haejin Lee,5,,8 months ago
264,YongGyu Lee,3,"(Translated by Google) It's not a cost-effectiveness problem, but the absolute taste itself is dropping.. I'd rather eat Burger King  (Original) 가성비 문제가 아니라 절대적인 맛 자체가 떨어짐.. 차라리 버거킹을 먹겠음",8 months ago
265,라씨,5,,8 months ago
266,jiny kim,4,"(Translated by Google) The taste is good and the inside of the store is clean and spacious. When this store first opened, Smoke Shack smelled like applewood chips, but unfortunately I couldn't feel the scent this time. That's why I came here on purpose...  (Original) 맛도 좋고 매장안도 청결하고 넓어서 좋아요~ 주차가 좀 신경 쓰여서 포장해서 먹었네요 매장에서 먹어야 제맛인데 ㅎㅎ 이 매장이 첨에 생겼을때  스모크쉑에서 애플우드칩향이 났었는데 이번엔 아쉽게도 그 향을 느낄수가 없었네요 . 그것때문에 일부러 왔는데 ..",8 months ago
267,찬우한,5,,8 months ago
268,이무엇,5,(Translated by Google) It's delicious again.  (Original) 맛잇어요 또가곱,8 months ago
269,Hammer HW,4,(Translated by Google) good  (Original) 굿,8 months ago
270,백지헌,5,(Translated by Google) it's delicious!!!  (Original) 맛있어요!!!,8 months ago
271,Pichugamer1111,5,Pog,8 months ago
272,순걸TV,3,(Translated by Google) too expensive  (Original) 너무 비싸다,8 months ago
273,2019대물,5,(Translated by Google) drink  (Original) 마시어요,8 months ago
274,ᄉᄀ,3,(Translated by Google) It's just plain bland rather than very tasty. Smoked Shack was so pungent and salty that it was difficult to eat.  (Original) 엄청 맛있기보단 그냥 무난하다. 스모크쉑은 너무 자극적이고 짠맛이 강해서 먹기 힘들었다.,8 months ago
275,검노란빵순이,5,,8 months ago
276,Ky S32,5,Good,8 months ago
277,김지애,1,,8 months ago
278,황상진,3,"(Translated by Google) I can't really feel the difference from Isaac's hamburger.. It's small, so it's like a diet hamburger..  (Original) 이삭햄버거와 차이를 잘 못 느끼겠음.. 크기가 작아서 다이어트 햄버거인듯..",8 months ago
279,황인준,5,(Translated by Google) dot  (Original) ㆍ,8 months ago
280,하정수,5,(Translated by Google) Good.  (Original) 굿 입니다.,8 months ago
281,Kevin Asio,5,,8 months ago
282,Heily Park,5,"(Translated by Google) The taste of the beef patty was very strong and the combination of the sauce and lettuce went well. If you avoid dinner or lunch time, you can easily buy it without waiting in line.  (Original) 소고기 패티 맛이 굉장히 강했고 소스와 양상추의 조화가 잘어울렸다 저녁이나 점심시간을 피해가면 줄을 서지 않아도 쉽게 구매가 가능함",8 months ago
283,geonwook shin,4,"(Translated by Google) If you don't like burgers with cheese, you can eat them with vegetable toppings on them.  (Original) 치즈 들어간 버거가 싫으면 햄버거에 야채토핑해서 먹으면 이득",8 months ago
284,백상민,3,"(Translated by Google) The taste is so so, the price is zombies. So 3 points  (Original) 맛은 쏘쏘 가격은 좀비쌈.그래서 3점",8 months ago
285,Jong-Won Park,5,,8 months ago
286,김민지,3,,8 months ago
287,데모,5,,8 months ago
288,애츄,1,"(Translated by Google) 2021 November 21, 8:10 Visit The male staff in front of the front desk greets you because of the crowd. A male staff member in a black hat is not suitable for a service job.  (Original) 2021 11월 21일 8시 10분 방문 프론트 앞 남직원은 사람 가려서 인사하네요 검정 모자 쓰신 남직원분 서비스직에 안맞으세요",8 months ago
289,김수빈,5,(Translated by Google) Tell me what  (Original) 말해뭐해,8 months ago
290,지훈지훈해,5,(Translated by Google) lol  (Original) ㅋ,8 months ago
291,박스TV,5,(Translated by Google) delicious  (Original) 맛있다,8 months ago
292,Younjung Lee,4,(Translated by Google) It has taste. Try the truffle burger because it's on the seasonal menu! The truffle flavor wasn't as strong as I thought it would be.  (Original) 맛이가 있음. 트러플버거 시즌메뉴하길래 먹어봄! 생각보다 트러플향이 많이 나진 않았쯤,8 months ago
293,김정수,5,,8 months ago
294,LØ,5,Amazing~ great service & location 🤗🧸,8 months ago
295,Sun uk Kim,3,"(Translated by Google) Now it's a local hamburger house. There are so many other homemade burgers. However, the strength is that you can always expect uniform quality.  (Original) 이제는 동네 햄버거 집. 워낙 다른 수제 버거들도 많아서. 그러나 늘 균일한 퀄리티를 기대할수 있는 것이 강점이지.",9 months ago
296,boyoung lee,5,(Translated by Google) Milkshake Vanilla Flavor Heavy and Jun Basic Shack with pepper and ground flavor The bun is moist and delicious.  (Original) 밀크쉐이크바닐라맛 묵직하고 쥰맛 기본 쉑에 후추 갈갈 조온맛 번이 촉촉하고 맛이쒕,9 months ago
297,Mason Park,4,(Translated by Google) not good price  (Original) 착하지 않은 가격,9 months ago
298,Icebear,5,,9 months ago
299,최보람,4,,9 months ago
300,BeomJoon Kim,5,(Translated by Google) Burger is a double patty  (Original) 버거는 더블패티,9 months ago
301,쓴민,5,"(Translated by Google) Lots of people, delicious, friendly and clean Shack Shack  (Original) 사람 많고 맛있고 친절하고 깔끔한 쉑쉑",9 months ago
302,내일오늘,2,(Translated by Google) Let's find the focus!  (Original) 초심을 찾자!,9 months ago
303,송명근,5,,9 months ago
304,Hilario C. Chung,3,,9 months ago
305,Olzhas Nurpeisov,5,,9 months ago
306,Taewon Kong,5,(Translated by Google) it's delicious  (Original) 맛있어요,9 months ago
307,리도도,5,,9 months ago
308,Minsoo Yoo,4,,9 months ago
309,마다마다,5,(Translated by Google) It's so delicious ^^ The hamburger is Shake Shack ^^ It's a specialty of Gangnam ^^  (Original) 너무맛있네요^^햄버거는쉐이크쉑입니다^^강남의명물이에요^^,9 months ago
310,아잉아잉,4,"(Translated by Google) I want to eat so much today, I went to another place to eat before the scheduled time and went to the hospital.. I ate well. The surroundings are also very clean and I am very good.  (Original) 너무 먹고 싶어 오늘은 다른곳 예약 시간전에 가서 먹고 병원감.. 전 맛있게 잘 먹었습니다. 주변도 깨끗히 청소되여 있고 전 아주 좄았습니다",9 months ago
311,MiKa Star,3,"(Translated by Google) sickle bad.  Burger King for me, who has a bad taste in my mouth.  (Original) 낫 배드.  입 맛 촌스런 내겐 버거킹.",9 months ago
312,Neung,5,,9 months ago
313,June,4,"Fine-casual burger place located between Shinnonhyeon St. and Gangnam St. Although its name is Shakeshack Gangnam, its nearer from Shinnonhyeon St with just 2 mins walk compared to 8 mins from Gangnam St. Tried their Chipotle burger which was very dry and hard to chew and swallow. However I love their milkshakes and concretes. Have no idea why an icecream is called concretes.",9 months ago
314,VI S,5,,9 months ago
315,kichung ban,4,(Translated by Google) I came here to eat after a while. Also enjoyed it Observe quarantine rules Will visit again soon  (Original) 간만에 먹고 싶어 방문했는데 역시 맛있게 먹었습니다 방역수칙도 준수하고 조만간 다시 방문예정입니다,9 months ago
316,우주,5,,9 months ago
317,한지훈,5,,9 months ago
318,꿈여울,3,,9 months ago
319,조현규,5,(Translated by Google) Cafeteria that does not sell coffee  (Original) 커피를 팔지 않는 Cafeteria ^^,9 months ago
320,김종완,5,(Translated by Google) Do you need words? It's the best.  (Original) 말이 필요한가요 최고죠ㅋ,9 months ago
321,오희재,4,(Translated by Google) It was nice to be neat  (Original) 깔끔해서 좋았습니다,9 months ago
322,서동순,4,,9 months ago
323,박골든,4,"(Translated by Google) It is an eel restaurant located on the roadside of Seonjeongneung Pass. The eel set meal is 15,000 won per person, so it's delicious for the price. It feels good value for money in both aspects. Please note that eel is a conger eel and is inferior in taste and meat quality to general eel.  (Original) 선정릉 고갯길가에 위치해 있는 장어집으로서 장어정식 1인 일만오천원이니 가격대비 맛과 양 측면에서 가성비가 좋다는 느낌이다. 장어는 붕장어로서 일반 장어보다는 맛과 육질 면에서는 뒤떨어짐을 참고 바랍니다.",9 months ago
324,이성호,3,,9 months ago
325,Seonil Kim,2,(Translated by Google) No need to eat while waiting  (Original) 기다리면서 먹을 필요는 없음,9 months ago
326,KM Kim.,5,,9 months ago
327,오은혜,1,"(Translated by Google) Unfriendly staff taking orders....I wanted to leave as soon as I walked in. I just thought I'd eat it from experience, but I don't think I'll go again. The patties were delicious, but I thought I wouldn't have to pay a lot of money to eat them.  (Original) 주문봐주는 직원 불친절.....들어가자마자 나오고 싶었음. 그냥 경험상 먹어보자 생각하고 들어갔는데 다신 안갈 듯. 패티가 맛있긴 했는데 굳이 비싼 돈 주고 먹지는 않아도 될거라는 생각이 들었음.",10 months ago
328,임형진,5,,10 months ago
329,승님,4,(Translated by Google) Overcrowded Burgers Expensive  (Original) 사람많음 버거비쌈,10 months ago
330,Intellectual Watcher,5,"(Translated by Google) Some say it's greasy, some say it's salty, some say it's expensive, but still, this burger is irreplaceable.  (Original) 느끼하다는 말도 있고 짜다는 말도 있고 비싸다는 말도 있지만, 그래도 이 버거는 대체불가.",10 months ago
331,cs kim,3,,10 months ago
332,Joohee Han,2,"(Translated by Google) Expensive and tastes just so so Cheese fries are delicious  (Original) 비싸고, 맛은 그냥 so so 치즈감자튀김은 맛있음",10 months ago
333,전형록,5,,10 months ago
334,윤디,4,,10 months ago
335,坂井基志,5,(Translated by Google) It was delicious~^^  (Original) 맛있었어요~^^,10 months ago
336,이진영,5,"(Translated by Google) The Shack Burger is delicious, spacious and comfortable. The shake is a bit expensive, but it's still delicious, so that's ok  (Original) 쉑버거 맛나고 넓고 쾌적해요 쉐이크가 좀 많이 비싸지만 그래도 맛있으니까 됐죠 뭐",10 months ago
337,배로니카,5,,10 months ago
338,Clém Lee,3,"(Translated by Google) Now that there are so many great burger places, the excitement is getting less and less. Shakes are as delicious as they are expensive.  (Original) 이제는 훌륭한 버거집이 많아져서인지 감흥이 점점 떨어진다. 쉐이크는 비싼 가격만큼 맛있다.",10 months ago
339,ilkeun chun,4,,10 months ago
340,채신영,5,,10 months ago
341,joosun lee,5,(Translated by Google) Always delicious and expensive Eggslut and Yangdae Mountains  (Original) 언제나 맛있고 비싸다 에그슬럿과 양대산맥,10 months ago
342,Kyuwon Lee,5,"It’s the first Shake Shack branch opened in the country, serving the very authentic vibe and taste successfully now on the other side of the planet.",10 months ago
343,최현욱,5,,10 months ago
344,셰루,5,,10 months ago
345,김민준,5,,10 months ago
346,양재승,4,,10 months ago
347,Andy Sin,1,"(Translated by Google) Without exaggeration, there is no carbonation in Coke. We talked and changed it, but it's the same.. I'll take care of it properly  (Original) 구라안치고 과장없이 콜라에 탄산이 1도 없음. 얘기해서 바꿔줬는데 똑같음.. 관리 제대로 해주셈",10 months ago
348,박Daniel,4,(Translated by Google) Expensive but delicious  (Original) 비싸지만 맛있다,10 months ago
349,David K,3,(Translated by Google) A price that does not match the ordinary taste  (Original) 평범한 맛에 맞지 않는 가격,10 months ago
350,꿀나무,5,,10 months ago
351,큰북작은북,3,,10 months ago
352,정연재,1,,10 months ago
353,Joni Llli,5,Good,10 months ago
354,이하진,5,(Translated by Google) Drinking  (Original) 마시쒀,10 months ago
355,Sikander Iqbal,5,,10 months ago
356,James Sehwa Hong,5,(Translated by Google) It is delicious! ♡  (Original) 맛있어요!♡,10 months ago
357,김형우,5,(Translated by Google) The parking problem should always be solved. It is a restaurant brand that I like because it is a place that competes with taste and likes business operation.  (Original) 주차문제가 늘 해결되어야되겠지만 맛으로 승부해버리고 사업운영이 맘에드는곳이라 맘에드는 외식브랜드입니다,10 months ago
358,Sagnik Bhattacharya,5,Hot dog and cheese sauce taste superb,10 months ago
359,킹니갓사,5,"(Translated by Google) I'm sorry I went to shack shack. If I'm sorry, I'm gaining weight. All the food seems to have been made by Jesus.  (Original) 쉑쉑갔다와서 반미합니다. 반미안하면 살쪄요 음식들이 다 예수가 만든거같네",10 months ago
360,Jong Park,3,"(Translated by Google) Overall, the taste is good... Coke, milkshake, and french fries are unnecessarily expensive. It's not bad to go once, but I don't think I can go often.  (Original) 전체적으로 맛은 괜찮은데...콜라, 밀크세이크,.감자튀김이 쓸데없이 비싸요. 한번 정도 가보는 건 나쁘지.않은데 자주는 못갈 듯",10 months ago
361,정성석 (탑베이스),5,,10 months ago
362,kd l,5,,10 months ago
363,붕뱅이,5,(Translated by Google) easy shack  (Original) 쉽쉑,10 months ago
364,최한주,4,"(Translated by Google) The shake and french fries were okay, and the burger was good because it had a deep meaty taste and was faithful to the basics. The gochujang burger was personally a bit salty.  (Original) 쉐이크와 감자튀김은 무난했고 버거는 고기맛이 깊고 기본에 충실해서 좋았다. 고추장 버거는 개인적으로 양념이 조금 쎘다.",11 months ago
365,박상우,5,,11 months ago
366,ORIgins27,5,,11 months ago
367,심경순,3,,11 months ago
368,아린,4,(Translated by Google) young atmosphere hamburger expensive  (Original) 젊은 분위기 햄버거 비쌈,11 months ago
369,HYUN LEE,5,,11 months ago
370,carsket min,2,"(Translated by Google) I added Shake Shack. Was it a burger 7 shake 7 fries 3? After all, it came out to 16,700 The meat patties feel luxurious, but It's not worth paying this price to eat.. I've been thinking about this the whole time. And if you go late in the evening, the mustard runs out~  (Original) 쉐이크쉑 첨가봤어요 버거 7 쉐이크 7 감튀 3이었나? 다해서 16,700 나왓어요 고기패티는 고급진게 느껴지긴 합니다만 이 가격 주고 먹을 정도는 아니다.. 내내 이 생각이 들더라구요 그리고 저녁시간 늦게가면 머스타드 바닥나서 없어요~",11 months ago
371,오선영,5,,11 months ago
372,신범수,3,"(Translated by Google) The taste is a little lower than that of a regular hamburger, but it is very difficult to get a seat in the store because one seat is vacated due to Corona! Managers don't really care about this.  (Original) 맛은 뭐 일반 햄버거보다는 좀 낮지고 할 수 있는데 코로나때문에 좌석 한칸을 비우니 매장안에서 좌석잡는 것이 너무 힘드네요! 매니저들이 이것은 전혀 신경을 안써서 복불복이네요",11 months ago
373,염지혜,5,"(Translated by Google) Shake Shack Gangnam Branch with a friend It's my first time here, how about the taste? I went in with excitement. I hesitated, he said he would order I told you to sit down. Then my friend thought I would like it Ordered a hamburger and a drink and my friend I've always ordered and ate it. It's really really delicious *^^* And my friend said Here's Vanilla Shake and Potato Fries I gave you a tip, saying that it is delicious to eat. I'll have to come back later to try it. *^^*  (Original) 친구와 함께 다녀온 쉐이크쉑 강남점 저는 처음 가보는거라 맛은 어떨까? 설레는 마음으로 들어갔는데 제가 우물쭈물하니 자기가 주문하겠다고 자리잡고 앉아있으라고 했어요ㅎ 그러더니 친구가 제가 좋아할것 같은 햄버거와 음료를 주문했고 친구는 항상 먹는걸로 주문해서 먹어봤는데 진짜 진짜 맛있어요 *^^* 그리고 친구가 그러던데 여기선  바닐라 쉐이크에 감자 프라이를 찍어 먹으면 맛있다고 팁하나 알려줬는데 나중에 꼭 다시와서 먹어봐야 되겠어요 *^^*",11 months ago
374,박태준,5,(Translated by Google) it's delicious  (Original) 맛있어요,11 months ago
375,Ma Caoh,3,(Translated by Google) Too many people and uncomfortable chairs  (Original) 사람이 너무 많고 의자가 불편해요,11 months ago
376,E,4,,11 months ago
377,윤준서,4,,11 months ago
378,욕망토끼,4,,11 months ago
379,꽃히주,5,"(Translated by Google) It's delicious if you eat half of it, but I don't think it's enough to eat at this price. It's a bit small and expensive, but it feels like a handmade burger, but I think it's good to eat when you think about it~  (Original) 반 정도 먹으면 맛있는데 이 가격을 주고 먹을만큼은 아닌거 같아요 식을수록 느끼한 느낌ㅠㅠ 그래도 쉐이크는 취저 탕탕! 좀 크기 작고 비싼 수제버거 느낌인데 가끔 생각날 때 먹기 좋은거 같아요~",11 months ago
380,young7803,4,(Translated by Google) Price is high but taste is good  (Original) 가격은 비싸지만 맛은 있음,11 months ago
381,Daesung Ji,4,,11 months ago
382,주닝요,5,"(Translated by Google) It's a bit expensive but delicious. I got a lot of recommendations for mayonnaise, but there is no mayonnaise..  (Original) 조큼 비싸지만 맛있슴다 근데 마요네즈 추천 엄청받았는데 마요네즈가없..",11 months ago
383,회원,4,(Translated by Google) Tasty but expensive  (Original) 맛있어요 비싸긴한데,11 months ago
384,서민성,5,,11 months ago
385,Alex Bae,3,,11 months ago
386,노시경TV-인생여행,5,"(Translated by Google) As the first Shake Shack in Korea, the quality of the buns and patties is very good.  (Original) 국내 쉐이크쉑 1호점답게 번과 패티의 퀄리티가 아주 좋습니다.",11 months ago
387,james kim,5,,11 months ago
388,JH Lee,4,,11 months ago
389,아자가자,5,(Translated by Google) like  (Original) 좋아요,11 months ago
390,정지헌,5,"(Translated by Google) Always delicious,, local taste,,,,,,  (Original) 항상 맛있는,, 현지의 맛,,, ,,",11 months ago
391,꾸꾸까까빵이,5,"(Translated by Google) Shack shack is also delicious I really like the burgers, fries, and shakes. It's not cheap, but it keeps me coming back.  (Original) 쉑쉑은 역시 맛있습니다 버거도 프라이도 쉐이크도 정말 마음에 들어요 가격이 착한 편은 아니지만 계속 방문하게 만듭니다",11 months ago
392,양용석,3,,11 months ago
393,Karen Kim,5,(Translated by Google) The seats are spacious and it's really delicious ^^  (Original) 좌석도 넓고 정말 맛있어요^^,11 months ago
394,JS Hur,5,,11 months ago
395,조준범,4,,11 months ago
396,oh_no,5,,11 months ago
397,Korea Fran PARK,5,,11 months ago
398,박현성,4,(Translated by Google) A plain hamburger with a slim patty with a smokey flavor and a delicious-looking lettuce and bun.  (Original) 스모키한 향의 슬림한 패티와 맛깔나게 생긴 양상추와 번이 조화된 평범한 햄버거,11 months ago
399,임도비,4,,11 months ago
400,김지민,5,(Translated by Google) I always go there when I go to Gangnam. New Bulgogi John Flavor  (Original) 강남가면 늘 가는곳. 새로나온 불고기 존맛,11 months ago
401,Dong-Hyun Lee,4,(Translated by Google) Worth to eat at least once. Prices are high for a franchise burger.  (Original) 한번 쯤 먹어 볼 만함.  가격은 프랜차이즈 버거 치고는 높은 편,11 months ago
402,H K,4,"(Translated by Google) It's a bit pricey, but it's delicious.  (Original) 가격이 좀 비싸지만 맛있어오 ㅎ",11 months ago
403,Roeld,4,(Translated by Google) It's delicious  (Original) 맛잇네요,11 months ago
404,자유행복,5,(Translated by Google) absolutely delicious I recommend it to anyone who likes homemade burgers.  (Original) 완전 맛있어요 수제버거 좋아하신 분들께 강추예요,11 months ago
405,Only Wine,4,"(Translated by Google) I have to go. However, Korean brands seem to be at the same level.  (Original) 갈만합니다. 단 우리나라 토종 브랜드도 비슷한 수준이것 같습니다",11 months ago
406,안한얼,4,,11 months ago
407,Godjh sky,1,(Translated by Google) Expensive and not as tasty as Burger King  (Original) 비싸기만 하고 버거킹보다 못한 버거맛,11 months ago
408,김유승,5,,11 months ago
409,밍키킴,4,,11 months ago
410,GodHoon King,5,,11 months ago
411,이영란,3,(Translated by Google) Unfriendly and taste...so good  (Original) 불친절하고 맛도 ...그닥,11 months ago
412,Johnny Jung,4,(Translated by Google) Makgeolli shake is pretty good  (Original) 막걸리쉐이크 나름 괜찮음,11 months ago
413,뚜뚜아빠,5,(Translated by Google) It is delicious. Fast food is at its peak. Don't expect a house that can make homemade burgers haha  (Original) 맛있다 패스트푸드에서는 최고봉일 수제버거 잘하는 집까지 기대하면 안됩니다 ㅎㅎ,11 months ago
414,Kyeongrok Kim,5,(Translated by Google) Awesome  (Original) 짱맛있음,a year ago
415,Hong Seok CHOI,3,,a year ago
416,최우준,4,,a year ago
417,ladas,4,(Translated by Google) Expensive but delicious  (Original) 비싸긴한데 맛있음,a year ago
418,박고은,3,"(Translated by Google) It's clean and big, but I don't know if it's delicious. size dungeon  (Original) 깔끔하고 크고, , 근데 맛잇는지모르겠음. 크기도작궁",a year ago
419,정세윤,5,,a year ago
420,Julie Jung (Julie),5,(Translated by Google) Delicious and kind  (Original) 맛잇고 친절해요,a year ago
421,Sky Blue,5,,a year ago
422,알렉사르,4,(Translated by Google) Delicious but expensive  (Original) 맛있는데 비싸요,a year ago
423,W K,4,,a year ago
424,박주현,5,(Translated by Google) It's shack shack too!! But watermelon ade..? had a strange taste...hehe;  (Original) 역시 쉑쉑입니당!! 근데 수박에이드..?는 맛이 오묘했어요...ㅎㅎ;,a year ago
425,박종호,4,,a year ago
426,Jongho Park,4,,a year ago
427,금동원,5,,a year ago
428,Hyunzea Shin,4,(Translated by Google) Makgeolli shake hahaha It's non-alcoholic but the taste of makgeolli is really good ㅋㅋ  (Original) 막걸리쉐이크ㅋㅋㅋ 논알콜인데 막걸리맛진짜남ㅋㅋ,a year ago
429,현무,5,,a year ago
430,유현지,4,"(Translated by Google) It's crowded and crowded, but the food is delicious 😆  (Original) 사람이 많고 혼잡하지만 음식은 맛있어요😆",a year ago
431,김지희,3,(Translated by Google) The meat is saltier than the Bundang branch I think I doubled the salt because it was summer. good atmosphere  (Original) 분당점보다 고기가 짜요 여름이라 소금을 두배로 늘린것 같아요 분위기 좋아요,a year ago
432,James Oh,4,(Translated by Google) Have some hamburgers  (Original) 함버거 좀 함,a year ago
433,Kyeongsu Na,4,,a year ago
434,조미란,5,,a year ago
435,남윤영진,3,,a year ago
436,어서가요,2,"(Translated by Google) For the price, the burger is small and there are too few vegetables, which I feel.  (Original) 가격에 비해 버거도 작고 야채가 너무 적어 저는 느끼합니다.",a year ago
437,Hyeju Kim,4,,a year ago
438,sangsoo park,3,,a year ago
439,정미라,5,,a year ago
440,행복한공룡알,4,"(Translated by Google) It's expensive, so I deduct 1 point. If you are visiting for the first time, it is perfect if you order three basic burgers + vanilla shake + french fries! It's not cheap considering it's 16,700 won per person.  (Original) 비싸서 1점 깎아요 ㅋㅋ 처음가보시는 분은 기본버거+바닐라쉐이크+감튀 이렇게 세개 시키면 딱이에요! 1인분 16700원이라 생각하면 저렴하진 않아요 이 가격이면 차라리 든든한~구ㄱ",a year ago
441,Karoliina Ruhno,3,,a year ago
442,Adam Carbajal,5,Great location with great service.,a year ago
443,Gergely Borsos,4,It s okay. The burgers are small.,a year ago
444,SeungHun Park,1,(Translated by Google) not really  (Original) 별로,a year ago
445,공현,5,"(Translated by Google) It's very popular, so there are no seats at lunchtime, but if you wait a little bit, the table turns quickly, so it's okay!  (Original) 인기가 많아서 점심시간에는 자리가 없지만 조금만 기다리면 테이블 회전이 빨라서 괜찮아요!",a year ago
446,김지식,5,(Translated by Google) I bought it out of curiosity  (Original) 호기심에 사먹어봄,a year ago
447,임장혁,5,(Translated by Google) employee looks good  (Original) 종업원이 잘생김,a year ago
448,YongKil Park,3,(Translated by Google) usually  (Original) 보통,a year ago
449,조마크,5,(Translated by Google) The Shack Shack Burger is the John Mattang itself.  (Original) 쉑쉑버거는 존맛탱 그자체,a year ago
450,P Lee,5,(Translated by Google) delicious hamburger But the price is a bit expensive ^^  (Original) 맛있는 햄버거집 그런데 값이 좀 비쌈 ^^,a year ago
451,비밀,4,"(Translated by Google) These days, there are more and more restaurants that specialize in burgers, so you may be disappointed. It's a bit expensive, but considering the location, the atmosphere, and the taste, I think it's a place worth stopping by when passing by.  (Original) 요즘은 버거 잘하는 집도 많아지고 있어서 실망할 수도 있는데 좀 비싸긴 하지만 위치와 내부 분위기, 맛 고려하면 지나갈 때 들릴 만한 곳이라고 생각합니다.",a year ago
452,Haim Jung,4,"(Translated by Google) If you go after lunch time, you don't have to wait. The price is a bit high, but the taste is worth it and the servers are friendly. I ate the makgeolli shake (non-alcoholic), a Seoul-style bulgogi burger, and french fries, which are limited menu items for the 5th anniversary. It goes well with french fries. The Bulgogi Burger seems to have added Bulgogi, pickled vegetables such as radish and carrots to the Shack Burger, but the amount is quite large. If you do this, it's a little burdensome to eat alone, and I think it would be better if two people go and share the french fries.  (Original) 점심시간 지나서 가면 웨이팅하지 않아도 된다. 가격대는 좀 있지만 그만한 맛이 있고 서버분들도 친절하다. 5주년 한정메뉴인 막걸리 쉐이크(논알콜)와 서울식 불고기 버거, 감자튀김을 먹었는데 쉐이크에서 막걸리 맛이 나지는 않고 바삭한 쌀알이 올라가 있다. 감자튀김과 같이 먹으면 궁합이 좋다. 불고기 버거는 쉑버거에 불고기, 무와 당근으로 만든 라패같은 야채절임이 추가된 것 같은데 양이 꽤 많다. 이렇게 시키면 혼자 먹기엔 좀 부담스럽고 둘이 가서 감자튀김을 나눠먹으면 좋을 것 같다.",a year ago
453,우리동네산악인,3,"(Translated by Google) It's not a dish, it's just a hamburger. Awesome compared to each other..  (Original) 요리가아닌 그냥 햄버거일뿐.. 각격대비 별루..",a year ago
454,Boy Choi,4,(Translated by Google) Expensive but delicious!  (Original) 비싸지만 맛있다!,a year ago
455,조동인,5,"(Translated by Google) It's spacious and comfortable. There's plenty of space even in the holiday season. Of course, there may be no river side.  (Original) 넓고 쾌적합니다 휴가철임에도 자리가 여유있어요 물론 강가쪽은 없을수 있고요..",a year ago
456,yangchigy boy,4,,a year ago
457,김동규,5,,a year ago
458,地区別の旅行者,4,,a year ago
459,디디DiDi,5,,a year ago
460,9구단지,4,,a year ago
461,박기홍,3,(Translated by Google) It's too expensive  (Original) 너무 비싸,a year ago
462,cy k,4,"(Translated by Google) Schromburger is too salty, but the grill flavor is good Shack Shack Burger Meat taste is alive Friend The taste is salty compared to the price If you go to the wall, it seems like you only dip fries in a shake.  (Original) 슈롬버거 넘짜다 하지만 그릴향 좋다 쉑쉑버거 고기맛 살아잇다 벗 가격대비 쏘쏘한 맛 담에간다면 쉐이크에 감튀만찍어 먹을듯하다",a year ago
463,정유생,4,(Translated by Google) There is not much difference in taste from other homemade burger places. Is it because of high expectations? The new makgeolli shake was unexpectedly sweet and delicious.  (Original) 다른 수제 버거집과 맛에서 큰 차이가 안 나네요. 기대가 컸던 탓일까요?  새로 나온 막걸리 쉐이크는 예상외로 달달하니 맛있었습니다.,a year ago
464,톰페티,5,,a year ago
465,갱주부,5,(Translated by Google) I ate it with beer at the hotel because it was teca Double patty or not!  (Original) 테카해서 호텔에서 맥주랑 먹었G 더블패티 아니면 안먹쥐!,a year ago
466,변욱,4,(Translated by Google) Thank you for bringing back memories of the taste of milkshakes as a child.  (Original) 어릴적 밀크쉐이크 그맛의 추억을 되살려줘서 감사,a year ago
467,짠이,5,(Translated by Google) Good ~  (Original) 굿 ~,a year ago
