,STAR,CONTENT,SCORE,COMPOUND,VADER
301,5.0,Standing on a glass floor on one of the tallest buildings in the WORLD was a tad scary but so worth it. Views of the city and surrounding hills were grand while the sun was setting.,Positive,0.6897,Positive
302,5.0,I can rave on all I like about being 123 stories and 480 odd metres in the air but unless you go up you won't ever appreciate just how cool the vies of the nightlights and the view of the Han River are.,Positive,0.042,Neutral
303,5.0,"If you visit with your Discover Seoul Pass you will get a small discount going up the tower, but price is not unusual for any other attraction such as this in other parts of the world. We paid EUR 19 per person and it was far more entertaining with the laser light show and the LCD display screens. Once you get up to the top via the elevator you can go higher up using the escalators as there are 3 more viewing floors. Coffee shop and sweet shop available. Sadly the air quality was not good when we went so visibility was not optimal, very hazy. The mall itself was fun with lots to see and play with. Fancy shops and I did not feel bored.",Positive,0.9412,Positive
304,5.0,I went there at night - seeing Seoul late at night was a nice experience. The glass floor in the two spots give you some thrills but its a nice sensation! Definitely go!,Positive,0.8881,Positive
305,4.0,Accessed from inside the train station this is a really great Tower experience. Out of the 4 we experienced in South Korea this was easily the best. A couple of staged photo shots then up in the super fast elevator. Once at the viewing level you soon realise there are escalators taking you higher and to various shops and cafes etc. Glass floor part is cool and all in all it was really good.,Positive,0.9656,Positive
306,5.0,You need at least one day to leisurely walk around each of the buildings and look at the shops and the amusement park. Gangnam is an impressive area ..WOW!,Positive,0.7263,Positive
307,4.0,"The entrance ticket was a bit expensive but overall the experience of the visit was really pleasant. We went during the nighttime which was nice to see the overview of Seoul with the street lights, but I think for a better experience it would be best to go during the daytime.",Positive,0.9649,Positive
308,5.0,"Probably one of the best 360 degree view of a city you can find anywhere in the globe. Incredible scenes. You are on the top of the 6th tallest building on Earth, as well as the worlds fastest double decker lift to get that high. Incredibly can also see the vastness of Seoul and planes landing nearby, well worth it. Can also access open air sections to view from, and a glass floor section. You just love to see it.",Positive,0.936,Positive
309,5.0,"One of the best tours I’ve been on. The views are spectacular from every angle. Our tour guide allotted 2 hours for pictures plus he planned the trip at sunset. Amazing place, a must see.",Positive,0.8402,Positive
310,5.0,"One of the best tallest buildings I have visited. Very, very modern (opened in 2017), beautiful architecture, very high observation deck (478m), including a nice glass floor section, great views to all Seoul.",Positive,0.9432,Positive
311,5.0,"Nice, large complex containing a hotel, mall and amusement park. There are many things to see and do and you can spend a whole day going inside it without going out.",Positive,0.6486,Positive
312,5.0,This is a very beautiful building from the outside. You can then take the ride up to the top for about $25 each. Give yourself at least an hour and preferably two hours. It was not very busy when we visited but there are multiple queues that take at least 30 - 40 minutes to get to the elevators even on a slow period. You can book ahead online to insure faster entrance. The views are awesome and there is a glass floor. This is a must do.,Positive,0.864,Positive
313,5.0,The Lotte Tower is an amazing place to visit and must be on your list of things to do in Seoul. It's a little pricey for admission but well worth it. A quick trip up an elevator with a 3D show to the observation deck at 500m reveals great views of Seoul. Best on a clear day.  There are several areas with glass floors with a view straight down the side of the tower. Not for the fainthearted with heights! Be prepared for the usual push and shove of people getting pictures of themselves standing on the viewing platform.,Positive,0.981,Positive
314,5.0,"The Lotte World Tower is home to the Super Plex G, the world's largest movie theater screen according to Guinness Book of World Records. A friend and I saw Infinity War in it and it was worth. Just make sure to arrive early for good seating among the nearly 700 seats.",Positive,0.8519,Positive
315,5.0,"You will see amazing views from the tower, the elevator is very quick and theirs a museum that you can walk around before you head up to the top. Wow is all I can say",Positive,0.8555,Positive
316,4.0,"Never se so many people trying to by so meny things in the last floorrs of this big building, you need your pasport, and by the way is cheaper in the states",Positive,0.0,Neutral
317,4.0,"Despite the price tag, the views from the tower are impressive and it's worth going up. Especially on a clear day you can see a lot.",Positive,0.7951,Positive
318,5.0,"I usually find towers touristy and a bit tedious but this was really something! The height is incredible, we were actually higher than planes flying in. There are small cafes inside the tower and a shop to send a postcard that gets posted one year later.  Recommend eating at the Lotte mall first as you get a decent discount with receipts from purchases on the day of the visit.",Positive,0.5487,Positive
319,5.0,"Visiting this building is a mind-blowing experience. It's ~500 metres tall in the other side of the city. It's really tall! Once you enter the lift (elevator), it takes just 20-30 sec to reach the top. Then the view is simply breath-taking!! It's difficult to capture the whole of Seoul in the camera but one will leave with the memory that is hard to forget. Enthralling view! must visit. The entrance fee is slightly pricey but worth it.",Positive,-0.5808,Negative
320,5.0,"We bought our tickets on the app Klook and it was about $50 a person for the amazing combo deal for Lotte World, Lotte Tower and Lotte Aquarium! We noticed that for Lotte World and Lotte Tower alone the tickets for those single attractions were close to $45. We filled an entire day with these Lotte attractions and had so much fun! The Lotte World Tower was a highlight of our trip! We ate at the 123 Lounge on the 123rd floor, it was a little pricey but what you would expect for a high end bar/restaurant with a view like that! Lotte World was almost like a smaller disney with the restaurants, rides, indoor ice rink and gift shops. I can imagine this would be a great place for kids, but even as two adults we had a blast! We went on a Saturday so it was very crowded, I would suggest going on a school day because we saw one of the lines for a ride reached a 2 hour wait with a line that wrapped around the Magic Island zone. Other than that it was a pretty great experience!",Positive,0.9894,Positive
321,5.0,"Amazing place, very fast lifts.. half a KM in the sky, what views. The restaurant was amazing too. Definitely the best site to see in Seoul.",Positive,0.9382,Positive
322,4.0,"While on a mixed business / family trip to Seoul earlier this year, we went to the Lotte World Tower because it seemed to be the area in Seoul with the earliest cherry blossoms. Sorry, this review is obviously a little late because this annual event obviously takes place in April but better late than never. So if you happen to be in Seoul and the cherry blossom season is just starting (usually early April) this would be the place to go to, in particular the 2 small lakes just to the South of the Lotte WT&M. It's lovely and full with people taking pictures and I would imagine it will be quite nice during the rest of year also. The shopping mall itself is amazingly large, there's everything but like with lots of these big malls, it's full of branded shops which tend to be more expensive. So this is probably not the place to come for local, cheap goodies. But worthwhile if you like shopping. There are plenty of restaurants and a lot of them look very tempting. Lots of different foods but the one that caught our eye was a very small local Korean restaurant which seemed to be only frequented by staff working in the World Tower and Mall. It was very cheap with very tasty food, the surroundings matched the price, very simple and very few decorations but if you want to fill up your stomach without spending an awful lot of time in a restaurant, then go to MyeongDong Halmoni Kalguksu (명동할머니국수), which you can find in the Seoul Seoul 3080 restaurant area on the 6F. I tried to find this restaurant for review separately but it's not yet listed on TripAdvisor, hence I'll mention it here. I'd go definitely go there again for the quality of the food at rock bottom prices. The Tower itself is massively tall and quite pretty. We didn't go to the top, mainly because we had no time and it's also quite expensive, compared to going up Seoul Tower in the city centre (separate review). Certainly an area of Seoul which you should put on your list when visiting.",Positive,0.9899,Positive
323,4.0,"We were very surprised with our visit to Lotte Tower. It felt like a Disney Ride rather than an observation point. It was very well done with the modern technology available. We actually elevated faster than falling to thee earth without feeling anything but your ears popping. Also, who can resist having a cocktail at the highest bar in the world.",Positive,0.3732,Positive
324,4.0,"Shopping heavens. Just about anything you want. Best of all, instant refund with your purchase. All you need is your passport. There are also many restaurants cater to your taste. We spent at least couple of hours here. Fantastic.",Positive,0.8957,Positive
325,5.0,"If you are into shopping, it is a place where you must not miss .. take your passport with you to get the tax refund instantly or some of the shop will have your goods ready for collection at the airport on your departure date. This is all on the 11th floor “The Duty Free” floor. Very convenience and you have many options. Next to it, you just walk across to the Lotte Department Store, another amazing place.",Positive,0.7746,Positive
326,4.0,"We love malls with easy transport access, range of shops which suit different pockets, large variety of restaurants/cafes for refuel and supermarket. Lotte World Mall hits all the right buttons. We spent half a day here and the supermarket was very well-stocked. There is also a floor of specially curated local restaurants which are famous in their regions for specific food. It was a great day for our group.",Positive,0.9042,Positive
327,5.0,"It’s a nice shopping mall. I didn’t go up the tower because in my opinion it was too expensive, I think it was like $27.",Positive,0.6486,Positive
328,5.0,"Just for the experience of stepping on a glass floor 120 floors above ground, wow! The views all around are amazing!",Positive,0.8475,Positive
329,3.0,Very large modern mall that is compromised by the towers above it. Has all the big brands but has a bit of an odd layout,Negative,-0.4497,Negative
330,5.0,"Great place for those who love shopping. Lots of shops and lovely cafes. Prices are different, a lot of sales. Losing track of time!",Positive,0.8955,Positive
331,4.0,"I was in Seoul for business and we were invited by Lotte to tour the tower complex. We went through a compelling video on the building of the tower and models of the site. Then we took an exciting elevator ride to Level 117 and viewed the gronud from the glass bottomed viewing platform. Finally, we went through all the floors ending on the restaurant on Level 123. There are cafes and other amenities for families and the view is spectacular and well worth a visit",Positive,0.7964,Positive
332,5.0,"There are SO many things you can do here: 1. Shopping until your wallet runs dry. Its a perfect place to escape from the run or cold weather. 2. Eat your heart out. Can't remember which floor it was but there is a food section within this mall where they had brought all the famous restaurants into one area. There are many selection of food ranging from snacks, full meal to desserts. Anything you want to eat they will have it. 3. Enjoy Seoul's city view from the tower. It's now the tallest building in Seoul. 4. Amusement Park. Lotte World is just right around the corner for those who wants to experience Korean theme park.  And of course many more",Positive,0.8934,Positive
333,5.0,The mall was really large and they offered things in a good price. The tower had a great view and I personally think it was better than the Petronas or Taipei.,Positive,0.872,Positive
334,4.0,A fantastic complex if you like high end shops. The cost of going up the tower was in our opinion over priced.,Positive,0.7269,Positive
335,5.0,"Excellent place to visit if you want to spend the day shopping and sightseeing. Don’t miss the Library inside, perfect for Instagram pics. We didn’t go up to the Tower but heard the view is amazing.",Positive,0.8674,Positive
336,4.0,"This is one of the biggest malls I’ve been into. Maybe even a 2 day or all day event. There is an aquarium, stores (divided by male/female/children).  A food court area, there are designated seating areas depending on where you purchased food from. But definitely not enough seats. We stood with our two small children staring until someone got up.  There is a huge tech store. Similar to a Best Buy.  We initially went here to see the Studio Ghibli store. Which was pretty small, but still super cute. And we will return to buy some more Ghibli souvenirs.  This malls also has an individual Vans store. Which is nice. Because you can usually only buy those shoes at ABC mart here.",Positive,0.9857,Positive
337,5.0,"Great view around the lake nearby lotte tower. The nearest toilets can be found on nearby restaurants. Best view at the park on left side of lotte world facing lotte world from this picture. Use naver to navigate when commuting. There are mopeds, scooters and bikes thru applications too if you want to go biking, it is located near bus stations, 500₩ / hr use. You must install app first e.g.mobike",Positive,0.8625,Positive
338,5.0,A very cool 555m tall skyscraper in Gangnam right next to Lotte World amusement park. The admission ticket was about 22.000 Won. Not too bad as we a free photo for every 4 ticket purchased. It's still a relatively new building. The superfast lift is lined with LCD screens that light up as we go up. Very cool and took less than a minute to the 118th floor. Once there go to the glass floor area and look down. What a great experience. Go to the 120 Floor to check out the outdoor area. You can see the whole of Seoul from up here. A great experience for the family.,Positive,0.977,Positive
339,3.0,Very crowded. You got to go thru a long line for any rides. All day pass is pricey but can’t ride enough due to long lines everywhere. You might want to pay more to get an express ticket to avoid lining.,Negative,-0.4497,Negative
340,5.0,"Room (88th floor) was well appointed with the expected amenities and very quiet with a great view of the city. Even the clouds couldn't dampen the mood. The staff were very kind and always super polite. There were no hiccups with the reservation, parking, or dining. The aquarium was nice for kids and the nearby shopping had all the top brands and the latest K-Pop paraphernalia. I had high expectations and they were met.",Positive,0.9473,Positive
341,5.0,"Huge Mall. Shopping, Food, Entertainment, Lotte World Adventure. Many restrooms/toilets. There is Park outside with a small lake (man-made?) where we stayed for an hour to relax. Accessible by subway train.",Positive,0.8519,Positive
342,3.0,"It's a luxury mall. Not the best mall. Personally, Singapore has better malls. It's just super hyped. You can skip it if you are a budget traveler",Negative,0.5318,Positive
343,4.0,"You’re probably here for the tower, it’s the 8th tallest in the world and offers some incredible views of what I consider to be a beautiful city. We didn’t spend much time in the mall, only making our way to and from the tower, but it seemed a shoppers paradise! The tower itself is incredible! Well designed and a good experience for patrons, we had a seat at the bar over looking the 1988 Olympic site. Drinks were expensive, but we were on top of the city so we didn’t mind. Coming down from the tower we managed to get lost going to the duty free area. It was somewhat difficult to get back to the regular mall as the lifts didn’t indicate which building you were in!",Positive,0.9553,Positive
344,5.0,"We went to find a specific store, Beanpole, and we bought some outfits there. It's very expensive. Customer service is unbeatable. So many people just waiting to help you can be a bit overwhelming sometimes but it was very nice.",Positive,0.7175,Positive
345,4.0,The Lotte Tower is the 8th tallest building in the world at 486m and 125 stories. (For comparison the Burj Khalifa is 228 stories--almost twice as tall!) The elevator to the top rises 118 floors in one minute. The views are great! I would shoot for off-season and I like the views best at night. This is one of those places that easily gets jammed with tourists at the wrong time. The observation deck has a glass floor and just a net over the top to catch things falling from above. (What can fall from above at this height?) It would also be tremendous to see a fireworks display from up here. New Years Eve must be wild!,Positive,0.8904,Positive
346,4.0,Being the 5th tallest building in the world this is well worth a visit. At the top of the Tower there is a glass floor allowing you to see all the way down. Bit pricey but worth it.,Positive,0.5789,Positive
347,4.0,I intended to visit just the tower but there was so much to do I came back for a second day. The Tower has great views and you can eat on one of the levels as well. Just don’t skip anything on a level as I couldn’t figure out how to go back down just a level only all the way down to the 1st floor Little world amusement park was wonderful had the best roller coasters on the outside and plenty of smaller rides all around The Lotte Museum was great too spent half a day inside there and they let you take pictures and have other interactive items They have a KPOP experience as well it was nice just not to big they could make that much better Then the mall has tons of high end brands to everyday items You can easily spend 2 whole days here to see everything,Positive,0.9923,Positive
348,4.0,"Next and connected to Siegniel and the Siegniel Hotel, the highest building and the highest hotel in Seoul. A huge shopping mall that also near to the theme park, suitable for families with kids. Very crowded on weekends.",Positive,0.3182,Positive
349,5.0,Great shopping mall overall! Lotte is one of the hallmark shopping malls/supermarkets in Korea. They have some of the most interesting shops and supermarkets there! I liked the video game shop a lot. But they don't have all those video games that you might think in North America. But the world tower is beautiful and bright! Will return there one day. It's pretty close to the Seoul Railway Station in which you will meet beggars around the underground.,Positive,0.9675,Positive
350,5.0,"I was in Lotte World Tower for a movie premier. The place is conveniently located next to the train station, so had no problem to reach. It is huge and hosts many stores.",Positive,-0.4664,Negative
351,5.0,"A stunning building, really worth visiting it! The 5th highest building in the world till now! Keep in mind that great view will be experienced only during good visibility!",Positive,0.913,Positive
352,4.0,"It was really beautiful inside. Lots of duty free shops for cosmetics (worth a visit) and cheaper than the regular market. went on top to the sky deck as well, beautiful city views",Positive,0.9391,Positive
353,5.0,"Lotte World mall has an awesome creative design, how i wonder is the design per zone ...beautiful...elegant ...perfect! The upper class product is available here such as hermes, burberry, etc.",Positive,0.807,Positive
354,3.0,more than 100 stories tall building ideal for seoul night scenery hunting individual and families to catch a chill drink on top,Negative,0.6369,Positive
355,5.0,Go during the day there is less people..we waited in no line. Went to the very top--where there is a bar. Go out onto balcony...great visit--went to mall for dinner,Positive,-0.296,Negative
356,5.0,We took our grandkids to Lotte World and couldn't believe how special this was...it is literally a mini-Disneyland within the mall. Terrific (some scary) rides and plenty of options for many age groups. Everything is run efficiently and there are plenty of food options for all.,Positive,0.5487,Positive
357,5.0,"From my point of view this was one the most amazing views I’ve ever seen in my life, it’s an amazing experience descending more than 500mts into the fastest elevator over the earth.",Positive,0.8476,Positive
358,5.0,"On a clear day you can see everything, because it is the only high building near and far. Finished 2 years ago it is the ultimate land mark. A modern elevator brings you up quickly, then you have various viewing platforms, also glass floor to look all the way down. You better love hights!",Positive,0.8748,Positive
359,5.0,This wonderful place to shop or spend your evening strolling around at the lake just outside the mall. Blessed with good weather and cherry blossom last week. To get here was easy with the subway.,Positive,0.9246,Positive
360,5.0,"At $27 per person it was a pretty costly trip atop the world's 5th tallest structure but worth it for the night view. Went up just before it turned dark so got a view of the city in the daylight but it's the night time when the city really shines. Photos are tricky during the day because the external water stains are awful and at night there's the light reflecting off the glass in some places but with 360 viewing you're bound to capture a few great shots. Note there is an airport type security check before heading into the elevators. I didn't have anything of note but not sure what you'd do if you have something not allowed up. Inside the elevator the ceiling and walls light up with an amazing show as if you're flying into space. On the ride down there is a fireworks show on the ceiling and walls. Unbelievably fast ride considering the trip up 120+ floors. Don t go if you're claustrophobic, people are crammed in, but very short trip - felt like 30 seconds - so not too bad.",Positive,0.96,Positive
361,5.0,try to enter lotte world tower and go up to 117th floor and up to 121st floor great amazing views all around seoul can see gangman area and olympic park from here,Positive,0.836,Positive
362,5.0,To travel with the speed of light in an elevator to the 124th floor of the tower was an amazing experience. World class!!,Positive,0.658,Positive
363,5.0,"Lotte tower, The 5th tallest building in the world. Amazing feeling when you get on top with scenic view of Seoul. there is also a big shopping mall in the building with a lot of shops and food choices.",Positive,0.7269,Positive
364,5.0,Amazing view and scenery from the top of the tower where you can enjoy spectacular view of seoul.similarly you can enjoy the shopping in mall where you can buy alot of branded items.and yes dont forget to take pictures,Positive,0.9368,Positive
365,3.0,"This time my kids stuck me in a wheelchair, dicky knees from arthritis. It was a free wheelchair hire. Everything was easily accessible. It was incredibly busy though, The average wait time for a ride was 180 mins!!!! It was a special day though, if you dressed in a school uniform then you got in half price. So, uniforms everywhere. Staff were great though and I went on a few rides. Sometimes even managed to cut a line with my helper. There were still steps to climb though, which the staff were happy to help me with. Beautiful at night due to the lights. A nice way to spend an afternoon evening.",Negative,0.9778,Positive
366,4.0,"We visited the Lotte World Tower in February, only visiting the Mall as a means of accessing the Tower.  Quite a pricey visit, although we were pleasantly surprised to receive a discount for using a Mastercard to pay for our tickets, which then worked out at 48000 KrWon for two of us. There are a number of corridors to walk through, with images screened on the walls, before you arrive at the elevator - a double decker and very fast. You also have the opportunity to have a photo taken with a chosen image on a green screen behind you, a similar opportunity is in place at the top of the tower, but there is no pressure to take part.  It was all relatively quiet at this time of year but the length of corridors and screens indicate that they are there to keep visitors engaged during the busy season and that queues could get extremely long.  The lift ride up to the 117th floor was rapid, ears popping en route, and more images being screened on the walls of the lift as we travelled.  The public floors at the top of the tower are more compact than one would imagine, well organised with plenty of seating around the central section. We felt it was far less commercialised than Taipei 101, with plenty of staff available but a pretty much hands off approach.  There is a glass floor section for the brave, where you can look out or down over 100 floors. Not for the faint-hearted but a good photo opportunity. There are also two 'observation decks', which have a double door arrangement to maintain temperature within the tower. A member of staff regulates entry and exit to these decks. It was dark by the time we accessed these, the buildings were all lit up and car lights blended in along the roads out of the city and it was spectacular.  Views are wonderful. I don't think Seoul is a particularly attractive city, but this was a good way to see it and the height added something. The skies had been clear blue when we entered the Mall but, unfortunately, by the time we emerged at the top, everything was rather misty and cloudy, hence our best photos came after the sun set. Any visit is at the mercy of the weather and, particularly in February, you do take a calculated risk if you are hoping for good photos.  There are a number of retail outlets at the top of the tower with, as one would expect, Tower themed souvenirs, ranging from postcards to much more ambitious items. Prices not as hyped up as one might imagine. Bizarrely a 'pick n mix' sweet counter and a cafe, an ice cream counter and a bar lounge.  We thoroughly enjoyed our visit and would recommend it.",Positive,0.9975,Positive
367,2.0,"It's huge , super cool. Many VR games/ rides. BUT... for almost all the main rides and popular rides, the waiting long is super long. It takes about 1.5 hours to 2 hours waiting in the queue per ride.... I didn't get to do much... only a couple. I waited for a roller coaster for 2 hours... and realized... all other rides are like that too. And, i arrive at 9:30AM early... still need to wait .",Negative,0.9493,Positive
368,5.0,The tower was a well organized interesting place to visit. We got some discount as 2 of us had birthdays the week of our visit.Going up in the lift was quite an experience because it was so fast it made your ears pop! We went up as the sun set so had daylight views as well as night time. Standing on the glass floor was quite an experience! That was just in one area though so you didn't have to do it. We couldn't go outside as it was too windy that day. The mall is just like any modern mall anywhere in the world for me. I didn't shop so can't offer an opinion about value for money.,Positive,0.8856,Positive
369,5.0,"I had already been up the Namsan Seoul Tower when I went here, so thought it would be about the same. But in my opinion the view from the lotte world tower is even better. And the fact that you can stand on the glass floor on the 118th floor and look down just adds to the experience. There was also a terrance at another floor, which was unfortunatly closed when we were there.  The mall is great, with lots of stores. But there are alot of malls like that. The tower is what is truly special.",Positive,0.9688,Positive
370,5.0,"This mall is near to Lotte Hotel , this mall is bit expensive and if you look around properly you can find cheaper items as well , having many branded shops , good place for the shopaholics.",Positive,0.6124,Positive
371,5.0,It was great to see and take photos of the actual view of the cross road beneath our feet on the glass floor at the Lotte World Tower.  TIP: Use the token given and take as many photos at every photo station. You can choose to pay only for the best shots (or none if all shots turn out bad) as souvenir.,Positive,0.836,Positive
372,5.0,"So Lotte World is an indoor amusement park. I was a little burnt out on the malls in Seoul, but I did see a guitar shop which was neat. The amusement park was pretty cool, lots of English everywhere, and the rides were fun, but the highlight for me was the folk museum.  Maybe it was just because it was quieter than many of my experiences in Seoul, but it was a welcome break from the cutting edge tourism experience. The folk museum presented Korean history in engaging dioramas and excellent placards explaining the different historical periods of Korea. The highlight of the highlight though, were the huge handmade dioramas of traditional Korean life. The care and thought that went into them is enough reason to visit the museum. One of my trip highlights!",Positive,0.9939,Positive
373,4.0,"I had fun here with my friends. We went to most of the rides, and saw the famous Merry-Go-Round that was filmed in the drama, Stairway to Heaven kdrama. It is a nice place to come and have fun with your family and friends for sure!",Positive,0.9661,Positive
374,4.0,"Our American family of five, kids ages 10, 13 and 16, visited the Lotte Tower with a native South Korean. It was very nice to have our friend there, but his interpretation skills were really not necessary. We were not there to go shopping, but rather to have the Sky Tower experience. The cue area was empty for our morning visit, but if you had to stand in line, there are interesting things to look at while you wind yourself through the maze. The elevator is filled with tv screens and the ride up is amazing and beautiful. It stops near the very top and then visitors can take their time in visiting each of the floors, until they reach the very top, the 123rd floor, which consists of an expensive restaurant/lounge. Be sure to go on a relatively clear day, because you will be able to see for kilometers. Regardless of the weather, throughout much of the year the ""very fine dust that blows over from Eastern China"" obscures the view. We all liked the clear floor, so we could see straight down to the ground below. As an American from the suburbs it is impressive to see the hundreds and hundreds of apartment buildings that house the majority of South Korea's population. This was a very different experience from the Seoul Tower, which honestly I preferred. However, had we visited the Lotte Tower before the Seoul Tower, we would have been unimpressed because it has fewer stories, so the view wasn't quite as impressive.",Positive,0.9939,Positive
375,5.0,This rather large collection of figurines showing scenes of the ancient life in Korea is very beautiful and worth spending one hour.,Positive,0.7474,Positive
376,5.0,"You can spend hours here, there are tourist attractions, restaurants, supermarkets, mall stores, underground shopping and dining, an adventure park, tall sightseeing tower, and connections to two major subway lines and scores of bus lines. Just go here!",Positive,0.6588,Positive
377,5.0,"The tower was like hundreds of floors! The view was breathtaking. You can freely take photos even on the see through glass panel on the floor. Though it's so high, the queue for the lift was amazingly fast. There's a shop selling candies, souvenirs and even a cafe. Can say that it's kinda hot and stuffy inside. Maybe bcoz we're all wearing our down jackets... hahaha....",Positive,0.8268,Positive
378,5.0,"Very impressive skyscraper, which is among the tallest in the world. Beautiful surroundings, and attached is a very nice shopping mall. Everything is very clean and well organized.",Positive,0.9427,Positive
379,3.0,the game here is more intended for children not teenagers or adults. the shortcomings of this amusement park are areas that are not too wide and too large for the price paid,Negative,0.4357,Positive
380,2.0,My wife and I have travelling through Asia for last 3 months and I needed shaving supplies. We stopped at Lottie’s for some supplies. When the clerk helping understood I wanted travel size products she suddenly could not speak English. I made my way down to the grocery store where the staff bent over backwards to help. Perhaps boutique staff could learn a thing or 2 from them.,Negative,0.4588,Positive
381,5.0,Awesome place with lotsa fund things to do and shop. Good food at level 31 & observation deck at level 118.,Positive,0.7906,Positive
382,5.0,"The Lotte World Tower and Mall is a must when in Seoul. The Lotte World Tower is one of the tallest building in the world and offers a day and night breathtaking view with several floors open to the public to visit from the 117th to the 121st floor. Also, you can enjoy and relax by having a dessert and a coffee while you enjoy the view or seat and get an artist to draw you a caricature plus an area to buy some nice souvenirs. You can take pictures to the inside and the outside and wait to see the beautiful sunset in one of the best cities in the world Seoul ! Finally, you can take a walk on the Mall and make sure to go outside and take walk in the park around the lake.",Positive,0.9771,Positive
383,4.0,"This is a must visit for anyone who would like to experience high-rise building. We took a lift to 117 floors and from there you can take pictures lying on the glass looking down. For people who afraid of heights, perhaps you can take pictures leaning on the glass windows instead. A good place to visit.",Positive,0.25,Positive
384,2.0,We were there for 6 hours. Not even a single attraction can be visited. everywhere queue. wait 2 hours at each ride.. pathetic. Poor safety management. No restriction on crowd allowing,Negative,-0.8683,Negative
385,4.0,Mil Feuille and Creme Brulee is awesome.  Macaron is terrific.  Capuccino is also good.  Located on the 1st floor at the Lotte World Mall.  Easily accessible buy subway.,Positive,0.91,Positive
386,3.0,"The experience of riding the tower felt sort of like a ride at Disney, there are a lot of distractions to help pass the time while waiting in line. The views at the top are impressive, and the glass floor gives some great photo opportunities. Basically, though, it you have been to a tower at any other city, this is similar. One can easily come away thinking that you might have overpaid for an attraction. You can tell that the S Korean people (full disclosure: I'm Korean), are very proud of this architectural achievement, so that is where I put my mainframe when visiting this place.",Negative,0.9702,Positive
387,3.0,It was an average visit. Due to long que for each ride. We end up just got into a few. The que was quite insane. It was so cold and a lot of the outdoor rides were closed. We were compensated with the Christmas parade at the end of the visit. It was something nice to end with.,Negative,-0.0498,Neutral
388,4.0,"Visited when I did a trip around Korea, there is many things to see in Korea and this was worth a visit",Positive,0.2263,Positive
389,5.0,Lotte World Tower is the tallest building in Korea and fifth tallest in the world. The view from the top floor observatory is amazing where you can see the entire Seoul in a clear day. There is a world class shopping center at the bottom where you can find all kinda of food in the world — this is a must visit when in Seoul Korea!!!!,Positive,0.8544,Positive
390,5.0,"Great place to hang out with friends. They have everything you can imagine. Shopping, theatre, places for kids, hotel, office space, residence, you name it. This is the tallest building in Korea and you can spot it anywhere you go in Seoul.",Positive,0.802,Positive
391,4.0,"Having read some reviews and recommendations, decided to come here for the sunset. We booked the tickets for the time slot of 1630-1700 hours of entry. There is no limit in terms of duration of stay at the top of the tower. This gave us the opportunity to view the city before the sunset, and during the sunset at about 17:18, and then to take in the views of the city covered with lights when it is dark.  There is a family discounted price for 2 adults and 2 children, the tickets totalled 87,000 won, as compared to buying them individually at 27,000 won for each adult.  If you have visited the Lotte Aquarium, the ticket stub will also provide you with some discount on individual tickets (discount does not apply to the already discounted family package).  There is also some discounts for senior citizen, do ask the counter staff at ticketing booth before paying.  This is well worth the visit as you get to see the city of Seoul for 360 degrees and this is the sixth tallest tower in the world with a height of 500 metres.",Positive,0.9217,Positive
392,5.0,"Everything you'd expect from an upmarket shopping, hotel and office complex here - lots of stores, a cineplex, dining and the Lotte Art Museum. Very crowded on weekends, of course.",Positive,0.0,Neutral
393,5.0,"beeing in Seoul, you should try to catch a view from top. Would recommend, to go there for sunset. This is something, you would miss...",Positive,0.5106,Positive
394,4.0,The mall is big and spacious. You can find many branded store and restaurant here. There's a lotte mart inside the mall as well. Where you can stock up your snack while visiting to Lotte World Theme Park.,Positive,0.2732,Positive
395,5.0,"We went up at sunset which was the perfect time as you have to book a slot which is available each half hour. Once you are up you can stay as long as you want though, so we went up before the sun set to see the city in the daylight and then we watched the sunset and saw the city lights. There are multiple floors when you get up: one with a glass floor and another with an outdoor area, so there is lots to see and from different viewpoints. It was extremely well organized and staff very professional and polite. The view was incredible, you can see for very far over the city and the river. Just make sure to go on a clear day. They have a sign in the ticket area about the day's viewing conditions to pick a good time for seeing the best. Would highly recommend.",Positive,0.9647,Positive
396,5.0,Great place for shopping with lots of brand. Coming during sale season for many great deals and products,Positive,0.8481,Positive
397,4.0,"It's 121 floors, about USD25 to enter but worth the view. Seoul is often foggy/smoggy, so if you can choose a time to go would recommend, but worth the trip.",Positive,0.7876,Positive
398,5.0,Lotte World Tower with its Seoul Sky should be on the list when visiting the city.  It gives you a nice view over the city and is reasonably priced compared to other similar viewing platforms in other cities around the world.  It was also surprisingly empty when we visited and the fact that it is stretched over 3 floors further gives you more space to roam around.  They also have a small restaurant with a few selected dishes on the fourth floor.,Positive,0.4939,Positive
399,5.0,You MUST checkout this giant Tower and see the observatory deck and the seoul city from the top there it ismAWESOME,Positive,0.2023,Positive
400,5.0,"Don’t you know that Lotte World Tower is the fifth highest tower in the world!! We went till 122nd floor~ Such an amazing opportunity for me. I saw how beautiful Seoul City from the sky. Fyi, this tower is the highest tower in Korea. You have to pay 27000won to enjoy this facilities.  Pertamanya itu kita naik lift dari lantai 1 ke lantai 117 dalam watu tempuh hanya 1 menit! Sebagian orang didalam lift itu ada yg merasa telinganya sakit. Tapi untungnya aku ga ngerasa apa apa hehe. Boleh deh dicob",Positive,0.943,Positive
