,STAR,CONTENT,SCORE,COMPOUND,VADER
264,5.0,"We bought the package of the aquarium tickets together with the admission to Lotte World. We decided to visit the aquarium first as they do not allow rentry at the Lotte World. The aquarium was located at the other side of the Lotte mall. The aquarium was new and well space out onto two floors. As with all aquariums around the world, you get to see almost the same typical species of marine animals on display. However, they have the beluga whale that is our first seeing it up close in an aquarium. Interesting! You can also ""bottle"" feed the fishes on the second floor which is our first too. My boys had a fun times feeding the fishes through bottles. Is definitely a memorable experience for them.",Positive,0.8565,Positive
265,4.0,"It was nice to come see the beautiful fish and aquarium. It was pretty!! The inside is big, bigger than Busan aquarium. You can see many different types of fish and animals here. You can just walk through and look at the colorful species. I think I spend around 2 hours inside. Beautiful designs to take pictures, and have a good time with friends or family.",Positive,0.9656,Positive
266,4.0,"If you are going to the Gangnam area any way, apart from visiting the shopping mall, you may wish to reserve time for this aquarium. It is not a very big one and the advantage is that it is actually inside the Coex Mall and is wholly indoor. Though it is compact variety of fish is good. You can see shark, turtles, penguins, and many more. You can spend two hours there, and worth going even if you have one hour and are thinking what to do. Kids will enjoy.",Positive,0.8934,Positive
267,5.0,This is very modern. It is inside the Lotteworld Mall.The aquarium is massive.There are lots of species.You can walk through clear observation tunnels and see fish and Baluga whales swimming around you.If you love sealife you will love it.,Positive,0.9001,Positive
268,4.0,Very beautiful and you can tell they work very hard on maintenance. One of the nicer aquariums. Beluga whales. Unfortunately I will not go back probably. Very sad. Small tanks.,Positive,0.1548,Positive
269,4.0,"Located in Lotte World Mall, it's a popular spot for tourists and locals alike. I'd advise going early for a visit as when the crowd's build-up, the experience can be a little harrowing (jostling for space to view the exhibits). Good educational fun for all ages and it's wheelchair and stroller friendly.",Positive,0.9042,Positive
270,3.0,"This is a popular aquarium in Lotte World. We weren't impressed. But, it's good to visit with kids once.  - It is 10~15 min walk from Lotte World Mall Entrance. Not that close. - Entrance fee is quite expensive. There are various discount rules by the way. Some of them will be available for foreigners too. Check the website before purchasing tickets. - We waited 20~30 min to buy the ticket. I was disappointed because we didn't have many people before us and their kind work is not that quick. - It was very crowded on weekday afternoon. We waited for our turn to see tanks mostly. I don't know how it's going to be worse on weekend. - The inside was dark. Not easy to get good photos. - They allow big strollers and it was pretty annoying for others. Sometimes those are risky when people don't notice in a dark area. - This is very ENTERTAINMENT friendly aquarium. They seemed take much efforts to attract family visitors. As well as watching and touching, they have various experience programs like scuba diving. If you are more leaning on underwater sanctuary, you'll probably be disappointed seeing fishes and marine creatures looping in relatively small tanks for them. - Unlike other common aquariums having the souvenir shops at the end, they have so many shops and food stalls on the way. - They don't have giant sharks like above three meter long. Instead, they have penguins, otters, sealions, etc. Belluga whales are the highlight of this aquarium. - The scale is smaller than we thought. It will take 1~2 hours if you don't staty long at each tank.",Negative,0.9768,Positive
271,4.0,"Thanks to the ticketing counter staff that we got to enjoy discount on the entrance ticket following on their fb page. And we got to enjoy a free churos as well.  Not a bad choice to see a wide variety here and the penguins was so playful and engaging! Jelly fish was so beautiful, seeing it glow. Great for the kids to learn more of the marine life.  Cons: The place was a little bit of confusing of where to go next. Like, left or right kind.",Positive,0.9896,Positive
272,4.0,"I've been to several aquariums around the world-- this is one of the few that I would say is totally worth the ticket price. If you're a foreigner, Trazy has a great combo ticket price for both the Aquarium and Lotte Adventure.... The belugas made me a bit sad because they seemed so bored-- just swimming in the same circles over and over. But the rest of the exhibits-- especially the huge tank with the giant rays-- are pretty stunning.",Positive,0.9211,Positive
273,3.0,"A really big aquarium in a great central location, Lotte Tower. Unfortunately it did become very crowded with lots of children and impatient parents pushing through with prams.",Negative,0.128,Positive
274,4.0,"Went here because we grew tired of walking around shopping and it turned out to be a great place to spend 2h in.  The place offers a large variety of sea creatures. You can find belugas, penguins, seals, sting rays + other smaller creatures.  Went here during a weekday and there weren’t not many people at all. Very nice and calm atmosphere.",Positive,0.7818,Positive
275,5.0,"Went here with a couple of friends, all in our twenties. We all thought it was an amazing time. We paid 60.000 won (50€) each, for a package deal including the aquarium, lotte tower and lotte world. And even though all three are worth a visit, the aquarium was the best. Having some great displays of fish and other animals like penguins, otters and whales.  The aquarium is in the same building as the lotte tower, and mall. Which are both enormous, with tons of stores and restaurants.",Positive,0.9729,Positive
276,3.0,"Its a nice place. Located at the basement of Lotte Mall, it shows some of the wildlife found in Korea. What interest me the most was to see the Beluga Whale. Gentle and playful creatures. The Spider Crab was another species that surprised me.  Have you seen the Flashlight Fish? Small fish that actually lights up in the dark? You can see it here.  Highlight would be the full screen aquarium. It is smaller than the one in Singapore but still gives a sense of foreboding as you watch the sea creatures.  Probably due to the amount of space, the aquarium makes full use of what they have.  To get here... Jamsil Station. Go to Lotte Mall.",Negative,0.8079,Positive
277,4.0,"Beautiful aquarium.  Went to this aquarium as it is part of the ticket I purchased which is a Lotte World + Aquarium ticket.  It is a 10 min walk away from Lotte World. At the basement of Lotte Plaza.  Like many aquariums we have visited, it features many species of fish and marine creatures.  The most unique ones are the Beluga whale and the axolotl.",Positive,0.7506,Positive
278,5.0,"What an amazing aquarium. The tanks are so clean you can't even tell there is glass. Great exhibits. Beluga whales, penguins, octopus that was full on display, sea lions, and otters. Plus so many fish. Lots of underwater tunnels. Best aquarium I've ever been too!",Positive,0.9508,Positive
279,5.0,Prepare to be impressed. Much bigger than we thought. The Beluga Whales are a sight to behold. Ready for plenty of pictures and videos.,Positive,0.6808,Positive
280,5.0,"The fishes in the ocean now you can see in there tunnel. Stingrays, all big fishes, dolphins, penguins and B..... Forgot the name of the big white fish. A must see attraction.",Positive,0.4588,Positive
281,4.0,"Love the experience with the beluga and all other featured species in this aquarium. Also the glass are so clear, it looks as if you are already touching the fish in the aquarium. We just didn't catch any shows here since we first went to Lotte world (amuzement park), and re-entry was not allowed so we had to check out what's there before coming in the aquarium.",Positive,0.8208,Positive
282,5.0,"They had several different types of interesting sea animals to see. It is not a huge aquarium like in the states, but for here, I was impressed. They do offer a military discount at the counter. I went around the holidays so it was busier. I would go to lotte world if I had to choose, just because it is bigger. That reference is for the budget people, since both activities are close in price. About $30.",Positive,0.8108,Positive
283,5.0,"Situated just at the city of seoul. After enjoying lotte world we went to Lotte aquarium. We were not expecting too much as we already been to many Ocean parks but to our suprise. They have 2 “Beluga Whale” yes a whale! aside from sharks, rays, big fishes, seals, sea turtles and penguins. So amazing. it was not a huge as ocean parks but what you can find inside will definitely satisfy you.",Positive,0.9571,Positive
284,5.0,"I’ve been to a few other aquariums so I really considered carefully whether it was worth while going for this, especially on a national holiday when it was jam packed with people. I TOTALLY enjoyed myself and would say this is in fact the highlight of my entire Korea visit. I was there primarily to see the Beluga and it certainly didn’t disappoint. The Beluga seems trained to swim near to the side of the tank so it was really easy to take pictures/videos of them. Besides, I also enjoyed looking at the collection of strange frogs and extra large river fish, which I haven’t come across in other aquariums so far. Somehow I felt that the enclosures were really well built and gives you a feeling that the fishes are really near you, it is really quite different in a great way.",Positive,0.9783,Positive
285,2.0,"If you went to Singapore or US, this aquarium will be too small for you and a big disappointment. It is small and pricy. If you want to kill time with children and are very wealthy, please consider this place as an option.",Negative,-0.5153,Negative
286,4.0,"We visited the aquarium 2 hours before closure and its the best time to visit. There were not many people and we get to enjoy the aquarium to ourselves. The Beluga whale seemed to be camera ready. They did know when to move in to take photos! However, I found the tank too small for 2 whales. Nevertheless, it was still a nice aquarium. The seals were very entertaining too.",Positive,0.945,Positive
287,4.0,What I enjoyed the most in the aquarium was the beluga! It was my only close encounter with belugas and their size are just massive! The entire aquarium was very clean. There were lots of varieties of fish to see. The jellyfish section was closed though... not sure if it costs extra or just really closed on the day I visted. I appreciated that the aquariums were huge and can be seen at various angles like tunnels or different sides of the tanks. I just feel bad that all were enclosed... I do hope that the animals have an open environment somehow where they can take a break and not look so enclosed (especially for the sea creatures).,Positive,0.9084,Positive
288,5.0,I was pleasantly surprised to find that this aquarium offered so many different species! It is really well put together and the staff was very friendly.,Positive,0.8801,Positive
289,4.0,"It was an enjoyable visit to the aquarium with my family and we spent about 1.5hrs there. We get to touch the starfishes and sea squirts, my 5 yr old finds it interesting. Also the showcase of jellyfishes intrigues her. I was hoping to finish touring the aquarium fast but it’s actually pretty big. Be prepared to spend some time there if you have kids.",Positive,0.8957,Positive
290,5.0,Somehow the quality of the glass tunnel was superb. So clear that it really felt like you were in the water with the fishes. This quality may not be found in other aquariums.,Positive,0.868,Positive
291,4.0,"Went to the aquarium after visiting lotte world on the same ticket you can buy a combo ticket online, the aquarium is on the b1 and b2 level of the mall which is a 5 min walk from lotte world. There are a fair few species of aquatic animals and some spiders and lizards. The y also hold educational sessions on a fair few of them the sea lion were definitely the pick for us and some small sharks as well. Sting rays were aplenty and the sea horses were of beautiful color not ones I had seen before. The kids loved it a must if you have a couple of hours to kill.",Positive,0.8885,Positive
292,4.0,This was a small aquarium suitable for children. I would recommend it though. The price is okay. There were lots of families with small children there. There is a snack bar and a store to purchase souvenirs also.,Positive,0.5267,Positive
293,4.0,"Many people have said to skip this aquarium and that there are many better aquariums around. So why do I recommend it? For me personally it was a great experience. It was cool to finally get to see a Beluga, and Lotte Tower Aquarium is in a very easy to access location. However, it can be very crowded so be careful when you visit.",Positive,0.9445,Positive
294,5.0,It was so nice and beautiful to see the variety of sea life. I most enjoyed the Beluga exhibition and the feeding of the fish with bottles. Try to avoid times when there are field trips by elementary groups because it can be quite loud and the groups overtake each viewing area.,Positive,0.8799,Positive
295,5.0,Ive never been to aquarium like Lotte World Aquarium before. Its size is awesome and there are various fish and whales. I was very excited at that time like a child. The happiest thing was that I got discount like 20% off! I thought the admission fee is a bit expensive to me cause Im a student. I remember the original price is 31000 korean money but I paid just 24800 korean money thanks to Visit Korea Mastercard. I could enjoy the experience with discount admission fee.,Positive,0.9603,Positive
296,4.0,"Prefer the coex aquarium to this, since it felt as though the former was larger. However, among all stations in both aquariums, I am in love with lotte world aquarium's seals station the most, especially when the seals splashed water out of their tank. Apart from its size, there wasn't nothing else that I could think of to pick on - the staff were consistently wearing a smile, the place was really clean, the ambiance was good..",Positive,0.8655,Positive
297,5.0,"All the family members enjoyed the place, variety of sea and river creatures, with nice activities for the kids like feeding the fish, touching the sea stars and nice souvenirs shop at the end.",Positive,0.886,Positive
298,5.0,We went with our toddler and thoroughly enjoyed it. Very kids friendly with a great diversity of species. Highly recommended.,Positive,0.9226,Positive
299,5.0,"At the first, I thought the aquarium was a bit boring as the entrance is all about tropical fishes (that I got in my own aquarium!). But then, the visit starts being very interesting with a beluga, an ocean section, some unusual fishes and the massive aquarium display. I also recommend the cafe near it. I had probably the most relaxing coffee ever watching these massive fishes dancing in the big aquarium. Nice setting and excellent coffee too!",Positive,0.9708,Positive
300,4.0,I always enjoy aquariums. The size of the main tank is awesome! It was neat to see them but I feel really bad for the beluga whales.,Positive,-0.2099,Negative
301,5.0,"This was quite a surprise! The aquarium has a lot to see and huge tanks full of beautiful fish and mammals! The tanks are very clean and clear for viewing. I spent a little over an hour touring on a busy Saturday and it was well worth the cost, which is cheap compared to most aquariums.",Positive,0.9519,Positive
302,4.0,"It is really worth to go this aquarium. They have so many unique fish that you never see it before. I saw sea turtle and the best part, they have Beluga whale and they are so active and cute...",Positive,0.8715,Positive
303,5.0,"I have been to the Busan Aquarium, the COEX Aquarium and now the Lotte World Aquarium on this trip. This one is hands down the best. It is very new so everything is still shiny and new, but 2 things really set this one apart for me, the harbour seals and the beluga whales, absolutely amazing! If you are only going to hit one aquarium in Korea, this is the one to hit!",Positive,0.8697,Positive
304,4.0,"We got discounted combo tickets for both Lotte World and the Lotte Aquarium so we went here after we were done with Lotte World. It was a nice, clean, and cool place to go if you want to escape the summer heat and outside rain. The tanks were all kept clean and strategically spaced out so it's not too crowded with people. Our favorite areas were the beluga whales, the sea otter, and the short walkthrough with the overhead aquarium. The kids enjoyed it, and it was a good size so that it's not overwhelming for them.",Positive,0.9633,Positive
305,5.0,"As foreigners you get a discount to this aquarium, it is busy with family's but you will get to see everything penguins, seals, stingrays, it is well layed out just fallow the arrows on the floor, there is a cafés inside so you can get drinks and food, to see everything it will take a little over an hour for a solo person little longer for families.",Positive,0.3919,Positive
306,4.0,"This is a great place for visitors of all ages to spend a couple of hours on a rainy day observing marine life. The displays are beautifully clean and well-maintained by the staff. It can be quite crowded, but generally advance tickets are not needed. Crowd control is done pretty effectively by the staff. Our favorite habitats were the beluga whale's and sea lions' areas.",Positive,0.9568,Positive
307,5.0,"I love it! It's located inside a huge shopping mall and the aquarium didn't disappoint! There were cute seals swimming in their big aquarium and the beluga whale - my personal favourite - there were 2 of them and they were playing with their toys and seem happy. It's a must visit, great to cool off too. haha",Positive,0.9782,Positive
308,4.0,"Visited last year December 2016 and the aquarium is located inside the enormous Lotte World shopping complex. Looks like it's still quite new. Some of the exhibits are not opened yet during our visit. I paid about 59,000 won for 3 pax if I didn't remember wrongly (1 adult, 1 youth and 1 kid below 6). There are a lot to see and I would recommend to anyone who love marine life and families with kids. I find that it is small compared to COEX Aquarium. We took about 90 minutes to cover the whole place but we didn't manage to catch any shows as it was late afternoon by the time we reached the place.",Positive,0.7935,Positive
309,5.0,"It's something you wouldn't expect from a shopping mall. As you go further in, you'll discover a whole new world. There were four adults and five children in our group, and all of us enjoyed our trip there. The huge tank and the varieties of species, there's lots to see and fun things to explore. It's definitely worth a visit!",Positive,0.9151,Positive
310,5.0,"This aquarium is huge and nice. If you're planning to go to Lotte World, be sure to keep your ticket because there's a discount for your entrance fee to this aquarium. The water system was so good that it's water is crystal clear. A lot of rare fishes could be find here. I've been loving the very huge tank with its super thick glass. Be sure to catch the feeding time for fishes too. One could actually spend 1-2hrs here in the aquarium as it is huge.",Positive,0.9787,Positive
311,4.0,"it is inside a shopping mall and boy, the place is so huge that my feet were aching from all the walking. The area was well-kept and the marine animals look so happy!  the star of the aquarium was dugong and they were seen playing happily with balls and swimming around the huge tank. they appeared to be smiling and at times, they are seen swimming near to the visitors posing for photo taking  there are also quite a few backdrops for visitors to take photos, e.g. since i went during autumn and close to halloween, there is a backdrop that decorated with halloween pictures and items and another backdrop we saw is decorated with autumn related items. i think it is a wonderful idea. i saw many families with kids & couples are posing with the beautiful decorated backdrops.  there is also a small section for kids or anyone to do a touch/free of the starfish or other small marine creatures and dont worry about getting your hands dirty as there are washing basins with soaps right next to it!  as compared to S.E.A. aquarium that we have in Singapore Sentosa, i think this Lotte World Aquarium is much more fun. or maybe it's just me.. :)  There is also ample of space that is friendly for strollers, families and couples..  i would definitely recommend this place to my friends",Positive,0.991,Positive
312,3.0,"Went there on a Saturday. The mall was packed and so was the aquarium. I have been to many around the world, nothing there I haven't seen before but it was nice to see Beluga whales. It's pretty big considering it is inside a mall.",Negative,0.8402,Positive
313,3.0,"For the prices, we were expecting a great aquarium. I may have been spoiled by the ones in Cinncinatti OH, and New Orleans, La, but this one missed the mark. Pretty standard and nothing special. We were kinda shocked when we got to the end and even the kids asked if that was the whole thing. Took maybe 30 minutes to get through and we paid almost 90 bucks.",Negative,-0.0894,Negative
314,4.0,"You would not expect an aquarium within a shopping complex, but here it is: Lotte World Aquarium. Not as big as the Atlanta Aquarium, but still, the size of the tanks are impressive. Like the design that we can go through and see the tanks from below or the other side. The variety of the species are also quite good. Feeding the gold fish with baby bottles is lots of fun.",Positive,0.9548,Positive
315,3.0,"If you don't have much to do, and are trying to kill 1-2 hours, this is a decent aquarium to attend. I might be biased, as the Osaka and Atlanta aquarium have set me with high standards. BUT, I do believe that this aquarium (compared to some of the best in the world) is sort of expensive, for what it has to offer. I believe that I either paid the same or more, to attend this aquarium, compared to top-rated aquariums, like the ones in Osaka, Japan and Atlanta, GA (USA). That being said, the animals/mammals that they have inside the aquarium seem to be well fed and have enough room to get around. If you go on the weekend, plan for it to be packed, as it was for our last trip. My family and I have went during the week, and there was no line to feed the fish or do anything other ""extra"" activities within the aquarium. Plan for a 10-20 minute wait on the weekends for those activities. All of this being said, this aquarium is NOT BAD, it's just sort of pricey, for what it has to offer. I recommend going here at least once, whether you're on vacation, or just trying to kill time. If you drive to Lotte World mall, you get a discount for the parking (if you attend the aquarium), so keep your receipt, as the parking is the most expensive as I've ever seen.",Negative,0.7775,Positive
316,4.0,"There are still a number of interesting displays. A room of jellyfish, a huge tank with lots of fish, two beluga whales, a spot for kids to touch fish and other small water creatures, baby otters, an alligator, and a few other tanks with different fish. It was a great way to spend several hours in the afternoon. The great thing is it's in Lottes' World Mall, which has tonnes of other things to do, so the Aquarium can be a one thing in a full day of stuff, all in the same location.",Positive,0.926,Positive
317,3.0,"What can I say. I've been to much bigger and much more interesting Aquariums in the world. This one has a few interesting exhibits, the usual seal show, and two small beluga whales. It's a nice place for little kids, so they not get overwhelmed. I was done within an hour and would not go back.  But this is a small part of a massive underground shopping / recreation area (underneath the new skyscraper tower that's almost finished). So you have other things to do in the vicinity, and the ticket seems to be valid for the Lottery Amusement Park (connected by an underground passage). So not entirely a lost day...",Negative,0.8816,Positive
318,4.0,"This is one of the best aquariums I've seen in Korea. They have an assortment of many types of fish to see. The aquariums are also well sized for the fish to swim around in and to view. The highlight is the hugs 2 story glass window where you feel as though you are in the ocean itself. Its amazing to see so many fish in one tank. There is also a little play area for small children to make things. It was really nice to have an arts and crafts place for kids as well as a feeding area where kids can feed fish. The only bottleneck is the Whale aquarium where its hard to see anything when its crowded and there is only one entrance and exit. Aside from that, its nice to spend a few hours there on a hot summer day. When you finish, you have the whole mall to peruse. I recommend it especially if you have children.",Positive,0.9781,Positive
319,4.0,"Lotte World Aquarium is not as big as I have expected it to be. There are 3 shows - the penguin show, the seal and I forgot what the other show was. I was a good show but a bit disappointed because the hosts speaks in Korean. It would have been better if the hosts speaks in English as this is one of Seouls tourist attraction.",Positive,0.6858,Positive
320,4.0,This aquarium is very large with many many different fishes and other water animals. It looks well kept and also that the species are being well treated. We did not have children with us but we could see that it is very well equipped for children activities including petting different sea speices.,Positive,0.5789,Positive
321,4.0,It is small aquarium suitable for children.  my children like the dolphin show.  but all shows are in korean.,Positive,0.1901,Positive
322,4.0,"Had a chance to visit this place with friends. It is a new and very logically build aquarium, with different areas devoted to interesting places worldwide. The main attraction is big aquarium with two white whales. If this is a feeding time for specific fish, you can buy prepared food and make your own performance))  If you are in Lotte World Adventure center or go shopping around with kids, it is very nice stop over.",Positive,0.9461,Positive
323,4.0,"We went with the family and my kids loved it, they were very amused seen all different kinds of fishes. For me, just missed the sharks, they don't have them, but they have a couple of big whales. You can spend there like a couple of hours there and it was not crowded when we visited the place",Positive,0.7308,Positive
324,5.0,"Walking though the aquarium was fun for all the family. It isn't cheap to get in, but it was worth the money and got the audio guide to complement the trip.  This is a great way to spend a decent amount of time with the family. My young one was gawking at walking under neath some portions of the aquarium and trying to get the seal to play with him through the glass.  There were fish and species I have never seen at other aquariums. A few of the seals had sense of humors and would play along with children movements swimming up to kids and following their hands around like a large shadow. There is so much information that if you want to read and learn about all of it please block of a decent amount of time. I would say three hours would be minimum.",Positive,0.9714,Positive
325,1.0,"We arrived aroun on Valentine’s Day at noon and were finished around 2pm. We payed 29,000KRW or about $24 for two hours! The shows occur around 11:00am and then again 4pm. We figured we would get our hands stamped and check out the Lotte Duty Free and Mall (My wife’s idea lol) and then return to see the Sea Lion and Beluga Whales’ show. To our profound amazement, they wouldn’t stamp our hand so we could return. They spoke decent English for purchasing tickets and for renting the audio guide but all of the sudden, the English proficient customer help didn’t speak a word of English as I tried to get our hands stamped to return. All they could say was they are sorry. Even with listening to the audio guide, the entire trip lasted 2 hours including multiple trips to the restroom by 4 people in a family, snacks such as a pretty decent churro etc… Had we not purchased the rental audio guides, the entire aquarium could be seen in under an hour as it is very tiny. One would think they would give the audio guide for free with the 29,000KRW price but then the audio guide rental is another 3,000KRW a person. Unlike the museums we’ve encountered with children and great teacher supervision, here parents let their children run wild here and even try to push you out of the way to let their children get a view. I could understand a child trying to get a good view and pushing, not having common sense or decency, but a parent pushing you out of the way? That was ridiculous and I surely told the parents to have some civility. What a waste of money and time with the Lotte World Aquarium. If you are considering or contemplating spending your hard earned money on Lotte World Aquarium I strongly advise you spend your money elsewhere and avoid the frustrations my family felt visiting the poorly run Lotte World Aquarium.",Negative,0.9652,Positive
326,5.0,"This was amazing, the price is 29,000 won = 25 Dolars. You can see a lot of fishs and big animals!! It's very good for children, but is good for adults too.",Positive,0.8938,Positive
327,5.0,Took the kids here after a week of sightseeing in Seoul. Kids has a great time and the facilities are very nice. Priced well and attached to the same mall as the Lotte World Amusement Park.,Positive,0.9013,Positive
328,4.0,"This is attached to the enormous Lotte World complex. Looks very new. Prices are about $25 per person. Lots to see and great for a family outing. It is small compared to large parks like Sea World in the US, but I think very comparable to the other aquariums in Seoul. Expect to see everything in 60-90 mins if you don't catch the shows around mid day and early afternoon. This location has beluga whales, penguins, sea lions, many different fish, hands on area and activity areas for small children. Very large single tank that is about 20-30 feet tall and over 100 feet long. Several tunnels for visitors to pass through tanks and be surrounded by the aquatic life. I recommend it, especially if you have small kids and visit in the morning to catch the shows.",Positive,0.7615,Positive
329,3.0,"We had expected much from this new Aquarium, but, it seems that it was designed by someone who hadn't designed or experienced the top Aquariums in the world, which bring fun, and, sensory-enhancing experiences, and, which are educational, interactive, and, family-oriented, This Lotte Aquarium is somewhat educational, but, it wasn't cohesive, and, even shabby.  1.5 hour was sufficient, and, we felt we were at a “temporary” exhibits, although every feture was permanent. The best part was the staff at the ticketing area, who are many times friendlier and cheerful than other Lotte employees throughout the 2-3 buildings, where their staff are alarmingly indifferent, lazy, and below-average in work ethics, due to the discouraging fact that the locals and the government did not support this new development but criticized them heavily when they first opened in 2014. Since the ground breaking day, Lotte have had nothing but the series of serious environmental issues, construction-related accidents, and, customer injuries, and the luxury item stores premature shutdowns due to mis-targeting consumer groups, and, the worsened public transport access discouraged anyone to go there for shopping. I tend to think this might be the embarrassing example of the poor-sighted development by a 2nd class developer, with the rushed oversighted process. Well, the Aquarium program is also a typical example to me.  Compared to top-notched Ripley's Aquarium in Toronto (AA), or, solid ancient Boston Aquarium (A), it wasn't even B-, it is at best C+. They need to reprogram the routes around the gigantic water tanks, and bring more interactive fun, starting with music and light effect for the visitors.  The Entrance fee was steep at 29,000 won ($25). Not a good value for the visit. They open late till 10pm. If you were disappointed, I suggest exploring the new Lotte World Tower Mall (Aquarium in B1 level). It has lots of late night dinner places at the upper levels that you will experience the good authentic Korean dishes and snacks on 5th floor. They close at around 11:30~12pm.",Negative,-0.5282,Negative
