,STAR,CONTENT,SCORE,COMPOUND,VADER
741,4.0,"The two best pieces of advice in visiting Bukchon are: Ignore many of the “recommended walk routes” you find, particularly in guide books. They would be better called “If you walk in and around this general perimeter we’ve laid out, you’ll see Bukchon”. Go to the “Images” option of most search engines and type in “Bukchon”, you’ll find alternative, much more detailed (and perhaps better) walking route maps.  Get an early start (getting to Bukchon by 8:00 – 8:30 A.M. is recommended). The area is surprisingly small and the streets very narrow. By 10:00, it’ll start to fill up with mini tour groups and other tourists with cameras to the point that any pictures you take will be mostly of other people taking pictures. This is especially true for the north-west section of Bukchon. [If it’s just you and the occasional resident walking their dog or walking to school, you’ll know you’re there at the right time]. If you’re staying close by, it might be a good idea to visit it until crowds start to show up, then leave and pick up where you left of the next day.  Finally, not to be preachy but keep in mind that you are, for all intents and purposes, in these people’s front and back yards.",Positive,0.7428,Positive
742,5.0,"I visit this place so many times, and every single time the experience proves to be different. On days when you're lucky, there ain't that many tourists or students, so you can roam around in peace while making the most out of the rustic ambience. Do give the croquette shop a try (there's only one along the way so you will definitely spot it! :))",Positive,0.861,Positive
743,5.0,"This provides an insight into the traditional Korean Hanok housing. Highly recommended to take a stroll through the many and little alleys for a close look at the Hanok housing. Don't be afraid to walk through the alleys which can be rather quiet. A few of these housings have been turned into commercial with homestay hotels and shops. So do take some time if you wish to take a glimpse of the interior of the Hanok houses.  It is a real hilly walk at some areas, especially at Bukchon-ro-11-gil but at that highest point, you get to see the rooftop of the Hanok housing...real beautiful.  Wear good shoes/ sneakers.",Positive,0.9117,Positive
744,4.0,"Lovely place with traditional Korean houses, but you'll need to walk quite a bit. Good for photography. Nice view :)",Positive,0.9368,Positive
745,5.0,"Here we can see the traditional korean house, small street left right traditional korean house with some art shops...and cafe in beginning of street....i like this area very much !",Positive,0.4199,Positive
746,3.0,Like the title says. 15 minutes is enough. It's just a suburban area with a couple of authentic but modern renovated....,Negative,0.1901,Positive
747,1.0,"Very disappointing. The photos in the tourist guides looked lovely but the reality was thousands of tourists and because this is still a residential area all the streets and lanes were filed with parked cars (can only assume they were paid to park elsewhere when photos were taken or photoshopped out of the pictures in the guides) we stayed 20 minutes, took obligatory photos and left.",Negative,0.0396,Neutral
748,5.0,"It was like you were being transported to the time Dae Jang Gyeum, the lead actress in the Korean Soap,Opera Jewel in the Palace, had the chance the wear the Hanbok, charming, I feel like an empress, i got the glimpse of how the past was for the Koreans, their houses was about the same with Filipino houses,",Positive,0.9062,Positive
749,3.0,"We felt like this area's charm was exaggerated. Pretty but not much to do besides take a quick stroll and maybe grab a bite to eat. Various guidebooks had advised us to spend several hours there, but we didn't understand the appeal.",Negative,0.5423,Positive
750,5.0,My wife and I enjoyed getting lost in the small streets and pretending to be in a different time. You just have to block the hordes of tourists. Not to be missed to get a taste of traditional Korea.,Positive,0.0997,Positive
751,3.0,It is fun to walk around the area. Especially the little craft shops inside or the small cafe's. It is close to the palace!,Negative,0.5562,Positive
752,4.0,"Quaint little village with small alleys and interesting architecture. If you have the time and money, visit or try out the classes and attractions offered. If not, just strolling thru them with give you a view of old Korea. Most tourist maps will provide you a detailed path/ journey in experiencing Bukchon without getting lost. Wear comfortable shoes as some areas are steep and requires some effort walking or climbing u stairs. Food establishments are located towards the south part of the attraction.",Positive,0.9146,Positive
753,5.0,"We spent a few hours on an afternoon walking around the recommended tour from the information centre. Absolutely beautiful original style Korean architecture. History is everywhere you look here. There are also a couple of cultural centres you can visit and check out the local art and craft. The whole family enjoyed this walk. It is a little hilly in spots, but just take it easy and it is fine. I would definitely visit this place again if ever back in Seoul.",Positive,0.9386,Positive
754,4.0,"It was nice to see the lovely homes. Definitely bring your walking shoes, and be prepared to be walking drenched in sweat if you are going in the summer, as we did today. Looked like there were quite a few options for food and other refreshments. While walking around, we saw a sign for the Institute of Traditional Korean Cuisine, however we were sad to find it was closed. In fact, many little shops and galleries looked closed due to it being Sunday. We did go into the home of Go Hui-dong who was Korea's first artist who painted in the Western style. A staff member gave us a little tour of his home which also featured his artwork.",Positive,0.8625,Positive
755,3.0,"we wanted to go to bukchon because the pictures looked great. however, we should have stuck with the pictures. the real thing is so-so. not sure if we went to the wrong side of the bukchon village but there were also other tourists with us and so we were confident that it was the correct place.",Negative,0.6387,Positive
756,5.0,"This is a neighborhood in Seoul that includes numerous houses that are hundreds of years old and are beautiful to visit. Keep in mind that this is a neighborhood where people live, so as the signs advise, keep the noise to a minimum.",Positive,0.5994,Positive
757,3.0,"The streets are of the ancient past, however, very much renovated to add the modern feel. Hence to me, it has lost its ancient feel a lot.  I walked for 15 minutes and was done. The rest of shops along the surrounding streets are almost 100% western and modern shops like café, coffee, souvenirs.",Negative,0.0516,Positive
758,2.0,Did not really find anything very interesting on my trip to Bukchon. Therefore would not be revisiting when i am in Seoul.,Negative,0.4576,Positive
759,4.0,"Nice area to just stroll around. The Bukchon hanok village has a lot of narrow cosy streets with traditional ""hanok"" wooden houses. Recommend to go up in Bukchon observatory (3000 KRW pr person). From there you get a good view over the hanok village roofs and across to N Seoul tower in Namsan.",Positive,0.802,Positive
760,5.0,"Beautiful village with amazing old houses. Have a tranquil walk around, and take in the age-old scenery.",Positive,0.836,Positive
761,4.0,"different style of the traditional korean house are right here. but you have to walk up and down to see all different house, sport shoes is better",Positive,0.5927,Positive
762,3.0,"Bukchon is a traditional Korean village, composed of several neighborhoods. It is composed of several narrow alleys. It has more than 600 years of history, allowing the visitors to experience the atmosphere of the Joseon dinasty. Some of the recently renewed houses can be visited for a cost.",Negative,0.0,Neutral
763,4.0,It is like a city within a city and most of the homes are preserved with the old ways of building. Lots of shopping too! Make sure you have comfy shoes on for this tour.,Positive,0.6239,Positive
764,4.0,Nice stroll around old houses although some of them seemed very modern! There are many nice shops from local designers and a few nice cafes albeit very expensive!,Positive,0.8395,Positive
765,5.0,Its Nice if you were to visit early mornings otherwise this place swell by noon time with large crowd of Camera touting tourist from all over the world !! Wonderful Traditional Houses You must look out for the Old Quiant corner where you find traditional simple food is being served !! Delicious,Positive,0.8926,Positive
766,4.0,"This beautiful part of Seoul is best seen on a nice cool sunny day. Lots of uphill walking, so wear your most comfortable sneakers. I walked all the way up til I can get a good view of namsan. The houses were beautiful and the shops around were awesome. Bukchon, together with samcheong ro can occupy your whole day. So many things to see and do.",Positive,0.9841,Positive
767,5.0,Tourists can go to this place before going to palaces. This is near to Changdeokgung Palace. There's a simple reminder for tourists to keep silence as a respect for the residents. Very nice place to take pictures.!,Positive,0.7569,Positive
768,4.0,"Visited Bukchon on an unusually warm day during early Spring. Other than the warm weather, the walk around Bukchon was interesting. The traditional houses are built closely-knitted and you wonder how it feels to live so close to your neighbours but I got a chance to step into a open house and surprisingly the internal compound was very surreal, cooling, private and cosy. On top of the traditional houses, there are plenty of quaint shops to keep your eyes and wallets busy. My girlfriend and I enjoyed our first trip there so much that we visited again during our 8-day stay in Seoul. On a good cool day, you can leisurely walk from Gyeongbukgong Palace to Bukchon. A must visit place.",Positive,0.9674,Positive
769,5.0,Exploring quaint streets full of traditional housing and monuments and just so tranquil. Easy walking for the most part with some small sections that are up hill but the views are worth it. It is a 10 min walk from Insadong shopping street.,Positive,0.5786,Positive
770,4.0,It's a hideout in within the busy city. Traditional Korean houses can be seen in the area. Be prepared to go up slopes n also walk in a huge area. Wear comfortable shoes!,Positive,0.7777,Positive
771,5.0,"I enjoy getting lost in Bukchon area. I enjoy the tranquility, the culture, the history of what Seoul once was. If you are lucky and get to experience a little Bukchon home stay, that probably is the best decision you would possibly make during your visit in the wonderful city.",Positive,0.9559,Positive
772,5.0,I love wandering through this historic area of Seoul. The houses are beautifully restored. It should be on everyone's list to see how people used to live.,Positive,0.8834,Positive
773,5.0,"This is my 1st visit to Seoul and over the 2 days visit I've gone back twice to this place. It is a place for people who appreciate old traditional buildings. I love wondering on every paths as many of them are unique and different in their own ways. One of the Hanok has crafted creatures on their balcony, another have plants in traditional pots outside their house, very Zen & peaceful. There is a shop called Granhand, love his creations of different scents. It's of natural scents made from plant extracts of quality ingredient, very different feel from the branded eau de toilette over the counter. Amongst the Hanok one of them are opened to public for a minimal price of KRW15000 entrance fee comes with a nice herbal tea at the end of the tour of. This house belongs to an owner who reside in Latin America and this is their summer house. I was told this house worth USD$4M. If i ever come back again I will live in the Hanok guest house instead of hotels.",Positive,0.9732,Positive
774,5.0,Nice walk up the hill to see the old style Korean housing and view over the city. on the way - tiny little shops and boutiques and coffee shops. Definitely worth of visiting and strolling through the narrow streets.,Positive,0.7506,Positive
775,5.0,"Don't be afraid to just wander about; go into alleys and such. The place is bustling with tourists so I doubt you can get lost. Climb uphill, like all the way up. The view looking down to Insadong is really scenic. Take a selfie in between quieter alleys with lesser tourists, try to capture the details of the hanoks. I bet you, the pictures will turn out unique and picturesque.",Positive,-0.1132,Negative
776,5.0,"Beautiful, quiet with many lovely stores and cafes. Great for a stroll, a bite, people and building watching. Worth the visit!!",Positive,0.9358,Positive
777,4.0,"It's an utterly picturesque neighborhood & you will really feel the place, it is very well preserved & will give tourist a very good snapshot of what authentic Korean living is.",Positive,0.8166,Positive
778,3.0,"I would say avoid this as it is mostly a tourist trap, with shops all over the place. Instead visit the Namsan Hanok Village, it is quieter, cleaner and is pretty much the same thing.",Negative,0.1027,Positive
779,5.0,"walked with two young children...everyone enjoyed the day. stopped to buy souvenirs, ate street food, took tons of pics of architecture...wish we had known about guest houses in area!!",Positive,0.4559,Positive
780,5.0,"What a great use of time if you want to see something that takes you back time 700 years. What fascinating architecture that you can touch and sense. As you walk the streets and view the houses, you are able to step into some of them and and see what the elite class considered their homes. There are not many places where you can see and touch history.",Positive,0.836,Positive
781,2.0,"This was probably my biggest disappointment in Seoul. Yes, the houses are somewhat old-fashioned, but you can see similar architecture all over Korea. Personally, I felt like I and the other tourists were being very intrusive - it is a residential area, after all. I'd only check it out if you happen to be in the area, and even then I wouldn't stay for more than a few minutes.",Negative,0.4497,Positive
782,5.0,"Hanok Village in the big city of modern Seoul. Should join the ""Bokchon Hanok Village Walking Tour"" for the first time to check out the important points.",Positive,0.4588,Positive
783,4.0,"Going here really does feel like stepping in a different place and time, so very different from Seoul's modern buildings. We had a free walking tour from the Korea Visit Org (highly recommended, the guides speak good English and are very friendly -- plus it's free) and it was enjoyable.  Only thing is the entire walk can be very tiring, especially the uphill areas. My two elderly companions didn't enjoy it as much because of all the walking. Wear good shoes, maybe trim your itinerary a bit if you're short on time. This is a place best made for slower walks and absorbing the scenery.",Positive,0.9667,Positive
784,5.0,"Let me just say that having lived in Seoul for two years, I developed a walking tour route for when people visited. This attraction is part of that tour that can be lengthened or shortened as needed. The general route was: Begin at City Hall, walk up through Gwanghwamun Square visiting the Cheonggyecheon Stream and a possible visit to Hangul Museum under statue, continue to Gyeongbukgung Palace. Time permitting walk up through Samcheongdong into the Bukchon Hanok Village, continue down to where the tour ends in Insadong. This is enough for just about a full day of touring and requires A LOT of walking.  One of the interesting things about Bukchon is that it is in a sense a 'living museum.' People still live here and these are still active houses. Looking down the narrow streets over the roof lines really gives you an idea of what Seoul might have looked like long ago.  Being one of the major tourism spots in Seoul, there are a lot of tourist trap type shops and cafes. But, all round this area are some really great traditional tea shops and even little art galleries tucked away. It's worth doing some exploring. As touristy as it is, it is not as bad as Insadong and tends to be far less crowded.  Well worth the walk up for a vist!",Positive,0.9678,Positive
785,5.0,"This is absolutely fantastic! Bukchon is a traditional Korean hanok village in the heart of Seoul. The hanok houses are so beautiful, and I couldn't stop taking photos. It is possible to go inside some of the houses, and you can also buy morning or afternoon tea and just enjoy the atmosphere of this amazing place. The streets are quite steep, but it is definitely worth making the effort to navigate your way through them. And you'll find some great views over Seoul too. I would highly recommend a visit to Bukchon.",Positive,0.9783,Positive
786,4.0,"Bukchon is a place to go if you are into something different, unique for photography. You feel like you kind of step back in time a bit there with the architecture. Traditional village and some unique shopping can be done there.",Positive,0.3612,Positive
787,4.0,"been to this place the morning before our flight going back home (manila). though im satisfied seeing the hanok, but i would love to experience going inside and see how traditional houses were arranged. unfortunately, we were not able to follow the tour map and were not able to reach the highlight of the hanok village (where the abundant hanoks are located). dont forget to try a mango dessert at philippines dessert cafe. :)  how to get here? we took a train from myeongdong. the nearest subway station is Anguk (orange line, line 3). take exit 3, walk few meters and take left turn for Gyedong-gil (road/street).  For tour map, visit this site and print the map: http://www.visitseoul.net/en/article/article.do?_method=view&art_id=58509&lang=en&m=0004004004001&p=04",Positive,0.9319,Positive
788,3.0,"The area is nice filling with coffee shop and nice shopping area. However, I am not very impressed for the old town part. It is nice to visit but don't expect too much.",Negative,0.4243,Positive
789,5.0,"I stayed in a traditional house and slept on the floor for 2 nights. It was a little hard for my old bones but I enjoyed the experience. It was fun to walk around the neighborhood and see all the old houses. note:( I was there in April 2013, not 2014 but was not given that choice).",Positive,0.8704,Positive
790,5.0,I was ready to go home almost empty-handed. Then I came by Bukchon hours before my return flight... Very interesting things you could buy for your loved ones back home!,Positive,0.8653,Positive
791,5.0,"Next time I go back would like to stay in a Traditional Korean wooden home, kitted out with all the latest hi teach amenities. Worth a walk around. Good restaurants around.",Positive,0.743,Positive
792,4.0,"Whenever you visited an old village, one would think it is a show case. In this case, this is real life though the building dated back some 500 years ago. They have couple of houses open to visitors to see inside.  It is only available to visit before sunset to give residence some privacy. The area outside the old village is also very interesting with cafe and restaurant', also very near to president residence.",Positive,0.4576,Positive
793,5.0,Long walks during winter time is killing with the wind blowing pretty strong but we have a wonderful time at the Bukchon Hanok Village. Took lots of pictures and there are many shops to buy little cute items for yourself and as souvenirs.,Positive,0.8796,Positive
794,5.0,"Lots of traditional homes still preserved from the olden days. I went here on mid May and it was still chilly. So bring your jackets during any season. You have to walk a lot from the station and the place is quite hilly so sneakers are recommended. The neighborhoods are a mix of traditional and modern houses. People live inside. Lots of flowers blooming on early summer. The roads were quite narrow and scenic. Excellent for pictures. It was great cultural experience. If you don't care about culture, don't bother with it. You might find it Uninteresting.  I was very tired of walking towards the end of my journey there, so I rested in a Cafe And had some shaved ice cream with red bean paste and rice cake. The portion was big but still it was overpriced, in my opinion. Actually, everything in there is more pricey than anywhere else. It's a stylish little town. And I bet the merchants know tourists go there so it's expected, I guess.  Despite the cold weather and aching feet, I still really enjoyed my trip there. Definitely recommend!!!! ♡",Positive,0.8536,Positive
795,4.0,"I just like the idea of an old heritage village wherever it may be. Luckily Seoul has it with Bukchon. It's a nice feeling to get lost in here. Surprises await for wanderers alike. Here we wore traditional silk hanbok and tried imagining how it is to live in ancient Korea. Great experience!  Dislikes - Hmnn... Sometimes we got into a private property or we struck a dead end. I hope more signposts would help DIY travelers like us who do not depend on tours. Other than that, the place is amazing!",Positive,0.9513,Positive
796,4.0,"Yes, I'm a Lee Min Ho fan, so I made it a point to find the Sanggojae in the Bukchon Hanok Village where Lee Min Ho shoot for the Perfect Match koreanovela! The village is perfect for architecture enthusiasts who want to get a taste of the old Seoul. Perfect for a visit after your tour in the Gyeongbokgung Palace.",Positive,0.9493,Positive
797,2.0,The area is quite hilly and it's difficult to explore more than the main street (which also goes up hill). The houses are old and many of them require you to use stairs to enter or to visit the basement. So my experience there was short and unsatisfying. We did try some local snacks and they were good.,Negative,0.1027,Positive
798,5.0,"This is one of the beautiful places in Seoul where travellers may wish to consider. I loved the traditional looking houses and it makes me feels like Iiving in a warmth environment. Going to this place is not difficult and it is about 300 m walk from Anguk station with tourist information signage to guide along. If you crave for coffee while walking to Bukchon, you may wish to pamper yourself with a cup of Americano coffee from ""unlimited coffee"" and I am sure you will like the aroma.",Positive,0.9739,Positive
799,4.0,All the small houses and road are very interesting. You seems to travel back in time and walk on the streets that history walk on. Just like going to Paris or other old Europe city.,Positive,0.6697,Positive
800,5.0,"Strolling through the streets of Bukchon you will get a completely different feeling from the one you can get in the other neighbourhoods of Seoul. Bukchon has an ancient and charming look but maintains the fashionable, hip and cool bars and cafés that are typical of the city. You can go shopping here, but also eat in an authentic small Korean restaurant or have an afternoon break on a rooftop, while watching the sun set. Definitely worth a visit!",Positive,0.8986,Positive
801,3.0,"We climbed up from Samcheong side (Kyeongbok Goong east gate), following the map given by the red moving tourist info girls. Make sure your legs are ready for the extremely steep staircases. Definitely not for elderly and those who are afraid of height.",Negative,0.7759,Positive
802,2.0,We though we were going to visit an old village but we ended up looking at people's houses. It is an actual residential area where people decided to keep the traditional design..,Negative,0.0,Neutral
803,5.0,"Visit early in the morning around 9 a.m. before the hordes of tourists descend on this village. You can see the interesting architecture of the houses, especially the roofs and the doors/gates. There are museums within the village--some are for free. On the other side are small quaint stores.",Positive,0.7184,Positive
804,3.0,"Bukchon hanok village is a combination of old and new buildings, with some cute stores. There are also several little museums that are independently run, and lots of residential housing. There were good photo opportunities, but overall, it wasn't quite as charming as I'd hoped. I did like that it's still functional, though. Note that this involves a lot of walking, including up steep hills. It's not really handicapped accessible. There were fairly clear signs and also Seoul tour information people who could give directions and provide maps. Overall worth an hour's stroll.",Negative,0.8941,Positive
805,5.0,"This area has many traditional korean houses, and it is well organized with plenty of tourist offices and good maps with recommendations on the houses, views and businesses in the area. Get one before you head out.",Positive,0.6124,Positive
806,5.0,"Strolling the streets of the Bukchon Hanok Village is like stepping into Joseon Dynasty Korea for a while. The traditional houses are beautiful and kept in pristine condition considering their age.  I suggest getting a map in your language since the streets felt a bit like a maze or labyrinth at times; although, there are so many people around, it would be nearly impossible to get lost. There are some really fantastic views of the city from this area as well; so, it makes for some perfect photo ops as well.  Some of the hanoks have been turned into tea rooms, museums, and art galleries. This would be pretty much the only way you could view the interior of one of these historic homes; because the rest are still private residences.  Go when the weather is fine and you have a few hours to stroll.",Positive,0.9698,Positive
807,5.0,"We went to walk around in Bukchon and visited the Hanok Village on our very first day in Seoul, which was just walking distance from our bed and breakfast.  We fell in love with this old village immediately even though the whole village only consists in a few blocks, we can easily trolling through all these little narrow streets admiring the very well kept Traditional homes, the colors and the designs of these home are so amazing, from walking around these streets in this village, sometimes we catch a glimpse of Namsang Seoul Tower, seeing the contrast between Old and New.  Also don't forget to stop by and take a Tea break at Bukchon Best Prospect Tea Museum, they served very good tea even though the price is a little expensive, but it worths it. Tea and coffee's culture are huge in Korea.",Positive,0.9448,Positive
808,3.0,There are people dedicated to help tourists that you could ask for directions and they'd also give you a free map.  The place is hilly. You'd only see the facade or the roof of the traditional houses. Good for taking pictures. I found no other activity to do here.,Negative,0.8658,Positive
809,3.0,"actually, lots of this area is private are which is owned by citizen. but the government opens for public as a tourist destination. so, they suggest you not to make noisy sounds. you can see the typical of old style Korean house. my friend who was my guide said that this area is quite expensive. so, all the house might have expensive price. don't forget to take a map at the tourist information, because they give a direction how to explore this place. only few place in the Bukchon that have free entrance. if you want to see inside the house, you have to pay 10.000 won. if you want see all around Bukchon from 3rd fl., you have to pay also (but i forgot how much is it). i've found nothing special in here, just to improve knowledge about the Korean tradition. Bukchon is very near to Gyeongbokgung. so, after visit Gyeongbokgung, try to walk to find Bukchon.",Negative,0.9598,Positive
810,3.0,"It's actually a bit over-rated because the place is swarming with tourists, particularly the two main streets with the old hanok houses. Some of the teahouses are nice but overpriced. The walk through Samcheongdong and into Bukchon is nice though.",Negative,0.6808,Positive
811,4.0,"We walked here from Changdeokgung Palace and looked for a place for lunch. Found a pizza place, very good. Then walked around the historic homes with the traditional tile roofs. Walked up hill and down hills. Could see Seoul Tower in the distance. There were stores for shopping also. Very picturesque.",Positive,0.7258,Positive
812,4.0,"Quaint little houses and streets, somewhat akin to old Korea (although also somewhat touristy). Certainly worth going for.",Positive,0.4133,Positive
813,3.0,"Since you are in Korea, this is a must visit place for tourist. Quite a long walk to the main place from the station especially during the hot weather. Wear comfy shoes and clothes. Nice spots for photography but can get quite crowded since the paths are narrow. There are some cafes around if you're tired after a long walk but they could be more expensive than your lunch meal.",Negative,-0.4497,Negative
814,4.0,Bukchon Hanok Village is unique because it is mostly residential. It is a quiet and calm area which is definitely worth visiting if you're only staying in Seoul. If you have more time in Korea I would highly recommend the Jeonju Hanok Village which is much larger and more interesting (it has lots of cute cafes and boutiques too).  Pick up a map from the tourist centre and do some exploring in Bukchon :),Positive,0.9492,Positive
815,5.0,"The visit to Bukchon was one of the more enjoyable aspects of my 5 day trip.  If you are yearning for a respite from the city and all that shopping, it's worth visiting Bukchon.  Recommended that you wear very comfortable walking shoes as there's lots of walking to do (think up hill and down hill as the roads are very steep), bring a bottle of water and a camera!  The place is very scenic with lots of traditional Hanok houses/roofs!  Did not spend much time walking around as it was summer and the sun was scorching hot! Took a rest at a cafe but would love to come back in the winter!",Positive,0.9255,Positive
816,5.0,"We went here looking for a specific restaurant, so we did not explore too much. It was hot and the place is hilly, but it's a unique neighborhood in a modernized city. Tourist information people hand out maps if you are hopelessly lost (which is easy to do) and it's imperative to keep quiet as it's a residential area, but it was a nice stroll.",Positive,0.6808,Positive
817,4.0,"Took some time to find the village. From the route that we took, we have to get up a flight of stone steps before locating the village.  The traditional houses are very beautiful. Especially when you can find rows and rows of it. They had inhabited houses, so we took care not to make too much noise. A lot of the houses we found are unique and we took some great shots.  However, the area is filled with tourists. If there had been less tourists, I think it would have been a more relaxed stroll in the village.",Positive,0.9455,Positive
818,5.0,"This is one area not to be missed if you are in Seoul. A stroll through the streets of this lovely Korean village, with the traditional homes still being lived in, is an absolute treat for any traveler.",Positive,0.8437,Positive
819,5.0,"I would highly recommend taking the time to see this area  There is an info office on one of the main streets where you can pick up a map and an itinerary and it shows you around most of the area and gives an insight into the life of the villagers who lived there and worked for the palaces surrounding the area, its very interesting and awesome views from the top of the city",Positive,0.899,Positive
820,4.0,"I went there on a Friday afternoon. I didn’t read up much on this place before I go so I was expecting it to be a fully developed tourist location. However, most of it is a local living neighborhood. It is nice to walk around this neighborhood slowly, as it got a lot of traditional houses and the view are stunning.",Positive,0.6597,Positive
821,4.0,This is a very accessible place to visit on foot. Delightful architecture and glimpses into inner courtyards with view of distant hills. September 2012 was a pleasant time to stroll there,Positive,0.7964,Positive
822,5.0,"A must visit in seoul, where the traditional old quarter situated in the middle of modern glitzy seoul. A comfortable stroll next to the palace and Insadong area. Can easily spend about an hour or two. Has the lovely korean traditional houses. We'll preserved. If lucky can visit some inside and take a look. Has some lovely cafés and art galleries.",Positive,0.9442,Positive
823,4.0,"May be nice for Korea; but doesn't compare to other historical districts in China or Japan. Very easy to find, just walk out of the subway and walk down the street. There is maps in the subway station. And the information desk provides maps to use for walking. I do like just walking around and plenty of nice shops and restaurants. Just not that special for historical district.",Positive,0.8821,Positive
824,4.0,Interesting to see the mix of old (traditional houses) and new (latest model of cars). You walk up and down the hills to visit real people's residences. Get a map at the information center. The map points out 8 suggested spots in this area for good picture talking. We had a very nice lunch in this area and had a nice stroll in the neighborhood after meal. Follow the map and read the information provided. It is worth a visit.,Positive,0.9133,Positive
825,4.0,A great hike where tradition meets modernity. Gives you a glimpse into old Hanyang. Look out for the photo spots.,Positive,0.6249,Positive
826,3.0,"A place that is good for evening walk and taking photographs. Not much to see here, only traditional/modern houses.  Make sure you grab the map at Bukchon tourist information so you know how to explore it right. Bukchon is a big area, get lost among the alleys and enjoy the view! But if you go here during the winter, make sure you wear something to keep you warm.  There're a lot of local restaurants nearby, make sure you try one of these ;)",Negative,0.9176,Positive
827,4.0,"Be prepared to walk and if in winter, then dress very warm. A web of small streets with a variety of shops to browse in. When hungry, there are numerous cafés and restaurants to try. We had traditional Korean cuisine in a restaurant with no English name and hence will not be able to write a review on it. However it was hearty hot pot black sauce teibokki that was great on a zero degree day! We had amazing waffles in a Cafe Dal along Samcheongdong gil, an adjoining road.",Positive,0.8775,Positive
828,5.0,the most beautiful place .... traditional places !! .... thats korea .... not just kpop and dramas .... this is the real south korea !,Positive,0.7243,Positive
829,4.0,"This area is full of little nice but surprising museums : chicken museum, embroidery museum, amulets museum. We even got the unplanned opportunity to learn how to paint on wood and get a tea ceremony. So don't hesitate to try some of those little museums , you never know what awaits you inside !",Positive,0.8521,Positive
830,4.0,"Outside Anguk subway station and around a corner, Bukchon has many of the traditional Hanok still standing.  We went on a snowy day where the flurries added a sweet icing to the cake, perfect for photos.",Positive,0.7717,Positive
831,4.0,Very authentical residential area. It gives a good impression of local customs as well. there are maps available to guide you through the villlage,Positive,0.7096,Positive
832,5.0,"This is a real village that people live in. And it looks straight out of the old Korean dramas! There are free maps of the roads, and there are many little homes that offer you to make a Korean craft (paid). Or you can walk around and just take pictures. Also there is an artsy hipster like area where there are art, hand-craft items shops and little coffee shops. Very cute. What's also nice is that there are about 9 picture spots that are truely nice.",Positive,0.9421,Positive
833,4.0,This is really not much more than a pleasant walk. Make sure you get a local map from the local tourist guides - you can't miss them dressed in all red.,Positive,0.7448,Positive
834,4.0,"korean traditional houses right in the heart of busy seoul? surely you don't want to miss it! i think it's one of the best site in seoul. it's very near from changdeokgung palace, and you'll still have times to explore other sites nearby. i really love the architecture of the houses, but please be silent, for people are living in those beautiful houses. there was a backyard in a house with adorable exterior. i'm not quite sure what place it was, weather it was a cafe or just a backyard, but it was really-really charming. my advice: be prepared to hike the hilly pavement, and prepare your camera batery full.",Positive,0.9778,Positive
835,3.0,"I visited this place on last Sunday and it was very nice. If you want to see traditional Korean houses - Bukchon village is the best place. To go there you can take subway. Get down at anguk station. Form anguk station, it is at walk-able distance of 5-10 mints. For more clear directions you can also take help of help-desk near anguk station  Things to see here : - traditional Korean houses and roads. - In few place you will see some workshops for different activities. You can also enjoy over here. - There are few shops which sells some traditional things of Korea like ornaments.  Overall place is very good for one time visit.",Negative,0.9686,Positive
836,1.0,"Although it did make for a good walk around to explore, I always all that amazed by the hanoks themselves. Lots were new, and some were still being constructed. I didn't feel very much like I was ""back in history"" like many others claim. Different experience for everyone I guess, just not a great one for me.",Negative,0.8107,Positive
837,4.0,Nice place to feel the past while being in the future. House are very nice and very authentic. Please respect that people are really leaving in these houses.,Positive,0.8965,Positive
838,5.0,"Walking through Bukchon is a very refreshing experience. You get an eclectic mix of shops, and there are also many small boutiques and boutique hotels there. There are also coffee places and tea houses for you to get a cuppa to soak in the atmosphere. All this makes a walk through Bukchon a different experience from other parts of the city.  From Bukchon, you can also get a panoramic view of Changdeokgung, and there are many arts and crafts shops there too. Go to the tourist information at Changdeokgung to get a walking map of Bukchon.",Positive,0.0,Neutral
839,3.0,"Bukchon Is an alley, where you can find the Hanok village, its not the real village but a re creation of what their traditionbal house looks like. I like the alley, where there are locals shopping for Korean made trinkets, there are also restaurants there that offer affordable meals",Negative,0.8462,Positive
840,5.0,This is as authentic Korean village and entire experience was delightful! We lunched at a tiny family owned cafe...The language barrier was overcome by the welcoming warmth of the owners! The homes are lovely and the overall feeling was simply awesome!,Positive,0.9611,Positive
841,5.0,"Had an amazing time wandering the alleyways of Bukchon and peeking into various shops. Samchongdong street has an overabundance of 'super cute' coffee shops, but the Sujebi restaurant with a long of Koreans waiting to get in as if it was a meatpacking club is a gem - they serve traditional handmade noodles.",Positive,0.705,Positive
842,4.0,Was so tired after climbing the stone steps all the way to the top but you will see very interesting Hanok guest house. More picture taking!,Positive,0.5551,Positive
843,5.0,"Bukchon Hanok village is a sampling of ancient Seoul. Famous artisans and well connected families supporting the palaces used to live here. The area is near Gyeongbok Palace, Changdeok Palace and the Jongmyo Royal Shrine. I spent an entire day walking between these three places since I like to hike. It's possible to see women in traditional Korean wedding dresses using these street corners for photo opps on weekends. Steep hills and a few cobblestone roads make running or hiking shoes with ankle support a wise choice for touring these places.",Positive,0.9062,Positive
844,3.0,Bukchon Village is an interesting place to explore and you can find many traditional Hanok over there. Good for taking pictures!  I had written a blog on Bukchon Hanok Village you can read it at http://loveanqila.blogspot.sg/2013/09/travelogue-bukchon-hanok-village.html or www.loveanqila.blogspot.com under the travelogue tab.,Negative,0.7088,Positive
