,STAR,CONTENT,SCORE,COMPOUND,VADER
299,3.0,"If you don't want to paid for korean folk village and still want to enjoy some Korean history village, then can have a short trip here. Nothing much compare as this is free. Please come on weekend as more activity else it just a <1 hour trip. There is a free guide offering if you interested.",Negative,0.924,Positive
300,4.0,Well done exhibits of typical Korean life from the rural past.  Homes have been reconstructed. See the earthenware pots where beans are fermented.  Homes and furnishings are on display.  Interesting place to walk around for a bit.  In the heart of Seoul so access is fairly easy.  Lots of other activities on the grounds as well.,Positive,0.8316,Positive
301,4.0,Went here the 2nd time with my family. There's no entrance fee as well and you can pretty roam around the whole area and take good photos. If you're more into learning the history and culture in Korea. You should go here.,Positive,0.7184,Positive
302,5.0,"Namsangol Hanok Village is very close to Chungmuro subway. It was Chuseok when I went and there was a taekwondo exhibition, lots of food and people walking around wearing hanbok.",Positive,0.0,Neutral
303,4.0,"i went in winter so it was very quiet there were a few people around but not many very close to Chungmuro station but i walked from myeongdong so it wasn't very far at all, there is a Hanbok rental store just outside if you want to dress up bit i was flying solo so i passed on that but he village itself was so pretty and fun to explore, i wondered around a bit and stumbeled on a huge time capsule which was quite cool",Positive,0.9602,Positive
304,4.0,"It is less crowded than Bukchon Hanok Village and the vibe is a bit different. It is also a nice place to try on the hanbok and take photos. If one cannot have time to visit the Korean Folk Village, this Hanok Village can be a substitute as it is in Myeongdong and there are some performances or activities that tourists can enjoy.",Positive,0.7184,Positive
305,4.0,"Very nice area with traditional Korean houses. The houses are well maintained and decorated. Nice garden yard area, which is very peaceful. Pleasant place to walk and spend a casual afternoon",Positive,0.9419,Positive
306,5.0,"The scenery is amazing. My favourite part was the pond in the back with swimming fish, where i could sit down and meditate. We even saw a cat running across a bridge.",Positive,0.5859,Positive
307,4.0,"If you like quiet and peaceful strolls whilst enjoying a good view, the NamSanGol Hanok Village is for you. There's not much going on here besides looking at traditional Korean homes (aristocratic) but the walk and sightseeing is quite quaint and serene.  But in all honesty, this place can easily be a hit or miss. I went to the Korean Folk Village a few days before I came here so I didn't enjoy this scenery much (even though it's just as beautiful here). So be sure to plan out which village scenes you attend first before going to several. One is usually enough, there's not much difference for two visits. I recommend the Korean Folk Village more.",Positive,0.9776,Positive
308,5.0,"5 mins walk from Chungmuro subway station (exit 4). Free admission but closed on Tuesday. Namsangol Hanok display Hanok (traditional Korean house) from several wealthy family.  Personally I prefer Namsangol Hanok compared to Bukchon Hanok because there are many activities in this place which opens to public, flatter walking path and we can ""peep"" the internal hanok.",Positive,0.7184,Positive
309,4.0,"In Korean, this means ""village of traditional houses in the Namsan Valley"". It's in the Pildong neighborhood in Junggu district of Seoul. They try to be authentic to the period, which adds to the charm. We saw many people coming in traditional attire and posing for photos. Very lovely garden to walk around with plenty of benches.",Positive,0.7778,Positive
310,3.0,Went in mid June close to noon time and it was a bit sunny. Temperature was still a cool 27 deg C so it was ok to walk around. The scenery is nice and is good for taking some photos but otherwise nothing very interesting.,Negative,0.4441,Positive
311,4.0,"If the weather is good, I'll recommend a visit to this place. The architecture is lovely and a lot of the houses have rooms decorated in traditional style, allowing you a peek into Korea's past. It's not a 'walk in and look' - you can stand outside the door and look in, craning your neck around the sometimes dark corners. But there are plenty of signs explaining what you're seeing so you don't have to be well-versed in any history beforehand (although it definitely makes the experience better).  We arrived towards the end of the day when everything was being packed up. I imagine it's more lively in the late morning/early afternoon when activities take place, stalls are open outside the main gate, and people walk around in traditional dress. But if you've been slowly walking the area like us, I'd still suggest to drop by. It's a very lovely area with a nice park just next door that makes for a nice stroll. There is also a gift shop which, surprisingly, has some nice and affordable souvenirs.  I am not sure if this is an attraction I would've gone out of my way to reach - which we definitely had. But if you have the time, and if you're interested in seeing what Korea looked like before, then do find a nice day and go.",Positive,0.9949,Positive
312,4.0,I have been in Seoul several times and never made it to this Traditional Garden and Hanok Village. A local Korean friend of mine discovered it with me on a nice Sunday afternoon. It is only about a ten minute walk from the Catholic Cathedral.,Positive,0.7184,Positive
313,3.0,"The weather was nice, so it was beautiful to walk around and take some pictures of the nearby garden and small river that runs through. Otherwise a bit boring, but if you pass by anyway have a look.",Negative,0.4276,Positive
314,4.0,The Hanok homes here are lovely but they are only a small part of the appeal of this village. There are some beautiful walking paths and picnic areas in the park around the Hanok. It is a great place for a stroll or picnic. I enjoyed seeing and listening to the babbling stream that winds throughout the village. It is a fabulous place for photos.,Positive,0.9762,Positive
315,5.0,"I thought this place was perfect for taking a walk. It was very quiet and peaceful when I was there. The hanoks are fun to see, but there aren't very many of them. It's free, so it's great to check out if you're in the area.",Positive,0.9535,Positive
316,4.0,"Beautiful place rich of history, better to be with a tour guide to know all the stories behind which will make your visit more enjoyable.",Positive,0.9273,Positive
317,4.0,"I walked down from N Seoul Tower and took a quick walk through before heading to my next activity. It was a cold day when I visited, but it was still beautiful. I have a hunch that it would be a little more interesting at night with lanterns and lights and Seoul Tower in the distance. I would say that if you are in the area stop by. If you are going to Bukchon Hanok Village, then I'm not sure that there is anything new here. Although there is a lovely photogenic pond, so it's not a waste of time if you want to see both.",Positive,0.9405,Positive
318,4.0,"Namsangol Hanok Village offers few things to the visitor to learn about Korean culture such as Hanbok fitting, archery making, rice cake making or tea ceremony experience by paying a bit of cash. There is no entrance fee if u just want to explore and see. The hanok setting is very nice and you can learn how the traditional Korean house back then. Fortunately if you go in Spring time, u may see a bit of Cherry Blossoms as well as the other pretty flowers.  If you go deep down to the center of the park you will find Seoul's Thousand Years Time Capsule which they burried in 1994 to celebrate Seoul's 600th years anniversary which contains cultural properties. It will be open in 2394 in celebration of Seoul's 1000 years anniversary.",Positive,0.8805,Positive
319,4.0,"Visited as part of a half-day, multi-site tour. It was a quick walk around and we were able to learn a bit about traditional Korean lifestyle and villages. Be sure to duck under the little walkways between buildings because you might hit your head (don't say I didn't warn ya!)",Positive,0.3341,Positive
320,4.0,Even a grey day could not influence the experience at this place. Two facts helped a lot. Paper lanterns with great figures brightened the impressions there. And there was a foto shooting for an egagement which gave life to this place :-),Positive,0.891,Positive
321,4.0,"This village is much better than I expected! I heard from other people it was pretty much traditional houses and nothing too special, but I have to say I really liked it and would visit again. The architecture is impressive and village is quite big. You can really have a feeling of how people used to live in the ancient times in Korea. They also have a nice gift shop with beautiful and original gifts.",Positive,0.9839,Positive
322,3.0,Very nice place you can see all traditional houses but unfortunately very small town you can finish it less than half hour,Negative,-0.2625,Negative
323,5.0,The village with traditional houses from different places of South Korea. There is the Time Capsule on the territory of that village. 600 hundred items from modern life are buried there in the ground so that 400 years later (when Seoul celebrates its 1000 years anniversary as the capital city) it could be opened by future generation. Amazing!,Positive,0.8313,Positive
324,5.0,"Beautiful area to walk around, it's very scenic with the traditional houses and the background of the Seoul industrialized city! Information/tourist booths can be found scattered around with maps and suggested directions to walk around the area. It is hilly, which I personally love, but could be hard on people who have any knee/leg/feet/etc. issues. There are tea shops scattered about and other stores as well. We had tea at a fantastic tea shop along the path!",Positive,0.9115,Positive
325,3.0,"I walk here from Namdaemun Market. This is such like small village with traditional Hanok Village. If you go to Or before go to Namdaemun, please have a visit at this area to take a photo. It will not take a long time.",Negative,0.5859,Positive
326,5.0,Enjoyed every side of it since we went there during spring. lots of flowers and cherry blossoms. there are also people and couples in hanbok who are also game to take picture with. good for family bonding too as we see lots of them having a picnic,Positive,0.7351,Positive
327,4.0,來南山谷韓屋村逛逛韓國老建築. This is a reserved village for traditional Korean houses. The outlook of the houses are very Chinese house like. But the inside is more Japanese oriented (this is my be due to that Korea was once the colony of Japan). It’s definitely a good spot to visit in Seoul.,Positive,0.8512,Positive
328,4.0,"Very cool attraction - also it’s free! The houses are very well preserved, and it’s cool to walk around and see.",Positive,0.9253,Positive
329,5.0,"We visited Namsangol Hanok Village on a weekday morning in summer. Beautiful garden with lots of ponds, pavillions and of course the traditional hanok village.  A big place to walk around and a good place to learn about Korean Seoul culture. Definitely should visit Seoul Millennium Time Capsule where they buried 600 items in 1994 and to be opened 400 years later. What a romantic idea!  We enjoyed walking around the Hanok village where there are different styles of traditional houses.Apparently, there are some ceremony, performances and hands-on activities for the visitors throughout the week. Be sure to check out their website before you visit if you like to experience more.  A perfect place to spend a peaceful day in Seoul.",Positive,0.9794,Positive
330,4.0,"First you don't have to pay to visit this nice place. You can see many Korean traditional home, and there are some performance you can enjoy in the evening. You can even dancing with the performers. There are also some spot where you can try some Korean traditional game here.",Positive,0.7748,Positive
331,5.0,"My take is this is a better bet for seeing Hanoks because Bukchon is a upperclass residential district set on a hill (people still live there, so you can't just walk in!) In Namsangol, it is a reconstructed village (mostly of old houses that were moved there, and 1 replica), so you can walk around all you like - the other nice part is that it is near Myeongdong (Chungmuro), so easily accessible, and not hilly (unlike Bukchon!)",Positive,0.8979,Positive
332,4.0,"Went during their taste of korea, that had samples of eats, drinks, and carving demos. Pretty neat experience. Got some goodies to try and take home.",Positive,0.7351,Positive
333,5.0,This is a great place to visit as historical house have been moved into this lovely park setting.There is a tea house and many places to admire the garden like setting. I loved having the time wandering among the ancient houses.,Positive,0.959,Positive
334,5.0,This is one place that i would highly recommend when you visit Seoul. Its like traveling back in time. Its very fascinating to see how Koreans lived during those Joseon/Shilla era and how they built the houses with those intricated designs. There's no entrance fee and you can ask for a guided tour as well free of charge. They also provide wheelchairs for seniors who cant walk too long which was really great since im traveling with 2 senior citizens.,Positive,0.9492,Positive
335,4.0,"It was fun and crowded with Korean to celebrate the mid autumn festival. Great experience, there was shows for the whole day, stalls for younger to participate in crafts, Korean families were picnicking, and food trucks selling Korean food. The houses were in good shapes with lots of interior details and we were able to understand how Korean lived before..my boys were learning and asking what were this, why and how. Overall it was great cultural experience to learn.",Positive,0.9694,Positive
336,2.0,Pretty empty in my opinion. Not much going on. Just drab and unexciting. Not really worth your time checking it out.  Free entry. Metro exit 3,Negative,0.5882,Positive
337,5.0,"This village is good for seeing historical Korean buildings. It offers free 40 minute tours in a range of languages (Chinese, English, Korean and Japanese). Check before you go what days and times have your language.",Positive,0.7351,Positive
338,3.0,"My friends and I stopped by this place on our way down from Seoul tower. Tranquil surroundings, but without activities or sufficient signboards in languages other than Korean, it is just a location with traditional houses",Negative,0.1779,Positive
339,3.0,"I enjoyed getting to see the traditional architecture at Namsangol Hanok Village (남산골한옥마을). I think this place is most suited for photographers and those with a strong interest in Korean culture. As a tourist, it was a little underwhelming as it is essentially just walking around and looking at the buildings. There is an area where you can watch martial arts or drink tea but it is otherwise a sight-seeing location only. If you are doing the Seoul City Bus Tour, it's worth taking 30 minutes to stop and look at it as it is free admission.",Negative,0.8519,Positive
340,4.0,Went on a day tour that included Namsan Hanok Village. Had a nice walk around this quaint traditional village with beautiful architecture. The guide provided interesting narratives.,Positive,0.8555,Positive
341,5.0,"We visited here using the subway and exited at Chungmuro station. Entrance was free and it was a beautiful place to visit. We had a nice look around. You can even see the N Seoul Tower from here. Plenty of tourists but the place was interesting nevertheless. Many well-preserved hanoks, pavilions etc.",Positive,0.8422,Positive
342,5.0,"Architecture is beautiful, this place is clean and it is free to get in.  This recreation of a traditional Korean village has free shows, plenty of refreshment stands, historic recreations and is also the home to many Korean TV shows.  There is a group of student offering free tour. They will answer your question about the village.",Positive,0.9477,Positive
343,4.0,This place is a replica of old traditional Korean villages. The entrance area is like a park and inside there is a ticket counter and a cafeteria. One can buy tickets for hiring traditional Korean dress and having a photo shoot in it for one complete hour. Overall a good place to spend time knowing abt the old Korean era and their lifestyle.,Positive,0.4588,Positive
344,4.0,"Beautiful, tranquil area in the midst of all the hectic of downtown Seoul. Gives a good understanding of the traditional Korean lifestyle. Try to find and catch the 1 hour Nap Experience for W2000!",Positive,0.807,Positive
345,5.0,"We thought it would be just a simple historical stroll through and head to namsan in the evening and end the night in Myeongdong. Well, the place is beautiful as you take in the gorgeous surrounding , landscape, historical structure and just the vibe on the place.  The small details was what interest hubby and i . Beside the pond there are batches of small strawberries growing in the flower beds, and we notice some herbs here and there too.. When you walk around you will see pine cones which the shape is something Ive never seen , some kind of berries (which i wasn't sure can be eaten or not) and just the flowers are beautiful. Take Ur time and breath in the fresh air and somehow the place exudes calmness.  I like that there will be a corner for anyone to try some local traditional games. The only setback is would be awesome if there was someone to explain the game to us or maybe they should put some multi-language boards on instructions of games . Lolz..  TIPS: its free to enter, Its a beautiful,place for a picnic soooo many places for some down time.. Theres a Gimbap store directly at the road leading to NamsanGol... Absolutely love their prawn kimbap and kinchi jigae... Yums!! We even take away 2sets of Gimbap for later... Enjoy!!1",Positive,0.9892,Positive
346,4.0,"Bring your camera because you are going back in time. The houses were replicate of old Korean houses. There are some demonstration of Korean craft. Hanbok experience is also available but it's not free. What I like most is the Taekwondo performance at 1pm. There was a booth outside the village which indicates ""free tour for foreigners"". I waited there, but nobody came to give tour, what a pity. I hope there can be more interactive activities in the village.",Positive,-0.8187,Negative
347,4.0,Walking along the streets and watching the architecture and life gives you better idea of understanding the life of Korean people.,Positive,0.4404,Positive
348,5.0,"Absolutely amazing place to discover Korean tradition. You do not pay any fee to enjoy this place, but the traditional green tea do not taste nice for many people...",Positive,0.2014,Positive
349,5.0,"Being situated at Chungmuro station exit 3, this place is very convenient. There are various activities to take part in each day (check out the schedule when you are there) eg archery. There is small cafe inside where you get a discount for the drinks if you are in hanbok. Much to explore inside which I have not finish despite the fact that it is not big. There's even a small temple at the entrance. This place is also near The KoreaHouse where traditional performances are held.",Positive,0.0,Neutral
350,3.0,This is a nice little replica of a traditional Korean Village but not something I would say is a must see. It would be better if there was more information about what you are seeing.,Negative,0.6956,Positive
351,3.0,"I gave this place a 3 star rating because we didn't get the full ambiance of this visit. Due to a holiday in Seoul, many of the venues were closed but we managed to walk around the grounds. If you're in Seoul for a very short visit this place would be good to visit because you can probably see it all of it within an hour or two. I wouldn't mind visiting this place again while it is in full operation.",Negative,0.6908,Positive
352,4.0,"I know that Bukchon Hanok Village is popular among toruist. But this is the place where you can see traditonal korean house and learn some korean history. It looked like an excellent place to do many traditional korean stuff like caligraphy and tea ceremony. When I went there, they provided us the opportunity to enter the house and 'take a nap'. Usually, you are bared from entering.  If I had the time, I would rent a Hanbok and take some pictures here. It's nicer to wear a hanbok here and take pictures compared to taking pictures at the palaces.",Positive,0.9682,Positive
353,3.0,"No one lives in this village anymore, but the buildings give you an insight on what life would have been like before the 20th century",Negative,0.3919,Positive
354,5.0,"Great place to visit for any type of traveller. I has lots of fun there, tried traditional costumes, have taken fantastic shots of traditional buildings, the parks are amazing.",Positive,0.9413,Positive
355,5.0,"This is a must see for a first timer in Seoul Korea. We went here first hour in the morning. Had our breakfast at a resto nearby. At the entrance we were greeted by a volunteer student tour guide, it was a free and good to learn more about the culture from a local. We were able to experience their games. It felt like we were in a Korean Drama featuring old Korean era. Overall, we had fun and highly recommended.",Positive,0.9348,Positive
356,5.0,"If you're an early riser, most malls will not open until 10:30. So this place is a place you might want to visit. Here you're find a few sample of one style houses. A stroll in an adjacent part is also a nice experience. Plus, this place is just next to a subway station.",Positive,0.4767,Positive
357,4.0,I came here in 2016 and it was much quieter. It has now been built upon and more houses added. This old hanok village is not its original site. It's a beautiful serene place though especially the stream and rockery. Ideal picnic place. Free city wifi can be picked up here if you cannot pull yourself away from Facebook 😂,Positive,0.9125,Positive
358,4.0,"We get there using Subway Line 4 and gett off from Changmuro Station Exit 3. We ask somebody here about the direction and here we are...we enter the gate of Namsangol Hanok Village. You can get brochure and card stamped beside the Tourist Information. we enjoy watching the buildings and park. we can sit and enjoy the ponds to relax or walking to the park. After enter the gate, you will get the ball with huge open building. this place is for meeting all the people who lives in this village. Beside the building there.s a bunch of traditional house of Korea. you can buy a ticket to learn Hangeul, or learn how to make the Korean traditional game, or how to make Hanbok, etc. You can walk around to see clearly from close the part of the house, such as living room, kitchen, bedroom, study room, work room, praying room, etc. you can see the pict i send. for me it's interesting one and grateful i found this awesome place.",Positive,0.9766,Positive
359,3.0,If you have lots of time in Seoul....see this places. But if you have few days and not much time...you can skip this village. It's a bit hard to find if you don't have a map on you mobile! It's a regular old village,Negative,-0.2244,Negative
360,4.0,"The buildings were beautiful and so were the surroundings. It's not a large area to visit, but I liked that it was not crowded and it was very enjoyable walking through the area. My sister, niece, and I rented hanbok from the rental place right outside. It was more expensive than the rental inside the village, but the hanbok were beautiful and the husband and wife running it were very nice. The woman even did our hair for us. I'm a korean drama fan so it was so fun - I felt like a character in a historical drama. Lol.",Positive,0.9899,Positive
361,4.0,I stumbled upon their tea house by chance and had an amazing experience. All by myself in a beautiful and peaceful tea room I had an amazing tea with blooming flowers. Very transcending experience.,Positive,0.9493,Positive
362,4.0,"Very interesting to visit thus village with traditional Korean living, a bit hard to find from our tour stop but defibately worth a visit.",Positive,0.3708,Positive
363,5.0,These are beautifully restored historical buildings that are mostly residential. Go there first thing in the morning when the sun is best for taking photographs and before the tour groups arrive.,Positive,0.8834,Positive
364,5.0,This place is walking distance from the train station. The traditional Korean garden will welcome you as well as the view of Namsan Tower. The Korean traditional houses have been restored to preserve the original atmosphere of the area. It is ncle to try hanbok and take pictures at different locations here. It is not tiring to go around unlike the other palaces and hanok villages.,Positive,0.8316,Positive
365,3.0,"This place is near to our accommodation so basically we just walk to go there. If you are using subway, stop at chungmuro station, exit not sure. The layout of this place is just ok for me. You can see a few hanok for a few different rank. We go there twice, the first time to visit, and the second time is to try their hanbok. After surveying for a few days at a few location, we figure out that at this hanok village, we can wear hanbok at krw 10,000 for 1 hour. Other places range around krw 18,000 to krw 20,000. The hanbok is beautiful enough so no complaint. Just that you need to be there early, if not - maybe you have to wait for quite some times before your can try it out. Just a reminder, before you enter this place, there will be a shop just outside this place that also rent hanbok. If you don't mind paying higher it is ok. But the krw10,000 per hour hanbok that I'm talking about is inside the hanok village",Negative,0.0215,Neutral
366,5.0,"The park was well situated right at the heart of the city. It was walking distance from our apartment. It gave us a taste of Korean culture. We were able to take lots of picture-perfect shots! What's more, no entrance fees and you can stroll around the park at your own sweet time.",Positive,0.4402,Positive
367,5.0,Full of atmosphere. Lots going on. Partipation in Korean games. The stream passing thru was very photogenic. Young ladies in costume made it for me.,Positive,0.0,Neutral
368,4.0,It's nice to see the older part of town but important to remember that people live here. We were informed that the locals are afraid to leave their doors open as tourists simply step inside not realizing these are private homes.,Positive,0.4215,Positive
369,5.0,"We had a wonderful guide who was in the eighth grade! Harry was his name! He volunteers once a month to help tourists navigate their way through the village. He was up on his history which made the village more enjoyable to visit!! He was very knowledgable and most courteous! Fabulous village, warm people, and a delight to visit!",Positive,0.9745,Positive
370,5.0,This is a great place. Peaceful and full of history. Located by Chungmuro Station. Nice view of the Seoul tower,Positive,0.8779,Positive
371,4.0,"Nice place to go for an hour or two. Preserved historic village in the the middle of Seoul. It is free and close to public transportation. If you are not a local, then this would be a nice place for you to learn about Korean culture and some history.",Positive,0.836,Positive
372,4.0,"This Hanok Village is well worth a visit and has more to see than we had expected. There is no entrance fee and you can spent a pleasant hour or two in the park and viewing the traditional houses. There was live music when we visited on a Sunday afternoon and many families were out enjoying the atmosphere. This is at the foot of Namsan, so combines well with a walk up to the North Seoul Tower.",Positive,0.8625,Positive
373,5.0,Well-kept memoir of Korean history. Very accessible -- through Chungmoro subway. Different versions of Hanok houses --- with cultural shows. The park is nice and clean.There is a tea house --- where you could try the traditional tea ceremony. Souveneir shop have nice and reasonably-prices mementos. Free entrance. Overall nice experience.Recommended to all tourist who are staying near Myeongdong area (less than a kilometer walk from Myeongdong Entrance).,Positive,0.8934,Positive
374,4.0,When we visited this place you will be reminded of the Koreanovelas. The place is clean and so relaxing to stay at.,Positive,0.7346,Positive
375,4.0,"I missed this place in my last 2 visits to Korea..there are so much more to see , new places, new attractions, changes to keep tourists come back for new discoveries",Positive,0.1531,Positive
376,5.0,"Traditional House Of Korea, good place to go and take a picture and Cherry Blossom. Big Enough and very beautiful place.",Positive,0.796,Positive
377,5.0,"This is a place with many traditional Korean homes, moved from areas from around Seoul, almost like a North American pioneer village.  Architecture is beautiful, place is clean and it is free to get in. The surrounding park, Namsan park, is lovely in its own right. Both places have many opportunities for photos. Nice outing.",Positive,0.9653,Positive
378,5.0,"This recreation of a traditional Korean village has free shows, plenty of refreshment stands, historic recreations and is also the home to many Korean TV shows. If you have a Korean friend be sure to get some photos with the cut-outs of the current TV Soap Opera locations, they will be so envious! We found the folk dancing attraction especially fun. The dancers performed amazing feats of body control, and even though the Korean music is s little jarring to western ears it was truly worthwhile, and its free, along with several other performances.",Positive,0.976,Positive
379,3.0,Not a must-see in my opinion but worth going to if you're already in the vicinity. Neat to walk around and see the traditional houses but when we were there there was hoards of tourists so it was hard to enjoy it or even get a good photo.,Negative,0.9261,Positive
380,5.0,Must see when you visit Seoul. You get to see the traditional houses of Koreans. In here you will also find replicas of some houses of famous people in Korean history. You will also get to see the Time Capsule of Seoul within the area.,Positive,0.0,Neutral
381,5.0,Beautiful partly reconstructed ancient village showing the way of living centuries ago. Very interesting vor historically interested people,Positive,0.8622,Positive
382,3.0,"The Admission: FREE admission  The Village: The ancient village from the Joseon period, traditional Korean houses. Good photo opportunity.  You can participate in traditional culture experience programs, reservations are required with fees.  The Location: Subway Line 3 or 4, Chungmuro Station. Exit 3 or 4",Negative,0.8668,Positive
383,5.0,"Traditional architecture and living habits of old Koreans are the things you will find here. Admission is free. Located near to the Chungmuro exit. It is very scenic. Overall, worth a visit.",Positive,0.6666,Positive
384,5.0,The traditional houses are very interesting. When you visit the place be courteous to people living in the community.,Positive,0.7425,Positive
385,3.0,"We went to N Seoul Tower and Namsan Park so Namsangol Hanok Village was on our way. We liked the cute little village. If you are short of time, you can see (maybe fewer but equally impressive) hanoks by Gyeongbokgung Palace.",Negative,0.4404,Positive
386,5.0,"I visited this place after seeing Bukchon and it was nice to see the houses open with furnitures to give a better idea how the people lived in the past. While I was there there was a group studying calligraphy, but I could not see them because the windows were closed. Some of the houses were moved to the village, what I found it was really amazing. There is a courtyard in the back where you can try traditional kids games, unfortunately I could not do because the instructions were in Korean and I did not do the tour. I went there early in the morning and it was quiet. Tourists can try some traditional activities but none were available at the time of my visit. The entrance is free and the place is located in Namsan Park, so it very easy to go from there to N Seoul Tower. To reach Namsangol Hanok Village take the Orange line 3, Chungmuro station exit 3. The entrance is just past the gas station. From there to go to N Seoul Tower, just go to Chungmuro Station exit 2 - just along the street from exit 3, and take the circular bus 2 or 5. You have the opportunity to get off in the bottom of the tower and go up a steep hill or get off close to the cable car.",Positive,0.9656,Positive
387,4.0,"This is a good place to come and see the houses with furniture in. So many of the museums show the houses as empty, but here they have collected together typical furniture so give a more complete look at how the people lived. Live 3 or 4, stn: Chungmuro exit 3. Free entrance.",Positive,0.7184,Positive
388,5.0,This village is a created area. The houses have been moved to the site. You can therefore see inside the houses. There are explanations and workshop areas.,Positive,0.25,Positive
389,4.0,"The exterors and interiors are meant to be authentic reconstructions, and by and large they are more chock full of refurbished exhibits. It's a good place to see glimpses of what living conditions may be like in the past, but they look very new. Can be done in 30-40 minutes if not watching a show at the pavilion or strolling through the park behind the reconstructed hanok sets.",Positive,0.4019,Positive
390,4.0,"This place wasnt closed on Chinese Lunar Year eventhough many places were closed. In here you could see beautiful Korean traditional village.  This place had Lunar Year Festival and there were some events for tourist who came here, such as - free rice cake - making of sweet rice puffs - making of mask and kite - traditional korean show (percussion, arts, etc) - traditional korean game Some of the events were free, you can see my photo to know more.  So visit here, if you dont know what to do in Seoul on Lunar Year.",Positive,0.9493,Positive
391,4.0,"When the location is only 5 minutes walk from the place i stay in chungmoro, it's easy to reach. It's beautiful during the winter as the snow covers the roofs and giving great views for photos. But it was too cold during my short visit to this village as i only manage to wander around for only 30 minutes.",Positive,0.7717,Positive
392,4.0,"Very close to chungmuro station. Get out exit 3, don't go up the slope, walk straight past the petrol kiosk, follow the sign and you're there in 3 min. Nice environment and atmosphere. They moved some actual hanok onto this site. So they are not really new replicas. We went during the lunar new year festivities period and they had a lot of traditional crafts, activities and shows. Quite fun! But too cold as it was snowing hard. Fun place for kids to run around too. There's also a park at the back to explore if your interested. A nice walk around the village and feel lost in time. Transported to a different age. A gentle walking course for both young and old.",Positive,0.9583,Positive
393,4.0,It's just another old-style village in Korea. It's just 10 minutes walking from Myeong-dong. Best hour to go: after 6 p.m. (it will be night and empty!).,Positive,0.6696,Positive
394,5.0,"I loved the Hanok village, as well as the details about the history of the village. I also went to Bukchon, but it was difficult to really see a lot given that they are being lived in.",Positive,-0.0644,Negative
395,5.0,"I visited this village on a Sunday end of November, which I believe is the low tourist season for Seoul.  Admission to this village is free, and there are free guided tours offered by volunteers.  I requested for an English speaking tour, and was given a private tour by an ajusshi who spoke good English. He gave me a great overview of old Korea, the architecture, and the living habits of Koreans.  I really enjoyed the 1 hour cultural immersion, and came away with a much better appreciation of Korean culture and history.  Will recommend the free guided tour for history buffs and lovers of cultural visits.",Positive,0.9841,Positive
396,5.0,really great place to feel korean traditional culture it's close from my hotel good accessibility.,Positive,0.807,Positive
397,5.0,This is a great place to learn on the living styles and habits of old Korea. It takes you back to the scenes you would have watched in the television. There is a centre outside the entrance where you could rent a Hanbok for photography too.,Positive,0.6249,Positive
398,5.0,"A good place to spend your time and see how an old Korean village look like. Admission is free and right in the city. Highly recommended for tourists who want to take photographs of Korean houses, the urns used to make kimchi, and lifestyle.",Positive,0.8777,Positive
399,4.0,"It's a nice place to explore the culture and history. Probably take 1 hour to walk around and there's no admission fee. You can rent hanbok outside the village for 20,000₩ for 1 hour.",Positive,0.1531,Positive
400,4.0,"Visit on a weekend when there is a planned wedding in progress. The houses are of an older period and give a free taste of the authentic Korean culture,",Positive,0.7269,Positive
401,4.0,We went here during the spring season which is a nice timing to witness the cherry blossom trees. It's great to explore the Korean traditional houses - like you're back in the past. Also you can see the Namsan Tower from afar.,Positive,0.8555,Positive
402,5.0,"Though we visited it towards evening, we could find the architectural beauty of the houses quite fascinating. The winding climbing narrow lanes take you into another world to feel the difference. There is beauty in every angle. We wish we could visit and explore the whole area. One should visit this area to experience the Korean peaceful past. Though we were prevented to to take photographs outside some houses. You get Mobile Information centres here which is a very rare thing.",Positive,0.9545,Positive
403,3.0,"This is a free open-air museum located a short walk from exit 3 of Chungmuro station. Dont walk to the Korea house!  There are five houses transplanted here. They are suppose to represent the homes of people of the different social classes during the Joseon period of Korea's history. Over weekends there are expected to be renactments of traditional Korean wedding around noon, so time your visit!  Because there is no guided tour of the place, you are pretty much on your own. The Hanok village museum is part of a larger park. Sometimes there are cultural performances. Overall it is a good place to get an appreciation of traditional homes. Elsewhere, you either pay or it is a real residential area and cannot easily access. Real Hanok villages are well outside in the rural, so this gives a nice introduction.",Negative,0.9302,Positive
404,3.0,"Thought id so some historical sightseeing so i went to visit the hanok village. Easy to find in Seoul, this place is definitely interesting and get a sense of history of korea. However all you're doing is just walking through old villages and theres nothing informative. Probably spent an hour here, it was alright but once was enough",Negative,0.631,Positive
405,3.0,"The place was a lot smaller than what I had imagined. Not a lot to see, but a great location to take pictures. Go here before you head to Namsan Tower.",Negative,0.7684,Positive
406,5.0,"This is a lovely village and garden, smacked in the middle of metropolitan Seoul. The best part of this place is that there is no entrance fee. There are also free guided tours in English, Japanese and Chinese. I was the only person in that tour and I had a private tour cultural tour of the village. My tour guide spoke excellent English and she was very willing to answer all my questions. The gardens surrounding the village is also worth a visit and there are a scatter of art pieces around the garden.",Positive,0.9403,Positive
407,5.0,"These yangban (educated upper-class people's) homes did notoriginally exist together but were aggregated in the area to preserve their historical architecture. There are added-on experiences you can purchase, I went for the traditional calligraphy. After a brief lesson, you use brush and ink to write the Hangeul word on canvas. If you do not know Korean, the instructor will give you a word to use. There is also tea ceremony experience and hanbok (traditional clothes) wearing experience.",Positive,0.0,Neutral
