,STAR,CONTENT,SCORE,COMPOUND,VADER
990,4.0,My mother came to visit me and is loves history This is a place she really wanted to visit I am so glad we did The place is huge Statues and old war machines are surrounding the building Inside you get to see old war vessels information about past wars in Korea with interesting artifacts from those time periods Then as you go through you get to the korean war that separated North and South It was emotional You see countries that aided Korea and their heroes They recently added on a new section that used all the dog tags from the fallen soldiers and they made it in to a tear drop Its a dark room where drops of water form on the floor using projector and then the floor comes alive with tags falling with names on them It was beautiful There is so much to see and do in this museum that we ran out of time I am going back soon I want to finish exploring this beautiful museum,Positive,0.7695,Positive
991,5.0,Wonderful museum and memorial very humbling and informative Do not miss while in Seoul Easy to get to from the Subway and everything is also in English,Positive,0.7932,Positive
992,4.0,Definitely recommend Aside from the obvious attributes of education  remembrance this museum also has amazing art and architecture This is a spectacular museum A lot of thought design and money went into this endeavour There is a really great space for kids on the lower level The planes tanks boats and guns outside are all very interesting as well; Adults and children seem to appreciate them,Positive,0.9598,Positive
993,5.0,Spent a great few hours here The museum itself has an outdoor part and indoor part  Outdoors are lots of relics of wars  aircraft boats tanks and artillery pieces many of which were used in the Korean and Vietnam wars  Inside the museum you can learn all about the Korean war which was very interesting and informative  Had lunch at the cafe which was cheap and tasty There are many water fountains in the museum and vending machines outside for drinks  The museum is free entry but we left a voluntary donation as it was so good,Positive,0.6964,Positive
994,4.0,Its a great historical place and very informative  The kids love the planes subs  tanks outside the museum,Positive,0.8519,Positive
995,5.0,This is a great memorial In America we tend to call this the forgotten war Being a younger vet member of the VFW and American Legion I want to let you know my brothers YOU ARE REMEMBERED here If you come to Seoul you must come here,Positive,-0.1027,Negative
996,5.0,Really interesting didnt know much about Korean history before I visited Put aside a lot of time if you want to see it all there is so much to see there,Positive,0.5095,Positive
997,5.0,The displays in this musuem are amazing You must check it out if you visit Seoul Make sure you save some time to visit this place because it takes like 3 hours just to get through all the exhibits and sculptures,Positive,0.8957,Positive
998,5.0,This is a must see of Seoul No crowds free entry fantastic displaysjust the best thing the Capitol has to offer touristsbetter than a trip to the DMZ,Positive,0.872,Positive
999,5.0,We saw a few museums etc and thought this would be very similar and possibly a little boring Wow were we wrong I recommend you go to this It was daily easy to access via the wonderful Seoul metro and was only a 5 minute walk from the station  It was free of charge which is even better if you are travelling on a budget  It was not boring and was so amazing We were only able to view the first part of the war memorial ran out of time  but what we saw was so interesting and visually impressive It was great to know a bit more information about Korea and its history  Must see,Positive,0.9741,Positive
1000,5.0,Visited on recommendation here and as many others have said I was very pleasantly surprised The place is massive with plenty of excellent exhibits Prepare to spend a good part of your morningafternoon here,Positive,0.9036,Positive
1001,5.0,I visited here while doing the city bus tour but really it deserves allocated time just to visit it There is so much to see Outside are heaps of war planes tanks and other missile firing machines so if you have children with you they will love it Inside there is a suggested route to follow which I found helpful and ensured I didnt miss anything,Positive,0.4051,Positive
1002,5.0,We went to the War Memorial of Korea because we were told it was interesting That was an understatement it was not just interesting it was brilliant and after many hours we had to leave after seeing only the outside and 1st Floor displays We are definitely going back next time Korea has a long history of internal strife and aggressive invasion by other countries  The displays reflect all aspects of its turbulent past,Positive,0.7351,Positive
1003,5.0,Its great to know how the Korean people values the help extended to them by the different nationalities who are UN members in getting peace back to Korea It is Unfortunate  that the time for reunification is still a dream for the time being A great way to learn about the resilience of the Korean people in the 3 dark years of their history,Positive,0.9442,Positive
1004,5.0,It was US Memorial Day and the family decided to visit the Korean War Memorial Unfortunately they are closed on Monday We were able to walk the grounds There are plenty of planes and other military hardware on display We also walked the halls with all the names of those who gave everything for the freedom of Koreans One hall was all Korean heroes and the other hall listed the names by United Nations countries that contributed during the conflict Well go back when we can take the tour English tours are at 1000 and 1400 Tuesday through Sunday,Positive,0.5859,Positive
1005,4.0,This memorial is comprehensive assembly of the military history of Korea and tribute to the veterans The best parts of the museum are those devoted to the Korean war At times I wish it had gone deeper into the history and the sequence of battles You can spend about as long at the museum as you like if you really dig into all the stories and testimonies That said sometimes those testimonies are shallow and lack detail Some knowledge of the sequence of the battles in the Korean war certainly helps one to appreciate the different displays It is a bit disjointed in its presentation in that some parts seem to be chronologically out of sequence You do get a real sense of the feeling of violation to be invaded by a hostile neighbor and the sacrifice that was made which at times appeared to be a losing cause fortunately it did not end that way In that sense the memorial is an effective tribute Outside it has a very extensive collection of military hardware including tanks and aircraft This site is easily reached by subway and food is available on site,Positive,0.296,Positive
1006,5.0,With so many good reviews I wasnt sure I could add value with one more but I do think there are a couple important points First it is not a Korean War Memorial and by that I mean it is not just about what westerners think of as the Korean War It is a memorial to many more battles and wars going back thousands of years Second the admission is free and there are free guided tours as well When we went there were two options for a free tour at 10 AM  the official one and one given by a volunteer from Visit Seoul Walking Tours We chose the volunteer At first we wondered if we made the right choice since his English was not quite as good as the official guide but he gave us a longer more indepth and quite a personal tour If you are pressed for time go with the official tour If you have the time go with the volunteer guide,Positive,0.9752,Positive
1007,4.0,a very touching place shows the pain and suffering of war very good and free entry for everyone the outside are has an exhibition of ships planes and tanks so awesome for kids and adults,Positive,0.4015,Positive
1008,5.0,I visited this memorial on a whim after reading the reviews I was truly surprised at how great it was particularly since I am a person who does not really care for military type exhibits I learned a lot about the Korean War the region and the country from visiting the museum I was truly touched and amazed repeatedly The videos and presentations are very good Ive never felt a deeper respect for the people who fight and die for freedom than at this memorial This is excellent and definitely worth seeing,Positive,0.9312,Positive
1009,3.0,We did not have a lot of time So we just visited the war history rooms The overview of the war history was a good display Sufficiently well explained in English such that non Korean speaker could appreciate The sculptures on the grounds were very grand,Negative,0.2944,Positive
1010,5.0,For any traveler to South Korea this memorial gives a great visual history of the trials and tribulations of a war many of us know very little about It is a somber reminder of how cruel people can be even to their own raceethnic group,Positive,-0.7506,Negative
1011,5.0,This comprehensive museum really helps understanding the unique history as well as the backround of the present day circumstances in Korean peninsula While presenting the history from the South Korean point of view the museum manages to be neutrally informative instead of giving a propagandistic view of any of the participants at any given time We happened to visit the museum before the trip to the DMZ and I totally recommend this particular order since youll be equipped with so much more basic knowledge to get the most out of the DMZ visit,Positive,0.8803,Positive
1012,4.0,Very interesting and informative A great day out for people of all ages the memorial is absolutely beautiful and extremely well put together A must see in Seoul,Positive,0.9284,Positive
1013,5.0,Very interesting and plenty of things to see In the begining I was a bit lost because I though there was not enough English translation but as you move on things become clear and well documented I felt like it was really worth to go I learned a lot I spent there almost 3 hours including a snack break There was no entrance free,Positive,0.9335,Positive
1014,5.0,I missed this last time I was in Seoul but managed to make it this time and very happy I did This is a wonderful respectful memorial to the many people and countries that participated in the Korean War All displays are multilingual English speakers will have no problems participating or reading any of the displays I spent about two hours there but could have spent more There are lots of exhibits and items on display from small bullets all the way to a B52 They have items from both sides so you get a very good idea of what the forces on both sides had available There also displays from Koreas early history that were interesting The entire museum outside and inside is free and appears to be very accessible to those with special needs Look for the elevator signs on the exterior and that will take you the main floor Once there you will also find elevators to take you to each floor There is ample room in the display areas if you are in a wheel chair or on crutches It is very friendly in that sense There is a small gift shop mostly for kids and cafe in the museum if you need a quick snack If you drive there is underground parking available I cant forget to mention that it is a memorial and it is tastefully done I was impressed by the panels placed in the exterior wings that honored all of the deceased allies The names were listed by country and the US deceased were listed alphabetically by name and state The list includes servicemen from the US commonwealths as well so Puerto Rico etc Were also there Beneath each panel there was a fresh white carnation which I was told is replaced everyday Very nice touch and contributed to the solemnity of this area Another very nice touch is the huge sign across from the memorial that says Thank you United Nations for your help and then shows the flags of every country that sent combatants and non combatants to support the South Koreans I liked this a lot and will go again,Positive,0.9972,Positive
1015,5.0,I thought I would not enjoy this place and just went for husbands sake Did not include this place first time I visited Korea Glad we did this time as I enjoyed learning about history a well as the actual footages taken during the war and shown as videos I also loved the computerassisted presentations simulating the war Actual war plane chopper boats are also displayed at the entrance of the museum I highly recommend including this in your itinerary,Positive,-0.0606,Negative
1016,5.0,Very interesting Didnt dislike anything Takes several hours Plenty to see Lots of historical and military equipment,Positive,0.6642,Positive
1017,4.0,I really enjoyed this place and the education value of it May South Korea never forget the tragedy of war and be prepared to defend their country if needed,Positive,0.8006,Positive
1018,5.0,Best things you should not miss are 4D theater which simulates Incheon landing during korean war 3D theatetr which gives you the feeling of flying Mig 15 fighter jet is also a wonderful experience the way original documents of Korean war were stored is excellent I could not find any shortcomings in this war memorial,Positive,0.5781,Positive
1019,4.0,The Korean war memorial is a deifinite visit though it feels a little off putting knowing that it is surrounded by American military bases and the westerner district it gives you the sense that this may not really be as Korean as you might believe The pieces are exquisite and the layering of pieces is amazing as you start at the bottom in the ancient era and ascend to the modern The Korean war section is excellent though filled with tons of propoganda and from that point on you feel as if the museum is slowly turning into one giant recruitment strategy but aside from this biasis nature you are in for a treat as you Korean history come to life,Positive,0.5267,Positive
1020,5.0,The war memorial was very informative and very well structured unlike the national museum I recommend allowing 3 hours at least especially if you are interested in NorthSouth Korean wars Also the entrance is for free,Positive,0.3384,Positive
1021,5.0,i arrived late around 530pm too late for the museum tour which closed at 6pm But the outdoor display of planes tanks heli cannon n missiles made the trip worthwhile Some have stairs builtin which u can climb up for a closer view Good for children,Positive,0.7876,Positive
1022,5.0,This place definitely deserves the 1 spot on Seouls list of attractions  it is brilliant I had a limited amount of time so I focused my attention on the three rooms dedicated to the Korean War There is so much to see and do inside and the exhibits are so hightech One of the things that amazed me was the amount of audiovisual material and all of it gave you the option of watching the videos with subtitles in either English Korean Chinese or Japanese One scene that I was perusing featured four soldiers filling their water bottles at a river and when I pressed the button a holograph appeared animating one of them  I didnt see all of the memorial but the information provided about the Korean War was detailed and compelling and I felt quite educated when I left When I return to Seoul there is no if about it  the city is amazing and I cant wait to visit again I intend to head back to the War Memorial and see the rest of it Considering it was a free attraction I was amazed by how brilliant it was Definitely not to be missed,Positive,0.9762,Positive
1023,5.0,Now i know why this is ranked number 1 This memorial is more like a museum with massive ranges of history from all around the globe There are also amazing displays of weapons machinery and everything you can basically think of from rockets to battleships The outdoor part of the memorial is a football field sized area with tanks planes rockets and various artillery weapons This War Memorial would probably be number 1 in the world is amazing,Positive,0.2006,Positive
1024,5.0,the memorial gave me a good sense of the path that korea had travelled to get where they are today it is sad that such devastation could be done to a country but a proud and disciplined and polite people you could ever meet great displays and interactive shows,Positive,0.8689,Positive
1025,5.0,There is much more here than just the statue Impressive area with the monument several sculptures a USA plane etc,Positive,0.5106,Positive
1026,5.0,The Korean War separated numerous families Korea is still recovering from this war and hoping for reunification I didnt go in the museum but did enjoy the memorial area with the sculptures as well as military equipment,Positive,0.5555,Positive
1027,5.0,Lovely palace not especially expensive more so if youre in traditional costume  free entry Historical information provided all around the palace and grounds,Positive,0.7964,Positive
1028,5.0,I was in South Korea in Seoul for the weekend i went to visit The War Memorial of Korea The museum tells very well the history of the war of the South Korean and he is gigantic and extremely well documented Many gifts are allowed to collect authentic objects from different events I made a private excursion in the DMZ road invasions in North Korea It was very short I think its too bad I do not had them time to visit everything I learned a lot about the history of their war I loved how the museum was presented I saw so much monuments statues very pretty and War Machine it was amazing i saw so many cars and planes very cool i found that awesome  This is something you should not miss if you go to South Korea I would recommend it to anyone I love South Korea  Entrance is free for all  ,Positive,0.9188,Positive
1029,5.0,This is a wonderful and very informative memorial I highly recommend it Not to expensive located in town,Positive,0.7574,Positive
1030,5.0,After few days in Seoul and this place is final our my trip in Korea though the weather is nice during I am here Next time will stay longer to enjoy Korean food and wineJinro,Positive,0.7184,Positive
1031,5.0,That the memories of the Korean War have not yet faded is clear by this monument and museum of almost North Korean dimensions There is a large exhibition with numerous film clips about the recent war but also about the wars ion the hundreds of years of previous history Also the present state of the army is exhibited The monuments show the gratitude of the South Korean people for the many countries of the UN that came to their aid without often even having an idea of whom they were helping There was just this notion of injustice being inflicted on innocent people Actually an example for the present day,Positive,-0.5719,Negative
1032,4.0,since my grandfather participated in this war it was an emotional moment for me the overall ambiance is getting people to feel the history and the soul of the war its certainly worth to visit during your trip to Seoul,Positive,-0.7469,Negative
1033,5.0,The grounds are full of artifacts and open to the public Great for an afternoon stroll even if you dont want to enter the museum,Positive,0.5964,Positive
1034,5.0,Amazing place near to a subway station Free entrance The place is really nice if you are interested in the korean war or if your country support south korea as Colombia did for example You will be proud to see your flag but sad for the people who died there,Positive,-0.486,Negative
1035,5.0,The museum is great especially the outside exhibition with all the ships aircraft tank and other military vehicles The inside is also well organised and with your smartphone you can enjoy explanations There are very interesting rooms If you like history you definitely have to go there,Positive,0.9485,Positive
1036,5.0,Its must visit place if you are in Seoul lot of things to see regarding war history of Korea And best part is that its free,Positive,0.5574,Positive
1037,3.0,By visiting korean war memorial you can know the past of the koreans which is located just in front of American military base camp,Negative,-0.5994,Negative
1038,4.0,I think it is more than just a War Memorial bec the various rooms do give a decent history of historical Korea,Positive,-0.6326,Negative
1039,5.0,Worth spending an afternoon there It is huge so be prepared to walk Its great for you to learn a bit about the Korean History,Positive,0.8583,Positive
1040,5.0,Like most museums in Seoul its close to the subway and very reasonably priced Lots of airplanes outside accessible for free including a B52 which was not used in the Korean War if youre into that,Positive,0.2263,Positive
1041,5.0,This memorial has special meaning to US tourists I think US lost lots of soldiers helping out here Very well done explained history well,Positive,0.7496,Positive
1042,5.0,If youre a sucker for history like me and fascinated by weapons or warfare; then this place is Candy Land everything was well organized maintained kept and complete I could spend a whole day in this place and it will take a whole day off your itenerary if you want to see everything it is just HUGE and the bonus Its absolutely FREE,Positive,0.8849,Positive
1043,5.0,We went expecting to see some basic memorials and was blown away by the breadth of this museum The best noadmissioncost museum we have ever been in and one of the best overall Great for anyone looking to learn more about Korea,Positive,0.926,Positive
1044,5.0,If you are a history buff this memorial traces Koreas military past all the way through modern times It is a huge facility so make plenty of time and bring comfortable shoes,Positive,0.6808,Positive
1045,5.0,This place is absolutely massive  both inside and out Outside the huge forecourt with various statues is very impressive along with all the aircraft boats vehicles and artillerymissile pieces Theres even a USAF B52 there Inside is absolutely huge with impressive displays covering every single conflict Korea has been involved in over thousands of years,Positive,0.8586,Positive
1046,5.0,Great to walk around Very respectful to the ones that lost their lives in battles This Memorial is free and open to the public,Positive,0.7778,Positive
1047,5.0,Well worth a visit if you have a couple of days in Seoul The externals of the memorial are impressive with static displays and tributes to all countries that played a part in the Korean war The artifacts and internal displays are also very good  The overwhelming message of the memorial is one hopeful of peaceful reunification with the North which is a feeling you get speaking to most South Koreans,Positive,0.9324,Positive
1048,4.0,For those who want to see with your own eyes the history between North and South the Korean War this memorial is part of the war museum and it is very close to Itaewon Easy access by public transport Some prior reading of the Korean war would be helpful,Positive,-0.7717,Negative
1049,5.0,We spent a whole day here There is a coffee shop we can buy lunch A very worthwhile visit If you have time join a DMZ tour to see the situation today,Positive,0.5984,Positive
1050,5.0,Take a visit to reminisce what happened during the times that South Korea went to war In case you would like to shop some items they have an available souvenir shop nearby,Positive,-0.34,Negative
1051,5.0,Few of my favorite places in every destination are Parks When my friend invited me to go to this place i have no second thought to agree well being new to the place I was curious about what the country was experience during the WWII Well I was so very proud to know that Philippines is part of the Korean War,Positive,0.895,Positive
1052,5.0,museum offers a thorough engaging review of the many wars which have befallen Korea We were particularly lucky and pleased that a young university student wanted to practice her English and gave us a guided tour through key parts of the exhibit this seems to be an offer from the museum management so ask for this when you come in  it seems theyre offered in several languages The exhibits are exceptionally well done and detailed giving great context to So Koreas war history,Positive,0.8304,Positive
1053,5.0,The public buildings in Seoul are on a grand scale All the museums we have visited are impressive but because of the purpose of this building perhaps the grandest of them We just missed the guided tour so decided to do it on our own Which didnt strike us as a handicap  I agree with the review by 40girl and therefore also highly recommended The Korean War onwards I thought would be most interesting but the history of Korea is extraordinary and extremely well presented using different media Also provided with a free book on the Korean War in English but numbers might be limited as there were many when we entered in the morning but got the last one when we left 2 hours later Highly Recommended,Positive,0.9102,Positive
1054,5.0,We took the English guided tour to begin with Our guide was very young  skipped over parts that he thought wouldnt be interesting for us or him which was fine with us He told us some interesting stories  then left us to wander around at our own pace  Its a huge place  we loved wandering around taking in what interested us The displays were really well done both inside  out  we are really glad we visited  Was really valuable especially as we visited the DMZ a couple of days later  Allow a good few hours to really see everything we stopped for a coffee in the cafe halfway through  A highlight of our week in Seoul,Positive,0.9616,Positive
1055,5.0,Made you understand Freedom is not Free Well laid out very informative very enjoyable Outside displays of airplanes tanks missiles and different calibre guns was something special,Positive,0.7808,Positive
1056,5.0,The War Memorial of Korea is a fantastic site in Seoul and probably one of the best military museums in the world There are basically 2 distinct areas to the monument  inside and outside  The outside consists of many different pieces of military equipment used by both sides during the Korean War Tanks planes artillery and a boat This is all really cool and in great condition You can really interact with some of these vehicles eg Sit in the drivers seat of and armored personnel carrier walk around the boat etc Theres also several statues to commemorate the war and monuments explaining the involvement and contribution of the various nations who fought with the UN against the North Koreans  The inside is an excellent museum which covers the Korean War as well as various conflicts beginning as far back as the ancient Korean kingdoms through the Japanese colonial period Lots of cool artifacts models and multimedia here Theres no entrance fee which was also nice  Overall its a great attraction which gives a comprehensive background on the militarypolitical history of Korea through the end of the Korean War,Positive,0.8012,Positive
1057,5.0,Well layed out Interesting Lots of audio visual exhibits Outdoor section great for kids to see real planes and tanks,Positive,0.836,Positive
1058,5.0,In short  outstanding  highly recommend Covers war Plus history and has best selection of planes from war and all the rest including memorial to brave souls whom scarified their lives so Korea is peaceful today,Positive,0.8601,Positive
1059,5.0,Awesome museum Very nice collection of artifacts from many centuries of war and conflict in the region,Positive,0.2484,Positive
1060,5.0,Enjoyed our visit here If you have limited time skip the lower level exhibits on earlier Korean military conflicts they are a little dry The experience in the Korean war section was much better,Positive,-0.5267,Negative
1061,5.0,Totally cool place to take your sons on a history tour of tanks aircrafts war ships They have the famous Korean turtle ships More of a father  son place to visit while the ladies go off to get our hair done or go shopping This place is free so why not,Positive,0.2484,Positive
1062,5.0,The exhibit and grounds are extensive While I thought the displays would concentrate on the Korean War I walked away with a much better understanding of the length of Koreas history and culture and how resilient the Koreans are having resisted countless attempts to occupy the strategic peninsula  Could spend hours here,Positive,-0.25,Negative
1063,5.0,If you want to learn about the South Korea history and wars this War Museum and Memorial is superb and impressive The artifacts are detailed and comprehensive The infrastructure and design of the museum are fantastic My son and I spent the whole day awed by the exacting details of the museum The clever use of the multimedia provided a very humanistic experience to the museum I was most impressed to know that the whole of third floor was dedicated to the UN and allied forces who fought in Korea Wars I would strongly recommend this war museum  a Must Visit place if you want to know about South Korea History,Positive,0.8209,Positive
1064,5.0,The Memorial is in front of the Korean War Museum and a static display of vehicles planes tanks and even a boat The museum provides indepth information and displays about the Korea War A must see for anyone visiting Seoul,Positive,-0.8316,Negative
1065,4.0,I didnt realize that the museum has displays for the entire history of the Korean Peninsula I spent 4 or so hours wandering the halls Its a solemn experience But its also a must see to anyone visiting Seoul  The exterior displays are military hardware from the last 75 years Planes boats tanks Most are available for touch  Im happy I had a chance to visit I recommend to anyone interested in korean history,Positive,0.9349,Positive
1066,5.0,Very nice museum New and clean Beautiful marble Lotst of resting places with coffee or snack I loved it,Positive,0.9273,Positive
1067,4.0,The Admission FREE Admission  The Museum Koreas only museum that exhibits the entire history of the Korean war housing 9000 items of information and material related to the war Very informative and educational Definitely my favorite museum in Seoul  There is a 3D theater right next to where they display all the war flights tanks etc It is on a small ship It is free of charge as well  The Location Subway Line 4 or 6 Samgakji Station Exit 1 or 12,Positive,0.347,Positive
1068,5.0,If you are a history buff or you are just interested in planes tanks and other military equipment this is the place for you They have an outdoor area featuring real planes and tanks and even a ship Inside the museum there are lots of interesting things to look at and free tours,Positive,0.8271,Positive
1069,5.0,Well worth a visit  is military based but also reflective Aircraft from the 50s 60s  if you want to see a B52 they have one Inside calm  quiet and tasteful  good cafe  As always in Korea spotless  polite,Positive,0.85,Positive
1070,4.0,Spend half a day free full of details to learn a lesson of Korean history Images and videos depicting the develop of the modern state of Korea all the wars that surround it and the objects that mimic the environment that finally turn into this modern state They show the power in a poetic way that the war with N Korea didnt let the unification of the ideals of globalization and modernism that defines S Korea,Positive,-0.5267,Negative
1071,5.0,Initially we were planning on doing this museum on our own without a guide but our hotel concierge alerted us to availability of occasional scheduled free English language guided tours so we timed our visit to coincide with this afternoon tour But first we visited on our own the somewhat nearby Contemporary History Museum which was a valuable preface to the memorial tour which ably illustrated how far free Korea has come from colonial oppression to an underdeveloped impoverished and corrupt third world country to now a leading industrial democratic nation and which is why winning the Korean War was so important in world history The guided tour with many interactive exhibits was led and I was told they are usually led by retired Korean war army officers adding to the sense of a living historical experience,Positive,0.8621,Positive
1072,3.0,nice Sunday thing to do Its free so why not Though I feel like some parts of the exhibition kind of glorifies war to an extent it is still a nice visit,Negative,0.7001,Positive
1073,5.0,History and relics A very nice tribute to the vets and fallen during the Korean War A moivng and inspiring tribute,Positive,-0.1298,Negative
1074,5.0,Visited earlier this by bunking off from a Medical Exhibition did not regret it I added another  Buff  to my collection I did not have the time to do a full Tour I left the meter running on the Taxi because I did not know where I was will revist According to Chris the inside is very much worthwhile,Positive,0.6137,Positive
1075,5.0,This should be a priority on your itinerary during your visit in Seoul We spent over 3 hours and we learned a great deal about the history of Korea The information throughout is explained very well and illustrated clealry through diagrams and interactive resources,Positive,0.7574,Positive
1076,5.0,Its more of a museum than memorial We missed the English tour so they apologized and sent over another english speaking tour guide a kid from stanford doing his military service Learned so much from his enthusiastic tour Definitely would recommend,Positive,0.8307,Positive
1077,5.0,Lots of walking very informative super static displays Tanks cars planes wepons and boats Many films large place and surprisingly its free A must see,Positive,0.8651,Positive
1078,5.0,So much to see in a day  We visited this amazing place with family and learned so much about the country at the same time There are a number of planes tanks helicopters and a small frigate along with missiles all outside the museum all with good description in English  Once inside the main building a whole history of Korea opens up and by the time you leave you have an insight into this wonderful country  An in depth understanding of the Korean War is a focal point and the memorials outside to all the countrys who went to Koreas aid is interesting in its own merit  I found the work done after the war quite interesting and shows how the country changed over the years and why Korea is as advanced as it is now  I would certainly recommend a whole day at this attraction there is so much to see,Positive,0.9669,Positive
1079,4.0,This is a nice indoor and outdoor museum I enjoyed the aircraft static displays If you want to see the Childrens museum they had a reservation system on the Saturday we went to control the number of children admitted at a time We only had to wait 20 minutes for the next window of time to open It took less than an hour to complete the childrens portion We only went through two indoor exhibits and it is a very well done memorial Highly recommend visiting while in Seoul,Positive,0.9059,Positive
1080,5.0,An amazing museum with too much to see in one day but not to worry if you are military because addition is free for you and dependents so split it up for different weekends,Positive,0.8738,Positive
1081,5.0,A must visit My grandpa was in the Korean War so it I really wanted to get pictures to send home to him Ill never regret this and I have a deeper appreciation for Korean War vets,Positive,-0.7156,Negative
1082,5.0,Although the name suggests a focus on war the whole exhibition is closer to a step by step of Korean history on the peninsula Roughly three hours to do the walk through and then a pleasant stroll around the tanks and aircrafts and ship replicascommemoration of recent naval incident with North Korea Tragic pieces of history but quite romantic at the same time Remember to be respectful on the compound,Positive,0.771,Positive
1083,5.0,My wife 12 year old son and I really enjoyed this museum It covers a lot more than the Korean War and the building is quite impressive,Positive,0.5083,Positive
1084,3.0,Interesting museum to visit Depends on what interests you have I was mainly interested in military aviation The museum is in three floors and on each floor there are several exhibition rooms Many exhibits are explained in English language and there are film presentations on some topics but these I missed they all started on the hour Provides insight to the Korean War and plenty of US material Outside there is a display of various military aircraft used in Korea The largest is the B52 bomber then there is the Phantom MIG19 AN2 small Cessnas etc You can climb steps to see into the aircraft cockpit on most aircraft on display including the B52 I suggest you reserve 15 to 2 hours to go through everything at a reasonably quick pace,Negative,-0.714,Negative
1085,5.0,As this reviews title suggests thats exactly how I felt A wonderful guide a uncle who is 72 years old guided me throughout the museum It was only suppose to be an hour but he extended it to about 2 hours It was great for me as I love history And Im very thankful for Mr Sohn Jong Hees guide when I visited  Prehistory on Korea Korean War countries that dispatched resources to South Korea during the War etc All these helped me understand Korea as a whole better,Positive,0.9252,Positive
1086,5.0,Its most important historical place you must visit there free to enter There are 4 floors Really big museum,Positive,0.659,Positive
1087,5.0,My mother in law list her first husband to this war so this visit ad personal connections Very tastefully and simply done We were able to find the name we were looking for immediately The recognition of foreign soldiers respectful Very moving Further along is a giant display of military equipment rather scary and hard to understand A few minutes walk from the metro Husband and I were moved and felt like we have visited the grave of a lost family member,Positive,-0.8236,Negative
1088,5.0,Car parking was convenient and walking aroung the memorial was pleasant because the memorial was spacious still well organized Outside of memorial building you can find the battle ships air planes tanks and missiles Also you can find the list of names from all of the world who sacrificed their lives for the peace and freedom of Korea Youd better to wear comfortable shoes because you have to walk a lot to fully explore the memorial In side of building you can learn Korean history and watch the 4 D movie This is place for all people but good for the family with young Kids,Positive,0.9136,Positive
1089,5.0,This is not just about the last Korean War Its about all of them The museum reflects all Korea involved wars Exterior to the museum are the armaments of warairplanes boats ground transport etc The square at the front of the museum has individual monuments and flags for all countries that participated in the last Korean War including individual regiments number of participants and losses The museum itself is very educational beautifully laid out and well displayed Though there is no entry fee there are areas where donations can be made,Positive,-0.8727,Negative
1090,5.0,Visiting the war memorial of Korea is a great oppotunity to learn all about the history of Korea the well known war and its results on the present Very interesting and informative,Positive,0.101,Positive
1091,4.0,Ive been here with my girlfriend Minjung and she told me how is important for the Korean this place,Positive,0.2023,Positive
1092,5.0,I have visited the War Memorial of Korea on many occasions and always been impressed with the displays here As a New Zealander i love the way South Korea acknowledges and appreciates the help many other countries gave during the war A tribute that is worth visiting A very moving experience,Positive,0.7506,Positive
1093,4.0,Good place to visit as an sightseeing Many information for the Korean war and related real weapons and stories,Positive,-0.5994,Negative
1094,5.0,I visited the War Memorial on a number of occasions and came away moved and impressed every time I took students there on field trips three different times and visited with friends several other times and I can assure you there is something for everyone This should definitely be on your list of things to see in Seoul Give yourself plenty of time because youll want to be able to absorb the information and the emotional impact A definite must see,Positive,0.8658,Positive
1095,5.0,The War Memorial of Korea pays tribute to all the soldiers of all the nations that united in conflicts across the globe Very hands on where you can look in the window of a real B52 Bomber walk the decks of an ill fated Navy Frigate or feel and touch the artillery and weapons of past conflicts Easy for kids and well catered for families Food drink and rest facilities Time in right and you can see some amazing performances depending on the holiday,Positive,-0.128,Negative
1096,5.0,The museum was one of the highlights of our trip It was a bonus that there were no entrance fees Be prepared to spend at least a few hours here as it is massive The majority of the museum is indoors but there is also an outstanding outdoor section where you can explore the various military aircraftsshipstanks and can go inside most of them too The majority of displays including the videos have English translations There is so much history within the building and really worth visiting The videos are also a must to watch One tip I wouldnt recommend the 4D video experience if you get nauseous easily as is quite fullon with lots of flashing lights and spinning experiences on the screen,Positive,0.8962,Positive
1097,4.0,Overall the museum does a great job of explaining the history of the war The exhibits are well labeled and detailed I also appreciated the section dedicated to UN forces who fought to save the South from a Communist takeover,Positive,0.8591,Positive
1098,5.0,This place requires a whole day commitment to get everything out of it Its a massive 3 story museum and each floor is sprawling taking you through the entirety of the Korean War up to and beyond the ceasefire Just the fact that this museum talks about one topic really gives you a really good understanding of what happened,Positive,0.2247,Positive
1099,5.0,I did nt know much about the Korean War This museum both enlightened me about it  but also explained some of the way Korea had been created before then battles with Japan China and Mongol It has made me look at Seoul differently since going there,Positive,-0.3071,Negative
1100,5.0,We really enjoyed visiting this museum They have many wonderful displays and it was very easy to walk through to see everything,Positive,0.8882,Positive
1101,5.0,One of the best things to do in Seoul and cost nothing Very educational and enlightening on the Korean Conflict,Positive,0.7553,Positive
