,STAR,CONTENT,SCORE,COMPOUND,VADER
263,5.0, 2021 Seoul Light to be held at Dongdaemun Design Plaza ddp Black space green Seoul white ecosystem red energy and vitality blue ,Positive,0.5267,Positive
264,5.0, The parking lot is spacious there are many places to eat and the exhibition is useful and good but the parking fee is a bit expensive ,Positive,0.4404,Positive
265,1.0,A waste of tax money in a desolate field,Negative,-0.4215,Negative
266,4.0, Otherwise the exhibit was good It was a bit inconvenient because there was no restaurant in the DDP ,Positive,-0.1779,Negative
267,4.0, It looks great from the outside and the route is comfortable ,Positive,0.8126,Positive
268,5.0, Its a multiplex so there are a lot of events and its pretty ,Positive,0.4939,Positive
269,5.0, It was my first visit but the building is beautifully decorated and there are many design related exhibitions and shops so there are many things to see ,Positive,0.7227,Positive
270,5.0, good unique building structure I dont fit in well with my surroundings ,Positive,-0.0062,Neutral
271,4.0, I came to see the Salvator Dali exhibition Most of the exhibitions at DDP seem to go over the middle but this Dali exhibition was disappointing that there were no famous works ,Positive,-0.7964,Negative
272,4.0,Its modern and very stylish building,Positive,0.0,Neutral
273,5.0, I went to the Hong Kong Manga Fair the Dali exhibition was too expensive ,Positive,0.3182,Positive
274,3.0,Didnt get to experience the whole place but it was great to sit down after a long walk around the city,Negative,0.7684,Positive
275,5.0, At the time of this experience I went to the Salvador Dali exhibition and the exhibition was good It was not to mention the dignity of DDP but it would be nice if there were more things to enjoy in the internal ,Positive,0.9041,Positive
276,5.0, Too many people before 300 people on standby in front of me; ,Positive,0.0,Neutral
277,4.0, It was nice to be able to see the exhibition Transportation is very convenient ,Positive,0.4215,Positive
278,5.0, Salvador Dali Its amazing to see ,Positive,0.5859,Positive
279,4.0, I went because of the exhibition the building is so pretty Because the building is large there were various exhibitions and various ,Positive,0.6269,Positive
280,4.0, Its a nice place but its too far for me The Shack Shack burger in front is delicious ,Positive,0.7876,Positive
281,4.0, Early bird discount on admission ticket KRW 18000 40 minutes waiting for entry 2 places to take photos before the exhibition ,Positive,0.0,Neutral
282,5.0, good good good ,Positive,0.8271,Positive
283,4.0,"Yes, the structure is stunning. Amazing architecture. Great atmosphere and lot's going on. However, expected more in terms of exhibitions. This changes throughout the year. Some boutique shops inside and eateries. I just think they could have made better use of the indoor space. Clean and well kept. Definitely recommend going.",Positive,0.9753,Positive
284,4.0,Interesting art pieces around the plaza. Inside is a museum with special exhibits at times. Right outside is the Seoul City Tour double decker bus which you can buy a ticket for to enjoy sites around the area.,Positive,0.8225,Positive
285,5.0,"I spent an hour and half walking and admiring, in the night, this structure that was designed by late Zaha Hadid, an Iraqi-born British world-renowned architect. It has certainly inspired me on the “Dream, Design and Play” (DDP) concept behind the Dongdaemun Design Plaza (DDP).  Getting there: Take Subway Line 2, 4, 5 to get to Dongdaemun History & Culture Park Station and then take exit 1, which is connected to the DDP. Once you walk out the exit of subway station, the DDP just on the left. Climb the lighted stairs to reach the street level for appreciation of DDP.  The attraction: If you are at the DDP during the day, I would recommend a walk around the DDP to appreciate of the unique architecture of the structure – it is built on curves and I did not see any sharp corner and long straight walls! It is mentioned that over 40,000 aluminium panels cover the DDP exterior of which none is the same. I would also recommend a walk inside the DDP - consists of a sky lounge, rest area, souvenir shop and 5 exhibition halls: Art Hall, Museum, Design Laboratory, Oullim Square and Dongdaemun History & Culture Park.  It is at night when the DDP really came alive! The lightings simply accentuate and dazzle the structure. Most of the yellow-white lightings even “moved” where these gradually intensified and then dimmed again. Participating in the “night life” is the Rose Garden with a total of some 25,550 LED roses.  Not only the architecture dazzled at night, the artistic talent was also on show when I saw and heard 2 different pianists playing the 2 pianos located in the open.  I walked across to the apM Place Shopping Mall and took the elevator to a high floor to get a bird’s eye view of DDP. I think you can also get a nice view from the high floor of other buildings (for example the Lotte Fitin Shopping Mall)  Overall, I enjoyed Dongdaemun Design Plaza (DDP) in the night more than in the day. Nevertheless, this is one iconic landmark in Seoul that you would not want to miss! It is no wonder that many Korean dramas were filmed here as well, including “You Who Came from the Stars”, “Producer” and “She Was Pretty”.",Positive,0.9883,Positive
286,4.0,"DDP is Zaha Hadid design and definitely the icon of Dongdaemun. There are a couple of subway stations that stop directly underneath or nearby, hence easy to get to. The Plaza overall is quite large in size, with shops, exhibitions and art installations. There are leaderboards with maps in many locations hence easy to find your way around. Nearby DDP are underground shopping, night markets, Dongdaemum Gate, a couple fo hotels and plenty of shops and restaurants. Dongdaemun and DDP are must visit sights when in Seoul.",Positive,0.743,Positive
287,5.0,Zaha Hadid’s Dongdaemun Design Park &Plaza is the highlight of my trip to South Korea. We arrived in the evening and there was a performance with music and high tech projections on the walls of the building. We really felt like being in the center of arts and technology! Breathtaking ! Strongly recommend!,Positive,0.9128,Positive
288,5.0,"I enjoyed a really lovely and romantic (despite being by myself) walk through this area late one evening. All of the shops were closing up, including the street vendors but it was still great for an evening stroll.",Positive,0.9067,Positive
289,5.0,I visited there two times. The structure of this architecture is so dynamic that I felt like I'm in city rather than architecture. It was memorable,Positive,0.7065,Positive
290,4.0,"I went there two times, AM and PM. The night scenery is so beautiful. So many places to take photos. Outside the building, there are roses being displayed (actually for kdrama shooting, but somehow they left it there as it become famous with tourists). I would like to recommed coming here during the night.",Positive,0.7388,Positive
291,2.0,For me it was a bit disappointing visiting S. Korea. I can feel a bit of tension wherever I would go around the city. The people were not as warm as expected. I don’t know if it was due to a language barrier or they were just not trying to be nice. I’m Caucasian and my wife is Japanese and at a lot of places we went I didn’t really enjoy myself. It was our first time visiting. But as for me I probably won’t go back again. This is my opinion,Negative,-0.0481,Neutral
292,4.0,"Definitively worth a visit, especially if you are interested in design and arts. Depend on what exhibition will be held during your visit, but even without interesting exhibition, you can visit the building during a sunny day.",Positive,0.4789,Positive
293,3.0,From the outside amazing architecture; just simply amazing but as soon as you step inside the magic disappear rapidly.  The space seems to be very poorly used and there is so little design that you wonder where you are.  So much potential totally wasted.,Negative,-0.5089,Negative
294,5.0,"Weird and cool architecture, just walk around outside and inside for awhile and get lost. Some cool exhibits, food, and shops!",Positive,0.2244,Positive
295,4.0,Nothing much here but nice walk around. It surroundings by few shopping complex which offering various types of things. There is food truck (night market) and performances during weekend if not mistaken. Please check before you go.,Positive,0.6023,Positive
296,4.0,"Modern building, interesting construction, rice lights every nights, them exhibitions almost every month. Just see it",Positive,0.4019,Positive
297,5.0,"A short walk from the JW Marriott Dongdaemun Square Seoul leads to one of the world’s most impressive and incredible architectural designs, the free flowing futuristic structure of the Dongdaemun Design Plaza (known as the DDP) where history marries the present and embraces the future. Designed by the late internationally acclaimed Pritzker Architecture Prize recipient, visionary Zaha Hadid, Dongdaemun Design Plaza, frequented by both tourists and locals, greets all with the notable humanistic art of architecture. It imparts a feeling of liquid, fluid metal. Seoul, the capital city of South Korea, home to 10 million people, is a modern world mega-city, designated in the year 2010 as the “World Design Capital.” It is indeed fitting that he Dongdaemun Design Plaza so elegantly captures the beauty and energy of Seoul.  The Dongdaemun Design Plaza is home to the Dongdaemun History and Culture Park, featuring the Dongdaemun Relic Area 2, an archaeological site discovered at the former baseball field of the Dongdaemun Stadium Complex, yielding knowledge about the life of Korean people during the Joseon period. The tile-paved path believed to relate to the Japanese colonial period connects the building sites and the Well Site and Fireplace Feature depicted along the path. The dual-languages of the signage of the site are Korean and English. In the midst of this extraordinary mega-city of Seoul, resides peace and tranquility.  The Dongdaemun Design Plaza also is home to eateries, coffee shops, art, gigantic sculptures, a rooftop park, bi-lingual tours of the Dongdaemun Design Plaza, and so much more to experience.",Positive,0.9883,Positive
298,5.0,"There is very little I can tell you about this outstanding and gorgeous piece of engineering and architecture. Designed by world renowned architect, Zaha Hadid who is an Iraqi/British citizen..  The place has conveniently allocated metro entrances beneath the structure. I think 3 to be precise. Before you get to the building there is a mayor plaza and a walking street/ramp that leads you to the heart of it. The entrance is beneath the full structure.  The DDP of its name means: Dongdaemun Design Plaza (DDP) has the meaning of 'Dream, Design and Play' as far as I was informed. The place is also famous and renowned for it has staged diverse cultural events including exhibitions, fashion shows, product launch shows, forums and conferences.  DDP's exterior features over 40,000 aluminum panels, none of which are the same. As I mentioned before the plaza is home to various exhibition spaces, design museum, sky lounge, rest area and a souvenir shop.  Is really a beauty of Art, and Architecture as well as Technology. We recommend it for a casual visit, to attend an event or if you are all of the above; artist, architect or engineer. You'll be mesmerized.",Positive,0.9668,Positive
299,3.0,DDP LED Rose Garden is closed when we get there. :( So frustrated not to find it while thinking that it should be where it should be. Didn't get any review or advise online that it will be closed so sharing this post which hopefully would help those who plan to go to DDP to see this LED Rose Garden. Please check operating hours or any announcement before you go.,Negative,0.5752,Positive
300,3.0,"The website or it's advertising stresses to get here at dusk! However by dusk only a few shops are open! The Plaza would be busier if your opening times were more precise. Architecturally the structure is definitely worth visiting, the design is exciting and futuristic! The interior seems unfinished and lacking in spatial flow.",Negative,0.6884,Positive
301,4.0,Nice place to just sit by the steps and enjoy the cold. Great for taking pictures as well.  Occasionally they have exhibitions here but unfortunately when we went it was already over.,Positive,0.4588,Positive
302,5.0,"such an amazing architecture,a piece of art and history by Zaha Hadid, where the future meets fantasy design takes your breath away. Free admittance other than into galleries and class. Feel free to walk in and dont trip while your head will be looking up at amazing futuristic style of design, and down at the assymetric stairs etc. cool cafes inside, art classes, bookstore, seating areas- plenty to do.",Positive,0.9477,Positive
303,3.0,Will not visit again. Interesting building design from the outside but boring on the inside. Noting much to do inside.,Negative,-0.5543,Negative
304,4.0,They have Dongdaemun show every night during the winter break.  To have artistic show projected on the enormous surface of the Iraqi American designed structure was a sight to behold!,Positive,0.0,Neutral
305,5.0,"Excellent gallery, beautiful building, world-class art. We went during winter and it was great to have some time away from the cold.",Positive,0.9136,Positive
306,5.0,"A truly impressive futuristic, sci fi looking complex that deserves a wow factor on first impression especially if you just exited the subway stop. The grounds and surrounding area are massive you could easily spend two days exploring this area as it also includes historical Dongdaemun wall and gate parkway etc. The DDP is an art gallery design complex that has numerous spaces and rooms for outdoor performances and conferences. Another interesting factor that there are archelogical finds surrounding the complex area that was unearth during construction and this has been integrated into the overall area. This is an outstanding architectural design complex that is impressive when viewed both during the daylight and evening hours.",Positive,0.9686,Positive
307,5.0,"This beautifully designed building is part of the Design Plaza, with regularly exhibitions and performances. There is a small food court area and with few cafes around the basement level of the Plaza. It is also a good place to wait for the HopOn HopOff tour buses which makes DDP their main stop for both lines.... Right across the street and surrounding areas are 5-6 large department stores, some which are opened till 4-5am.",Positive,0.6597,Positive
308,4.0,Vast building designed by Zaha Hadid covering a few city blocks. Definitely worth a visit. Various shops and galleries inside and usually a lively market outside.,Positive,0.6808,Positive
309,3.0,"The building design itself is interesting. Sloping corridor to get to the various levels that locate the museum.  From the outside, it looks like a gigantic docked spaceship. It has two sections, the design plaza on one side and a museum on the other.  When you are done, the shopping is simply overwhelming. This is the place for those that do not fancy the bazaar style shopping as in Namdaemun market. This place has a few big malls for fashion mostly. It has even has two underground shopping malls. One at the main street and the other is adjoining the Metro station.  Good for photo opp and place to shop",Negative,0.7964,Positive
310,3.0,"The structure of DDP itself loks futuristic, something like out of a Star Trek movie. However there are not many shops in there and can look deserted. I guess you have to appreciate art or design, for me there is not much to see except the structure itself",Negative,0.6369,Positive
311,4.0,The architectural facade of DDP is very unique. Outside the building is a good place for watching people and drinking coffee.,Positive,0.4404,Positive
312,2.0,"It is a iconic piece of architecture on a monumental scale. It was a huge disappointment though, there was almost no content and so much of the museum space was closed or empty. The shopping area was billed as a design market, it was not at all curated as “design” goods. The remains of historical buildings in and amongst the futuristic mega buildings were the most interesting parts of the park. Overall, the sheer bleakness of the interior was fascinating, but I was very frustrated at the lack of museum content. The one small exhibit gallery with exhibits in it was okay, but not of a scale to fit this giant park. So, be aware that besides the giant swooping building, there isn’t anything else to see.  The central stair in the design building is amazing, there is some striking architecture.",Negative,0.5724,Positive
313,5.0,"Beautiful, artistic architecture that houses a museum, a kids playground, a gift shop and underground shopping mall. Take the lift up to the roof top and strolled down the ramp while admiring the wonderful view!",Positive,0.9348,Positive
314,4.0,"Located in the heart of Seoul, this Plaza certainly stands out for its futuristic design! There's a small museum nearby that goes into great detail about the flood control measures that have been implemented. Some ruins have been preserved as well.",Positive,0.7177,Positive
315,5.0,"Also caled DDP. This space ship is a major urban and most iconic landmark in Seoul. Build by Zaha Hadid Architects this neo-futuristic eccentric compkex is a multipurpose cultural center with galleries, event spaces, design shops and lawns that rise up to its roof. Here is the perfect place to shop 24-hour high quality goods.",Positive,0.6461,Positive
316,5.0,It’s too cold to truly enjoy the outside of the structure . Great to see the place. Luckily there are indoor place to eat and some small shop/store - I didn’t buy anything there. Also good to sit around have some snacks,Positive,0.9468,Positive
317,5.0,"Visit exhibitions , souvenir shops , enjoy a cup of coffee or a meal in this mega structure.  DDP is an architectural beauty that was design by the queen of the crazy structures the late (Zaha Hadid). It’s not your typical exhibition center it’s a place that you can do multiple activities in while enjoying this crazy structural beauty in a district that never sleeps",Positive,0.886,Positive
318,3.0,"This building symbolises modem South Korea with its futuristic design. The building  is lighted up in the night. Inside is a  kind of shopping mall with shops, restaurants and halls for exhibitions and cultural programs. ",Negative,0.0,Neutral
319,5.0,Very nice to walk around and see this very modern building. Nice and not so big shopping mall as well,Positive,0.8051,Positive
320,3.0,The design is breathtaking - and very massive. The surrounding areas offer a lot of cool shopping and eating spots.,Negative,0.6486,Positive
321,5.0,"This area is one of the best place to shop but this time, we went here to enjoy the cold weather and take lots of pictures here! Truly a wonderful place for photography",Positive,0.9523,Positive
322,5.0,I stopped by at the DDP at nighttime with some friends and it was a great visit. The architectural design of the plaza itself is so unique and definitely worth some photos. I believe they tend to have some exhibits are art programs here sometimes but you'll have to check out their website. There is a History Museum that you can check out as well with free admission.,Positive,0.9132,Positive
323,5.0,"This is a very beautiful building, spanning multiple blocks in Seoul. Its architecture is unique and outstanding from every perspective. There are pianos in various locations, free to play. Around the back there is an upscale street clothing market.",Positive,0.9184,Positive
324,5.0,The building is very attractive in design. There are spaces for exchibitions in the building. There are art shops and restaurants as well,Positive,0.6478,Positive
325,4.0,What an amazing building!! The little shops in DDP were really interesting and worth exploring. Spend a lot of time in there. Glad that interior is not overly clutter but kept clean and minimalistic. The outside was full of activities so it was worth a trip both inside and out.,Positive,0.9162,Positive
326,3.0,Was looking forward to coming here but after marvelling at the structure and sculptures outside we were a bit bemused by the inside. We only managed to find a cafe and then a huge hall which was empty except for a couple of Mormon brothers having a rest. Not sure what the point of the place is.,Negative,-0.1761,Negative
327,5.0,It is a wonderful place to visit. Great architecture and atmosphere. They have different exhibitions.,Positive,0.8316,Positive
328,4.0,"This is a fascinating building which looks great from pretty much any angle. There didn’t seem to be an awful lot to do there - a small shopping arcade & a gallery for exhibitions plus some historic remains in the grounds with a small museum - but we spent an hour or so there, then went and ate in the arcades nearby then came back once it was dark when it looked even better. It reflects the light from surrounding buildings & looks quite otherworldly. Well worth a brief visit.",Positive,0.9269,Positive
329,5.0,"As an architecture buff, I found this plaza in Seoul to feature one of the most innovative modern structures that I have seen. I first visited the 7-level (4 above ground and 3 below) building during the day and was so impressed that I returned to introduce the center to my husband that night. Designed by architect Zaha Hadid, the futuristic construction exhibits no straight lines or right angles. Instead, it presents elongated, curvy forms, built with concrete and cloaked in 45,000 aluminum panels.  At night, the center’s lights seem to glow from within. At certain exterior vantage points, its shape and silvery hue give the impression of what I imagine a giant spaceship to look like. The park next to the building further enhances the look. It holds 25,550 LED roses, which light up 5 minutes after sunset and are absolutely stunning. It was a magical experience to stroll here in the dark.  Inside, the curves continue in long corridors and connecting stairways (there are also standard elevators). The center serves as a fairly new venue for design in Seoul, featuring an art hall, meeting space, a museum, a design lab and a design market. I visited the huge lab, which displays a variety of well-crafted items for sale and gives visitors the opportunity to meet the designers. We enjoyed a light dinner in one of the many eateries in the market, which is connected to the nearby Dongdaemun shopping centers.  DDP, located in Downtown Seoul, is easily reached by subway. Take Line 2, 4 or 5 to Dongdaemun History and Culture Park Station and leave through exits 1 or 10.",Positive,0.9758,Positive
330,5.0,"We visited here as a nice walk in the evening. don't miss this work of art on the beautiful architecture. there are so many great things about this building. obviously curvy outside is amazing. The interior and exterior, both are inspiring.",Positive,0.9591,Positive
331,4.0,"I loved the outside of this structure with its sinuous metal shape winding around gardens and walkways and couldn't wait to explore further. It is beautiful and whatever is going on inside, the building itself is worth a visit. There were two exhibitions on when I visited which were both quite interesting but didn't really float my boat - but that's subjective, they were very well presented and worth the time I spent there. Take time to explore the building, the nooks and crannies and little architectural surprises are a joy to discover.",Positive,0.9579,Positive
332,4.0,Visited this place after recommended from local. The design of the building is very unique especially in the night. Do visit this place if in Seoul.,Positive,0.2023,Positive
333,5.0,"Glad to be a witness of Zaha Hadid’s work in Seoul, all the curves and the details that house all the creative spaces in the complex such as museums, galleries, multi-purpose halls, markets and restaurants, such eye candies.",Positive,0.7096,Positive
334,4.0,Went here with my fiance and its amazing. The structure of the building is impressive. The way they left a piece of history in the middle is great and I love the 2 statues as well. If you get hungry there are a few different places to eat. Definitely going to go back next year.,Positive,0.9648,Positive
335,4.0,Very nice to go even on a rainyday. Seoul showing off their modern arquitecture you can take nice pictures and visit Kako friends shop without the crowd.,Positive,0.8514,Positive
336,5.0,"As walk out of the Dongdaemun metro station, a huge metal clad curved building takes your breath away. It's the Dongdaemun Heritage and Cultural Plaza designed by world famous architect Zaha Hadid the 'Queen of Curve' (2007-2013). The building blends into the historic landscape of the old Seoul City Wall at the point where the river used to run under the wall there is the aptly named Water Gate - with a timber grill to bar entry. The Plaza has sinuous paths to mirror the sinuous building. Inside there is a museum, and the Cafe de Fressina. A visit to the cafe is a must - it is in a huge cavern, with the flooring, the furnishings and the stunning serving counter designed by Zaha Hadid. Have a coffee and cake / snack. Walk around a while and take back your breath. See my photos.",Positive,0.7351,Positive
337,5.0,"This impressive modern building desgined by the prestigious architect Zaha Hadid is the hube of the huge square. Theres is a design museum inside that you can visit. Sorrounding the metal structure of the building you can visit the restored remains of the ancient fortress. There is also a small, but exquisit, museum dedicated to the old stadium that was demolished to build the square that you can contemplate today. The area is plenty of markets, shops, restaurants,...",Positive,0.8176,Positive
338,5.0,"This is such a great area to visit! Great architecture and lots to do here! Shopping, outdoor markets, food, buildings! Their buildings are absolutely amazing!",Positive,0.9378,Positive
339,5.0,"This building is truly spectacular, and definitely worth a visit. There is a design museum and design exhibits to see. There is also plenty of shopping and dining opportunities around the plaza.",Positive,0.8442,Positive
340,5.0,"We admire ZH jewels, this is one with rounded forms. Could spend hours there. Actual exhibition Paul Smith fashion designer.",Positive,0.7269,Positive
341,4.0,"Not worth a visit on its own, but really cool architecture and a photo op. If there, be sure to visit the free Stadium Museum next door commemorating the old sports complex (build by the Japanese) that was demolished to DDP.",Positive,0.8874,Positive
342,5.0,Impressive art in the building. It suit the city scenarios very well not disturbing at all. Inside also it could be a surprise.,Positive,0.8676,Positive
343,4.0,"with a neo-futuristic design. Located in the center of South Korea's fashion hub.  Multiple levels, 5 halls. The filming location of a couple of different dramas. Opened for conferences, exhibitions and various events. There is park on the roof.",Positive,0.0,Neutral
344,4.0,When I came there it seemed like I was in a space ship. The whole building looks like a futuristic vessel. It's very nice. There was a exhibition about urban development and the entry was free. I don't know if it was free because of Korean Thanksgiving or if it's free on other days as well.,Positive,0.9589,Positive
345,5.0,Such a beautiful place to take picture. The building design are unique and beautiful. You can enter the underground and enjoy your shopping.,Positive,0.9001,Positive
346,4.0,"Exhibitions are well set and have lots of works present. Not to mention the building itself, which is sick!",Positive,-0.3595,Negative
347,5.0,"I love this area! It’s such a treat for my eyes every time I see DDP. Such a beautiful architectural design that has to be seen in person as photos don’t do it justice. Also the shopping here is very good, the business hours of the shopping centers is staggered so it offers shopping pretty much 24 hours. I prefer this area over Myeongdong, although it’s also crowded it’s more “open” with the shopping centers vs outdoor shopping streets.",Positive,0.9678,Positive
348,4.0,"Just walking around and experiencing the innovative space, new views opening up, was interesting. The stores + museums (Disney) inside were of the boring mall variety.",Positive,0.5106,Positive
349,5.0,Very Impressive with the architecture by the late zaha hadid. There's a cafe inside and some shops underground.,Positive,0.5563,Positive
350,4.0,"Beautiful place where to spend a night. There are some kiosks for street food, shops, people all around and a pleasant atmosphere. The Design of the entire area is just amazing!",Positive,0.906,Positive
351,5.0,"This place simply has to be seen to be appreciated. The design is on a large staggering scale and surprises when compared to the many tiny alleyways that are in surrounding neighbourhoods. The fashion malls in the area are unbelievable in terms of number of shops, selection and pricing.",Positive,0.743,Positive
352,5.0,"Very beautiful, lots of English signs and explanation. Good for photography walking. We got the opportunity to see Seoul metro station",Positive,0.8718,Positive
353,4.0,"Seoul - a city of 24 hour fried chicken, beer and shoju with ladies shopping non stop till 5 am in 8-9 Stories malls of shops including basement shopping.  Important note to Seoul :- Come with empty luggage as you don’t need clothes, masks or cosmetics ! You can shop till you are broke. Always bring cash in Won or $$.  Tips for shopaholic: - Remember you can always go back to hotel to shower and re-consider that dress and go back to the mall at 3 am to buy and then celebrate the great achievements of full luggage and extra luggage and then have a late supper of fried chicken with beer after.  Most important- Download Naver map as Google map don’t work in Seoul !",Positive,0.88,Positive
354,5.0,Loved the architecture and the shops inside the exhibition area! Bought quite a few interesting things there like a bookmark inspired by the DDP architecture and rlly good leather card holder. We did not plan to specifically visit this place but it turned out to be so pleasant!,Positive,0.9401,Positive
355,3.0,"My hotel was close to this unusual collection of buildings so we took time to explore, including the design exhibition.  I found the architecture a bit too 'brutalist' but some will like it.  The archaeological diggings in the centre of the buildings were interesting, with bi-lingual signage.  We found a Vietnamese restaurant chain outlet inside so inexpensively lunched at that.  The below ground Metro station is one of Seoul's busiest and quite a labyrinth, but if confused, just ask a younger local as many now speak English and are exceedingly helpful.",Negative,0.8201,Positive
356,3.0,Cool place but nothing special other than the building itself. Stores and restaurants inside is like any other typical shopping area. A place to stopby while you shop and dongdaemun.,Negative,0.253,Positive
357,3.0,"The building itself is wonderful but full of wasted space. You walk around expecting something great but it never comes. The shops around the area are a waste of time, selling knock-offs and cheap local style ""aji-ma"" style clothing.",Negative,0.0,Neutral
358,3.0,"Interesting building but inside there was a huge hall with many unusual chairs which I suppose were interesting but not particularly inspiring. The interior is worn and in need of renovation, all in all it seemed like a bit of a white elephant",Negative,0.668,Positive
359,5.0,Amazing architecture - the work of Zaha Hadid. Interestingly arranged interiors - from the design galery to the shopping center. Worth a visit.,Positive,0.8126,Positive
360,5.0,"Here you can easily spend lot of time, impressive place also from outside and inside. Loved ""furniture exhibition"" where you see and can try design chairs all over from the world.",Positive,0.8625,Positive
361,5.0,A fantastic ceremony to honour those who gave their lives in the Korean War. The main hall was filled with people.,Positive,0.5267,Positive
362,4.0,Some interactive design fun with chairs and pianos. This will either be a nice rest stop as there are tons of seating options inside and some lay down options outside or an enjoyable hangout spot if you enjoy design and art. Possibly a great place to get high quality gifts.,Positive,0.9337,Positive
363,5.0,The plaza architect is stunning and exotic. It's really cool experience to walk through the buildings. There are some cherry blossom at the back of the plaza. (early April),Positive,0.6361,Positive
364,5.0,I really like it here. They had some pianos laying around so I got to play them. I like the idea of entertaining fellow visitors :)  This doesn't have the LED rose since it's an exhibition that ended a long time ago (sad). But we got to walk around and appreciate the buildings in the night.  I know that they over some exhibition at the halls but for God's sake this place is huge. We just had like 30 minutes to go around the area so I really want to go back and visit this place again!,Positive,0.9605,Positive
365,4.0,"Cool building outside and in, located in the centre of Dongdaemun with the large shopping plazas, can come in to have a look around.",Positive,0.3182,Positive
366,5.0,"I really love the DDP - first of all its exterior design is so pleasing to my eyes. It’s curvy and fluid and just super cool. In the evening when it’s lights go on, it really looks like a spaceship out of Star Trek. I enjoy walking around its many corners adoring them over and over again. The inside is as cool as the outside. With interesting exhibitions, stores, and the most interesting stairs this place is really worth checking out and especially if you are into design, style, architecture and space.",Positive,0.9867,Positive
367,4.0,"This building has a very cool architecture style and for those who love photography, you can also have a photo hunting day here in DDP.",Positive,0.7778,Positive
368,4.0,This place is good start for people who are still beginner in understanding minimalist art and urban landscape. The unique thing about this museum in my opinion that it is the pioneer of art sharing which is seen globally in terms of minimalist and urban art.,Positive,0.6908,Positive
369,5.0,A very stunning building. Every corner of this building is a very good photo spot. Also don't forget to take photos at 'I Seoul U' sign while you are here.,Positive,0.7752,Positive
370,4.0,"This plaza stands out in Dongdaemun area, with its large and unique design building. It is used to host various exhibitions, fashion shows, conferences etc. The building consists of the Art Hall, Museum, Design Laboratory, Oullim Square and Dongdaemun History & Culture Park. Just behind the plaza is a small and quiet park, with many free seats with umbrella covers.",Positive,0.5106,Positive
371,5.0,I wasn't actually able to explore the place due to lack of time but I happened to pass by and took a selfie. I am awed by its spaceship-like design. I heard this is a shopping place for designer clothes and shoes so I think prices here are more expensive compared to those shopping streets like Myeong-dong.,Positive,0.3818,Positive
372,4.0,I like the design of the building - inside and outside. There is coffee area as well. Love the design!,Positive,0.8439,Positive
373,4.0,this design plaza is a sleek soft metal building with surrounding galleries shops & restaurants which is all very interesting and fun for the entire family! there is also the river close by below ground level to explore or picnic‼️👍,Positive,0.7813,Positive
374,4.0,"Dongdaemun Design Plaza’s curvy and wave structure catches my eye in a neighbourhood of straight, boxy office buildings. Without the signages you would not know where is the entrance to the building.  We walked around the DPP on a late afternoon to appreciate its exterior. Each different angle gives you a fresh perspective of the building.  We didn’t visit any of the indoor exhibitions. There are shops, cafe and restaurants in the basement, and street artists who could do a quick portrait for you.  The DDP is directly connected to a subway station. I’ll recommend a visit in the early evening.",Positive,0.8126,Positive
375,4.0,One can't miss this delightful building when in the area -- but the delightful exterior far exceeds the utilitarian interior.,Positive,0.8813,Positive
376,4.0,"If you are a designer or has likes to see various creative work then this is an area you should visit while in Seoul. There are a lot of shops, exhibits, activities that you can visit and experience. Coffee shops, food shops, etc..are available as this is located on top of a subway train station (Dongdaemum History & Culture Park)",Positive,0.7579,Positive
377,5.0,"Good place to visit, chill and can be a nice place to explore. Recommend for people who interest in any event or designs. Flee market and food trucks available sometimes. Nice and creative architecture. Place to visit for designs and creative goods seeking. Temporary events rotate periodically. As time of my visit, there are many interesting events such as Hello Paul Smith and The Art of Disney The Magic of Animation. Flee market and food trucks in the evening as well. More spaces to walk around and chill out. Easy to access with many public transportations.  Idea to visit if you have spare time.",Positive,0.9764,Positive
378,4.0,"If you happen to pass by this attraction, go ahead and give it a visit. You will be marvelled by the design/structure of this building. It seems to be a convention area for special events. The time we went there were several food and retail carts along the garden area. The adjoining underpass had shops to check out. Overall a good place to hang out and chill after a long day.",Positive,0.8442,Positive
379,4.0,"This building was full of curves and flowing lines that made it one of the coolest buildings we visited. Inside an almost all white walkway spiraled up to the top floor making for a long walk along the outer circumference of DDP. A staircase with an oddly angled and brown contrasting steps brought us back down.  The building and surrounding areas were open 24 hours a day. I walked around for free inside but to visit any of the exhibits or museums you just had to pay an admission fee (roughly W16000 for adults). On the ground floor was a temporary exhibit on Disney animation which seemed to be quite popular. There also was a Disney store and lots of silkscreened animation scenes from the likes of Frozen, Big Hero 6, and Moana. On the second floor was an art museum. On the third floor was a children’s play area, some collaboration space and on the roof, a viewing area and a cafe. In the back was a lush landscaped area with seating, a piano and various art pieces. In the front was a large courtyard where lots of people were congregated.  My daughter previously visited during the nighttime and enjoyed seeing the building lit up. We will have to visit again.",Positive,0.9727,Positive
380,5.0,The way its made it's super unique and beautiful. Situated in the biggest shopping district of Seoul. This area is surrounded by malls. Must visit to click some great pictures,Positive,0.9169,Positive
381,4.0,Dongdaemun Design Plaza’s architecture is amazing..great sight with several shopping centers nearby.,Positive,0.0,Neutral
382,4.0,"Glad that we saw this on-going Disney exhibition from 2019.4.19 to 2019.8.18. Really nice to relive the childhood memories and learnt more about how Disney actually evolves through the years. :-)Tickets are @ 15,000 KRW for an adult.  There's another area with cafes and shops. Else just take a seat outdoor and enjoy the breeze.  We saw the LED rose at night too!",Positive,0.862,Positive
