,이름,별점,리뷰,날짜
127,salman H,5,"Lotte world is a mini town. It contains sky ride, i.e visit to observatory at 123rd floor, there is a big mall in the same building, which is connected to a big aquarium and the lotte adventure park or u may call it a theme park. The tower visit is very nice, at times it gets crowdy and lines at the elevators get a bit long. The elevator leaves u at floor 118. From there on you can go to floor 122 by escalators. Finally for floor 123 u need to climb stairs. Thats the highest point u can go  in this building. Floor 121, 122, 123 have excellent panoramic view of the city. Its amazing and beautiful view from here. There are souvenirs shops and few eating options also available on the top floors. Most exciting is the portion with glass or transparent floor, its good place for lil bit thrill and taking photos. If you have to make a choice between N Seoul Tower and Lotte world tower for climbing up, please go for lotte world tower, its much more exciting, though N Seoul Tower is also a must visit place, but if u have lotte world in your program then you may not climb up on N Seoul Tower. Its a very nice place to spend a day with family and friends.",3 years ago
128,Mugahed A. Al-antari,5,"Night show is amazing... Enjoy all games after 06PM for 10,000₩ only😉",a year ago
129,Do whatever you like,5,It’s great place to get once in a life time at least. I Recommend you to get there at dusk or night because of its beautiful scenery outward. Slightly costly but it’s valuable. Please make sure there is its own time slot to enter the main gate.,4 years ago
130,Anni M.,5,"This is a place where you need to visit at least once! Gorgeous views from the top, with cafes, souvenir shop and the glass floor. Even I'm afraid of heights I survived and actually really enjoyed :)",3 years ago
131,jiseung ryu,5,"Lotte world has one of the most varieties in restaurants and shopping available for all types of price and demographic. It is also highly close to the Charlotte theater, an amazing lake open for hikes and a lotte amusement park that is open all year round. one stop for all ages and all types of needs",3 years ago
132,Tari YD,5,"A really incredible mall of epic proportions. So many choices of stores, restaurants and attractions. You can easily spend a day here. Visit the observation floors for 27,000 won. Plan to spend an hour on top just looking, or eat in one of the restaurants. There are three floors of viewing. Walk out on the glass floor and scare yourself.",3 years ago
133,Jennifer Huang,4,"It is a really great place. Originally i think it is easy to walk around soon. Amazing sencery, dancing Roberts,  fantastic Led lights, cafe shop... Etc. But souvenirs and beverages are not cheap,  it is a pity. 😂😂 Anyway,  it is really a joyful tour attraction. It's worthy to spand money here and enjoy your special date or celebration.",4 years ago
134,Diana luxuryretreathawaii Vacation Rental Hawaii,5,"Lotte Tower is a shoppers paradise! The new building has a myriad of high end shops and restaurants. The restaurants are local or international and the food is delicious! Look for the food truck restaurants and you will not be disappointed. There is also an observation deck for the more adventurous people out there, with a glass floor balcony looking down hundreds of feet below you. Definitely an experience to remember. The view is absolutely amazing, 360, and there are several coffee shops and souvenirs available. The elevator ride to the top is around $27 but well worth it. Don’t forget to check out the extensive water park outside!",4 years ago
135,Nuhyil,5,One of the 6th tallest building in the world and tallest in South Korea there is an entry fees of 27000k won for normal and 37000 won for lounge bar which is worth it because you can get a free drink of choice at the top of the building also can use the free telescope,3 years ago
136,Keith Johnson,5,Must visit this tower if you are visiting! Amazing view at the top for around $20. The glass bottomed floor is an experience you absolutely have to see. It is an unbelievable masterpiece of engineering and totally worth it.,3 years ago
137,Jamie Carter,4,Very cool tourist attraction in Seoul that gives you a fine view of the city. The actual tower has some nice views on a clear day and there's a pretty comprehensive shopping centre below. The fast pass ticket is not worthwhile as the queue to get to the lifts isn't usually too bad unless you're visiting on a busy weekend or holiday.,2 years ago
138,Samir B.V.R,4,"Wonderful view from the top, entry fees of $27 though is little steep. The information tablets facing different directions are very informative, and can be better appreciated more if famous places around Seoul are somewhat known beforehand.",3 years ago
139,Jon Can,5,"Lottery World tower is the 5th largest building in the world. Entrance fee ￦25,500 (less than $25). Search online for discounts before heading to the tower. At the first floor you will be greeted by beautiful digital art with a Korean flare. After you will take the Sky Shuttle and while riding it to the top of the building you will see a small show. At the top the view is nice, bathrooms at almost every floor, a cafe, candy shop, and a lounge where you can have wine with a view (need to make reservations).",3 years ago
140,Alfredo Baratta,5,"Very exiting experience. The elevator is very fast, but I had no issues going up an down. The view was great, definitely a good experience, I took great photos and the fear of looking down from the floor window will remain forever in my mind :-)",4 years ago
141,Muhammad Jehanzaib,5,"It is a wonderful place to visit. But when there is a fireworks festival,  this place is more adorable to see. Lotte tower is the 6th highest building in the world and one can see the seoul sky from lotte tower  top.",3 years ago
142,Md. Aminur Rahman,5,See the Seoul from the sky touching high tower.,2 months ago
143,Njjstudio Art,5,Unbelievable view of Seoul and surrounding South Korea! Make sure you are here on a clear day! Plenty of interactive things for kids and a nice cafe and restaurant (premium prices) up top!,2 years ago
144,john kwak,5,"Had a lot of fun touring the top of Seoul. It's a bit pricey for what it is, but we had a lot of fun. Our crazy 16-month old daughter LOVED the clear glass floor partition, I refused to chase her on to it. 😂",4 years ago
145,D Max,5,"It's Seoul's iconic tower.  The ticket costs around US 30 dollars (year 2017) very affordable (compared to one world in NYC or Shanghai tower, Lotte tower is cheaper!!  And you get to see the whole city!! The views are jaw-dropping!!! Specially the glass floor where you can feel scared or dizzy!! The lifts and the lobby make you feel mesmerized!! There is a small café and two souvenirs shops, one at the top and one at the exit. There is also an expensive restaurant which you can only access with a reservation. A very nice experience.",4 years ago
146,M F,4,We didn't have the best view when we arrived at top floor 123rd. It was raining and really foggy. But thankfully it got better after a while and we had a great time.,2 years ago
147,B Wong,4,"Lotte World Tower has shopping, dinning and an observation deck call Seoul Sky.  As of the time I was there, we couldn't figure out how to pre purchase tickets as foreigners who without a local phone number.  Their online purchase require a local number to receive a text confirmation of purchase. However we went on a Saturday afternoon and were able to purchase tickets without waiting.  Tickets are sold in time interval to control traffic and wait time.  By the time we finished, around 3:30pm, the ticketing area got a lot more busy.  There are three levels to the oberservation deck, the elevator will take you to the lowest level and then you can take esculator to go up to the next two levels.",3 years ago
148,Candice Richards,5,"Beautiful shopping mall. It has an amazing view. There are tons of luxury shopping options from Louis vutton to Chanel, Gucci to Prada. There are also your more affordable options like H&M, forever 21. The food here is amazing! So many options! Cafe’s are in abundance. There is an in door theme park. Only 20,000 won! I loved it here! Make sure you go to the top of the tower!",4 years ago
149,Me3-3los,5,"Before the tower you can shop in a giant mall which was absolutely amazing. The tower’s staff are nice and friendly, plus can speak english. The Tower itself is what you call “Daebak"" which is the korean saying for amazing! Since it has 123 floors from the top the view is picturesque.",3 years ago
150,Pradeep Wasala,5,"5th tallest building in the world (555 m). ""Seoul Sky"" observation deck is located bit lower than that (478 m). Several shopping malls and restaurants located inside the same building. Free WiFi is available around.",3 years ago
151,Jeevaggan Ramanathan,4,Wow. Icon of Seoul. Aerial paranormal view is excellent. Please take coins with you to use the provided binoculars. The duty free shops in 7th and 8th floors close by 20.30 hrs.,3 years ago
152,Rachel T,4,Came here with a friend visiting Seoul. I didn't want to go but he did. It was cool and pretty but we went on a cloudy day. Cool to see once but would not go again especially for the price tag of $25.,4 years ago
153,FRANK SH LEE,4,It was pretty nice and still can feel the hard mood based on Korean culture. I was planing to see Movie and Cinema also Quiet nice but steps are not welcome for guests.,4 years ago
154,Alan Stevens,5,So many things to see and reasonably priced.  One heck of a view!,3 days ago
155,tim kim,5,Great views. Loved it.,3 months ago
156,Sunhye Kim,5,"The tallest building in Korea.  You can see the whole Seoul area! Amazing view.  Its 27,000 won but worth it.  However, it could be a long line to go up and down.  Many tourists, especially during the weekend.",2 years ago
157,I am Michelle,5,Visit South Korea for New Year and don't miss out the New year's countdown at Lotte World Tower and witness the spectacular fireworks display! You'll gonna enjoy every tiny bits of the show ♡,4 years ago
158,Exploring the beauty of Korea,5,It is worth visiting.. I was there alone but I never felt like it.. Staffs are very helpful and friendly.. I am scared of hights but I was still able to have a selfie on the glass floor  without feeling uncomfortable. It is expensive but the experience is priceless.,3 years ago
159,TheGreatSpots KangChrisKorea,5,This is not just building but it is ART. I'v been watching the history of construction. 123floors with 555meters height is the 5th largest building over the world and the most attractive landmark of Seoul. I went up to 76th floor Signiel Seoul for lunch meeting a few weeks ago. Their service was very good and view out of window was the greatest. You should visit here if you want to have the best experience in Seoul.  I attached some photos that I took around Tower and inside. Enjoy it.,5 years ago
160,Alina Sadykova,5,What I liked the most about this place is a store selling Ghibli Studio's toys and stuff. A huge statue of Totoro and Cat bus. There is a platform with glass floor on the top for those who want to check the view of the city from above.,3 years ago
161,Cullen승현,4,"A must if you are touring Seoul. The only annoying thing is the amount of people that are there. It's hard to move around without bumping into someone. But hey, that only makes the experience more Korean 😉",4 years ago
162,No Name (hjc985),5,"Stop by and see all of seoul. Essentially, you will be paying for the view and staff to run this place. It is worth the money.",2 years ago
163,Serge Magnavox,3,The people at this place need to regulate how tourists take pictures because influencers are like the plague all over the windows. I was shoved out of the way by a native couple who wanted to take pictures just because I was alone taking my own picture.  Otherwise the view is awesome and I reccomend going to the top. But the people are so aggressive it made it hard to enjoy.,2 years ago
164,Sagnik Bhattacharya,5,Great place to visit for first time foreigners in Seoul,10 months ago
165,Bryan Joo,5,"It's a beautiful place. It has a magnificent building, and it's great for shopping.",2 years ago
166,Miika Kostamo,5,Amazing experience and restaurant prices were not very high. Dinner at 123 lounge was an unforgettable experience as well. Very short lines to everything and service was excellent.,2 years ago
167,Sourav Bindal,5,"Design  In 1989, the first design was made and there was a plan. Design changed again in 1994, 1995 and 1997. The design that came out of the second Lotte World in 2002 was similar to that of France, which literally copied the Eiffel Tower. Following the revision of the bird's eye view from 2004 to 2006, the bird's eye view was changed seven times in 2008 and the design was changed in 2009 and the Lotte World Tower began to break ground[6].  The Shard of England is said to be similar in design. The Shard, the design of renowned Italian architect Renzo Piano, was launched in 2008 and completed in 2012 and opened in 2013. Its interior and elevator atmosphere are similar. In addition, space externally on the roof tower is similar.  Height  On March 17, 2016, prior to the final phase of external construction, the Diagrid lantern-shaped roof structure was completed. The roof structure was constructed with steel counterparts that are each 12 meters and weigh 20 tons. The counterparts were made up of bent metal panels that are 6 cm thick, and the structure itself is 120 meters high, and it covers floors 107–123. Approximately 3,000 tons of steel parts, a high-precision 64t tower crane, high-precision GPS alignment systems and highly skilled welding technicians were used in the construction of the roof itself. The roof structure is engineered to withstand its weight without reinforcing pillars, and endure earthquakes up to a magnitude of 9 under the Richter magnitude scale and winds up to 80 m/s.[7]  CharacteristicsEdit  Landmark  Lotte World Tower is a landmark in Seoul. It is the first 100-story building in Korea. As of its completion, it was the second-highest tower in the world, following the Shanghai Tower (located 546 meters high and 118 stories) in Shanghai, China, and the highest in the OECD countries. The conceptual design calls for a slender cone with convex, gently curved sides. An exterior of pale-coloured glass draws inspiration from Korean ceramics and features accents of metal filigree.[8]  Floor plans  Main facilities  Seoul Sky is located on the 117th - 123rd floors of Lotte World Tower in Sincheon-dong, Songpa-gu, Seoul, Korea. The 117th floor is the entrance floor and the view floor; the 118th floor has the Sky Friendly Cafe and Sky Terrace; the Photozone on the 119th floor; Seoul Sky Cafe on the 122nd floor; 123 lounge, which is a premium lounge bar, is on the 123rd floor. There are four media stands on the 117th and 118th floors. The view floor has prominent views of the city, as well as a glass floor and a telescope. The sky skylight of Seoul Sky was the highest glass floor observatory as of the tower's completion. Lotte Tower and One World Trade Center have concluded an operation and technical service agreement.[9][10]",2 years ago
168,Jan Melník,5,"I personally enjoyed this place very much. You won't feel the ""vibe"" of a city better than from the sky. It's good idea to go later and wait for sundown. Dress properly, air conditioning is national sport in Korea :D",3 years ago
169,PP MOHAMMED IMTHIYAS,5,Lotte tower is awesome experience night view seoul sky observation desk 😍😍,a year ago
170,George Fitzpatrick,5,Really cool lift ride to the top and stunning views whem you get there. There in a section wich a glass floor for those brave enough tp stand on it and also a coffe shop (Angel in Us) and a gift shop,4 years ago
171,Patrick O'Brien,5,Modern marvel of Korea. Awesome 120 story building with everything you could possibly want in high end shopping and food from around the world. A must see on your visit to Seoul.,3 years ago
172,Sharon Yellen Lee,5,Amazing night view!,4 months ago
173,Miya Yi,4,"The window is dirty. It can be cleaned every week. The entrance fee to the top is 27,000 won. The lounge is really nice.",4 years ago
174,Hennah,5,The fireworks festival held last Saturday to celebrate opening the entire floor. It was amazing. but there were too many people so It was hard to walk and move!,5 years ago
175,Andy Moon,4,"At first, the views are astonishing. The 5-floor views are good. Glass floors? Shaking. But the store seems too expensive, so no 5-stars.",4 years ago
176,Nayoen Oh,5,"Check weather before you go, if it rain or foggy then you waste money. I love this place. Such a magnificent place. 😍",a year ago
177,Kim Wong,4,"It's another shopping complex with brand retails, eateries and coffee shops. It is nicely decorated and you can spend a couple of hours here if you're into shopping or window shopping.",2 years ago
178,Sudhanshu Choudhary,5,Beautiful and breathtaking view.. Must must visit place in south korea. World fastest elevator experience is super..😁😁😁,2 years ago
179,Diego Lopez,5,Wonderfull. Awesome views from the city. Very huge mall and luxury. Mandatory to visit when visit Seoul. Ive got good memories from that tower.,4 years ago
180,Calvin,5,"Very similar to The Shard in London. Has a massive mall and Lotte World theme park nearby. Best reserve tickets online, but you still have to visit the ticket office to redeem paper tickets. Main problem is the lack of English explanations by staff, but not a problem if you have a Korean friend to translate. You won't see any historical sites from the tower (you would need to go to N Seoul Tower instead) because most sites are not in the Jamsil/Gangnam area.",2 years ago
181,Nicholas Susilo,5,"Absolutely spectacular! Regarded as the sixth tallest building in the world as of 2018, this skycraper is undoubtedly a jaw-dropping work of engineering melded with fine art. It surely never fails to impress the eyes of the beholder. This building actually comprises of several different sections including a hotel, an office, and a must-visit sky deck. The sky deck, which is also known as the Seoul Sky, is quite impressive. Prices were reasonable, and the crowds were not excessive. The view from this five-story sky deck is breathtakingly gorgeous. Overall, highly recommended.",3 years ago
182,Abby Tan,5,It was a great and memorable  experience for me and my family. Great to go here during the sun sets or during night time.,2 years ago
183,Marg Yong,5,Lots of food and clothes at reasonable price. Not just high end brands in this malls. Must go to 31st floor to get a good view of Seoul. Don’t forget to check out  7–11 Signature on that floor.,3 years ago
184,Tessa,4,"Nice place to see the view of the city. However, Seoul has a lot of smog, which makes it difficult to see places further away.",2 years ago
185,Marco Guazzelli,5,Very exciting. The sky shuttle bring you on the top very quikly in almost a minute. The sight from the top is simply stunning!,2 years ago
186,King Choy,5,Nice but old fashion theme park.,6 months ago
187,Jean-Guy Marcil,5,"You can spend a whole day, especially if you  have kids. From the great mall, to the impressive tower and its Seoul Sky attraction, to the Aquarium and to the theme park next door, you can plan full day. But do budget a fair amount of cash...",3 years ago
188,Jared Hornberger,5,Worlds 6th tallest building. Pretty cool place to see. Observation deck cost about $20,2 years ago
189,Solene Esnoult,4,Unfortunately when we went there there was a lot of pollution. So we couldn't see really far. But the elevator is really fast and great and you can really have great view from Seoul. A place to go before leaving Seoul!!,3 years ago
190,Samuel Castillo,5,"Beautiful views ot whole seul, it is not a must do but if you hace enough time it is a good place to visit.",a year ago
191,Asjad Khan Khattak,5,Beautiful weather for the trip. Didn't go to the top as it was half covered in clouds and already made couple of trips to the top in my last trips. A place must visit while in Seoul.,3 years ago
192,Ayoung Jo,5,"The highest building in korea is this ! Also the most expensive apartment is inside. Seokchon park is very near and amusement park, department store, supermarket, cinema, bookstore and metro are here.",3 years ago
193,James Davis,5,Very nice place to visit. Be sure to go on a clear day. The cities smog and haze will preventing you from seeing a big beautiful city.,3 years ago
194,Camila,5,"Entrance fee is ₩30.000. At busy hours, sunset time, it will be pretty crowded. An hour to get to the top and an hour to get out.",a year ago
195,Pedro Arellano,5,"Great experience if you like heights and panoramic views, they have a zone of crystal view floor to see down below and it's amazing. Be aware that depending on the hour it may be too crowded if you go early morning there is not many people.",2 years ago
196,smc_vibe,4,"They have everything. Sometimes have great sales as well! The outside looks nice and on new years, they have fireworks 💥 as well.",2 years ago
197,Luan Tran,5,"On of the biggest malls in Seoul with various of products, from beauty products to clothes, shoes, electronics, households, ect.. There is also a big collection of motion figures.",2 years ago
198,Lyudmyla Pashkivska,5,We went there around the time the sun set and it was beautiful. There are many large windows to see everything and there are cute little signs informing the visitors which way and how far famous landmarks are. The staff there are friendly and fun. Once one of the workers learned we are from Canada they sang Michael Bublé to us were well. It was very fun and welcoming. The price is 29 000 won but it is totally worth it. When we went it was not crowded.,5 years ago
199,Andrew Hladik (CamoFreak5),4,Awesome experience. Amazing view. Definitely worth checking out. Little expensive but worth it.,2 months ago
200,Cristian Bucur Photography,5,"If you’re lucky enough the views are incredible. Better yet, go to Achasan Mountain and you get these views.",2 years ago
201,Sophie Sangster,5,"For it being the 5th tallest building in the world, it was amazing! A definite must-get-to-know location/building in Seoul. The staff was easy to talk to and easy to find. The whole place was wonderful and there was no line eventhough it was usually the time people go out to places. There's a tasty cafe at the second, top floor (I ordered a rainbow drink) and a restaurant at the top.  The city looked amazing in the night with flashing, bright lights and cars driving. There is also a designated spot on the floor that has glass you can look through at the ground. Don't worry! It's sturdy enough for anyone to get on and many to get on!",3 years ago
202,Tika Ayu Lieberty (Tizz),4,"The lotte shopping center area, the world adventure area, seokchon lake, seoul sky area. It is one of the best place to spend weekend.",3 years ago
203,Mohamad Salem,5,"Fantastic view of Seoul from all directions, kids will love it so much, specially the glass floor roof.",2 years ago
204,TK Nguyen | NRG Asia,5,"Amazing views of Seoul, Korea! Recommended if you want to come up for a photo, but beware sometimes it’s so high you might be in the clouds.",3 years ago
205,Randall Peaslee,5,Absolutely amazing.  From a foreigner perspective it is well worth the money to experience some of the amazing things that this tower has to offer.  Apart from the top shelve stores that are inside there is also an aquarium and a trip to the tallest building in South Korea.,2 years ago
206,Diego T,5,"It is kind of expensive but the view is really good and there are 5 different floors to explore. It has a coffee shop in the last floor and good spots for a picture. If it is your first (and only time) in Korea, I highly recommend it. Really crowded on weekends so it is better to go on weekdays. Many people try to see the sunset so you better book in advance to be there for a good shot.",4 years ago
207,Yasmine Claessens,4,"A pretty cool experience! The view isn't super beautiful, but it's still cool to be so high up. And there's a digital exhibit all the way up, with plenty of photo opportunities!",6 months ago
208,Jure Šumi,4,"What an amazing structure with a hight over 550m. Great views on Seoul and a great place to observe Olympic park from above. If you have time, visit Olympic park as the views to the tower from there are amazing.",2 years ago
209,Navid Chamdia,5,"Impressive views. Great shopping, restaurants and hotel. Takes time to get there but worth it. Go mid afternoon to avoid peak crowds.",3 years ago
210,Max Strube,5,Really great place to shop. Also a really good experience to go up to the top of the tower and look out at the city of Seoul.,4 years ago
211,Jai S,5,"Great high end shopping, super clean.. the tower was awesome. Great view, not great if u are scared of heights.",2 years ago
212,Amy McMillian,5,Hands down one of our favorite experiences in Seoul!  The sky experience has been well thought out to create a memory that will last a lifetime!  We loved seeing the views from each floor and our 4 year old loved being able to stop for chocolate ice cream!  We enjoyed the photo ops along the way and felt the prices were fair for printing the photos we loved!  We appreciated the speedy elevator too.  A great experience!,9 months ago
213,Ad Tabb,5,"Great experience, good parking, food available",2 weeks ago
214,anabia pathani,5,"It is a wonderful place, have everything for all kind of people, kids, young and old people. Good place for muslim as well have mosque at 6th floor for both male and female  very good washrooms as well. Sharing few pics as well. Really like tha place.",3 years ago
215,Stefano Della Schiava,5,"A must amongst new city attractions. Beautiful views, no lines (at least on weekdays during sunset time), great services  ( bar,shop and restaurant all on the top 4 floors ). Sunset slot highly reccomended.",4 years ago
216,Super Turtle,4,"Unexpected visit, but had fantastic time here with my girlfriend. Had Martini and signiture cocktail. The reason I am giving 4 stars is because the waitress didn't know what kind of beverage goes into the cocktail when we asked. Didn't expect that. But overall great.",3 years ago
217,Stephen Jr Pouru,4,"Tallest building in South Korea, what can I say. At such height it gives you a view to ponder and clear your mind. #amazing",3 years ago
218,Pearl Jung,5,"Easy to get there with subway line number 2, 8 and many buses go to right in front of the tower. Up to the tower is pricey. Close to tower you can find the Lotte theme park, Lotte department store and Lotte shopping mall. They all connected. It's amazing You can do everything in one area. Night time, this tower is more beautiful.",2 years ago
219,smh rme,4,Wonderful experience.  Make sure it's a clear dau.  If you get there later in the day you can watch the sunset and then the city as it starts to light up in the night.   The only downside is that it is a bit pricey.,4 years ago
220,Lucian Spirea,4,"Split in two worlds, one for the rich and the other for everyone else. Enjoyable experience with lots to see 🤙",a month ago
221,Leonard T,4,Awesome views of Seoul from here. Make sure it us a clear day otherwise the haze will spoil your visit. Shopping mall downstairs has all the major brand names so worth a visit.,4 years ago
222,Shari Harper,5,The coolest experience we have had in a long time. In true South Korean fashion it is well organized and reasonably priced. An exciting way to view the entire city!,4 years ago
223,sharlyn chen,3,"Since i went to so many skyscrapers, honestly this one is not that impressed for me. The visit experience was smooth and lovely but I guess I won't recommend any of my friends to check it out if they only get a few days to stay in Korea.",3 years ago
224,이지혜 (J),5,"Fun and fantastic place to visit and enjoy with family. There are a lot of great things to stay all day in there. Especially, it is too hot summer in Korea these days, my famliy needs indoor thingys. It was nice to see, eat, and play.",2 years ago
225,Claudia Cheung,5,"I have known the reason why peole want to live seoul,especially gangnam. Lots of thongs to do ...",2 months ago
226,Keunwoo Lee,4,"Landmark building in Korea, especially Seoul, suggest to visit here where is huge mall and visit things, having enjoyment park and lake for resting",3 months ago
227,Eleazar Gutierrez,5,Super friendly staff and amazing views . Check the weather and air conditions ahead of time since I went during a really hazy day . Still worth the money .,a year ago
228,Kate s,4,"Lots of fun! The aquarium is amazing, would recomend to anyone! The observation desk is great too! Shopping there is not recommended. Too expensive and not that fun!There are much better places for shopping in Korea!",3 years ago
229,Create Learn,5,Who want describe about dynamic korea ? Who want observe capital of  Korea ? Who want watch Han river and many  bridges over river from one place ? Who want enjoying with mirror view under you from top observation floor ? Who want watch Digital Korean city ? Who want take expensive coffee😁 from top floor ?  You need to visit Lotte world tower minimum ones time  in rest of your life . It’s really amazing .i want to visit again 😍😍,4 years ago
230,Edric Yoon,5,"This amazing place is just wonderful, you can pay some money and go all the way up to the around floor 175. The view is just so amazing its like ur at an amusment park. You can also buy your self some nice drink. I recommend you go up when there are minimal fine dust, fine dust is the only reason not to go. Also go with your friends or alone to chill-axe. Hope you jave fun. Also its kinda like a maze so ask around.",2 years ago
231,Naomi K.,5,Beautiful and entertaining tower! The night view and the whole atmospheres were amazing. If you are a Seoul citizen you get a discount. Or you can ask when you buy a ticket at the kiosk for any discount promotion that suits you. Nice place to visit,9 months ago
232,Eric Song,4,"Luxury, colorful and convenient transportation. All the amenities are here. There are also luxury shops.",2 years ago
233,jee ra,5,"The best view from entire Seoul City and the hotel room is perfect clean. We stayed in room 9388, a  Deluxe room with a stunning view from three panel window with automatic curtains. Service is excellent , spa ans pool are included in the room rate.  They even offer a lounge on the 79 fl. Equipped  with aperitif  and drinks at no charge. I would go again without a doubt.",2 years ago
234,Lance Yazzie,5,"Amazing. Ticket for 1 adult was about 25 bucks, certain age children are free. You can go as high as the 123 floor, but up there is just a lounge, so most of the photos and touristy stuff goes on in the few floors beneath. Public transportation is on point.",2 years ago
235,Dilruk Jeewantha,4,Entrance fee is something expensive. But its amazing place. We can see different directions seoul city,5 years ago
236,C R Wibawa,3,5th tallest building in the world. On a cloudy day not worth going to the top of the floor. Fortunately you are able to go to the 31st floor where the food court is and the Signature 7/11 is located. Nothing more nothing less.,2 years ago
237,Ash Estafan,4,"Grounds are beautiful, clean and well layed out. Bathrooms are available in the retail areas inside. Went to get tickets for the ""Seoul Sky"" ride to the observation deck, but wait times were over 1 hr. Didn't have time. I'm sure it's beautiful, but it's very popular. I suggest going on a weekday morning. Online ticket purchase is also available which would also save time.",4 years ago
238,Dong Jun Kim,5,"The skyscraper which can be seen in most of the areas in Seoul. The tower's observatory provides a nice view of the city. Mostly expensive than you'd expect, but it is worth it.",3 years ago
239,Waseem Haider,5,Lotte World Tower is one of the best places from south korea you can buy anything from there.,2 years ago
240,Bushy Dikomang,5,"One of the tallest building in the world, I really enjoyed my visit to Soul",a month ago
241,Hoho Ha (Oi),5,"Huge shopping centers and high quality restaurants are there. Sky Seoul is valued. Lots parking spot is offered for visitors if you want to use them, take discounts coupons from Sky Seoul or Aquarium ect.",3 years ago
242,Isaac Peterson,4,"Impressive building and precinct with many shops, restaurants and entertainment areas including Lotte World, Kidzania and Lotte Ice Skating Rink. The shopping includes an excellent Lotte department store and Lotte Duty Free. The staff at these stores were friendly and helpful. We had lunch in the food court on one of the lower levels. The food was delicious and reasonably priced at about 10k won per meal. Overall, if you're in Seoul I definitely recommend a visit to Lotte World tower.",4 years ago
243,Paulo André Marinho,3,"The tower is flawless and amazing. This review is based on the 123 ""lounge"". People are cool but 30 euros for simple sandwich served with some commercial potatoes?! Honestly? At least do something fresh for this price. Also the fact that they asked to pay in advance is at least unpolite to say the least. Just get a coffee anywhere else from this tower and you wont regret. Cpcktails were fine but expensive. Around 15 euros each",4 years ago
244,Antonio Artale,5,"Very Amazing place. My favorite place in Seoul. Around there are a park, mall and the beautiful tower. You can go up last floor and see the amazing view. I advice this place! Advice also take a ticket for going last floor with internet because the queue is long.",4 years ago
245,강서일,5,Splendid views. Could be crowded. Good to visit around 5~8pm then able to enjoy both of daytime views and night views. No food but choorus. Only cecream and coffee are sold on the top of the tower.,3 years ago
246,Jiří Jandák,5,The view of Seoul is amazing! There is also place with glass floor. Just make sure to choose day with good weather. Tons of shops in there also.,4 years ago
247,Peter & Lara K,4,Pretty well set up. Really fast trip up in elevator (remember to swallow and it releaves your ears). Bit of fog/smog around city but amazing views. There was a coffee shop (no food) and a dessert shop (no other food). So needless to say we were quite hungry when we left,3 years ago
248,Philip Bergqvist,4,A great tourist attraction with fantastic views of Seoul. My only complaint is that the windows were quite dirty and ruined some photo opportunities. Maybe the weather was too cold for window cleaning...,4 years ago
249,Subhajit Dutta (Subho),5,Awesome place... Great place for tourist... Highly branded showrooms are there... one can have a best view of south korea from the 120th floor of the observatory... Its a complete package of shopping with attraction.,3 years ago
250,장미 -- Roz,5,"The view is amazing from the upper floors of this building. And the fact that the elevator climbs nearly 120 floors in less than 1 minute is quite astounding, but be sure to pop your ears! It's not a cheap place to visit at ₩27,000, but they did a great job with the venue. Now only if the smog (pollution) would clear up so you can actually see into the distance!",4 years ago
251,Dash Winterson,5,Pretty cool. You can spend almost your entire time underground which is quite interesting. Also near the park.,4 years ago
252,SeongHun Jeong,5,It's really nice until 30 floors it's free but until 125 floors you have to pay money!! But i really enjoy this tower. I recommend this tower!,3 years ago
253,Magnus Ohman,5,"Great views from the top of the tower, especially if you're lucky enough to be there on a clear day.",3 years ago
254,Ajiasu Uiskevitaen,5,AWESOME tower. Very reminiscent of Dubai burj Khalifa... much shorter but you get a similar vibe. And a bit more accessible!,3 years ago
255,박태민,5,"Was amazing visit. The tower is really great and has many facilities. Eat, drink, shopping and enjoy the time. It worse the money.",3 years ago
256,KORESARI,5,"Very nice place. Amazing window, incredible views)))",a year ago
257,E C,5,A place you must visit if you wanna see how Chinese pollution ruins the skyline of Seoul. Yo better stop em Korea. Poor Korea.. it does seem Now or Never. Oh! Don't waste money to climb N Tower- Namsan does have vibes of own. But Lotte tower is much better in terms of everything.,3 years ago
258,Ron Castleberry,5,Awesome experience!!! This was a blast and the views from 123rd floor were Fantastic! Dont forget to step out on the glass floor and take a pic!,2 years ago
259,Kelly James,5,The 6th tallest building in the world and South Korea's tallest building! The Lotte World Tower! I want to visit Seoul in South Korea!,2 months ago
260,Catherine Jeon,5,"We were so lucky to have a clear day! We could see so far out. You can get a beautiful view of Seoul and have a nice time. The experience you get while getting up to the top is amazing. The tickets are a little bit expensive, but that’s how much other towers cost too in other countries.",4 years ago
261,Ellie Lockhart,4,"This is a majestic place, and located centrally in Seoul. Unfortunately, the actual interior is filled with shops most patrons won't be able to afford. The good news is there's a wonderful underground shopping mall directly beneath that doesn't have that problem. And if you're there in cherry blossom season, don't miss the festival by the lake just a block away!",3 years ago
262,Narakorn Rujikiatkhajohn (Ake),4,The tallest building in Seoul. Nice shopping mall and duty free,3 years ago
263,Emil Ciepielewski,5,Afraid of heights? Come here anyway! What a view! Cool elevator ride. Scary glass floor 478 m over ground level! It almost gives the same feeling as flying. It is like the takeoff view without the noise and acceleration.,4 years ago
264,Martin Evans,4,I liked it but the lines for the Seoul Sky are insane. 2 hours worth of lining up.,4 years ago
