,이름,별점,리뷰,날짜
98,Anderson,4,Long waiting time after 4pm as the ticket got cheaper. There is only one good roller coaster. The rest are short rides that barely tingles the trill.,4 years ago
99,Corena Botha,5,"Wish I had more time to spend there. Definitely combine with the Seoul Discover Pass. The entry fee will be more than covered... Then, after Lotte World closes go up Seoul Sky for panoramic views from the 123rd floor if the tower...",2 years ago
100,Garion T,5,Wow! There is so much fun under one roof! And the Christmas theme is exhilarating. The little one enjoyed it. There's a ice skating rink here too. <<TaN>>,4 years ago
101,Yu Ting Chen,5,Lotte World is an amusement park that has both indoor and outdoor rides which is a perfect place to go with friends and family throughout the four seasons. There’s even a selfie station on the 4th floor where provided you various of scene and lights for you to take pictures with friends!,2 years ago
102,Fahmi Firdaus Angkasa,2,Many playgrounds are closed due to cold weather :(. So I had to wait in a long queue only for a playground.,7 months ago
103,Hendri Kwistianus,4,"Good place, but the line for attraction was too long, and the magic pass is not a good system in my personal experience. Some of the attraction also not to worth it to wait that long. I waited almost 2 hours for 1 attraction.",2 years ago
104,Crystal Bennett,3,"There were a large number of student groups on a weekday, making it very hard to get to ride very many rides, even with the magic pass. We managed to get on two of the three major roller coaster and those were fun. Get there right when they open or that would not be possible, or you would wait more than an hour and half.",3 years ago
105,Cluster Model Kit,5,It was a good place and Lotte has a nice theme park to visit. Very recommended...,2 weeks ago
106,Leonnie L,5,"Fun place to go with friends (or boyf) LOL i liked the churros and they sell adorable bunny ears. And idk why, but there was a supposedly hot oppa getting paid to tek pics with ppl xD",a year ago
107,Konstantinas (Mr. Penguino),5,"Our time in Lotte World was pretty fascinating, although I must admit it isn't primary for adults, more for child, school/high school students and maybe couples, we still had a great time. Staff was very friendly, we were also lucky to see Christmas Miracle.There is just so much to do, so much attractions what it's pretty impossible to get everywhere in single day. One thing we didn't like is that even though you pay 56,000 Won (43 eur), there is still a lot of attractions which you need to pay separately and also coincident or not, when we was trying to pay by card we couldn't settle payment with local currency, we almost always forcefully needed to select GBP currency which had increased 3% rate.",2 years ago
108,Romina Dehzani,4,"Lotte world is actually amazing with the inside and outside themed park. Very well built and themed. But when we bought tickets they told us the park closed at 23, what they did not tell us, is that all of the fun stuff (when you are older than 16) is closing at 20.. and the lines are crazy. We waited and hour for the cool roller coaster.",3 years ago
109,Tamar Moreno,4,"It is a very fun amusement park, really big and it's indoors with an outdoor rides as well. The only downside is that there's a lot of people so you have to wait in line for a long time..",3 years ago
110,Aik Koon Wee,3,"on the whole enjoyable for my kids but Experience from a foreign tourist who doesn't understand korean language. All the instruction from station masters are in Korean and we don't really understand them and i guess a couple of those instructions are for safety purpose. If you're redeeming online purchase tickets, read and re read the directions to south gate. you'll get lost in a maze and the directions from the staffs can possibly send u in a round about walk. or maybe its just my poor sense of directions. Skip the fairy theater performances for kids as the songs and shows are for locals.",2 years ago
111,Omeed Moghadam,5,"It was no Disneyland, but it sure was fun! I didn't know what to expect when going into Lotte World except for the fact that I'd be laughing a lot comparing the rides here to Disneyland. They did a pretty good job replicating some rides such as Indiana Jones and pirates of the Caribbean. But, the main thing that stuck out were their roller coasters on Magic Island. Atlantis and Comet coaster were so fast and fun! The lines were an average of 30 minutes when we were there, but they were worth the wait!",2 years ago
112,Aaron Chow,5,Lots of activities at this theme park. Also had some animals there which was great fun. Be prepared to line up in long queues for the popular rides though...,2 years ago
113,Anthea Ledesma,4,"It's a first time for me to experience an indoor themed park which they have. It's not crowded on a weekday but lines took about 20-30 minutes because of students wanting to get on the same ride all over and over again.  Reception/Information Staffs are friendly but rides staffs don't smile that much. 3D,4D and VR rides do not have English subtitles. You can bring outside  food and water but restaurants are available in the park that offer varieties.",3 years ago
114,Intan Lilyyana Mohd Zain,2,We didn't enjoy the themed park. Nothing much interesting to do there. Most of the staff there also having straight face to the foreigners. Not welcoming at all. We didn't feel welcoming at all in this place. Not recommended at all.,3 years ago
115,Rosalie Roque,5,"So much fun I had to go twice in a week! My entry ticket was cheaper the 2nd time I went and it was fantastic (went after 4pm)! The lines were a little long the 2nd time around since it was a weekend, but the wait was short. Definitely recommend!",a year ago
116,Joshua Limosnero,5,"This place is absolutely amazing!! For people who loves travel,adventure and fun. This place is highly recommended to visit on. Lots of fun rides, kind people, beautiful ambience and more to explore on.. Perfect for all adventurer!!",2 years ago
117,Andrea Miyata,4,Cute theme park in Seoul; the largest indoor theme park in the world. A good way to pass a rainy day. Great for kids of all ages.,2 years ago
118,Spark Vulpa,5,"Lotte World is definitely one of the places you must visit while you are in South Korea. The theme park may offer less thrilling rides than Everland, but the place itself is fantastic.  Of course, like most theme parks, everything is overpriced, every area is overcrowded, and it doesn't help that there doesn't seem to be enough staff to help out when one has a question about Lotte World. But if you can ignore all the rudeness and obnoxiousness that the general public of Asia bring to this wonderful place, you can lose yourself in the magic of Lotte World from morning till night.",2 years ago
119,Ki mi,4,"There's a nice variety of rides, better to go early because it's always busy. The fairy forest is a nice option, it's a small extra fee but there's a variety of animals to see. The headbands are very cute and affordable. Some lines move quickly while the more popular rides take a while",3 years ago
120,Stephen Tsang,3,Lots of chioces of games and fun stalls. Good for young kids. May spend at least two days to try. Love the Adventure part and the Stage Show. Feel a bit old of the whole park.,4 years ago
121,Kazimierz Brudzynski,3,"Well the place is huge, but man its too crowded even on a work day. Waiting in line for 15-40 min for a ride that will last for 30 sec is not worth it. The rides arent even that fun. Throughot the whole day i was only able to ride 3 rides. If the. lines were shorter it might of been more fun.",3 years ago
122,ChengHan Kuo,5,"This amusement park is filled with people, even normal day has the same situation, it’s awesome with all their rides. If you wanna find some exciting ride, I think it’s not suitable been here",3 years ago
123,Julia Belford,4,"Clean, unique in its’ own quirky way. Affordable door entry especially if you are what they class a “foreign tourist” (separate queue - you do need to show your passport to prove this) so you can receive a discounted entry and a free 20% off voucher for entry to the Lotte Tower",2 years ago
124,Abigail KL Tan,4,"The park is quite big and well maintained. But be prepared for long long queues with tons of south Koreans. All mainly youths and young adults. It's really safe in there (didnt had to worry aboit pick pockets) and lots of rest rooms are available As for the rides, try the Atlantis  roller coaster, the conquistadors  (something like the viking) and bungee  drop. We didn't get to try the other extreme rides like the gyroscope  rides  as the lines  was too long. If you buy the tickets, you are entitled to 3 magic  pass to 3 rides which you can reserve  your ride times. This will save you tons of time. But you need to download the app, scan your ticket and keep trying to reserve  the times. Don't give up so easily if  initially you can't get the timing's, just keep trying until you really really give up . Food are really just mediocre in lotte world.",4 years ago
125,Shi long Ow,3,It's okay to go to. The indoor park is good because it doesn't matter what the weather is. But the park overall is really small and not much attractions.,3 years ago
126,Margie Jape,5,"Lotteworld - what a crazy place. Much more fun than anticipated. Going after 4pm gives you access to a cheaper pass and a view of the indoor ""fireworks"". There's an outdoor component to the amusement park - so make sure you go on a sunny day - most rides outdoors close in wet weather.",2 years ago
127,Marie Anna Dominique Bibat,2,"The lines for the rides are too long. The only attraction I got to ride (which only took 2 mins) took me 3 hours lining up! Even on a weekeday, there are a lot of visitors so imagine if you go on a weekend.",5 years ago
128,Andre Pratama,4,"This place is definitely catered more toward young people. It has rides, restaurants, museum, things that amusement parks are expected to have. No crazy rides or anything, but still fun enough to check out while you're around the area.",2 years ago
129,RM,5,"Too crowded but that's understandable as it was the weekend, A bit expensive if you're not using Klook. Indoor and Outdoor style is a bit fun. Disneyland is still better but I will still give it 5 stars. Willing to comeback",3 years ago
130,Sunny Chong,3,"It was huge. On the way there from the train exit you will have to walk half a mile to get to it’s main entrance. My partner and I reached there in the afternoon. After getting our tickets, we were told that we cannot re-enter hence we first go to the aquarium which took us 30 minutes to walk there passing the theatre and mall. The aquarium was decent but I was bothered by the plastic decorations.  We went to the main entrance after, unlike other theme parks where u would see crews smiling at you  instead it was more of a Self serving feeling.  The staff speaks minimal English, announcements is not in English and some rides will have inaccurate waiting time.  The section I enjoyed most- photo booth (one & only)  I noticed one ride that was so ridiculous I was laughing so badly. It’s the typical ride where they bring u up midair and drop u down for the thrill as if you’re  falling from sky high. Despite people waiting for averagely around 30 minutes rider are only getting one downward motion from the top and that’s all.  We only spent 3 hours in the park. Maybe we outgrew it or maybe our expectation were higher but with its price it’s totally reasonable to spend a few hours indoor.",3 years ago
131,Kurunandan Jain,5,Lotte world is a great place to to hang out at if you have a spare day or two in Seoul. The staff are friendly and the whole atmosphere is quite cute.  This place is no different than any other amsument park! The rides are not very intense but still pretty fun to go on.  It's definitely a good place for couples as there are a lot of cute pictures to take.,4 years ago
132,Herdy Cen,5,"One of the best theme park I have ever been. It is both indoor and outdoor with tons of rides and attractions. It was extremely packed during both weekends and weekdays, but highly reccomended. Foods inside are somehow quite affordable and fulfilling.",2 years ago
133,V Squared,5,fun place for kids. went back twice on our trip to S. Korea. lots of things for kids. i think this place was better than Everland since they had ice skating available. must go thru subway malls near the Lotte towers. a must for experience! so much to do around here. spend a full day!,3 years ago
134,Chris Jee,5,A great place for family and all ages! But there is A LOT of people during the holidays so it's best to go during off season,2 years ago
135,Talesha Franklin,4,"Fun shows to watch and rides to ride. So much shopping, and plenty of food.",2 weeks ago
136,Yul B,4,The whole park as a whole is good! What makes it a 4 star and not a 5 is how long it took to find Lotte World. There were so many buildings and different areas. It was so confusing. We ended up spending 40 mins on trying to find Lotte World.  Other than that Lotte World as a whole is great! I would recommend to all ages.,6 months ago
137,Andrea Linan,2,"does not take USD or US cards. They accepted it at the gate and charged $50 to get in, but everything inside required won or korean cards.",4 weeks ago
138,백우주,5,"The most impressive place for me was Lotte World. So i will introduce about Lotte World. It is located in Olympic-ro, Songpa-gu, Seoul. It is older than Lotte World in Busan. To enjoy various rides, we need to get a ticket. So, i will explain the price of ticket. Tickets for adults are 62000 won, tickets for teenagers are 54000 won, and tickets for children are 47000 won. There are many rides. The Merry-go-round was the most impressive to me among many rides because there is a special event in front of the Merry-go-round that the staff take pictures people. I recommend a visit to Lotte World in Seoul. If you go there, you can have a good time and various experiences that you could’t do normally.",3 months ago
139,sohan.14_,5,Pretty nice place,2 months ago
140,Maryjoy Del Rosario,5,A lot of beautiful attractions. Extreme rides. Have parades. Delicious foods. You can buy souvenirs.,2 years ago
141,Sara Drissi,4,It was a nice experience I had an amazing time with my friends there even thoe the place was so crowded and we had to wait so much in lines to try the popular rides Games were good and so was food and cosmetics I ended up buying things I didn’t even need cause everything was so cute lol,3 years ago
142,C J,4,"There were interesting rides and good food to eat, but the lines were incredibly long, taking around 1 hour per ride (weekend before Christmas).",4 years ago
143,Alex M,3,"As the park itself inside a building, the noise stays there and after a while you may get headache and dizzenes. Also it's seems a bit old. Overall there are you will always find what to do. There also outside area Magic land with some attractions too. Can be considered to visit for having fun.",3 years ago
144,Joobei,5,"The theme park is great for kids. If your an adult you won't enjoy it as much, we enjoyed walking all around the place and taking pictures and that's about it. Lines were too long, takes an hour before you can enjoy the ride. You'll enjoy Everland more, but not just on a winter season coz it's an open theme park unlike lotte which is closed.",3 years ago
145,Kinanti (Anyang),2,It was extremely crowded! I have to wait for 2-3 hours for every ride. Not fun at all!,2 years ago
146,Mickaël,5,Good Amusement Park one part is inside and the other half part is outside. You can find a roller coaster and many things else for all ages. The main problems is the waiting time... 2h30 to do the rollercoaster it's too long... many attractions were closed the Day I came... You can find many different types of restaurant inside.,2 years ago
147,S Fatimah K,5,"Awesome theme park. Lots of fun rides. Allocate a whole day especially if bring kids. Beautiful and picture perfect, both indoor and outdoor. Need to expect to long queue during peak hour.",3 years ago
148,Kapil C Lamichhane,5,"One of the best place in southkorea . The lotte world included  lotte sky tower,lotte museum ,Disney world   etc  . You can get a full package of entertainment  at here",2 years ago
149,K A T E,5,Excellent for rainy days and hot summer. We entered after 4pm and there was a discount and we stayed there until closing at 10pm! Will absolutely visit next time travel to seoul. 🎢🎠🏰,3 years ago
150,Ujjwal Ghimire,4,"Very exciting place to be for an amusement park but the queues are very long if you visited on weekends or holidays. The rides and shows are worth waiting though. Good place for foodies also, there are lots of choices.",4 years ago
151,SUNNY LU,3,"Suitable if you are a person that like thrilling game, or have children n willing to be in a long queue. Will be more fun if you are in a group of friends. Tips : you can have 3 magic pass (to cut the queue) by booking your ride for 3 favorite games of yours. Follow the time slot given at the voucher. Look for the vending machine to get this magic pass. For adult games, go to Magic Island first when you enter. Advisable to be there early morning to avoid crowd that will start from noon onwards.  Based from my experience, I prefer Everland as they have the feels of Disneyland 'copycat'.",2 years ago
152,KUN YOU,5,"Located in the heart of the city, it is an amusement park that can be enjoyed by children, adults and all ages.",2 months ago
153,ROCIO GUTIERREZ,3,"A lot of fun for kids, there is no many games for adults but there's a big photoshoot room that you can enjoy!",3 years ago
154,Hary Utomo,5,Great amusement park inside the shopping mall. They have indoor and outdoor park so you can spend the whole day there. I enjoy the carnival show also.,2 years ago
155,Candace Rain,4,We only went to the inside park because it was raining but what we saw so far was fun! We are going again and will update accordingly.,a year ago
156,Rosie Isa,4,It's easy to access via Jamshil Station with enough signages for you not to get lost. The place is always packed with visitors and an average queue for each attraction is 30 mins (might reach 1.5 hrs queue),3 years ago
157,kriss k,5,Very nice theme park! Keep a full day aside as there are so many rides indoors and outdoors.,2 years ago
158,Nate N,5,"Standard Amusement Park in Seoul. The Park is great and the surrounding complexes - shopping, eating, entertainment, are convenient so it’s a one stop destination for all your needs and entertainment.",9 months ago
159,Erni Hoesien,5,"Very spectacular places and dream world for everyone here. But, too crowded for playing at all. 2 hours just queing.... may be next time,  not a high season",3 years ago
160,HKim,5,Nice Place however roller coaster rides takes too long. Download the app first before going in. Theres refillable water dispenser everywhere. Magic Pass is like premium service but doesn't work for most roller coaster riders due to long queue. Take picture outside during the night Instaworthy view.,2 years ago
161,Liliane Dizon,4,"Being from Florida, I thought it would be outside. Boy was I wrong! A vast complex of levels, games, rides, junk food, super cute character gear, ice skating, and a bouncy zone to drop off kids all protected from rain, sun, and with air conditioning. Amazingly clean. Come on Florida, why can't we have some fantastic indoor theme parks?! It was crowded and busy but no more so than the streets of Seoul. Went with 3 adults and 8 kids ranging from 6-20. Older kids did their own thing for a few hours. Younger kids and grownups rode a few kiddie rides that didn't have long lines. This was not on my list of places to go in Seoul but were offered discount tickets and kids had fun. Interesting to compare to Disney.",3 years ago
162,Greizle Mei Dy,5,"I had a lot of fun here! I wish we spent more time. We were given food stubs by our tour guide to be exchanged for food to any of the restaurants inside. The lines were not so bad at the rides, I think we waited longer in line for our dinner. The food was delicious though!  The parade was beautiful.",3 years ago
163,Nicki Sim,2,"Made the mistake of visiting on a Sunday. Place is okay, but the crowds cause the queue for a single ride to last over 2 hours. There's quite a limited number of rides as well in comparison to other theme parks I've been to. Navigation from the Jamsil train station was also not very convenient because you need to go to the south gate at the far end of the theme park to claim your tickets. If you want to visit this theme park, the magic pass will be much more worth it as compared to the normal daily pass. Location is still okay for taking pictures here and there.",3 years ago
164,Naquib Shukry Abdul Rahman,5,"One of the top theme park in the world and second largest in Korea after Everland. Lotte World theme park divided into 2 part which is outdoor and indoor park. don't worry much because the ticket that you get will allowed you to go for both parts. if you happen to go there, do not forget to try French Revolution VR aka Indoor roller coaster. also one more tips, please purchase your ticket together with magic pass at least 3 because magic pass wll allowed you to use fast track to play and you don't have to queue up an hour to ride whatever you want. at night Lotte World will having night Parade and please do not miss that.",3 years ago
165,Rosa Hidayat,5,"Fun for everyone!!! Best way to get on the rides is to buy the fast pass, to beat the queue",2 years ago
166,blake s,1,"Stay away from this place. We had an absolute awful experience, staff is rude, rides are mediocre at best. This place summarizes Korea in general, fake.",a month ago
167,Lan Hu,5,"Loved it here similar to the island review, however I could do all 'adult' rides. Nice attractions and great use of their space. It looked busy at first sight but I never had to wait more than 30 minutes. But I was very flexible in which ride to do.",3 years ago
168,Stephan Herard,5,Somewhat long lines but that’s the case with all amusement parks. The rides were fun.,a month ago
169,Fazlollah Sadeghi,5,"Lots of fun, beautiful theme park but not as playful as other amusement parks in around",2 years ago
170,Edwin Benard,4,Enormous indoor theme park and outside as well. We were there on a normal weekday and still there were attractions with a 60-minute line. You can go for a fast-pass though. Great for a rainy day with kids.,4 years ago
171,Kerstin Metsla,4,"Unfortunately went during a local holiday. The lines for the rides were unbelievable! Otherwise very helpful staff, everything is so well organized. Worth to stay for the late night zombie show outdoors during October!",3 years ago
172,Brand WA,5,Lots of fun on Christmas day no less. Great day out for the family. Be sure to pay for the magic pass though or you will spend a lot of your day in queues.,2 years ago
173,Lim Yang Leng William,5,Go to the lotte world website and you might be able to get special package for a family. Its cheaper than purchasing the tickets there.  Nothing more to add to the other reviews. This place is really very kids friendly and fun with lots of rides to take and shows to watch. You can definitely spend the wholr day or two there if you want to do both indoor and outdoor theme parks.,a year ago
174,KF Liow,5,Fun visit for family. They have indoor/outdoor/aquarium theme park for people of all age.,3 years ago
175,혜령튜브,4,"My favorite is the Disney perade which included Aladin, e...e....etecera. Because I did not watch the movie, I cannot list up all the names. Anyway, everytime when I visit this place, they show me the fantastic perade. Even we have Covid19, there were some many people so I had to wait in lane feeeww mins to grab my riding turn.",a year ago
176,"Paul Martin, MD",5,lovely place to be...,3 weeks ago
177,Helen T,2,Not worth going! Massive queues. App does have English settings. Nothing special. Full of school kids. Very busy.,3 years ago
178,Pramod Mamillapalli,4,"Great indoor theme park as well as the island! I suggest going after 4 pm because there is a discount on the price. Also, if you are a tourist wanting to visit Lotte World, make sure to bring you T Money tour card for a discount. The rides were nice and safe and there is something for the whole family to enjoy. Food is expensive though.",3 years ago
179,Ash Estafan,4,"It's an outright imitation of Disney Magic Kingdom - but not as polished. Not even close. That said, it is in a much more central location - in the heart of an urban area. There's not much to do for a small kids, at least outside. Little ones have more options inside.",4 years ago
180,Alina Solonski,5,"Korea's Disney Land! Best indoor rides I have ever seen, long wait though",2 weeks ago
181,Sachith Wickramasinghe,4,"All in one place ! Shoppers paradise, Adventure seekers wonderland, Food Heaven (Only Korean food), and I don't think there is any day that lotte world isn't filled with heads. Equipment are safe and nothing to be scared of. One of the best places to have fun !",5 years ago
182,samuel heinrich,5,"Nice in and outdoor theme park. Lots of rides. Out avg waiting time was arround 30m.. but the line could go up to 120m on a really crowded day. The offer fast lane tickets, which wasn't necessary for us that day. Nice experience, like a little disneyland. The fact that they have a huuge indoor arena, makes it really special",2 years ago
183,Aruna Bali,5,Amazing destination with family. The children love it much. Many games are ready to having fun with you. From beginner to expert. Food courts are everywhere. Entrance ticket can buy from online.,3 years ago
184,licayan,4,rides are safe . full of wonderful stuff ... child friendly place . wonderful building.. makes you feel young again..,4 years ago
185,Fatih AKAY,4,Lotte World is a large indoor amusement theme park with a connected outdoor theme park. Its indoor Sinbad Adventure ride is similar to It's a Small World with a pirate theme,4 years ago
186,Boipelo Leeuw,5,Has indoor and outdoor rides. Also has something for everyone in the family including ice skating and a museum,2 years ago
187,Darwin Scott,4,"Can be Fun but overcrowded, expect to wait. I came here on a Monday on a field trip with my university. Among us was apparently 3 other high schools. It took over 3 hours to ride popular big rides like the french revolution. Other than that it was quite good, highly reccomend going for shorter lined rides if its crowded such as the hot air balloon, bumper cars, haunted house, flying machine, watch the live show, or zombies (halloween event). In total it was worth the price i paid about 25,000won if you go to the south gate and buy a foreigner only ticket at a office there. Otherwise the regular price of 60,000won or more isnt worth it as it's basically a discount Disneyland with 3 hour wait times and characters nobody knows. And dont get me started on that some rides require even more money to enter like the haunted house!! Total cash grab!! Please do your due deligence for tickets, and dont expect too much if you've experienced other theme parks. Somes rides lack the real magic ( adventure of sinbad) of others, and can be downright dissapointing if you wait that long, but if you have a spare day and some fun friends it can definetly be a good time, go check it out!",3 years ago
188,Yomna Ashraf,5,"A great place with numerous rides, the Halloween theme that is running right now is really interesting with the zombie shows, the chance to get Halloween makeup and Halloween snacks as well. You can also get a discount as a student",3 years ago
189,Raymond Carter Jr.,5,I went there and had an awesome time.  Get there early so you can enjoy all the entertainment.,3 years ago
190,Nicolas Wee,3,"Magic pass was a scam, unable to reserve popular rides. No point getting magic pass.",2 months ago
191,Seb Ratzi,1,Without the magic pass insane waiting time.,a week ago
192,Raymond Choi,4,"Very fun amusement park to go to, however lines tend to be fairly long. Plan to go early if you want to get on a certain ride.",3 years ago
193,蘇美瑾,4,"Very interesting place to have fun. Ideal for teenagers, and family.",2 years ago
194,Brian Livingston,5,All ages fun. The magic pass is different but useful. Don't rely on the wifi to win the magic pass rush every 15 minutes. Plenty of reasonably priced food options.,4 years ago
195,Anna Almirante,4,Loved the indoor portion of this amusement park; had fun in the VR rides; enjoyed lunch too at Panda Express,4 years ago
196,tawny fernandez,5,Great place for any age. The wait time for the rides are long though so be ready to stand and wait. There's even a light show right before the park closed that's fun.,7 months ago
197,Lucas In Korea,5,Really great and not much people these days. Good attractions and mood 👍,a year ago
198,Carl Fleming,4,I was not there long and spent most my time looking for the one smoking room they have! Nice place though.,4 years ago
199,Aaron,4,Compact indoor theme park. A good place for the family to have fub during the winter season!,3 years ago
200,Evan Winata,5,"Really good place with both outdoor & indoor entertainment.The folk museum is interesting as well, not sure why it's really empty.",2 years ago
201,H T,1,"Only worth going if you have kids. Try to avoid busy hours from 4pm onwards. Over run with people, no order. The app for magic pass not intuitive for English speakers.",3 years ago
202,Xin Yu Ai,4,"A bit smaller than expected, but got a really good deal on ticket prices because I'm not from Korea. I don't like that you have to pay for some of the rides even though you already paid an entrance fee (just the VR rides, but still)",2 years ago
203,Erwin Li,3,Rides are not as good as other theme parks and the buildings are quite old already. Lighting in the indoor areas are also poor. Good enough but not worth the high price of admission,3 years ago
204,Sully (Sully),5,I just sight seeing outside park because have no enough time. But all area is awesome!,3 years ago
205,P R (30),4,Lines are waaaaaaaaay too long. Some really good rides though. Good service. Food is ok. A bit too exy for what you get.,2 years ago
206,Colette Stringer,3,"Was so crowded that it was a bit difficult to enjoy. All the rides were booked in advance or the average queue was 2.5hrs. For the Halloween attraction, it was fully booked for the rest of the day by 4pm. There was face painting, tarot reading and caricatures which was fun. Overall an expensive, slightly disappointing day, and I couldn't even watch the parade because it was too crowded -.-",9 months ago
207,Ryan Lee,1,"The worst theme park i have ever been, spent over US$100 per person, but none game i can play, the fast pass was a lie, first come fisrt serve bases, tried 15times but couldnt get one pass for game, need to line up for 3hrs....we gave up eventually",2 years ago
208,Sky cassiespringdy,5,"Huge ""disney"" for kiddos n teens... lots of restaurants, shops are just outside Lotte..need park entire day.. Queues for rides are exhausting! 👻",4 years ago
209,Matthew Dickie,2,Not a great experience. Got to go on 3 rides in 5 hours. 3 hours of which were in the oppressive heat and humidity outside.  I wouldn't bother coming here without the Magic Pass to skip the queues.  I think the park let's in too many people for the capacity of the rides. And there's no entertainment whilst you are waiting.  Check the Lotte world site to check which rides are closed!  Everyone just stands there on their phones... The Atlantis ride was awesome but not worth the line.,2 years ago
210,Amilajith Nisanka,5,Wonderful experience,a month ago
211,Alexis,4,"Lotte World has indoor and outdoor rides for everyone (adults and children).What surprised me is the different themed studios (Miracle room in the 4th floor) where you can take photos like in the actual studio room -- so you have to bring more ootd's! :) The french Revolution VR roller coaster is one of a kind experience.  I think, the best season to go here would be summer since you can enjoy most of the rides & more fun for children.",3 years ago
212,Chatkaew w.,3,Not so bad on the cold day but somehow it is always crowded even weekday. Night parade is okay.,2 years ago
213,Binh Do Trong,3,Unlucky me to go there at weekend. There were lot of queues in all gaming entertainment. Music and dance were attractive.,3 years ago
214,Dhruba jyoti Das,5,"Don't miss if you are in Seoul. A day full of fun and adventure. Don't miss Atlantis, French Revolution,  Gyro, giant loop",4 years ago
215,Monifil Digamon,4,Nice and huge place. A lot of variety rides for kids and adults. Good for Family bonding.,3 years ago
216,Tiffanie Dasha,3,Like a mini Disney Land - not really for the adrenaline junkies but a great place to hang out. It would be better to go on a weekday. We went on the weekend and it took us more than an hr to get on one ride. Overall - cute lil place,3 years ago
217,tim kim,4,"It's a fun place and lots of things to do. However, way to many people.",3 months ago
218,Emma Hidalgo,4,I really loved it   but  if you go on weekends  you have to wait for a long time to any attraction   :(,2 years ago
219,Magno Neves,5,"Woaow..this place is so awesome,, this where you can have more fun together with your friend, your boy/girl friend or your familly. Soending time here after long busy day at school or work.. this is the right place to help you forget those time. And of course here is a place to test your adrenaline..kkkk..come and discover by your self, because you will find more things to do here.. If you take subway, go to Jamsil station, out exit no.4, then walk a while till you reac the place..",3 years ago
220,"John Easterbrook, Jr.",4,"This was a ton of fun and there is info available in English. The lines were long, which I felt could have been mitigated with a bit more staff. Tons of food options and the Magic Pass helps with the wait. They offer tons of discounts, including a significant military discount for US service members.",4 years ago
221,theoreticallymad,5,"I loved it sm, really brought out that childish spirit in me and that's all you can ask for in an amusement park. I definitely recommend you get one of those skip passes cause you WILL need it (some rides had a 60 minutes wait). Food wasn't the best but I liked the sauce they served with the fried chicken.",4 years ago
222,George D,5,"Didn't go in but it looks very pretty from the outside, very charming.",2 years ago
223,Anas Abdullah,5,"All games, all fun, all day. They have all the games you want for all ages, they have live showsand they have many other facilities. You can't go wrong here.",3 years ago
224,Patrick O'Brien,5,"Pretty cool place. Loaded with any high end shop you could possibly want as well as food from around the world, not to mention a fantastic view.",3 years ago
225,Marco Baiera,5,"Went there with my family.  It was a little crowded but not too bad.  We were able to get on most rides within 5-15 minutes.  Except the Air Balloon ride, that one took 60 minutes.  Everyone wore masks and there were plenty of sanitizer stations around.  Overall we had lots of fun.",9 months ago
226,Louna Da Silva,4,"Smaller than expected, but still beautiful and fun to do. You'll need to go through the park to find the rides. We went there on halloween so the lines were so long, but you can manage to do at least 6 rides during your day.",9 months ago
227,Diana Julissa,5,"May be small but you can spend all day there, price is cheaper after 3pm*. Wearing school uniforms is the trend so I recomend renting one do you get the whole experience. Long lines by the way. (There's a panda express inside)",2 years ago
228,KimberlyHoward,5,"Spilt into both outdoors and indoors, it’s a really nice amusement park to take the family too for a day. There are also many cute shops within the park as well.",6 months ago
229,Nicholas C,4,"The rides are old and out of date but if you are looking for some kids entertainment it is worth it, it is probably three stars but it was fun and not expensive  Food inside is not great but not too many amusement parks have good food anyways  We liked the hot air balloon ride inside and if you want to take the train you may need a separate ticket depending on the ticket you have  You are better off eating in the mall either after or before",8 months ago
230,Nefta Chan,3,"There was quite a crowd on a August Monday, probably due to school holidays. The crowds were insane from afternoon onwards, so it's important to plan your time well. Remember to download the Lotte Magic Pass so that you can get 3 Magic Passes to reserve rides at specific time slots. Food in Lotte World is not great. Some rides close for maintenance on the day for 1hr or so too.",2 years ago
231,Brendan Field,5,"Loved it. Kids and adults alike, we had so much fun. Wait times for rides averaged about 20 minutes. Even the food was excellent.",2 years ago
232,Dimitri Hirsch,3,Overall nice attractions for all ages. A lot to do inside if the weather isn't great for the outdoors. Big area however not all food outlets were open so to find a place to sit and enjoy a meal took over 1 hour. I would advise to go during the week when it's quieter rather than during the weekend. Enjoy the fun....,a year ago
233,Meriem Nassiri,4,Many good rides and experiences. Waiting can be long but use of the magic pass is possible (up to 3 rides for free),3 years ago
234,Italianissazora Percival,5,Love it! Theres a lot of fun things to do there! I didn’t even get a chance to go on all the rides cos there’s heaps! 😻😻 definitely coming back here again!,3 years ago
235,Skier Dude,5,Would recommend. The roller coasters are very fun. Theme park for all ages. However the lines are very long on weekends and in summertime.,3 years ago
236,Andrea Bianchi,5,"Standing at the edge of the Jamsil district, right outside Jamsil subway station, this theme park provides both indoor and outdoor amusement areas. The park in itself is huge, and a full day is probably not enough to visit all of the attractions. The ticket is surprisingly cheap, so you can come back if you haven't finished your visit. The park is completely accessible and easy to get around, even with the usual summer crowds. Many bars and restaurants are also available to restore energy in the middle of your visit.",3 years ago
237,Youngseok Oh,5,"Maybe the best theme park in Korea. Well maintained park compare with others. Because half of park is inside dome, you can enjoy apart from outside weather (cold, hot, rain, etc) nice show and parade take in place. Easy and close access by subway and near the city center. Consider it is theme park food is good although price is a bit higher then outside of park. You can find good characters and catchy theme song all around park.",2 years ago
