,이름,별점,리뷰,날짜
216,홍성훈,4,(Translated by Google) Ice rink is fun. But there are too many people and the skates are too blurry  (Original) 아이스링크 재밌어용. 근데 사람이 너무 많고 스케이트가 너무 흐음 좀,2 weeks ago
217,리사Liza,5,,2 weeks ago
218,최대영,4,,2 weeks ago
219,Shraddha Naik,5,,2 weeks ago
220,김범석,4,,2 weeks ago
221,김현우,1,(Translated by Google) too many lovers  (Original) 연인이 너무 많다,2 weeks ago
222,UNGI KIM,5,,2 weeks ago
223,H제로,4,,2 weeks ago
224,Soo Jin Park,5,,2 weeks ago
225,LEE철호,5,,2 weeks ago
226,최씨,3,,2 weeks ago
227,Padik,5,,2 weeks ago
228,Brian Jeong,5,"(Translated by Google) It's crazy with the huge crowd, but I'm moved and touched by everyone's cheerful and happy smiles  (Original) 수 많은 인파에 정신없지만, 모두가 유쾌하고 즐겁게 웃음짓는 모습에 감동 감동",2 weeks ago
229,K원서,5,(Translated by Google) It was so good~~  (Original) 너무 좋았고용~~,2 weeks ago
230,veliana,5,,2 weeks ago
231,김철은,5,,2 weeks ago
232,K 고딩 18,5,,2 weeks ago
233,Inho Sung,5,(Translated by Google) best for children's visit  (Original) 어린이 방문에 최고,2 weeks ago
234,찐예진,5,(Translated by Google) Atlantis is fun  (Original) 아트란티스가 재미있어요,2 weeks ago
235,이영찬,5,,2 weeks ago
236,Luciane Ribeiro,4,(Translated by Google) During holidays and holidays there is a lot of queue...waiting for hours. But it's worth knowing  (Original) Época de férias e feriados há muita fila...espera de horas. Mas pra conhecer vale a pena,2 weeks ago
237,박혜진,4,,2 weeks ago
238,서순례,5,,2 weeks ago
239,Erik Cayer-Barrioz,5,"(Translated by Google) Super amusement park which is, for its covered part, the largest in the world. Attractions for everyone, children, teenagers and adults.  (Original) Super parc d'attraction qui est, pour sa partie couverte, le plus grand du monde. Des attractions pour tout le monde, petits, ados et grands.",2 weeks ago
240,Young joo Lee,5,,2 weeks ago
241,Joanna marie Santos,5,,2 weeks ago
242,Cream,5,(Translated by Google) A very fun class. The next coach is nice. The price is okay.  (Original) 너무 재미있는 수업 그다음 코치님이 착해요 가격 괜찮아요,2 weeks ago
243,류재천,5,,2 weeks ago
244,Kane K,5,,2 weeks ago
245,고승광,5,"(Translated by Google) Lotte World is absolutely awesome!! There are magic passes, lots of snacks, and the rides are safe and fun! The parade is super fun!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  I recommend going on weekdays..... Too many people on weekends...  (Original) 롯데월드 완전 짱이에요!!  매직패스도 있고, 간식거리도 많고, 놀이기구도 안전하고, 재미있어요!  퍼레이드도 짱으로 재미있어요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  평일에 가는거 추천해요.....  주말에사람이 너무  많아요....",2 weeks ago
246,김종욱,5,"(Translated by Google) It is good because there are many 3D and 4D rides that even those who cannot ride scary rides can ride. If you do not want to stand in line, we recommend purchasing a pass. It is nice to be able to ride without waiting in particular, but the price is a bit high. There is only one smoking area on Magic Island, so it may be inconvenient for smokers.  (Original) 무서운 놀이기구를 타지 못하는 사람도 탈만한 3D나 4D 놀이기구도 많은편이라 좋음. 줄서기 싫은 사람은 패스를 구매하는 것을 추천. 특별한 기다림 없이 탈 수 있어 좋으나 가격은 좀 비싼편. 흡연구역은 매직아일랜드에 한군데 뿐이라 흡연자분은 불편할 수 있음.",2 weeks ago
247,나경민,5,(Translated by Google) Replying to @James  (Original) ㅅㄱㅂㄷㅈㅁㅇ,2 weeks ago
248,김효정,5,,2 weeks ago
249,changgeun ji,2,,2 weeks ago
250,겜프로,5,,2 weeks ago
251,Youtube: Mini saranghae,5,(Translated by Google) honey jam  (Original) 꿀잼,2 weeks ago
252,David Lee,3,I still remember this place from my kid days. There is no update or new attraction since then. The pricing is pretty affordable if you reserve from Klook app. Be sure to receive electronic voucher or if you run into issue entering.,2 weeks ago
253,김보람,3,"(Translated by Google) I'm getting older so it's hard ㅠㅠㅠㅠ Even though I went on a weekday, my eyesight failed!  (Original) 나이가 들어서 너무ㅠ힘들어요ㅠㅠㅠㅠㅠ 평일에 갔는데도 눈치게임 실패~!",2 weeks ago
254,Jeca Jumao-as,5,,2 weeks ago
255,장한울,3,,2 weeks ago
256,김민수,5,,2 weeks ago
257,유재상,5,,2 weeks ago
258,도리라티,5,,2 weeks ago
259,DUPLEX TGV,3,"(Translated by Google) In the city center, a class of people, a class of staff Even on weekdays, if you go on the weekend, you will be crushed to death.  (Original) 도심에 있어서 사람반 직원반 평일에도 그러할진대 주말은 갔다간 깔려죽음",2 weeks ago
260,Minseo Kim,5,,2 weeks ago
261,허용준,3,"(Translated by Google) Because it's vacation, there are too many people and the air conditioner feels weak  (Original) 방학이라 그런지 사람이 너무 많고 냉방이 약한 느낌",2 weeks ago
262,Jason Pejsa,5,Great for all ages. Underground access from subway. Indoor and outdoor rides. Foreigners get a great discount!!,2 weeks ago
263,R S,5,,2 weeks ago
264,Kyoungshin Kim,5,,2 weeks ago
265,ka sa,4,,2 weeks ago
266,Htet Linn,5,(Translated by Google) hello  (Original) 안녕하세요,2 weeks ago
267,김진석,5,,2 weeks ago
268,한선영,5,"(Translated by Google) Although there are many people compared to the area, there are many photo spots and it was fun! I wish there were more ATMs... I didn't have cash, so it was difficult to use the locker.  (Original) 면적에 비해 사람이 많긴 하지만 사진 스팟도 많고 재미있었어요! ATM기 좀 더 많이 설치해주셨으면 합니다... 현금이 없어서 물품보관기 사용이 어려웠어요..",2 weeks ago
269,WONJOON EE,5,"(Translated by Google) Comet Express, Furum Ride, Pharaoh's Wrath The queue is too long  (Original) 혜성특급, 후룸라이드, 파라오의 분노 대기줄 너무 길어요",2 weeks ago
270,손유나,4,,2 weeks ago
271,최병호,4,,2 weeks ago
272,Aa Na,5,,2 weeks ago
273,루맘,5,,2 weeks ago
274,어양선,4,(Translated by Google) Perfect for spending time with children  (Original) 역시 아이들과 즐거운 시간을 보내기 딱,2 weeks ago
275,백원우,5,,2 weeks ago
276,Juntae Lee,5,,2 weeks ago
277,vivi Atiny,4,(Translated by Google) Nice great decor but long queues  (Original) Sympa super décors mais longues files d attente,2 weeks ago
278,김현서,5,(Translated by Google) It's fun 20 years ago or now  (Original) 20년전이나 지금이나 꿀잼,2 weeks ago
279,LIZI,3,(Translated by Google) My evaluation is not as good as Everland  (Original) 我的评价是不如爱宝乐园,2 weeks ago
280,권혁중,5,,2 weeks ago
281,먕먕,4,,2 weeks ago
282,김나영,4,,2 weeks ago
283,HyeSun Choi,4,,2 weeks ago
284,나그네,5,,2 weeks ago
285,허승,5,,2 weeks ago
286,오터틀,5,(Translated by Google) good  (Original) 굿,2 weeks ago
287,TEMUJIN Gaming,4,,2 weeks ago
288,시금치초밥,5,,2 weeks ago
289,마루,5,"(Translated by Google) It's so hot and you have to wear a mask, so it's humid. Well, it's fun as most Koreans have been to, but it's baffling. Especially, I'm shocked that I have to wait for more than an hour for the Vikings..  (Original) 너어어무 덥고 마스크까지 끼고 있어야해서 습하기도 한데 뭐 한국사람 대부분이 가봤듯 재밌긴함 근데 사함 바글바글 ㄷㄷ 특히 바이킹 1시간 이상 대기타야돼서 깜놀..",2 weeks ago
290,Alina Solonski,5,"Korea's Disney Land! Best indoor rides I have ever seen, long wait though",2 weeks ago
291,김타쿠쵠정,4,"(Translated by Google) I had a great time with the children~ It was indoors, but it was hot~ I was sweating~  (Original) 아이들과 즐거운 시간 보냈어요~ 실내인데 더웠어요~ 땀 삐질~",2 weeks ago
292,shin bi,5,,2 weeks ago
293,김동휘,5,,2 weeks ago
294,성기석,5,(Translated by Google) Gyeongju World was not an amusement park.  (Original) 경주월드는 놀이공원이 아니였음,2 weeks ago
295,민,4,,2 weeks ago
296,YunHa Kim,5,"(Translated by Google) The staff are friendly and the kids love it.  (Original) 직원들도 친절하고, 아이들이 좋아해요",2 weeks ago
297,Erick Fernando,4,,2 weeks ago
298,이계정,5,,3 weeks ago
299,Talesha Franklin,4,"Fun shows to watch and rides to ride. So much shopping, and plenty of food.",3 weeks ago
300,카초,5,,3 weeks ago
301,EJ,5,,3 weeks ago
302,pokecrafter1,4,"Really good variety of rides for the whole family, remember to download the official app to have a smoother experience",3 weeks ago
303,Kang Hye,5,,3 weeks ago
304,이민우,1,(Translated by Google) I'm waiting in line  (Original) 줄만서다 오네요,3 weeks ago
305,김지혜,5,,3 weeks ago
306,김지선,5,(Translated by Google) It is good for children to play.  (Original) 아이들이 놀기 좋아요.,3 weeks ago
307,Ernz,5,,3 weeks ago
308,김윤호,5,,3 weeks ago
309,Kyungjun Kim,5,,3 weeks ago
310,이상연,4,,3 weeks ago
311,eungyo kim,5,(Translated by Google) funny  (Original) 재미 있는,3 weeks ago
312,안성우,2,,3 weeks ago
313,이이,5,(Translated by Google) fun  (Original) 재밌어,3 weeks ago
314,Rene H,5,(Translated by Google) There are a lot of students in the evening. difficult to take pictures  (Original) 저녁시간에는 학생이 정말 많다 ㅎ 사진찍기 어려움,3 weeks ago
315,seongjin kwak,5,,3 weeks ago
316,푸딩한푸딩이,5,,3 weeks ago
317,고유나,5,,3 weeks ago
318,King UwU,5,,3 weeks ago
319,ki beom kwon,5,,3 weeks ago
320,이유진,4,,3 weeks ago
321,부채도사 금복현TV,5,(Translated by Google) Middle and high school students count is over and it's all over ㅜㅜ It was hard to wait  (Original) 중고딩  학생들  셤  끝나서  죄다옴  ㅜㅜ  기다리느라  힘들었다,3 weeks ago
322,Cluster Model Kit,5,It was a good place and Lotte has a nice theme park to visit. Very recommended...,3 weeks ago
323,Jing Lu,5,,3 weeks ago
324,유영진,5,"(Translated by Google) If you don't ride the gyrodrop, you lose your life.  (Original) 자이로드롭 안 타면 인생 손해",3 weeks ago
325,Sean Friesen,5,,3 weeks ago
326,Sora Rhee,5,,3 weeks ago
327,Лилия Калимуллина,5,"Lotte World - самый лучший парк аттракционов (из тех, в которых была)! Мы были с 10.00 до 19.00. К сожалению не во всех аттракционах покатались. Так как мы поехали с группой, нам купили билеты с 10.00 до 17.30. Входишь по этому билету, и катаешься на всех аттракционах. Но в некоторых очередях можно простоять и 2 часа. Мы посетили Fly Ventura☆, The adventure of Sinbad, Guro Drop☆, Atlantis☆ ещё некоторые, но не запомнила. Есть внутри здания и снаружи. Есть отдельные аттракционы для детей, кафе и магазинчики.",3 weeks ago
328,김대호,5,,3 weeks ago
329,Jin Woo An,5,(Translated by Google) Perfect to play with children.  (Original) 아이들과 놀기 딱 좋음.,3 weeks ago
330,Vince Yoon,5,Lotte World may not be the 'best' theme park due to its age and space limitations but a great cozy place for young kids for a day out.,3 weeks ago
331,박진선,5,(Translated by Google) scramble to fail  (Original) 눈치싸움 실패,3 weeks ago
332,eunsu lee,5,"(Translated by Google) There were a lot of people, but it was the first time in a long time that I met the opening time and stayed until closing time before coming. I wish the restaurant had a little more variety. That part was a bit sad  (Original) 사람은 많았지만 오랫만에 오픈시간 맞춰가서 폐장시간까지 있다가 왔어요. 음식점이 좀 다양하게 있음 좋겠어요. 그부분이 좀 아쉬웠어요",3 weeks ago
333,Helen Angeles,5,"We had so much fun and it was a dream come true to visit this awesome place. If you're planning to visit Korea, you should include this on your list of places to visit.",3 weeks ago
334,최공주,5,,3 weeks ago
335,오유석,4,,3 weeks ago
336,jinsoo byun,5,,3 weeks ago
337,TR Airsoft,5,,3 weeks ago
338,김준혁,5,,3 weeks ago
339,JJung in Sydney Park,3,"(Translated by Google) I went on a weekday, not a vacation, but huh~~ I waited too long to get on, so I feel like I'm running out of energy while waiting ㅜㅜ. I went at 10 in the morning and left after 9 in the evening, but I couldn't get on everything!! 😠complain😡 1. The amount of food was small, contrary to the picture, 2. When everyone got off, the child was crying because he did not know how to get down, but he did not respond quickly. 3. Lastly, there is a skating rink. I couldn't ride for even 30 minutes, but I was in elementary school, so I wanted to ride so much, so I bought a ticket 30 minutes before the closing time and forced myself to buy gloves. The children who rode for the first time fell countless times, but the employees who were playing felt that they were not being taken care of because it was time to leave work. 4. The friendly staff, the staff who pretend to be friendly, and the Lotte World system came back with a feeling that there was something wrong with it. 5. I don't think I'll ever go again.  (Original) 방학도 아닌 평일에 갔는데 헐~~ 너무 많이 기다리다 타니까, 기다리다 힘이 빠지는거 같아요 ㅜㅜ. 아침 10시에 가서 저녁 9시넘어 나왔지만 모든걸 타지 못했다는거.!! 😠complain😡 1.음식은 사진과 틀리게 양이 적었고, 2. 모두가 내린 상태에 아이가 내려오는 방법을 몰라서 울고 있는데 대처가 빠르지 못했다. 3.마지막으로는 스케이트장이다.  30분도 못타는데 초등학생이라 너무타고 싶어서 마감 30분전에 표를 샀고, 장갑도 강제로 샀다. 처음타는 아이들은 수없이 넘어졌지만 놀고있는 직원들은 퇴근 하는시간이라 care 가 안되는걸 느꼈다. 4. 상냥한 직원들과, 샹냥한척 하는 목소리를 내는 직원들, 롯데월드 시스템이 이상함을 못느낄만큼 잘못된거 같은 느낌을 가지며 돌아왔다. 5.나는 다시는 가지 않을꺼 같다.",3 weeks ago
340,yeeun oh,5,,3 weeks ago
341,제진화,4,(Translated by Google) It was a weekday and there were too many people~~~ ㅠㅠ Ah 0000 waiting 4 hours ~ Huh 000000 waiting for over 2 hours ~ How about on weekends...  (Original) 평일인데두 사람 넘넘 많았어요~~~ㅠㅠㅠ 아0000 대기 4시간~ 후000000 대기도 2시간 넘게 기다리고~ 주말에는 어떨디..후덜덜...,3 weeks ago
342,정지훈,5,(Translated by Google) A place of dreams and hopes Lotte is good at everything except baseball.  (Original) 꿈과 희망이 있는곳 야구빼고 다 잘하는 롯데,3 weeks ago
343,jaeyoun shin,5,"(Translated by Google) It was nice to be able to ride the rides (a 6-year-old child (height 117)) together. At night, it was even more fun to set off firecrackers indoors. Parking was also convenient.  (Original) 놀이기구를 (6살아이 (키117))함께 탈 수 있는게 많아 좋았습니다. 밤에는 실내안에서 폭죽도 해서 더욱즐거웠습니다. 주차도 편했습니다.",3 weeks ago
344,박존,5,(Translated by Google) School experience learning  (Original) 학교 체험학습,3 weeks ago
345,Adrian Chávez G.,5,,3 weeks ago
346,Tapia,2,,3 weeks ago
347,Marius Hansen,5,,3 weeks ago
348,유재헌,5,,3 weeks ago
349,김혜영,5,(Translated by Google) The kids are excited  (Original) 아이들이 신나해요,3 weeks ago
350,"Paul Martin, MD",5,lovely place to be...,3 weeks ago
351,Sooahn Yang,4,,3 weeks ago
352,Alvaro Barber,2,"2 stars - Without magic pass 3 stars - With magic pass  Ideal for kids. Waiting time of 1h 30 min for a ride of 1min. Its unfair that you have to see after waiting that long in the cue , magic pass people that doesnt have to wait, so definetely buy magic pass or you are gonna regret it. Restaurants pretty cheap for being in such a place. Roller coasters not the best I saw, make your research in the web page , but for sure be ready to wait.",3 weeks ago
353,ᄋᄉ,5,,3 weeks ago
354,홍종만,5,,3 weeks ago
355,서완수,5,(Translated by Google) best  (Original) 최고,3 weeks ago
356,SW Ryu,5,,3 weeks ago
357,medo gmal,5,,3 weeks ago
358,Yusung Jung,4,,3 weeks ago
359,Lorraine Cabatic,5,,3 weeks ago
360,Junho Park,5,,3 weeks ago
361,커피콩,5,(Translated by Google) Modified sound  (Original) 개조음,3 weeks ago
362,이상훈,5,,3 weeks ago
363,B J,4,"This is a 3.5 to 4 star experience. This is actually one of the few indoor things you can do in Seoul all day during the brutal summer weather. The place is massive there's a lot of things to do. Many many rides and activities. There's a very large cultural museum that will take a few hours just by itself. I give it lower stars because the more serious rides are mediocre at best and has longer lines than anywhere I have ever been to before. About 2.5 hours of wait time for example for the most popular ride. Here's a tip for foreigners. Websites likes viator and trazy offer substantial discount for foreigners (as of July 2022) if they show their passports at the entrance. It's about 35% discount on average. You do have to book a day ahead for it though not the day of. But if you are getting this discount then consider buying their Magic Pass which will make you skip lines at most of the rides except the super popular ones I believe. I wasn't able to get the discount cause of time constraints but if I had to redo, and had time, I'd get the discount with the magic pass, which night have made the overall experience far more pleasant.",3 weeks ago
364,손고운,3,(Translated by Google) Parade content is too weak  (Original) 퍼레이드 내용이 너무 빈약해요,3 weeks ago
365,정성훈,5,,3 weeks ago
366,sanggan Nam,4,"(Translated by Google) Lotte World is getting better and better because of the yoke. After that, Lotte tries to do well. I'm cheering for you.  (Original) 욕커때문인지 점점 좋아지는 롯데월드. 그 이후 열심히 잘 해 보려는 롯데. 전 응원합니다.",3 weeks ago
367,_흰여우씨,4,,3 weeks ago
368,mayur hulsure,4,,3 weeks ago
369,홍석윤,5,,3 weeks ago
370,XUELING ZHENG,5,,3 weeks ago
371,ahmad mustaqim,5,"Amazing vibes and atmosphere although as expected, the queues for the more popular rides were insane. Had to wait over 2 hours for some rides and even though we came when gates opened, we waited for an hour to get on the first ride but the rides were all great. Recommend the French Revolution and surprisingly, the Comet Express",3 weeks ago
372,아몬드크림,5,(Translated by Google) like  (Original) 좋아요,3 weeks ago
373,mason0713h,4,"(Translated by Google) It's fun and there are so many things to do, but it was too hot to go in the summer. Still, if you want to spend the day to the fullest! I recommend you go  (Original) 재미있고 할것도 많지만 여름에 가서 너무 더웠어요ㅠ 그래도 알차게 하루를 보내고 싶으시다면! 가보시는걸 추천함니다👻",4 weeks ago
374,seo shin,5,,4 weeks ago
375,지혜이,5,,4 weeks ago
376,강정연,1,,4 weeks ago
377,정성우,5,(Translated by Google) it's fun  (Original) 재미있어요,4 weeks ago
378,MYEOUNG Lee,4,,4 weeks ago
379,Lucy Pangelinan,4,"Plan to spend the whole day here if you want to use most of the rides. I came on a Monday at 4pm and was only able to get on 4 rides (they close at 10pm). Wish I spend extra for the Magic Pass. Couldn't even venture out to Magic Island with the time we spent in line. Lots of snack options. If you're redeeming Discover Seoul Pass, you'd have to go to the Group Tickets Counter at the back entrance.",4 weeks ago
380,김우림,4,(Translated by Google) Price hyperinflation. Too expensive. Rides are fun. Atlantis is a Magic Pass.  (Original) 물가 초인플레이션.너무 비쌈.놀이기구는 재밌음.아틀란티스는 매직패스로,4 weeks ago
381,한지혜,5,(Translated by Google) A round around Seokchon Lake  (Original) 석촌호수 한바퀴~,4 weeks ago
382,이상식,5,,4 weeks ago
383,Sean Yoo,3,,4 weeks ago
384,김현욱,5,,4 weeks ago
385,박경아,5,(Translated by Google) It was nice to ride on the fun rides.  (Original) 재미난 놀이기구도 타고  좋았습니다.,4 weeks ago
386,츠챠,4,"(Translated by Google) If you go on a rainy day, rather Juwa! And I recommend not to ride the Comet Express. The line is too long.  Fantasy Dream is the best when it's cloudy.. Parade night is cold.  (Original) 비오는 날 가면 오히려 쥬와! 그리고 혜성특급같은 건 안 타는 걸 추천.. 줄 너무 길어요.  꿉꿉할 땐 판타지드림이 최고이고.. 퍼레이드 야간 쩝니다.",4 weeks ago
387,Abigail,4,"I went to both everland and lotter world and I enjoyed both! I'm really sad I couldn't go to many outside rides as they were closed due to the rain but I did go on the comet express and although I did get soaked, it was so so worth it! Definitely my favorite ride there! It was weird though because for my ride for The adventures of Sinbad, my ride stopped multiple times throughout. The staff apologized and we got through safely(it's not a dangerous ride, you mostly just flow through the river seeing the props). Still, it was kind of weird. The viking was fun and went extremely high but the line was so long for an experience that lasted 2 minutes max.  Still, it was a really fun experience and I highly recommend going when it's not raining!",4 weeks ago
388,karrbornara Luis,1,"(Translated by Google) Few instruments. Parking nuclear inconvenience. A course to get lost at the parking lot exit. On the other hand, there are only a lot of places that sell them.  (Original) 기구 개 적음. 주차 핵 불편. 주차장 출구 헤매는 코스. 그에비해 파는 곳만 개 많음",4 weeks ago
389,E.S LEE,3,,4 weeks ago
390,최우식,5,(Translated by Google) It's good because it's indoors.  (Original) 실내라서 좋은듯,4 weeks ago
391,윤봉수,5,,4 weeks ago
392,Alexander Bont,5,Lots of fun for the whole family. It has a lot of indoor attractions so even if it's raining you can still go here. If you don't like waiting in lines consider purchasing the magic pass which allows you to bypass the lines.,4 weeks ago
393,포떼이토,4,,4 weeks ago
394,Sang Woo Lee,5,(Translated by Google) So excited  (Original) 너무 신나요,4 weeks ago
395,윤상호,5,,4 weeks ago
396,김정범파워복싱클럽 Power Boxing,5,(Translated by Google) dream hall romantic place  (Original) 꿈관 낭만의 그곳,4 weeks ago
397,jack bro (jack),5,,4 weeks ago
398,안효섭,3,(Translated by Google) sick..  (Original) 아파요..,4 weeks ago
399,Paul Rydell,4,Pre-purchased tickets for foreigners that included 5 magic-passes. Took about 10 minutes to get in at opening.  Don't bother with the magic passes on the app. If you pre-purchased magic passes they are actually on your ticket. We had the numbers 1 2 3 4 5 printed on the tickets. Just go to the front of the line to the magic pass area and hand your ticket over and they will circle one of the numbers and let you in. The lines were 90-120 minutes for the more popular rides on a Friday in late July 2022. So the extra fee for magic passes was definitely worth it.  There are tons of great food options and the prices for food and snacks were very reasonable. Especially compared to US theme park standards.,4 weeks ago
400,YURI KIM,4,,4 weeks ago
401,Hee Li,5,(Translated by Google) It was a good present to go on my eldest son's birthday. wants to go again.  (Original) 큰애 생일날 맞춰 갔던게 좋은 선물이 되었음. 또 가고 싶다고함.,4 weeks ago
402,서영주,5,"(Translated by Google) I brought my baby with me, there are so many things to see and the folk museum was really well made with the details.  (Original) 애기 데리고 갔다왔는데 볼거리도 많고 민속박물관은 디테일 살려서 정말 잘 만들었더라구요",4 weeks ago
403,junkcsi3,1,,4 weeks ago
404,Dae Hee Pyo,5,,4 weeks ago
405,Great On,5,,4 weeks ago
406,굥이,5,"(Translated by Google) You have to wait a long time to get on popular rides, but still, John Jam~~  (Original) 인기있는 놀이기구 타려면 오래 대기해야 하지만 그래도 존잼~~",4 weeks ago
407,허승빈,5,"(Translated by Google) Amusement park that is very good for the price if you get a discount except for the drawback that there are too many people!! In a good location to visit, there are many places to go after visiting such as nearby Seokchon Lake and Bangi-dong Food Alley!!  (Original) 사람이 너무 많다는 단점 빼고 할인받으면 가격대비 아주 괜찮은 놀이공원!! 방문하기 좋은 위치에 주변 석촌호수와 방이동 먹자골목 등 방문하고 나서 갈 곳이 많음!!",4 weeks ago
408,국수맨,5,,4 weeks ago
409,트랄랄라,5,,4 weeks ago
410,김비밀,1,(Translated by Google) A strange amusement park that discriminates against the disabled. I prefer Everland because it is much more inclusive.  (Original) 장애인 신체 차별하는 이상한 놀이공원. 차라리 에버랜드가 훨씬 포용적이라 좋습니다.,4 weeks ago
411,한여람승우,4,"(Translated by Google) ャ Lotte World is fun! In general, I recommend Cucumber Seafood (2nd floor) and Magic Island Tteokbokki for restaurants. (It might be a bit spicy?) It is better to go when there are no people, but on cloudy and rainy days, there are no people!  (Original) 힣 롯데월드 재밋어요! 갠적으로 식당은 오이씨푸드(2층)이랑 매직아일랜드 떡볶이 추천합니다.(좀..매울수도?) 사람들 없을때 가는게 좋은데 날씨 흐린날과 비오는날에 사람이 없어요!",4 weeks ago
412,rilla Go,5,"(Translated by Google) Located at 240 Olympic-ro, Songpa-gu, Seoul, a complex shopping mall with a building area of 581,645 m2 and a site area of 128,246 m2. In a broader sense, it includes not only the complex, but also Lotte World Tower, where the Lotte Group headquarters is located, Lotte World Mall, Lotte World Aquarium, and Lotte Water Park. On July 12, 1989, Lotte World Adventure, an indoor theme park, officially opened, and on March 24, 1990, Lake Park Magic Island was fully opened. The total investment cost is 650 billion won, and it is operated by the world division of Hotel Lotte, a subsidiary of Lotte Group. It is connected to Jamsil Station on Seoul Subway Lines 2 and 8 by an underground passage, and can be accessed above ground through exits 3 and 4 as well. From the largest shopping mall in Korea to movie theaters and theme parks, it is a place where nothing is missing except for the natural scenery. Adventure, the world's largest indoor theme park after Ferrari World, and Lotte Tower, the world's fifth tallest skyscraper, form two carriages, demonstrating the majesty of Korea, the 10th largest economy in the OECD GDP and an advanced country.  As the Lotte World Mall was built, it was said that the future of Lotte Department Store Jamsil and Lotte Mart Jamsil, located in the Lotte World area across from it, was unclear, but things are going well. After all, both of them are in the top sales ranks in department stores and marts, respectively, so even if they rot, it's okay.  With Lotte monopolizing the Jamsil area, Lotteria seems to be gaining momentum in the fast food sector. In the surrounding area, other fast food brands other than Lotteria are almost completely wiped out, and McDonald's and Burger King cannot be found. You have to walk to Seokchon Station or near Songpa-gu Office to find one or two Burger King. On the other hand, Lotteria has more than three or four including underground shopping malls. When the weather is nice, it is good to take a walk in the nearby Seokchon Lake. It is fun to see the cherry blossom trees in spring and to see Magic Island from the lake outside.  (Original) 서울특별시 송파구 올림픽로 240에 위치한 건물 면적 581,645㎡, 대지 면적 128,246㎡ 규모의 복합쇼핑몰. 더 넓은 의미로는 해당 단지 뿐만이 아니라 롯데그룹 본사가 입주해있는 롯데월드타워와 롯데월드몰, 롯데월드 아쿠아리움, 롯데워터파크도 포함된다. 1989년 7월 12일에 실내 테마파크 롯데월드 어드벤처가 정식으로 개장하고, 1990년 3월 24일 호수공원 매직아일랜드가 개장하면서 완전한 모습을 갖추었다. 총 투자 비용은 6,500억원이며, 운영은 롯데그룹의 계열사인 호텔롯데의 월드사업부에서 하고 있다. 서울 지하철 2호선 및 8호선 잠실역과 지하통로로 연결되어 있으며, 3번 출구 및 4번 출구를 통해서도 지상으로 접근이 가능하다. 대한민국에서 최대규모의 쇼핑몰부터 시작해서 영화관, 테마파크까지 자연경관만을 제외한다면 없는게 없는 곳이다. 페라리 월드 다음으로 세계 최대 규모의 실내 테마파크인 어드벤처와 세계에서 다섯번 째로 가장 높은 마천루 빌딩인 롯데타워가 쌍두마차를 이루면서 OECD GDP순위 10위의 경제대국이자 선진국인 한국의 위엄을 보여준다.  롯데월드몰이 들어서며 건너편 롯데월드 구역에 위치한 롯데백화점 잠실점과 롯데마트 잠실점 등의 미래가 불투명하다는 말이 나오기도 했지만, 잘만 되고 있다. 어차피 둘 다 각각 백화점, 마트 업계에서 매출액 상위권에 들어가는 곳이라 썩어도 준치다.  잠실 일대를 롯데가 독점하고 있는 특성상 패스트푸드 쪽으로는 롯데리아가 확실한 기세를 잡고 있는 듯하다. 인근 주변지역에 롯데리아 이외에 타 브랜드 패스트푸드는 거의 전멸상태로 맥도널드, 버거킹 등은 찾아 볼 수 없다. 석촌역이나 송파구청 근처까지 걸어가야 간신히 버거킹을 한두군데 찾아볼 수 있는 정도. 반면 롯데리아는 지하상가 포함 서너군데 이상이 있다. 날씨 좋은 날은 인근 석촌호수 산책도 괜찮다. 봄에 벚꽃 나무 구경에 외부 호숫가에서 매직아일랜드를 구경하는 재미도 쏠쏠하다.",a month ago
413,KC78,1,,a month ago
414,kholida khairy,5,,a month ago
415,Hyun Sang An,5,,a month ago
416,겨울맘,4,(Translated by Google) Thank you to the bumper car staff for your kind explanation.  (Original) 범퍼카  직원분들  친절한  설명 감사합니다.,a month ago
417,Mohammed Y (‫بو جاسم‬),5,Very nice place. And you will have fun while you be there with your friends or family. But the only disadvantage is that you need to wait 30-60 minutes to play every game,a month ago
418,장papi,5,"(Translated by Google) If you go through a discount from the telecommunication company, the entrance fee is not expensive, and the quality of shows and parades is better than before.  (Original) 통신사 디스카운트해서 가면 입장료  아깝지않고 전보다 쇼나 퍼레이드드의 퀄리티가 좋아졌음.",a month ago
419,수,5,,a month ago
420,y m,4,,a month ago
421,Yonny Kim,4,"(Translated by Google) Parking very difficult. The children want to go, but ...  (Original) 주차너무힘듦. 아이들이가고싶어하지만 ...",a month ago
422,Siberian Monkey,5,,a month ago
423,천재ESTP,5,,a month ago
424,Andrea Linan,2,"does not take USD or US cards. They accepted it at the gate and charged $50 to get in, but everything inside required won or korean cards.",a month ago
425,Tatsuhiko Azuma,5,,a month ago
426,환한웃음,4,,a month ago
