,이름,별점,리뷰,날짜
266,Kiyeon Seo,5,(Translated by Google) Great place to eat and play. There is a long wait at the restaurant on weekends.  (Original) 먹고 놀기 좋은곳. 주말엔 식당 대기가 길어요.,3 weeks ago
267,Youngsu kim,5,,3 weeks ago
268,Giorgio Lee,3,,3 weeks ago
269,임채원 (Lim Chae Won),5,,3 weeks ago
270,오기영,5,,3 weeks ago
271,박정현,5,"(Translated by Google) Hanwoori Shabu Shabu Kalguksu is delicious, but it's cheap.  (Original) 한우리 샤브샤브 칼국수 맛있어요 근데 좀비싸요 ㅠ",3 weeks ago
272,mateusz kurkowski,5,"A very nice mall.Great cafes, plenty restaurants and shopping possibilities. The aquarium was a very pleasent surprise! Worth a couple of hours. The tower and the Lotte World Park is on the to do list. Strolling along the lakes behind the mall, while watching the little boats or listening to casual piano concert is also very nice! Good place to spend a day.",3 weeks ago
273,Kk rrr,4,,3 weeks ago
274,JS MOON,4,(Translated by Google) outing with friends I had a good look  (Original) 친구들과 나들이 좋은구경 했어요,3 weeks ago
275,조영희 (월하연),4,,3 weeks ago
276,이Lucky Good,4,"(Translated by Google) It's like visiting the landmarks of each country when you go abroad... Korea can be indifferent, but still worth a visit..  (Original) 외국가면 각 나라 랜드마크 방문하듯...정작 우리나라는 무관심 할 수 있지만 그래도 한번은 가볼만..",3 weeks ago
277,OPER “Wahrheit” SONG,5,(Translated by Google) Visit Seoul Sky! Great spot! Pleasant visit! 👍👍👍👍👍  (Original) 서울스카이방문! 대단한 명소! 기분좋은 방문! 👍👍👍👍👍,3 weeks ago
278,정영래,5,,3 weeks ago
279,이화순,5,,3 weeks ago
280,김성식,4,,3 weeks ago
281,김석환,5,(Translated by Google) Great place for Sky31 conference  (Original) Sky31 컨퍼런스 장소로 너무 좋음,3 weeks ago
282,김우중,5,(Translated by Google) good  (Original) 좋음,3 weeks ago
283,남이,5,Great,3 weeks ago
284,양승재,5,(Translated by Google) World Tower Seoul's attractions~^^♥  (Original) 월드타워 서울의 명소~^^♥,3 weeks ago
285,Bb K,5,,3 weeks ago
286,김혜연,5,(Translated by Google) Department Store Shopping Mall  (Original) 백화점쇼핑몰,3 weeks ago
287,Loïc,5,(Translated by Google) An incredible view!  (Original) Une vue incroyable !,3 weeks ago
288,정혜숙,4,(Translated by Google) 4D is less realistic Everything else is satisfactory  (Original) 4D가 좀 다른곳보대 현실감이 떨어져요 다른건 다 만족요,3 weeks ago
289,Aevinq,5,,3 weeks ago
290,Seung Lee,5,(Translated by Google) high sanctuary  (Original) 높이의 성지,3 weeks ago
291,André Aguiar,5,"(Translated by Google) Excellent, but too crowded!  (Original) Excelente, mas cheio demais!",4 weeks ago
292,Grigoriy Pan,5,,4 weeks ago
293,Rocio Rojas,5,Super?,4 weeks ago
294,김정민,5,,4 weeks ago
295,yh j,4,,4 weeks ago
296,Toom Pakpoom,5,,4 weeks ago
297,콩콩,5,,4 weeks ago
298,leeve hammerklavier,4,,4 weeks ago
299,강희석,5,,4 weeks ago
300,김신탁,4,(Translated by Google) Hmmm the price is too high!  (Original) 가격이 너무 비싼게 흠!,4 weeks ago
301,in P,5,(Translated by Google) It's so wide that my legs hurt and I have to be prepared to line up anywhere at mealtime.  (Original) 너무 넓어서 다리 아프고 식사시간에 어디든 줄 설 각오해야함,4 weeks ago
302,Roy Soto,5,,4 weeks ago
303,Hyun Han,4,(Translated by Google) Stayed for 12 nights at Signiel. The guard on the first floor does not allow you to take pictures.  (Original) 시그니엘 12박 했어요. 1층에서 가드분께서 사진 못찍게합니다,4 weeks ago
304,jongbum lee,5,(Translated by Google) big  (Original) 커요,4 weeks ago
305,Hee Li,5,(Translated by Google) it's the best  (Original) 최고예요,4 weeks ago
306,임한솔,4,,4 weeks ago
307,이승수,3,(Translated by Google) Visit Lotte Sky on a rainy day  (Original) 비오는날 롯데스카이 방문,a month ago
308,Nguyễn Tuấn,5,(Translated by Google) Fun  (Original) Vui,a month ago
309,고운별,4,,a month ago
310,Ellie Woo,5,,a month ago
311,Hyun Sang An,5,,a month ago
312,Wojtek Kajder,5,It's a must to see. Tip: Talk to the assistant and ask to do discount on tickets. It's easier when you are in even a small (3 people group).,a month ago
313,장papi,5,(Translated by Google) Signiel Hotel Lounge Good to drink tea or coffee while looking at the scenery  (Original) 시그니엘 호텔 라운지 경치보며 티나 커피 마시면 좋음,a month ago
314,KyungJun Min,5,,a month ago
315,Yong-Bum Kim,5,(Translated by Google) let's make money  (Original) 돈을 벌자,a month ago
316,김혜지 (닉명),5,,a month ago
317,김태형,5,(Translated by Google) Very cool!!  (Original) 아주 멋져요!!,a month ago
318,C Vogel,5,,a month ago
319,Ersin Utepov,5,,a month ago
320,康基雄,5,(Translated by Google) My personal opinion is that it's worth a visit The view from the observation deck on the top floor was good  (Original) 한번은 가볼만하다는 개인생각 꼭대기층 전망대에서 내려다본 이곳저곳 괜찮았음,a month ago
321,정욱,4,,a month ago
322,Iris,4,A very popular tourist spot these days,a month ago
323,김소헌,5,,a month ago
324,문종찬,5,,a month ago
325,juhee kwak,5,,a month ago
326,리아나스타샤,4,,a month ago
327,Raon Kim,5,,a month ago
328,Hyosun Won,5,(Translated by Google) It is the largest shopping mall in Jamsil. There are many places where people of all ages can visit and experience..  (Original) 잠실에서 가장 큰 쇼핑몰 입니다.. 다양한 연령때가 방문하고 체험할 수 있는 장소가 많아요..,a month ago
329,G,4,,a month ago
330,Samuel Koh,4,,a month ago
331,Farhan Mahmood,5,,a month ago
332,Kim Khai Tran,4,,a month ago
333,박태경 aniq2dm (AniQ ArtRobot),4,,a month ago
334,한상익,5,,a month ago
335,엔준이어 enjunier,5,(Translated by Google) very high  (Original) 엄청 높아요,a month ago
336,J.H kim,5,,a month ago
337,Caroline YOU,5,(Translated by Google) Children's heaven  (Original) 아이들의 천국,a month ago
338,이경민,5,,a month ago
339,김기수 (오리날다),5,Good,a month ago
340,전원갑,2,(Translated by Google) Optimal food for money This is a place for a specific person  (Original) 돈질하기에최적 음식겂 압장료 알번서민이 이뇽하기엔 비싸요 이런건 특정인을위한장소,a month ago
341,배수현,5,(Translated by Google) I saw Seoul Sky.  (Original) 서울스카이 구경했음,a month ago
342,Oliver Smith,5,"Home to GORDON RAMSAY BURGER, the sky tower thing and many shops",a month ago
343,강형엽,5,,a month ago
344,이기민,3,(Translated by Google) I can't eat because there are so many people on the weekend.  (Original) 주말에 사람이 많아서 밥을 못먹음,a month ago
345,정명자,5,,a month ago
346,Shivani Jadhav,5,Yesterday was my first time visiting seoul and lotte tower..best experience of my life..and that too with new friends.. You should visit lotte tower once..you will feel like u r on top of the 🌎..JUST AMAZING🥰,a month ago
347,和田正裕,5,"(Translated by Google) Lotte Tower‼ ️ If you make a lunch set, the purchase ticket for that day will be cheaper 🎵 The place where the floor is glass is thrilling and fun 🎶  (Original) ロッテタワー‼️ランチセットにするとその日購入チケットも安くなります🎵床がガラスの所はゾクゾクして楽しい🎶",a month ago
348,차형승,3,,a month ago
349,강민규,5,,a month ago
350,김지혜,5,,a month ago
351,이주연,4,,a month ago
352,Ethan,4,,a month ago
353,Hyunghwan Kwak,3,"(Translated by Google) The view of the hotel is good, but the swimming pool is small and there is not much to eat in the morning.  (Original) 호텔 전망은 좋으나 수영장이 작은편이고 아침 조식은 먹을만 한게 별로 없어.ㅁ",a month ago
354,이정훈,5,,a month ago
355,강옥주,5,(Translated by Google) I went shopping and ate. You can also take a walk around Seokchon Lake.  (Original) 쇼핑도 하고 식사도 했네요~ 주위에 석촌호수 산책도 하구요~,a month ago
356,김대용,4,,a month ago
357,kristina C.a.,4,,a month ago
358,안서연,5,,a month ago
359,moherr1,5,"(Translated by Google) Very expensive, but for such a view you can pay that! Very expensive but you get such a view! don't miss it  (Original) Très cher, mais pour une vue pareille on peut bien débourser ça! Very expensive but you get such a view! Don't miss it",a month ago
360,Prajwal Chinta,5,,a month ago
361,raccoonP,3,,a month ago
362,안정윤,4,(Translated by Google) There are many places to eat.  (Original) 먹을곳이 많아요,a month ago
363,황춘흠,5,,a month ago
364,jong-ki kim,3,,a month ago
365,Lucian Spirea,4,"Split in two worlds, one for the rich and the other for everyone else. Enjoyable experience with lots to see 🤙",a month ago
366,김세진,5,(Translated by Google) There are so many different things that I can play all day.  (Original) 워낙 다양하게 많아서 하루종일도 놀겠어요.,a month ago
367,Kevin Choi,5,"(Translated by Google) It's been a while since I've visited, but a lot has changed.  (Original) 오랜만에 방문했는데요 많이 변하네요.",a month ago
368,Jihoon sean21,3,(Translated by Google) Lotte World Tower  (Original) 롯데월드타워,a month ago
369,김현,3,,a month ago
370,Dewi Karina,5,,a month ago
371,김진현,5,(Translated by Google) Korea's Landmark Lotte World Tower I want foreigners to see it when they come to Korea.  (Original) 한국의 랜드마크 롯데월드타워 외국인이 한국에 오면 꼭 봤으면 좋겠다.,a month ago
372,석지현,5,,a month ago
373,오미선,3,"(Translated by Google) Once the parking fee is paid, food is expensive, and if you are going to buy luxury goods, it would be better to buy it here..  (Original) 주차료가 일단 나오고 음식값이 비싸며 명품구매할 거면 여기에서 구매하면 좋을듯..",a month ago
374,Jason Yoo (동급최강),5,"(Translated by Google) The observatory is nice, but it's okay to eat shaved ice on the 79th floor and watch..  (Original) 전망대도 좋지만, 79층에서 빙수 먹으며 구경하는 것도 괜춘..",a month ago
375,이상욱,4,(Translated by Google) Watching a concert  (Original) 콘서트 관람,a month ago
376,Jeongin Huh,5,,a month ago
377,정대남,5,,a month ago
378,차미정,4,,a month ago
379,Jaime Arvizu,4,(Translated by Google) Fast track tickets are very useful  (Original) Boletos de fast track son muy utiles,a month ago
380,su Choi,5,,a month ago
381,J.우드우키,5,,a month ago
382,한명구,3,,a month ago
383,윤종남,2,(Translated by Google) It's very complicated  (Original) 엄청 복잡해요,a month ago
384,Judy Park,5,"Have many shops to enjoy. Also, have nice restaurants. Clean and easy to access public transportation. It has aquarium that well maintained.",a month ago
385,Pervesh Maheshwari,5,Recommend once visiting. Seems over hyped. Ticket seems bit expensive,a month ago
386,Mostafa Abdelrasoul,5,,a month ago
387,yoon gj,2,,a month ago
388,t Lv,5,,a month ago
389,Rob Smith,4,,a month ago
390,Justin Lee,5,,a month ago
391,Jeon,4,"(Translated by Google) Cool, suitable for sights, deducted one star because of Mano  (Original) 시원함 볼거리 적당 사람 마노아서 별한개깍음",a month ago
392,이병조,5,산책하기 좋습니다,a month ago
393,Cavin William,5,SO BEAUTIFUL.,a month ago
394,미스터리,5,"(Translated by Google) The height of the 220-story building is 555m, making you feel dizzy when looking down.  (Original) 555m 220층의 건물 높이는 내려다 볼 때 아찔함을 느낀게 한다",a month ago
395,Helen Trejo,5,"(Translated by Google) If you travel to Korea, you definitely have to visit the Lotte World Tower ❤️  (Original) Si viajan a Corea, definitivamente tienen que visitar la Lotte World Tower ❤️",a month ago
396,최세인,4,"(Translated by Google) As it is the largest in the country, there were many people  (Original) 국내  최대 규모 답게  사람도 많았습니다",a month ago
397,julia rivas,5,"(Translated by Google) Nice view, a bit scrambled everything but it's worth visiting. I wanted to take the experience of crossing the bridge but it was closed.  (Original) Linda vista, un poco revuelto todo pero vale la pena visitar. Yo quería tomar la experiencia de cruza el puente pero estaba cerrado.",a month ago
398,김지선,5,(Translated by Google) Because I can see the city of Seoul I love it  (Original) 서울시내가다보여서 넘좋아서요,a month ago
399,상선약수,4,,a month ago
400,Ashleigh Middleton,5,Always an experience. Massive. Loads of people around. Very convenient.,a month ago
401,OASIS said,5,nice  tower,a month ago
402,N K,5,,a month ago
403,ssl sim,5,"(Translated by Google) Things to do, things to do, rest area, food, nothing is missing  (Original) 놀거리 즐길거리 휴식공간 먹거리 뭐하나 빠지질않네요",a month ago
404,김수진,5,(Translated by Google) Lotte Walta is always a nice and happy place~~^^  (Original) 롯데 월타는 항상 멋지고 행복한 곳이예요~~^^,a month ago
405,하재용,5,(Translated by Google) There's more meat than you think.  (Original) 고기가 생각보다 많이들어있어요,a month ago
406,James Schomburgk,5,,a month ago
407,John Okulski,5,,a month ago
408,Filipe Loureiro,5,Amazing,a month ago
409,Jimmy Choi,5,"(Translated by Google) Lotte World Tower is still luxurious and wonderful even after visiting again after 3 years. You can go up to the highest floor by elevator in 1 minute, and the view of downtown Seoul from the outdoor terrace is truly a work of art. We sincerely recommend that you visit once.  It has been 3 years after the last visit. It was still fabulous and gorgeous. You can go to the top floor within a minute. The panoramic view is fantastic from the open terrace. So I highly recommend you guys to visit. =)  (Original) 롯데월드타워는 3년만에 다시 찾아도 여전히 고급스럽고 멋졌어요. 가장 높은 층까지 1분만에 엘레베이터로 올라갈 수 있고 야외 테라스에서 내려다보는 서울도심뷰는 정말 예술이에요. 꼭 한번 방문해보시길 진심으로 추천해요.  It has been 3 years after the last visit. It was still fabulous and gorgeous. You can go to the top floor within a minute. The panoramic view is fantastic from the open terrace. So I highly recommend you guys to visit. =)",a month ago
410,민트색체리,5,,a month ago
411,이경희,5,(Translated by Google) full of fun  (Original) 즐거움 가득~^^,a month ago
412,Shuweetz Vecks,4,,a month ago
413,Eunhee Jang,5,,a month ago
414,Henry Koh,5,,a month ago
415,박영호,3,,a month ago
416,Arun T,3,,a month ago
417,이재근,5,한번은 가 봐야죠.,a month ago
418,James Vijay,5,"Great engineering marvel similar to the New York WTC. It has 125floors and the lift takes you in a minute there. Entry fee is applicable, which is not that expensive. Lots of branded shops and restaurants. Very well maintained",a month ago
419,Dadpool011235 wilson,4,This place is so huge an there's so much to see!  They have all the high end name brand stores. Everything is beautifully elegant.,a month ago
420,Marianne,2,Je me demande bien pourquoi ils ouvrent quand il ne fait pas beau. Je ne pensais pas que la vue pouvait être si bouchée mais eux le savent et continuent de faire payer le billet 20 000₩ pour ne rien voir du tout…,a month ago
421,박승택,4,,a month ago
422,love sky,5,,a month ago
423,N. K.,4,"Very small and filled with 1-2h long queues of people for each ride, where one ride takes about 30s to 1min, so in case of visiting its better to pay extra for vip entrance not to waste time waiting in the qq.",a month ago
424,Aravind KrishnaKumar,5,Spectacular tower and views from the top!,a month ago
425,김은혜,5,,a month ago
426,Ss Kim,5,,a month ago
427,Ann Sehyuck,5,상하이 타워보다 훨 좋아요.,a month ago
428,Micaela de Souza,5,"Tienda departamental impresionante, aunque sea de pasada hay que entrar",a month ago
429,Mansurxon Ikramov,5,Ta‘surotlar mazza. Ayniqsa lift juda tez.,a month ago
430,Isaac Lee,4,"한번쯤 와볼만한곳 영화,공연,아쿠아리움,전망대, 맛집에 쇼핑까지 가능한곳",a month ago
431,Terry Nguyen,5,,a month ago
432,Asad Inayat,5,Beautiful views.,a month ago
433,박재준,5,,a month ago
434,Cyril Rodriguez,4,Lotte World has improved over the last decade. It is no longer like an old mall but has been renovated to current sophistication.,a month ago
435,kyungboon Kim,5,,a month ago
436,Lee Yongkuk (John),5,(Translated by Google) Awesome  (Original) 대단,a month ago
437,dongin jeon,5,,a month ago
438,Дилдора Хайтметова,5,,a month ago
439,Kkk K,5,,a month ago
440,배중규,5,,a month ago
441,내미래야,5,,a month ago
442,도크리,5,"(Translated by Google) expensive. But everything is there. A modern version of the saying that there is nothing. Lots of restaurants. Good for a date, good for shopping, good for family and good for things to do. However, the overall price is expensive.  (Original) 비쌈. 근데 있을건 다있음. 없는게 없다는 말의 현대판. 맛집이 많음. 데이트하기 좋고 쇼핑도 좋고 가족끼리도 좋고 뭘하기 좋음. 단, 전체적으로 물가는 비싼편",a month ago
443,남희곤,4,,a month ago
444,스닠왇SNIKWAD,4,Saw Tom Cruise . Love him,a month ago
445,소피아,2,,a month ago
446,Brian-Sungwon CHOI,5,,a month ago
447,mimi k,5,,a month ago
448,기분좋은 날,3,(Translated by Google) One view is really great  (Original) 전망 하나는 정말 뛰어나요,a month ago
449,김동환,3,,a month ago
450,이성희,5,,a month ago
451,Nick T. (Nico),5,Great views of the city. If you go at dusk you'll see both day and night views.,a month ago
452,inkwon jeong,5,,a month ago
453,사천윤발이,5,,a month ago
454,이상욱,4,,a month ago
455,김경인,5,,a month ago
456,P S,5,(Translated by Google) good  (Original) 굿,a month ago
457,Lee JK,5,,a month ago
458,JM Gateri,5,Once in a lifetime kind of experience,a month ago
459,정의봉,4,(Translated by Google) I think it would be better to go on a day when the weather is nice  (Original) 날씨 좋은 날 가면 더 좋을거 같음,a month ago
460,James Schomburgk,5,,a month ago
461,Lynnette Borgen,5,"Was a once in a lifetime experience, going on the  Sky bridge! We felt safe and secure the entire time. Would highly recommend this!",a month ago
462,SI J (JSI),5,(Translated by Google) #Jamsil Station #Songpa-gu  (Original) #잠실역  #송파구,a month ago
463,바나나킥,5,"(Translated by Google) I thought it would be the same as the scenery I saw right away at the hotel, but it was better  (Original) 호텔에서 바로보던 풍경과 같을꺼라 생각했는데 더 좋았어요",a month ago
464,SeongWhan Heo,4,,a month ago
465,설은희,5,,a month ago
466,seokhoon son,4,(Translated by Google) It is good to have various amenities connected to it.  (Original) 여러가지편의시설들이연결되어있어서 좋습니다,a month ago
467,박명찬,5,엘레베이터도 엄청 빠르고 2만원 정도 내고 들어갔는데 다른 나라의 고층 빌딩 입장료보다도 싼편이고 저녁시간에 거기서 해지는것 보면 정말 감성병이 걸릴정도로 아름답습니다.,a month ago
468,멍지,5,,a month ago
469,solsol la la sol,5,,a month ago
470,Kei Su,4,브랜드 많고 사람도 많고~~,a month ago
471,Bart Chang,5,"꿈과 희망이 가득한 곳, 그곳은 롯데월드타워",a month ago
472,ディアブロ,5,,a month ago
473,Silvia Monsellato,4,"Costo biglietto per gli adulti un po' alto, ma ne vale la pena.",a month ago
474,김성일,5,(Translated by Google) Good facilities  (Original) 시설이 좋아요,a month ago
475,한상국,3,,a month ago
476,DONGHEE LIM,5,,a month ago
477,JK P,5,"(Translated by Google) There is an observatory or an aquarium in addition to watching a movie, eating a meal, and I often go to the World Tower itself rather than an amusement park~~~  (Original) 영화도 보고 밥도 먹고  그외에 전망대나 아쿠아리움도 있고  놀이공원보다는 월드타워 자체를 즐기러 자주가요~~~",a month ago
478,robinblu chun,5,,a month ago
479,카드깡,5,(Translated by Google) Funny man  (Original) 재미남,a month ago
480,김경환,5,(Translated by Google) good  (Original) 굿,a month ago
481,행복한 가치의 동반자,5,도심속 놀이공원 규모는 작지만 알차고 도심에 있어 교통편이 좋아 접근성 우수 쇼핑몰과 호텔 영화관 공원등 인프라가 잘 되어 있어 찚은 동선으로 다양한 즐길거리를 경험할수 있어 좋다,a month ago
482,이동관,5,,a month ago
483,송기봉,5,,a month ago
484,Kyoungshin Kim,5,"(Translated by Google) Lotte World Nogu Tower. Shopping was good, I used to drink a lot of rice.  (Original) 롯데월드 아니구 타워. 쇼핑두 좋았구 밥두 마시써씀.",a month ago
485,이용승,5,,a month ago
486,양성수,5,,a month ago
487,정성환,5,,a month ago
488,이태근,5,,a month ago
489,배영숙,4,해지기전 도착해서 야경까지 볼수있어서 좋았습니다,a month ago
490,dalgoos,5,goooood,a month ago
491,서세일,5,,a month ago
492,박현진,5,,a month ago
493,Darina,5,,a month ago
494,이호준,1,아들부부와서울투어중방문,a month ago
495,Rosemeire Gonçalves,5,Lindoooo!!!,a month ago
496,John Lim,5,,a month ago
497,Rana Alam,3,,a month ago
498,dentedwing 1919,4,"It's very VERY big. Got lost multiple times trying to navigate from the theme park to the mall to the department store... However the staff everywhere are friendly and helpful. The department store itself is very extensive but I mostly explored the food section at B1. Lots of options and a grocery section. The restaurants on floor 11 (I think) are not bad too. Some are more pricey but you can definitely find one that's within your budget, or eat at a restaurant near the station.",a month ago
499,kim kyeongdae (apolloking),5,(Translated by Google) Shine!  (Original) 비추!,a month ago
500,H.H JEON,4,,a month ago
501,Hyewon Park,5,,a month ago
502,김진우,5,롯데월드에 있는 놀이기구들 너무 재미있고 롯데월드타워 기념품 도 너무 마음에 들어요^^,a month ago
503,솔개탐정,4,(Translated by Google) complicated place  (Original) 복잡한곳,a month ago
504,박은영,4,,a month ago
505,Muktori먹토리,5,"(Translated by Google) Today, we had an Art Q event on the 76th floor. Viewa Art. The 76th floor can only be accessed through the lobby of the Seoul Hotel. It is well connected to the subway ^^!!  (Original) 오늘은 76층에서 아트큐 행사를 했습니다^^만찬과 미술작품을 큐레이터분과 설명들었습니다 뷰가예술입니다 76층은 서울호텔 로비를 통하셔야지 올라오실수있습니다. 지하철과 연결이 잘돼어있죠^^!!",a month ago
506,주인,5,,a month ago
507,강근호,4,,a month ago
508,paul nichols,5,"Awesome experience and obviously best views of the city. Also, very well organized and easy to get to the top.",a month ago
509,Jack,4,,a month ago
510,Hayejin Jung,5,,a month ago
511,주전자tv,4,,a month ago
512,한재덕,5,,a month ago
513,이수민,5,,a month ago
514,과일TV,5,멋져요~주차비 비싸요,a month ago
515,Molemi Pule,5,It's a well thought design and most beautiful building. It's wow and the experience was amazing. I would not mind for the second visit.,a month ago
516,haemin an,5,,a month ago
517,임하늘,5,,a month ago
518,ᄀᄑᄑ,4,,a month ago
519,Hoon & Mong 3915,5,,a month ago
520,오지영,5,,a month ago
521,Ayşe Işılay Konuk,5,,a month ago
522,dokyun kim,4,"(Translated by Google) I visited with my family during the holidays. Currently, as we are doing an exhibition related to whales, you cannot enter immediately, but you can enter after seeing the exhibition underground. It is recommended as a place worth visiting at least once during your Seoul trip. However, it is difficult to say that it is good value for money. We recommend that you purchase your tickets online in advance. It is more recommended to watch the night view than during the daytime. If you go to the Lotte World Aquarium website, you are currently selling tickets that can be purchased at a lower price with packages linked to Lotte World Tower.  (Original) 연휴에 가족들과 함께 방문했습니다 현재 현재 고래와 관련된 전시회를 하고 있어서 바로 입장이 가능하지 않고 지하로 전시를 본 후에 입장이 가능합니다. 서울여행 중 한 번 정도 들러볼 만한 장소로 추천 드립니다. 다만 가성비가 좋다고 말씀 드리기 어렵습니다. 인터넷에서 티켓을 미리 구입하는 것을 추천 드립니다 낮시간보다는 야경을 보는 것을 더욱 더 추천 드립니다. 롯데월드 아쿠아리움 홈페이지에 가면 현재 롯데월드타워와 연계된 패키지로 좀 더  더 저렴하게 구입할 수 있는 티켓을 판매하고 있습니다.",a month ago
523,Baatarbyek Ryskhan,5,We stayed at Signiel hotel 90th floor in Lotte Tower. Its awesome view! Totally worth it!,a month ago
524,JEEYUN CHOI,5,"(Translated by Google) Anywhere in the world, the observatory is worth a visit. If you make a reservation in advance, it is cheaper and you can enter directly with the QR.  (Original) 세계 어딜가든지 전망대는 한번 가볼만합니다. 미리 예약해서가면 더 싸고 QR로 바로 입장 가능합니다.",a month ago
525,Martin Zschunke,5,,a month ago
526,이진영,4,,a month ago
527,insoo LEE,5,(Translated by Google) best  (Original) 최고,a month ago
528,이희란,2,,a month ago
529,밥밥밥,5,,a month ago
530,이찬희,1,,a month ago
531,Levy,4,,a month ago
532,최선,4,"뷰가 멋지네요. 객실은 조금 공간이 답답한 느낌은 있는데 한쪽면이 통유리로 처리되어 답답함을 덜었네요. 다른건 5성급 호텔다운 럭셔리... 와인 무료 서비스 공간이 있고, 그곳에서 쉬는 것도 추천합니다. 스파 좋았고, 스파에서도 서울, 한강, 남산차워 경기 모습이 아름답게 펼쳐지네요.",a month ago
533,홍프로 (님),5,"(Translated by Google) It was very overcast due to the fine dust in China, but I recommend visiting on a sunny day.  (Original) 중국의 미새먼지 때문에 너무 흐렸는데 날씨 좋은날 방문을 추천합니다",a month ago
534,kittipong N,4,,a month ago
535,Jaegun Kim,5,,a month ago
536,A BC,5,전망이 좋고 타워 내 시설이 질 되어있음,a month ago
537,이재용,4,,a month ago
538,KERO KIM,5,(Translated by Google) good for shopping  (Original) 쇼핑하기 좋습니다,a month ago
539,Nemanja Celic,5,"DO IT, so f...ing amazing and breathtaking",a month ago
540,이서현,5,,a month ago
541,Honeysee,3,"(Translated by Google) It is not recommended to visit when it is raining or cloudy. In clear weather, you can even see Incheon. It would be nice if the movement guide was a little better, and I wish there were more things to enjoy or to buy.  Just only recommend with sunny day. If cloudy or rainy, don't visit here.  (Original) 비오거나 날씨가 흐릴때는 방문하는게 좋지 않습니다. 맑은 날씨에는 인천까지도 보인다고 하네요. 동선 안내가 조금 더 잘 되면 좋을 것 같고, 즐길거리나 구매할 만한 굿즈가 더 많으면 좋겠네요.  Just only recommend with sunny day. If cloudy or rainy, don't visit here.",a month ago
542,안내형 (ahnian/자광),4,,a month ago
543,오렌지가가멜,5,쇼핑하기 좋은데 사람이 많음.,a month ago
544,Caramel Latte,5,Absolutely stunning view. There's a cafe right on the top which serves ice cream that's really tasty. I highly recommend you take the Seoul sky tour when you visit Seoul. You won't regret it.,a month ago
545,안동우,3,대한민국에서 제일높은 건물을 왔다는데 의의를두고 123층에서 식사를 했는데 맛이 너무없어서 돈이 아까움. 다시는 오고싶지 않는 지인들과함께여서 즐거웠지만 아쉬운 체험을 하고갑니다. 롯데월드타워는 입장권만 사셔서 117층부터 122층까지만 체험해 보시길 권합니다. 123층에서 식사는 절대로 하지마세요.,a month ago
546,김영국,3,우리나라에서 제일 높은 건물이니 한번가볼만합니다. 아쿠아랑 같이 발급하니 조금저렴함 3인 101.000원?,a month ago
547,이주동,5,,a month ago
548,이기섭,4,,a month ago
549,김명섭,5,,a month ago
550,신정근,5,Tallest,a month ago
551,개동,5,,a month ago
552,나야나,5,(Translated by Google) I like the stores  (Original) 매장들이 모여있어 좋아요,a month ago
553,김령하,5,,a month ago
554,최수영,5,,a month ago
555,정쪙,3,"(Translated by Google) Personally, I recommend Everland.  (Original) 개인적으로 에버랜드 추천",a month ago
556,이종석,4,(Translated by Google) Good ~~~~~ !!!  (Original) 굿~~~~~!!!,a month ago
557,이선용,4,,a month ago
558,Pio Pio,5,쇼핑하기좋고 교통체증만빼면 좋아요,a month ago
559,Rami Abu Ghali,5,The view from above is superb! You must try the sky restaurant!,a month ago
560,Rogelio J. Coyotzi,5,Amazing!,a month ago
561,정내봉,3,(Translated by Google) Isn't it bad if you don't expect it?  (Original) 기대 안하면 나쁘지 않은?,a month ago
562,Sop. Eunsoo Park,5,,a month ago
563,Sangjin Cho,3,(Translated by Google) Parking is not recommended. It was not a good experience as there was no discount for parking at the museum.  (Original) 주차하기는 추천드리지 않습니다. 뮤지엄 주차할인이 되지 않아 좋은 경험은 아니었습니다.,a month ago
564,하나하나,5,지하에 주차하고 전망대 가는 동선이 짧아서 좋았습니다 볼거리도 있고 재밌는 시간이었습니다 특히 날씨가 좋아 남산타워 북한산 멀리 깨끗하게 보여서 너무 좋았어요,a month ago
565,Tiger Homok,4,,a month ago
566,배무홍,5,(Translated by Google) It's good to go once.  (Original) 한번은 가보시면 좋아요~,a month ago
567,විනොදෙ fun,5,,a month ago
568,한승화,5,,a month ago
569,Khoa Dang,5,"(Translated by Google) Great, excellent, wonderfull  (Original) Quá tuyệt vời",a month ago
570,박미키,5,(Translated by Google) soup pride  (Original) 국뽕 자부심,a month ago
571,최현겸,5,,a month ago
572,차차,5,(Translated by Google) Choi~ Go~  (Original) 최~고~~,a month ago
573,Dobermann Cho,5,,a month ago
574,Mahmoud Ibn Sadeque,5,A must go for all in Seoul,a month ago
575,kyuwon Jeong,4,,a month ago
576,TAB,4,,a month ago
577,Sungwook Su,2,"(Translated by Google) Is it worth paying 30,000 won to take the elevator? The glass looking down is almost opaque, making it difficult to see underneath.  (Original) 3만원 내고 엘리베이터 타고 갈만 한 장소 인지? 내려보는 유리는 거의 불투명해져서 아래가 잘 안보임.",a month ago
578,like blaze,5,,2 months ago
579,Anindya Sundar Patra,4,"This observatory is situated on the 117-123 floor of Lotte world tower, the tallest building in South Korea.",2 months ago
580,YB Chung,5,,2 months ago
581,hyun woo park,5,,2 months ago
582,Bushy Dikomang,5,"One of the tallest building in the world, I really enjoyed my visit to Soul",2 months ago
583,이명용,4,,2 months ago
584,이유화,5,,2 months ago
585,그리고J G,4,,2 months ago
