,이름,별점,리뷰,날짜
155,SusanneI-H,3.0,We spent a Thursday afternoon at Lotte World indoor. It is great for the 6&4 yo that we have but it was so crowded. Every ride took a long wait and it felt that rides for small children were all filled by teenagers. We spent US$150 for ultimately 4 rides and that took us 3 hours and all our energy. Safety precautions seemed way over the top (e.g. all had to wear a safety belt in the carrousel).,"Written December 28, 2018"
156,Stephen,1.0,"I guess because it's indoor there were more emphasis on VR rides and experiences. Not the place to go if you're looking for thrill rides. The queuing time was ridiculous - over a hour unless you have a magic pass. The signs for the rides or the facilities are not clear. I walked a full circle looking for the toilets to discover it was right where I was. The stairs and escalators were hard to find going up or down a floor. Some experiences you have to pay extra for and you don't know this unless you go up to it like the VR experience on B3. They had a tour pamphlet all in Korean with the ice rink in it and we thought it was part of Lotte World. The park staff on B3, with very poor English, so I think she said, we'll be exiting the park and reentry is not permitted. So to sum up. Spent most of my time going around a big circle looking for stairs and elevators to go up or down a floor to go around in a circle to look for rides and experiences which takes a hour of queuing because people with magic passes takes priority so they take up the seats first.","Written December 27, 2018"
157,The Mamatron,4.0,Avoid at Christmastime! Great place to visit but queuing for 2 hours for most rides took the shine off. I don't know how much a magic pass is but I think it would be worth investigating to go to the front of every line.,"Written December 27, 2018"
158,Journeyfamily,4.0,"Lotte World is a large indoor theme park covering multi stories and including an outdoor area. The rides range from kiddie rides through to relatively large roller coasters that older kids will love. If you’re coming in winter, be prepared to layer on and off if you’re going to be in or outside.  Best to arrive first thing when the crowds are small and queues are short - go to the most popular rides first - Atlantis, French Revolution, Pharaoh’s Rage etc. otherwise be prepared to queue for up to 2 hours when the crowd builds up especially in the holiday season.  The park is clean and well presented and offers a Disney-eque feel complete with their own Snow White Castle.  The entry ticket (we got 20% off using MasterCard) is generally all inclusive (a small handful of rides require extra payment). There is a range of food from local to western. Prices are generally higher than outside.  There is a Lotte World app that can book Magic Passes (like Disney fast passes) but we couldn’t get them to work; perhaps they need to be booked first thing. So, suggest some pre-planning is essential to get the best out of the park.","Written December 26, 2018"
159,LKH131,4.0,Spend a full day at this theme park. It is crowded especially during this school vacation season. They had quite a wide variety of rides to cater to the different age groups. It provided enough thrill to keep my 3 teenagers occupied. They have plenty food options to satisfy your hunger.  Good place esp if you have kids / teenagers .,"Written December 25, 2018"
160,SarahLNorton,5.0,We visited with a 6 and 2 year old - Both had a great time - the oldest went on several rides and the little one enjoyed the carousel and playground. It was very busy as it was close to Christmas so we left before taking full advantage of all the rides and activities. We loved the Christmas shows!,"Written December 24, 2018"
161,addie,4.0,"Like a kid in a candy store, there are so many things to see and wanna try and ride. The 'hot air balloon' was amazing.  There are performances slotted. You need to check with the Information.  Lots of eating places and snack bars too.  The attraction outside is simply crowded. If you can endure the cold weather, it is kind of nice. But i expected it to be bigger.","Written December 24, 2018"
162,littelbluepowder,3.0,"Today is Christmas eve I expected the lotte world will be very crowded therefore I bought the ticket for my kids with unlimited magic pass but when we try to reserve the ride, most of the hot attraction magic pass reservation already closed, it mean you cannot use magic pass for this attraction. End up they need to spend time Q at normal queue. I regret to bough the pass because is not cheap. For my self self I bought 5 times magic pass and now is 5pm and I only manage to use one still has balance 4.","Written December 24, 2018"
163,Taz B,5.0,It was wonderful and amazing. I love the place very creative and colourful. My favourite part was the ice skating. The best part was the parade with all the fiction characters.,"Written December 22, 2018"
164,Shufen C,4.0,Indoor and outdoor theme park. Good for cold weather as you can just do the indoor rides. The museum on location is definitely worth a visit as well. Hidden gem. Quiet as most of crowd would be at the theme park. There are several eateries at the exit of the museum. The eatery closest to the entrance of shopping mall offers cheap and good food as compared to the other eateries on the same floor. It is small and looks less expensive .. food is good value for money.,"Written December 21, 2018"
165,Teddy C,5.0,"While the equipment and rides show signs of age, it is a fun place for kids! It’s mostly I doors so great for cold weather!","Written December 19, 2018"
166,diantim2016,5.0,"My children love this place, indoor and outdoor park. However my kids is 7 yrs old and 3 yrs old couldn't play most of the game but still great for this trip definitely will come again hopefully when the children able to play everything.","Written December 18, 2018"
167,dannykhlee,2.0,"Unless you’re really desperate to spend money on any average theme park, don’t go. The rides and premises feels old and tattered. The crowds are packed and the queues are crazy long (2 hours) for a short unexciting roller coaster ride. It’s also small with limited attractions. We were bored stiff despite spending a fortune on the entrance fee.","Written December 17, 2018"
168,John F Gladstone,1.0,"Very disappointed. Expensive, a lot of attractions closed and the best attractions cost extra, which is outrageous considering the high entry fee. Even the ice skating rink required everyone to vacate after only 10 minutes. Overrated, overcrowded and totally over the most disappointing theme park our family has visited, and we have been to many. We lost on Lotte.","Written December 13, 2018"
169,Angela L,4.0,"Went on a Wednesday morning but it was so packed with Korean teenagers, many in school uniform. It makes me wonder if that was a school excursion or it is a trend to visit theme Parks in school uniforms.  We reached there exactly at 9.30am and when the doors were opened, teenagers starting sprinting towards the rides and queues began to form.  Not intending to wait too Long for rides, we each paid 40000 won for the 5 rides express pass. The counter for express pass is located behind the famous Carousel ride. A paper band will be tied around your wrist. Just show the band to the personnel at the express ride queue and they will mark on the wrist band. Choose to use the wrist band wisely. Some rides have queues that move quite fast. Eg the pirate ship ride which allows 60 riders or more per rid, so one should not use the wrist band here. The express pass is really useful for rides that have queues up to 1h Long. Atlantis and French Revolution have Super Long queues and these are reall high intensity fun rides! Use your express pass here! Gyro Swing is another ride which has ridiculously Long queue.  Don’t forget to go to level 2/3 where there is a photography area with many feature walls to take nice instragammable photos","Written December 12, 2018"
170,ry s,4.0,"Very strange place, but a fun time had overall. Initially when entering the park, the place seems very small. All of the big attractions aren't immediately visible. Take a few minutes to locate all of the major rides/attractions inside and outside of the park. Some of the lines can be very long, but hey, most theme parks are. The indoor section looks very dated and there aren't as many spectacular rides. Roller coasters are a blast. Lots of food options too! There is enough to see for an entire day so plan ahead. Not a bad option for a day at a theme park.","Written December 12, 2018"
171,jasanne,3.0,"Went on a Thursday, some rides were undergoing maintenance (DO CHECK THE APP/WEBSITE BEFORE GOING, the rides which were down were some of the main rides), long queues for the comet express & french revolution (>100 mins), there is the magic pass app where you get to try your luck to get an express pass at a specific time slot (you can do it at the kiosk too) The day I went, there were many students there making it crowded - almost 90% were students which was really different from my Everland experience.  Food selection was decent, it's not super big, but its good, and the location is still in the city which makes it convenient, and it's near lotte mart for food shopping","Written December 11, 2018"
172,Teikhin,4.0,"The theme park is not big but it has all the rides and facilities. Most rides are for older child with height more than 110cm. We spent some time studying the floor maps because the signage was not very clear. It was long queue during winter. We tried to use the magic pass but some rides did not accept the pass. Anyway, all of us were having great fun there. The parade was not very interesting. We were confused about the direction to get there initially because the area was a combination of mall, hotel and park. No signage to show us how to go to theme park from sunway. The exit of the subway is 1 or 2. And the park was located near the food departmental store.","Written December 10, 2018"
173,Anthony C,1.0,"Because of the weather the ride numbers are very reduced, leaving you with not much to do and very very long lines. Do not visit here in winter wait for the warm weather","Written December 10, 2018"
174,Helen Eu,3.0,"Though I don't ride all the rides, I just embraced the view and surrounding, a moment when you wish you are young again. I don't think is as big as Everland that I heard of bring a huge place, but since here, the location is great and accessible by using metro when you do not have enough time while in Seoul but just enough to experience the moment of being young at heart.","Written December 2, 2018"
175,El Hani Abdessamad,5.0,I went to Lotte World in October 2018. They have a wide selection of games and activities as well as different restaurants and stores. The quality of service is amazing. I went on a Wednesday or Thursday afternoon and the place was crowded. There are a large selection of private or vip rooms to cater for special occasions and business dinners. Can't wait to go back!,"Written November 28, 2018"
176,Alan A,5.0,"Upon entering the facility it is clearly evident this building offers the full gambit of stores and sporting & eating highlights Whilst the wife does extensive shopping there are numerous coffee shops, restaurants, cinemas,, highest lookout in Seoul, aquarium, play arama and games facilities , ice skating rink","Written November 26, 2018"
177,Nkelln,4.0,"What a fun day at Lotte World! So many rides and lots to see. It is difficult to navigate around. There is so much packed in that you don't see all the rides unless you go down every street and every corner. It is really tough to find the stairs or escalators as well. Lines aren't long but the wait to get on a ride takes forever. They could introduce more efficientcy by counting passengers while the ride runs and limiting the number of Magic Passes allowed on a ride. We went on a Monday and not a super busy day, but wait times were 45-60 for the more popular rides.","Written November 26, 2018"
178,Voyager yousif e,5.0,Actually everything there is amazing but the problem is all the time crowded and alot of people special after 12 pm but in weekend from when lotte world open until close they accept millions of people to much people and if you need to play sometimes you need to wating like one hour for one game or 2 hour i just suggest to visit there but in weekdays spical in middle of the week,"Written November 17, 2018"
179,HAYOUNG Y,4.0,"Lotte World is one of the most interesting places in Korea. We can also say Korean's Disney land. It places in Jamsil station of line 2. Since I was young, I went there and I also went there with my friends. Sometimes, I visited there from the school field trip. Mostly there are a lot of people that is why you should be quick-wittedness. We normally say we need to win on the quick-wittedness game which means that we need to go there when there are fewer people. Anyway, it would be good for you to enjoy Korea's amusement park. By the way, as every amusement is, prices are not that kind.","Written November 11, 2018"
180,priscila2233,5.0,"If u love themepark then i would definitely recommend, not your usual disneyland themepark but it has its own Korean beauty. There is also shopping mall around the themepark as well as indoor ice skating.","Written November 9, 2018"
181,Basilio A,5.0,Reminiscing back our childhood days at this place. Was so fantastic that you would say to yourself its nice to be a kid again.,"Written November 6, 2018"
182,Khalid,5.0,"A place to live, enjoy, entertain, play and shop  The location is convenient being close to meteor station lines 2 and 8.  The shopping centre is selfsuficient. Wherever you need as a tourist is available.  The theam park is a saviour for all ages.  Top of the tower is a must to visit. At a hight of 420 meters, you could enjoy seeing Seoul.  The lotte hotel next door complete it. Enjoy the 5 star accommodation and resturants.  This new and state of the art property is calm get away for families and fresh couples","Written November 6, 2018"
183,Christina T,5.0,Suitable for kids age 3 and above to enjoy the rides in the indoors . It would take up the whole day,"Written November 6, 2018"
184,rmillare,5.0,"Our two boys had so much fun in Lotte World. It was Halloween themed - The Virus. Rides such as Gyro Drop,Pirate Ship, Sinbad were fun. We had ice cream and hotdogs! Best of all, we had fun at the VR area. We oldies simulated hang gliding while the two boys took several turns with their war games. Best to go to Lotte World when it opens at 9:30 a.m. get the best out of the trip.","Written November 6, 2018"
185,salomomatondang,4.0,"Park was very gigantic and price is very reasonable. Nevertheless, after several hours of being inside, we started to get bored, as the attractions are mostly ordinary. Furthermore, food is also above average in terms of price.","Written November 6, 2018"
186,Janice G,1.0,"Well when we there it was raining so hard and faggy We were stuck in this place It was too noisy too many people students kids it was not for us , what a regret !","Written November 4, 2018"
187,Gene P,4.0,"This theme Park is indoor and temperature controlled. The rides are compact along The sides since The skating rink is in The Middle. There are about 10 to 15 attractions not including The outdoor Park. The rides are varied both thrilling and for kids. Roller coaster, looks, sinbad rides etc. Good for adults and kids alike. One day is just sufficient to enjoy The place.","Written November 3, 2018"
188,Bigeyedee,4.0,My kids were a little young to enjoy the rides fully (3 & 5 years old). The park attendants are quite strict on the minimum height restrictions. Older kids would definitely enjoy more. It has both an indoor and outdoor section so was good for the colder months.,"Written November 2, 2018"
189,Otto B,4.0,The 'Lotte World' in Seoul is an Amusement Park in it's own. If you like water activities and other fun amusement it is worth spending time there. As it is not cheap you should allow time for best 'value for money'.,"Written November 1, 2018"
190,Minnie,4.0,We went here with a young infant so didn’t explore outside as none of the rides would be suitable for our baby. Being indoors meant that we could still go there even though it was a rainy day. Lots to do at Lotte World. There are lots of restaurants and lots of shopping opportunities. I would recommend coming here with young kids although it can get very busy.,"Written November 1, 2018"
191,SG42,4.0,"It’s a fantastic place if you’re travelling with older kids. There’s a whole floor for younger kids which we only found later in the afternoon. Queues were crazy on the Friday we visited due to school-going kids of all ages. So if you’re really keen on getting on the rides on a Friday or weekend, do check it they sell fast passes. But definitely do avoid Fridays and weekends if you can. We went back to Lotte World for Pororo Park on Thursday and it was really rather quiet so do consider going on a weekday!","Written October 27, 2018"
192,twjjewel,5.0,If happen anyone in Seoul Korea . I’m highly recommend this cafe for tiramisu at basement food’s area . This cafe specialise In Tiramisu. There’s variety of choices for tiramisu . The best recommended and my favourite is the mix berries and chocolate ones . Check it out from the photo for the cafe name.,"Written October 20, 2018"
193,vincentthc,5.0,"I was unwell right at the start of my two week's working trip in Seoul. Upon knowing of my condition since 13 Oct 2018, the Club Lounge staff had been very concerned each time they see me, and during breakfasts, would recommend what to drink and eat to better manage the condition of my extreme throat inflammation. Specifically on the 13 Oct 2018 morning, the two Club Lounge staff had helped to find the nearest clinic for me upon request and followed up with me on their own accord an hour later if I was going to the clinic. Another special mention would be the male lobby senior staff who, upon my inquiry of direction, brought me to the clinic for fear I might find it difficult to locate.  Very thankful for the concern and dedication of the hotel staff during my visit to Korea this time. Grateful to have made the acquaintance of the hotel staff.  Regards Room 3002 Guest (8 to 18 Oct 2018)","Written October 17, 2018"
194,miaoyee,4.0,"Long queues everywhere and it is quite confusing to use their app to book the timeslot for the rides as there are no instructions on how to book for foreigners.  Aside from that, it is quite interesting and fanciful! There's restaurants and shops inside for you to shop your worth while you are there.","Written October 15, 2018"
195,LivingtheDINKlife,3.0,"This place is a large, impressive shopping mall with everything from vans the Louis Vuitton. If you’re an expat there’s also an On the Border so you can get a Tex mex fix. Great for people watching too.","Written October 13, 2018"
196,Michele H,5.0,A big place to explore that is suitable for everyone in the family.  Theme Park... perfect for family. Lotte Mart.... a great shopping place to get all your stuff from household to food items.  Lotte Departmental... great selections of mid to high end brands are available.  Lots of varieties of restaurants and cafes are available 😍,"Written October 8, 2018"
197,Richard M,3.0,"If you have recently visited Disneyland I would say don't come here. The place is small and crowded. The queues are long and sometimes they cut off the magic passes. Do not pay the full price if you decide to go. Use sites like Trazy or Klook and get your discount passes. (foreign passport holders only). The kids had a fun time but for adults not so much. The only saving grace for us was that we did get some nice photos of the kids. Also, do go early and avoid weekends/holidays if you can.","Written October 6, 2018"
198,Raptorial,4.0,"Sweet little theme park that is not overblown. Good for kids, big kids and adults who are kids inside. Great way to enjoy a day.  Lotte World theme park is not overly crowded. Most rides will require about 30-50mins++ to line up for. Indoor activities are quite numerous but are aimed at younger audiences. Be warned, some 4D rides can get you very dizzy. Outside is fun but can get colder at night.  No extreme thrill rides such as a crazy roller coaster and some rides are notin operation. App/Web is not updated about status.They have some theme (halloween) but arent as committed as other parks. Lotte mascots are not as relatable to foreigners.","Written October 6, 2018"
199,Flyer693328,4.0,"the theme park is very good especially the rides though there are rides that takes time because of the long line (waiting to get to the ride). but all in all, the experience is memorable!","Written October 3, 2018"
200,chrisG936RX,2.0,"We visited the park on a Saturday and it was very crowded and busy .. without fast pass, we had to queue about an hour for each ride. We gave up after two rides , and went shopping at the lotte supermarket instead !","Written September 30, 2018"
201,stephen r,4.0,"We had a spare day during a recent tour of Korea so decided to spend it at lotte world. Got some tickets online (with a massive discount) the night before, collection was easy. Was pretty amazed by the spectacle of the whole site really, rides are designed for kids rather than adults but we found the outside ones a but more adult. Very much enjoyed our day but it was very busy with long lines for all rides. Food and drink was farely priced considering it is a theme park. Is it a must see thing in Seoul, maybe not buy none the less we did have a great day.","Written September 30, 2018"
202,angietml,2.0,"My hubby accompanied my mum-in law to the toilet.  And my SIL did inform the staff that they went to the toilet prior to queueing. When they returned, they refused to let my hubby boarded the ride, and simply showed us a card that we cant cut queue. In the end, they only allowed my MIL to go up.  Separately, we were queueing behind for the second cabin. I asked if they allowed my hubby to join us. again they refused. I told them 4-5 persons are allowed and we only have 4 persons here. And the same reason, we are not supposed to cut queue.  Nothing fanastic about their rides + bad service.  For Singaporean or Malaysian who are visiting Seoul, my advise is you can give this amusement park a miss.  Personally Prefer disneyland and Universal studio.","Written September 28, 2018"
203,Sheridan H,1.0,"Was really disappointed with this. It looks good but that's about it. All the rides indoors are for young children, despite waiting in lines for 30 mins filled with teens and adults. The outside rides are proper rides but a 2 min ride doesn't really seem worth lining up half an hour. For tourists, if you have limited time I wouldn't recommend this, English is also a bit limited here.","Written September 23, 2018"
204,ibrahim f,5.0,"So i went on a friday and it was very crowded with a kids in school visits but the rides on the outdoor are the best for adults , if you have kids and want them to have some fun go indoor. The lines in the outdoor are long and tiring however the rides are very enjoyable. You are advised to go from tuesday to thursday if you want to avoid crowds and also avoid public holidays at all costs.","Written September 18, 2018"
205,Azizalkhoori,4.0,Very nice place for families and young guys Many games and attractive shows Full of fun and enjoyment Must try it,"Written September 18, 2018"
206,FayeLG10,4.0,"i rally wanted to go to lotte world when i was in Seoul and when i did i didn't regret it, it was magical and fun. it was very busy but it was near Christmas so it was expected and i did go on a weekend there were very long lines for rides and we only managed to go on 3, but they were well worth the wait. the food was really yummy we had some of the food off the stands and went to the Korean restaurant in the magical kingdom are both were really delicious. beacuse the rides were so busy we decided to go and do all of the 3D rides which were so much fun! there we 4 or 5 i think they were only 5/10 minutes or so long but so good! overall i would recommend people to go to lotte world just not on the weekend or at peak times!","Written September 17, 2018"
207,Mohamed Iskandar,5.0,Huge. Alot of shops there and alot of things to do. Prepare your cash. Alot of shopping till you drop,"Written September 17, 2018"
208,Captain_CNA,5.0,"Lotte world was one of the best indoor/outdoor theme park we’ve been. It has so much to offer for persons of all ages. Rides indoors are more for the kids while rides outdoors are for the extremes. 1 day is not enough. Its situated in the city of seoul. other places near it was the lotte mall, lotte aquarium and lotte tower the highest in S.korea and 5th in the world.","Written September 12, 2018"
209,ajcritique,5.0,I spend 1 week at the lotte World hotel Jasmine location. The hotel is extremely clean but what makes this hotel stand out is their staff ... one of the best customer service I received ... especially if you meet Rain and Suzie who worked at the executive club... They went above and behind to make my stay an excellent one..also location location location 1 minute walking to the subway... I will defiantly rate this hotel 4.5 stars... Kansameda lotte staff!!,"Written September 9, 2018"
210,Tamer K,1.0,"My last visit was 3 years ago and found a very different now. Staff not friendly, does not know what is inside, too crowded, very noisy, not clean. Chiniese visitors were making alot of noise. It was a big surprise for me. Will never visit and shopping again.","Written September 8, 2018"
211,Peppale P,4.0,"We decided to go to Lotte World since we visited South Korea during Summer time. We were informed that this amusement park had an indoor and outdoor area so we could just choose which area we would like to check.  Once inside the indoor park, you wouldn’t feel you are inside an amusement park, instead a shopping mall for the children! Haha true enough, it was airconditioned, which was very helpful during Summer time. There were a lot of rides and entertainment there but we just didn’t have the time to experience it all.  We went inside the Fantasy Forest (if i remember it correctly), which btw, you would have to pay extra 2,000 KRW to enter, since our ticket didn’t mention that it was included. No worries though since my 2 year old son loved seeing the various animals that were inside.  I think adults and kids alike, would love to spend an entire day here since you could actually find a lot of rides and things to do here.","Written September 7, 2018"
212,Princess Leia,3.0,Lotte world is good for Kids at heart .. Still fun but if you been to universal or disneyland you will be disappointed..  Good thing with Lotte world though is mall is just right there too with a bunch of places to shop for .. But entrace is quite expensive if you buy there in the spot find some cheap ticket online..  Food wise its good theres various selection.  Jamsil station is right there as well and they have lockers on the train station ..,"Written September 6, 2018"
213,Sirine A,5.0,"Even though I'm not a child, I loved it, great place to take kids, lotto world is located inside a shopping mall so theres always plenty of things to do, it has alot of rides, shows and food, i do recommand to see lotto world especially if you have kids.","Written September 4, 2018"
214,Philip R,3.0,"Lotte is a well-known chain in Korea, and its hotels have a somewhat formulaic uniformity. Lotte World has a rather dated feel and look - it was probably the bees knees twenty or thirty years ago, but doesn't seem to have moved with the times. The staff during my stay were impeccable - polite and efficient, if rather lacking in warmth. My double room was comfortable, functional, and equipped with the sort of items that one needs and expects in a hotel of this level, but faded. The wallpaper and carpet looked as though they should have been changed years ago, and the shower over the bath tub was a Heath-Robinson arrangement. The corridor carpets were equally in need of changing, and the space was pervaded by a musty smell, that may be a legacy of the days when smoking was common in the corridors and rooms. I didn't think much of the dining options: a Chinese place on a high floor (which I didn't try) and a buffet place on the second floor (which I did). The hotel lacks a simple coffee shop type restaurant where one can order a simple dish from a menu. There are plenty of better hotel options in Seoul.","Written September 4, 2018"
215,blacknighthawk,5.0,"Had a chance to see the view from the 120th floor of Lotte World. I can only say, it’s amazing and worth the experience. Entrance fee is 27,000 korean won and you’ll get the chance to experienced the fastest ride of your life on a double floor elevator. It only took a minute for us to reached 120th floor. Not to be missed.","Written September 2, 2018"
216,Manoj M,3.0,Had gone with a lot of expectations as a couple of my daughter's Korean friends really recommended it. But its an average Amusement park amd really busy. the rides are decent though have seen a lot better.,"Written September 2, 2018"
217,Black_angel1512,5.0,"Visited one weekday in December but I guess it was school holidays, it was so so crowded. The kids went crazy at this place, lots of kids ride and the queue was long for each activity. We spent one full day here. We did not play the outdoor activities as it was freezing cold. Hope to pay this place a visit soon!","Written September 2, 2018"
218,Cole E,4.0,"Besides waiting 2.5 hours in a line up for a roller coaster wearing virtual reality goggles, the first thing we did getting off the ride was get back in line for a further 3 hours to do it again. It was a memorable time but allow yourself a full day.","Written August 28, 2018"
219,UrbanTrack,4.0,"This place provided for a fun day for our family. The key is to get the “Free Pass” ( Premium Pass ). This allows you to cut to the front of the line and, unlike the Magic Pass, it is unlimited and there is no need to make reservations using the app. At 100,000 Won it is not cheap, so we purchased just for the kids— they are now raving about Lotte World. Otherwise, I think the long lines (hour or more at times) would have seriously interfered with the fun.  It is also a good idea to get to Lotte World early as the atmosphere is calmer and not as crowded.","Written August 25, 2018"
220,caroltay2018,4.0,This is an indoor theme park which is good for kids aged 4-11 years old.. Half a day will be enough..,"Written August 23, 2018"
221,hoanghac13,4.0,"Very crowded on the weekend. My 6 years old did enjoyed it as we changed plan from a private city tour to half city, half Lotte world day because it was too hot to walk around palaces and other tourist spots. I felt the indoor amusement park could have been cooler but with the outside heat and too many peoples inside made the AC seem it wasn’t working well. Lines are long, minimum 30+ minutes wait. Wish I bought the magic pass, that could of save us lots of time. Final thought: been there done that and will not come back.","Written August 22, 2018"
222,rob8986,4.0,"We arrived about 15 minutes before opening on a hot Wednesday morning. We ran first for the Atlantis coaster (one of the most popular rides at Lotte World) and after our ride the line was already very long. Other attractions include several more coasters including a virtual reality one called French Revolution, a monorail, and an ice skating rink. The rest of the park was also enjoyable although eventually we got bored and left at around 4 pm. This park is not recommended for thrill seekers, rather it is best for families, couples, and high school groups.","Written August 19, 2018"
223,Beth S,5.0,Lotte Workd is lots of fun. Rudes for all ages. Well kept amusement oark. Fun to see different kinds of rides. Good food. Very friendly employees.,"Written August 18, 2018"
224,Manal A,4.0,"Well like many theme parks this smaller than Disney indoor them park but very nice especially during summer It has a lot of entertaining activities like trains, air balloon and some festival performances, if you haven’t been to doesn’t before this is a mini introduction  Manal Oman","Written August 17, 2018"
225,E O,1.0,Never ever will I again buy Magic Pass. You must reserve your Magic Pass at a kiosk or app. Never worked!! All reservations for ALL rides were closed!!!!,"Written August 16, 2018"
226,traveler01,5.0,"I went there a lot of times and I never get tired of Lotte World!  There are a lot of attractions and they’re not too scary, so it’s perfect for little childs. It’s an adventure park on the inside of a building so it’s not hot in sunny days.  I often go there on sunny days so I can stay in the inside with some fresh air.  It’s better not to go the weekend because there are too many people. Every evening there is a parade and I really enjoyed it!  I will certainly go back!","Written August 14, 2018"
227,dchang4106,5.0,"Shopping, food, and entertainment! Must do the tower and get a great view of the city. It does not disappoint!","Written August 13, 2018"
228,cassiopoea121212,5.0,The place is massive. Would recommend to get a vip pass so you do not have to wait in line. The rides are expectacular. They got both outdoor and indoor rides. I would say people at different age will enjoy this place. There are rides that the kids will enjoy and there are rides for the thrill seeker as well. Lots of restaurant and food stalls to choose from.,"Written August 10, 2018"
229,Mita88,3.0,Good amusement park and the best thing is that most of it is indoors. So you can enjoy irrespective of weather conditions.  But seems to have become old and charges additional for certain attractions.  Fireworks are indoors as well and are not comparable to what one would see in say Disney.,"Written August 7, 2018"
230,JLOCLEOFE,5.0,"Last time we were here was 2-3 years ago, making it as our 2nd stay here. Our vacation this time is longer than our first time in Seoul. We stayed in Myeongdong and Busan first before transfering here. As expected everything is still in tip top condition. Everything is accessible. Train, restaurants, 711, malls and even lotte world which is my kids favorite place to be. Staffs were polite and helpful. Will still be back here on our next trip to Seoul.","Written August 6, 2018"
231,robmaizels,4.0,Disney meets asia with this gem. From water slides to roller coasters along with a massive ice skating ring this little commercial gem will not disappoint. The flying advertising drones do not distract and are a fun part of the ambiance. Plenty to see and interaction makes for a fun family experience.,"Written August 5, 2018"
232,Binh M,1.0,The bad reviews for this place is correct. Waste of time and mony 60 aussie dollars to get in and too busy to get on a ride where u have to pay moreeee.,"Written August 5, 2018"
233,Christian Aichinger,3.0,"The mall has everything you need and big shops, also a cinema. With the biggest display in the world. But the price for parking and the parking situation on busy days is ridiculous and a poor statement. Also the food market is on busy days too full. With the good restaurants you have to wait an hour.","Written August 4, 2018"
234,Sebastien_K_68,1.0,"Visited this week and what a nightmare: Expect : Lines (we could count 1h for the train touring 2mins accross the main square, or another 1h for the baby’ fairy boat’) Non working app ——> useless premium price paid; could book 1 ride with the quick pass on the full day Amazing food system : want 1 coke 1 cofee and 1 ice cream to have all family happy ? Queue 3 times in three outlets each time 10mins.... Indoor park ? : yep but as outside is 38 degrees each client stay in only and A/C was not sufficient for the place and croud !  Expectin a day to create memories got a day with nightmare and unhappy familly ... just do not go there not worth a cent (would not go back even if for free)","Written August 2, 2018"
235,M O,5.0,"The good thing about it , it has and indoor part that is air conditioned to keep U cold during the day . Tickets are expensive and some rides inside are not included . Great place for kids and adults alike .","Written August 2, 2018"
236,ccw00,2.0,A typical theme park but pretty aged. A lot of walking and not really a lot of choices on food. Perhaps it is good for teens but can’t really compare with Disney or Universal Studio.,"Written July 27, 2018"
237,chob11,5.0,This was a great place to take our kids 9 & 13. There’s 4 floors of rides and games. There’s also a lot of fun thrilling rides outside the building that kids and adults will have fun on. We spent about 8 hours here just playing games and ice skating.,"Written July 20, 2018"
238,Mel P,2.0,"We are not users of theme or amusement parks so not up on the pricing, but took my kids for our sons birthday. Getting in the door is what you pay for with the entry ticket. Rides cost extra - every single one. While reach ride doesn't cost a fortune it would soon add up if your kids are adventurous. I left feeling totally ripped off. Should have researched it better.","Written July 18, 2018"
239,CHRIS,3.0,there are lots of things to do at this theme park. it is very loud by my standards. but also a must see experience. I wish ice skating was included.,"Written July 17, 2018"
240,Dr_Lee,5.0,"I have stayed here at least 5-6 times and every time the staff in the hotel, at the club lounge are excellent.  Great service, always smiling, positive feelings for guests. The manager and his team are very friendly and helpful.  Rooms are nice and quiet with molten brown amenities. Same old nice touch with no reduction in quality - always of a high standard.  Breakfast and the evening snacks are superb. High quality food always.  Kloud beer bar at the basement is also very nice and not overly priced.  Location is super as you have a subway Jamsil station and a super mall beside and the new 123 floor little observation tower.  Only gripe is the tax refund people - not part of the hotel - are rude. The young lady needs some training to be more polite to tourists who pay your salary and reason for your job. If you are still rude to such tourists, who are your customers, then you will be out of a job. Be nice. I don’t owe you money and I can return your tax if you feel that you deserve it. I pay high taxes back home too just so you know!","Written July 13, 2018"
241,mohda404,3.0,"Nice place for children, a lots of game available inside and outside the park for all ages .. there is also show from 8pm to 8:30 pm and all games stop at the show time","Written July 11, 2018"
242,Catty Z,4.0,"I visited the lotte world around january, but do not worry about the cold weather because this place has indoor area and the game variation is very much from children under 5 years old until adult games are all available in lotte world. many souvenir shops here. the point to take pictures is also quite a lot ... the price of admission depends on the choice of game. if you want cheaper choose a ticket with limited game (not all can be played). lotte world is located inside the mall so if the parents get tired of waiting then it can walk way in the mall...","Written July 11, 2018"
243,Voyager788061,5.0,"I went there with my wife and 6 years boy. We spent all day here from open to close. It was really fun and lots of things to do. Enough to spend whole day. And if you stay lotte hotel next to it, you can buy discount coupon for all day free pass. Must visit place if you visit seoul.","Written July 9, 2018"
244,cynthiakusnadi,5.0,"Hotel Lotte was a bit old but very well maintained. The character room gave good excitement to my sons; 6 & 8, especially due to its Wii. Service is also excellent. I emailed them in advance to enquire about the beds since I only managed to book non-suite character room with 2 twin beds but they helped me to get a room with a queen bed and a single bed with trundle, which is exactly what I need.  The location is indeed convenient from the Lotte theme park which is in the mall next door with a connecting passage.  Price is on the high side but with all benefits above, it's quite worth it. Will come back again","Written July 7, 2018"
