,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
73,70,891,"It was massive, and probably not a destination if you have something specific in mind. Maybe good for a long-term traveller to explore, but not so good for a family on vacation.",73,long
74,71,906,"As a solo male traveller, I only found this place mildly interesting. I was not buying a Hanbuk or any other clothes or souvenirs, but it was interesting to walk along the side streets and see glimpses of local life.  Truth be told, most of the souvenirs etc can easily be found at other areas in Seoul. The same can be said for the street snacks, though there seems to be more pancake stalls congregated here.  Good to pass a couple of hours, especially as it it also near Dongdaemun retail markets.",74,long
75,72,913,"MUST eat Bindaedeok (Mung bean pancake) ... spicy chicken feet is awesome too.  Walk along the stretch of food stalls and u'll see a shop selling seaweed, drinks and snacks. This Ahjumma sells even cheaper then Namdaemuen.  there's a vintage clothes section on the 2nd flr but its a little messy...  Things you can find there::  - Traditional Korean Wedding Stuff (no trying thou) - Hanboks - Fresh Seafood - Textile/ Cloth - Vintage clothes - Loads of local food",75,long
76,0,15,"This place was nothing special from other markets around South Korea.  Still worth a visit, just to take in the atmosphere. Most of the food is typical street food, recommend finding a place that has a lot of people. This usually indicates it’s a pretty good place.  There are a few Netflix famous spots, but don’t let that be your deciding factor.",76,nothing
77,1,34,"Kwangjang market is a really good cultural experience of Seoul - it's busy and noisy and a bit smelly sometimes and the food looks like nothing you would ever see in Europe! It's a great place to wander round even if you aren't brave enough to eat there - and yes, you can see the lady from the Netflix series...",77,nothing
78,2,65,Tried all the 3 shops that were featured on Netflix. Loved the experience.  Netflix 1 Dimsums @ 5000 KRW were delicious 2: The raw crab in soya (very expensive 20000 KRW) for a small crab. 3. Pan cake (average - nothing special)  the experience and the atmosphere is super.,78,nothing
79,3,112,"We were so looking forward to this. It did disappoint. May be because we were there in Feb, but we found it a bit lame. There is nothing special at this market that we can get anywhere else in Seoul. There is nothing really that would make us go there again.",79,nothing
80,4,124,"My partner and I had an afternoon free while in Seoul, and after checking some possibilities decided that Gwangjang Market appeared to be within a decent walking distance from our hotel on the western edge of Myeongdong.  Using our trusty Google maps we set off... and what a journey that turned out to be. For some reason we found Google maps (normally very reliable wherever we travel...) tended to get a bit confused at times around Seoul...) to take us on a somewhat weird path to Gwangjang Market... down a variety of minor streets and laneways... on and on we walked, and walked, and walked... until FINALLY we located Gwangjang Market, and what we THOUGHT was a main entrance, off Cheonggyecheon-ro Street, so we entered.  It is an indoor market, BUT... all we could see were aisles and aisle of what seemed to be mainly fabric, bedding, manchester, linen etc. shops and stalls, AND... they were almost all closed! What a disappointment, after having followed Google for maybe 25 minutes around strange streets. This certainly is a large market, somewhat along the lines of Chatuchuk Market in Bangkok. We checked down various aisle/passageways/arcades, but just more of the same, and virtually nothing open. But they weren't the types of stalls/shops we thought we would find here anyway.  After several minutes of checking out various arcades, we were about to give up, when we decided to checkout way down the other end of a very long aisle of shops where there appeared to be some kind of a food shop open. And Hey Presto...!! Here was what we were looking for.  It turns out the Gwangjang Market is more huge than we thought, and that there are apparently two main areas. The first being the more commercial area that we had encountered (off Cheonggyecheon-ro Street), and then at the other end of this huge complex, AND... with its own main entrance off Dongho-ro Street, was the market we thought we were to be visiting. Lots of unique food stalls and street food, bric-a-brac, fruit and vegetables, a huge variety of drink and ice-cream shops and stalls etc. etc. This part of the market is a huge market in its own right. And this part of the market was VERY busy when we visited. It appears to be more popular with the locals, with families buying treats, food, ice-creams etc. for their children, tourists sampling the street foods etc.  From what we could gather, the more commercial part that we initially entered into is apparently only open certain hours or days of the week, whereas the part we now found ourselves in is apparently open every day. Eureka...! It wasn't a wasted day after all.  I love to sample street food items in whatever country I am visiting, so this section of Gwangjang Market certainly provided a wide variety of options.  Gwangjang Market is definitely worth a visit if you have a couple of hours to spare, excluding your travel time to get there. You could probably get away with an hour there, or you could easily stretch it out to at least two hours.  Oh... and regarding travel time... We departed Gwangjang Market via the Dongho-ro Street entrance, and THIS TIME Google maps presented us with a much more direct, and more obvious route back to our hotel, which we could have done in almost half the time on the outward journey... except that we dropped off in the Myeongdong shopping streets for another look around, and to get dinner.",80,nothing
81,5,140,"Nice to walk around the market place for city folks, but food wise nothing fantastic. Most stores sell almost the same food under the same section.",81,nothing
82,6,153,"A market where locals shop is a must-visit on my list everywhere I go. Although I am not sure I think I got a feel of that at Gwangjiang ( or Kwangjang) Traditional Market. You can find anything you can think of, from food to household items. A section of the market is dedicated to street food capably managed uniformly by older ladies who do not shy from fighting for your business. 3 items are ubiquitous— Korean sausage made of pork blood and sticky rice, japche stir fried yam noodles and vegetables, and rice cakes. A kiosks sell nothing but fried mung bean cakes. I cannot say they are the tastiest food I’ve had but try them all, if only for the right to brag you have done it! Then walk it off along the very pleasant Cheonggyecheon Stream nearby.",82,nothing
83,7,190,"This is probably the biggest and best food market according to the media, went there 1st thing in the morning, very disappointed. Lots of stalls but majority are the same food. Tried to cover each stall, unfortunately I couldn’t eat that much. Went there in winter, and the best thing was the seats were heated! Yes they were heated, how good was that for winter and an open space! But the food ... pretty average, nothing special. I was actually quite disappointed after my trip to Korea overall. I tried all the famous food I saw on the Korean drama, none of them were good. I was very keen on Korean food before, loved everything from the Korean restaurants here in Australia, but since I been there and tried it? I would say the Korean food which’s not from actual Korea is lot better. Korea is quite expensive compare to other Asian countries. Was there for half month and traveled from Seoul all the way down south to Jeju island, the only thing I felt good was the green tea waffle from Jeju island . So if u ever go on food trip, go to China, best food ever on the planet",83,nothing
84,8,192,"It's a big market (or really collection of markets as there are other markets in the area) and there are some really great bargains to be found.  There are tons of food stalls, but sadly they seem to all have mostly the same items and the ones I tried were ok, nothing more.",84,nothing
85,9,274,"I always stop by Gwangjang market whenever I'm in Korea (which is every year for the last 4 years.)  Koreans are more reserved than friendly. So don't expect smiley vendors. To some, they might come out as rude. Out of the blue, I had one old lady server who stopped by my table, grabbed and poured my 1/8 cup of sesame oil/salt and pepper on my dish--without a hi/smile/nothing. It might look rude but it's more motherly. She's just showing you how to eat it.  You can sit on any vacant seats. Order up. It's not expensive. Beware of the boneless chicken feet. It's seasoned like fire chicken/불닭. It will set your mouth on fire. This market is also famous for bindaetteok/빈대떡/mung bean pancakes--crunchy, savory, and delicious with rice wine or beer or soju. I also tried fresh octopus. They wiggle and might get stuck in your throat, so chew like a mad man. Have fun!",85,nothing
86,10,299,"Interesting to see the crowd if you dare to brave it. We managed to find seats at a stall that sold seafood. Very cheap! Sine we were not into shopping, there was nothing else except to expert the place and eat something from there.",86,nothing
87,11,305,"This place is impressive if you're up for some super traditional hawker style food set ups. Very fun to see people sitting around eating noodles and different dishes. We went when we weren't hungry so we didn't eat anything, but it was interesting to see none the less. I would recommend to check this place out for a meal, otherwise, I'd pass. The fabric was nothing to see unless you want some dress made or something.",87,nothing
88,12,313,"...and then nothing else! They're simply delicious but absolutely swimming in oil. If you're older than 20, don't try and eat one o your own. But just the plain pancake was excellent. Lovely place to wander round and look at traditional shops doing everything from metalwork, tailoring and selling fresh fish,.",88,nothing
89,13,362,"Where can I start.  Gwangjang market is like nothing you have seen before. Numerous food stalls and lots of friendly locals.  You will need to be brave to sample what's on offer and its best to have a good look around first before you decide what goes on your plate!  This place is very kind to your pocket, I spent a good couple of hours here and hardly spent anything.  This is a must see place if you are travelling to Soeul.",89,nothing
90,14,415,"I've had foreign friends visit this place multiple times and they have told me that nothing beat this experience. Especially the food here is very authentic as it is humble and can be a quite unique dining experience. It tends to get crowded and even for a person who hates being in crowded places can enjoy this place as it is a unique scene to see hundreds eat and drink during late nights. I recommend that no one neglects this special gem, it is truly a Korean dining and cultural attraction that will give you the first foot into this city.  My personal recommendation is: Eating Nok Do Pancakes and Soju and Makguli at SooENae, which is located in the center of the market.",90,nothing
91,15,462,"This is a place for inexpensive shopping for fabrics, clothes etc with a section dedicated to a whole bunch of food outlets. The shopping is nothing extravagant but prices a were cheaper than in big shops. We went in late afternoon for a stroll in the shopping area (browsed stuff) and in the end, enjoyed a wide variety of Korean food complemented with a bottle of 'rice wine', which is a low alcohol drink (like beer). We got a combination plate that had about 8 different items. It was a great way to sample the wide spectrum of Korean street food. Though inside a busy market, the food outlets had space to sit inside. It is also good for people-watching as the locals teem for shopping and eating. Great to watch how the food is made then-and-there. However, the walking spaces are narrow and can be difficult to maneuver when crowded.",91,nothing
92,16,510,"It's a big market (or really collection of markets as there are other markets in the area) and there are some really great bargains to be found.  There are tons of food stalls, but sadly they seem to all have mostly the same items and the ones I tried were ok, nothing more.",92,nothing
93,17,575,"This place is impressive if you're up for some super traditional hawker style food set ups. Very fun to see people sitting around eating noodles and different dishes. We went when we weren't hungry so we didn't eat anything, but it was interesting to see none the less. I would recommend to check this place out for a meal, otherwise, I'd pass. The fabric was nothing to see unless you want some dress made or something.",93,nothing
94,18,673,"This is a place for inexpensive shopping for fabrics, clothes etc with a section dedicated to a whole bunch of food outlets. The shopping is nothing extravagant but prices a were cheaper than in big shops. We went in late afternoon for a stroll in the shopping area (browsed stuff) and in the end, enjoyed a wide variety of Korean food complemented with a bottle of 'rice wine', which is a low alcohol drink (like beer). We got a combination plate that had about 8 different items. It was a great way to sample the wide spectrum of Korean street food. Though inside a busy market, the food outlets had space to sit inside. It is also good for people-watching as the locals teem for shopping and eating. Great to watch how the food is made then-and-there. However, the walking spaces are narrow and can be difficult to maneuver when crowded.",94,nothing
95,19,712,"Great to walk around, stroll around the local stores for souvenirs and kimchis! They sell kimchi per kilos. Foods are okay, nothing special and a tad overprice.",95,nothing
96,20,737,"This place is huge!!! And so clean to be a street market that it is not even real!. I have been in places like that in mainland China and there is nothing to compare, on that (and many others) regard.  This is a world in itself, self contained, I would say it comprised many blocks, everything that you want to see is there. I find it reasonably priced, a magic universe of food, ingredients, sewing notions (amazing, it is the sewer paradise), electronics, people offering any kind of services, even the ones that are not longer offered in the west. We have seen a guy squatting on the floor repairing an old iron, for example. It is also Fabric Wonderland, every type of fabric is offered there, plus very good clothing, very well priced. Everybody is friendly and no one hassles you, type of Chinese style. A great place, totally worthy.",96,nothing
97,21,781,"There is nothing not to like here! This Korean grand marche is simply mesmerizing to me. From the freshly made food to the heated seating in the middle of the winter, to the abundant produce, seafood on display, the alleys filled with Korean traditional apparels, and so much more, Gwangjang holds a special appeal to me on this and many more trips to Seoul. Love it there!",97,nothing
98,22,934,"I love sewing bags as a hobby, and this was a great place to look for fabrics. There are plenty of shops selling fabrics, but many of them are for quilts and Korean wedding costumes. I would recommend you go to Dongdaemun Shopping Town for fabrics and hobby crafts! Nevertheless this place is GREAT for mungbean flat cakes!! I think the local name is bindaeduk. I had a big one which seemed to be just vegetables, and a smaller one which seemed to have meat in it. Cost me 6,000won in total and I inhaled every bit of it. 2 thumbs up. I couldn't speak a word of Korean but nothing will keep me away from these delicious yummies!! I propose going to those shops you see at the side, rather than eat at those open space type counters. Seems just a tad more hygienic.",98,nothing
99,0,4, Recently Netflixs program called Chefs on the Road was introduced to Seoul Gwangjang Market which is a crowded place with more foreign tourists ,99,crowded
100,1,22,"Lots of stalls selling common street food. Extremely crowded and be prepared for lots of shoving and pushing. Found a stall selling fish shape pancake or waffles. The couple manning the stall were very organised and thoughtful. Their pancakes had only three types of fillings - red bean, custard or pizza. Tried all three and would personally recommend the custard filling. They were very generous with the filings.",100,crowded
101,2,28,"C ( 19.11.29 ) Though Kwangjang Market had various item, but there was famous for Korean street food, Korean-style raw beef, mung-bean pancake, gimbap, and so on. If want to eat Korean street food, there was very good market to enjoy it. The inside road was small and many people was crowded. The price was nor expensive for trying food. The gourmet traveler must visited there.",101,crowded
102,3,31,"If you want taste authentic Korean foods as locals eat, you must go to Kwangjang Market. No where can beat this place for its variety and price. I ate there siting on narrow bench in very crowded center aisle. It was quite an experience. Fried sweet rice pancakes are very good. If you see many local people waiting in line for some food, just try it too. You have to visit this place when you are in Seoul because it is very difficult for tourist to find those traditional Korean food else where in the city.",102,crowded
103,4,36,The market was an interesting experience to see and try out the korean street food! It is a bit crowded especially around lunch and dinner time but I think it’s worth visiting. Make sure to try the food there!!,103,crowded
104,5,66,"This one of Korea’s largest traditional markets, with one section selling authentic Korean street food. It is crowded with tourists as well as locals along the narrow alleys. For some stalls, there are some seats for customers who ordered pancakes, Korean dumplings, braised pig's trotters, gimbap, seafood, etc. If you are adventurous, you can try the raw octopus tentacles.  There are also stalls selling fruit, vegetables, meat and fresh seafood. I purchased some apples and peaches, which were rather expensive. Suggest you buy fruits from other places.",104,crowded
105,6,69,"I went there with my korean friend and we tried raw beef dish and korean pancake, which is the popular dish of Gwangjang market. Both were delicious especially korean pancake. I loved it really. It is worth to mention that the vibe and atmosphere there was amazing. It was a bit crowded but that what you should expect to be in local market. There are many things for you to try there, so it is better to go with friends so you can try more dishes.",105,crowded
106,7,73,"It's a nice traditional market to look and walk around, but the food section is very crowded and the food selections are actually very similar although there are many stores, and the food vendors would keep trying to sell you their food and may come off as pushy and aggressive which I really felt uncomfortable with. The food selections are mainly street foods such as tteokboki, mandu, fishcake etc, the mung bean pancake I tried was average.",106,crowded
107,8,77,"We came here for lunch and entered on the textile entrance of the market. About halfway into the building is when we finally started to see the food stalls. The first stop was a fish cake stall where we ordered two, each W1000. Both came impaled on a stick along with a cup of broth. Both types of fish cakes were decent and the soup was flavorful.  We were still on the hunt for a good lunch spot when we came across a stand with a large photo of Netflix on it. It turned out to be one of the vendors, Yoonsun Cho, showcased on an episode of Street Food. It was food stall #70 and had one of the largest seating areas which was a stand-alone stall surrounding the cooking and prep areas compared to all the others we walked by. We had to wait about ten minutes before a bench opened to accommodate the whole family. During the interim we watched her make some of her hand cut noodles and prep a number of bowls. Everything we tried was very good from the kimchi mandu to the hand cut noodle and the cold buckwheat noodles (we ordered spicy but it didn’t pack much heat). Overall they ran a very efficient operation for the lines of people wanting to eat here and the food was reasonably priced at W5000 each for majority of the menu items.  There also was a mung bean fried cake vendor featured on Netflix but we were too full to give hers a try.  The market was crowded and together with all the frying the temperature got a little warm inside.",107,crowded
108,9,79,There are a lot of Korean local food and I'm not surprised that they are not that hygienic. The market itself is too crowded and I don't feel comfortable with it.,108,crowded
109,10,81,"The food here was great, I had the mung bean pancake. Apart from the food, this place is super crowded and the shops are pretty much the same shops you see all over the city.",109,crowded
110,11,88,Lot’s of good food and too crowded also its one of korea’s old market thats why its a landmark tourist must visit when they go to seoul south korea.,110,crowded
111,12,89,Good for street food but way too crowded.  The markets in Japan are so much better and well organized.  Worth the visit tho for the food. Try blood sausages and pig foot.,111,crowded
112,13,106,"The two markets I visited in Seoul were Namdaemun and Gwangjang, both on a Saturday. I enjoyed Gwangjang the most. It was more crowded, especially in the afternoon. The street food style eating is much better than Namdaemun. There is everything you could want. We ate bimbap and tteokbokki while seated on a heated bench; 3000 won each and generous. At another stall, we ate a honey pancake. Delicious! Walked around for a couple of hours, including across the street where there are many climbing gear shops. Expensive, but fun to browse. One even serves beer and coffee. Look for the one called “mygear”. Vas’s beer in a 16 oz glass is 3000 won. Coffee made to order. Very nice host. I would come back again and would recommend to friends.",112,crowded
113,14,126,"Great market with many interesting selection of food although most sell the same items. You have to be here with empty stomach else is like walking in casino. Hope you can get the most yummy store! Please note that sun a lot of retail stores is closed, but crowded for the food alley :) Yum!",113,crowded
114,15,129,"This is a good stop to finish your day, try some local food (and by this I mean what koreans eat everyday), and, in the meantime, do some bargain souvenir shopping.  The place is crowded and you’ll have to navigate yourself trough people and stands, but, all in all, if markets are part of your interest, it’s worth a short visit.",114,crowded
115,16,135,"At first, I walked around the fabric section of this market and then ended up in the food portion. I am a big foodie and instantly my eyes widened! Vendor after vendor, of seafood, fried food, vegetables, street food, etc.. I was in heaven. The stalls were pretty repetitive, but there is still a huge selection. I tried a few fried items first, delicious. After browsing the stalls I sat at one and ate a bowl of fresh Bibimbap. The bowl was filling and very affordable. The market itself was crowded obviously in the evenings, but there is plenty of room to look, sit, and eat! I recommend coming here for lunch or dinner at least once during a stay just to sample a variety of food items.",115,crowded
116,17,180,"Big food market, crowded with a confusion of sights, sounds and smells. I was wandering from my hotel looking for somewhere to eat on a sunday evening when many surrounding restaurants were closed and suddenly came across this market with an over-abundance of choice of street food. Common format was to have a cooking stall at the front onto the street with some tables in a room behind. Sitting at the tables was a bit less frenetic. Not much english spoken, but got by fine with 'point and smile' as menus have pictures and an english title for each dish. A meal (a sort of half pancake, half omelette with green beans and seafood) and a beer was 16,000 Won. On a sunday evening I seemed to be the only tourist among thousands of people, many buying a take-away in metal foil containers. Going to the market for a desert of deep fried sweet pastry with a dipping cup of sugar also seemed very popular.",116,crowded
117,18,194,"Having seen the Gwangjang Market written up many places as somewhere you had to visit in Seoul, my family went for dinner. We were very disappointed as it was much more intimidating than expected. We had already been to many places to eat in Seoul and to various markets. Gwangjang was among the most frenetic, crowded and dirty of them. We were not inspired to eat there. Instead, we were more comfortable with the street food in Myeongdong. I'm sure this is an instance of a difference in Western and Asian sensibilities, but I feel that Western tourists should be made aware that Gwangjang is not like anything you would be used to in the West.",117,crowded
118,19,211,"Traditional or modernized? It's a mixture of both as there are stalls that remain tradition selling traditional stuff while some furnished their shop with air-conditioner selling Hanboks. They are divided into sections just like other markets in Seoul that makes it very clear which section you are in. There is a section selling food, which, normally patronized by tourists more than locals. The food stalls there selling identical food stuff so tourists can just choose any stalls to eat them. There are also shops surrounding the food stalls selling food items too, perhaps slightly more expensive as they dun seem to be crowded unlike the stalls outside. You can get most the stuff you need from this market, from raw food to cooked side dishes, cloths, mattresses, blankets, Hanboks to cooking wares.",118,crowded
119,20,258,"Took the subway to this place. We enjoyed our visit here so much. We ate with the locals, we ordered Bibimbap rice , korean ramen and mandu and ate it in a crowded food stall where you sit side by side on a long bench. It was fun. We bought from every vendor we saw like the jap chae, mung bean cakes, gimbap, strawberries and rice juice. My daughter fancied the Korean made comforter and we ended up buying one. The korean ginseng is cheaper here so I bought some as well. If you are determined to buy yourself a hanbok better buy it here. They have different designs and sizes. Surprisingly, this market smells good and is not filthy for a fact that fresh and cooked food is sold at every corner. Our tummies and our shopping bags were full on our way home.",119,crowded
120,21,294,"We came to the market primarily for street food. There are many food vendors selling similar things: mung bean pancake, rice cake, pork leg, octopus snack etc. The place was very crowded and the space was quite tight. A lot of the owner seem to be able to speak very little English and some Mandarin. We just picked the stalks with most people, assuming that they were better.  Food was ok, and on the spicy and salty side. Mung bean pancake was good. It was greasy but we shared it among 4 people, so no big deal.  We also strolled along the alleys. Most of the stores sell textile, seafood, kimchi and some traditional Korean food.  In the middle of the market (not the food area), there were 2 people wearing the red uniform with an ""i"" bag. They were the ""information center"". They can answer any questions about the area.  I don't see any public washroom there. If you see the information dual, you cna ask them.",120,crowded
121,22,298,I'd try all the food there if I had the stomach capacity. Quiet in the morning and not crowded at all so you can enjoy a meal in peace.,121,crowded
122,23,302,many kinds of streetfood to eat. Really crowded at weekend. Should go a bit early. Really close to Cheonggyecheon Stream.,122,crowded
123,24,315,It is kind of dirty and always crowded. Most of foods are cheap. ($2-5) some foods are not. Don't expect clean dishes.,123,crowded
124,25,343,"A busy Asian market: crowded, noisy, with unfamiliar items, but that's part of the experience of going! The highlight was definitely the mung bean pancake. The stall we ate at was in the middle of intersecting paths - yum",124,crowded
125,26,349,A traditional market with almost anything you want to live seafood. At first I was wanting to visit this place as it was featured on many tv programs. Got there and was greeted with a full stench of seafood market and crowds of people gathering in the middle eating trotter or some type of offals. then in the middle of the market things got really crowded. I managed to find a good spot in the middle of the market where they have tteokboki and hotteok and the famous Gimbab. All is good but after a while at the market I was really missing the comfort of a modern place and not getting bumped by every passerby. Food was great but you will need to bear with the other aromas around you after all it is a traditional market.,125,crowded
126,27,355,"When I reached there about 4-5PM, almost shops were closed. so, I go directly to the food zone. Local food shops are available and so crowded.",126,crowded
127,28,356,"A long street of items, mostly food stalls, selling more or less the same items here and there. Pick a store of your liking and eat with the locals over there. Some stores are more popular as they may have feature in blogs before, thus you may have to wait for a short period of time. If not, you are choose the lesser crowded store for a simple meal in the local way.",127,crowded
128,29,359,"May not be the cheapest but for sure brings a local flavour. Game for local food? This would be the convenient place as many are found. The Mungbean cakes are probably the most favourite by the crowds, around 4k each which is a decent portion for 2-3 people. Morning is crowded, noon or just after lunch time is better if you asked me.",128,crowded
129,30,379,"Lots to shop and eat but crazy crowded! We were pushed, grabbed and elbowed by the crowd, mainly the elderly ladies. Be prepared to brave the madness during weekends! Despite that we still enjoyed a scrumptious and authentic lunch over there. Bought some local goods and made our way out right after!",129,crowded
130,31,415,"I've had foreign friends visit this place multiple times and they have told me that nothing beat this experience. Especially the food here is very authentic as it is humble and can be a quite unique dining experience. It tends to get crowded and even for a person who hates being in crowded places can enjoy this place as it is a unique scene to see hundreds eat and drink during late nights. I recommend that no one neglects this special gem, it is truly a Korean dining and cultural attraction that will give you the first foot into this city.  My personal recommendation is: Eating Nok Do Pancakes and Soju and Makguli at SooENae, which is located in the center of the market.",130,crowded
131,32,449,"This market gives you a taste of the local culture in Seoul. For a unique local experience, have your lunch or dinner here. Avoid weekends at nights as it can get extremely crowded.",131,crowded
132,33,451,"weird when shopping here but worth. what i mean shopping at here is you can buy a lot snacks from here with retail price ! believe me, cheaper than other places. regret never buy a lot. Great food here and crowded !",132,crowded
133,34,462,"This is a place for inexpensive shopping for fabrics, clothes etc with a section dedicated to a whole bunch of food outlets. The shopping is nothing extravagant but prices a were cheaper than in big shops. We went in late afternoon for a stroll in the shopping area (browsed stuff) and in the end, enjoyed a wide variety of Korean food complemented with a bottle of 'rice wine', which is a low alcohol drink (like beer). We got a combination plate that had about 8 different items. It was a great way to sample the wide spectrum of Korean street food. Though inside a busy market, the food outlets had space to sit inside. It is also good for people-watching as the locals teem for shopping and eating. Great to watch how the food is made then-and-there. However, the walking spaces are narrow and can be difficult to maneuver when crowded.",133,crowded
134,35,470,"If you like soondae, this is the place to go to! Very fresh, thick and perfectly tasting soondae! They also have other food there with plenty of places to sit. Fun environment to get pocha food. It was very crowded with lots of people eating and drinking together communal style.",134,crowded
135,36,473,"It was crowded past afternoon. Most food stalls sell the same types of food. As we went on Sunday, some shops were closed.",135,crowded
136,37,482,"This pretty crowded market sell all kinds of korean street food, and snacks. Lots of stall selling fresh mung bean pancake with soju here, and a whole lot of other stuffs such as soft shell crabs, deboned chicken feed, blood sausage, etc. You can also get the live octopus here, if you don't feel like going all the way to Noryangjin fish market for it. We went around 5 pm on a holiday and it was very crowded, I heard from our food tour guide that in the morning there are less people and alot less crowded.",136,crowded
137,38,484,It is a big market selling practically everything from modern traditionally Korean food to clothing etc. Bought a few packets of Korean ginseng with herbs and dried fruits. The price is reasonably cheap. Saw mostly local Korean customers with few foreigners. A little narrow and crowded. .,137,crowded
138,39,494,Great place to buy typical korean things or just to eat typical food. Do not be surprised by the number of people it is very very crowded but it is part of its charm.,138,crowded
139,40,495,"What I enjoyed: The experience of visiting and walking around a traditional Korean market, you will see lines of stalls with their food laid out/being cooked in front of you, and you can choose which stall(s) you fancy, take a seat at their benches/slim tables and eat. If you don't know Korean it's fine, pointing at the food to order would work as well, some of the stall owners can speak a little English/Chinese.  What I didn't enjoy that much: Was quite crowded when I visited. The food was average only, not the best I've had in other markets/other parts of Seoul.",139,crowded
140,41,506,"Big food market, crowded with a confusion of sights, sounds and smells. I was wandering from my hotel looking for somewhere to eat on a sunday evening when many surrounding restaurants were closed and suddenly came across this market with an over-abundance of choice of street food. Common format was to have a cooking stall at the front onto the street with some tables in a room behind. Sitting at the tables was a bit less frenetic. Not much english spoken, but got by fine with 'point and smile' as menus have pictures and an english title for each dish. A meal (a sort of half pancake, half omelette with green beans and seafood) and a beer was 16,000 Won. On a sunday evening I seemed to be the only tourist among thousands of people, many buying a take-away in metal foil containers. Going to the market for a desert of deep fried sweet pastry with a dipping cup of sugar also seemed very popular.",140,crowded
141,42,511,"Having seen the Gwangjang Market written up many places as somewhere you had to visit in Seoul, my family went for dinner. We were very disappointed as it was much more intimidating than expected. We had already been to many places to eat in Seoul and to various markets. Gwangjang was among the most frenetic, crowded and dirty of them. We were not inspired to eat there. Instead, we were more comfortable with the street food in Myeongdong. I'm sure this is an instance of a difference in Western and Asian sensibilities, but I feel that Western tourists should be made aware that Gwangjang is not like anything you would be used to in the West.",141,crowded
142,43,524,"Traditional or modernized? It's a mixture of both as there are stalls that remain tradition selling traditional stuff while some furnished their shop with air-conditioner selling Hanboks. They are divided into sections just like other markets in Seoul that makes it very clear which section you are in. There is a section selling food, which, normally patronized by tourists more than locals. The food stalls there selling identical food stuff so tourists can just choose any stalls to eat them. There are also shops surrounding the food stalls selling food items too, perhaps slightly more expensive as they dun seem to be crowded unlike the stalls outside. You can get most the stuff you need from this market, from raw food to cooked side dishes, cloths, mattresses, blankets, Hanboks to cooking wares.",142,crowded
143,44,568,"We came to the market primarily for street food. There are many food vendors selling similar things: mung bean pancake, rice cake, pork leg, octopus snack etc. The place was very crowded and the space was quite tight. A lot of the owner seem to be able to speak very little English and some Mandarin. We just picked the stalks with most people, assuming that they were better.  Food was ok, and on the spicy and salty side. Mung bean pancake was good. It was greasy but we shared it among 4 people, so no big deal.  We also strolled along the alleys. Most of the stores sell textile, seafood, kimchi and some traditional Korean food.  In the middle of the market (not the food area), there were 2 people wearing the red uniform with an ""i"" bag. They were the ""information center"". They can answer any questions about the area.  I don't see any public washroom there. If you see the information dual, you cna ask them.",143,crowded
144,45,571,I'd try all the food there if I had the stomach capacity. Quiet in the morning and not crowded at all so you can enjoy a meal in peace.,144,crowded
145,46,573,many kinds of streetfood to eat. Really crowded at weekend. Should go a bit early. Really close to Cheonggyecheon Stream.,145,crowded
146,47,580,It is kind of dirty and always crowded. Most of foods are cheap. ($2-5) some foods are not. Don't expect clean dishes.,146,crowded
147,48,599,"A busy Asian market: crowded, noisy, with unfamiliar items, but that's part of the experience of going! The highlight was definitely the mung bean pancake. The stall we ate at was in the middle of intersecting paths - yum",147,crowded
148,49,603,A traditional market with almost anything you want to live seafood. At first I was wanting to visit this place as it was featured on many tv programs. Got there and was greeted with a full stench of seafood market and crowds of people gathering in the middle eating trotter or some type of offals. then in the middle of the market things got really crowded. I managed to find a good spot in the middle of the market where they have tteokboki and hotteok and the famous Gimbab. All is good but after a while at the market I was really missing the comfort of a modern place and not getting bumped by every passerby. Food was great but you will need to bear with the other aromas around you after all it is a traditional market.,148,crowded
149,50,606,"When I reached there about 4-5PM, almost shops were closed. so, I go directly to the food zone. Local food shops are available and so crowded.",149,crowded
150,51,607,"A long street of items, mostly food stalls, selling more or less the same items here and there. Pick a store of your liking and eat with the locals over there. Some stores are more popular as they may have feature in blogs before, thus you may have to wait for a short period of time. If not, you are choose the lesser crowded store for a simple meal in the local way.",150,crowded
151,52,623,"Lots to shop and eat but crazy crowded! We were pushed, grabbed and elbowed by the crowd, mainly the elderly ladies. Be prepared to brave the madness during weekends! Despite that we still enjoyed a scrumptious and authentic lunch over there. Bought some local goods and made our way out right after!",151,crowded
152,53,665,"This market gives you a taste of the local culture in Seoul. For a unique local experience, have your lunch or dinner here. Avoid weekends at nights as it can get extremely crowded.",152,crowded
153,54,667,"weird when shopping here but worth. what i mean shopping at here is you can buy a lot snacks from here with retail price ! believe me, cheaper than other places. regret never buy a lot. Great food here and crowded !",153,crowded
154,55,673,"This is a place for inexpensive shopping for fabrics, clothes etc with a section dedicated to a whole bunch of food outlets. The shopping is nothing extravagant but prices a were cheaper than in big shops. We went in late afternoon for a stroll in the shopping area (browsed stuff) and in the end, enjoyed a wide variety of Korean food complemented with a bottle of 'rice wine', which is a low alcohol drink (like beer). We got a combination plate that had about 8 different items. It was a great way to sample the wide spectrum of Korean street food. Though inside a busy market, the food outlets had space to sit inside. It is also good for people-watching as the locals teem for shopping and eating. Great to watch how the food is made then-and-there. However, the walking spaces are narrow and can be difficult to maneuver when crowded.",154,crowded
