,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
189,189,1943,"If you have never been to China and visited the palaces around the Forbidden City, then this will be a good experience of an Asian palace. if you have visited Beijing and toured even the palaces of the princes, then you can skip this.  It's much smaller than I thought and may be it had to do with the Korean history, but the palace seems to be pretty basic. Like a poor man's version of the Forbidden City.",189,much
190,190,1949,I decided to visit the palace as I had never seen something like this before. There was a relatively cheap entrance fee and there were not many people so the trip was very slow paced and relaxing. The grounds are quite large so give yourself about 2 hours to see it properly and read the information boards along the way which explain the historical significance of the palace. There are many buildings to see and appreciate the architecture of the time. There are guards at the front gate wearing traditional costume with whom you can take some photos with if you wish. I enjoyed it very much.,190,much
191,191,1953,"Nice place to go visit. Went on a weekday. Much better, as little traffic. It was a cold day, so i rushed through it. Don't expect to see a palace like those of Turkey and England. Its very much outdoor based.",191,much
192,192,1957,We visited here on a tour and really enjoyed the site. It speaks to the history of Korea. I suspect that if it was raining we would not have enjoyed it as much as we walked on a lot of sand that I guess would turn into mud when it rains.,192,much
193,193,1971,"I admit I'm a Korean historical drama fanatic. Thus, it keeps me dreaming to come to this place someday. A dream come true to me that my hubby bring me to Korea last November until the first week of December as an anniversary gift. Although the weather that time is so cold, we explore the expansive area as much as we could. I really fell in love to the place and thinking back in times how they live their day to day life in this very large area. Of course, don't forget your cameras for your photo ops as a proof that you visited the area. There's a coffee shop near the entrance if you want to relax first after your exploration.",193,much
194,194,2012,Many Things were built by wood and due to many wars and fires there are not many historical places ( such as palaces and grand religious places like in Europe ) and I believe this place is the best that you can get in Korea. Do not expect much and if you have seen a lot you will easily understand that most of it was recently built.,194,much
195,195,2023,"We planned to visit Changdeokgung Palace because it is one of the World Heritage properties and Secret Garden (inside Changdeokgung Palace) with beautiful Autumn leaves.  There are two kinds of tickets, one is for Changdeokgung Palace only (3,000 won) & the other is Changdeokgung Palace + Secret Garden (8,000 won with tour guide). We made ticket reservation on its website 1-week before the trip, all Chinese & English speaking tour guides were fully booked, we Chinese only had to book a ""Japanese"" speaking tour guide at 12:30 pm. If you want to know every place of its history, it is highly recommended to make the reservation on its official website as early as possible for a understandable language. No advance payment is required.  Upon arrival at the Secret Garden, we were a bit disappointed because it's too early for the beautiful Autumn leaves at the end of October, not much were seen. However, the weather is nice and comfortable, it took us 2.5 - 3 hours to walk, take pictures and enjoy the environment (without following the Japanese tour guide). It is a nice & relaxing place to visit. We may learn more of Its history on its official website or UNESCO's.",195,much
196,196,2030,"It was disappointing compared to the smaller Changgyeonggung Palace. The palace wasn't as ornate or seemed to offer much of historical significant as the one mentioned above, which is a UNESCO Heritage Site.",196,much
197,197,2047,"We arrived and realized that we had visited 6 years earlier. We paid the entry fee and went in anyway. We had the same impression that we had on our prior visit. It is impressive, but it is stark and bare, leaving too much to our limited imaginations. The last time that we visited we took a tour in English and paid the extra fee for the Secret Garden, only accessible by tour. Both were well worth the fees and time spent. This is a UNESCO World Heritage site and while we would never want it turned into a Disney version of a palace, it would be great to see an exhibit (drawings, models, film) of what all of these buildings were used for and what they may have looked like when the palace was inhabited. Next to the Secret Garden entrance was an entrance to another palace, the Changoyeonggung Palace. It was only about $1 each and it turned out to be the highlight of our day. I understand an additional fee for the Secret Garden, but would have preferred that the visit was not limited to a guided tour. I also would have liked that a brochure be offered with the entry fee or for an additional charge. There were a few plaques in English throughout, but more information and history would have been a great addition.",197,much
198,198,2049,"Changedeokgung is a beautiful palace albeit much smaller than Gyeongbukgung. It was not too crowded when we visited on a Tuesday. We bought combination tickets for $10k Won each which allows one to visit the various palaces in Seoul as well as the Jongmyo Shrine. This includes the Secret Garden too. If you plan on visiting at least 2 of these attractions, it is worth buying the combination tickets. We arrived early and were able to join the first English speaking tour for the morning. It is good to join the tour (free) as the guide will provide commentaries and information as well as historical background to the many buildings / rooms within the palace grounds. We particularly enjoyed the little snippets the guide shared with us regarding the daily lifestyle & stories of the Kings & Queens who lived there. The tour last about an hour and it ends near the entrance to the Secret Garden. This was very well planned as we could immediately make our way to the next guided tour to the Secret Garden scheduled at 1130am. The Secret Garden tour took about 90minutes and we had a nice relaxing time there. Some portions of the gardens are quite steep but the guide always allow a short time of rest for us to recover before moving on.",198,much
199,199,2056,"The secret garden is so beautiful, especially when there are the 'red leaves'. We took a lot of photos. Enjoy so much!!!!",199,much
200,200,2062,"There's a palace in the not so distant grounds, Changgyeonggung. They look almost identical on the outside and you may get confused but choose this one. If you're taking the city tour, the other one is stop #22 and this is #23. Take 23. It's a much larger palace with a secret garden. .secret garden is a different fee to get in and I didn't go there but I've read that it's one of the main attractions not to be missed. This palace (grounds) is much larger with beautiful architecture.",200,much
201,201,2070,"I had pre-booked my Huwon (Secret Garden) Tour online and I would recommend visitors to do so. Although you will still have to queue to retrieve your tickets, at least you are guaranteed for the tour, in your preferred language (and you will be aware of the relevant time slots too). The land area is massive and there is much to explore in Changdeokgung Palace even without the Huwon; however, I reckon one might get bored easily without a guide. One positive thing to note is that due to its size, I didn't feel that it was too crowded although there were many visitors (even local groups bringing their children along for study trips).  The Huwon tour though is definitely my highlight to Changdeokgung Palace. The Huwon harmonises with its natural terrains as its pavilions and gardens are built on slopes and around its large hills. Hence, most of these beauties are hidden from sight, if you are not following the tour. On the other hand, the route may be difficult as there is some hiking involved (just a tough on the elderly) and the tour would be almost impossible for those bound on wheelchair as maneuvering around it gets really tricky. Be prepared, with a good pair of walking shoes.",201,much
202,202,2093,"3000W each to enter and English tour (only 1 at 2.30pm). No English maps etc. We have visited many temples in Korea - Busan, Sockcho etc. This was uninspiring. Too much dust and open space, some pleasant vistas but the backdrop of hi-rise is a real annoyance. Very tricky to get real quality photos here. I had to focus on close-ups. Very average for the price....",202,much
203,203,2099,"The palace is a very nice place, and with much less people than the major palace in Seoul. Some of the buildings and gates are original and dating from early 15 century. 1 hour to 90 min should be ok for a good visit. The tickets are cheap, as all the major attractions in Seoul, for this one for example the entrance is around USD3",203,much
204,204,2104,Or maybe I have seen too many palaces. We did the English tours of palace and garden. I wish the guide had not made it seem so much like work for her and for us. But it was ok. Just not great.,204,much
205,205,2116,I visited the palace on a weekday and found that it was much less crowded than the Gyeongbokgung Palace which was nice since this allowed for time to stroll around and take pictures. The whole complex was very beautiful and it was really interesting to see the original-type architecture of Seoul. I didn't do the Secret Garden tour but found that I really enjoyed the palace regardless. Definitely worth the admission price and there are brochures and information boards throughout so you get an understanding of which buildings were used for different purposes.,205,much
206,206,2118,"You can visit it now with an entrance fee aside from that needed to enter the palace itself. Though every last Wednesday of the month the palace entrance is free. I have been inside the Deoksugung Palace which is closest to the town center, Changdeokgung is much bigger and with an English tourist guide (scheduled), I had a better appreciation of the history of the palace i.e the history of rooms, space, engravings etc. My group wanted to have our own free walk in the Secret Garden because we were short of time but we were not allowed too – seems that visitors have to follow the guide once inside the garden. It is quite huge, to make sure the queen was not bored or/and having a feeling of melancholy being forbidden to step outside of the palace. Almost like being outside, it’d be more beautiful in the fall or winter.",206,much
207,207,2122,"I have not seen Changdeokgung in the daytime, so this review is strictly about the Moonlight Tour. I was looking forward to the tour with great anticipation, as it is only offered to foreigners six nights a year, with a limit of 100 tickets per night. I made a special point to be online and order tickets the minute they went on sale, that's how much I wanted to take this tour.  The tour was offered in English, Chinese, and Japanese, and attendees were divided into groups accordingly. That part was good. I expected the pathways, buildings and garden to be illuminated (not brightly so as to recreate daytime, but at least so that we could see what we were being shown) but sadly, this was not the case. A small number of attendees were asked to carry paper lanterns as we walked the grounds, and there were a few lights on the buildings, but I couldn't really see much. The pathways were unlit (the few paper lanterns scattered about were ineffective), and the ground is quite uneven, with random obstacles on the path (something which looked like pipe vents, at one point there was something that looked like an empty concrete pond, completely unlit, which someone could easily have tripped into), and we were marched from building to building very quickly. There was a lot of hiking up stairs and then down stairs, all stone, all uneven, all unlit. What could have been a pleasant walking tour felt more like a march in the dark. We were ""treated"" to a tour of the rear ""secret"" garden but were unable to see anything - I mean absolutely nothing. So what was the point of taking us through the garden? I'm still not sure.  When we reached the pavilion at the end of the garden, there was one building which was beautifully lit, with a large (unlit) pond in front of it. A musician played a traditional Korean gayageum, and we got to sit and listen for about 10 minutes. This part of the tour was quite lovely.  Tea and traditional Korean sweets were part of the tour, but the tea was served in paper cups - take one as you walk past a table, and keep moving - and the sweets were handed to you in a (very nice) fabric bag. I didn't expect a formal tea ceremony, but I also didn't expect a paper cup. This was just one more disappointment.  From there we sat as an audience in front of a stage area, where we were treated to another lovely musical performance consisting of several different types of performances. This was the highlight of the tour. If this had not been included, my rating would have been ""poor"" rather than ""average."" After that, we had to walk about 15 minutes back to the entrance, with no guidance, minimal lighting, and, once again, hidden obstacles.  Cost: 30,000 won per person. I would not recommend it. Go in the daytime, walk at your own pace, and you will undoubtedly get much more enjoyment for much less money.",207,much
208,208,2129,Look I have to start with a disclaimer and say that old palaces and the like tend not to be too much of my thing. That said I did enjoy the trip here and really do recommend taking the time to make your way here if you are in Seoul. The guides are really very knowledgeable and the gardens within the grounds of the palace are well worth checking out. If not for any other reason that you are in a busy and bustling city yet are in what is really a quite secluded and serene garden and nature walk. I suppose it is the juxtaposition that is most striking about it.,208,much
209,209,2130,"Its a beautiful palace with a huge amount of grounds and wasn't overly crowded. I have to say despite its beauty I did find it a little bit samey in design/architecture without much variation from the style. Its worth a visit, and get a guide if you can because its very thorough and informative. Takes about 1-2 hours to look around. There is access to the 'secret garden' but it costs more so we didn't go. Try and go when its sunny as the colours on the buildings are better! Near to Insadong and other palaces/temples. This is easy to find (its huge) and is about 10-15 minutes away from various metro stations.",209,much
210,210,2155,"The palace itself is interesting, but lack of any identification of what the buildings were or their significance to the historical period has you looking at a lot of buildings that all look very similar. Once you've seen one or two, you've seen them all. The Secret Garden is also interesting, but it too has many of the same structures without much difference in their historical value. It was interesting but not worth 90 minutes. Guided tour is large group with single guide, you can easily miss our out the naration.",210,much
211,211,2161,"Excellent, very much worth a visit, if you are interested in Korea's ancient history. Ground can be a bit uneven so watch your step, very good.",211,much
212,212,2190,"This is my second palace tour in Seoul and while the throne hall is not as ""grand"" as the one in Gyeongbokgung Palace, it has its own charm and I love it!.  The palace is not that crowded or maybe our guide simply took us on places that were not part of the official tour given by this place. I'm glad I signed up for this free tour and because it's a small group, we get much better chance to ask more questions and stray away from the usual pack of tourists roaming around. I love the fact that some areas are really quiet where you can simply sit down on an open balcony and admire the beauty of its surroundings.  The structures of this palace is great and true to its description, it follows the natural topography of the site instead of imposing themselves upon it. I also love the short hike on the natural garden at the back of the palace.",212,much
213,213,2191,"This palace is much more beautiful than it's big brother to the east. Changdeokgung has a more cobbled together feel, and somehow a more Korean feel than the large rectangular layout of Gyeongbokgung. The gardens are a highlight. Try to get on a tour of the back garden if you can, but if you miss the slot just wandering around the palace grounds is a treat. Especially good in spring and autumn.",213,much
214,214,2194,whow -really impressive and perfectly restored- it is a most if you really want to enjoy all of it -take ample of time and idepending on your taste a tour guide or at least a good guide book -so much to learn and to discover,214,much
215,215,2206,"TICKETS - buy a group ticket for all 5 temples for 10,000 won instead of separate to save money  Beautiful Temple, very similar to Gyeonbokgung and Changgyeonggung - if you are interested in Temples then its a must see, if you are all templed out and dont have time then skip this and see the main Temple (Gyeonbokgung) its much more touristy - they also have changing of the guards here which is pretty cool to see",215,much
216,216,2211,"I joined the Secret garden tour as I missed the free tour. The secret garden was great and the tour guide was great. But I believe it would be much more interesting to listen to stories for the palace rather than the garden. Nevertheless, the tour and palace is worth seeing.",216,much
217,217,2213,"Changdeokgung Palace is a charming historical place that should be on everyone's Seoul itinerary. While Gyeongbokgung Palace is the more popular and larger attraction, Changdeokgung offers a more personal and intimate experience because of its smaller (but still expansive) compound and the lovely Secret Garden. There are two guided tours here - the outer main buildings and the Secret Garden. I highly recommend both. With so much history and information to absorb, it would be an injustice to the place if you walk around on your own. The Secret Garden, by the way, can only be accessed via the official guided tour. Our tour guides on both tours were outstanding and spoke excellent English. Their knowledge was, of course, extraordinary, but they also made great effort to talk clearly and slowly. The buildings of the palace were most interesting to me.This palace as I understand it was mainly for living more than ceremonies. It was fascinating to see living quarters of royalty as well as those that served it. Spanning centuries, the palace remained in use until the last century. The tours took us not only through the buildings, but indeed through time. The Secret Garden was fun but busy with scores of people joining the tour. While hearing the tour guide commentary was difficult at times, we did get the chance to see some striking pavilions by pools and walk along tree-lined paths that really made my day. Anecdotes and tidbits delivered by the guide enhanced a really good visit.",217,much
218,218,2216,We spent about four hours at this palace. The secret garden is beautiful but not for people unable to walk distances or climb stairs. We enjoyed our visit very much. It was the first palace we visited on our trip.,218,much
219,219,2218,"We were disappointed. Although this site is nicely preserved, there wasn't much to see. There was an extra entrance fee for the secret garden, which according to the guide books was the gem of this site. We didn't go in unfortunately. Strollers? Impossible to lug up the huge stone steps in front of every building. Families with young children need to be better prepared than we were.",219,much
220,220,2222,"It is easy to find fault with the Palace but that would be missing the point. The site is readily accessible, good value, and interesting in its context. We were not on a tour and found taking our time to wander where we liked a more relaxing approach and signage was adequate. Restoration and reconstruction efforts have resulted in an historical 'oasis' amongst the hustle and bustle of modern Korea. For certain, it would be nice to walk around inside the buildings and see fully furnished interiors but that is unrealistic for large numbers of visitors, the wear and tear would be too much. We found it interesting to discuss the similarities and differences with other Asian palaces we have visited. The setting and the landscape both contribute to the experience.",220,much
221,221,2238,"Go early, really. Plus the 'audio guide shop' was 'sold out' within the first hour we arrived! Until we asked a Korean lady who still managed to get them - the guides are actually available NEXT to the bureau de change! Plus you are required to place your passport with them as a deposit - But they do double check before returning the passports to you which is assuring. The place - just average for me - nothing much to see and gardens were just okay.",221,much
222,222,2247,This palace is an easy walk from Anguk station on the orange line. Adult admission for the english language palace tour + secret garden tour was around 18000 won. There is an english brochure for 500 won. We took the 10:30 am palace tour followed by the 11:30 garden tour. The garden tour was 1.5 hours long. You can tour the palace on your own but to see the gardens you must be with a guide.  The guides wear traditional hanboks and both of my guides spoke good english. The palace tour is interesting and there was enough information without being overloaded with trivia. The garden tour however was more about the scenery. The lady talked about the functions of the different areas of the gardens but it wasn't very compelling. Also it was more enjoyable to not be in the throng of 50 people that were on the tour and to straggle behind.  I found this palace more interesting than Gyeongbokgung and it is much larger than Deoksugung.,222,much
223,223,2248,"How to get there: Anguk Station, Exit 3  We toured Changdeokgung last April 15. Our tour guide informed us that unlike the Gyeongbokgung, Changdeokgung is more of authentic Korea-style palace. Inside Changdeokgung are another attractions which are the Secret Garden and Huwon, wherein you will pay for another entrance fee.  Entrance fee for the Changdeokgung is KRW 3,000. But with the Integrated Royal palaces (IRP) Ticket for KRW 10,000, you may visit Seoul's 4 palaces and Jongmyo shrine as much as you want for a month.",223,much
224,224,2253,"Changdeokgung Palace is much more tranquil than the other two major palaces of Seoul. It is surrounded by lush gardens and greenery, which even in the winter’s snow can make Changdeokgung look remarkably picturesque, rivalling perhaps even the wintery sight of the incredible Ginkaku-Ji temple in Kyoyo, Japan.  The main garden here is called Huwon which is 78 acres of amazing tranquil greenery. Depending on the season, you can see snow, autumnal leaves or possible some cherry blossoms.  Changdeokgung is the longest-serving royal palace in Seoul, and this made me want to visit it to see what the fuss was about. I enjoyed an hour or so looking at the intricate architecture, but to the untrained eye you must remember that a lot of these palaces and buildings within them all look very similar, so unless you have a particular interest in Joseon Dynasty era palaces, then I think you should prioritise your palaces, and thus I must recommend Gyeongbokgung.",224,much
225,225,2254,"Our first palace visit in Seoul was Gyeongbokgung. That was a great introduction to the Joseon dynasty, and our visit to Changdeokgung added to that experience. The history of this palace is covered extensively elsewhere, and all the practical information required is in the excellent KTO page http://english.visitkorea.or.kr/enu/SI/SI_EN_3_1_1_1.jsp?cid=264348  We bought an Integrated Ticket of Palaces which covers Changdeokgung, Changgyeonggung, Deoksugung, Gyeongbokgung and Jongmyo Shrine. This was excellent value at 10,000 won.  This time we managed to join an English speaking tour, and we learned so much about life in the royal palaces in that era. As with Gyeongbokgung, there are seats dotted around, so you can bring a picnic or rest your weary feet.  The English tours to the palace are at 10:30am and 14:30, and the English tours to the Secret Garden are at 11:30 and 15:30. We started with the 10:30 palace tour followed immediately by the 11:30 garden tour, and this proved exhausting, especially for my parents who are in their 70s. If time permits, my advice would be to have a break in between the tours by heading to nearby Insadong or Bukchon, with its art galleries, independent craft shops, cafes and restaurants.  You could even consider returning on another day for the Secret Garden. On no account should you join in another language group for the garden tour, as visitors all have to stick together and you are not permitted to wander off on your own. You will be stuck for 90 minutes with a guide speaking in a language you do not understand.  Take this visit at a leisurely pace. This is Seoul at its historical and cultural best and it would be a shame to factor in Changdeokgung as simply one more thing to cross off your Seoul 'to do' list.",225,much
226,226,2257,"While most of these palaces look pretty much the same for the untrained eye, I can recommand the Moonlight tour at this palace. Nice lighting, enjoyable performances and a great tour guide. Have a look a the Korea tourism website to see if one is available when you visit / depends on whether there is a full moon or not.",226,much
227,227,2258,We visited on a free-admission day to the Palace and paid for the Secret Garden tour. The Secret garden trees were mostly bare in March.There is nothing of much interest if you compare this to the other grand gardens of the East or West.The guide(in English) for the palace was pleasant but the guide for the Secret Garden was a bit snotty and it is a long long walk so beware,227,much
228,228,2261,"I went on the Secret Garden tour with my mum after we had looked around the palace (book in advance for the tour). It was quite long but very informative and good to get away from the palace crowds for a bit. It really didn't feel like you're in the middle of a cosmopolitan city when you're standing in a pavillion next to a pond. Really beautiful. Just wish that there was more to see in the buildings as, apart from the throne room, everything is pretty much empty.",228,much
229,229,2290,we visited in November so it was very quiet which despite the cold was actually very nice and peaceful as it felt like we were the only group around! we bought the combination ticket which allows entry into several palaces including the famous secret garden in this palace.  I would definitely recommend to book a tour of your language of choice as this makes the walk around much more interesting instead of walking around an empty palace! The tour guide was very informative and spoke great english.  I enjoyed the secret garden the most and it is possible to get some beautiful shots here! we managed to even catch some autumn red leaves!  if travelling in the winter do make sure to wear comfortable shoes and wrap up! the palace ground tour lasts for 1hour and then the secret garden tour for 90 minutes.,229,much
230,230,2291,Visited Gyeongbukgung back in 2006 and thought we should visit this palace as well since Changdeokgung is a UNESCO World Heritage Site. But I didn't see much difference between both palaces (building and the grounds). Didn't get to visit the garden as we missed the last English tour which is at 2.30pm. Probably we should have come during other seasons as the palace looks bleak and melting snow was dripping from the roof during winter.,230,much
231,231,2293,"This is one of favorite palaces in Seoul. The garden and pond area are a must-see! Unfortunately, when we visited the pond was under maintenance and was drained. This was very disappointing but the palaces and garden area was still very beautiful. I would definitely recommend a tour because the grounds are beautiful on their own but the stories make it so much more interesting. There is quite a bit of walking but it is mostly flat so I found it fine to wear sandals but be prepared to walk a lot.",231,much
232,232,2304,"I went to all three palaces and this was def the nicest. It is remodeled and seems to have some sort of structure. I wish I took a tour as I don't know much about what I was looking at. There are small signs here and there, and large signs with lots and lots of info. I also wish I was able to book a secret garden tour which was not available to be day of because it seemed all the tour groups had booked it. Nearby is a children's museum which was fun for me. If you're short on time, don't bother with the other palaces. It is the most expensive one, but the best. Also nearby is Bukchon Village (traditional Korean village) and to the other side the Modern Art Museum.",232,much
233,233,2314,"Always thought the palace is a little more grand from K-dramas but it was a tat disappointing.  However, the Secret Garden tour pretty much salvage the somewhat disappointing tour. Treasures are in the garden!",233,much
234,234,2319,"If you have visited the other palaces, you cannot tell the difference of Changdeok from the rest. Though the palace is much serene compared to the others.",234,much
235,235,2322,"Hit this temple first and buy the 10000 won combination ticket (about $10) If you only have one day in Seoul these palaces, with lunch in insadong (between all of them), and a visit to the temple (right next door) are all you need...but it will be a long day! The english tours at all of them are 11 1 and 3 with changing of the guard on the hour. I would definitely take the tour so you know what your looking at. An added benefit to this palace is out the back gate is the blue house (the presidents house). As you can see a visit to this area of Seoul offers so much.",235,much
236,236,2332,"only 20 min walk from my hostel, this palace is the right choice to visit. especially if you don't have so much time to explore seoul. changdeokgung is not very big, but in my opinion, the environment feels intimate. fortunately, i visited this place in autumn, where the folliages were so pretty--green, yellow, orange and red under the bright bule sky! i highly recommend to take tour to the secret garden. the friendly and nice guide will take you to explore the beautiful garden and building that the prince used spend his me-time in the old days. prepare your body, and wear the comfortable clothes&shoes, for you need to walk 1,5 hr, up and down the hill.",236,much
237,237,2337,Go in good weather. See the garden but beware the long walk needed much of it up/down steep hills. Need a guide booklet really.,237,much
238,238,2345,"This one is less crowded than the bigger Gyeongbokgung but is definitely worth visiting. Be sure to catch the free English tour for a better appreciation of the palace, the history of Korea, and the lives of the royal family.  Within the Changdeokgung is the Secret Garden (separate fee; with tour guide), which for me was overrated, and can be skipped as there is not much to see. Given all the walking (up and down slopes and stairs) that I did, the garden wasn't just impressive enough.",238,much
239,239,2347,"Once you've seen one palace, you've essentially seen them all. Changdeokgung has a 'secret garden' but don't expect too much, it's really more of a small forest with some forgettable pagodas scattered around. It's pretty, but not a must-see. If you've only got time for one palace, choose Gyeongbokgung.  However, Changdeokgung is very close to Insa-dong, a fun neighborhood for souvenir shopping, so if you want culture and shopping all at the same subway stop, this might be your palace.",239,much
240,240,2349,"If you are going to visit the palaces in Korea, just choose one would do. The Changdeokgung is a UNESCO World Cultural Heritage site. The grounds are pretty big, but apart from the structure of the palace buildings, the insides are pretty much empty.  The admission fee is 3,000 KRW, and if you would like to visit the secret gardens, that is an additional 2,000 KRW (please check their website as I did not choose the secret garden option).  If you have made it to the Changdeokgung Palace, do not miss walking through the Bukchon area (next to the palace). Go to the information counter to get a Bukchon map. You can even catch a different view of the palace grounds from Bukchon.",240,much
241,241,2376,One thing I didn't expect to see in Seoul during my 5 hour transit tour was cherry blossom/sakura trees and they were in the palace grounds. I liked seeing the elaborate architecture with colorful roofs. However I get to go into the Secret Garden much to my disappointment but seeing the pictures of it were still very beautiful. If I remember right I saw a shop where people could try on traditional costumes somewhere inside this palace.,241,much
242,242,2390,"we really feel disappointed because we didn't have much time to explore secret garden. i heard this one is the highlight of this palace. we know this palace from rooftop prince, one of korean drama.there was not many tourist visit this palace. this palace is near with buckhon hanok village",242,much
243,243,2396,"It was okay and if you have extra time to spend here then visit other wise I will advice you to visit only any one palace and then enjoy Seoul's local markets and pubs as they were much more enjoyable to me; however, you might find it different.",243,much
244,244,2398,We visited this beautiful palace and grounds as part of a tour and I would highly recommend doing it with a guide as the history and details are much richer if you have a professional guide to help you see what is there and to appreciate the history of the place and the country.  The architectural detail is amazing and the grounds are immaculate. I wish we had more time to spend in the Secret Garden but that's for another trip.,244,much
245,245,2399,"No wonder it's a Unesco World Heritage. The palace is well-restored. You'll learn a lot about the history of Korea here. It's a huge one too, so better to go about with the tour guide, or you'll end up not seeing everything the Palace can offer. The secret garden is also here but requires another entrance fee, so we didn't see it. I heard it's really beautiful inside. If you're not much into palaces, like me, visiting one will be okay I think. Since most palaces are under the Joseon dynasty, they practically look all the same to me.",245,much
246,246,2419,See the palace and garden tour - about the best in Seoul for history/culture. Compared to many other Far Eastern cities there is not that much left in Seoul so this is as good as you will find.,246,much
247,247,2420,"If you only want/can do one palace while in Seoul, do this one. It is much prettier than Gyeongbokgung. Yes, do the Secret Garden tour though I was a bit too early for Spring's arrival.",247,much
248,248,2426,"Went on a cultural trip and learned so much about the history of this palace. The tour guide spoke English well, but some words were muffled at times, as she spoke a little fast. Lots of walking, and some steep hills, that you can opt out of walking, but all in all I got some great pictures, and had a good time.",248,much
249,249,2436,"This is my second times visiting this palace.Since I am alone and nobody is holding me back, Instead of blindly roaming the palace alone, I decide to join the Palace tour + The secret garden tour. Both in English. For the palace tour (KRW 3,000), the guide is and old lady, clearly explain the history of this palace and all. I think, if times allow, it is better you join this tour because it is a waste to only look at this beautiful buildings without knowing the story behind it. But, if you too concern about your time (ya, there is a lot to do in Seoul in 1 day), you can skip this.  Just after I finished the Palace Tour, I continue with the Secret Garden Tour. It will cost you KRW 5,000. I have to warned you, it is not and easy tour, because you will hike up a small hill, do a lot of walking here. A good and comfy shoe will help you a lot. But do not worry so much because the guide is good enough to arrange sufficient stop for you to catch your breath. On top of that, if you are not able to finished your tour, just let her know, and she will point you the nearest exit to you. Just for you to know, this Secret Garden is not actually a garden, it is more to a forest behind the palace. So, if visiting a beautiful forest is not your thing, don't go. As for me, it is worth a visit.",249,much
250,250,2453,"We were here for the blossoming of the azaleas, and the timing could not have been more perfect. This is a place where the weather matters a great deal to how much you will enjoy it. It's a wonderful green oasis on the outskirts of an enormous city. Bring extra batteries for your camera, and don't miss out on the Secret Garden. (And try to pop next door to the other palace too - they have a beautiful white greenhouse!)",250,much
251,251,2466,Since everything Korean was distroyed before during and after WW2 they are now rebuilding their heritage with greet result. I was here 10 years ago during winter and now it has gained so much more. The whole building layout is a bit sparse but that is probably the way it was. a must see,251,much
252,252,2469,"Joined the English speaking tour which was stultifyingly dull. The Temples all look the same pretty much, so once you've seen one, well.. the Secret Garden is very underwhelming, especially if you've been to Kyoto or any Japanese Garden. I preferred the other temple down the road.",252,much
253,253,2473,"This is our second time to the palace.What makes it more exciting this time is our visit to the Secret Garden - the rear garden of the palace. We were unable to book an online reservation last year since the reservation page was not in English. This time, it is and reservation was a breeze. Entrance fee to the garden must be combined with the palace tour- very cheap at 9,000 won. We went much earlier than our 1130AM guided tour to the Garden. Presented our reservation confirmation form to the cashier, paid the fee and went around this beautifully-preserved Palace. Unlike our last year's rain-filled visit, the weather this time was sunny yet cool. 5 minutes after 1130, our big group was herded to the Garden. It was enchanting. The trees, flowers, ponds, a few structures- almost every spot is picture-worthy. Beautiful, beautiful, beautiful!",253,much
254,254,2475,"the changing of guards ceremony made it interesting. other than that, there isn't much to see and do. the small eating places by the gate are reasonable and tasty,",254,much
255,255,2508,"We chose to visit on a Thursday to avoid the compulsory guided tours on other days, but this was a disappointing visit. It is touted in many guides as the must-do palace to visit in Korea, but we found the place lacks atmosphere, and looks like a large empty film set. The following day we visited Gyeongbokgung Palace which is much more impressive, and would be the palace we would recommend of the two ""big ones"". This palace is at Anguk station, Line 3, Exit 3.",255,much
256,256,2515,"Beautifully restored palace. They have a good online website which details the times of the various guided tours (english, Japanese, Chinese) which is complimentary on purchasing a entry ticket.  Try and organise a tour which is followed by a tour of the secret garden which would have been much more beautiful in spring or summer (spring was still 2-3 degrees when we were there this year)  I thought that the tour was a bit rushed - there were quite a lot of parts to cover in a relatively short span of time. However, it was an informative and interesting tour.",256,much
257,257,2519,The place appeared much bigger than Gyeongbokgung but a lot of the rooms are empty. We didn't get to visit the Secret Garden because a tour guide is required to enter the Secret Garden. Note English speaking tour guide finishes around 2.30pm,257,much
258,258,2528,"With so much of Seoul focused on the modern, this palace complex was a welcome view into the past. Free guides in multiple languages point out key points and very helpful.",258,much
259,259,2537,"Maybe I didn't enjoy it so much because it was freezing the day I visited the palace and all I wanted just hot drink, I still see it as interesting place..",259,much
260,260,2545,"Just fine. The palace was a mirror of their cultural background. Not much to see here, but if you're into their culture you can pay a visit here too",260,much
261,261,2546,"It is quieter and less crowded than Gyeongbukgung, but offered much more scenery. Please please please go for the Secret Garden (Huwon) tour within the palace. I went during winter, even though it was freezing cold, the scenery made everything worthwhile.",261,much
262,262,2565,I think this is the best looking palace of the many in Seoul. I enjoyed it very much. Very well kept and does not take too much time to get through the whole thing.,262,much
