,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
45,14,252,"We visited this Park in the night after 7pm, having taken around 50-min subway ride from central Seoul. The subway station nearest to the Park is named after the Grand Park itself.  We were there primarily to see the cherry blossoms. There were of course much fewer cherry blossom trees compared to Yeouido or Seokchon Lake, nevertheless, this Park is much more spacious and bigger and with fewer people as compared to the ever crowded Yeouido or Seokchon Lake.  The cherry blossom trees are to the left of the entrance to the Park. It was still a nice sight to behold even in the night, due to the brightly lit night lights. For the cherry blossom season especially, there was some nice, romantic decorations and also a row of 5-6 pianos freely available for visitors to play a nice melody to accompany the romantic ambience of the place. Could see many couples and families with children being enthralled by the place, taking we-fies and photos.  Overall, a nice place to visit in the evenings, after the main crowd visiting the zoo and other themed-attractions have left.",45,old
46,15,259,"I had an Amazing time there. I've been there twice and that's because of how beautiful it is. And specially when you are an animal lover. It's perfect for couples, friends, families. I recommend going there when weather is nice. Not too cold not too hot. The view up there was absolutely breathtaking. It was like painting. قضيت وقت ممتع هناك وكان أجمل يوم قضيته في كوريا الجنوبية. ذهبت لهناك يومين متتاليين لشدة جمال المكان. انصح به بشدة لمحبي الحيوانات. المكان جيد للأزواج للأصدقاء والعوائل. انصح بزيارته عندما يكون الجو ربيعي. ليس حارا جدا ولا باردا جدا. المنظر عندما ارتفعنا على الكرسي المعلق كان أخاذاً.. كان وكأنه لوحة مرسومة وليس حقيقة.",46,old
47,16,260,We visited with a 3 year old and a 7 year old and we had a lot of fun. There is quite a bit of walking but there are trams and gondolas to ride. Quite a bit of animals to see and even a small amusement park area. We had great weather in Oct. Worth a visit if you have an entire day to spend.,47,old
48,17,264,"We went there in August and it's too hot for us. We could only walked for half an hour and decided to leave. The zoo is pretty old. The staff is not good at providing information (as we walk along the way to the zoo from cable car station, we just realized that there a shuttle bus to the zoo but the woman at the information didnt tell us. So we have to walk under really hot weather).",48,old
49,18,269,"Very nice and big zoo, we were there for 5 hours and did not get to see everything. Even though it was quite busy on a Sunday, the park is big enough to not feel trapped in the masses. Some very nice pavilions (especially the tiger part), but also unfortunately some very small cages for certain animals. End of March is still a bit cold and some animals were thus still kept inside (which is good for them, no complaints on that as an animal lover), and the grass and flowers still have to set in. I certainly recommend the place, it's a must visit, but would advice to go mid April or later. Also very cheap (3000 WON for an adult)",49,old
50,19,277,"1. Very approachable, directly connected with subway, then short elephant or skyline journey to enter in. With 1 year old we preferred train. However the skyline are quite safe with netting beneath the path all the way so we returned through skyline. It is around 30 min with two changing stations. The mountainous surrounding are worth watch. A lovely sightseeing if that is your interest.  2. Very neat and organised. Follow orange, yellow, blue, brown line to have one particular tour like deer park, birds, African safari. dolphin route etc. We did dolphin and birds. Because the bird one is mostly within building with cooling that kept my baby comfortable. Dolphin show and seal show were 10 min or so. No extra payment.  3. Food outlets, toilets, nursing rooms are available all over for very cheap. Just carry picnic mat and buy food from there. They have burger king, cafe tiamo, c4u, Korean food restaurant and street food for cheap.  4. Hiring stroller is excellent idea. The stroller is very comfortable with enough room and shade. Do not carry your bulky ones. 2000 won for it whole day.  5. Forest bathing needs trekking and time. We skipped it for next visit.  6. Definitely one visit is not enough, too much walking, too much to see. If your kids are zoo lovers or you are bird watcher it is very very worth.  7. One day trip for 2 adults and a baby was covered in less than 40 000 won. This makes it all the more awesome. I am sure for a second visit. And, oh. ...It is ranked in top five zoo in the world 😊",50,old
51,20,281,"I visited the Gwacheon-located Seoul Grand Park and it was overall a positive experience. I only visited the zoo section, and not Seoul Land, the amusement park. For what it's worth my friends have told me that Seoul Land isn't really worth it, compared to Lotte World or Everland. The zoo features many animals, of all kinds and species and from all continents. There's pretty much everything you can think of : reptiles, big mammals, seals, éléphants, lions... The park is also perfectly located in between mountains and offers a stunning view. It also has a fairly large choice of dining and snack options. My bigger complaint with the park is that it feels a bit run down. Enclosures are fairly stale, and a some animals seemed a bit unhealthy. It also lacks some kind of a theme (safari, themes for different clades or cintinents), special events allowing greater interaction with animals or staff, as well as a session dedicated to children for example)",51,old
52,21,289,"Perhaps I am just spoiled having recently visited a few zoological facilities in the United States and being from Columbus, Ohio where noted animal expert, Jack Hannah was the Zoo Director for many years and remains Director Emeritus. The things that I really liked about the Seoul Grand Park Zoo is it's ease of access. It is very easy to find and very easy to get to. That says a lot for a Korean city like Gwacheon, which is part of metropolitan Seoul. The grounds of Seoul Grand Park are expansive. It is a great place just to go and hike and you can see many locals who go there to do just that. The walk-ways double as access roads for shuttle busses and service vehicles, so they are very wide. The park is full of beautiful sprawling hardwoods and little island of green grass where you can sit and relax. Many have Korean-style wooden decks that are covered with aesthetic local-flavored covering and there are some places that are African themed with covered pavilions suitable for groups to relax. Seoul Grand Park is not ALL Zoo, but it has many different parts to it. At the parking lot you can find wide walking avenues lined with trees leading to the entrance to the general park. There are adequate western-style restroom facilities throughout the park. You have the option of taking a lift into the park or taking the ""Elephant Train"" which is just a Tow vehicle pulling several passenger platforms. Hold on to your children though--the driver only has two speeds, stop and escape velocity. The Elephant Train costs about 600 won each time you use it and it only takes you to the entrance of the Zoo and the other parks. I think there were three or four stops in all. Once at the entrance of the Zoo, the admission for adults is 3,000 won. They will only give you one ticket for your entire party and it will have the number of people on the ticket, so don't get separated before you go through the Zoo entrance. All that being said, once inside the zoo I was really disappointed at the obvious wear on the infrastructure. Everywhere you looked facilities cried out for a coat of paint and rust treatment. We came upon so many of the different ""herd"" animals and they were in vast outdoor enclosures. That's great for the animals I think, but they were so far away most of the time that you couldn't really observe them. Fortunately the park is loaded with casted replicas of the animals. It presents a lot of photo opportunities for the kids I guess. One of the things we really wanted to see was the Dolphin Show advertised on the English Web Page for the Seoul Grand Park Zoo. When we finally found the Marine Pavilion, the ticket windows had shutters pulled down inside. There were no signs showing the performance schedule or the admission price for the Dolphin show and we couldn't fined anyone around to ask. There were several marine habitats built around the perimeter of the Marine Pavilion, but they were not well kept. The water was dirty with a dark green tint and the walls of the habitat had not been repainted in years and there was a lot of places where paint had either worn away over years of neglect or chipped off the surface. I wouldn't be surprised if the Marine mammals had died over the years because of the poor conditions. After all, there was only one or two of each of the varieties of sea lions per habitat and they didn't seem too healthy. They rarely came out of the water and because it was so dirty it was nearly impossible to see them. I later asked an information attendant about the Dolphin show and she told me they hadn't had a Dolphin show in over two years despite being advertised on the English Web Page. From the looks of the outside of the Marine Pavilion I'd bet they are hoping to eliminate the marine exhibits by attrition as the animals die off. No I can't verify that, but the generally lacking upkeep of the Marine Pavilion and surrounding marine habitats, the lack of performances, and failure to care for the animals by just cleaning the scum out of the habitats or changing the water is highly suspect. I will give high marks to the Mountain Goat exhibit area. They have a manufactured rock cliff mountain that is really high and there was a huge herd of goats spread out on practically every available ledge and plateau and they were actively climbing up and down, passing each other on narrow pathways of rock--all looking quite natural. It was awesome to see how sure-footed they were and I felt this exhibit really captured the essence of the animals. The Giraffe habitat was also well done. There were three out in the open when I was there and they have a second-story platform where you can look at the eye-to-eye if they ever come that close. I really enjoyed the Meerkats too. There were only three in the exhibit, but it looked somewhat small. The interesting thing is that the pen was relatively small and they were only separated from patrons by a short Plexiglas wall. It would be easy for unsupervised children to feed them junk. I did notice that one child was eating something while I was there and one of the little Meerkats scurried over beside him and stood up just inside the Plexiglas waiting to see if there was anything edible coming his way. But it was fun to be able to see these little guys up close. They are adorable! The brochure that you get when you enter the Zoo says there are shuttle busses running around the park that will take you between venues or to the exit, but we were at all of the venues listed as stops in the brochure and we never saw a bus run. When I asked the information attendant as I was leaving she said the busses were running earlier in the day, but we were there for about 4 hours and never saw the bus once. If you want to go get some good exercise and be bathed by the sprawling hardwoods as you hike the hills throughout the Zoo and surrounding hills, this is a great place to go. After all, it costs only 3,000 won to enter. Perhaps that is the difference between the cleanliness and better upkeep in the Zoos I have visited in the United States--all of them have a much higher entrance fee. You'd pay $3 dollars or more for just a bottle of water in a US Zoo too, but here at Seoul Grand Park bottled water is only 1,000 won and they have free water fountains, food and souvenir/toy shops throughout the park. They have stroller rentals available as you enter the Zoo and there are also some coin-operated lockers available and I think they cost 500 won.",52,old
53,22,292,"I like to visit zoos whenever I go on holidays. It rained a bit on the day of my visit though.  The zoo is actually within a huge park. To go around the zoo itself is similar to going on a nature walk due to its size. Some of the buildings were a bit old and run down though. The bird exhibits were all closed off to visitors although the birds were there (couldn't read the Korean signs saying why). Tiger exhibit was being renovated in new area. Other animals seemed to be relatively ""happy"" (compared to the animals in Tokyo Ueno Zoo which seem to have gone neurotic, i.e. walking in circles etc.)  Was very quite when I went, which was good.",53,old
54,23,299,went there in january really cold buts was a nice experience anyway I was well prepared for the cold and would not recommend going there in winter,54,old
55,24,301,"the weather was v cold yesterday and there were hardly any visitors. the area was huge, and it's difficult to tour the place with young kids due to the unbearable cold.  if you must visit, then here's what I would recommend. exit from the subway and walk straight ahead for 5-10mins, there is a building right in front. buy you tram ticks here. do not attempt to walk to the zoo with young children, it's a very long walk. 15mins at least.  the tram goes to seoul zoo and seoul land. alight at the zoo and proceed to buy zoo ticks and sky lift ticks. they are sold at different counters.  take the sky lift right to the top of the zoo and make a leisurely walk downhill. the sky lift is about 10mins, gives you a great elevated view of the entire area. worth the money in my opinion.",55,old
56,25,306,"We are a family of four, we have a 9 year old daughter and a 3 year old son. We went to Seoul Grand Park on Sep 1 2013 and loved it. I would highly recommend taking the subway, line #4, stop SEOUL GRAND PARK. If you exit out of exit 2, you will walk about 1/4 mile to the SGP tram loading/unloading zone. I would recommend paying to ride the tram as the entrance to the zoo is about 1/2 to 3/4 of a mile uphill (and trust me you are going to be walking uphill enough). The tram cost us 2,700 won. Although the tram area looks busy as all get out, trams came one right after another, only waiting about 30 seconds between trams. They moved us out like cattle! We were pleased with the tram. So, once the tram stopped, we bought our tickets to the zoo (they included a special ""theme"" ticket allowing us into another attraction, I am all but certain it was the rose garden, but we never made it), and we entered the zoo (9,600 won total, I could NOT believe how inexpensive it was). Ok, once in the zoo, either take the ski lift all the way up to the top and walk down and call it a day, or find a good spot to tighten your walking shoes. The walk to the top is uphill, you will earn your view of the lions and the other ""cats"", but it is well worth it. I've never been to a zoo that had over 6 lions, not lioness, lions! This zoo has it ALL, from Bison, Bears (so many), Dolphins to Deer. The highlight of the day was the deer eating out of my daughter and son's hand (although it's probably not recommended by the staff, if you have little ones than bring lettuce or carrots, my kids just fed them the green leaves they found on the ground and they ate them). We had absolutely no complaints about this zoo, in fact it blew away our expectations. Bathrooms extremely clean, convenient stores selling soda and snacks for regular prices (not jacked up because it's in a zoo, a soda was 900 won), and such a wide variety of animals. Tip #1 - allow a FULL day here. So, the end of the day we hopped back on the tram and we thought it would take us straight to the loading/unloading area we boarded the tram when we arrived....no. It made one stop at Seoul Land prior to heading back. Tip #2 - there is MORE at the Seoul Grand Park than the zoo!!! Who knew right?? Well, we do and we are definitely heading back soon! We had an incredible day!",56,old
57,26,307,"Before I review the zoo at Seoul Grand Park, I must state it is always my preference to view wildlife in their natural habitat. It is a much more thrilling and worthwhile experience.  As far as zoo's go, Seoul Grand Park offers a variety of animals, with accurate information on the different species. All zoo exhibits are far too small for wild animals. But we should make it clear in modern-day zoos most animals are now bread in captivity or incapable of returning to the wild for a multitude of reasons. Zoo's today are primarily for education, not exhibiting ferocious, exotic, or bizarre animals just for the wow factor. Zoo management can always work to improve the conditions and how animals are ""shown"" to the public. I am therefore judging Seoul's premier zoo in comparison to others around the world. The zoo is comparable to many in the US, but certainly a peg below the San Diego Zoo in both diversity in species and exhibit quality. Seoul Grand Park is far better than any zoo in China (that I've seen), even with the exclusion of the much loved panda. The exhibits are cleaner, more spacious, and the signboards provide far more information than other zoo's I've visited in Asia (and some in the US).  I enjoyed my time here, the exhibits were often interesting. But like most zoos there were individual exhibits that just needed to be larger and better kept. This is by no means unique to Seoul Grand Park, even in the San Diego Zoo there are old exhibits that need renovation/expansion.",57,old
58,27,313,"Guess choosing to go in winter was both a good and bad idea.  The brutal cold was not forgiving, but the view was worth every shiver and frostbite I suffered. The zoo being surrounded by mountains, which made the view amazingly beautiful and the streams within made the view even prettier. There was buses to bring visitors around the zoo, which was fairly big, but it is definitely a good workout.  The zoo was not catered for visiting in the winter as most of the enclosures were closed, and animals being put indoors, where it was heated. The conditions of the indoor enclosures was pretty bad and the smell was pungent and took getting used to.  What I loved most though, was the baby animals section where we got to see various animals up close just separated by a glass panel. Seeing the baby leopard up close was amazing .  Would return again to have a look at the animals in their natural enclosure if I ever go again in spring or autumn. Mainly because of the affordable admission and the wide variety of animals we can see. But this time, I would take the free shuttle and not walk the whole area. =P",58,old
