,level_0,index,Unnamed: 0,STAR,CONTENT,index,NAME,index,번역
38,644,21,21,5.0,loved the market as they are primarily run by local koreans. definitely recommend to eat at the makeshift stores like a local - the seats are heated and many sell local dumpling noodles which make it so satisfying to have during the winter.  this is also the place where you can visit the store which appeared on netflix’s “street food”. recommend to have the mung bean pancake and beef tartare.  should definitely visit this place as it is near to dongdaemun as well so you can always head there after this market,,,38,그들은 주로 현지 한국인에 의해 운영되기 때문에 시장을 좋아했습니다. 현지인처럼 임시 매장에서 식사를 하는 것이 좋습니다. 좌석이 뜨겁고 많은 곳에서 현지 만두를 판매하므로 겨울에 먹기에 너무 좋습니다. 넷플릭스의 '스트리트 푸드'에 나왔던 매장을 직접 방문할 수 있는 곳이기도 하다. 녹두 팬케이크와 쇠고기 타르타르를 먹는 것이 좋습니다. 동대문과도 가깝기 때문에 꼭 이곳을 방문해야 합니다.
39,677,54,54,4.0,big markets. lots and lots of stalls. dry goods. cooked food. textiles. linen. toys. souvenirs. korean craft. good to explore especially during rainy day since it is covered. the textile sections on ground and upper floor is enough to make you lost. all good price. don’t miss out the food stores. we had the noodle and dumpling at one of the netflix street food featured stores. not disappointed.,,,39,큰 시장. 많은 포장 마차. 직물. 조리된 음식. 직물. 리넨. 장난감. 기념품. 한국 공예. 덮여 있기 때문에 특히 비오는 날에 탐험하는 것이 좋습니다. 1층과 위층의 직물 섹션은 길을 잃기에 충분합니다. 모두 좋은 가격. 식품점을 놓치지 마세요. 우리는 넷플릭스 길거리 음식 특집 매장 중 한 곳에서 국수와 만두를 먹었습니다. 실망하지 않았습니다.
40,696,73,73,3.0,"it's a nice traditional market to look and walk around, but the food section is very crowded and the food selections are actually very similar although there are many stores, and the food vendors would keep trying to sell you their food and may come off as pushy and aggressive which i really felt uncomfortable with. the food selections are mainly street foods such as tteokboki, mandu, fishcake etc, the mung bean pancake i tried was average.",,,40,"둘러보고 산책하기에 좋은 전통 시장이지만 음식 섹션은 매우 혼잡하고 음식 선택은 실제로 많은 상점이 있지만 실제로 매우 유사합니다. 그리고 내가 정말로 불편하게 느꼈던 공격적. 음식 선택은 떡볶이, 만두, 어묵 등과 같은 주로 길거리 음식이며, 내가 시도한 녹두 팬케이크는 평균이었습니다."
41,697,74,74,4.0,"i was brought by my friend to see this local market. there are a lot of food stores, selling a variety of products. in the east side of the market, there are a lot of food vendors selling mungbean pancakes to cold noodles. on the second floor (or first floor if you are british/european), there are vendors selling traditional korean wedding dresses (similar to hanbok) and also second hand clothing.",,,41,나는이 현지 시장을보기 위해 친구가 데려 왔습니다. 다양한 제품을 판매하는 많은 식품 가게가 있습니다. 시장 동쪽에는 냉면에 녹두전을 파는 노점상들이 많다. 2층(영국/유럽인의 경우 1층)에는 한국 전통 웨딩 드레스(한복과 유사)와 중고 의류를 판매하는 판매업체가 있습니다.
42,738,115,115,3.0,"there are many stores offering local food. if you hope to have some korean food, it is the best place to go. however, the environment is quite worrying since the market is quite dirty and lacks enough cleaning facility. i am afraid of the tableware is not clean.",,,42,현지 음식을 제공하는 상점이 많이 있습니다. 한국 음식을 먹고 싶다면 최고의 장소입니다. 그러나 시장이 매우 더럽고 청소 시설이 충분하지 않아 환경이 상당히 우려되고 있습니다. 식기가 깨끗하지 않아 걱정입니다.
43,749,126,126,4.0,"great market with many interesting selection of food although most sell the same items. you have to be here with empty stomach else is like walking in casino. hope you can get the most yummy store! please note that sun a lot of retail stores is closed, but crowded for the food alley :) yum!",,,43,대부분이 동일한 품목을 판매하지만 많은 흥미로운 음식을 제공하는 훌륭한 시장. 당신은 여기 빈속에 있어야합니다 그렇지 않으면 카지노에서 걷는 것과 같습니다. 당신이 가장 맛있는 가게를 얻을 수 있기를 바랍니다! 많은 소매 상점이 문을 닫지만 음식 골목으로 붐비는 일에 유의하십시오 :) yum!
44,762,139,139,5.0,"if you are in seoul, this is the place you must visit! such a variety of food is available for your tastebud! pa-jeon, nok-du-jeon, bin-dae-ddeok, ma-yak-gim-bap, etc.  oh, and inner side of the market offers many stores that offer beautiful traditional korean clothes for you to wear at very billiger price! try them!",,,44,"서울에 있다면 꼭 가봐야 할 곳! 당신의 입맛에 맞는 다양한 음식이 준비되어 있습니다! 파전, 녹두전, 빈대떡, 마약김밥 등 오, 그리고 시장 안쪽에는 아름다운 한국 전통 의상을 제공하는 많은 상점이 있습니다. 가격! 그들을 시도하십시오!"
45,763,140,140,3.0,"nice to walk around the market place for city folks, but food wise nothing fantastic. most stores sell almost the same food under the same section.",,,45,도시 사람들을 위한 시장 주변을 걷는 것은 좋지만 음식은 현명하지 않습니다. 대부분의 상점은 동일한 섹션에서 거의 동일한 식품을 판매합니다.
46,766,143,143,4.0,"we were spoiled for choices for the many food stores. wet market to buy condiments and kimchi. also there are many knick knacks and snacks to bring home. if you are interested in hanboks, there are many shops that sell them.",,,46,우리는 많은 식품점에 대한 선택을 망쳤습니다. 양념장과 김치를 사는 재래시장. 또한 집에 가져갈 수 있는 많은 장신구와 간식이 있습니다. 한복에 관심이 있다면 한복을 판매하는 상점이 많이 있습니다.
47,775,152,152,4.0,"the market is very clean and easy to find. the specialty is textiles, clothes and street food specially mungo cakes and bibimbap. there are a lot of cheap winter jackets and bed warmers with rows of stores selling different kinds of textiles. but the highlight is the fresh lay cooked mungo cakes, bibimbap and to die fish soup. there are also live octopus sashimi but we didnot try it.",,,47,"시장은 매우 깨끗하고 찾기 쉽습니다. 전문은 섬유, 의류 및 길거리 음식, 특히 멍고 케이크와 비빔밥입니다. 다양한 종류의 직물을 판매하는 상점이 줄지어 있는 저렴한 겨울 재킷과 베드 워머가 많이 있습니다. 그러나 하이라이트는 신선하게 조리 된 문고 케이크, 비빔밥 및 생선 수프입니다. 살아있는 문어 사시미도 있지만 우리는 그것을 시도하지 않았습니다."
48,795,172,172,3.0,"lots of food and wholesale stuff to buy. i am unsure if the prices are any cheaper but its a great experience. we bought some local snacks from the snacks stores. the hanboks there are really pretty, even for kids too. worth the trip if you have something to buy.",,,48,"많은 음식과 도매 물건을 살 수 있습니다. 가격이 더 저렴한지 확실하지 않지만 훌륭한 경험입니다. 우리는 스낵 가게에서 약간의 현지 간식을 샀습니다. 거기에 있는 한복은 정말 예뻐요, 심지어 아이들도요. 당신이 살 것이 있다면 여행 가치가 있습니다."
49,796,173,173,4.0,"coming from the us to korea has shown us many things we never knew existed, and many things done differently than we ever considered. gwangjang is one of those. it is densely packed maze of little tiny shops and street vendors that is wonderful to explore. the food vendors offer a wide variety of novel foods, prepared right in front of you. the traditional clothing stores are dangerous to those of us with little will power and a love of cultural garb.",,,49,"우리에서 한국으로 오는 것은 우리가 전혀 알지 못했던 많은 것들을 우리에게 보여주었고, 우리가 생각했던 것과는 다르게 행해지는 많은 것들을 보여주었습니다. 광장도 그 중 하나다. 그것은 탐험하기에 멋진 작은 작은 상점과 노점상이 밀집한 미로입니다. 식품 공급 업체는 바로 눈앞에서 준비된 다양한 참신한 음식을 제공합니다. 전통적인 옷가게는 의지력이 약하고 문화적 복장에 대한 사랑이 없는 우리에게 위험합니다."
50,802,179,179,5.0,"loved this place. sights sounds and smells really make you come alive. the food was the main attraction for ourselves and this is in the centre of the market. make time however, to take in the fish, spice, kimchi and textile stores on route. there is a massive choice of places to eat, with each type of speciallity seeming to have the same location with different stall traders servicing the same option in each area. prices are clearly shown and standard across the piece. not as cheap as i expected but still much better than western prices. we chose to have just one type of dish (portion ) at each stall so we could try as many things as we could before getting full. mung bean pancakes were our fav!4000 a portion. bibimbap 5000 was really good. fish cakes in a soup were nice at 3000. sundae a blood sausage filled with spiced sweet rice were fantastic, they are served with cooked liver which reminded me of my child hood 6000. bottled water is provided free - one central bottle from which you fill your own cup. alternatively look for stores on the side selling cass beer in small cans for 2000. kimchi as usual was served complmentary. didnt try any fish stuff as off to busan later. deffo a great place to try most of koreas fantastic food in a great atmosphere.",,,50,"이 곳을 좋아했습니다. 광경 소리와 냄새는 정말로 당신을 살아있게 만듭니다. 음식은 우리 자신의 주요 매력이었고 이것은 시장의 중심에 있습니다. 그러나 시간을 내서 생선, 향신료, 김치 및 섬유 상점을 이동하십시오. 먹을 곳이 엄청나게 많으며, 각각의 전문 분야는 같은 위치에 있는 것처럼 보이며 각 지역에서 동일한 옵션을 제공하는 다른 노점 상인이 있습니다. 가격이 명확하게 표시되고 제품 전체에 표준입니다. 내가 예상했던 것만큼 싸지는 않지만 여전히 서부 가격보다 훨씬 낫습니다. 우리는 각 포장 마차에서 한 가지 유형의 요리(일부)를 선택하여 배부르기 전에 최대한 많은 것을 시도할 수 있었습니다. 녹두 팬케이크는 우리 fav! 4000 부분이었습니다. 비빔밥 5000은 정말 맛있었습니다. 수프의 어묵은 3000에서 좋았습니다. 순대 매운 찹쌀로 채워진 혈액 소시지는 환상적이었습니다. 그들은 제 어린 시절을 생각나게하는 요리 된 간과 함께 제공됩니다. 6000. 생수는 무료로 제공됩니다 - 한 병에서 채우십시오 나만의 컵. 또는 2000에 작은 캔에 카스 맥주를 판매하는 쪽에서 상점을 찾으십시오. 평소와 같이 김치가 무료로 제공되었습니다. 나중에 부산으로 떠나는 것처럼 생선 재료를 시도하지 않았습니다. deffo는 훌륭한 분위기에서 대부분의 한국의 환상적인 음식을 맛볼 수 있는 좋은 장소입니다."
51,812,189,189,3.0,"gwangjang market is known to be one of the first permanent markets in korea and is a popular tourist destination. the market is famous for its textiles; there are hundreds of stores that sell silk, satin, and linens. the stores here usually supply fabrics to the different market like in namdaenum, dongdaemun, and department stores. aside from the fabrics, this place is also known for their food. there are many food carts in the middle aisles selling different local dishes like bibimbap, dumplings, mung pancakes, live octopus, rice cake, blood sausage and a lot more.",,,51,"광장시장은 우리나라 최초의 상설시장으로 알려져 많은 관광객들이 찾는 명소입니다. 시장은 직물로 유명합니다. 실크, 새틴, 리넨을 판매하는 수백 개의 상점이 있습니다. 이곳의 상점은 일반적으로 남대문, 동대문, 백화점과 같은 다른 시장에 직물을 공급합니다. 직물 외에도 이곳은 음식으로도 유명합니다. 중간 통로에는 비빔밥, 만두, 녹두, 활낙지, 떡, 피소시지 등 다양한 향토 요리를 판매하는 많은 푸드 카트가 있습니다."
52,835,212,212,5.0,"we took the seoul metro to jongno 5-ga station. from there it's about a 5min walk to gwangjang market. the market has clothes and food merchants - we arrived just before lunchtime which enabled us to walk/explore without any issues. once lunch begins, you will see workers from nearby offices/businesses flock into the market and sit at the various food stalls - usually a shared bench/table which surrounds the vendor stall. there's all manner of korean food which caters to all different palates. the market also has a large number of hanbok clothing stores which line the alleyways as well as stores which provide jewelry for the korean weddings. there's also many men's suit and clothing shops where you can buy suit material or ready-made shirts if you desire. as you explore the many areas of the market, there's even live seafood shops which have produce available for purchase, as well as traditional korean snacks. we had lunch at one of the many vendors and tried the bibim naemgyeon cold noodle dish and my wife had a noodle soup that had wide rolled noodles (made in front of your whilst you wait). if you love exploring, visit gwangjang. it's also about a 15min walk to dongdaemun area. highly recommend visiting this market.",,,52,우리는 서울 지하철을 타고 종로5가역에서 내렸다. 거기에서 광장 시장까지 도보로 약 5분이 소요됩니다. 시장에는 옷과 음식 상인이 있습니다. 우리는 점심 시간 직전에 도착하여 문제 없이 걷고/탐색할 수 있었습니다. 점심 식사가 시작되면 근처 사무실/기업의 직원들이 시장으로 몰려와 다양한 식품 포장 마차에 앉는 것을 볼 수 있습니다. 다양한 입맛에 맞는 모든 종류의 한국 음식이 있습니다. 시장에는 또한 골목길을 따라 늘어선 한복 옷가게와 한국 결혼식을 위한 장신구를 판매하는 상점이 많이 있습니다. 원하는 경우 양복 재료 또는 기성품 셔츠를 구입할 수 있는 남성 양복 및 의류 매장도 많이 있습니다. 시장의 많은 지역을 둘러보면서 해산물을 구입할 수 있는 해산물 가게와 한국 전통 간식도 있습니다. 우리는 많은 공급 업체 중 한 곳에서 점심을 먹었고 비빔 냉면 요리를 시험해 보았습니다. 그리고 제 아내는 넓은 롤 국수 (당신이 기다리는 동안 당신 앞에서 만든)가있는 국수를 먹었습니다. 탐험을 좋아한다면 광장을 방문하세요. 또한 동대문 지역까지 도보로 약 15분 거리에 있습니다. 이 시장을 방문하는 것이 좋습니다.
53,839,216,216,3.0,"gwangjang market located a stone throw away from jongno 5-ga exit 1, is rather overrated. when i visited, it was packed and although there were many stores, they mostly served similar things. price wise, i would say it's rather reasonable. my friend and i ended up buying our food and walking over to cheonggyecheon stream to enjoy our food away from the crowd.",,,53,종로5가 1번출구에서 멀지 않은 곳에 위치한 광장시장은 오히려 과대평가됐다. 내가 방문했을 때는 꽉 차 있었고 많은 가게가 있었지만 대부분 비슷한 것을 제공했습니다. 가격면에서는 오히려 합리적이라고 말하고 싶습니다. 내 친구와 나는 음식을 사서 청계천으로 걸어가 군중에서 멀리 떨어져 음식을 즐겼습니다.
54,854,231,231,5.0,"this is one of the oldest traditional markets in seoul and is considered one of korea’s largest traditional (and most beautiful) markets. i was recommended by the hotel’s concierge to visit gwangjang market if i am interested in authentic, local street food and window shopping for silk items and kitchenware (including utensils and cookware). at first sight, the market will look a mess but as you enter the maze of inviting stores.  the food section of the market was further north with some food stalls entertaining snaking lines of up to 10 patience customers. i found myself a small seating spot and had the following for breakfast: topokki (korean spicy rice cake) japchae (korean glass noodle stir fry) janchi guksu (korean warm noodle soup)  this is definitely a place i would live to re-visit if i was in seoul again. smelling, hearing, seeing, tasting and just being there in the middle of gwangjang market; doesn't get any better than that.",,,54,"이것은 서울에서 가장 오래된 전통 시장 중 하나이며 한국에서 가장 큰(가장 아름다운) 전통 시장 중 하나로 간주됩니다. 나는 정통 현지 길거리 음식과 실크 제품 및 주방 용품(기구 및 조리기구 포함)에 대한 윈도우 쇼핑에 관심이 있다면 호텔 컨시어지가 광장 시장을 방문하도록 추천했습니다. 처음에는 시장이 엉망인 것처럼 보이지만 초대하는 상점의 미로에 들어서게 됩니다. 시장의 음식 섹션은 최대 10명의 인내하는 고객의 구불구불한 줄을 즐겁게 하는 몇몇 음식 포장 마차와 함께 더 북쪽에 있었습니다. 나는 작은 좌석 공간을 발견하고 아침 식사로 다음을 먹었습니다. 떡볶이(한국식 매운 떡) 잡채(한국식 유리 국수 볶음) 잔치 국수(한국식 따뜻한 국수) 나는 다시 서울에 있었다. 냄새를 맡고, 듣고, 보고, 맛보고, 광장시장 한가운데에 있는 것, 그것보다 더 나아지지 않습니다."
55,867,244,244,3.0,"great place for korean local foods. lots of stalls all selling similar food items. aside from that, not much is worth visiting and i believe most tourists come here just for the food, as we didn't see people checking out the stores that're lined around the whole market.",,,55,한국 현지 음식을 위한 좋은 장소. 비슷한 음식을 판매하는 많은 포장 마차. 그 외에는 그다지 방문할 가치가 없으며 대부분의 관광객이 음식을 위해 이곳에 온다고 생각합니다. 우리는 시장 전체에 줄지어 있는 상점을 확인하는 사람들을 보지 못했기 때문입니다.
56,889,266,266,4.0,"this is one stop i really enjoyed, the market was quite extensive with lots of stores selling korean dresses, souvenirs, trinkets, food stuff and lots more. and a great thing happened!!!! there where english speaking tourist aids in the market to help you figure out the lay out!",,,56,"이것은 내가 정말로 즐겼던 한 정거장입니다. 시장은 한국 드레스, 기념품, 장신구, 식품 등을 판매하는 많은 상점으로 상당히 광범위했습니다. 그리고 엄청난 일이 벌어졌다!!!! 시장에서 영어를 구사하는 관광객이 레이아웃을 파악하는 데 도움을 주는 곳이 있습니다!"
57,891,268,268,5.0,"there are various markets around town, and you should visit several to see the differences. this one has lots of authentic food stalls and fabric stores selling hanbok fabrics. you can purchase clothing and coats here (be sure to bargain), as well as quilted slippers, bags, and vests. worthwhile to see!",,,57,"도시 주변에는 다양한 시장이 있으며 차이점을 보려면 여러 곳을 방문해야 합니다. 이것은 한복 직물을 판매하는 많은 정통 식품 포장 마차와 직물 상점이 있습니다. 여기에서 옷과 코트(반드시 흥정), 누비이불된 슬리퍼, 가방, 조끼를 구입할 수 있습니다. 볼 가치가 있습니다!"
58,917,294,294,4.0,"we came to the market primarily for street food. there are many food vendors selling similar things: mung bean pancake, rice cake, pork leg, octopus snack etc. the place was very crowded and the space was quite tight. a lot of the owner seem to be able to speak very little english and some mandarin. we just picked the stalks with most people, assuming that they were better.  food was ok, and on the spicy and salty side. mung bean pancake was good. it was greasy but we shared it among 4 people, so no big deal.  we also strolled along the alleys. most of the stores sell textile, seafood, kimchi and some traditional korean food.  in the middle of the market (not the food area), there were 2 people wearing the red uniform with an ""i"" bag. they were the ""information center"". they can answer any questions about the area.  i don't see any public washroom there. if you see the information dual, you cna ask them.",,,58,"우리는 주로 길거리 음식을 위해 시장에 왔습니다. 녹두전, 떡, 돼지다리, 낙지과자 등 비슷한 것을 파는 노점상들이 많이 있습니다. 장소는 매우 붐비고 공간은 매우 협소했습니다. 많은 소유자가 영어와 북경어를 거의 말할 수 없는 것 같습니다. 우리는 그들이 더 낫다고 가정하고 대부분의 사람들과 함께 줄기를 골랐습니다. 음식은 괜찮 았고 맵고 짠 쪽이었습니다. 녹두 팬케이크는 좋았습니다. 기름기가 많았지만 우리는 4 명이 나누어 먹었으므로 큰 문제는 없었습니다. 우리도 골목을 따라 걸었다. 대부분의 상점에서는 직물, 해산물, 김치 및 일부 한국 전통 음식을 판매합니다. 시장 한가운데(음식 코너가 아님)에는 ""i"" 가방이 달린 빨간 유니폼을 입은 두 사람이 있었습니다. 그들은 ""정보 센터""였습니다. 그들은 그 지역에 대한 모든 질문에 답할 수 있습니다. 나는 거기에 어떤 공중 화장실도 보이지 않는다. 정보가 이중으로 표시되면 cna에게 물어보십시오."
59,920,297,297,2.0,"other than a few overrated street food stores, the rest is just shops selling traditional korean food, such as kimchi and dried seafood.",,,59,몇몇 과대평가된 길거리 음식 가게를 제외하고 나머지는 김치와 건어물과 같은 한국 전통 음식을 파는 가게들입니다.
60,927,304,304,4.0,there's alot of food! and it is pretty delicious. most of the stores there can speak chinese. the food portion are pretty big too. so it might be better if you go in a large group and order a variety of dishes. there's only 2 of us so we didn't manage to order alot as we are afraid that we couldn't finish it. love the food. would love to go there again.,,,60,많은 음식이 있습니다! 그리고 꽤 맛있습니다. 거기에 있는 대부분의 상점은 중국어를 할 수 있습니다. 음식 부분도 꽤 큽니다. 그래서 단체로 가서 다양한 메뉴를 주문하면 더 좋을 것 같아요. 우리 중 2 명 밖에 없기 때문에 우리가 그것을 끝내지 못할 것이 두려워서 많은 주문을 할 수 없었습니다. 음식을 사랑합니다. 다시 거기에 가고 싶습니다.
61,929,306,306,5.0,"we love visiting the market - with all of the stores, food vendors, and people. one can easily get lost in the market (my companion who had been there several times just got lost after using the rest room), so best to have a plan if you get separated. if you are looking for kitchenware, hanbok, clothing, souvenirs, bedding, or just some great food, this is your place to experience some great korean culture. we went upstairs into the gwangjang hanbok market and ordered custom made clothing. we highly recommend this place. the smells of some of the foods might be challenging to foreigners. just a head's up.",,,61,"우리는 모든 상점, 식품 공급 업체 및 사람들과 함께 시장을 방문하는 것을 좋아합니다. 시장에서 길을 잃기 쉬우니(몇 번 가던 동반자가 화장실을 이용하다가 길을 잃었다), 헤어질 때 계획을 세워두는 것이 좋다. 주방용품, 한복, 의류, 기념품, 침구 또는 훌륭한 음식을 찾고 있다면 이곳이 훌륭한 한국 문화를 경험할 수 있는 곳입니다. 우리는 위층에 있는 광장 한복 시장에 올라가 맞춤옷을 주문했습니다. 우리는 이곳을 적극 추천합니다. 일부 음식의 냄새는 외국인에게 어려울 수 있습니다. 그냥 머리 위로."
62,950,327,327,3.0,lots of stores however doesn't feel very unique. just textiles and food stalls. not sure if i would come back.,,,62,그러나 많은 상점이 매우 독특하게 느껴지지 않습니다. 직물과 식품 포장 마차. 내가 돌아올 것인지 확실하지 않습니다.
63,979,356,356,4.0,"a long street of items, mostly food stalls, selling more or less the same items here and there. pick a store of your liking and eat with the locals over there. some stores are more popular as they may have feature in blogs before, thus you may have to wait for a short period of time. if not, you are choose the lesser crowded store for a simple meal in the local way.",,,63,여기저기서 거의 같은 품목을 판매하는 긴 거리의 품목(대부분 음식 가판대)입니다. 마음에 드는 가게를 골라 그곳에서 현지인들과 함께 식사를 즐겨보세요. 일부 상점은 이전에 블로그에 기능이 있을 수 있으므로 더 인기가 있으므로 짧은 시간 동안 기다려야 할 수 있습니다. 그렇지 않은 경우 현지 방식으로 간단한 식사를 위해 덜 붐비는 상점을 선택하십시오.
64,996,373,373,4.0,"we visited the market on a tour as we wanted to see some unique food. the market is very large and sells lots of local street food as well as fabrics. some stalls are by hawkers. others sell unique local dishes such as a local cod soup, stuffed squid, and mung bean pancakes. there are lots of food stores which sell dry goods and vegetables. would be of particular interest to those who are not from asia and not used to food stalls.",,,64,"우리는 독특한 음식을보고 싶었기 때문에 여행 중에 시장을 방문했습니다. 시장은 매우 크며 많은 현지 길거리 음식과 직물을 판매합니다. 일부 포장 마차는 행상인입니다. 다른 곳에서는 대구 수프, 오징어 속살, 녹두전과 같은 독특한 향토 요리를 판매합니다. 건조 식품과 야채를 판매하는 식품 가게가 많이 있습니다. 아시아 출신이 아니고 포장 마차에 익숙하지 않은 사람들에게 특히 흥미로울 것입니다."
65,1048,425,425,3.0,majority of the food stores sells the same food. so there's not much variety of food to choose. not that fantastic for me as the stores are half opened when i was there during lunch time. would go back only when i don't have other place to go.,,,65,대부분의 식품점에서는 동일한 식품을 판매합니다. 그래서 선택할 수 있는 음식의 종류가 많지 않습니다. 내가 점심 시간에 거기에 있었을 때 상점이 반쯤 열렸기 때문에 나에게는 그렇게 환상적이지 않습니다. 내가 갈 다른 곳이 없을 때만 돌아갈 것입니다.
66,1057,434,434,4.0,easily accessible from the subway. good place to eat but the much hyped tekbokki and pancakes are so so only and expensive. the mungbean pancakes are good. some stores are very friendly. a must go place in seoul.,,,66,지하철에서 쉽게 접근할 수 있습니다. 먹기 좋은 곳이지만 과대 광고된 떡볶이와 팬케이크는 너무 비싸고 비쌉니다. 녹두전이 좋습니다. 일부 상점은 매우 친절합니다. 서울에서 꼭 가봐야 할 곳.
67,1078,455,455,5.0,try the gimbap and pig trotters. beware! portions are huge! my personal favourite was the kalguksu (knife cut noodles) with pieces of zucchini and gim (seaweed). the mung bean pancake seemed to the draw for both local and tourists but i found it to be too heavy and oily for my liking. i had a nice piping bowl of red bean porridge which was a savory alternative to the usual sweet dessert we are so used to in singapore. get your kimchi here too!  i bought plain canvas tote bags for 2000 to 3000 won each from the traditional stores and some korean knick knacks (much cheaper than insadong). the bags were of good and sturdy material.  plus there is a hidden second-hand market on the second floor.,,,67,김밥과 족발을 맛보십시오. 조심해! 부분은 거대합니다! 개인적으로 가장 좋아하는 음식은 호박 조각과 김(미역)이 들어간 칼국수였습니다. 녹두 팬케이크는 현지인과 관광객 모두에게 무승부로 보이지만 내 취향에는 너무 무겁고 기름기가 많은 것으로 나타났습니다. 나는 우리가 싱가포르에서 그렇게 익숙한 평범한 달콤한 디저트에 풍미있는 대안 인 팥죽의 멋진 파이핑 그릇을 먹었습니다. 김치도 여기서 사세요! 나는 전통적인 상점과 일부 한국 장신구 (인사동보다 훨씬 저렴)에서 각각 2000-3000 원에 일반 캔버스 토트 백을 샀습니다. 가방은 튼튼하고 좋은 재질로 되어 있었습니다. 게다가 2층에는 숨겨진 중고 시장이 있습니다.
68,1083,460,460,5.0,"we stopped by to have a quick browse of the market while walking past along cheongye stream to dongdaemum. should have saved my stomach to have our meal here as there was so much food to try. in the centre of the market there are heaps of little food stalls where they sell various korean food- street food. dokbokki, soondae, gimbap, bindaeteok (mung bean pancake - a must try), bibimbap, savoury pancakes, noodles etc. each stall has some seats surrounding it so you can sit down to eat or you can buy your food to take away.  i didn't get the chance to walk around the other areas of the market but i did walk past an area where they sold lots of fabric/ material and also saw quite a few stores selling packaged korean snacks",,,68,"우리는 청계천을 따라 동대문까지 걸어가는 동안 시장을 간단히 둘러보기 위해 들렀습니다. 시도할 음식이 너무 많았기 때문에 여기에서 식사를 하기 위해 내 위를 구했어야 했습니다. 시장 중앙에는 다양한 한국 음식-길거리 음식을 판매하는 작은 포장 마차가 있습니다. 떡볶이, 순대, 김밥, 빈대떡(녹두전 - 꼭 먹어봐야 할 것), 비빔밥, 짭짤한 팬케이크, 국수 등. 각 포장 마차를 둘러싸는 좌석이 있어 앉아서 ??먹거나 음식을 사서 가져갈 수 있습니다. 나는 시장의 다른 지역을 걸을 기회를 얻지 못했지만 많은 직물 / 재료를 판매하는 지역을지나 갔고 포장 된 한국 스낵을 판매하는 상점도 꽤 보았습니다."
69,1099,476,476,4.0,our hotel was across the street from the gwangjang market. we came here for snacks and a couple times for lunch. there are a variety of outdoor stores and you should be able to find anything including counterfeit clothes.  the gem are the little small stalls with as affordable snacks and food.,,,69,우리 호텔은 광장 시장 건너편에있었습니다. 우리는 간식과 점심을 위해 몇 번 왔습니다. 다양한 야외 상점이 있으며 위조 옷을 포함한 모든 것을 찾을 수 있습니다. 보석은 저렴한 스낵과 음식을 제공하는 작은 포장 마차입니다.
70,1128,505,505,5.0,"loved this place. sights sounds and smells really make you come alive. the food was the main attraction for ourselves and this is in the centre of the market. make time however, to take in the fish, spice, kimchi and textile stores on route. there is a massive choice of places to eat, with each type of speciallity seeming to have the same location with different stall traders servicing the same option in each area. prices are clearly shown and standard across the piece. not as cheap as i expected but still much better than western prices. we chose to have just one type of dish (portion ) at each stall so we could try as many things as we could before getting full. mung bean pancakes were our fav!4000 a portion. bibimbap 5000 was really good. fish cakes in a soup were nice at 3000. sundae a blood sausage filled with spiced sweet rice were fantastic, they are served with cooked liver which reminded me of my child hood 6000. bottled water is provided free - one central bottle from which you fill your own cup. alternatively look for stores on the side selling cass beer in small cans for 2000. kimchi as usual was served complmentary. didnt try any fish stuff as off to busan later. deffo a great place to try most of koreas fantastic food in a great atmosphere.",,,70,"이 곳을 좋아했습니다. 광경 소리와 냄새는 정말로 당신을 살아있게 만듭니다. 음식은 우리 자신의 주요 매력이었고 이것은 시장의 중심에 있습니다. 그러나 시간을 내서 생선, 향신료, 김치 및 섬유 상점을 이동하십시오. 먹을 곳이 엄청나게 많으며, 각각의 전문 분야는 같은 위치에 있는 것처럼 보이며 각 지역에서 동일한 옵션을 제공하는 다른 노점 상인이 있습니다. 가격이 명확하게 표시되고 제품 전체에 표준입니다. 내가 예상했던 것만큼 싸지는 않지만 여전히 서부 가격보다 훨씬 낫습니다. 우리는 각 포장 마차에서 한 가지 유형의 요리(일부)를 선택하여 배부르기 전에 최대한 많은 것을 시도할 수 있었습니다. 녹두 팬케이크는 우리 fav! 4000 부분이었습니다. 비빔밥 5000은 정말 맛있었습니다. 수프의 어묵은 3000에서 좋았습니다. 순대 매운 찹쌀로 채워진 혈액 소시지는 환상적이었습니다. 그들은 제 어린 시절을 생각나게하는 요리 된 간과 함께 제공됩니다. 6000. 생수는 무료로 제공됩니다 - 한 병에서 채우십시오 나만의 컵. 또는 2000에 작은 캔에 카스 맥주를 판매하는 쪽에서 상점을 찾으십시오. 평소와 같이 김치가 무료로 제공되었습니다. 나중에 부산으로 떠나는 것처럼 생선 재료를 시도하지 않았습니다. deffo는 훌륭한 분위기에서 대부분의 한국의 환상적인 음식을 맛볼 수 있는 좋은 장소입니다."
71,1148,525,525,3.0,"gwangjang market located a stone throw away from jongno 5-ga exit 1, is rather overrated. when i visited, it was packed and although there were many stores, they mostly served similar things. price wise, i would say it's rather reasonable. my friend and i ended up buying our food and walking over to cheonggyecheon stream to enjoy our food away from the crowd.",,,71,종로5가 1번출구에서 멀지 않은 곳에 위치한 광장시장은 오히려 과대평가됐다. 내가 방문했을 때는 꽉 차 있었고 많은 가게가 있었지만 대부분 비슷한 것을 제공했습니다. 가격면에서는 오히려 합리적이라고 말하고 싶습니다. 내 친구와 나는 음식을 사서 청계천으로 걸어가 군중에서 멀리 떨어져 음식을 즐겼습니다.
