,level_0,index,Unnamed: 0,STAR,CONTENT,index,NAME,index,번역
98,1311,641,641,4.0,changdeokgung should not be missed if you are in the area. worth to buy the palace package tour as these are next to each other,1311,창덕궁,98,이 지역에 있다면 창덕궁을 놓치지 마세요. 서로 옆에 있기 때문에 궁전 패키지 투어를 구입할 가치가 있습니다.
99,1328,658,658,5.0,"this is the smaller of the two principal palaces in seoul, and unlike its larger twin, this one was restored after being attacked and damaged by the japanese centuries ago. the temples and courtyards are divided into three distinct areas, all of which had to be traversed before an audience with the king could be granted. the queen's chambers were separate from the king's, but when trying for children, there was a separate area without any furnishings, for fear of an assassination attempt!",1328,창덕궁,99,"이것은 서울에 있는 두 개의 주요 궁궐 중 더 작은 것이며, 더 큰 쌍둥이와 달리 이 궁전은 수세기 전에 일본의 공격과 피해를 입은 후 복원되었습니다. 사원과 안뜰은 세 개의 별개 지역으로 나뉘며, 왕과 함께하는 청중이 허락되기 전에 모두 통과해야 했습니다. 왕비의 방은 왕의 방과 분리되어 있었지만 아이들을 돌볼 때 암살 시도가 두려워 가구가없는 별도의 공간이있었습니다!"
100,1331,661,661,5.0,"changdeokgung palace was the second royal villa built following the construction of gyeongbukgung palace in 1405. it was the principal palace for many kings of the joseon dynasty, and is the most well-preserved of the five remaining royal joseon palaces. the palace grounds are comprised of a public palace area, a royal family residence building, and the rear garden. known as a place of rest for the kings, the rear garden boasts a gigantic tree that is over 300 years old, a small pond and a pavilion. operating hours [palace tour] feb-may, sep-oct 09:00-18:00 jun-aug 09:00-18:30 nov-jan 09:00-17:30 * last admission: 1 hour before closing  [huwon tour (guided tour only)] feb-may, sept-oct 10:00-17:30 june-aug 10:00-18:00 feb, nov 10:00-17:00 dec-jan 10:00-16:30  mondays : closed",1331,창덕궁,100,"창덕궁은 1405년 경북궁이 축성된 후 두 번째로 지어진 별장으로, 많은 조선 왕들의 궁궐로 남아 있는 5개의 왕궁 중 가장 잘 보존되어 있다. 궁궐 부지는 공적 궁전 구역, 왕실 거주 건물 및 후면 정원으로 구성됩니다. 왕들의 안식처로 알려진 뒤뜰에는 수령 300년이 넘는 거대한 나무와 작은 연못, 정자가 있다. 운영시간 [궁궐투어] 2-5월, 9-10월 09:00-18:00 6-8월 09:00-18:30 11월-1월 09:00-17:30 * 입장마감: 폐관 1시간 전 [휴원] 투어 (가이드 투어만 가능)] 2-5월, 9-10월 10:00-17:30 6-8월 10:00-18:00 2월, 11월 10:00-17:00 12-1월 10:00-16: 30일 : 휴무"
101,1341,671,671,5.0,the most beautiful palace among the 4 main palaces in seoul. admission fee is 3000w (building area) and 5000w for secret garden. you have to join guided tour for the secret garden and please take note on the time.,1341,창덕궁,101,"서울의 4대 궁궐 중 가장 아름다운 궁궐. 입장료는 건축면적 3000w, 비밀정원 5000w 입니다. 비밀정원 가이드 투어에 참여하셔야 하며 시간을 꼭 지켜주세요."
102,1350,680,680,5.0,"it's a big complex area. they have museum inside the complex. and if you really want to know the story of this palace and how korean lifestyle during the era, hired a tour guide. you can also walk around this palace using hanbok traditional korean outfit, i think they are gorgeous.",1350,창덕궁,102,그것은 큰 복잡한 지역입니다. 그들은 단지 안에 박물관이 있습니다. 이 궁전의 이야기와 그 시대의 한국 생활 방식을 알고 싶다면 여행 가이드를 고용하십시오. 당신은 또한 한복 전통 한국 의상을 입고이 궁전을 걸을 수 있습니다. 나는 그들이 멋지다고 생각합니다.
103,1351,681,681,5.0,"if you are going to this palace, make sure you have the integrated pass. the secret garden is included with the purchase of that pass. the secret garden may only be accessed, however, by joining a group tour organized by palace management. better check on the tour schedules. i didn't bother and got stuck with the korean tour group. i have zero korean language background aside from the usual hi, bye, and thanks. so, i couldn't really appreciate any information from the tour as it wasn't in english. aside from the secret gardens, what makes this palace unique is the collection of reconstructed imperial government offices in the grounds. it is a maze in that area. picture-perfect opportunities also if you have your traditional korean costume on. now, if only it wasn't raining heavily when i was there...",1351,창덕궁,103,"이 궁전에 가려면 통합 패스가 있는지 확인하십시오. 패스 구매 시 시크릿 가든이 포함되어 있습니다. 그러나 비밀 정원은 궁전 관리에서 조직한 그룹 투어에 참여해야만 접근할 수 있습니다. 여행 일정을 더 잘 확인하십시오. 나는 귀찮게하지 않았고 한국 여행 그룹에 붙어있었습니다. 나는 평소의 안녕, 안녕, 감사를 제외하고 한국어 배경이 전혀 없습니다. 그래서 영어로 되어 있지 않았기 때문에 여행 정보를 제대로 평가할 수 없었습니다. 비밀 정원을 제외하고 이 궁전을 독특하게 만드는 것은 부지에 재건된 제국 관청의 컬렉션입니다. 그것은 그 지역의 미로입니다. 한국 전통 의상을 입고 있다면 그림 같은 완벽한 기회도 얻을 수 있습니다. 지금, 내가 거기에있을 때 많은 비가 내리지 않았다면 ..."
104,1359,689,689,3.0,we kept our visit of changdeokgung palace rather short since there is not much to see. the buildings are scattered in a rather large area. there are no detailed explanations about the life in the palace and the purpose of the different buildings. the gardens are pretty unkempt. been there done that. if you're nearby have a look.,1359,창덕궁,104,우리는 볼 것이 많지 않기 때문에 창덕궁 방문을 다소 짧게 유지했습니다. 건물은 다소 넓은 지역에 흩어져 있습니다. 궁전에서의 삶과 다른 건물의 목적에 대한 자세한 설명은 없습니다. 정원은 꽤 깨끗하지 않습니다. 거기 있었어. 근처에 있다면 보세요.
105,1360,690,690,4.0,a very large palace area within the city was astounding! its a free entrance if you're dressed up in the traditional korean outfit (hanbok rentals are plenty near by). simply marvelous seeing the architecture. can get a little crowded and plenty of tourists standing by and sitting on perfect photo ops which can get annoying. but if you have the time its definitely worth it to visit this palace!,1360,창덕궁,105,도시 내의 매우 큰 궁전 지역은 놀랍습니다! 한국 전통 의상을 입고 있다면 무료 입장이 가능합니다(한복 대여는 근처에 많이 있습니다). 건축물을 보는 것만으로 놀랍습니다. 성가실 수있는 완벽한 사진 촬영에 서서 약간의 붐비는 관광객과 많은 관광객을 얻을 수 있습니다. 그러나 시간이 있다면 이 궁전을 방문할 가치가 있습니다!
106,1362,692,692,4.0,it's a nice temple to go to with lots of nice views and different things to see. it's also next to another temple and surrounded by a wooded area making it really pretty. in that same area there is also the secret garden that you can see. nearby the shopping and not too far from gunbokgung temple as well.,1362,창덕궁,106,그것은 많은 멋진 전망과 볼 다른 것들과 함께 가기에 좋은 사원입니다. 그것은 또한 다른 사원 옆에 있으며 숲이 우거진 지역으로 둘러싸여있어 정말 아름답습니다. 같은 지역에 당신이 볼 수있는 비밀 정원도 있습니다. 쇼핑가와 가깝고 군복궁에서도 멀지 않습니다.
107,1364,694,694,4.0,"because of chuseok there was a free entrance to this palace area and many korean in national dressees. an immense area with palaces. also a countryside old korean house setting on one corner, vegetable growing etc.",1364,창덕궁,107,"추석 때문에 이 궁궐은 무료로 입장할 수 있었고 많은 한국인들이 드레스를 입고 있었습니다. 궁전이 있는 광대한 지역. 또한 한 구석에 위치한 시골 오래된 한국 집, 채소 재배 등."
108,1381,711,711,5.0,"a beautiful preserved palace. authentic and bring you back to the past. we waited for the free english tour. please check the website for timings. the guided tour helps in understanding more about the palace areas. easy to manoeuvre around with children.  if you want to visit the secret palace, it's better to reserve a place online first on the website. the secret garden is worth a visit and a very peaceful place. however, there are many steps at certain parts so it may be difficult to move with the elderly and kids in strollers.",1381,창덕궁,108,"아름답게 보존된 궁전. 정통하고 과거로 돌아갑니다. 우리는 무료 영어 여행을 기다렸습니다. 시간은 웹 사이트를 확인하십시오. 가이드 투어는 궁전 지역에 대해 더 많이 이해하는 데 도움이 됩니다. 아이들과 함께 쉽게 움직일 수 있습니다. 비밀의 궁전을 방문하려면 먼저 웹 사이트에서 온라인으로 장소를 예약하는 것이 좋습니다. 비밀 정원은 방문할 가치가 있으며 매우 평화로운 곳입니다. 다만, 일부 구간에 계단이 많아 유모차를 타고 노약자 및 어린이 동반 이동이 어려울 수 있습니다."
109,1385,715,715,5.0,"first of all, palaces in seoul aren't something spectacular nor in fantastic sceneries. that's not what they pursued in the past. gates might be the biggest structures. and maybe some temples on mountains or on cliffs will be better for wallpapers. tourists expecting those might be disappointed after visits. nevertheless, there are people who have been so impressed on them and changdeokgung is one of the best.  - location: locating in a less crowded area and with less reputation than gyeongbokgung, changdeokgung is comparatively quieter and more comfortable to take a look. gwangjang market, jongmyo shrine and changgyeonggung palace are near and good for connected package in a single day.  - the true beauty of korea's palaces is a harmony with surrounding nature. trees, rocks and even views around are parts of the palace. sophisticated roofs of buildings are also nice.  - the tour is walking outside and watching. the good weather is very important.  - there aren't many buildings and visitors can't enter inside.  - guided tours only during weekdays. free visit on saturday. i think slow travelers will prefer visiting on saturday.  - secret garden: called as huwon(後苑 backyard garden) or biwon(秘院 secret garden) in the history. 5,000 won to have a guided tour. this takes about 90 min and there are several buildings and pavilions in the forest. the old tree near the way out shouldn't be missed. right next to the entrance of huwon, there's the entrance of the other palace, changgyeonggung.  - the gift shop has tons of quality gifts comparing to most other folk shops in seoul. prices are high as they need to be.  - events like night specials will be also nice. they have illuminations and great performances.",1385,창덕궁,109,"우선 서울의 궁궐은 화려하거나 환상적인 풍경이 아니다. 그것은 그들이 과거에 추구했던 것이 아닙니다. 게이트는 가장 큰 구조물일 수 있습니다. 그리고 아마도 산이나 절벽에 있는 일부 사원은 월페이퍼로 더 나을 것입니다. 그것을 기대하는 관광객은 방문 후 실망할 수 있습니다. 그럼에도 불구하고 그들에게 깊은 인상을 받은 사람들이 있고 창덕궁이 최고 중 하나입니다. - 위치 : 창덕궁은 경복궁에 비해 인적이 드물고 평판이 좋지 않아 비교적 조용하고 구경하기 편하다. 광장시장, 종묘, 창경궁이 가깝고 하루 만에 연결 패키지로 좋습니다. - 한국 궁궐의 진정한 아름다움은 주변 자연과의 조화입니다. 나무, 바위, 심지어는 궁전의 일부를 둘러싸고 있는 전망도 있습니다. 건물의 세련된 지붕도 멋집니다. - 투어는 밖에서 걸어보고 있습니다. 좋은 날씨는 매우 중요합니다. - 건물이 많지 않아 방문객은 내부로 들어갈 수 없습니다. - 가이드 투어는 평일에만 진행됩니다. 토요일 무료 방문. 느린 여행자는 토요일에 방문하는 것을 선호합니다. -비밀정원 : 역사에서 후원(後苑 뒤뜰) 또는 비원(秘院)으로 불렸다. 가이드 투어는 5,000원입니다. 약 90분이 소요되며 숲 속에 여러 건물과 정자가 있습니다. 출구 근처에 있는 오래된 나무를 놓치지 마세요. 휴원 입구 바로 옆에 다른 궁궐인 창경궁의 입구가 있다. - 선물 가게는 서울의 다른 대부분의 민속 상점에 비해 품질의 선물이 많이 있습니다. 필요한 만큼 가격이 높습니다. - 야간특가 등의 이벤트도 좋습니다. 그들은 일루미네이션과 훌륭한 공연을 가지고 있습니다."
110,1388,718,718,5.0,"beautiful palace with many, many buildings and details. in hindsight i should have taken an english tour so that the use of everything was made clear to me. but nevertheless beautiful area to stroll around and to admire those ancient korean architects.",1388,창덕궁,110,많은 건물과 세부 사항이 있는 아름다운 궁전. 돌이켜 생각해보면 나는 영어 여행을 했어야 했고 그래서 모든 것이 나에게 명확해졌습니다. 그럼에도 불구하고 주변을 산책하고 고대 한국 건축가를 존경하는 아름다운 지역입니다.
111,1402,732,732,4.0,"easy to get to. lovely area to walk around. cheap to get in (3,000 won) i was surprised to see so many locals dressed up in traditional clothes. you don't need a guide to show you around. well worth a visit. you only need around an hour to walk around.",1402,창덕궁,111,"쉽게 접근할 수 있습니다. 산책하기 좋은 아름다운 지역. 저렴하게(3,000원) 전통의상을 입은 현지인들이 많아서 놀랐습니다. 주변을 안내하는 가이드가 필요하지 않습니다. 방문할만한 가치가 있습니다. 돌아 다니는 데 약 1 시간 만 필요합니다."
112,1403,733,733,5.0,if you're going to select one palace - this is the one.  many different buildings in this palace area - all with slight differences to suit its purpose. definitely do the secret garden tour - so much lush greenery and a very scenic/peaceful walk through the garden - i would have loved a study/library in a garden growing up!  look up the tour times before you arrive to make the most of your trip. a few cafes and coffee places across the road from the palace once you're done with your trip.,1403,창덕궁,112,하나의 궁전을 선택하려는 경우 - 이것이 바로 하나입니다. 이 궁전 지역에는 다양한 건물이 있습니다. 모두 목적에 맞게 약간의 차이가 있습니다. 비밀 정원 투어를 꼭 하세요 - 무성한 녹지와 정원을 가로지르는 매우 경치 좋은/평화로운 산책 - 자라면서 정원의 서재/도서관을 좋아했을 것입니다! 여행을 최대한 활용하려면 도착하기 전에 투어 시간을 확인하십시오. 여행이 끝나면 궁전 길 건너편에 몇 개의 카페와 커피숍이 있습니다.
113,1421,751,751,4.0,"one of the most wellknown heritages in south korea. it's listed in unesco.  the area is big. if you wanna enjoy more about this palace, you should go to the secret garden. because, personally, i feel like the palace layout is quite similiar to other palace.  this place is also safe for children. it's really hot in summer. make sure you bring umbrella or portable fan with you.  wearing heels is ok for the palace, but i don't know about the secret garden.  it cost 3000 won for adult. for young children under 7, it's free.",1421,창덕궁,113,한국에서 가장 잘 알려진 유산 중 하나. 유네스코에 등재되어 있습니다. 면적이 큽니다. 이 궁전에 대해 더 알고 싶다면 비밀의 정원으로 가야 합니다. 개인적으로 궁궐 배치가 다른 궁궐과 비슷하다고 느끼기 때문입니다. 이곳은 아이들에게도 안전합니다. 여름에 정말 덥습니다. 우산이나 휴대용 선풍기를 꼭 지참하세요. 궁은 하이힐 신어도 괜찮은데 비밀정원은 모르겠어. 성인 3000원입니다. 7세 미만의 어린이는 무료입니다.
114,1436,766,766,3.0,it is a very large area. apart from the buildings there is not that much to see. the grounds are very serene and well kept.,1436,창덕궁,114,그것은 매우 넓은 지역입니다. 건물을 제외하고는 그다지 볼 것이 없습니다. 부지는 매우 고요하고 잘 관리되어 있습니다.
115,1439,769,769,5.0,"we were here in october when the leaves were just starting to change. we went along with our korean friend and his girlfriend, and joined the tour (which he said was mandatory), but we got sidetracked taking photos and sort of wandered off from the group (which didn't seem to be a problem). our friend showed us around the rest of the area and still knew enough to tell us a bit about the palace, so it was all good. we spent awhile walking around the grounds taking pictures and had a nice afternoon here. it's definitely worth checking out, especially if you like visiting palaces and enjoy architecture.",1439,창덕궁,115,우리는 나뭇잎이 막 변하기 시작하던 10월에 이곳에 있었습니다. 우리는 한국인 친구와 그의 여자 친구와 함께 갔고 투어에 참여했습니다(그는 필수라고 말했습니다). 그러나 우리는 사진을 찍는 데 길을 잃었고 그룹에서 일종의 방황했습니다(문제가 되지 않은 것 같습니다). 우리 친구는 우리에게 나머지 지역을 보여 주었고 여전히 궁전에 대해 조금 말할만큼 충분히 알고 있었기 때문에 모두 좋았습니다. 우리는 사진을 찍고 경내를 산책하면서 잠시 시간을 보냈고 여기서 즐거운 오후를 보냈습니다. 특히 궁전 방문을 좋아하고 건축물을 즐기는 경우 체크 아웃할 가치가 있습니다.
116,1445,775,775,5.0,"changdeokgung palace, one of the unesto world heritage sites in seoul, is an elegant palace resided by many yi dynasty kings. unlike other palaces in seoul, this palace has vast and beautiful nature preserve inside the palace complex. its peaceful surroundings and elegant palace buildings attract many visitors from all over the world. the palace's huwon (후원- 後苑-rear garden) with attractive lotus pond and pavilions surrounded by serene woodland is especially memorable to the visitors. at the ticket office in front of the palace, buy the combination ticket for the palace & huwon (후원- 後苑-rear garden). since the visit to huwon is by guided tour only with a set time, you can take a look at the posted tour starting time and select the appropriate time for your guided tour of huwon. seniors from foreign countries are eligible for half-price admission when a proof of age such as passport or driver's license is presented to the ticket agent at the ticket window. once you enter the palace compound by presenting your palace admissions ticket at the entrance, you can wander around the palace ground until your guided tour time to huwon. be at the guided tour entrance gate in time not to miss the guided tour. to be on safe side, allow 10~15 minutes for you to go to the guided tour entrance from the first entrance area. upon entering huwon through the entrance gate with your huwon entrance ticket, your guide might allow you to wander around huwon on your own at your own pace, because huwon guides tend to walk at fast pace without waiting for slow walkers. at the end of the guided tour, your guide will give you free time to wander around huwon and exit huwon on your own. allow for half a day for the palace/huwon visit, and wear comfortable walking shoes or sneakers. on the palace ground, you will come across many young people wearing colorful korean costume (hanbok) making you feel as if you have embarked on a time travel to the past. many of these young people wearing korean costume (hanbok) are tourists who are wearing rented costumes, because five major palaces in seoul waive admission fees to those wearing korean costume. note that wearing korean costume (hanbok) will allow these visitors free admission to changdeokgoong but not to huwon (rear garden). those hanbok wearers still have to buy the ticket for the guided tour of huwon (rear garden). hanbok can be rented for a relatively low price from many shops at eulji-ro underground shopping center, located near myeong-dong and jongno.",1445,창덕궁,116,"서울의 유네스코 세계문화유산 중 하나인 창덕궁은 많은 이 왕조의 왕들이 거주했던 우아한 궁궐입니다. 서울의 다른 궁궐들과 달리 이 궁궐은 궁궐 안에 광대하고 아름다운 자연을 보존하고 있다. 평화로운 주변 환경과 우아한 궁전 건물은 전 세계에서 많은 방문객을 끌어들입니다. 고요한 숲으로 둘러싸인 아름다운 연꽃 연못과 정자가 있는 궁궐의 후원(후원)은 방문객들에게 특히 기억에 남습니다. 궁 앞 매표소에서 궁궐과 후원(후원후원)의 통합권을 구입한다. 후원 방문은 정해진 시간에 한해서만 가이드 투어가 진행되기 때문에 게시된 투어 시작 시간을 확인하고 후원 가이드 투어에 적합한 시간을 선택할 수 있습니다. 외국인 시니어는 매표소에서 여권, 운전면허증 등 연령을 증명할 수 있는 신분증을 매표소에서 제시하면 반액 입장이 가능하다. 입구에서 궁궐 입장권을 제시하고 궁궐에 입장하면 가이드 투어 시간까지 후원까지 궁궐을 돌아다닐 수 있습니다. 가이드 투어를 놓치지 않도록 가이드 투어 입구 게이트에 제 시간에 도착하십시오. 안전을 위해 첫 번째 입구 구역에서 가이드 투어 입구까지 10~15분 정도 소요됩니다. 후원 입장권을 가지고 입구 게이트를 통해 후원에 들어갈 때, 후원 가이드는 천천히 걷는 사람을 기다리지 않고 빠른 속도로 걷는 경향이 있기 때문에 가이드가 자신의 속도로 후원을 돌아 다니는 것을 허용 할 수 있습니다. 가이드 투어가 끝나면 가이드가 자유롭게 후원을 돌아보고 후원을 나갈 수 있는 자유 시간을 줍니다. 궁궐/후원은 반나절 시간을 두고 편안한 운동화나 운동화를 신으세요. 궁궐 안에는 화려한 한복을 입은 젊은이들을 많이 만날 수 있어 마치 과거로 시간 여행을 떠난 듯한 기분이 듭니다. 서울의 5대 궁궐이 한복을 입은 사람들에게 입장료를 면제해 주기 때문에 한복을 입은 젊은이들 중 상당수는 한복을 입은 관광객들이다. 한국 의상(한복)을 착용하면 창덕궁은 무료로 입장할 수 있지만 후원은 무료로 입장할 수 있습니다. 그 한복을 입는 사람들은 여전히 ????후원 (후원) 가이드 투어 티켓을 사야합니다. 한복은 명동과 종로 인근에 위치한 을지로 지하상가의 많은 상점에서 비교적 저렴한 가격으로 대여할 수 있습니다."
117,1446,776,776,5.0,"this palace rightly is unesco classified and worth visiting. i was even more impressed by the entertaining 90 minute guided tour of the secret garden. you have to take a scheduled guided tour to visit this area and it is well worth the time if you have it. you don't have to be ""into gardens"" to enjoy the beauty of this historical oasis.",1446,창덕궁,117,"이 궁전은 유네스코로 분류되어 방문할 가치가 있습니다. 90분간의 재미있는 시크릿 가든 가이드 투어에 더욱 감동받았습니다. 이 지역을 방문하려면 예정된 가이드 투어에 참여해야 하며 시간이 있다면 충분히 가치가 있습니다. 이 역사적인 오아시스의 아름다움을 즐기기 위해 ""정원으로"" 들어갈 필요는 없습니다."
118,1455,785,785,4.0,"this place is so attractive, for me the best palace still is gyeongbokgung palace or gyeongbok palace, but this place had a very interesting place, that is the secret garden. we can reach this location easily by subway - stop in anguk station, and just walk about 5 minutes, we must paid krw 3000 to enter the changdeokgung palace, and if we want to enter the secret garden, we must add krw 5000. their provided a local tour guide, who will lead and give us an explanation for about 1.5 hours tour around the secret garden area, depend on we choose which language we want to hear the explanation (they have several choosing time - which different languages, as i know chinese, korean, and english).",1455,창덕궁,118,"이곳은 너무 매력적입니다. 저에게 최고의 궁궐은 여전히 ??경복궁이나 경복궁이지만 이곳은 매우 흥미로운 장소, 즉 비밀의 정원이 있었습니다. 우리는 지하철로이 위치에 쉽게 도달 할 수 있습니다 - 안국 역에서 하차하고 약 5 분 정도 걸으면 창덕궁에 들어가기 위해 3000 원을 지불해야하며 비밀 정원에 들어가려면 5000 원을 추가해야합니다. 비밀 정원 지역 주변을 약 1시간 30분 동안 안내하고 설명을 제공하는 현지 투어 가이드는 우리가 설명을 듣고 싶은 언어를 선택하는 것에 달려 있습니다. 중국어, 한국어, 영어)."
119,1462,792,792,5.0,see it...see both of the palaces that is next to each other. you can buy the tickets to the other palace inside the area. there is a guard border between this two palaces and ticket sell is there. you need half a day to just walk around and enjoy the calm,1462,창덕궁,119,보십시오... 나란히 있는 두 궁전을 보십시오. 당신은 지역 내부의 다른 궁전에 티켓을 구입할 수 있습니다. 이 두 궁전 사이에는 경계선이 있으며 티켓 판매가 있습니다. 산책하고 고요함을 즐기려면 반나절이 필요합니다.
120,1470,800,800,4.0,"first this is a unesco heritage site. so one good reason to go. it seats near angku station so getting there is not an issue. take line 3 to angku, exit 3 and walk for 500 meters. this is a huge site so do plan time to visit. this sites have two areas and separate entry fee. 3000 won gets you to the palace. which i feel is good enough. it took me a good 1.5 hours. overall good to spend some time on.",1470,창덕궁,120,먼저 이것은 유네스코 문화 유산입니다. 갈 좋은 이유가 하나 있습니다. 그것은 angku 역 근처에 자리 잡고 있으므로 거기에 도착하는 것은 문제가되지 않습니다. 3호선 앙쿠역 3번 출구로 나와 500미터 걸어가세요. 이것은 거대한 사이트이므로 방문 시간을 계획하십시오. 이 사이트는 두 개의 영역과 별도의 입장료가 있습니다. 3000원이면 왕궁까지 모셔다 드립니다. 충분히 좋다고 생각합니다. 그것은 나에게 좋은 1.5 시간이 걸렸다. 시간을 보내기에 전반적으로 좋습니다.
121,1483,813,813,5.0,"we went on 10:30 english tour of secret garden. 90 minutes of walking hilly areas well worth the effort. then after we went to palace which was self guided, less crowded and more fun on our own. found some things not on the tour book such as sun dial.",1483,창덕궁,121,우리는 비밀 정원의 10시 30분 영어 투어에 갔다. 노력할 가치가 있는 구릉 지역을 90분 동안 걸어야 합니다. 그런 다음 우리가 스스로 안내하는 궁전에 갔을 때 덜 붐비고 더 재미있었습니다. 태양 다이얼과 같은 여행 책에없는 것을 발견했습니다.
122,1524,854,854,5.0,"similar to gyeongbokgung, good for exposure to local culture. few areas to rest away from the sun. has a secret garden but it requires a fee.  bonus is that it's connected to changgyeongung palace (found in the entrance to the secret garden). changgyeongung has more trees (more cover from the sun), more areas to rest in.  compared to gyeongbokgung, this place has markedly less people. (or maybe we were just lucky then).",1524,창덕궁,122,경복궁과 비슷해 현지 문화를 접하기에 좋다. 태양을 피할 수 있는 몇 안 되는 지역. 비밀 정원이 있지만 요금이 필요합니다. 보너스는 창경궁 (비밀의 정원 입구에 있음)과 연결되어 있다는 것입니다. 창경궁은 나무가 더 많고(햇빛을 더 많이 가리고 있음) 쉴 곳이 더 많습니다. 경복궁에 비해 이곳은 사람이 현저히 적습니다. (또는 어쩌면 우리는 그 때 운이 좋았을 수도 있습니다).
123,1527,857,857,5.0,it was just simply amazing! there's no words that i can use to describe the feeling that overcame me when i visited this palace. it was like i simply wished that i could have seen when it was a place where people still lived. it was like a maze and the structures were impressive! the intricate designs were gorgeous! what i love about it is the people who came to see the area wearing hanboks! i so love them dearly! they we're really really amazing! they all look so lovely and pretty!,1527,창덕궁,123,그것은 단순히 훌륭했습니다! 내가 이 궁전을 방문했을 때 나를 압도한 느낌을 설명하는 데 사용할 수 있는 단어는 없습니다. 사람들이 아직 살고 있는 곳을 볼 수 있었으면 좋겠다는 생각뿐이었습니다. 그것은 미로 같았고 구조는 인상적이었습니다! 복잡한 디자인이 멋졌습니다! 내가 좋아하는 것은 한복을 입고 지역을 보러 온 사람들입니다! 나는 그들을 매우 사랑합니다! 그들은 우리가 정말 정말 놀랍습니다! 모두 너무 사랑스럽고 예뻐요!
124,1565,895,895,5.0,beautiful architecture! especially the roofs and how every building's roof layer with each other. if you like ancient oriental architecture this is a must visit.  you will also see many people walking around in hanbok. i believe it is because entering in hanbok is free and it's a great place to take photos in hanbok too.  there is also a separate area called the secret garden which one can only enter by joining a guided tour that comes in different languages. i chose the english tour and learnt a lot about the palace's history.,1565,창덕궁,124,아름다운 건축물! 특히 지붕과 모든 건물의 지붕이 서로 어떻게 연결되어 있는지. 고대 동양 건축을 좋아한다면 꼭 방문해야 할 곳입니다. 한복을 입고 돌아다니는 사람들도 많이 볼 수 있습니다. 한복입장이 자유롭고 한복을 입고 사진찍기 좋은 곳이기 때문인 것 같아요. 다른 언어로 제공되는 가이드 투어에 참여해야만 들어갈 수 있는 비밀 정원이라는 별도의 공간도 있습니다. 나는 영어 투어를 선택했고 궁전의 역사에 대해 많은 것을 배웠습니다.
125,1571,901,901,4.0,"not to miss if you are in seoul historical area. similar to gyeongbokgung palace for most of the people. maybe experts will notice some differences. nevertheless interesting walk through the various buildings (however not allowed to go inside) and the park. during spring time the trees are starting to bloom and everything becomes beautiful.  for people not speaking korean language, there are free guided tours provided in other languages (english, chinese, japanese,..)  the entry fee of 3000w (approx. 3$) is very reasonable. you may add 5000w (5$) for the secret garden which is part of the park but only accessible at certain times and number of visitors is limited to 100 per tour in order to preserve the area.",1571,창덕궁,125,"서울 역사 지역에 있다면 놓치지 마세요. 대부분의 사람들에게 경복궁과 비슷합니다. 아마도 전문가들은 약간의 차이점을 알아차릴 것입니다. 그럼에도 불구하고 다양한 건물(그러나 내부로 들어가는 것은 허용되지 않음)과 공원을 통한 흥미로운 산책. 봄철에는 나무가 피기 시작하고 모든 것이 아름다워집니다. 한국어를 못하는 사람들을 위해 다른 언어(영어, 중국어, 일본어,..)로 제공되는 무료 가이드 투어가 있습니다. 입장료 3000w(약 3$)는 매우 합리적입니다. 공원의 일부이지만 특정 시간에만 액세스할 수 있는 비밀 정원에 5000w(5$)를 추가할 수 있으며 지역을 보존하기 위해 방문자 수는 투어당 100명으로 제한됩니다."
126,1572,902,902,4.0,"the palace complex is similar to many others. if you have been to a few palaces it's more of the same. if it's your first one then it's great as it id not too large. palace took over an hour to explore. worth popping in to the secret garden at the back...an additional 5000 won for the 90min tour. very pretty garden and a nice change from the palace buildings. interesting contrast seeing city buildings all around the palace. easily accessible from anguk station on the orange line. take exit 3 and walk straight ahead. 5 mins max. bukchon area is very close by too with traditional homes, restaurants and shopping.",1572,창덕궁,126,"궁전 단지는 다른 많은 것들과 비슷합니다. 당신이 몇 개의 궁전에 가본 적이 있다면 그것은 더 똑같습니다. 처음이라면 id가 너무 크지 않아서 좋습니다. 궁전을 탐험하는 데 한 시간 이상이 걸렸습니다. 뒤쪽의 비밀 정원에 들를 가치가 있습니다 ... 90 분 투어에 추가로 5000 원. 매우 예쁜 정원과 궁전 건물의 멋진 변화. 궁전 주변의 도시 건물을 보는 흥미로운 대조. 오렌지 라인 안국역에서 쉽게 갈 수 있습니다. 3번출구로 나와 직진. 최대 5분 북촌 지역은 전통 가옥, 레스토랑 및 쇼핑가와도 매우 가깝습니다."
127,1587,917,917,4.0,"this lacks the grandeur of gyeongbukgung but i liked the serene feel of this palace, especially if you go for the suwon. the area open to public is quite small, as majority of the land is within the secret garden tour. actually, you can't explore the whole place even with the secret garden tour but it was worth the extra pay.",1587,창덕궁,127,"경북궁의 웅장함은 부족하지만, 특히 수원에 가면 이 궁궐의 고요한 느낌이 마음에 들었습니다. 대부분의 토지가 비밀 정원 투어 내에 있기 때문에 대중에게 공개되는 지역은 매우 작습니다. 사실 시크릿 가든 투어로도 전체를 둘러볼 수는 없지만 추가 비용을 지불할 가치가 있었습니다."
128,1589,919,919,3.0,the palace is located around the city and easy to go to there and rich the area. the palace is also wonderful,1589,창덕궁,128,궁전은 도시 주변에 위치하고 있으며 거기에 가기 쉽고 지역이 풍부합니다. 궁전도 멋지다
