,level_0,index,Unnamed: 0,STAR,CONTENT,index,NAME,index,번역
95,18365,305,305,5.0,"we brought the kids to seoul children's museum and went around the seoul childrens grand park. the place was huge and there was a big zoo, botanical garden, amusement park and skate park. after a few hours of visiting the above places, we eventually made our way to the children's museum. the museum is more suited for younger kids below 10, as our 11-year old found it a little boring. there were 3 levels in the museum and the kids had a lot of fun playing. the staff stamped out hands on the way in so that we could re-enter if we wanted to visit the cafe or restrooms. overall the place is very clean and accessible, and i would recommend this to families with young children.",18365,어대공,95,"아이들을 데리고 서울어린이박물관에 가서 서울어린이대공원을 둘러보았습니다. 장소는 거대했고 큰 동물원, 식물원, 놀이 공원 및 스케이트 공원이있었습니다. 위의 장소를 몇 시간 동안 방문한 후 우리는 결국 어린이 박물관으로 향했습니다. 박물관은 11세 미만의 어린이에게 더 적합합니다. 박물관에는 3개의 레벨이 있었고 아이들은 재미있게 놀았습니다. 카페나 화장실을 가고 싶을 때 재입장할 수 있도록 직원들이 가는 길에 손을 내밀었다. 전반적으로 장소는 매우 깨끗하고 접근이 용이하며 어린 자녀가 있는 가족에게 추천합니다."
96,18368,308,308,5.0,"if you have kids, this is definitely a worthwhile place to go!  can you imagine going to a park whereby one can do picnic, comes with a zoo and an amusement park? and thats not all... its free! (free except the amusement park rides)  so, do include a day to this place in your itinerary! ????",18368,어대공,96,아이들이 있다면 꼭 가볼만한 곳입니다! 동물원과 놀이동산이 있는 피크닉을 즐길 수 있는 공원에 가는 것을 상상할 수 있습니까? 그게 다가 아닙니다... 무료입니다! (유원지 놀이기구를 제외하고는 무료) 따라서 일정에 이 장소로 가는 날을 포함시키십시오! ????
97,18369,309,309,5.0,"zoo, botanical garden, rainbow fountain are free of charge. amusement rides, animal show and children museum requires entrance fees. springtime can see a lot of cherry blossom flowers too. a good place to have picnic here.  easy to spend half day here with family. suggest to spend a full day with young children.",18369,어대공,97,"동물원, 식물원, 무지개 분수는 무료입니다. 놀이기구, 동물 쇼 및 어린이 박물관은 입장료가 필요합니다. 봄에는 벚꽃도 많이 볼 수 있습니다. 여기에서 피크닉을 즐기기에 좋은 곳입니다. 가족과 함께 반나절을 보내기 쉽습니다. 어린 아이들과 하루 종일 보낼 것을 제안합니다."
98,18371,311,311,4.0,"the park is huge with a bit of everything. the zoo is free and is a good size for small children to meet a few new species.  when i was there, there to be a show (not free) but since everything except the price was in korean, i have no idea if i should go see the show or not.  if i only have a day or two i’d skip the park, but if you have time, the place is very relaxing.",18371,어대공,98,공원은 모든 것이 약간 있는 거대합니다. 동물원은 무료이며 어린 아이들이 몇 가지 새로운 종을 만나기에 좋은 크기입니다. 내가 거기에있을 때 쇼 (무료가 아님)가 있었지만 가격을 제외한 모든 것이 한국어로되어 있었기 때문에 쇼를 보러 가야하는지 여부를 모르겠습니다. 하루나 이틀만 있으면 공원을 건너 뛰겠지만 시간이 있다면 장소는 매우 편안합니다.
99,18372,312,312,5.0,"huge park with play area, zoo, flower garden and science museum. it’s full day activity, all family members will enjoy. must visit.",18372,어대공,99,"놀이 공간, 동물원, 화원 및 과학 박물관이 있는 거대한 공원. 하루 종일 활동으로 모든 가족 구성원이 즐길 수 있습니다. 방문해야합니다."
100,18374,314,314,5.0,"definitely a good place for kids to have fun, there is a theme park and a zoo in this place so it should fill up the whole day",18374,어대공,100,확실히 아이들이 놀기에 좋은 곳입니다. 이곳에는 테마파크와 동물원이 있으므로 하루 종일 채워야합니다.
101,18377,317,317,1.0,"the park itself was fine but we were so disturbed by the living conditions of the animals at the zoo that we did not enjoy the overall visit. the living spaces were incredibly small. three zebras were kept in an area smaller than most backyards. it was very hot that day and we were saddened to see that few animals had areas to cool off in even a small pool of water. most of the animals were pacing back and forth in their tiny living spaces, no doubt due to boredom. one of the fox seemed to have an eye infection. the elephant looked so sad and lonely. some had little shade and no grass. this zoo would should reduce the number of animals and improve the condition of the animals by increasing living space and focusing on improved care.",18377,어대공,101,"공원 자체는 괜찮았지만 동물원에 있는 동물들의 생활환경이 너무 안타까워서 전체적인 관람은 즐기지 못했습니다. 생활 공간은 엄청나게 작았습니다. 세 개의 얼룩말은 대부분의 뒷마당보다 작은 지역에 보관되었습니다. 그 날은 매우 더웠고 우리는 작은 물웅덩이에서도 몸을 식힐 수 있는 동물이 거의 없는 것을 보고 슬펐습니다. 대부분의 동물들이 그들의 작은 생활 공간에서 앞뒤로 서성거리고 있었는데, 틀림없이 지루함 때문이었을 것입니다. 여우 중 하나는 안구 감염이 있는 것 같았습니다. 코끼리는 너무 슬프고 외로워 보였습니다. 일부는 그늘이 적고 풀이 없었습니다. 이 동물원은 동물의 수를 줄이고 생활 공간을 늘리고 관리 개선에 중점을 두어 동물의 상태를 개선해야 합니다."
102,18378,318,318,5.0,"this park has it all including a zoo, a children's museum, kid's auto park, amusement park with rides, playground, outdoor concert hall, anistory where they have plays/musicals and the music fountain.we accessed this park from the seoul children's grand park subway station exit #1.there are plenty of drink vending machines in the park and also a couple of small restaurants and canteens that sell food as well. we ate at the fried chicken restaurant that's located right next to the anistory.we spent about 20,000 krw for a family of 4. plus there are bathrooms with baby changing stations located all throughout the park which was very convenient. if you go i would allocate at least 4 hours for this park but you could easily spend a whole day here.",18378,어대공,102,"이 공원에는 동물원, 어린이 박물관, 어린이 자동차 공원, 놀이기구가있는 유원지, 놀이터, 야외 콘서트홀, 연극 / 뮤지컬이있는 애니스토리 및 음악 분수가 있습니다. 우리는 서울 어린이 대공원에서이 공원에 접근했습니다. 지하철 역 출구 #1.공원에는 음료 자판기가 많이 있으며 음식을 판매하는 몇 개의 작은 레스토랑과 매점도 있습니다. 우리는 애니스토리 바로 옆에 있는 프라이드 치킨 레스토랑에서 먹었습니다. 우리는 4인 가족을 위해 약 20,000 krw를 썼습니다. 게다가 공원 전체에 아기 기저귀 갈이 스테이션이 있는 욕실이 있어 매우 편리했습니다. 당신이 간다면 나는이 공원에 적어도 4 시간을 할당 할 것이지만 하루 종일 쉽게 보낼 수 있습니다."
103,18380,320,320,4.0,"like the name, children's grand park, this place is suitable for kids and family. many attractions to be seen, most of all are free. we spent 3.5 hours was not enough.... you even can spend a whole day here...... for day to night to explore whole area.  there are zoo, theme park, monkey bars, garden, many more...  we need to come back to explore more.  one thing that need to be improved is about food. need more stands / small stores that provide foods such as in myengdong street food.",18380,어대공,103,"어린이대공원이라는 이름처럼 아이들과 가족들이 이용하기 좋은 곳입니다. 볼거리가 많고 무엇보다 무료입니다. 우리는 3.5 시간을 보냈습니다. 충분하지 않았습니다. .... 여기에서 하루 종일 보낼 수도 있습니다. 밤낮으로 전체 지역을 탐험할 수 있습니다. 동물원, 테마파크, 원숭이 바, 정원 등이 있습니다. 더 많은 것을 탐험하려면 다시 방문해야 합니다. 개선해야 할 한 가지는 음식에 관한 것입니다. 명동 길거리 음식과 같은 음식을 제공하는 더 많은 노점/작은 상점이 필요합니다."
104,18381,321,321,5.0,this place is near my home and i usually go there for a walk. this place is really nice. they have a zoo too their but it's not that big but enough to entertain you. it is also a good place to workout.,18381,어대공,104,이 곳은 집에서 가깝고 나는 보통 산책을 하러 갑니다. 이 곳은 정말 좋습니다. 그들은 동물원도 가지고 있지만 그렇게 크지는 않지만 당신을 즐겁게 하기에 충분합니다. 운동하기에도 좋은 곳입니다.
105,18382,322,322,4.0,"after visiting everland with its terrible queues i enjoyed grand park for its quietness and free access. there is a decent zoo which is free! nice place to walk around, eat, sleep on the grass at sunny day. very good fountain with music show.",18382,어대공,105,"끔찍한 대기열이있는 에버랜드를 방문한 후 나는 조용하고 무료 입장이 가능한 그랜드 파크를 즐겼습니다. 무료인 괜찮은 동물원이 있습니다! 화창한 날 잔디에서 걷고, 먹고, 잠자기 좋은 곳. 음악 쇼가있는 아주 좋은 분수."
106,18385,325,325,5.0,"this is one of seoul's best values for the family or anyone really. it's an old huge park that has many things to do for all types of people whether young or old. one of the highlights is the amusement park which is not huge but good for children up to high school kids. the rides aren't huge but big enough for kids to enjoy and you can purchase single ride tickets too.  there's a smallish zoo that kids would love. also, there are a couple of playgrounds for kids to romp around in. if the weather is good, i would recommend taking a day or half a day and walking around.",18385,어대공,106,이것은 가족이나 누군가를 위한 서울의 최고의 가치 중 하나입니다. 나이가 많든 적든 모든 유형의 사람들을 위해 할 일이 많은 오래된 거대한 공원입니다. 하이라이트 중 하나는 거대하지는 않지만 고등학생까지 어린이에게 좋은 놀이 공원입니다. 놀이기구는 크지는 않지만 아이들이 즐길 수 있을 만큼 충분히 크며 단일 놀이기구 티켓도 구매할 수 있습니다. 아이들이 좋아할 작은 동물원이 있습니다. 또한 아이들이 뛰어놀 수 있는 놀이터가 몇 군데 있습니다. 날씨가 좋으면 하루나 반나절 정도 시간을 내어 주변을 산책하는 것이 좋습니다.
107,18386,326,326,2.0,"this large park in amongst the buildings is supposedly all about the kids. there is an amusement park with rides, a small zoo and theatre within the park. the zoo is horrendous. ...awful enclosures, the animals are lacking stimulation. i was mortified to see a vending machine selling food for the animals- people were encouraged to feed the animals. i saw some young adults throwing food at, not to, thr chimp and baboons. awful behavior. the chimp enclosure is disgusting. ..the guinea pigs had a better home. also the big cats and elephant have very small enclosures too. it broke my heart. many exhibits were closed to prevent the spread of bird flu (so the signs said). lots of old people meeting up for dating and walking group within the park. the botanical gardens within the park were awful too....totally indoors! not really a garden, more like a green house. i was disappointed by my visit.",18386,어대공,107,"건물 사이에 있는 이 큰 공원은 아마도 아이들에 관한 모든 것입니다. 놀이기구가 있는 놀이동산, 공원 안에 작은 동물원과 극장이 있습니다. 동물원은 끔찍합니다. ...끔찍한 우리, 동물들은 자극이 부족합니다. 나는 동물을 위한 음식을 판매하는 자동 판매기를 보고 창피했습니다. 사람들은 동물에게 먹이를 줄 것을 권장했습니다. 나는 몇몇 젊은 성인들이 침팬지와 개코원숭이에게 음식을 던지는 것을 보았다. 끔찍한 행동. 침팬지 인클로저가 역겹습니다. ..기니피그는 더 나은 집을 가졌습니다. 또한 큰 고양이와 코끼리는 매우 작은 인클로저를 가지고 있습니다. 그것은 내 마음을 아프게 했다. 조류 독감의 확산을 방지하기 위해 많은 전시물이 폐쇄되었습니다. 공원 내에서 데이트와 걷기 그룹을 위해 만나는 많은 노인들. 공원 내의 식물원은 너무 끔찍했습니다. ....완전히 실내입니다! 실제로 정원이 아니라 그린 하우스에 가깝습니다. 나는 내 방문에 실망했다."
108,18390,330,330,5.0,"fun place to visit, especially if you have kids with you. basically an all-in-one park. they have several zoos, playground (very large and themed too!), picnic areas, pools (if i am not mistaken, it was closed for maintenance when i was visiting), lots of gorgeous plants and trees. the area was well-taken care of. i felt like i was in a tv show hahaha. awesome for kids as well. i saw lots of kids having fun by themselves there. easy access to the subway. close to sejong university, where i was staying. admission was free! i spent a good 2 hours just sightseeing. great for solo wanderers who wants peace from bricks and skyscrapers. also safe for female travelers. they even have background music along their alleys. oddly creative, i must say.",18390,어대공,108,"특히 자녀가 있는 경우 방문하기에 재미있는 곳입니다. 기본적으로 올인원 파크. 그들은 여러 개의 동물원, 놀이터 (매우 크고 테마도 있습니다!), 피크닉 장소, 수영장 (내가 방문했을 때 유지 보수를 위해 문을 닫았습니다), 많은 화려한 식물과 나무가 있습니다. 그 지역은 잘 보살펴졌다. 마치 방송에 나온 것 같았어요 ㅋㅋㅋㅋ 아이들에게도 굉장합니다. 나는 그곳에서 많은 아이들이 혼자서 즐겁게 노는 것을 보았다. 지하철에 쉽게 접근할 수 있습니다. 내가 머물렀던 세종대학교와 가깝다. 입장료는 무료였습니다! 나는 단지 관광에 좋은 2시간을 보냈다. 벽돌과 고층 빌딩에서 평화를 원하는 솔로 방랑자에게 좋습니다. 여성 여행자에게도 안전합니다. 그들은 심지어 그들의 골목을 따라 배경 음악을 가지고 있습니다. 이상하게 창의적, 나는 말해야합니다."
109,18394,334,334,1.0,"while this park is okay (nothing too special) the zoo area is totally depressing. it can be really hard to see the animals penned in such small enclosures. in seoul, there are dozens of other parks and even a better zoo. i would really advise travelers to not go to this place. if you want amusement rides, you can find several other amusement parks in and around seoul to visit that don't have such a sad portion to their park.",18394,어대공,109,이 공원은 괜찮지만(별로 특별하지 않음) 동물원 지역은 완전히 우울합니다. 그런 작은 울타리 안에 갇힌 동물을 보는 것은 정말 어려울 수 있습니다. 서울에는 수십 개의 다른 공원과 더 나은 동물원이 있습니다. 나는 여행자에게 이곳에 가지 말라고 정말로 조언하고 싶습니다. 놀이기구를 원하신다면 서울과 그 주변의 다른 놀이공원을 찾아보세요. 공원에는 그런 슬픈 부분이 없습니다.
110,18395,335,335,5.0,"we stayed nearby the park. i walked to children's park almost every morning until i checked out to hotel. i couldn't believe my eyes that this park is really huge and grand! to me, it was amazing! i love this park on top of all parks. the feeling was good while walking (really long up and down walk) that you could actually explore many places in it.  there was a cafe that you could get a good souvenir and helped the children from the other side of the world. there was a massive grand orchestral open air hall that i sat there and listened to classical music (scheduled and not open as yet especially in winter depending on the time schedule).  the breeze was so cool and warm sunshine. the other side has tin man park with all unusual shapes and sizes in forming different art piece for adults and kids. wings chair, playground and hopping scale towards the dustbins (if you still have kids heart, you know what i'm talking about~ lol). you too can play as it said adults are allow to play. please read the sign before playing and keep it tidy.  there is a mini zoo but closed during winter (i was disappointed for not able to visit) and botanica garden. you might want to bring your kids or friends could visit during other season of time. on the other side, there was a huge theater and performance place that only opens at 10am (korea time) but i usually take my early walk and i skip this.  lots of people walking and exercising in this park. you can go to a special training animal place and find out more when they open at 10am. a water park centre is also there too. by, now you will be thinking, are you serious? yes! i wish i could have more time for it! there are pagoda, some resting place, a bridge, many many sculptures and historical monuments, also a garden of nice flowers (winter no longer can be seen).  don't miss the cafe as you can see coffee seed plant at other season. music pieces too. i love arts, science and music with coffee and you would definitely see my reviews will be based on this.  it was a good experience staying in the neighborhood with nice landlady, good shoe seller (aunty who is dedicated) and lots of food surrounded. easy to get your amenities at the convenience shops too!  check this park out and i truly hope you will love it! entrance is free!",18395,어대공,110,"우리는 공원 근처에 머물렀다. 나는 호텔에 체크아웃할 때까지 거의 매일 아침 어린이 공원에 걸어갔다. 나는 이 공원이 정말로 거대하고 웅대하다는 나의 눈을 믿을 수 없었다! 나에게, 그것은 훌륭했다! 나는 모든 공원 위에 있는 이 공원을 좋아합니다. 실제로 많은 곳을 탐험 할 수 있다는 느낌이 좋았습니다. 좋은 기념품을 살 수 있고 지구 반대편에서 온 아이들을 도울 수 있는 카페가 있었습니다. 거기에 앉아서 클래식 음악을 들을 수 있는 거대한 그랜드 오케스트라 야외 홀이 있었습니다. 바람은 너무 시원하고 따스한 햇살이었다. 다른 쪽에는 성인과 어린이를 위한 다양한 예술 작품을 만드는 데 있어 모든 특이한 모양과 크기의 주석 맨 공원이 있습니다. 날개 의자, 놀이터 및 쓰레기통을 향한 호핑 저울 (아직 어린이 마음이 있다면 내가 무슨 말을하는지 알 것입니다 ~ lol). 당신도 어른이 놀 수 있다고 말한대로 놀 수 있습니다. 플레이하기 전에 표지판을 읽고 정리정돈을 유지하십시오. 미니 동물원이 있지만 겨울(방문할 수 없어서 실망)과 식물원에는 문을 닫았습니다. 다른 계절에 방문할 수 있는 아이들이나 친구들을 데려오고 싶을 수도 있습니다. 반대편에는 오전 10시(한국 시간)에만 문을 여는 거대한 극장과 공연장이 있었지만 저는 보통 일찍 산책을 하고 건너뛰었습니다. 많은 사람들이 이 공원에서 걷고 운동합니다. 동물 훈련소에 가시면 오전 10시에 오픈하시면 자세히 알 수 있습니다. 워터파크 센터도 있습니다. 지금 당신은 생각하고있을 것입니다, 당신은 진심입니까? 예! 나는 그것을 위해 더 많은 시간을 가질 수 있기를 바랍니다! 탑, 쉼터, 다리, 많은 조각품과 역사적 기념물, 멋진 꽃 정원도 있습니다(겨울은 더 이상 볼 수 없음). 다른 계절에 커피 씨앗을 볼 수 있으니 카페를 놓치지 마세요. 음악 조각도. 나는 커피와 함께 예술, 과학, 음악을 사랑하고 당신은 분명히 내 리뷰가 이것을 기반으로 한다는 것을 알게 될 것입니다. 좋은 집주인, 좋은 신발 판매자 (헌신하는 아줌마) 및 많은 음식으로 둘러싸인 이웃에 머무르는 것은 좋은 경험이었습니다. 편의점에서도 쉽게 어메니티를 얻을 수 있어요! 이 공원을 확인하고 정말로 당신이 그것을 사랑하기를 바랍니다! 입장료는 무료입니다!"
111,18396,336,336,5.0,"seoul children grand park is a good place to see cherry blossom on april. crowd but the space is big enough for you to take a rest, eat some snacks, sit in the grass and enjoy the beautiful cherry blossom! there is also a zoo inside the park!~ recommend visit on april^^",18396,어대공,111,서울어린이대공원은 4월의 벚꽃을 보기 좋은 곳입니다. 붐비지만 공간은 충분히 커서 휴식을 취하고 간식을 먹고 잔디밭에 앉아 아름다운 벚꽃을 즐길 수 있습니다! 공원 안에 동물원도 있어요!~ 4월에 가는걸 추천^^
112,18399,339,339,4.0,"the entire park is a good place for kids to roam. there are at least two playgrounds where kids can use the facilities. we paid 500won for free play of traditional korean games and also arcade games at the stage area (just near the entrance).  for the museum, it will be worthwhile to go in earlier so that your kids can have more time to explore all the stations. the driving centre was closed when we went there at about 3 pm on a saturday.  there is a lack of restaurants around so it will be good to pre pack some food in case your kids are hungry. the only food place we can get is the small cafeteria at the museum.  most of the zoo enclosures were closed or empty (probably due to winter and the bird flu season) so do not expect to see much from the zoo.",18399,어대공,112,공원 전체가 아이들이 뛰어놀기에 좋은 곳입니다. 아이들이 시설을 사용할 수 있는 놀이터가 두 개 이상 있습니다. 우리는 한국 전통 게임과 아케이드 게임을 무대 공간(입구 바로 옆)에서 플레이하기 위해 500원을 지불했습니다. 박물관의 경우 아이들이 모든 역을 탐험하는 데 더 많은 시간을 가질 수 있도록 일찍 입장하는 것이 좋습니다. 우리가 토요일 오후 3시쯤 갔을 때는 드라이빙 센터가 문을 닫았다. 주변에 식당이 부족하기 때문에 아이들이 배고픈 경우를 대비해 음식을 미리 싸두는 것이 좋습니다. 우리가 얻을 수 있는 유일한 음식 장소는 박물관의 작은 카페테리아입니다. 동물원 인클로저의 대부분은 폐쇄되었거나 비어 있으므로(아마 겨울과 조류 독감 시즌으로 인해) 동물원에서 많은 것을 볼 것으로 기대하지 마십시오.
113,18401,341,341,4.0,"i currently live as an expat right beside the children's grand park. i walk through it everyday. this park is huge (3 km around) as it used to be an 18 hole golf course. one reason to visit the park is just to sit, relax, enjoy the sites (zoo, gardens, amusement park, exercise stations are good to see too), but also, it's a great place to see how regular seoul families enjoy their day off. the kids are adorable, the parents are attentive and the older crowd seem busy staying in shape. if you can catch a lawn bowling tournament or a badminton game, you're in for a full sight. in july and august you may want to bring bathers or a set of dry clothes for little kids as there's a great stream/water pond to play in near the centre of the park. and don't miss the flowers. the park gardeners have done an excellent job ensuring there's always something in bloom. spring is especially pretty in cherry blossom season. use subway line 7 for easy access (parking is a pain on the weekends).",18401,어대공,113,"저는 현재 어린이 대공원 바로 옆에 국외 거주자로 살고 있습니다. 나는 그것을 매일 걷습니다. 이 공원은 18홀 골프 코스였기 때문에 거대합니다(주변 3km). 공원을 방문하는 이유 중 하나는 앉아서 휴식을 취하고 명소(동물원, 정원, 놀이 공원, 운동장도 볼 수 있음)를 즐기기 위함이지만, 또한 일반 서울 가족들이 쉬는 날을 즐기는 모습을 보기에도 좋은 곳입니다. . 아이들은 사랑스럽고 부모는 세심한주의를 기울이며 나이든 사람들은 몸매를 유지하기 위해 바쁜 것 같습니다. 잔디 볼링 토너먼트나 배드민턴 경기를 관람할 수 있다면 완전히 눈에 띕니다. 7월과 8월에는 공원 중앙 근처에 큰 개울/물 연못이 있으므로 목욕을 하거나 어린 아이들을 위한 마른 옷을 가져오는 것이 좋습니다. 그리고 꽃을 놓치지 마세요. 공원 정원사는 항상 꽃이 만발하도록 하는 훌륭한 일을 해냈습니다. 봄은 특히 벚꽃 시즌에 아름답습니다. 지하철 7호선 이용 (주말 주차 불편)"
114,18402,342,342,4.0,"this park has lots of activities including a few playgrounds, different parks to walk through and play and a zoo which was free (!!) that had all the big african cats, tigers, bears, elephants, monkeys and more. the zoo enclosures allowed you to see the animals really close which was cool. there is also an amusement park, water play area, lots of shaded picnic areas and also a paid children's museum. area is quite large and you can rent strollers at the park for us$3 a day which is good value. food outlets also on sight. worth a visit to entertain younger kids for a day. minus 1 star as the location is a bit far from the city centre - about 30-45min taxi ride depending on traffic (costs about us$15 in orange taxi). there is a subway train station out front which may be potentially quicker. with it though given the large free play area and zoo for kids!",18402,어대공,114,"이 공원에는 몇 개의 놀이터, 걷고 놀 수 있는 다른 공원, 그리고 모든 큰 아프리카 고양이, 호랑이, 곰, 코끼리, 원숭이 등이 있는 무료(!!) 동물원을 포함한 많은 활동이 있습니다. 동물원 인클로저를 통해 동물을 정말 가까이서 볼 수 있었고 시원했습니다. 놀이 공원, 물놀이 공간, 그늘진 피크닉 장소 및 유료 어린이 박물관도 있습니다. 지역은 꽤 크며 공원에서 하루 3달러에 유모차를 빌릴 수 있으며 이는 좋은 가치입니다. 음식 아울렛도 보입니다. 하루 동안 어린 아이들을 즐겁게하기 위해 방문할만한 가치가 있습니다. 위치가 도심에서 조금 떨어져 있기 때문에 별 1개를 뺍니다. 교통 상황에 따라 택시로 약 30-45분 소요됩니다(오렌지 택시 비용은 약 15달러). 잠재적으로 더 빠를 수 있는 지하철역이 앞에 있습니다. 그것으로 아이들을위한 큰 무료 놀이 공간과 동물원이 주어졌습니다!"
115,18403,343,343,3.0,my child is six and wanted to spend most of his time at the amusement rides. however he was deemed too short to ride most even with an adult - and even the dodgems which was a surprise. so the rides were limited. we also tried to go to a part of the park where kids can drive little cars but it was all shut up and didn't look to be used much. we didn't get to the zoo part.,18403,어대공,115,제 아이는 6살이고 대부분의 시간을 놀이기구에서 보내고 싶어했습니다. 그러나 그는 성인과 함께 타기에는 너무 짧은 것으로 간주되었습니다. 심지어는 놀라운 닷젬까지였습니다. 그래서 놀이기구가 제한적이었습니다. 우리는 또한 아이들이 작은 차를 몰 수 있는 공원의 일부에 가려고 노력했다. 그러나 그것은 모두 닥쳐 있었고 많이 사용되는 것처럼 보이지 않았다. 우리는 동물원 부분에 도착하지 않았습니다.
116,18404,344,344,5.0,"we came as a family of 3 with our 3 year old daughter. we came here for the day. my review is very similar to others - there are several playgrounds, a water playground, lots of gorgeous paths to walk, an amusement park aimed at older children and adults, as well as numerous places to grab a snack or drink. it was easy to find as well. we took line 7 to children's grand park stop, then exit 1. park is free of admission, unless your child wants to participate in the amusement area or ride an animal in the zoo. if you are looking for somewhere that your kids can just run and play out some energy after a lot of sight-seeing, this is the perfect place.",18404,어대공,116,"우리는 3 살짜리 딸과 함께 3 인 가족으로 왔습니다. 우리는 하루 동안 여기에 왔습니다. 내 리뷰는 다른 사람들과 매우 유사합니다. 여러 놀이터, 물놀이장, 걸을 수 있는 멋진 길, 나이가 많은 어린이와 성인을 대상으로 하는 놀이 공원, 간식이나 음료를 즐길 수 있는 수많은 장소가 있습니다. 찾기도 쉬웠다. 우리는 7호선을 타고 어린이 대공원 정류장에서 하차한 다음 1번 출구로 나갔습니다. 자녀가 놀이 공간에 참여하거나 동물원에서 동물을 타기를 원하지 않는 한 공원은 무료입니다. 많은 볼거리를 본 후 아이들이 뛰어놀고 에너지를 얻을 수 있는 곳을 찾고 있다면 이곳이 완벽한 곳입니다."
117,18406,346,346,5.0,"prepare to spend a full day here. the grand park is next to the children's museum which is a separate attraction so you should plan to do both.  the grand park is meant for kids, and adults can enjoy the scenery with ample spaces and seats for picnics. there are several attractions within the park itself. we managed to only see the fountain at the entrance, three life sizes tayo buses, a sand playground with fun slides and swings, and parts of the zoo which is free. this is a great value for money attraction for visitors which is easily accessible by metro and surely enjoyable for children of all age groups.  a definite recommendation for first time family visitors to seoul with young children.",18406,어대공,117,"여기서 하루 종일 보낼 준비를 하세요. 그랜드 파크는 별도의 명소인 어린이 박물관 옆에 있으므로 두 가지 모두를 계획해야 합니다. 대공원은 아이들을 위한 공간이며 어른들은 피크닉을 할 수 있는 충분한 공간과 좌석이 있어 경치를 즐길 수 있습니다. 공원 자체에는 여러 명소가 있습니다. 우리는 입구의 분수, 3개의 실물 크기 타요 버스, 재미있는 미끄럼틀과 그네가 있는 모래 놀이터, 무료인 동물원의 일부만 볼 수 있었습니다. 이것은 지하철로 쉽게 접근할 수 있고 모든 연령대의 어린이들이 확실히 즐길 수 있는 방문객들을 위한 훌륭한 가치의 관광 명소입니다. 어린 자녀와 함께 서울을 처음 방문하는 가족에게 강력 추천합니다."
118,18407,347,347,4.0,"we had a great time here with my daughter. the park has many playgrounds, an amusement park, and a zoo. the amusement park you need to pay but it is reasonable prices and no line ups the day we went. the zoo is nice and it is free.",18407,어대공,118,"우리는 딸과 함께 여기서 즐거운 시간을 보냈습니다. 공원에는 많은 놀이터, 놀이 공원 및 동물원이 있습니다. 유원지는 지불해야하지만 합리적인 가격이며 우리가 간 날에는 라인업이 없습니다. 동물원은 좋고 무료입니다."
119,18408,348,348,5.0,"we are foreigners living in seoul and loved this gem. it's very easy to get to from line 4 on the subway. we came here to go to the zoo but we found much more here. there is a great place for small kids to play indoors but that can be pricey. i would avoid coming here on jr sunny days though, the walking can be brutal.",18408,어대공,119,우리는 서울에 사는 외국인이고이 보석을 좋아했습니다. 지하철 4호선에서 쉽게 갈 수 있습니다. 우리는 동물원에 가려고 여기에 왔지만 여기에서 더 많은 것을 찾았습니다. 어린 아이들이 실내에서 놀기에 좋은 장소가 있지만 가격이 비쌀 수 있습니다. 나는 주니어 화창한 날에 여기에 오는 것을 피할 것입니다. 걷는 것은 잔인 할 수 있습니다.
120,18410,350,350,5.0,seoul childrens grand park. it is okey. girl have a nice day. zoo. anistoty water garden and . . . all okey,18410,어대공,120,서울어린이대공원. 괜찮아. 좋은 하루 되세요. 동물원. 니스토티 워터 가든과 . . . 괜찮아
121,18412,352,352,5.0,"has a zoo as well as activity area for kids - in summer its a great attraction (if its not raining) zoo display includes elephants, tiger and other members of the cat family (puma, panther, leopard etc.) activity area has a fee that need sot be paid if you want to take the rides etc.",18412,어대공,121,"동물원과 어린이용 활동 구역이 있습니다. 여름에는 큰 매력(비가 오지 않는 경우) 동물원 전시에는 코끼리, 호랑이 및 기타 고양이 가족 구성원(퓨마, 표범, 표범 등)이 포함됩니다. 활동 구역에는 유료 놀이기구 등을 타고 싶다면 지불해야합니다."
122,18413,353,353,5.0,loved the free zoo! animals are well kept and we saw different species of animals we couldn't see back home! nice and big playground area for the kids. can easily spend 2-3 hours there just spending time at the zoo and play areas and that's not even half of the park covered!,18413,어대공,122,무료 동물원을 좋아했습니다! 동물들은 잘 가꾸어졌고 우리는 집에서 볼 수 없었던 다른 종의 동물들을 보았습니다! 아이들을위한 훌륭하고 큰 놀이터. 동물원과 놀이 공간에서 시간을 보내는 것만으로도 2-3시간을 쉽게 보낼 수 있으며 공원의 절반도 차지하지 않습니다!
123,18414,354,354,5.0,good and fairly big park with zoo and playground. it is quite a good option to visit with kids especially during spring and summer time. there are enough foods outlets as well as toilets,18414,어대공,123,동물원과 놀이터가 있는 좋고 꽤 큰 공원. 특히 봄과 여름에 아이들과 함께 방문하기에 아주 좋은 선택입니다. 식당과 화장실이 충분합니다
