,level_0,index,Unnamed: 0,STAR,CONTENT,index,NAME,index,번역
116,1226,1226,1226,4.0,"i'd recommend this as your first stop in seoul to get a feel for what korea has to offer. it will most likely also be all the palaces and temples you will want to see for your whole time in seoul, which is fair because there's so much more to do in the city. maybe my expectations were too high, but while i found it was nice to walk around and experience something i don't normally see which is of high historic value, i found it a little underwhelming. although for such a low price it's definitely worth it.  you're free to walk around by yourself without a tour, plenty of opportunities to take photos, the tour isn't really essential unless you want to learn a lot about the history. the secret garden tour is reasonably good and gives you enough information about the palace to keep you satisfied. even then, you're not really missing out if you don't take a tour, but it's still nice to do. jongmyo is the only place in the area where you've forced to take a tour 6 days of the week, so if you have limited time i'd recommend not taking any tours here.",1226,ChangDeokgung,116,"나는 이것을 한국이 제공하는 것에 대한 느낌을 얻기 위해 서울에 처음으로 들르는 곳으로 추천하고 싶습니다. 서울에서 평생 가보고 싶은 모든 궁전과 사원이 있을 것입니다. 서울에는 할 일이 훨씬 더 많기 때문에 당연한 일입니다. 어쩌면 내 기대가 너무 높았을 수도 있지만 역사적 가치가 높은 곳을 돌아 다니며 일반적으로 볼 수없는 무언가를 경험하는 것이 좋았다는 것을 알았지 만 약간 실망 스럽습니다. 비록 그렇게 저렴한 가격에 그만한 가치가 있습니다. 당신은 여행 없이 혼자서 자유롭게 걸을 수 있고, 사진을 찍을 수 있는 많은 기회가 있습니다. 당신이 역사에 대해 많이 배우고 싶지 않다면 여행은 정말로 필수적이지 않습니다. 비밀 정원 투어는 합리적으로 좋고 궁전에 대한 충분한 정보를 제공하여 만족할 수 있습니다. 그래도 투어를 하지 않으면 정말 놓칠 수 없지만 그래도 하는 것이 좋습니다. 종묘는 당신이 일주일에 6일 동안 투어를 해야 하는 지역의 유일한 장소이므로 시간이 제한적이라면 이곳에서 투어를 하지 않는 것이 좋습니다."
117,1243,1243,1243,5.0,"for me, this is my favorite palace in seoul. not as grand as kyong bok, but charming in it's own way. stunning architecture and landscaping. the secret gardens are well worth the extra ticket. visitors are allowed in small groups of about 50 people at a time. in the secret garden (beewon) you can see magnificent ponds, smaller intimate scale buildings made for the royal family and unusual sets of buildings intended for the royals to ""experience"" a rustic village. the area for poetry writing and drinking is well preserved.",1243,ChangDeokgung,117,"나에게 이것은 서울에서 내가 가장 좋아하는 궁전입니다. 경복만큼 웅장하지는 않지만 나름대로 매력적이다. 멋진 건축물과 조경. 비밀 정원은 추가 티켓의 가치가 있습니다. 방문자는 한 번에 약 50명 정도의 소규모 그룹으로 허용됩니다. 비밀의 정원(비원)에서는 웅장한 연못, 왕실을 위해 지어진 작고 친밀한 규모의 건물, 그리고 왕족이 소박한 마을을 ""경험""하기 위한 특이한 건물 세트를 볼 수 있습니다. 시를 쓰고 마시는 지역은 잘 보존되어 있습니다."
118,1247,1247,1247,5.0,this is a great palace in an interesting area after your visit. beautiful gardens and a great tour for english speakers. a must visit in seoul.,1247,ChangDeokgung,118,이것은 당신의 방문 후 흥미로운 지역에 있는 훌륭한 궁전입니다. 아름다운 정원과 영어 사용자를 위한 훌륭한 여행. 서울에서 꼭 가봐야 할 곳.
119,1262,1262,1262,5.0,"my fiancee and i visited this palace on a sunday afternoon.  the sheer size of the palace is quite impressive and it is well worth the 3 000 won entrance fee. we also wanted to experience the secret garden, however access to the garden is restricted to guided tours only, and the tour time table did not fit with our time schedule.  opening hours (palace & secret garden) is from 09:00. closing time varies between 16:30 to 18:00 depending on the time of year. closed on mondays.  guided tours (in english) to the secret garden is at: 11:30 13:30 14:30 15:30 english speaking guided tours are offered only between february and october.  guided tours in english to the palace area are at 10:30 and 14:30 only.  fees for the palace area is 3000 / 1500 won for adults / children, while fees for the secret garden (palace area included) are 8000 / 4000 won for adults / children. seniors (over 65 years of age) pay 5000 won.  my fiancee and i found our visit to be a rewarding experience and we would not hesitate recommending it as an attraction.",1262,ChangDeokgung,119,"내 약혼자와 나는 일요일 오후에 이 궁전을 방문했습니다. 3,000원의 입장료가 아깝지 않은 궁궐의 규모가 상당히 인상적입니다. 우리도 비밀의 정원을 경험하고 싶었지만 정원에 대한 접근은 가이드 투어로만 제한되었고 투어 시간표는 우리 시간표와 맞지 않았습니다. 영업시간(궁전&비밀정원)은 09:00부터입니다. 닫는 시간은 연중 시기에 따라 16:30~18:00입니다. 월요일 휴무. 비밀 정원 가이드 투어(영어): 11:30 13:30 14:30 15:30 영어 가이드 투어는 2월과 10월에만 제공됩니다. 궁전 지역으로의 영어 가이드 투어는 10:30 및 14:30에만 있습니다. 궁궐 입장료는 어른/소인 3000/1500원, 비밀정원(궁전 포함)은 어른/어린이 8000/4000원이다. 시니어(65세 이상)는 5000원입니다. 내 약혼자와 나는 우리 방문이 보람있는 경험임을 알았고 주저하지 않고 명소로 추천했습니다."
120,1263,1263,1263,5.0,"the secret gardens make this tour worth it. even though it is ranked higher, we thought this palace was better than gyeongbukgung palace.  the tour was 1.5 hours and i thought i would get bored--not a chance. every 5 mins we were on to a different area with a new story. it was amazing.",1263,ChangDeokgung,120,비밀 정원은 이 여행을 가치 있게 만듭니다. 순위는 높지만 경북궁보다는 이 궁이 낫다고 생각했다. 여행은 1.5시간이었고 나는 지루할 것이라고 생각했습니다. 기회가 아닙니다. 5분마다 우리는 새로운 이야기가 있는 다른 지역으로 이동했습니다. 그것은 훌륭했다.
121,1269,1269,1269,5.0,took the guided tour of the secret garden in the palace. guide was very entertaining and knowledgeable of the history of the place. approximately 2 hours tour but the area covered is vast and the secret garden really is beautiful.,1269,ChangDeokgung,121,궁전의 비밀 정원을 가이드 투어에 참여했습니다. 가이드는 매우 재미 있고 장소의 역사에 대해 잘 알고있었습니다. 약 2시간의 투어지만 커버되는 지역은 광대하고 비밀의 정원은 정말 아름답습니다.
122,1292,1292,1292,5.0,"the real star of this place is the hiwon, secret garden area. it's about a 55 minute tour and be sure to bring good walking shoes. the secret garden tour fills up fast and they offer it to english speakers only a few times a day so come early to get a ticket (an extra cost to the general admission ticket) if you purchase the combination ticket book you just have to show your secret garden part of the book to get a ticket.",1292,ChangDeokgung,122,이곳의 진짜 별은 비밀정원 '희원'이다. 약 55분 정도 소요되며 좋은 운동화를 준비하세요. 비밀 정원 투어는 빠르게 채워지며 하루에 몇 번만 영어 사용자에게 제공되므로 조합 티켓 북을 구입하는 경우 티켓을 받으려면 일찍 오세요(일반 입장권 추가 비용). 책의 비밀 정원 부분에서 티켓을 얻습니다.
123,1293,1293,1293,5.0,"not as grand as the gyeongbokgung palace but a more peaceful and calmer place. unlike gyeongbokgung, changdeokgung wasn't completely destroyed by the japanese and reconstructed, so it has a special serenity almost palpable.  the real draw for me is the secret garden tour. this is the rest of the palace complex, about 60% of the total area. you have to book online in advance, and the slots for a tour in english go fast. we were fortunately to get 2 of the last 3 slots for a late morning tour. the secret garden tour is quite a long walk across hilly terrain, but what a beautiful place! a royal refuge indeed. pity the royal tombs were closed to conservation.  my advice is to plan ahead and make your booking way in advance, and bring a good pair of hiking shoes.",1293,ChangDeokgung,123,"경복궁처럼 웅장하지 않고 더 평화롭고 한적한 곳. 창덕궁은 경복궁과 달리 일제에 의해 완전히 파괴되지 않고 재건되어 특별한 평온함을 느낄 수 있습니다. 저에게 진짜 무승부는 시크릿 가든 투어입니다. 이것은 전체 면적의 약 60%인 나머지 궁전 단지입니다. 사전에 온라인으로 예약해야 하며 영어로 된 투어는 빠르게 진행됩니다. 우리는 운 좋게도 늦은 아침 투어를 위해 마지막 3개의 슬롯 중 2개를 얻었습니다. 시크릿 가든 투어는 언덕이 많은 지형을 가로지르는 꽤 긴 산책이지만, 정말 아름다운 곳입니다! 그야말로 왕실의 도피처. 유감스럽게도 왕의 무덤은 보존을 위해 폐쇄되었습니다. 제 조언은 미리 계획하고 미리 예약하고 좋은 하이킹 신발을 가져오라는 것입니다."
124,1305,1305,1305,3.0,"the strange history concerning how many times it has been destroyed and rebuilt (portions at least) is fascinating. and from far it looks small but as you approach you see the intricate details and great attention that was laid to each element that makes it so beautiful. there were lots of people, but i found that charming. it was good to have a tour guide to tell us about the nuances of the structures and the layout and some of the stories that make a place so much richer. not good to go on a rainy day. worth a visit if you have the time - about 1:30-2 hours is good enough. then it becomes a bit repetitive. if you get a chance walk around the area in the city because there is lots to do there as well, not just sightseeing.",1305,ChangDeokgung,124,그것이 파괴되고 재건된 횟수(적어도 일부)에 관한 이상한 역사는 매혹적입니다. 그리고 멀리서 보면 작아 보이지만 가까이 다가갈수록 매우 아름답게 만드는 각 요소에 대한 세심한 주의와 복잡한 세부 사항을 볼 수 있습니다. 많은 사람들이 있었지만 나는 그것이 매력적이었습니다. 구조와 배치의 뉘앙스와 장소를 훨씬 더 풍부하게 만드는 몇 가지 이야기에 대해 알려주는 여행 가이드가 있어서 좋았습니다. 비오는 날 가는 것은 좋지 않다. 시간이 있다면 방문할 가치가 있습니다 - 약 1:30-2시간이면 충분합니다. 그러면 약간 반복됩니다. 관광뿐만 아니라 할 일이 많기 때문에 도시의 지역을 산책 할 기회가 있다면.
125,1317,1317,1317,4.0,"the general palace area is nice and sprawling, and on the weekday that i went, i could find places that were relatively quiet. when i arrived, i pondered a bit over whether to spring extra for the garden tour and i'm glad i did. i can see why they need it to be guided as it's a wide open space with a few built up areas connected by paths. letting people roam freely around historical buildings with little supervision would be way trouble. it can get crowded with the tour throng but the uniqueness of the pavilions makes it worthwhile.",1317,ChangDeokgung,125,일반 궁궐은 넓고 넓고 내가 갔던 평일에는 비교적 한산한 곳을 찾을 수 있었다. 내가 도착했을 때 나는 정원 여행을 위해 추가로 봄을 보낼지 여부에 대해 조금 생각했고 그렇게해서 기쁩니다. 나는 그들이 길로 연결된 몇 개의 건축 된 영역이있는 넓은 열린 공간이기 때문에 안내가 필요한 이유를 알 수 있습니다. 사람들이 거의 감독 없이 역사적인 건물 주위를 자유롭게 돌아다니게 하는 것은 문제가 될 것입니다. 투어 인파로 붐빌 수 있지만 파빌리온의 독특함으로 인해 가치가 있습니다.
126,1329,1329,1329,4.0,"10 minutes away by taxi from our hotel myeongdong area, we purchased royal palace which we can use for several palace, secret garden was included.. worth a walk",1329,ChangDeokgung,126,우리 호텔 명동 지역에서 택시로 10 분 거리에 우리는 여러 궁전에 사용할 수있는 왕궁을 구입했으며 비밀 정원이 포함되어 있습니다. 도보 가치가 있습니다.
127,1337,1337,1337,4.0,"due to various korean soap operas that i've watched, i was really interested in these special castles. it is a huge symbol of the pure korean or far east architecture. fantastic garden in shape of a jungle with an awesome lake in the heart of it. totally the environment is unbelievably soothing and relaxing. the main problem was its accessibility, public transportation is not really around the area and it took 30 minutes for us to get there from a subway station.",1337,ChangDeokgung,127,내가 본 다양한 한국 드라마로 인해 나는 이 특별한 성에 정말로 관심이 있었다. 그것은 순수한 한국 또는 극동 건축의 거대한 상징입니다. 그 중심에 멋진 호수가 있는 정글 모양의 환상적인 정원. 완전히 환경은 믿을 수 없을 정도로 진정되고 편안합니다. 주요 문제는 접근성이었고 대중 교통이 주변에 실제로 있지 않았으며 지하철 역에서 우리가 거기에 도착하는 데 30 분이 걸렸습니다.
128,1339,1339,1339,4.0,"a collection of several palaces with traditional korean design. there are a wide area of different buildings from king palaces, queen palaces, offices, kitchen and so on. they were made of wood and cover by beautiful colors. its like a dream! you lost in history. behind the palace you see a green park and lake. also you find some museum here too.",1339,ChangDeokgung,128,"전통적인 한국 디자인의 여러 궁전 모음. 왕궁, 왕궁, 사무실, 부엌 등 다양한 건물이 있습니다. 그들은 나무로 만들어졌고 아름다운 색으로 덮었습니다. 꿈처럼! 너는 역사에서 졌다. 궁전 뒤에는 녹색 공원과 호수가 있습니다. 또한 여기에서도 박물관을 찾을 수 있습니다."
129,1366,1366,1366,4.0,"while not the biggest palace- this is probably the most visited of the 5 palaces in seoul. while the biggest palace- gyeong-bok-gung (gung means palace), chang-deok-gung was the most preferred palace of the king and his queens, chiefly for one reason- the secret garden, which covers ~60% of the total palace area. while the palace itself can be entered with a ticket of krw 3,000 and without a guide, the secret garden has a separate entrance within the palace (and ticket) and can only be accessed with a guide. each guided tour lasts 90 minutes and tours are run in english and korean languages (there might be other languages, but am sorry not sure about which ones, maybe chinese & japanese as well). the palace itself is open from 9am to 5pm on all days (mondays closed).  another important piece of advice- each tour has a cap of 100 joiners and while there are 3-4 english and 4 korean tours every day (except mondays) and they sell our pretty fast; apparently 50 passes per tour can also be booked online, though i haven’t tried it personally. so unless you are staying for a few days and want to try your luck, try booking the pass in advance. a palace-cum-garden ticket can be obtained at the main entrance for krw 8,000.  i actually missed the sunday 3:30 pm (last english tour) and was almost disappointed until i came out and realised that there were 2 korean tours available for 4 pm and 4:30 pm (ending at 5:30 and 6 pm, even though main gates shut at 5 for new entrants). as it was the last free day i had in seoul i joined the korean tour, which was the second best option. really enjoyed the stunning beauty and grandeur of the secret garden, complete with small ponds with large umbrella-esque shelters for the royalty to sit by, waterfalls, and beautiful halls inside, not to mention flower beds and courtyards. and, the korean guide realised that i had missed the english tour and was kind enough to summarise the brief to me after others had been informed and given time to click pictures.  a must-do in seoul, apart from gyeong-bok-gung (for the change of guard ceremony at 10 am & 2 pm daily except tuesdays when it is closed).",1366,ChangDeokgung,129,"가장 큰 궁전은 아니지만 이것은 아마도 서울의 5개 궁전 중 가장 많이 방문한 곳일 것입니다. 가장 큰 궁궐인 경복궁(궁은 궁전을 의미함)인 반면 창덕궁은 왕과 왕비들이 가장 선호하는 궁이었는데, 그 이유는 주로 총 60%를 차지하는 비밀정원 때문이었습니다. 궁전 지역. 궁 자체는 3,000원의 입장료로 가이드 없이 입장할 수 있지만, 비밀정원은 궁 안에 별도의 입구(티켓 포함)가 있어 가이드가 있어야만 입장할 수 있다. 각 가이드 투어는 90분 동안 진행되며 투어는 영어와 한국어로 진행됩니다(다른 언어가 있을 수 있지만 중국어와 일본어도 가능). 궁전 자체는 모든 요일(월요일 휴무)에 오전 9시부터 오후 5시까지 엽니다. 또 다른 중요한 조언 - 각 투어에는 100명의 조이너의 한도가 있으며 매일 3-4개의 영어 투어와 4개의 한국어 투어가 있습니다(월요일 제외). 그리고 그들은 우리의 꽤 빨리 팔립니다. 투어당 50개의 패스가 온라인으로 예약될 수도 있지만 개인적으로 시도하지는 않았습니다. 따라서 며칠 동안 머물지 않고 운을 시험해보고 싶다면 미리 패스를 예약하십시오. 정문에서 8,000원에 궁궐 겸 정원 입장권을 구입할 수 있습니다. 나는 실제로 일요일 오후 3시 30분(마지막 영어 투어)을 놓쳤고 나가서 오후 4시와 4시 30분에 2개의 한국 투어가 있다는 것을 깨달았을 때까지 거의 실망했습니다. 새로운 참가자의 경우 정문이 5시에 닫히지만). 서울에서의 마지막 자유일이었기에 나는 두 번째로 좋은 선택이었던 한국 투어에 합류했다. 화단과 안뜰은 말할 것도 없고 왕족이 앉을 수 있는 우산 모양의 큰 쉼터가 있는 작은 연못, 폭포, 내부의 아름다운 홀이 완비된 비밀 정원의 놀라운 아름다움과 웅장함을 정말 즐겼습니다. 그리고 한국 가이드는 내가 영어 투어를 놓쳤다는 것을 깨달았고 다른 사람들에게 정보를 제공하고 사진을 클릭할 시간을 준 후에 브리핑을 요약할 만큼 친절했습니다. 경복궁을 제외하고 서울에서 꼭 해야 할 일(화요일이 휴무인 경우를 제외하고 매일 오전 10시, 오후 2시 교대식)."
130,1367,1367,1367,4.0,"i dived this area in 3 party one is the palace 2nd is old city behind it and lake area, total you need 3 to 4 hours to see, they have guard changing ceremony in each 4 hours so make sure you can see that, its really leave a historical impact on your memories. walking distance from city hall and 30 min walk from main shopping area.",1367,ChangDeokgung,130,나는이 지역을 3 파티로 잠수했습니다. 하나는 궁전입니다. 두 번째는 그 뒤에있는 오래된 도시와 호수 지역입니다. 총 3-4 시간이 필요합니다. 그들은 매 4 시간마다 경비원 교대식이 있으므로 볼 수 있는지 확인하십시오. 정말 당신의 기억에 역사적인 영향을 남겨주세요. 시청에서 도보 거리 및 주요 쇼핑 지역에서 도보 30분.
131,1377,1377,1377,5.0,"most beautiful, i liked this one the most! the secret garden inside the palace is worth of visit too, just reserve your tickets online week before, the amount of visitors is limited. but palace area is huge and beautiful",1377,ChangDeokgung,131,"가장 예뻐요, 저는 이게 제일 좋았어요! 궁전 내부의 비밀 정원도 방문할 가치가 있습니다. 일주일 전에 온라인으로 티켓을 예약하세요. 방문객 수는 제한되어 있습니다. 그러나 궁전 지역은 거대하고 아름답습니다"
132,1384,1384,1384,5.0,"we had visited the geongbokgung palace the last visit and thought we needed to view the secret garden and naturally visit changdeokgung palace. the palace is rather small and the highlight would the garden.for this you have to go on the website and make a booking. we chose to go on christmas day thinking it would be quiet but our group was large, at least 30 (sure reminds of my school trips!). give yourself half an hour to visit the actual palace itself. i loved the garden as it was huge, sitting in an area much bigger than the palace. it was a hunting ground for the king in the olden days so as to give you an idea how large it was. it is an oasis of calm in the midst of seoul! however, you can only visit with a guide and therefore cannot enjoy it as much as it should be. i love to sit and watch the world go by so that is not possible. lovely and well worth a visit.",1384,ChangDeokgung,132,우리는 지난 방문에서 공복궁을 방문했고 비밀 정원을보고 자연스럽게 창덕궁을 방문해야한다고 생각했습니다. 궁전은 다소 작고 하이라이트는 정원입니다. 이를 위해서는 웹 사이트에 가서 예약해야 합니다. 우리는 조용할 것이라고 생각하고 크리스마스 날 가기로 결정했지만 우리 그룹은 적어도 30명이었습니다(내 수학 여행을 생각나게 합니다!). 실제 궁전 자체를 방문하는 데 30분의 시간이 소요됩니다. 나는 그것이 궁전보다 훨씬 더 큰 지역에 앉아 있기 때문에 정원을 좋아했습니다. 그 규모를 짐작할 수 있도록 옛날 왕의 사냥터였다. 서울 한복판의 고요한 오아시스! 그러나 가이드와 함께 만 방문 할 수 있으므로 원하는만큼 즐길 수 없습니다. 나는 앉아서 세상을 지켜보는 것을 좋아하므로 그것이 불가능합니다. 사랑스럽고 방문할만한 가치가 있습니다.
133,1391,1391,1391,4.0,"one of the important palaces in seoul, and a unesco world heritage site, this is surely a must-visit! take some time to walk around the palace grounds and see the different areas of the palace.",1391,ChangDeokgung,133,서울의 중요한 궁궐이자 유네스코 세계문화유산인 이곳은 반드시 방문해야 할 곳입니다! 시간을 내어 궁전 주변을 산책하고 궁전의 다양한 지역을 살펴보세요.
134,1398,1398,1398,4.0,"changdeokgung is the most unique korean palace built in harmony with landscape. no doubt this is one of the kings of joseon favorite palace because of the spacious and beautiful secret garden.  this palace closed on monday.  most stop:  injeongjeon hall - the throne hall  seonjeongjeon hall - the only structure remaining at changdeokgung with blue glazed roof tiles  huijeongdang - the king's residence  daejojeon - the queen's residence  nakseonjae complex - built for king heonjong's beloved concubine  the secret garden - it takes up almost 60% of the entire area of the palace. (additional admission charges if you want to visit this garden), advice to visit this garden during autumn for more colorful view. only guided tour are available in the secret garden.",1398,ChangDeokgung,134,"창덕궁은 한국의 풍경과 조화를 이루는 가장 독특한 궁궐이다. 넓고 아름다운 비밀정원 때문에 조선왕들이 가장 좋아하는 궁궐임에 틀림없다. 이 궁전은 월요일에 문을 닫았습니다. 대부분의 정류소: 인정전 - 왕좌의 전당 선정전 - 창덕궁에 남아 있는 유일한 건축물 푸른 유약 기와 희정당 - 왕의 거처인 대조전 - 왕비의 거처 낙선재 단지 - 헌종의 애비를 위해 지은 비정원 - 거의 차지 궁전 전체 면적의 60%. (이 정원을 방문하려면 추가 입장료), 더 다채로운 경치를 보려면 가을에 이 정원을 방문하는 것이 좋습니다. 시크릿 가든에서는 가이드 투어만 가능합니다."
135,1399,1399,1399,4.0,"my wife and i spent a little over 3 hours here including the secret garden tour. we guided ourselves through the main palace area using the maps and posted signs. it was very interesting to try and imagine what life was like hundreds of years ago in such a place. the secret garden is a very nice add on and is guide led. our group was rather large, but once you start walking around it seems smaller. the guide was informative but gave us plenty of time to explore each stop. there were some hills involved so be wary if you have trouble walking on inclines.",1399,ChangDeokgung,135,내 아내와 나는 비밀 정원 투어를 포함하여 3 시간 이상을 여기에서 보냈습니다. 우리는 지도와 게시된 표지판을 사용하여 주요 궁전 지역을 안내했습니다. 그런 곳에서 수백 년 전의 삶이 어땠을지 상상해보고 시도하는 것은 매우 흥미로웠습니다. 비밀 정원은 아주 좋은 추가 기능이며 가이드가 주도합니다. 우리 그룹은 다소 컸지 만 일단 걷기 시작하면 더 작아 보입니다. 가이드는 유익했지만 각 정류장을 탐험할 충분한 시간을 주었습니다. 일부 언덕이 관련되어 있으므로 경사로를 걷는 데 문제가 있으면 조심하십시오.
136,1403,1403,1403,4.0,"this is an interesting place, although not as impressive as those in other asian countries. it is somewhat maze like, with several building scattered over a wide area. i strongly recommend setting aside at least 3 hours to visit the whole complex.",1403,ChangDeokgung,136,다른 아시아 국가만큼 인상적이지는 않지만 흥미로운 곳입니다. 그것은 넓은 지역에 여러 건물이 흩어져있는 다소 미로와 같습니다. 나는 전체 단지를 방문하는 데 최소 3시간을 따로 할애할 것을 강력히 권장합니다.
137,1424,1424,1424,4.0,"we had been to many similar palace's during our asia trip, so we only noticed subtle differences. it felt like we were seeing much of the same from what we saw prior in china and japan. not taking anything away from the site, it was a great experience and well kept. if you havent seen one of these palace's before and you are in the area, worth the visit.",1424,ChangDeokgung,137,우리는 아시아 여행 중에 비슷한 궁전을 많이 가봤기 때문에 미묘한 차이점만 알았습니다. 우리가 이전에 중국과 일본에서 보았던 것과 같은 것을 많이 보고 있는 것처럼 느껴졌습니다. 사이트에서 아무 것도 가져 가지 않고 훌륭한 경험이었고 잘 보관되었습니다. 이전에 이 궁전 중 하나를 본 적이 없고 그 지역에 있다면 방문할 가치가 있습니다.
138,1434,1434,1434,4.0,"the palace and its grounds were sprawling. to think south korea is not huge. so many nook and crannies to explore. interesting short and different shaped doors; sections of the palace and quarters for their staff. how many people used to live there? - uhhhmm. it is quite a walk, so be prepared to wear comfortable shoes and recommend doing this in the morning when it is less warm/hot. it's a shame they cordoned off going inside the rooms for a better look up-close, but i guess the government has its reason for doing so. famous sites including their theme park everland via train/subway is doable; make sure you ask for directions on what train to take and inform them of your destination and ask if the place is open on that particular day. plan your trips so you can maximize to see the sites once you are in a certain area in south korea specially if you are there for a short stay like us - 5 days 4 nights..",1434,ChangDeokgung,138,궁전과 그 부지는 거대했습니다. 한국은 크지 않다고 생각합니다. 탐험할 구석구석이 너무 많습니다. 흥미로운 짧고 다른 모양의 문; 그들의 직원을 위한 궁전과 숙소의 섹션. 몇 명이 거기에 살았습니까? - 으흠. 꽤 걸어야 하므로 편안한 신발을 준비하고 덜 덥거나 덜 더운 아침에 하는 것이 좋습니다. 그들이 더 잘 보기 위해 방 안으로 들어가는 것을 금지한 것은 수치스러운 일이지만 정부가 그렇게 하는 이유가 있다고 생각합니다. 기차/지하철을 통해 테마파크 에버랜드를 비롯한 유명 명소를 방문할 수 있습니다. 어떤 기차를 탈지 방향을 물어보고 목적지를 알려주고 해당 날짜에 영업하는지 물어보세요. 특히 우리와 같은 단기 체류(4박 5일)를 위해 한국에 있는 경우 한국의 특정 지역에 있을 때 사이트를 최대한 볼 수 있도록 여행을 계획하십시오..
139,1450,1450,1450,5.0,"we only visited one palace during our trip to korea. the area is huge and we spent lots of time just taking in all the grandeur. it's easy to reach the place by public transportation. since we booked at a nearby place, it was a pleasant three minute walk to this palace. our 7 year old had a grand time running around and pretending to be palace guard.",1450,ChangDeokgung,139,우리는 한국 여행 중에 단 한 곳의 궁전을 방문했습니다. 지역은 거대하고 우리는 모든 웅장함을 받아들이는 데 많은 시간을 보냈습니다. 대중 교통으로 장소에 쉽게 도달 할 수 있습니다. 가까운 곳에서 예약했기 때문에 이 궁전까지 걸어서 3분 거리에 있어서 기분이 좋았습니다. 우리 7 살짜리는 왕궁 경비원 인 척 뛰어 다니고 멋진 시간을 보냈습니다.
140,1462,1462,1462,5.0,"amazing palace that should not be missed. we took the guided tour which led us around all the buildings as well as the ""secret"" garden area out behind the palace. such beauty....you can understand why the king kept it for himself!",1462,ChangDeokgung,140,"놓쳐서는 안 될 놀라운 궁전. 우리는 궁전 뒤의 ""비밀"" 정원 지역뿐만 아니라 모든 건물 주위에 우리를 안내하는 가이드 투어를 했습니다. 그런 아름다움....왕이 왜 그것을 자신을 위해 보관했는지 이해할 수 있습니다!"
141,1463,1463,1463,4.0,"had a few hours to kill so i went to the changdeokgung palace to walk around. went on the garden tour which was muddy and not very interesting. the walking areas are sandy dirt, so plan accordingly as your shoes will be a mess when you leave. it had rained/snowed a few days before my visit and the grounds were not in great shape. worth going, but probably much nicer in spring and summer. i would not pay extra for the garden tour in the winter as there is not much to see.",1463,ChangDeokgung,141,몇 시간을 죽여야 해서 창덕궁에 산책하러 갔다. 진흙 투성이이고별로 흥미롭지 않은 정원 여행을 갔다. 걷는 지역은 모래 흙이므로 떠날 때 신발이 엉망이 될 수 있으므로 적절하게 계획하십시오. 내가 방문하기 며칠 전에 비/눈이 내렸고 부지는 좋은 상태가 아니었습니다. 갈 가치가 있지만 아마도 봄과 ??여름에 훨씬 더 좋을 것입니다. 나는 볼 것이별로 없기 때문에 겨울에 정원 투어에 추가 비용을 지불하지 않을 것입니다.
142,1493,1493,1493,3.0,"we enjoyed our time there but it was a very long day. they only have three english tours per day of the secret garden area. you're only allowed to see those 75 acres during a tour. if you are not physically fit, this part may not be the place for you. it involves lots of walking, most up hills or stairs. it was 90 minutes long and we had to wait 3 hours before the tour began (we walked around the ""castle"" and its surrounding buildings. it was interesting if you're a history buff like my husband. i definitely don't recommend it with children.",1493,ChangDeokgung,142,"우리는 그곳에서 즐거운 시간을 보냈지만 매우 긴 하루였습니다. 그들은 비밀 정원 지역의 하루에 세 번만 영어 투어를 합니다. 투어 중에는 75에이커만 볼 수 있습니다. 신체적으로 적합하지 않은 경우 이 부분이 적합하지 않을 수 있습니다. 그것은 많은 걷기, 대부분의 언덕이나 계단을 포함합니다. 90분이었고 투어가 시작되기까지 3시간을 기다려야 했습니다(우리는 ""성""과 그 주변 건물을 걸었습니다. 남편과 같은 역사 애호가라면 재미있었습니다. 확실히 추천하지 않습니다. 아이들과."
