,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
71,17,366,"We visited the Lotte World Tower in February, only visiting the Mall as a means of accessing the Tower.  Quite a pricey visit, although we were pleasantly surprised to receive a discount for using a Mastercard to pay for our tickets, which then worked out at 48000 KrWon for two of us. There are a number of corridors to walk through, with images screened on the walls, before you arrive at the elevator - a double decker and very fast. You also have the opportunity to have a photo taken with a chosen image on a green screen behind you, a similar opportunity is in place at the top of the tower, but there is no pressure to take part.  It was all relatively quiet at this time of year but the length of corridors and screens indicate that they are there to keep visitors engaged during the busy season and that queues could get extremely long.  The lift ride up to the 117th floor was rapid, ears popping en route, and more images being screened on the walls of the lift as we travelled.  The public floors at the top of the tower are more compact than one would imagine, well organised with plenty of seating around the central section. We felt it was far less commercialised than Taipei 101, with plenty of staff available but a pretty much hands off approach.  There is a glass floor section for the brave, where you can look out or down over 100 floors. Not for the faint-hearted but a good photo opportunity. There are also two 'observation decks', which have a double door arrangement to maintain temperature within the tower. A member of staff regulates entry and exit to these decks. It was dark by the time we accessed these, the buildings were all lit up and car lights blended in along the roads out of the city and it was spectacular.  Views are wonderful. I don't think Seoul is a particularly attractive city, but this was a good way to see it and the height added something. The skies had been clear blue when we entered the Mall but, unfortunately, by the time we emerged at the top, everything was rather misty and cloudy, hence our best photos came after the sun set. Any visit is at the mercy of the weather and, particularly in February, you do take a calculated risk if you are hoping for good photos.  There are a number of retail outlets at the top of the tower with, as one would expect, Tower themed souvenirs, ranging from postcards to much more ambitious items. Prices not as hyped up as one might imagine. Bizarrely a 'pick n mix' sweet counter and a cafe, an ice cream counter and a bar lounge.  We thoroughly enjoyed our visit and would recommend it.",71,would
72,18,369,"I had already been up the Namsan Seoul Tower when I went here, so thought it would be about the same. But in my opinion the view from the lotte world tower is even better. And the fact that you can stand on the glass floor on the 118th floor and look down just adds to the experience. There was also a terrance at another floor, which was unfortunatly closed when we were there.  The mall is great, with lots of stores. But there are alot of malls like that. The tower is what is truly special.",72,would
73,19,374,"Our American family of five, kids ages 10, 13 and 16, visited the Lotte Tower with a native South Korean. It was very nice to have our friend there, but his interpretation skills were really not necessary. We were not there to go shopping, but rather to have the Sky Tower experience. The cue area was empty for our morning visit, but if you had to stand in line, there are interesting things to look at while you wind yourself through the maze. The elevator is filled with tv screens and the ride up is amazing and beautiful. It stops near the very top and then visitors can take their time in visiting each of the floors, until they reach the very top, the 123rd floor, which consists of an expensive restaurant/lounge. Be sure to go on a relatively clear day, because you will be able to see for kilometers. Regardless of the weather, throughout much of the year the ""very fine dust that blows over from Eastern China"" obscures the view. We all liked the clear floor, so we could see straight down to the ground below. As an American from the suburbs it is impressive to see the hundreds and hundreds of apartment buildings that house the majority of South Korea's population. This was a very different experience from the Seoul Tower, which honestly I preferred. However, had we visited the Lotte Tower before the Seoul Tower, we would have been unimpressed because it has fewer stories, so the view wasn't quite as impressive.",73,would
74,20,383,"This is a must visit for anyone who would like to experience high-rise building. We took a lift to 117 floors and from there you can take pictures lying on the glass looking down. For people who afraid of heights, perhaps you can take pictures leaning on the glass windows instead. A good place to visit.",74,would
75,21,393,"beeing in Seoul, you should try to catch a view from top. Would recommend, to go there for sunset. This is something, you would miss...",75,would
76,22,397,"It's 121 floors, about USD25 to enter but worth the view. Seoul is often foggy/smoggy, so if you can choose a time to go would recommend, but worth the trip.",76,would
77,23,408,I found myself inadvertently exploring this huge mall as I tried to find the cinema complex which was on various floors in the main building of the mall. I was under a bit of time pressure so I didn't fully explore the full extent of the shops in the mall. But there certainly seemed to be a plethora of high end branded shops and stores as well as more than enough places to eat and drink. No doubt a compulsive shopper would have a field day here. There was even a duty free shop but I didn't go in this time.,77,would
78,24,409,I think this mall can be a must to visit if you will stay in Seoul. huge mall with a lot of shops and restaurants. also don't miss to visit the tower. the view and the experience to see Seoul from the top is something you would try.,78,would
79,25,418,Spent a few hours there with the kids. They thoroughly enjoy it except for kids under 4 years old. I think this suit kids above 5 yrs old or older. Nothing much for elderly or parents looking after toddlers. I would think you can spent a whole day there. A plus point is there are shopping and you can walk to the aquarium on the other end.,79,would
80,26,419,"well the mall was excellent but the prize were crazy for me lol. to enter lotte tower you need to enter inside mall, believe me you would have great times at this lotte tower",80,would
81,27,424,"Upon entering this building your taught all about the building with some cool effects and oleds screens the size of the room. Stunning. Then you finally get into a double decker elevator that rockets you to the top, fastest in the world. The effects inside the elevator also cool. Then your brought to the observatory floors and you start to act like a kid. 360 views of the city and also below your feet. Both sides have glass floors, so there really isn't a line to wait to walk on glass. Theres a cafe, wifi, and some cool museum pieces. I got to to look at Napoleans hat and some hand written letters by him.. who would have thought while touring in Korea I would get some french history under my belt. Great for all types of tourists! And theres a theme park in this mega mall too, and a hotel so i suggest booking a few days here.",81,would
82,28,431,"We went early, and they have an early bird special so before noon it was a few thousand won cheaper. Since the building is on the east side of the city, if you go in the morning the sun will be behind you and you'll have a nice view to the rest of the city of the west. It turned out to be a really good view. I would also assume sunset is the other best time to go.  Most of the floors are the same and it's your standard ""going up a tall building"" experience with a fancy elevator ride and an expensive gift shop up on the top. Seoul isn't really gorgeous from this eastern part of the city and the view consists mostly of endless rows of apartment blocks, Lotte World, hills, and the admittedly impressive Han River. There is no Hong Kong-or-NYC-style standout skyline feature of Seoul to see from here because you're standing in it.",82,would
83,29,447,"great view of seoul and neighboring cities. If you lack time and would like to see the whole seoul bird's eye view, this is the best spot. it has also a very good options for food at the food court.",83,would
84,30,452,"There is an expression, “You’ll know it when you see it”. It could also be said, “You’ll know it when you feel it”. From the second we entered the Lotte World Tower, a sensation came over me as I looked up at the endless high ceiling. Before I go any further let me state, for you to truly experience this magnificent hotel you should have the option to experience the elements of surprise. Therefore, I will present only basic facts enough to peak your interest without giving away all the unique features you will experience. If you were to google a map of Seoul the most obvious feature you will notice is a building towering above all other structures. The Lotte World Tower is the tallest building in South Korea, reaching 123 floors at a height of 1,819 feet. It is the fifth tallest building in the world. Just for the record, our room number was 9882! That is correct the 98th Floor! The view was breathtaking and certainly the highest floor we have had the pleasure of staying for the night. The hotel is connected to the Lotte World Mall. The Mall is exceptionally large, modern and beautiful offering a host of famous brand names with numerous places to eat with a variety of delicacies from around the world. In the basement of the hotel is an outstanding Aquarium truly worth visiting. Their specious lounge, is a place we frequently visited to relax and enjoy the panoramic view of the city located on the 79th floor. There is an outstanding observation deck located on the 123-floor overlooking the city. From our room we could see the river that was incredible especially when watching the city lights at night. The hotel of course offers all the amenities found only in the top luxury hotels. Wait until you see your uniquely designed room especially the bathroom! I highly recommend you take advantage of their outstanding breakfast. Everything is fresh and with a variety of choices that are professionally served. My suggestion is order their smoothie, the combinations of taste is exceptionally delicious. Of all the highlights offered by any hotel it always comes down to the quality of service by the staff. Having travelled around the world the personnel at the Signiel hotel we would rate above outstanding. Their kindness and efficiency is second to none and they make you feel right at home. We consider the whole complex a “City within a city”. Seoul has hundreds of top end hotels to choose from but, if you want to truly experience something from a fancy world, the choice is obvious. It certainly captured our hearts the moment the doors were open. On a personal note, when visiting a new hotel, I always make a concretive effort to try and find flaws. Paying particularly attention to the smallest details to challenge their efforts to put their best foot forward. I can honestly say without hesitation; this hotel is truly a Perfect 10!",84,would
85,31,471,"Go there. This is the best Mall ever. I do not think we have one as nice in the United States. There is food, Designer Shops, Shoes, everything a person would want in the mall. There is an Aquarium and an Art Museum. I enjoyed it so much I went back a second time. The train station has underground shopping also and you can access the mall from the train station.",85,would
86,32,473,"Lotte Tower is the most iconic shopping mall in Korea. It is pretty standard as far as malls go, with a large variety of stores and restaurants, but also it has some unique places and features. If you want to shop, I would recommend here. It is a pretty standard mall, but the sheer size is the most amazing part. Also, if you are interested you can also visit the top of the tower. Being the tallest tower in the OECD means that it has some amazing views. Not only that, but Seoul is also one of the biggest metropolitan areas in the world sitting at around 25million people. What does this mean? An amazing view!",86,would
87,33,476,"One of the best places in seoul The tower is the fifth tallest building in the world The mall is good and containing some international restaurants  Variety of shops international and Korean Luxury shopping ( LV , Dior ext.) International shops ( guess , Nike . . Ext)  The metro station ( jamsil ) is in the B1 store , which takes you directly to the mall  There is also Lotte mart , which is a supermarket if you would like to grab some fresh food ( fruits , veges )",87,would
88,34,485,"The tower was not open when we were there but it looks nice. Lots of shopping, with almost every store available. Prices were higher than in the US, so I would know your pricing before shopping.",88,would
89,35,495,"It was a really great trip to the top of Lotte Tower! It was a bit overcast that day but the views were still spectacular. There are several floors you can go to and there are glass floors you can look through. I would have loved to go to the outside observation areas but it was apparently too cold so they were blocked off. Overall, it was well worth the price. Barely any lines and it wasn't too crowded. Would love to see the views on a clear, sunny day!",89,would
90,36,516,I went there to go up in the tower. I was very desapointed because it was close and no one could give me exact information about when it would open. The Mall it's incredible like so many in Seoul.,90,would
91,37,526,"the review is for only the tower. we stayed at Lotte hotel and best part of it was, we got tix from the hotel. We didn't have to wait in line and went straight up b/c we got the tix from the hotel. That was GREAT !!! It takes a min to get to 110 floor. You can go to the cafe or to the restaurant. Otherwise, it's just looking at the view. I enjoyed it and would say, set aside 30-45min. There's a line to get down but it went fast around late afternoon. They don't let you take a stroller, they keep it downstairs for you.",91,would
92,38,541,"Opening in 2017 the Lotte World Tower is one of the world's tallest buildings, I only made it to the 76th floor for a private dinner (with another 50 floors or so to go to the summit), but even from there the panoramic views of Seoul are impressive. I would definitely come back to go to the top when I have more time !",92,would
93,39,544,"Yes, I would rate this as my first choice of favorite super towers, and I've seen a lot of them around the world. Mainly I am impressed with the design and technology along with the great variety of things to do in this tower.  It just opened a few months ago and at 123 floors above ground and 6 floors below ground (parking), it contains practically everything you would ever want. Plan on going VERY EARLY at opening and spend all day. We were there for 2 days. The observation decks are on the top 5 floors (117-123), a hotel from about the 75th to about the 100th floor, residences around the 42nd to 70th floor, and private offices higher up. At 1,800 feet tall, you better not have a fear of heights to visit. Also, this place is very crowded. Furthermore, there is an aquarium, movie theatre, more shops than you can visit in a day, and places to eat although later in the afternoon and evening, it is practically impossible to get anything to eat without waiting a VERY LONG TIME. I this there is approximately 3 million square feet in this mega structure. It can be seen from anywhere in Seoul and one of the top 5 tallest in the world as they claimed. As expected, there is security to get into the building, but not a big deal.  The roughly $50 US dollar cost to express up to the observation decks is much too expensive in our opinion, yet worth it for a one time experience. The transparent floors (some people say glass floors) on the observation deck is incredible. Some people were to scared to stand on them. The elevator to get up there is large, fast, and unique with video displays and high tech. It's the most unusual elevator I've ever seen. Going back done after being up on the observation decks for almost an hour, the staff couldn't manage getting the large number of people in the elevator. Lots of people packed in there with people touching us on all sides. Fortunately it is about only a minute up and down. Ears popping due to the fast speed, yet smooth ride so you don't sense how fast it is moving.  If you come later in the day you will regret being lazy as the lines for mostly anything are long; tickets, elevators, restaurants, etc.  If you are going for the tower and the view, choose a good clear day. One couple told me they were there the prior day and disappointed that they were in the clouds and saw nothing after paying 50,000 Korean Won. I mentioned did they consider standing on the ground and looking up to see if the top of the tower is visible before buying the ticket? If you can't see it when looking up, then you won't see anything when you get up there. No common sense with those folks.  If you are not interested in the tower, you can spend a whole day just shopping or looking around at all the unique sculptures, art, and shops (some affordable and some are high end expensive items).  My rating does not include the fact that in my opinion, this place is not really for elderly people or folks with strollers and wheel chairs as it is much too crowded and no place to sit or rest.  If you go to Seoul and don't visit, then you will miss out on a great experience.",93,would
94,40,552,"I took the Sky Shuttle to the top of the tower. It was not a very busy day for it, but they still packed you into the elevator like sardines. It would have been a much more enjoyable ride if they had 2 or 3 less people on the elevator. You literally have people pressing up against you on every side. Once we got to the observation deck I was disappointed to look out the glass and discover we were in the clouds, you couldn't see anything. It would have been nice if they had warned you before you bought your tickets that you wouldn't be able to see much. There were a couple small breaks in the clouds and you could see a little bit of the ground, but then all the rain running down the windows made good pictures nearly impossible. When it was time to line back up for the elevator to go back down, there seemed to be no order to the line, people were cutting the line, pushing & shoving. It would be a great experience on a nice day if the staff did a better job of managing the crowd.",94,would
95,41,556,It is worth to go there From the tower there is a magnificent view of Seoul and its surroundings. Unusual elevator to the top of the tower I would recommend to anyone no matter what age,95,would
96,42,558,"This is a very beautiful modern building. There is a shopping complex under the tower, close to Lotte World. However the observation tower fees is just ridiculously expensive for the 5th tallest building in the world. I would save the money to visit the Burj. They have even a more expensive express ticket (approx 50 USD) which is crazy, but I guess they have done their statistics on this. It is however the tallest building in Korea and indeed you can see it from anywhere especially when coming into Seoul by land transportation.",96,would
97,43,565,"At the time of review, this is South Korea's tallest building and the world's 5th tallest building at 555m and 123 floors. Naturally, one would not want to miss out on an opportunity to stand at its observation deck on one of the top floors, and it is with this determination that I have to part with a fairly hefty KRW 27,000 entrance fees. The top draw in the observation deck is undisputedly the glass bottom which truly tests your fear for heights and is not for the faint-hearted. The 360 degrees view from the top is spectacular but only if the weather is permitting. The Lotte World Tower is attached to a modern shopping mall and an aquarium which will easily occupy your 1-day itinerary. Make no mistake, this towering skyscraper is the epitome of Seoul's push towards modernity!",97,would
98,44,566,"Lotte Tower can be found outside the Jamil Station that is also close to Lotte World amusement park. After buying the tickets, there is a short walk through a security check then into rooms and corridors that have great video and pictures on the walls and sometimes on the ceilings. The elevator/lift is rapid and also has a video display on the upper walls and ceilings. The view from the tower is spectacular even on a misty day like the day we went, There are more levels to go up and a small cafe that sells mostly ice creams. A great place to visit, if you have the time for some spectacular sights of Seoul and would be good around twilight.",98,would
99,45,567,"Recently opened, with easy access from ticketing through to security! Didn't feel overly watched like I would in London, which made it a nicer experience. The views were absolutely incredible.",99,would
100,46,568,"The views are spectacular and with over four floors of observation area, there are plenty of different ways to overlook Seoul, including a glass walk and outdoor terrace. They offer a professional service which is reasonably priced and includes digital access (via download on computer or smartphone) with the purchase of any print. We went with our son who was two years old (children under 3 are free); he enjoyed looking out and walking around the observation area. We would highly recommend this attraction to anyone visiting Seoul.",100,would
101,47,578,"This is one of the cleanest, largest, most varied shopping malls I have ever been to. Though I am not much of a shopper, I can appreciate the large variety of shops, entertainment and restaurants available here. The 5+ story mall is organized by type of shop, which is convenient. For example, there is a children's section with 15+ shops, luxury goods take up an entire floor, etc. There are also many electronic directory kiosks available on each floor to help you find things. The bottom floor has an excellent aquarium that would appeal to visitors of all ages. There are also many options for dining, both casual and fine restaurants. This is a great place to spend a rainy day exploring, shopping and eating. It is easily accessible through the Jamsil subway station.",101,would
102,48,585,"Seoul Sky ( 123 levels ) which let us have a splendid view of the city right from level 120. Lucky us to enjoy 50% discount for the tickets on their first day of opening on 3rd of April. Else, adult tickets are priced @ 27,000 won for normal days. Only managed to get tickets to enter between 7 pm - 7.30 pm slot, so we saw the city night view in awe! The Sky shuttle that transported us to level 117 was intriguing, showing us how Seoul city landscape have changed over time. There's outdoor access @ level 120 where we experienced strong gust of cold winds.  Photo taking provided by Seoul Sky @ ground level before we get to enter, which we can buy the hard copy later on. Maybe it was their 1st day of opening with the massive controlled crowds, it would have been better if they let us know we don't look good in the photo and re-take another shot. Still we got the hard copies, 1st one for 12,000 won and the 2nd photo for an additional of 5,000 won. (Total of 17,000 won ). As at point of ordering photos, we could not see clearly from the computer screen if it was good either.  Explained from the fridge magnet which I had bought. - Lotte world Tower's main motif is Korean traditional porcelain and brush. The tower's appearance expresses ""the beauty of curve"" architecturally, with the design of becoming narrow as it goes high. Also the state of the art technique called ""diagrid structure"" is applied. Diagrid is a compound word of ""diagonal"" and ""grid"", the structure enhances the ability to endure typhoon and earthquake.  We saw the 11 mins of fireworks displayed on the night before grand opening which was memorable and a bonus point for our trip.",102,would
103,49,592,"What I discovered was the Lotte World Tower over 550 meters or 1,800 feet! The architecture in the area was modern and unique. Just behind the world tower you can find Seokchon lake which has a walking track and you can appreciate the area from many angles. Had I known about this place I would have grabbed some food and a drink as there are many areas to sit. Lotte World Tower Hotel is in its final stages of construction and will eventually be linked to this Mall as well. The Lotte World Tower Mall is easily accessible by metro; it is right on top of the Jamsil Station which is a subway interchange between the green and pink lines. The pink line's Jamsil subway exits are linked to the basements of Lotte World Tower Mall itself which has a duplex hypermarket Lotte Mart and a duplex aquarium. The Lotte World Tower Mall main wing also hosts a department store, countless standalone shops and restaurants, a big cineplex (on its upper floors) and Hard Rock Cafe Seoul. The green subway line at Jamsil, and the Lotte World Theme Park across the road are connected to the high end wing Lotte Avenuel Mall. There is a several restaurants on the uppermost floors of Lotte Avenuel Mall that have an excellent view of Seokchon Lake and its surrounding park. An avid shopper will probably find it inadequate to spend an entire day exploring this sprawling 2-in-1 mega mall. The main wing of the Lotte World Mall has all the popular chain stores like H&M, Uniqlo, Zara, etc as well as branches of Korean cosmetic shops such as Etude House, Face Shop, Innisfree, Laneige, etc. I reckon the Lotte World Tower Mall will be a good place to escape from the scorching summer heat or freezing winter weather.",103,would
104,50,594,"I hopped on the train for the day and randomly discovered this place as I missed my stop to see Olympic stadium at the sports complex stop. I entered an enormous mall and continued to walk until I was outside. What I discovered was the Lotte World Tower over 550 meters or 1,800 feet! The architecture in the area was modern and unique. Just behind the world tower you can find Seokchon lake which has a walking track and you can appreciate the area from many angles. Had I known about this place I would have grabbed some food and a drink as there are many areas to sit.",104,would
105,0,27,Quite expensive To get there u have to wait almost 1 hour To go down maybe much longer,105,long
106,1,47, It took a long time to wait but I decided to go just to see the scenery ,106,long
107,2,55, There is a lot to see and the traffic is good but it is good for mental health to give up food because the wait is too long ,107,long
108,3,84, Its been a long time since Ive been to a place change a lot ,108,long
109,4,92, Great place to eat and play There is a long wait at the restaurant on weekends ,109,long
110,5,94,A very nice mallGreat cafes plenty restaurants and shopping possibilities The aquarium was a very pleasent surprise Worth a couple of hours The tower and the Lotte World Park is on the to do list Strolling along the lakes behind the ,110,long
111,6,144,Very small and filled with 12h long queues of people for each ride where one ride takes about 30s to 1min so in case of visiting its better to pay extra for vip entrance not to waste time waiting in the qq,111,long
112,7,149,Lotte World has improved over the last decade It is no longer like an old mall but has been renovated to current sophistication,112,long
113,8,246, I had a great time with my family There is a lot to see a lot of people and the waiting time is long in a long line ,113,long
114,9,275,"The Mall itself is huge and impressive, therefore i´d give 4 stars. Together with the tower actually only 2 stars. Even you buy the ticket in advance there are long waiting cues (over 1,5 hours). Then on top there are just some small cafes (nothing special) and souvenir shops. The view is nice but really not outstanding. Only good thing there is the short elevator drive and enjoying a cocktail on top.",114,long
115,10,287,"I enjoyed this park even though I went on a day when a tropical storm was passing through. The entertainment was good, the food reasonable. Some rides had some really long lines like The French Revolution (3 hours cue). Some rides I could not ride because of the restraints being to small for my large frame. but most I could ride.",115,long
116,11,295,"We were very excited to visit Lotte World and Lotte Mall, we got Lotte world tickets before they open to void the long lines and it worked, we were able to go to different rides without waiting for long time, definitely it is a great place to visit with kids. Lotte Mall, was the most beautiful place I ever visit!!",116,long
117,12,300,"1. the mall is like any big mall in Korea, nothing special I think  2. my review is about the tower: positive: - outstanding View from the 117th to 121th floor, about 500m -> for that 1 point  negative: - expensive, adult 26000 Won per person - it took more than 70 min to get upstairs, all the procedures like security scan, taking photos to sell them later, just endless waiting in several rooms without a window, the air condition was turned on in stand by modus, there was just simply not enough refreshing cool air coming out of the aircon, nobody of the staff cared, you just were pushed through all the rooms like a herd of sheep There were no information about the waiting time. If i had knew that then i would have paid the fast check in ticket which costs 50000 Won.This is outrageous expensive but in retrospect worth it. Of course first of all you must afford this price. Everyone who is able to do it should do it because when you stand in the queue for about 50 min and you see the fast tracker who paid more because they „knew“ and they are passing through the middle line to the elevator then the damn legs are hurting even more and you are still not in the elevator. Because they skip the queue, the waiting people have to wait longer, maybe your spot in the elevator was taken by one of the high payers. - show room was closed - the outside terrace was closed - the service and the staff processes have to optimize a lot I think - started at the end of the queue at 16.30, to see the Sunset. We arrived round about 17.45 in the 118th floor. Then it was dark night. The windows are reflecting the inside light so the pictures you make are always with co-displayed with people around you - downstairs same procedure: another QUEUE, the second one. A little bit faster downstairs, round about 45min, but still too much time lost. The sightviewing floors are big enough, there was no hustle, so the main problem was the ONE and ONLY elevator (of obviously 2) which was opened for the mass of visitors. - the 2 walk with bottom glas view are not that impressive because you know you are standing on glas, all the floor glasses are full of scratches - in the queue: NO SITTING  Conclusion: Lack of process optimization. Great view but just go there when you have enough time and air in your lungs or enough money in your pocket to buy you a fast lane ticket! Go there early enough to see the city by daylight and take some pictures without reflecting of the night indoor lights. Prepare it to the Eiffel Tower in Paris it isnt that irritating like in Lotte Tower or the Empire State Building in N.Y., there are timeslots there and you can buy the tickets simply online, in english! My opinion!  To the operators: this stay (2019) in Seoul we decided to stay at Park Hyatt Hotel but we had also considered the Signiel Hotel. The best view was the most important factor in this years hotel choice. Next year, i do travel to Korea once a year because of my family, it won’t be the Signiel again. For sure!",117,long
118,13,339,Very crowded. You got to go thru a long line for any rides. All day pass is pricey but can’t ride enough due to long lines everywhere. You might want to pay more to get an express ticket to avoid lining.,118,long
119,14,366,"We visited the Lotte World Tower in February, only visiting the Mall as a means of accessing the Tower.  Quite a pricey visit, although we were pleasantly surprised to receive a discount for using a Mastercard to pay for our tickets, which then worked out at 48000 KrWon for two of us. There are a number of corridors to walk through, with images screened on the walls, before you arrive at the elevator - a double decker and very fast. You also have the opportunity to have a photo taken with a chosen image on a green screen behind you, a similar opportunity is in place at the top of the tower, but there is no pressure to take part.  It was all relatively quiet at this time of year but the length of corridors and screens indicate that they are there to keep visitors engaged during the busy season and that queues could get extremely long.  The lift ride up to the 117th floor was rapid, ears popping en route, and more images being screened on the walls of the lift as we travelled.  The public floors at the top of the tower are more compact than one would imagine, well organised with plenty of seating around the central section. We felt it was far less commercialised than Taipei 101, with plenty of staff available but a pretty much hands off approach.  There is a glass floor section for the brave, where you can look out or down over 100 floors. Not for the faint-hearted but a good photo opportunity. There are also two 'observation decks', which have a double door arrangement to maintain temperature within the tower. A member of staff regulates entry and exit to these decks. It was dark by the time we accessed these, the buildings were all lit up and car lights blended in along the roads out of the city and it was spectacular.  Views are wonderful. I don't think Seoul is a particularly attractive city, but this was a good way to see it and the height added something. The skies had been clear blue when we entered the Mall but, unfortunately, by the time we emerged at the top, everything was rather misty and cloudy, hence our best photos came after the sun set. Any visit is at the mercy of the weather and, particularly in February, you do take a calculated risk if you are hoping for good photos.  There are a number of retail outlets at the top of the tower with, as one would expect, Tower themed souvenirs, ranging from postcards to much more ambitious items. Prices not as hyped up as one might imagine. Bizarrely a 'pick n mix' sweet counter and a cafe, an ice cream counter and a bar lounge.  We thoroughly enjoyed our visit and would recommend it.",119,long
120,15,367,"It's huge , super cool. Many VR games/ rides. BUT... for almost all the main rides and popular rides, the waiting long is super long. It takes about 1.5 hours to 2 hours waiting in the queue per ride.... I didn't get to do much... only a couple. I waited for a roller coaster for 2 hours... and realized... all other rides are like that too. And, i arrive at 9:30AM early... still need to wait .",120,long
121,16,387,It was an average visit. Due to long que for each ride. We end up just got into a few. The que was quite insane. It was so cold and a lot of the outdoor rides were closed. We were compensated with the Christmas parade at the end of the visit. It was something nice to end with.,121,long
122,17,395,"We went up at sunset which was the perfect time as you have to book a slot which is available each half hour. Once you are up you can stay as long as you want though, so we went up before the sun set to see the city in the daylight and then we watched the sunset and saw the city lights. There are multiple floors when you get up: one with a glass floor and another with an outdoor area, so there is lots to see and from different viewpoints. It was extremely well organized and staff very professional and polite. The view was incredible, you can see for very far over the city and the river. Just make sure to go on a clear day. They have a sign in the ticket area about the day's viewing conditions to pick a good time for seeing the best. Would highly recommend.",122,long
123,18,439,"One gets a wonderful view of the whole Seoul from the top of this tower; it is a worthwhile experience, although very expensive. After paying the entrance fee, the visitors are taken through a long path before reaching the elevator to the top of the tower and have to waste their time while the staff takes compulsory photos of them; if one wants a copy of any photo, one has to pay extra money.",123,long
124,19,446,"For one thing, it was so quick to get inside and to the top of the tower. At the top, views are 360 and you can stay as long as you like. Couple of coffee shops but we came down to enjoy the Mall afterwards. Both fantastic with the choice you'd expect in Seoul.",124,long
125,20,462,"I have visited the place a few times and this time the tower is fully completed and in business. It is a majestic landmark. Seokchon Lake in front of it is very beautiful in early April, with flourishing cherry blossoms. The lake is romantic at night with lakeside lights. The lake is sort of divided into two sections, separated by a bridge, but one could walk around the whole lake along the walkway. It is somewhat confusion trying to get to the lake, but I usually choose to either get out from Exit 2 of Jamsil metro station or from Exit 14 of Lotte World Tower.",125,long
126,21,463,The Lotte World Tower has a wonderful observation deck st the top of what is the 5th tallest building in the world. Avoid weekends to avoid long lines. Try to go on a weekday afternoon when the sky is clear. Very fast elevator to the top and incredible views of Seoul,126,long
127,22,468,"We went here expecting to spend a few hours or so here, but with the smoking and dirt every where we did not stay long. Things were also not good quality or cheaper than at home in Australia.",127,long
128,23,469,"This is one of the tallest towers in the world, so we decided to pay the exorbitant entrance fee to see it for ourselves. You can pay by cash or by credit. After you pay your entrance fee you are taken to the lifts which take you to the observation platforms. The lift in itself is a bit of an experience – there are screens on all the walls and the ceiling which display a short show about the tower while you are riding up.  The towers are impressively tall, and from that distance you lose perspective of how high up you actually are. There are several observation deck levels, and each deck has something different on offer. There is a level that has a couple of glass floor areas where you can look down to the street below (that's a bit freaky at first!), there's a level where you can go to a balcony area, there is a cafe and when we were there there were displays commemorating the winter Olympics and some statues of the Olympic mascots that you could have photos with.  We got there at sunset, which was really nice. We stayed for long enough to see the sun go down and the lights of the city come on. We were there for about an hour all up.",128,long
129,24,475,"The Lotte Tower Seoul Sky observatory should certainly be listed as one of the highlights of a visit to Seoul. The views, especially of the Han River, at sunset, and just after sunset are breathtaking. You can also see the Olympic Park very well. Admission at 27,000 won is reasonable compared to other World Class towers. There was no wait when we visited on at 6 pm Monday evening. The surrounding area is also of interest, for example Lotte World. There was a haze but it wasn't too bad. Seoul is a fascinating mix of its ancient civilization, the devastation and its unflinching remembrance of its bitter first half of the 20th Century, and the current relentless vitality, affluence and modernity of today. Along with the frenetic shopping districts, the Lotte Tower is an iconic symbol of the latter. Don't miss it !",129,long
130,25,481,"As one of the tallest buildings in the world, this was a must-see for me being a real estate enthusiast. The views and experience are worth it. Nice shopping, dining, and sightseeing experience all around. Try visiting just before sunset so you can get both daylight and nighttime photos. Once you ride the elevator up, you can spend as long as you want on the top floors so you can relax, take photos, and just soak it all in.",130,long
131,26,507,I liked this new tower very much. It is fifth tallest in the world. There are several levels for viewing and with snack shops with a restaurant on the very top level. It is over the Lotte mall which is fabulous. Nice souvenir items inclduing photos. Did not experience a long line in the winter. No outdoor viewing permitted in January.,131,long
132,27,512,"This tower is 122 stories high and has remarkable views of Seoul. It is the tallest building in Seoul and the 5th tallest building in the world. Part of the floor is made of clear Plexiglas so the brave can take pictures of them appearing to be hovering over the city. Not this lady though. I have a terrible fear of heights. As long as I wasn't anywhere near the Plexiglas, I was fine. They have a souvenir shop and some restaurants in the tower. It costs 27000 won to enter but you can stay as long as you like. The ride up in the elevator takes only 40 seconds. I'm glad we took the time to visit here.-+",132,long
