,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
68,21,757,"This indoor theme park would probably be really enjoyable for children under 10 and their parents. As two adults, we found majority of the rides quite tame. The rides that looked like they would be more appropriate for us had massive queues of over 2 hours (on a weekday) and the magic passes had all been used. We used the discount coupon from the airport bus ticket but it still was an expensive day due to the limited appropriate rides.",68,found
69,22,825,This is a Korean take on the Theme park. It has 4 good coaster/rides which we rode multiple times. It is quite compact but really well laid out.  I really liked the indoor section as this is not something usual for most theme parks.  Beware when it rains that outside rides may not run.  Although nothing like the big US parks it has a strangely quirky and characterful feel to it which we found endearing.,69,found
70,23,827,"My two preteens consider themselves amusement park aficionados and have been to the big Florida parks as well as several smaller European parks. They ranked their experience at Lotte World as among the best because of its size (not too gigantic), the variety of rides and activities (from mellow to heart pounding) and atmosphere (easy-going). We do not speak or read Korean yet found our way around the indoor/outdoor park easily. We visited on a weekday and did not have to contend with crowds. There were two rides temporarily closed for inspection, but one did reopen during our visit. Lots of dining options within the park as well as souvenir stands (but also easy to avoid if you would prefer). It is easy to spend an entire day here. Indeed they are open to 11PM, 365 days a year! And if you are looking for a quiet alternative from the colorful fun park, your ticket will also allow you admission the excellent Lotte World Folk Museum. (On the third level, past the balloon rides inside.)The miniature village dioramas were utterly charming. On the other end of the spectrum, the sports level with an ice rink, water slides and pool was also a big hit. We saw people of all ages enjoying the park amenities.",70,found
71,24,833,"We visited Lotte World in April 2015 during our trip to Seoul. The whole infrastructure is very impressive. It is a huge complex with both indoor and outdoor facilities. The rides were of high standard and offered some great excitement and are made of modern and quality materials. Restaurants, cafes and snack stalls/stores are widely available and you don't have to walk far until you come across the next one.  While everything is huge, impressive and contemporary, it seemed quite dull and lifeless to me. There were some nice things to see but the overall experience was just... boring to be honest. I'm sure it's different for kids, but there are theme parks that can excite even the dullest of adults.  We also found the price to be quite steep, the day pass was close to USD 50.00. Should you decide not to take any rides, their entry fee was still pretty hefty at USD 31.00 for a day. Seoul is such an exciting city, if I knew beforehand about Lotte World; I wouldn't have bothered and would have spent the money going someplace else.",71,found
72,25,872,"Me and my sister came here and where adults, we thought oh why not something to do while in Korea we didn't think it would be that great as it's for kids ect, but surprisingly we had an awesome day! thoroughly enjoyed out selfs laughing all day having fun!! only bad thing was the lines got really busy and long thought out the day! so defiantly go as soon as the doors open as I found it got packed around 12-1 O clock !! Defiantly go!!",72,found
73,26,891,"Having visited different kinds of theme parks, I felt the Lotte world gives you a very ""cheerful, indoor feel"". Being indoor, the sounds of the different rides can be easily heard and felt so this adds on to the thrill. My youngest son love the basement rides where all Kiddy rides can be found. The hot air ballon also left an impression with our family cos being high up, the view of the entire park can be captured.",73,found
74,27,912,"Our family has been to Disney World 7 times. If Disney World is what you are looking for, I would highly recommend you start saving and I mean SAVING. So, no, Lotte World is not Disney World and it's never going to be Disney World, but it also doesn't charge what Disney World charges. If you are trying to decide whether or not to take your kids to Lotte World, then just go. For the price you simply can't beat it. We took our daughter for her 9th birthday, and she is a thrill ride junky. Lucky for us the outside area opened up (it was raining early that morning), and the rides on Magic Island were open and running. There are several rides inside that she enjoyed, but most of the indoor rides and for little kids. As a family, we had a blast. There is a great variety of rides for our 9 year old AND our 3 year old. Here are some key things you need to know prior to going; 1. They are very strict about the height requirement for every single ride. In fact, they will probably measure your kids and then slap a wrist band on them (similar to the type you get at the hospital), indicating the height of your child. There is no smooth talking any of the attendants, if your kid misses the height by an inch, that's it, they don't make it on the ride. 2. If you do not favor Korean food, they have hotdogs, corn dogs, a hamburger joint, and a pizza place. The pizza looked off, and we attempted to order 4 beef hamburgers for approx. 5 solid minutes, and we got everything from shrimp burgers to chicken patties on the tray. We ended up just taking the chicken patties, which were a little off. They came with mayo and teriyaki sauce on them. We didn't like them at all. The parking is easy to get to, but since Lotte World is in a busy part of the city, I would recommend the subway system. 3. You have to be 6 years or older to skate on the ice rink. We brought socks for everyone but decided not to go when we found out our 3 year old couldn't skate. 4. Once you leave Lotte World there is no reentry. We were looking smack dab at a TGIFs but couldn't get to it because we wouldn't be allowed back in. Bottom Line - GO FOR IT. It's definitely worth it. The lines were very short, usually waited about 10 minutes per ride. Go, have fun, we did!",74,found
75,28,945,Half of the park is inside and the other half is outside. I love the atmosphere.... There is a lot of tagging on walls and pillars. I guess young teens like to leave there memories on everything. the rides were fun. I found it funny that all the entertainers are foreigners,75,found
76,29,947,"My sons enjoyed this amusement park although we found most of the rides were either very kiddy-ish or too wild. There isn't a lot in between. Still they enjoyed the flume ride, drunken basket spin, Tree Swing, monorail, aeronaut balloon ride and theatre shows.  It was quite chilly when we visited so we spent more time indoors than outdoors. That was what attracted me to this amusement park, in that we could do something indoors away from the cold and that it was also accessible by the Seoul Metro (Jamsil station).  Toilets were clean. Wish there was better variety of food apart from burgers, hot dogs and candy floss. Seems to be a lot of junk food on sale.  We purchased one day passes which allowed us unlimited number of rides. Games require an additional charge.  Would we visit again? Once is enough. Probably will try a different amusement park next time we visit but the weather has to be right.",76,found
77,30,952,"I'm a big fan of amusement parks in the states...unfortunately most Korean rides don't live up to the excitement and adrenaline rush the USofA has to offer, but it's a very nice amusement park nonetheless. Some pretty exciting rides, indoor and outdoor, good food (beer was available in the park when I went at dining areas) and if you go at a strategic time, you can ride most of the rides with little to no wait..  My first experience (2009), a group of foreign friends went very early on a Saturday morning (Korean students were in session that day for a half day). We got a 'foreigner discount' (I think this is very unfair) and as we were some of the first people in the park, we went up the escalator and found the entire mascot crew and marching band at the top preparing for their work day. They gave us an awesome tribute of 'Surfing USA'. They would've had no idea if we were Americans, Canadians, or otherwise, but I thought that was hilarious and a lot of fun.",77,found
78,31,1051,"This theme park has outdoor and indoor area. We went there on weekday and it was super packed with the teenager students whose wearing uniform. Actually not quite sure how the education system here works? But based on my experience not really recommended if you are taking too young kid to this place neither elder due to huge distance also too many floors in the building. It's confusing place as they do not provide the map at the outdoor entrance. We had to figured out on our own at the end of the day we found the entrance from the mall and the map was there, plus no information to inform the tourist if they were busy with a big tour group. We were disappointed with the management team here on careless. Free WiFi here sucks, it doesn't really work mostly unable to connect. Ticket will be cheaper in the afternoon but I don't think I want to be back again, doesn't worth the money.",78,found
79,32,1070,"As a 'foreigner', you can get very cheap tickets from Trip Advisor, Klook, etc. We got some from Govoyagin for 28,000. The problem we found was that it didn't include the three Magic Passes which enables you to skip the queue using either an app or the vending machine outside the ride. Going on Lunar New Year Eve, it was particularly crowded and most of our time was spent in queues. There was even a hot air balloon ride inside (much like a Ferris wheel, really) which had a queue of 100 mins!!! In sum, it was interesting, cute, had some cool VR rides (did the three 'Wild' ones), but it was an exhausting day. PS. Skip the haunted mansion... Wasn't worth the extra 6,000 won.",79,found
80,33,1090,"So glad we found discounted tickets elsewhere. The parade for the Christmas season was pretty entertaining. Since we went on a Friday after Thanksgiving, it was not crowded (thank goodness). However, I️ had to watch my children be denied to get on various rides due to ‘their height’ but Korean children the same height be allowed. Yes, the attendant measured the kids but the parents clearly held their children up on their tippy toes or in the air and attendants acted as if they were unaware of what happened or they chose to not remeasure the kids although it was evident that kids were the same height as they stood next to each other. What’s more insulting is that while I️ was directed that I️ can file a complaint at guest services, once in their office they did not understand what a complaint was and resulted to not being able to understand any English. Issue never was resolved. Disappointed my children did not get to ride the rides that they should of been able to enjoy. Although it’s an outside amusement park, Everland was by far better. Due to the cold weather, Lotte is appropriate if you want to go somewhere indoors but it is by far not comparable to a Disney or Everland. The images for advertisement may be perceived as deceitful depending on your interpretation. Find discounted tickets!!",80,found
81,34,1132,"For a mid-lifer, I found this place as just okay. Just to while your time. Good thing we went here at around 7pm where the entrance fee is much cheaper. If you have been to Disneyland, Universal Studios and Ocean Park and you just want to visit and not take the rides, then go at 7pm.",81,found
82,35,1227,"Lotte World is located in Chamsil within the city of Seoul at a subway stop for added convienience. Proximity wise it is along the Han river beyond ApkuJongDong (on the same side as Gangnam) and near the Olympic park area. I wouldn't necessary stay at the Lotte hotel attached as per my memory rooms were small and beds tiny. Better to stay near Coex at Park Hyatt if not then Intercontinental or further out at Grand Hyatt.  Lotte World has been around for many years and this review is mainly for the indoor adventure park which is attached to a huge shopping mall. Across the street (intersection) is the Lotte new world mall; the tallest building.  We were able to get discounted tickets for free use of the park for just about 20,000 won each (around 20 US) by using certain promotional related approved credit cards that relied mostly on LG or other card. You can check with the staff there but basically my Korean host paid for it and I chipped in.  On the lowest level is an ice skating rink. On the above levels around it is the adventure park and also folk village (separate entry). Once we paid for our tickets into the park we ate at one of restaurants around the upper level of the rink; found a small buffet called Seven springs which was decent. We then entered the park and spent a nice afternoon watching live performances (there were many and Xmas themed). It made us feel very cheerful for the holiday and the performances were impressive and festive. Especially rock n roll santa Elvis! There was a small gallery within the park that was enjoyable for photos. We did not ride many rides and the monorail we did ride seemed dated. There is an outdoor portion the park but it was too cold to go outside. The mirror maze was fun but a few extra Won just for that attraction. All other attractions were free per our entrance fee. This can be a low-key enjoyable family event and can't comment on if I would just go for the rides there because that's just not my cup of tea. There does seem to be a VR roller coaster (coaster updated with VR googles), various on top of water rides like indoor jungle boat and flume. There's an indoor kids play area which was too packed to stand in line for. The 'balloon' ride circling the park seemed like a very scenic and slow ride more so than monorail. The park has two main characters Lotte and Lorry and they are cute and the concessions cheap enough to wear and have fun with.  The folk village is nice to have nearby for folks who want a taste of Korea and history. For a real taste of Korean history go to Geongbokgung to walk the palace grounds and museum and nearby Insadong to buy souvenirs and tea.  Lotte mall lower level has a food court option I think Hyundai dept stores have more impressive food courts. The mall itself is affordable to expensive depending on what you are looking for.  Lotte new world mall (tall building) has newer stores to shop and a decent aquarium on the basement. A modern place to eat there on street level is Bills.  This entire block of Lotte malls and attractions would like fill a few afternoons of fun and variety needed for everyone.",82,found
83,36,1241,"The Lotte World had divided two parts, which was indoor playground and outdoor playground When I was young, I had gone Lotte World once time with my family. But we just went the indoor and didn't go to the outdoor because of the map was so complex and we didn't do research. It was so regret in my mind that not to go the outdoor playground and I really wish that I will go the Lotte World once time in one day. Therefore, when my age grew up, I determined that I need to complete my wish. On June 2016, I went to Lotte World once time with my friend, and found that it was not so fantastic. It was because that although we woke up early, got to Lotte World, it still many people were waiting to go inside. Moreover, the rapid function was not enough to let we to play all game and rides. The important was that some of games wasn't exciting. Under this situation, I was very disappointment. However, no matter how I disappointment, I still complete my dream. But I suggest you that Lotte World was suitable for family who had child, baby and someone who had patience.",83,found
84,37,1336,"That was a very ""wet trip""....non-stop rain during that few days trip. Luckily, we booked the Character twin room. The room was not just only very colorful, kids-friendly, clean and tidy, even the character soft toys were so clean that my girl has no hesitation to hug them once she entered the room, but also the whole corridor of that floor was well decorated. It was very attractive once the lift door was opened.  Best of all, the staffs of Lotte World Hotel were so friendly and helpful, especially the staff of concierge. Not just giving us very warm greeting whenever we passed by while we were staying for the whole day in the hotel due to the heavy rain, but also giving us excellent advise and brilliant idea of visiting the local Korea culture that we could not even found that from any travel guide book.  My little girl just feel like home when she was staying in Lotte World Hotel and that would be my first choice of staying hotel in Seoul.",84,found
85,38,1350,"Firstly pop on Google play store and download the app. This is essential as when u get your tickets you can scan them in and it gives you booking slots to reserve places using a sort of que jump system to get on some busy rides quicker. You get a limited number of these but that could save you an hour of queing when it gets busy.  If you're not Korean suggest take passports with you as we found a half price offer for foreigners so we got in 2 4 1 :-) You can buy day tickets easily at the ticket desks.  There's a mix of rides varying from rollercoasters to the very impressive Gyro Swing. Some of the rides you'd expect to be a bit worse aren't (the aladdin one, log flume, jungle ride, bungee) and some of the roller coasters are actually more severe (possibly being designed for smaller average height people they don't always have the best neck support for taller people?). Overall though nothing to complain about. We enjoyed ourselves throughly.  Didn't check re the ice skating if you have to book in advance (assuming so). Massive rink in the centre of the bottom floor.  Earlier in the day is much quieter than midday to evening. Use fast passes sparingly or later on when it gets busy.  Loads of little street food type stalls around that compares favourably to the uk on price for our theme park food plus lots of small restaurants on site. Staff are friendly and helpful.",85,found
86,39,1361,"Just a normal shopping center, they have duty free at the top floor but we found that some of the cosmetics prices are more expensive than the department store downstaires so dont be fooled, do check around the prices before you purchased anything. And the staffa at duty free speak very poor poor english. Shopping at the airport might be better. They also have aquarium here.",86,found
87,40,1378,"If you visit Korea, and you're either an amusement park aficionado or have kids, go to Lotte World Amusement Park. The usual guidelines: go EARLY! and There's always a discount coupon available (that is, don't pay full price). Although it got quite crowded in the afternoon, the queues in the morning were reasonable when we went. We often got a bit lost, but eventually we found helpful directional signs. The stage shows had surprisingly well-trained (Russian?) dancers in absurd costumes and kiddie narration in Korean. The food and souvenirs were reasonably priced; and there were plenty of places to sit or stand and get your bearings. The ice rink at the bottom served as an orienting and comforting center to the place. In all, it is stunning to have such a space in the middle of a huge metropolis! Plan to spend the whole day, and more.",87,found
88,41,1393,"We went during peak season and there was so many people lining up for every single ride. There are magic passes for three rides and you can reserve a time for quick access and avoid the queue. However, we found that most of the rides had their allocation exhausted and we couldn't use the magic passes. Wait times were around 40-100 minutes for the popular rides. We got shortchanged buying the headbands from the stalls and the food is pretty bland and staff not particularly attentive or friendly.",88,found
89,42,1425,It was nice to have rides indoors and outside. There is a big ice rink too. I found it expensive. When we went into the park some of the rides you had to pay extra for.,89,found
90,43,1449,"We visited Lotte World this spring and it was surprisingly fun. We spent 3 rainy days in Seoul, but we found many interesting attractions indoors that we enjoyed very much. Lotte World was one of them. We were very surprised at how well everything is organized inside the park. It's a great place to take your kids and play around the ice rink or any of the other attractions inside the park. We took our nephews there and we had a blast! Bought our tickets on Klook.com and saved around 10 USD in total for all 5 of us.",90,found
91,44,1463,Was a beautiful trip and hotel services are excellent and we found an excellent attention of the administration and the two works in the hotel and especially Mr.Your Allen lee He always meets our requests respectfully We thank him very much for all the services carried out for us,91,found
92,45,1476,"Visited here last Thursday evening (just before a Korean holiday weekend) at 8pm with my girlfriend. Thought the chance to walk around for 17,000 won would make it worthwhile for my first visit, but this is a poor date location. Lotte World was mobbed with middle-school students in their school uniforms taking selfie pictures with every attraction in site. Lines were long even late in the evening, and the indoor section of the park closed down completely from 8:25-9:10 for a ""parade"", which was pretty lame.  Lotte World is pretty old and not that large, though conveniently located in the middle of Gangnam, so considering the value of the land it sits on the park is a reasonable size. The few rides we took (without the long lines) were quite basic... shooting some dragons, a 3D haunted-house movie, and a balloon IMAX movie that my girlfriend found entirely disappointing ... not the balloon simulation that she was expecting. Anything worth riding had a 20-30 minute queue, and just about every line was closed by around 9:30pm, so you just don't get to try anything with the late admission ticket.  For 2 adult visitors, Lotte World was very underwhelming. Avoid.",92,found
93,46,1532,It was cool. Not much to say but I found it interesting to go & hangout there for a day. It was a total spur of the moment thing to do while visiting Seoul. Def worth checking out!,93,found
94,47,1538,"Lotte World is a gentle and enjoyable experience. It's a great place to stroll around, hopefully catch a character parade or a show. It's not an amusement park for those who have to have a lot of thrill rides, even though there are some outside. The rides are mostly pleasant here and the lines/waits are long. I found the folk museum to be a highlight of my visit. It was beautifully done and almost empty.",94,found
95,0,15, There are so many people but I cant help it but the line was so long that I could only ride two for almost 4 hours ,95,almost
96,1,163, I almost lost my mind when I sat at the very end of the Viking 75 ,96,almost
97,2,225,"want to find a decent ride? want to find a kiddy ride? well then, you should go ride Jumping Fish! Jumping Fish is literally slay queen. No matter how long it is, you have to ride it. It’s a one in a life time experience. I din’t care how old you are ( but remember you have to be under 65yrs old to ride this). Me and my friends had so much fun on this ride and we’re both almost 20 yrs old! This was quite the experience! So much better than waiting three hours for a short roller coaster. 😝🫶😍😙🐟",97,almost
98,3,294,"I didn’t do much research before coming here and expect a rather simple theme park. I am wrong. It has all a theme park to offer and more. From outdoor rides to indoor activities. It was a rainy day but we still able to catch some outdoor rides like the gyro drop, spin and comet express. The indoor part is also huge with so many rides and activities. Lots of food outlets. Never out of choices. A day is not enough. One tip is never buy ticket on site. Better to purchase through online site such as klook or Trazy as you can get almost half price. Also don’t forget to visit the museum. Worth a visit.",98,almost
99,4,324,"Lotte World has its own charm. Its indoor attractions are worth-trying. At the Magic Island, we tried the Gyro Drop and it was fine.  Horror of Horrors...  The Horror House had a long line of people and we waited for almost an hour. We were given 3D glasses as we entered. The design of the viewing room was okay but when the show began, I realized that it truly wasn't worth the wait.  The poor content of the 3D show was disappointing. I slept throughout the rest of the viewing time. The effects were way below my expectations and the absence of a good story frustrated me no end.  If only I could tell the people outside that they have to look for another attraction, I could have done it so.  Well, the administrators of this theme park have to give this a quick response.",99,almost
100,5,338,I'm writing this while still in the queue for our second ride. We have been here for 4 and a half hours now. I was afraid it could be crowded so we went on a Monday and I bought a 5x Magicpass which i could not use a single time because all seats have been booked out almost immediately for all attractions which are popular. I think its only worth a visit if you are totally into waiting or if you come with children because the attractions for small children seem to have less waiting times.,100,almost
101,6,345,The rides were honestly more suitable for teens or younger kids though it’s still a great place. The queue for the rides were really long and it took us almost 2 hours jusy to ride a ride in the cold. Would be fun to go but not a must go if you’re there,101,almost
102,7,394,"Went on a Thursday, some rides were undergoing maintenance (DO CHECK THE APP/WEBSITE BEFORE GOING, the rides which were down were some of the main rides), long queues for the comet express & french revolution (>100 mins), there is the magic pass app where you get to try your luck to get an express pass at a specific time slot (you can do it at the kiosk too) The day I went, there were many students there making it crowded - almost 90% were students which was really different from my Everland experience.  Food selection was decent, it's not super big, but its good, and the location is still in the city which makes it convenient, and it's near lotte mart for food shopping",102,almost
103,8,488,"We came here late Thursday morning and there was almost no queue at all the rides. Think the crowd came in about 2pm or so, however queue length is still relatively ok at 30-40mins.  Generally the indoor parts are for kids and outdoor rides are more older kids or adults.  We bought our tickets from the internet and managed to cut the ticket queue, however we still need to exchange for real tickets at the South Gate, and only there. Signage was quite bad and it took us about 15-20 mins to locate it.  Within the theme park, again signage can be improved as we find ourselves circling around look for the specific rides.  All in all, it was still fun enough for us to go around without lunch for 8 hours.  Cannot be compared to Disney or universal studios but good enough for us.",103,almost
104,9,499,"미리 후기 검색하세요. 계획 잘 세우고 가세요. 주말에 가지 마세요. 도시락이랑 간식 싸가세요. 음식 비싸고 맛없어요. 벌써 덥고 땀나니까 미니선풍기 들고 가세요. 매직아일랜드가 오히려 실내보다 바람 안불고 더워요. 햇볕 피할 곳 찾기 힘들어요. 진짜 어쩔 수 없이 놀이공원에 애들 덷고 가는 자체로 의의를 두는 부모님이 아니고서는, 즐기러 가는 입장이라면 돈 더 써서 프리미엄 프리패스 사세요. 2사람 기준 자유이용권+프리미엄= 17만원(자유이용권은 할인받음 더 쌈) 그리고 두번 다시 안가면 됩니다. ㅎㅎ. 머하러 가요? 저런데를. 진짜 재밌는 놀이기구 찾으시면 경남권 네임드 테마파크나 가까운 홍콩이나 도쿄 디즈니랜드를 가세요.  I really didn't wanna waste my precious time waiting in the middle of crowd waiting for some popular ride for like an hour and half. So I made plan thoroughly and almost succeeded this time.(that means I spend more money and I rode more rides and waited less)  What I want to tell you guys is that  1. Lotte is not a Korean enterprise(actually it's more like Japanese company). 2. It's hard to find any employee who can speak English fluently. 3. There are not enough space for visitors to hide from sun ray on the 'magic island'. 4. Don't go there on the weekend. 5. Foods are expensive and crappy in Lotte world. 6. There are only few rides for guys s who seek real fun. E.g)'Atlantis', 'Zyro Swing' 7. Ask your Korean friend how to enjoy fun pleasantly there. YOU DON'T WANT TO GO THERE UNPREPARED.",104,almost
105,10,539,"Lotte world is an indoor and outdoor theme park, perfect for winter time. Before we went here, we already put in our mind this theme park was not Disneyland so we didn't expect it to be like Disneyland. We bought out tickets from Klook. When we bought, Klook offered the cheapest price (around 27,000 krw) than any other online ticket. We redeemed our tickets in south gate (entered the room for group ticketing to redeem the voucher).  When we were there, it was very cold and all of outdoor rides didn't operated. It made indoor rides had a long queued. But for kiddies rides, the queue was not long enough. As for food, we preferred to eat at Lotty's Garden, because of its varieties and price.  Rather than the rides, we loved the parades most. Since the parade area was not big enough, almost all children could dance with the characters.  Lotte world provides locker rental for coat but we suggest you to bring it along with you, just like local people.",105,almost
106,11,546,"I visited Lotte World as group of friends in January 2018. It was the coldest month in Seoul since the temperature drop to -18 but we managed to enjoy the theme park especially the Magic Island (outdoor area). The indoor area more focused on children’s and younger’s attractions. For thrill seeker like us, we spent the whole day in outdoor area. The good things about Lotte World is the queues is managable and almost all the outdoor games are open even tho’ it’s winter. We reccomend the gyro drop, gyro swing, atlantis adventure (they excluded the water since it’s winter), and bunge drop for all thrill seeker out there. It’s worth to try those attraction when you visit Seoul. Don’t be afraid of the cold because there’s a lot heaters in outdoor area. If you bought the ticket beforehand through online platform etc, you need to exchange the QR code to physical ticket through the South Gate Entrance. There’s drinking station in almost all food hall. If you want to visit the Lotte World half day, you can get a cheaper price by buying the half day ticket but I still reccomend you to visit this park early in the morning or noon and enjoy this park until evening because there’s illumination in the castle area.",106,almost
107,12,566,Traffic took almost 3 hours from Jung-gu and the lines for rides inside Lotte World were more than 60 minutes. Navigation for our senior family member was not smooth sailing as the elevator was always full and only stsirs from basement to ground. The place has a lot to offer but the shoulder-to-shoulder guests made it difficult to enjoy during December holidays.,107,almost
108,13,568,"We visited for the second time as our last visit was 8 years ago when the kids were still small, and we wanted to experience the Christmas parade to get into the christmas mood. As we are not the adventurous sort, we made Lotte World our last stop for the day and bought the after 7pm ticket. Everything was almost the same as before but we still enjoyed ourselves. However, I would only pay for the full day ticket if I intended to get on the rides. Nice to go for a look-see to experience some theme park magic.",108,almost
109,14,600,"Variety of play areas for kids and adults, we visited the place almost near the Halloween, so, they prepare the place for the celebration with great zombies walk in the night. Worth visiting for sure.",109,almost
110,15,601,"Even though you have premium pass and almost reach on time, you can feel stubborn and arrogant service from young crews.",110,almost
111,16,605,"Went to this place on a holiday expecting it to be somewhat slow. It was busy. Many good rides, but the cues for the roller coasters were too long. The rides I do ride were very fun and had an almost ""Disney"" level of quality to the attractions. The food was also very good. I ate way too much. My only disappointment was TGIFriday's on the 1st floor (ground floor).",111,almost
112,17,610,"Lotte world as a themepark was great! My friends and I went to both Lotte world and Everland, and although Lotte world looks more 'kiddish' in appearance, the rides here are actually more thrilling than the ones at Everland (only the T express is thrilling there, but requires an almost 2h long wait). The pirate ship ride here was faster, and went up higher. There is both an indoor and outdoor portion, and you can easily spend a few hours here! I also highly recommend the Flume ride, Gyro Swing and the Atlantis!! However, some rides were unfortunately unavailable due to the weather, but you can download the app to check when they open!  It is also connected to the lotte department store, and the food section as well - where you can get local snacks",112,almost
113,18,638,"Super big theme park, both indoors and outdoors. Indoor games closes till 10pm. Have a few scary rides indoors especially the French revolution where the queue was as long as 90mins at around 6pm.  Please purchase tix from funtastickorea, funko for short. Costs 29,000Krw I think can't remember but it was 45% discount. Pay online and they will email you the tickets which you show to the counter to exchange for actual tickets.  We went on a Saturday so it was filled with locals. Managed to try almost all the games but we left the place at 11pm. We started at 11am though.",113,almost
114,19,652,"Don't expect a Disneyland kind of experience but with the right mindset this can be a fun place. Don't pay full price, there a discount coupons all over Seoul and if you visit after 4pm you pay a reduced price, combined with a discount coupon the entrance fee is reduced by almost 50%. The place is open till 10pm so you have lots of time to explore. Most of the rides is standard carnival stuff but they also have a couple of rides which are brave attempts to copy Disney. They do not succeed but it is all very charming and we laughed about it. Staff is for the most part friendly. Stay till 8pm for the excellent light parade!!",114,almost
115,20,666,"We visited with children that are 12, 10 and 8 years old. There are some fun roller coasters for them all. We were there from about 10:30 until 10pm and were able to ride almost everything and rode our favorite rides twice. We chose this park over Everland because it is so convenient to Seoul. We bought out tickets through Funtastic Korea and got a great discount. Make sure you buy the 1-day pass if you want to ride the rides because the General Admission tickets just get you in the park. Don't lose you tickets either because you have to show them as you enter each ride.",115,almost
116,21,725,We spotted this while roaming around the Lotte shopping area. Though it was 4pm but we decided to go in and explore this indoor and outdoor adventure park. We even got a discount as they offer discounts after 4pm on the day Pass. There was a waiting of almost 30-45 mins on all the popular rides but it was worth waiting in the queue. We loved the V. R roller coaster and air balloon ride. If you have the patience of waiting for 45 mins per ride then its definitely worth buying a day pass to spend a few hours in th evening. Outdoor theme park is also beautiful with lots of rides and amazing view of cherry blossom in the spring season.,116,almost
117,22,774,"Good Attraction, but you need to rethink about your trip plan!!  This is my 2nd time visiting Lotte World, bought the discount ticket (30% off) from Trip Maker through my guesthouse, and I went there on Saturday and omg that was a disaster!!!! Arrived there at 11am and left at 8pm (7 hours), I have spent almost 4 - 5 hours ONLY lining up and looked at my phone :(  No doubt the rides and everythings are cool and entertaining in the Lotte World, both indoor and outdoor, but there are sooooo many people; For the most famous rides like Gyro Spin and Atlantis, I have spent 45 mins queuing for each lel.  I don't think I need to describe how fun it is in the theme park since they are more or less the same seriously... yeah Lotte World makes you feel joyful and excited when you step in the indoor park, but for real, when you get closer to the ride and once you spot the end of the queue, and start lining up, and wait for 15 mins, and wait for 30 mins, still a long way to go, I am sure you will get mad. (I was with my boyfriend and we were getting more tired and even stopped talking...)  I strongly suggest my fellow travellers, try to avoid visit Lotte World on Friday/Saturday/Sunday!!!!!  My first visit to Lotte World back in 2014, I paid full-price and only spent 4 hours there becasue I was so fed up with the queuing. Thought it would be better for my re-visit after 2 years, still the same..smh",117,almost
118,23,808,"Hi!  Lotte world was a last minute decision because we were bored in Seoul after being there for 10 days. And I have to say it was a well spent day:) it is easily accessible by train to jamsil! I went on a Monday and the queue was not too long, probably a 15mins average waiting time! I went from 11am to 6pm and I managed to ride almost all the rides.  Heads up first, for those who love crazy scary rides, this probably will not satisfy you 100%. However, for those like me, who enjoy a moderate level of fear rides, this will be an enjoyable trip! They do have one roller coaster that was said to be the scariest, but I didn't try it so I can't comment. However judging by the speed, loops I saw and the screams I heard, it should be satisfying for any fear-seekers.  The coolest part about this park was that it was indoors and outdoors. I loved the outdoors more cause it had more fun rides there! There was a ride I loved so much I went on it for at least 3 times. Furthermore, they had those cycle sea ducks I always see on korean variety shows that was free!  Overall this was one of the better theme parks I've been! Should give it a shot^^",118,almost
119,24,815,"Ok so before you go to Lotte World ask yourself a couple of questions.  Do you like lines? Do you like noisy eating areas? Do you like hidden costs? Do you want to feel more like a dollar sign and less like a human?  If you answered yes to these then Lotte World is for you!  The whole place is terribly busy and designed poorly, you feel crampt even not waiting in a line. When your waiting in a line prepare for camping a couple of hours with most main rides taking at least 120min wait. The rides that didn't, are poor or average at best.  The eating areas were open right next to rides so prepare for a noisy experience when you want to relax for lunch. Like dining in a club.  Many attractions inside actually cost money, so when you see a big queue and head for the short queue, you find it costs ₩3000.  The staff were very rude and not fun. They didn't care about their customers and didn't have that fun land happy attitude I would expect from such a place.  All in all the place was dull... With crampt almost unfinished rendered corridors at parts with dull lighting it almost seemed like each area had its own budget and refused to fund the walkways between.  Honestly everything that fails at this place is a win at Everland. Some people say they hate the happy music and smiles of Everland, but a place like this should be that way and trust me happy cheerful smiles go a long way to make the scene.  A final note  Please, just accept these things and you will have a good time. If you go in expecting a diamond you won't find that, just be patient, get a snack for the queues and don't limit yourself to a short visit.",119,almost
120,25,861,"My 2 sons 3 and 6 both loved Lotte World. We bought our tickets from Lotte world hotel and said to be less expensive than getting it from Lotte world, but we didn't go in after 4. We waited almost an hour for the hot air balloon ride, and everything else was ok. We prefer indoor than outdoor cuz my sons are too little for most of the outdoor rides. The later it gets the less we waited, my sons went on some rides repeatedly, and we were like the last people to leave. Recommended for families traveling with kids.",120,almost
121,26,863,"We went to the Lotte World on Sunday and bought the after 4 special pass tickets since it was cheaper. We pay for only 26,000 won instead of 46,000 won for full day pass. As expected the place was packed with people esp. some local teenagers. Luckily the queueing was acceptable (20-30 mins) for indoor games and we had the opportunity to enjoy almost all of it. However, the queueing was crazy long for the outdoor games (50-90 mins) and we only managed to enjoyed the 'lame' swing tree ride.  There is a big carnival parade around the central before the park closed, it was pretty fun with lots of people in colourful costumes dancing around. Overall it was a good place to having fun and pretend you're in Disneyland.",121,almost
