,이름,별점,리뷰,날짜
99,Leon H,3.0,"Namdaemun is a historical sight, but for me the most attractive thing is the import market nearby. In this market, you can buy many local products, clothes, food, drinks. And also some western imported stuff is available here. Intresting place, take 2~3 hours to enjoy the shopping experience.","Written July 8, 2015"
100,Ricardo G,5.0,"It is a very good place, a must, any you should have a photo in your library and share it. This place says 'you are in Korea'. Also I recommend a little reading of its history. You won't spend more than 20' there.","Written July 2, 2015"
101,Huiping L,4.0,"historic place of interest, nice and free. will be better if there are more photo taking point, tour guides to guide us there","Written June 29, 2015"
102,Nick B,2.0,"Not the most interesting attraction in Seoul. Once you've looked at it for a minute, there's nothing else to see in the surrounding area and it's very similar to the other gates which are situated all over Seoul","Written June 29, 2015"
103,Halo9,4.0,It's a symbol gate of Namdaemun area! You should take photos here! It was worth walking in daytime or nighttime but at night you can have a very pretty picture here cos the light makes it more interesting & stunning!,"Written June 24, 2015"
104,SwissGreg,5.0,"Big, nice gate in the middle of a huge square. Very nice for taking pictures and walk around. Don't stop a lot of time, but worth a few metro stops and minutes of walk.","Written May 27, 2015"
105,kimahrikku,4.0,"Sungnyemun - recently rebuilt after being burnt down by a lunatic - is truly stunning. I absolutely love how they restored it by mixing in neat modern white-ish materials on the edge with the antique actual door at the middle. What's fascinating about this neighborhood (besides the door) is that it is so diverse. You're a couple of minutes away from Seoul Station, the ultramodern City Hall, the old Deoksogung palace, the traditional Namdaemun market, decrepited smaller houses on the South Side, and sky-reaching glass buildings on the North End. This place is really central to Seoul and Korea, and the fact that cars swirl around the door only reinforces the sentiment that Sungnyemun is really the heart of the city of Seoul.","Written May 22, 2015"
106,leeyre,4.0,"Namdaemun Market is a place that tourists must go. They sell various types of stuffs. From daily products, local products, clothes (adults and children). Remember to bargain for discount before buying as some of the products are more expensive. You can get cheap facial products from ""The Face Shop"" at Namdaemun Market as well. Please note that the retail opening hour is mostly from 9am till 5pm and from 10pm till wee in the morning for whole sale.  Do remember to try their local delights at the tented restaurants on wheels (Pojangchama). They open from evening till late at night.","Written May 7, 2015"
107,Zolike78,4.0,"If you go to Namdaemun it's a pity not to visit this gate and snap a few pictures. Well re-constructed, looks beautiful.","Written May 1, 2015"
108,99Martin,4.0,"This was once the main South Entrance to the Seoul City Walls. Now at the North side of the interesting Namdaemun Market, it has recently been extensively restored. Despite being rather surrounded by traffic and modern development, it is certainly worth a look.","Written April 18, 2015"
109,montanan_traveler,4.0,We had a long lay over at Incheon Airport and we took the Express train to Seoul station so we could visit Sungnyemun Gate and Namdaemun Market. It was very easy and much more fun than sitting in the airport for seven hours.,"Written April 5, 2015"
110,tombillinge,3.0,"This is the symbol of the nation and a point of pride for the Korean people. It looks very nice and it has been well re-constructed after the arson attack a few years ago.  While it is a nice gate, there is little there to take up your time as a tourist. After a few good photos of the gate, you can move on without having to explore it deeper.","Written March 30, 2015"
111,HarrisChai,3.0,"Like the Dongdaemun Gate, the Namdaemun Gate is just a historical structure in the middle of an intersection, with little else to see or do. Seeing either one would suffice, since they are pretty similar. I wasn't too enamoured by the quiet, dark and even boring Namdaemun Night Market nearby as well, so I would recommend that you just head to Dongdaemun for a view (and mandatory picture) of the gate, and a far better shopping and dining experience.","Written January 19, 2015"
112,Hugo R,5.0,"This gate is located in the middle of busy streets, which make it contrast with its surrounds and also a pretty interesting view and co existence of past and present. It is a beautiful construction itself but doesn't differ from the other gates, so it is not a must.","Written January 17, 2015"
113,Amethyst59,4.0,"It's located right in the heart of Seoul on the far-end from Gyeongbokgung Palace, through Gwanghwamun Square, to Seoul City Plaza & Deoksugung Palace. Actually, it's a misnomer to call it a gate because it does not lead to anywhere. It's just a beautiful structure built during the Joseon Dynasty and one of the 8 gates in the Fortress Wall of Seoul which surrounded the city during that time. It dates back to the 14th century and is designated as the first National Treasure of Korea. Right next to it is the 24hr Namdaemun Market.. It is more stunning in the evening when it is beautifully illuminated & great for taking photos.","Written November 19, 2014"
114,fabchell,3.0,nice place to take picture. but is it merely a gate. but the structural design is great and it is located in the main street,"Written November 15, 2014"
115,Dayel1956,3.0,Nice looking building but not a lot going on around it. Nice to see from a historical point of view. You'll drive by it quite a lot if near city centre.,"Written November 15, 2014"
116,Punsri21,5.0,It is very beautiful especially at night. Worth taking pictures with. It has shown us about what is Korea Ancient structures look like even though most are newly constructed.,"Written November 8, 2014"
117,Murat D,4.0,"Great southern gate of Seoul, located between the city hall and the Seoul railroad staion, is a nice piece of Korean traditional architecture. It was used as a checkpoint in the past when the city walls were still existent but nowadays it looks like a memorial. It is beautiful especially in the evening due to illumination. Nice for taking a few photos, but nothing more.","Written November 3, 2014"
118,HelenaGuerra,3.0,"It's a large gate surrounded by modern skyscrapers. It's a nice mix of styles: Asian and western architecture. It's a reconstruction and it works like a roundabout, there is lots of traffic around it. That's pretty much it.","Written October 7, 2014"
119,aaron j,4.0,"A large and imposing piece of history in the middle of the city. You can walk around and under it, but no entry into the building itself. 15 minutes is probably enough to enter the gate, have a look, and take a few pics. Then walk along Sejong-daero Road for about 15 minutes and you arrive at Deoksugung palace.","Written August 1, 2014"
120,supatrippa,4.0,"Another amazing Korean building, I love all the buildings I saw in Korea. Very busy road around this gate but plenty of places to take photos.","Written June 10, 2014"
121,xanShines,4.0,It's really amazing to find such a fantastic architecture in the middle of the city. It is free and not crowded. but be careful not to let your things (specifically garbage) to fall off because this area is well managed and maintained.,"Written May 27, 2014"
122,Shelliu,4.0,This is great to visit while one the way to or from the Namdaemun market as it is close by and doesn't require much time. This gate is not the original and was rebuilt several times but most recently in 2008 after it was severely damaged by fire but it is great to see the newly rebuilt gate with some of the old bricks. It is also one of the best places in the city for pictures and is right next to Seoul station which is another great place to see/experience.,"Written May 17, 2014"
123,598saml,4.0,"Korea's National Treasure #1, the 14th century historical gate (one of the 8 Gates of Seoul) was destroyed by arson in 2008. It was reconstructed over 5 years and reopened in May 2013. It is impressive in size and one can walk through the gate it to admire its beauty and size.","Written May 1, 2014"
124,Michael D,3.0,"Sungnyemun is right in the middle of the business area. It is a free attraction and only takes a few minutes to visit. It is also a helpful landmark for getting around this area. I suppose my visit was mostly tainted by knowing that it is only a couple of years old, since the more historical version was recently burnt down in an act of arson. Young kids will not find it very interesting either.","Written February 28, 2014"
125,robmar71,5.0,"This is a little jewel not to miss. Like in many other capital is a gate like it could be the Brandenburger Gate in Berlin ot the Arch de Trionfe in Paris. Free of charge, quick to see. Simply nice. Don't miss it.","Written November 3, 2013"
126,faozanrizal,3.0,"if you stay in Namdaemun area this place is pretty close from your hotel, its located in the middle of the Korean busy street and since ever burned the guardian is very strict with smoking and fire :p so after burn this gate is rebuild and the building still has beauty structure and detail. wish we can go to the second level maybe this attraction will be very good but since we only can photograph and walk trough so lets say just OK :( its just a big gate any way ;p","Written October 10, 2013"
127,Rob Clayson,4.0,This is a well preserved piece of Korean history & very easy to visit whether you go by subway or the tour bus. Great to walk thru although you aren't allowed to go up to the second level. It has been rebuilt due to an arson attack so well done South Korea & Seoul for making it look great again. Near the gate there is an underground walkway to Namdaemun Market.,"Written September 30, 2013"
128,dianna_1970,4.0,"While touring the Namdeamun Market, popped over to visit the Sungnyemun Gate. Unfortunately it is closed on Mondays, but you can walk around it and see just about everything anyway, I mean we are talking about a large gate here. We got some great photos anyway.","Written August 6, 2013"
129,mbulss,4.0,"It's Korea's National Treasure #1 , so you have to visit. Not so fancy unless you know a bit history of Korea's (yup, including the incident that made this gate closed for the last few years). To visit, use subway stop at Seoul Station exit #4, and walk forward around 300m or stop at City Hall Station (Line 1,2) exit #8 , and walk around 800m. Enjoy ^^","Written June 26, 2013"
130,thedlr,5.0,"No reviews yet? I guess that makes sense considering it's been closed for the past five years. If you don't know, some crazy old man burned the whole thing down about five years ago. Since then, the historic gate has been rebuilt by hand by master craftsmen using traditional techniques. We caught a documentary on it and the attention to detail is incredible.  Lucky for us, the restored Sungnyemun reopened to the public the day before we landed in Korea. Because of these serendipitous circumstances, it's become my favorite of the great gates of Seoul. It's Korea's national treasure number 1.","Written May 29, 2013"
