,STAR,CONTENT
188,5.0,This place made me surprised about silence and space. You can walk around and think about your life. Also there’s a cafe.
189,5.0,"Great visit to see the structure but more importantly, to be thankful to have the opportunity to visit a great country - see its beauty, experience the way of life. Solemn."
190,4.0,"passed by this on my trip to Myeong-dong. Quite iconic building and you can't miss it when you're there. I walked around during Christmas, but I was with my family of 2 kids and elderly parents, so didn't have chance to take photo or explore the church as the weather was too cold. Would love to explore again next time."
191,5.0,Managed to visit on Xmas day and receive communion despite the crowds. Nice architecture as well and signs in English also.
192,5.0,"This church is beautiful and has several different services throughout Sunday morning, including an English service at 9 am. It is packed though for every service and people begin lining up outside before a service time because they are scheduled back-to-back ( 8, 9, 10, 11, etc.) There's an underground area associated with the church with art galleries, shopping, and coffee that we went to after the service as well!"
193,4.0,We saw this in passing while going back to our hotel. It looked very pretty and if we had more time then we would have visited the inside.
194,5.0,"The first time you turn the corner and behold the cathedral, there is a sense of wow. As you climb the steps towards it, the sense of peace and majestic feeling overcomes you. It is so beautiful in the middle of a busy city."
195,3.0,A nice landscape surrounding the holy building in the heart of Myeongdong area. The church is just opposite the Korean tourist information centre.
196,5.0,"This church is really used alot in films, dramas, mvs, etc. probably because its the most striking looking of all. Coming from a Catholic country, I would necessarily call this church ""grand"" or anything. Its simple but beautiful. Inside, also looks simple, no wall/ceiling murals, fancy chandeliers or extravagant altars.  This church also gives a glimpse of Korean Catholic faith and if you have time do go partake in mass here."
197,3.0,Picturesque and not to be missed when walking through Myeongdong market area. Don't forget to say your prayers inside the cathedral :)
198,5.0,"My wife and I did not expect to see such a huge Catholic church right smack in the Myeondong shopping street.  As Catholics, we were delighted that we could attend Sunday mass which is conducted in English. Do take note that there are daily masses but the English mass is only on Sunday at 9 am.  It is easily accessible via public transport either via the subway train or taxi.  For non believers in the religion, this place is beautiful for a short stop visit."
199,5.0,"How to get there? Line 4: Myeong-dong Station Exit 9, 10; Line 2: Euljiro 1(il) ga Station Exit 5, 6; Euljiro 3 (sam) ga"
200,4.0,"Myeong-dong Cathedral is the Church for Archdiocese of Seoul and was also the birthplace for the Roman Catholic Church community in Korea.  It is located at one end of Myeongdong Street in Seoul. It looks quite impressive.  Bishop Laurent Joseph Imbert, and priests Peter Simon and James; Pourthie Jean Antoine are buried here.  Admission is free and services are held regularly."
201,4.0,Stop by this attraction spot while you are visiting Myeongdong shopping street (preferably around noon). It offers a quiet environment for prayer and self-reflection.  The cathedral holds its own history and there is free information leaflets explaining so.
202,2.0,"I came here to full time before heading back home and was disappointed. Although it's called a cathedral in Europe this would be classed as a big church. I didn't find it overly decorative or interesting, the shopping streets nearby offered more. Apparently it's one of the oldest buildings in Seoul as lots were destroyed during the war but I was expecting more to be honest. There are plenty of better things to do in Seoul."
203,4.0,It is right at the doorstep of Myeongdong shopping district and it is very beautiful at night. The cathedral is glorious.
204,5.0,"Within the myeongdong shopping district. They have 9am English mass. Going inside the church, you need to queue outside - very organize! The s church decor is stunning and adorable. The facade of the church is a good for photo ops."
205,3.0,"Some photo opportunities perhaps but can't compare to those in Europe. But since it's just around Myeongdong, we happen to come across it. It's not a place where we would deliberately make plans to see necessarily."
206,3.0,Was staying close by and chose to take a look. Didn't know anything about the history of Catholics in Korea so guess I was expecting a much older building. Nice interior and stained glass. Not overly impressive or old by European standards. Little guide books they have were good to read to understand the history of the Catholic Church in Korea and the role of this building.
207,4.0,This is just off Myeongdong shopping street. Since that's a must visit place I guess this is too.  Building in great condition. Nice architecture. Beautiful stained glass inside and pictures ARE available allowed. Worth checking out definitely
208,4.0,Located in a quite central location for Seoul visitors. Nice cathedral to visit regardless of being a believer or not. Worth visiting for sure.
209,5.0,"We went for Sunday mass at this cathedral. We took subway line 4 and stopped at Myeong-dong Station. Initially we had some trouble locating the entrance and went through an office building to reach it. The entrance is actually located along a side road, off the main Myeong-dong road. It is a very beautiful cathedral of Gothic design and is the centre of catholicism in Korea. We explored the grounds and it was peaceful. We saw bus loads of tourists visiting."
210,3.0,"Quiet place hidden among skyscrapers and busy market streets. Pay attenbtion, there is one-way-roar only, you have to exit the same way, you entered before!"
211,5.0,I first visited this place on my first visit to Seoul (that was a Sunday) And I am enthralled by this place. One should visit this place while in Korea.
212,4.0,"If you love Gothic Cathedrals, this is a great spot, contrasting a lot of traditional and contemporary Korean architecture. Settled a 5 min walk away from one of the busiest shopping neighborhoods, it offers a nice pause from the buzz."
213,5.0,"Very nice to see Myeong-dong Cathedral in the middle of Myeong-dong. This church is built on a 14,412 m2 site, the total floor area of the church is 1,498 m2 and it's dimensions are 69 m is in length, 28 m in width, and 23 m in height. The height of the bell tower is 46.7 m according to statue book in Myeong-dong. You can find more information in statue book on area myeong-dong cathedral. So many object photo you can take in here. If you want to go inside cathedral, come in monday to friday. Saturday to monday is close because there is a worship in here. Many tourist comes here."
214,4.0,"We were surprised to see the cathedral right next to this shopping area. There were a couple of English masses so we were able to join and understand. Though beautiful, it is not as ornate as its European counterparts. It is the oldest Catholic church in Korea and holds significant history for the country. It is on a hill at the end of Myeongdong street so it's location is lovely. There are quiet seating areas outside for prayers and meditation. When we were there, a full moon rose up behind the church as the evening mass ended. Stunning!"
215,4.0,Very nice looking cathedral in the middle of Myeongdong. Nothing much going on with the cathedral except that it is situated on an elevated base so good photo shots.
216,4.0,"It was a surprise to see this church in Seoul. I was expecting people to be of different religions. But in fact, about 25% are Christian. The church is nice but not a real attraction for us coming from Europe where there is endless numbers of churches of this kind. But I see that many new churches are now in building process in Seoul. And it will be interesting to have a look at them later on."
217,5.0,"Lovely cathedral. Excellent choir. We attended the youth mass at 7:30pm mass, Sunday. Lovely experience. The grotto to the Virgin Mary outside is inspiring. It's easy to get to: just at the end of the most busy food street in Myeondong which is located right across Lotte Shopping centre, next to the Ibis Ambassador Hotel,Myeondong."
218,3.0,If you have been to Europe or North America there are probably better Cathedrals to see. This is a very modest building.
219,4.0,The Cathedral is worth a visit even if it was for a change of atmosphere in a buzzing city. It is a strange sight in the usually buzzing city. An oasis of rest and quiteness with even a Lourdes like prayer cavern. It si atrange to see a usually tall building almost seemingto drown in the moderness of tall skysrapers.
220,5.0,"I've been there twice already because Pope Francis visited this church during his visit in Seoul. This is located in the heart of downtown Seoul Myeondong and is the first parish church in Korea and the most important symbol of the Korean Catholic Church. Its called "" Myeong-rye-bang during Joseon Dynasty and was formed 1784. If you want to visit the church, look for Sejong Hotel and at the side of the hotel there is a road going to the church just follow it and at the end of it turn left and you will see the church. Sunday English mass at 7am and 9 am ( in the cathedral). Confession will be done before 9 am sunday mass."
221,3.0,Visited the cathedral on our way to Myeong-dong shopping district. Nice cathedral. Worth a wall through.
222,5.0,"As Catholics, it was a must to visit, pay your respects and pray. It has beautiful exteriors as well as interiors. It's just sad the mass had just wrapped up. Amusing that it was situated in the middle of a busy and noisy shopping area though."
223,4.0,The cathedral is located in a corner of myeong dong street. The environment is comfy and beautiful. Good view to enjoy anther side of the city and appreciate the religious building.
224,4.0,Close to Myeongdong station. Big church but you have to go up the stairs. THe structures are old but very beautiful
225,5.0,"This cathedral is just a few minutes walk from the Royal Hotel where I was staying. Visited it on my last day. There is a lot of history and significance for this Cathedral.  The bodies of 3 saints (martyred during the religious persecutions in the 1800's) are buried under the alter. The architecture itself is the first brick church in Korea - built in the Gothic style and is considered a historical site.  On a nice sunny day, the backdrop of the church and the architecture of the church is photo opp worthy. My picture of the church actually has a rainbow that runs across the bottom half of the picture. I'd like to think that it is a nice hello from the heavens.  As you walk into the courtyard of the Cathedral to your left is the grotto of the Blessed Virgin Mary where you can light a candle and pray. Inside is so peaceful and worshippers frequent the church throughout the day."
226,5.0,Beautiful cathedral that is worthy of an IG post :) this place is just a very short walk from Myeongdong
227,5.0,"So fortunate and blessed to have visited the cathedral. After a long day walking the streets of Seoul, you can find peace, calmness just by sitting inside. A beautiful place for the soul."
228,4.0,"The Myeong-dong Cathedral was something that I was not expecting to see in Seoul. It is a quiet place to visit, if you need some time away from the hustle and bustle of the city. I can truly recommend."
229,5.0,"the only church i pass by in seoul, hopefully next time i can visit other catholic church. they have english mass during sundays.."
230,3.0,"Free to visit, Great architecture, please respect those praying inside. If you are into well designed buildings, or religious sites, this is a good one to visit if you are in Myeong-Dong and need a break from all the busy streets."
231,3.0,If you're in Myeongdong might as well visit this Cathedral as there isn't much to do in Myeongdong. Not sure what the hype is about for Myeongdong.
232,4.0,"It's refreshing to see a Gothic Catheral in the middle of the shopping area. I enjoyed a short walk around it, as I did not think it was open for people to go inside. There were many tourist taking photos from outside."
233,5.0,It was lovely early morning visit. Calm and peaceful. We enjoyed the ambience. We were out walking and came to this Cathedral in the middle of a bustling city.
234,5.0,"It was two weeks ago while walking along the busy shopping district of Myeong dong when we came across this beautiful magnificent church stuck in the middle of a commercial buildings in the heart of Seoul. We were awed by its beauty that we decided to attend mass even though it was in Korean. I am impressed by how the mass was celebrated, very solemn and sacred. It was an early evening mass on a Friday and almost full of churchgoers mostly Koreans office workers. I must admit that I was deeply touch by how the Korean catholics practiced their faith."
235,5.0,"I visited with a friend from overseas. It is easily accessible, located in one of the touristy area called Myeongdong."
236,2.0,"Located just a short walking distance from Exit 9 of Myeongdong Station, a place rich in history. The first parish church and place for the Catholic community  The Church's beautiful architecture and lovely stained glasses are well maintain in in pristine condition. I belief that such pure Gothic architecture building style is a rare find in Seoul.  If in need of some inner-peace & self-reflection time, a trip hear will fullfil the objective."
237,5.0,"Found out that it was just walking distance from my hotel, on my last day in Seoul.. Had a quick breakfast in the morning so that have enough time to visit.... real glad..!!"
238,4.0,"I attend 9 AM English Sunday Mass. The mass is very sacred. However, please expect some tourist tours to appears until 3 minutes before the mass begin."
239,5.0,"for the busy street like myeongdong, you still can find a quiet and peaceful place.. it is myeongdong cathedral. i love i'd been there. it's instagramable for me and my wife. it also have a good architecture and it's so easy to find. (i visit this cathedral on jan 2015)"
240,4.0,"Really well done, right location and perfect view! A little bit strange to see this cathedral in Seoul (at least for me) I was surprised to know that a certain part of people in Korea are catholic. Located on a hill, close to Myeongdong shopping district this cathedral looks awesome, especially in the evening when lights are on. Very modest inside but cozy at the same time. Opened till 21:00 if I am not wrong. Surely worth a visit."
241,5.0,Inside and out equally stunning. The quite places to pray ouside were very moving. Did find difficulties finding. No real direct access.
242,5.0,Located on a hill in middle of city...elevators available.Cab driver could not find it!!!!!He had to ask for help 3 times!!!Wanted to buy a cross in gift shop but gift shop closed and is being updated.
243,5.0,"For Christians, this is a must visit place. A very quiet and solemn place in the middle of busy Myeongdong. For foreign Catholics, there is a Sunday English mass at 9am. One of my favorite places is the park in front of the cathedral - my family lounges there with our coffee and tea during the late afternoons of spring and autumn."
244,5.0,"Coming from a predominantly catholic country, I did not expect Seoul to have such a beautiful cathedral as this. Conveniently located in the heart of Myeongdong , this church has a very nice brick structure with a lot of trees and gardens as well as a nice souvenir shop. I attended Palm Sunday mass here and it was very solemn. My only comment is that the pews do not have kneeling pads so its quite diffiult to kneel during the mass. Oh well, its just a small sacrifice to make to make church service more meaningful. Must visit for Catholic tourists in Korea."
245,5.0,Walk slightly up the hill and there it appears.  A surprising structure that appears right after you've shopped to drop. Great contrast and great to behold.
246,5.0,Came to the cathedral in an early morning and then waited to join a mass at 9am on Sunday. The cathedral was on a small hill which was easily to recognize from the distance. The main building and main hall were so beautiful and brought peaceful feeling to us!
247,5.0,We came across this cathedral during our shopping trips. It is very nicely build with red bricks. We only walked outside the building as the doors are closed. Hope to visit it next time.
248,5.0,"I love the architecture of this church inside and out, and is definitely unique and different from what we see in the Philippines."
249,4.0,Visited this Roman Catholic Church in the middle of Myeongdong since it's just 10 minutes walk from our hotel. Wonderful exterior architecture with red & grey bricks. Love the colourful huge stained glasses at both side of the wall . It's well maintained as it was completed in 1898. Behind the church there's a small garden with beautiful landscapes & a statue of Virgin Mary . Worth a visit even you are not religious but love the gothic architecture!
250,2.0,"We learned that Korean Catholics number about 10% of South Korea's population. The stained glass was nice but not the most beautiful we've ever seen. If you're Catholic, they seem to have daily services, which may be important for your religious needs."
251,4.0,A lot bigger on the inside than it looks from the outside. If you're into this kind of thing it is a pretty cathedral. I visited during Sunday mass and it was almost full.
252,5.0,Very nice church. Well maintained! Everyone who attends Mass in this Catholic church is so attentive and everyone participating in singing and response to prayers! We attended 3 daily Masses at 6:00 in the evening (18:00) and Sunday Mass at 10:00 am (in Korean language). There's one English Mass on Sunday at 9:00 am.
253,5.0,"When you're going to visit this cathedral, don't miss to visit the cathedral cafe ""Jeonkwangsoo"" under the cathedral. You can enjoy very fresh and nice coffee with the cathedral souvenirs in the cozy and comfortable area.  By the way, this cathedral dedicated to Our Lady of the Immaculate Conception, the principal patron saint of Korea and the Korean people, the cathedral is a community landmark and a notable symbol of Catholicism in Korea. The cathedral church is one of the earliest and most notable examples of Gothic Revival architecture in Korea."
254,5.0,"A very big place, and very nice church. There is also a cafe in the basement, and there are seats around the church, where you can sit."
255,4.0,Catholic church located at myeongdong. Very beatiuful cathedral and many tourist in there to pray n take photo.
256,5.0,"I happened to arrive just in time for Saturday night mass. I would definitely recommend checking the website so that you can see a service taking place. Of course I couldn't understand the words, but I was still moved by the music and the fellowship of the people-the church was very crowded! The architecture is simple and beautiful-the stained glass windows very pretty. It is a lovely place to rest and get a break from the teeming crowds of the market. Outside, there is a gift/book store with a nice selection of religious items and books. This is well worth the visit when you are in the area."
257,4.0,10am sunday is korean version i think  this church is full on a sunday  easy to reach from myeongdong area
258,5.0,This cathedral was one of the centre of fight against dictatorship in late 1980s. Its bishop was one of main voice in order to have back democracy in the country. Its construction started in 1892 and in 1898 it was inaugurated. Its architecture is in a barrrouque style and it is very impressive.
259,4.0,"It might look closed, but the doors either side of the main door are quite possibly open. Stain glass windows, alter, and a big organ. Read a bit of the history (free guides in many languages) as it makes it more relevant."
260,4.0,"The craftsmanship of the cathedral is breathtaking. As you enter, you are just amaze of the beauty. We went early morning so it very peaceful and it wasn't crowded"
261,4.0,"This is a nice cathedral located in Myeongdong. It is peaceful here, as it is located on a side street off the busy shopping street.  It was built in the Gothic style architecture and has been around for more than 100 years' old."
262,4.0,"Great landscaping outside and soothing calmness of quitness inside. Love the brick wall exteriors and the fact that its there amid the retail therapy. Great areas for photo ops too around the cathedral as it sits on a promontory. A must when you go to Myeongdong. Lots cosmetic stores, clothes shops, and eating places there but only one cathedral."
263,3.0,We had difficulty finding the cathedral. It's in the middle of the major shopping district in downtown Seoul and is only reachable from one side. For those who are used to visiting cathedrals in the UK it's a lot smaller (more large church). However it is a quiet tranquil place in the middle of a bustling city. It is obviously looked after and has information in English so you can recognise the different parts of the building.
264,4.0,"Myeongdong' heart beats faster than most, if you were to seek refuge from the relentless shopping around you there's no where better. You can walk around the grounds and learn it's over 100years old history, or you can find a cafe in its basement and rest. There's a bookstore and a gift shop too for your rehab back to the shopping madness."
265,3.0,"We witnessed a wedding here and it was beautiful. Do visit if you're in the area, but i would not go out of my way to see it."
266,4.0,"Lovely cathedral. Beside all the shops in the Myeongdong district. You really can't miss it. A lovely shrine outside, to the left hand side, where you can light a candle for 1,000won. There is also s shop selling lots of different Catholic items, from rosary beads to books. The cathedral itself is quite big with beautiful stained glass windows. It's s lovely, peaceful place in a rather busy district. The 9am Sunday service is in English."
267,4.0,"Up the stairs for about 2 to 3 minutes from the street to the entrance, this ""big all-brick"" cathedral is worth stopping by inside which you'll see beautiful patterns on the stained-glass windows (saw a painting too on a window glass), colorful figures of Jesus's disciples in a semicircle around the altar on the far end and a portrait of Pope John Paul II carved on stone (I believe he visited here); also with all the big-screen TVs mounted along the aisles, this you might call is a ""modernized"" cathedral. Be sure to go around to the back of the cathedral too where there's a white statue of Virgin Mary and where you can light up some candles (there's a little place for that like a glass cabinet).  And nearby, there's a ""pretty lively"" outdoor market area (or a Shopping Street but not a ""covered one"" with a long roof like those of Japan) with ""quite a few"" mobile kiosks for delicious-looking food items among various other things, and that market area stretches pretty close to an exit of Myeong-dong Metro Station (with more shops underground as is usually the case with pretty much all metro stations of Seoul - ""nice & vibrant"" sprawling underground spaces).  Coming by subway, Myeong-dong Station (on Line 4) is where to get off followed by about a 10-minute walk north (with a few turns) to get to the bottom of the stairs leading to the Cathedral above. You might miss the nearby market area (as mentioned above) depending on the route you take, but if you missed it on your way to the Cathedral, be sure to ""turn left"" on your way out after going back down the stairs and that will be a pretty straight way to the market. Also, this same station is where you get off for N Seoul Tower although it's in the opposite direction as going to the Cathedral (to the south for the cable car taking you up Namsan Mountain to the Tower whereas it's to the north for the Cathedral)."
268,5.0,"The weekend I was there, there was an indoor and outdoor weekend market. It was thronging with buyers and sellers and there was a steady stream of visitors. On another when I visited, the Cathedral was a calm, peaceful to just be."
269,4.0,"I have been to this church many times since I was a kid. My mom would take me here for masses and let me buy cute Easter eggs. Since this place is so nostalgic, I still visit alone when I'm visiting Seoul and take pictures for my mom. I haven't been to the masses recently but this church is one of the oldest churches around and they just renovated it since the Pope was visiting. They also have souvenir shops so I often buy rosaries and bibles for my family. Whether or not you are religious, I would visit at least once. :)"
270,2.0,It is not very spectacular or amazing compared to what you can find in Europe. So my opinion here is probably very biased.  It is however impressive to a lot of churches in Korea.  It is a niche crowed that would go and see it.
271,5.0,"A beautiful gothic Catholic Cathedral of great significance. Pope Francis visited this place in 2014. There is an underground where martyrs are buried; also shopping, cafe and books. Interior is prayerfully silent with the awesome presence of the divine. Take a rest and visit this holy site. Seek blessings for a safe holiday. There is a beautiful gift shop with much korean handicraft and handmade rosaries. Opposite the cathedral is the YWCA and next to the cathedral is an awesome shop on level 2 serving great hot korean porridge."
272,5.0,"Admittedly, the cathedral itself isn't particularly spectacular especially if you've seen gothic cathedrals all over Europe. However, Myeongdong Cathedral is beautiful because it stands along in a sea of modern buildings and lights. It's also situation on top of a hill, and you have to climb these rock stairs to get there and from the bottom of the hill it just adds to the majestic-ness of the cathedral. I visited at night back in December and they had these gorgeous flower lights in the entire front lawn area. But as you're enjoying the using of this cathedral, do yourself a favor and turn around and see the view behind you. It's an amazing juxtaposition of old and new :)"
273,4.0,This place is a must if you're already in Myeongdong Shopping district as this marvel old century structure will amaze you. Perfect ti visit at Nighttime due to many twinkling lights in the cathedral facade. Perfect for picture taking.
274,3.0,This centenary cathedral is a must-see attraction in Seoul. You can watch ceremony in Korean and English.
275,5.0,Spotted a few grottos in the church.  Big area with many sights to offer for local and tourists aside.
276,5.0,"How ironic that city or country's best Catholic church is right in the middle of the city, Seoul and right in the middle of the main shopping centers in the heart of Seoul. If you like visition churches or missions as I do, I'm sure you would visit this church of course besides the shopping area right in MyoungDong district. It's a haven for lots of events, spiritual & tragic as this country experienced throughout this century and in history."
277,4.0,"We ran in to the building when we were looking for food in Myeong-dong. They just finished and were distributing calendars for 2017, and there were LED roses when we were walking up the stairs. Great spot for taking pictures. I just peeked into the church where waiting in line for the calendar. The inside was quite normal, similar to other church you would find in Europe. Outside was prettier than the inside."
278,4.0,Pretty inside- something that you should check out if you're in the area but not really worth a special trip.
279,4.0,"- visited November 2016 - around 40 minutes would be enough to visit the Cathedral - located right next to the shopping street of Myeongdong, so you can do shopping right after you visit the Cathedral - lots of good restaurants around too"
280,5.0,"The cathedral design is really distinct compared with the high rises and other Korean buildings. From the outside, it looks like a traditional cathedral. Inside the stained glass is especially striking. We visited around Christmastime, and there were carolers on the plaza and white rose lights all around. It was so beautiful! It's very convenient to access if you're in the Myeongdong area. You can even attend mass here if you wish."
281,5.0,This cathedral seems to be hidden among the busy streets of Myeongdong and its surrounding buildings/malls. That does not mean that the cathedral is tiny because it is magnificently tall and regal. It's a great cathedral to visit while in Seoul.
282,5.0,"Very rare you find a Cathedral in a central location. I mean just outside the cathedral is the Shopping street of Myeong-dong!!! Besides the structure of the cathedral, its intrinsic architecture, the open space and campus around, the well planned hall and dining area. Every single thing here is well thought out, well planned and well executed. This cathedral also has an underground restaurant in its campus which serves good Korean food, make sure you practice using chopsticks for having your meals."
283,3.0,"We just stay in hotel near to the Cathedral, and Sami it every morning when we walked out after breakfast. But the dense and tall buildings might distract you from seeing the cathedral. Majority of passerby would just look out for shopping, and eating at Myeong - dong area."
284,4.0,"The Xmas 2016 Decoration with white Led Roses are very beautiful match with the back scene of Myeongdong Catheral, Very crowded at night time"
285,5.0,"Easily accessible from busy Myeongdong, the Cathedral sits majestically on a hill and is a welcome oasis from the local shopping bustle.  The grounds are beautifully maintained and there was a lovely Nativity scene outside when I visited. As my visit to Seoul was very brief I didn't have time to attend an English Sunday Mass but I believe they are held at 9am.  The Cathedral isn't large when compared to other European Cathedrals but the lovely interior, with stained glass windows and vaulted ceilings, more than compensates and adds a sense of tranquility and space and light.  When I visited it was quite busy but everybody was respectful and quiet and, for my short visit, it was a peaceful oasis for praying and gathering my thoughts before heading back to busy Myeongdong."
286,5.0,"The Myeongdong Cathedral has a very nice facade and nice location. The church is very quiet and the mass is solemn. The door is always closed to keep the silence inside. For foreigners, it has English mass every Sunday at 9am. It's very near the Myeongdong Shopping area."
287,5.0,"Myeongdong Cathedral reminded me of the huge basilicas in Europe. It had the same arched high ceiling. The church was so quiet and the mass we attended was so solemn. While situated up a hill, there were elevators accessible from the street level. The church also had cafes, a bookstore and a gift shop where one can spend time after attending church services and buy some souvenirs. Appreciate also that they had a mass in English on a Sunday."
288,4.0,"Right in the center of Myeong dong Is this very nice church, not very big but has this something. The ""flower"" garden in front and around which is lighten in the evening is amazing and a magnet for selfies, so for picture taking visit at night."
289,3.0,Right in the middle of a very busy area - Myeongdong. Nice quite place in the city with a different design of architecture. Good for a short walk pass or rest.
290,4.0,"I found striking the number of young worshipers on Friday at the evening mass. The cathedral, if small compared to what I am used to see, looked vibrant. The multicolored candle glass containers by the shrines looked very Christmassy. It is on a hilly location."
291,3.0,"The way to the church can be tricky to find if you alight at the station and try to make your way here. The church is nice, and the environment around the main church is nicer. There are also nice cafes at the basement of the building"
292,4.0,"We stopped here on our way back to our hotel. The mass was celebrated in Korean and we attended it quietly and afterwards we wandered around to take pictures. There are beautiful stained glass windows and a massive pipe organ on the second floor. The building is on a hilly part of the city and there are some steep flights of steps to get to it, but don't worry, there's also an elevator."
293,4.0,This is a really peaceful and quite place in the heart of Myedong. It is a great place to find some peace with the main shopping and tourist area.
294,4.0,"We read that this is a must-visit when one is in MyeongDong so we made a trip here on a Thursday evening. The Cathedral is very easy to find once you emerged from Myeongdong Station, a bit to the Northeast direction. You cannot miss this historical landmark that is located in a hilly portion (but you have to cross the flyover). There was no mass held when we reached about 5pm. One starts admiring the magnificence when we walked up the slope steps leading to the cathedral. The beautifully-architect Gothic design is the 1st parish Church of Korea and also a symbol of Korean Catholic Church. The building structure is awesome and exalt an air of solemnness. We walked within the vast premise; there are a few annexes each with its own splendor. Do spend time admiring the stained glass windows depicting stories of the Bible, there are also statures and Grotto of Our Lady of Lordes. . Quite unusually and unique that the Cathedral is nestled within the busiest and popular streets of Seoul - Myeongdonmg. I definitely recommend one to make a trip here, the birthplace for Korea’s catholic community."
295,4.0,"The Meong-dong Cathedral is a very unique construction, it attracts you by its arquitectural point of view and the surroundings area that matches and gives you a very relaxing feel"
296,5.0,Attended a mass and though I did not understand the language but I felt the solemnity and quietness. Korean Catholics showed their deep devotion. On time and not talking while inside the church.
297,5.0,"The cathredal is located on a hill in the Myeong-dong shopping district. The shopping district with it's (mostly well known) shops, coffee chain shops, restaurants and massage parlors is like any other district of this kind. The cathedral is the real USP and makes the place worth going there."
298,5.0,Very interesting to realize that in Korea exists a special University for women. Different than other places///
299,5.0,"For every travel i made, I make it sure that my first stop is a church, that is why we went to Myeongdong Catheral as our first agenda. I was not surprise on how beautiful it was because I heard a lot of good things about this church prior our travel, and yes, it was really beautiful! The ceiling was perfect, both interior and exterior area of the church. Also, the place was so solemn, perfect to be house of God."
300,5.0,"Myeong-dong cathedral is the first parish church in korea & the first Catholic community was formed in 1784. Located in the heart of downtown seoul. You can take the line 4 and take off at myeongdong station, exit 6."
301,5.0,This is a nice cathedral to visit. There are a number of stairs to go up so be wary. The grounds and cathedral are well kept. Did not enter the cathedral itself but looked nice from outside. A worthwhile trip up the stairs if you can do it.
302,4.0,Although it is small but it is great to be here to start your day or after busy shopping.It is worth the visit.
303,5.0,"For a catholic like me, its so fulfilling to find a grand cathedral amidst the city center of Seoul. The Cathedral is awesome with its belfry tower imposing amidst the other buildings around. Since we visited Sept 8, a holy day for the Blessed Virgin Mary, I was so touched seeing school children attending the holy mass. I can say that I Belong - even when in a foreign country."
304,4.0,"My first visit to Korea and I had not appreciated the popularity of Christianity. In every town and village can be seen a spire or tower topped with a cross. Here in Seoul the Cathedral is a simple gothic structure. The building itself is relatively small in size.  I was fortunate to visit on Sunday morning when mass was being held and the place was packed. All very traditional, prayers and hymns accompanied by an impressive sounding pipe organ and choir located high above the west door  To imagine that the site is only the Cathedral is a deception - there are many associated buildings including a large complex of restaurants and shops in what appears to be an ""under croft""  Visitor amenities and information are excellent"
305,5.0,"Easy to drop by and say a little prayer of thanks as it is in the center of town. Didn't get to attend a full Mass though, but the short visit and prayer did a lot of good."
306,5.0,we took a walk up the street and came upon this cathedral. there are some lovely marble statutes. There is a small store selling religious books and trinkets. Nice to have a bit of a look around.
307,3.0,"The story behind it is really interesting but there isn't much to see. you can stop by if you're heading into myeongdong, but I wouldn't visit the area especially for this."
308,5.0,"Being a Catholic I find churches when I visit to say mass. This was the start of Christianity in Korea and the church beautifully sits on a hill surrounded by the busiest streets of Seoul. The mass. beautifully presented but also showed a variation for Koreans. Though a small Cathedral, its historical significance can be truly felt and understood."
309,5.0,"You don't expect to see such a nice, gothic-style cathedral in Myeongdong. It's kinda hidden for such a populated area."
310,4.0,Unexpected there is such a beautiful holy cathedral in this popular shopping area. The building structure is awesome. It is so quiet and peaceful inside. I love to pay a visit here after do crazy shopping.
311,4.0,"i've been here last dec. it has a nice exterior and interior, and comes with an elevator which i think can be used by those in a wheelchair. unfortunately i wasn't able to hear a mass when i was hear, so better check the website for details."
312,4.0,It is a grand Catholic cathedral in Seoul in the middle of the tourist area. It is interesting to know how Christianity is spread to the East.
313,5.0,Surprising to find this cathedral in the midst of the busiest shopping mecca of Seoul. The complex including the church is astonishing and the service we attended was packed. The architecture is inspiring. We totally enjoyed it.
314,5.0,I lived near the Cathedral and actually I could see the Cathedral from my hotel. So I attended the Sunday Mass at Myeong-dong Cathedral. A beautiful Cathedral inside out.
315,4.0,"The Catholic Church is very easy to find as this is in Myeongdong Station. It is located in a hilly portion, so you would find it easily. Regular mass is held here both in English and Korean. After attending the mass you can go around shopping or dine at the restaurants around the church area. Be sure that you are in Church dress if you are attending the Mass."
316,5.0,Worth a visit! And especially special since I'm a Catholic. Cathedral is big with a gift shop and there's another section of the building where it's air conditioned with cafes and all.
317,5.0,"Myeongdong Cathedral is a historical landmark. It is the Archdiocese of Seoul. It's a beautiful architectural of Gothic design. If you sit in the pew you will experience and sense the peace and the historical significance of the building. Mass is conducted on Sunday morning. It has several adjoining buildings around, however be wary of using the toilet at the adjoining building which has no male/female signage, so as to avoid any embarrassment."
318,5.0,Great and gigantic cathedral. Reminds me of Notre Dame in France. Quiet place to thank God for the good things in life and a respite from the busy city life.
319,5.0,"We went to Myeong-dong Cathedral in a raining day, it was very nice, beautiful inside and there was not so crowded, which is quite rare in Myeongdong area! A peaceful place."
320,4.0,"The church caught my eye and thus I visited. YES if you have been to Europe then you have seen this kind of architecture before, but somehow the setting is still different. The feeling and the garden surrounding it doesn't seem like that from Europe and somehow has a distinctive Korean touch to it. To me it was an interesting visit as I didn't expect to see it and it was a place to watch the locals go about their daily lives. I highly recommend it to those who want to step out of Myeongdong shopping madness and enjoy a diverse side of Korea."
321,5.0,"The cathedral is beautiful and big. If going shopping in Myeong dong, it s worth to visit the cathedral. It s warm inside as there is no ac. Don't forget to look at the front door as it s different from others"
