,STAR,CONTENT
1048,4.0,Go for some excellent shopping and food. The food carts offer great variety and there are plenty of sitdown restaurants and cafes too
1049,3.0,"This is a shopping heaven especially for street food, cosmetics, clothing and shoes. You will find many shops packed during Saturdays. However, we had a bad experience where we were cheated by food seller who asked us to pay twice, once during the ordering and they made us pay again when the food was prepared. We were shocked that there was such a petty ""thief"" among those sellers who use this trick to get more money from foreign visitors."
1050,5.0,"I'll be honest, I'm not usually a ""shopper"" on vacation but I think this street converted me. It's a haven for anything and everything you could imagine - seriously, anything you're looking for at any price range, this place has got it! I personally found myself more drawn to stationary/home goods/Korean skincare stores. Even in the intense rain that was happening during my visit, this place was a pleasure to visit. Also, if you don't try the street-food (there is a street dedicate to this) you're missing out on one of the best experiences Seoul will give you. I tried out some tteokbokki, kimbap and found an organic milk based soft serve stand and they were all heavenly."
1051,4.0,"I love cosmetic, so this is heaven for me. I was there in August which was too hot n humid to shop during day time. Stores have AC but I prefer to shop at night time especially they have street food. Foods are not cheap IMO. And I am not sure if we are suppose to bargain for beauty supplies? Because I feel they are not that cheap compare to if I order online. Most store lures you with deals like buy 2 get 1 free and throw in bunch of samples. Or if you buy 500k krw they give you a small carry on, 1 million krw they give you a medium luggage to carry your purchase (I think that’s a great idea). And you see lots of people carry luggages around. I wish they have a beauty supply store where they sell beauty machine like derma pen, needle roller, LED light, etc.. .. because I couldn’t find one. Oliver young has blackhead removal machine but it is weak. I bought and tried once I got back to the State. It didn’t work well. Otherwise I highly recommend going to myeongdong shopping street."
1052,5.0,We loved this district on our short stay over in Seoul. The street food was to die for!  It’s easily accessible by the metro.
1053,5.0,"Too nice a place we went there everyday after lectures for SNU. The cathedral, blouses, toys, babies accesories ,food ,socks. The church is a must see as it is the first Catholic church built in Gothic style.Doota duty free with Line products for kids. Food is good esp at Migabon near the carhedral with their porridge n chicken soup."
1054,5.0,Fun shopping in this area. Lots of cosmetics stores. Low cost clothes and shoe shops. Some fun shops for kids with toys. Lots of food vendors on the street. Inexpensive restaurants.
1055,4.0,"Be sure to get a map from your hotel or the tourist info guides before wading into Myeongdong. You definitely get a sense of deja vu as you see nearly the same stores every way you turn.  Shopping: 1. Have a shopping list (with prices) before you go so you do not easily fall into sales traps! 2. There are discount coupons on a few Myeongdong shops and restaurants in the Visit Korea Committee site. I think the offers change regularly, and can be redeemed in specific branches. I've seen 10% off coupons on Banila Co. and Missha on the site. This is in addition to the tax refund you get once you reach the 30k won minimum. 3. The Myeongdong stores do not give out as much samples as I expected; I had to ask the cashier to give me samples as my purchase was being wrapped up. 4. Compare items/offers at the main street stores with items/offers at stores by the outskirts. By main street, I mean that road with the street food stalls that has Uniqlo at one end. I've seen discounts offered at an outskirt store that wasn't available in the main road store. I've also been allowed to choose items that went into a BuyX/GetX offer at an outskirt store, whereas the main road store only had pre-packaged bundles. 5. Read up on Korea tax refunds before your visit. Check the tax refund provider of the store before going in, or if the store directly gives you a tax refund after you present your passport at the cashier. It would be most convenient if the store gives you a tax refund directly; next convenient would be if all your tax refunds would fall under a single provider such as Cube Refund, Global Blue, etc. 6. For tax refund claims less than 75,000 won, getting refunds through the airport kiosks is a pretty quick process. 7. For shopaholics, there may be better offers in the duty-free store at the airport. There is also an online duty-free store where you can have packages delivered at the airport.  Street food: Our favorite was the egg bread stall! Location kept changing for the 3 nights we went there. Not all of the street food were hits: the gimbap stall was a disappointment. Bring cash with you before hitting the stalls. The first night, we looked at most of the stalls before choosing what to try, and took note of stalls where locals lined up.  Restaurants: As stated, there are discount coupons on a few restaurants available online. There are a lot of restaurants in the area. We didn't encounter any lines in well-known restos, but we did come in during off-peak hours.  Souvenirs: There's a stall selling character socks that would make a great souvenir!"
1056,4.0,Big tourism trap but many goos earieries and shopping variety with street performers. Very interesting for the tourist.
1057,4.0,We love Myeongdong at night. We went there 3 times when in Seoul last July. Love to shop in this area. We can even bargain at the street seller. My kids love the street food.
1058,5.0,You can have good shopping experience. Almost all the branded shops are there. Street food were amazing
1059,4.0,A lot of shop and various food can be found in this shopping street. You have to bargain the price in some shop in order to get cheap price
1060,4.0,The street market have many Korean brand cosmetic shops and sells various local street foods. A place definitely should visit when you are in Myeongdong.
1061,4.0,By far the highlight of this shopping area was being given free sample beauty products just for going into the store for a 10min browse. Bulk packs are easy to buy here and make great gifts for friends back home. There's lots of other clothing stores but they don't cater for Western sizing. A great place for people watching. Many different types of food to try. I had both the 32cm ice cream and the flower gelati from Milky Bee. The Rose flower ice cream is unmissable!!! Check out Art Box whilst you're there...it was a great shop full of everything and anything. Take your passport for instant tax refunds whilst you're here. Kpop merch available in the underground subway mall.
1062,5.0,"this place was full when we walked around on a hot summer day, very nice to walk around, a lot of shops and great restaurants. Definitely enjoyed myself here, watching local koreans shop and eat at their favorite places."
1063,4.0,"We were advised to shop around the Metro Hotel area. I found all sorts of new skin care products which I now use with good effect on my maturing skin. My beauty routine will never be the same. My sons bought clothes from the street sellers, and they’re of good quality. It was raining on and off and we did not stay long."
1064,5.0,"Visited this area almost every night during our 8 days stay in Seoul. Lots of very nice street food, restaurants and cafes in this area. Very lively and happening especially after the sun goes down. Must visit!"
1065,5.0,"You’ve got all your favorite cosmetic shops there, so keep an eye open and look for the best offers! They change all the time, even from one day to another so make sure to around before you make a decision to buy something! If you are a Kpop fan, there are a lot of kpop stores but kinda hidden so keep and eye open for them! (They are in basements or upper floors!)"
1066,4.0,"It was Sunday when i went to this street to look for souvenir for my family and friends after i found out that Dongdaemun Market closed on Sunday. Very crowded place with tourists and locals. The food were amazing to look but if you not into Korean taste, i won't recommend you to buy or eat it. The taste might disappoint you. I love food! Love to cook too. So it was not as i expected to taste and i waste money on it. But if you just don't care about money then go ahead and buy the food streets."
1067,4.0,"Came here specifically to look for cheap glasses, which I did not get, but it is a lively area to eat some street food and do some shopping. Before you start, get to an information office, there is one near Boots on the main street, and get a Myeongdong guide map of the area. Apart from the streets it tells you where different types of shops are, restaurants, toilets etc. They also have a Seoul Official Tourist Map, which I had not seen before, which has street maps of different tourist areas, very useful. Try and get it elsewhere at the start of your holiday if you can."
1068,5.0,It was indeed a shopper’s paradise for cosmetic products which Korea is famous for. The small streets were a little confusing but it was fun exploring the shops. A trip to Seoul is not complete without doing any shopping in this area.
1069,4.0,Great place to shop for facial masks! Lots of shops. Street stalls start to set up for business in the evening.
1070,4.0,Stayed at Myeongdong both 2 years ago and on our last trip. It's a great base to be as it's so lively and happening. There are also a few exchange places so very convenient. I am not big on shopping so wasn't interested in the cosmetic shops and the street food is quite samey and overpriced. The best thing about it is the vibe and convenience in getting to other places- the cable car to Namsan park is not too far away and it's a short walk to Namdaemun. It was nice to step out of our guesthouses and step straight into the energy of the area!
1071,5.0,"Lots of cosmetics, and street food. Street food is very very interesting though but its a bit pricey for street food."
1072,5.0,I walked downtown through Seoul and ended up in the smallest but most interesting street in the city. A great way to finish my trip after a long day of meetings. Lots of people. Lights. Energy. Food. Shopping. It will be my first stop next time.
1073,4.0,"This is a fun market to visit, however the prices need to be negotiated. They tend to be a bit high for fakes, but still worth a visit"
1074,4.0,I love this place it was so lively. with ppl and it had every thing you can ever ask for in a place like this. food is great. shops has a lot variety. a really pleasant place
1075,5.0,"Like to lose myself in that crazy market :-)))) You can find everything you want as little presents, souvenirs..."
1076,5.0,"Countless shops! Tourists, please bring along your passport and you get a refund right away. There's uniqlo and daiso in addition to your popular korean brands such as Innisfree, Etude house and laneige. Across the road there is Lotte duty free department store."
1077,4.0,"Must visit for all beauty lovers. Even if you're not interested in the cosmetics/skincare, visit if you have the time just to soak in the ambience. Would say beauty products are cheapest here, often with masks going for Buy 1 get 1 or Buy 2 get 1 with lots of freebies!!!  Nice street food though I'd say they can get a little overpriced...  Come with umbrella because when it rains, there is no shelter besides the shops."
1078,5.0,"There is a total diversity of shops and people in/on this street in Seoul. The heartbeat of Seoul is very evident there. We visited in the daytime and then the following evening. So many people, just happy to be there...as were we. The pulse can definitely be felt."
1079,5.0,"This street is not only for women but also for men who loves skin care products at a good price. Make sure to bring a large bag for convenience of carrying your products. Tip for first timers: Tax refund is available for purchases KRW30,000 and up. So cut the retail mentality for a moment and buy all the products you need at a single receipt.Some stores deduct the tax on the purchase but some give you a special receipt which you can encash at the airport. Credit cards are accepted. You have the option to buy in your local currency or in KRW.There's forex fee if you ask them to charge you other than KRW so buy in KRW and let your local card to the conversion 🤓. Some stores are hard to find like 3CE and Labiotte but with Google map it's easy(Just like playing Pokemon Go). Street foods are also a must try.Prices are reasonable. I like the hotcake w/sunnysideup egg😁CosRx,Klairs and other known products can be found at a special shop ALAND. RTW outlets like Uniqlo, Adidas and Nike are present. If you're into socks there's a large store where you can buy everything at KRW1,000each or 11pcs for KRW10,000(it's somewhere at hidden corner 😊). Cute stickers and stationery are inARTBOX at a good price 😁"
1080,3.0,"We spent one evening here, had shaved ice and some street food. Shaved ice was KRW 7900, a simple toast KRW 4500. Some simple chicken skewers KRW 3000 and cheese sausages KRW 4000. Fried idon KRW 5000. Small miserable portion. Didn't buy any beauty products or any souvenirs. We came here a day before our departure, because everyone says you haven't been to Seoul if you don't go to myeongdong. Nah, I wouldn't return to this area again if I'm back in Seoul."
1081,5.0,"We stayed in Myeongdong for our week in Seoul. Gull of action day and night. After exploring many other parts of this huge city we’re pleased we made Myeongdong our base. Very busy Fridays and Saturdays. Well worth trying some of the amazing street food vendors. Great fun, good memories from spending time in this part of Seoul."
1082,4.0,"Myeong dong is where you could get all the K-beauty products, then after tired of shopping, around 5 pm all the street food and some clothes vendors will start lining up on the main street. Nice to see all is happening in one place!  The shop staff could be quite pushy offering free mask to get you to their store and buy stuff. Some of food vendors not happy if you just take pictures without buying."
1083,4.0,"Myeongdong shopping centre is convenient to access, because it's close to the station, korean makeup and skincare are everywhere."
1084,4.0,"Spend a few days in Seoul, lots to do and Myeongdong district should definitely be on your list of to-do’s The food stalls stay till late and offer a great variety of traditional items over and above the many restaurants scattered all over the area. I would recommend to rather snack from the various stalls as opposed to filling up in one stop - you will regret if you did as you walk along! A few great rooftop bars around as well."
1085,1.0,"I had good experience when I visited Myeondong 2 years ago. This time, I re-visited this shopping street and was totally disgusted and disappointed! The shop staff were hostile and rude. Their customer service were bad too, especially when I asked for more of the same items. They were so unwilling to get the products which I wanted to buy and simply threw them into the basket I'm holding. Terrible service! Even the street stalls also with the similar attitude, and worse! I was choosing some items and the owner simply asked me not to touch it and chased me away! Goodness, I wanted to buy the items yet being chased away! My friend had the same experience too when she asked for new pair of earrings she wanted to buy from a shop and the staff don't even bother to look for it and told my friend that was the last piece. But when we return the very next day wanting to get some more earrings, we saw the same pair my friend bought displayed on the shelf! Will never buy stuff from those shops and from the street stalls again! Terrible experience and shun us away."
1086,5.0,Visited the shopping street where myriads of cosmetic items and fashion trend wear are available. My only challenge is the non English speaking sales people and the description of items only in Korean.
1087,4.0,Great street food (although not cheap at all because Korea is not a cheap country) but a bit disappointing for shopping as it misses variety and value for money overall. Worth doing for sure for the nice atmosphere.
1088,5.0,This is a fantastic shopping open market! Be prepared to barter! Best tip I can give has a bit in mind what you are looking for and price prepared to pay maximum. Have it translated into Korean and when you see what you are looking for show them your translation? Korean's are not for the most part English speakers! Look for shops are not afraid to show pricing. If they don't they have 2 prices 1 for locals and the other for stupid tourists. Many shops show we speak english. Have fun !
1089,4.0,"Heaven for shoppers, especially ladies who love Korean cosmetics and skincare products. I also like the street foods alot"
1090,5.0,"I took my teenager and toddler shopping here. You can sample all the products. The store clerks do not mind. There’s so many shops selling makeup and facial masks. I needed to do some research before we started. We like Etude House and Too cool for School. If you purchase a lot, the shops give you samples. Which is a great idea, since trying some of the facial cleansing samples, I went back to buy more products.  There’s a Forever 21 and two h and m stores here. We just popped in but didn’t buy anything.  There are also two Daisos in the area. One is in the basement of the Boots building. This one is small. The other Daiso is on the Main Street in a big building. I believe there’s 7-8 floors. You can get makeup brushes, stickers, nail glue etc at Daiso. The quality is pretty decent.  Tons of street food vendors. They come out after 2 pm. We didn’t try anything since the prices were a bit steep.  We really loved shopping here."
1091,4.0,"Definitely a place to checkout, even if you don't intend to buy anything, somehow you'll end up with something. Street foods are generally clean and reasonable delicious. Walk out of the main street and you'll find plenty of restaurants, convenience stores."
1092,5.0,"Very cool place, lots of shops and restaurants. Literally shop till you drop! In the evening, lots of street food too, very cool vibe!"
1093,4.0,"Yes, Myeongdong = street food, make ups (beauty products), accessories and clothing. It's a vibrant place especially at night. Hip crowd, bright lights. This place is just beside our hotel (Loisir hotel) so it's very convenient and great!"
1094,5.0,"A trip to Seoul would not be complete without a visit here. The night market offers a variety of street food, many of which are Muslim friendly and some even labeled halal. We enjoyed the grilled seafood and roasted yam"
1095,5.0,"You'll find multiple stores of common korean cosmetic brands including Banila Co.  Brands like Cosrx can be found in Aland.  For foreigners who spend above 30,000krw, you can get immediate tax refund when you produce your passport at payment. They may not always ask for your passport so you're better off producing it anyway.  The street food can get a bit pricey but it was enjoyable!"
1096,5.0,"If you like to buy Korea cosmetic, you can go here. If you are fans of ft island, cnblue, AOA and the others artist of FNC, you can go to the fnc wow, they sell cake and latte and others."
1097,4.0,"We were staying in Lotte Hotel Seoul and the Myeongdong market was right opposite the hotel. We went once in the evening to enjoy the street food stalls which start from 0500pm and enjoyed the atmosphere. We had also reserved the last day for exploring gthis market, but turned out that there's not much for those like me who are not into cosmetics and beauty products. I would have preferred to spend the time elsewhere, especially when we had already visited all other other popular markets in Seoul by then. Comparatively the nearby Namdaemun market has more character to it."
1098,5.0,"There is so much shopping to be done in Myeongdong especially if you are a K beauty fanatic. Every major brand is in the area so you can really stock up on all your favourites. Also, there are enough restaurants and coffee places to keep you entertained. Very touristy so if that's not something you are into, then this isn't the area for you. It can get pretty crowded and chaotic but thats part of the experience."
1099,5.0,"Shopping countless shopping and Countless people back and forth, lot’s of shops and the street food that start’s at 5 pm, good tip is bring or buy lot’s of water to have with you while going all trough the street food vendors and eating them. Bring a trash bag with you and lot’s of tissue or wet tissue to clean your hands in between vendors...and enjoy this area..."
1100,3.0,"When you came to Korea, it is a fun place to go. You can buy good cosmetics at very reasonable price. You can go to the department store, Lotte, I personaly like 新世界departmentstore. I love shopping on the basement floor at the department stores. good food, and easy shopping. But if you are an experienced visitor, Myondong might be little bit tiring."
1101,4.0,"Myeongdong, a shopping district heaven I would say. This is a must-go-to-place when you are at Seoul. From fashion to food, to cosmetic and cafes, this is like a one stop point!  Had the latest trend food - Issac Toast as part of our breakfast and there are 2 outlets at Myeongdong. The one which is always long-queued, is located near Days Hotel, facing road. So we headed to the one inside which queue is 3 times shorter.  Had porridge as our breakfast at 多味粥 and it is located at a basement storey.  We had our lunch at 明洞饺子 and their noodle is really yummy.  These restaurants you many use google map to find them.  Do remember to bring a bag pack with you if you have a long shopping list.  Cheers Jazlyn"
1102,4.0,"there's many of the same cosmetic shops in all over myeongdong. Some of the quieter ones don't got salesperson outside waving freebies - so you might wander a bit further to another outlet of the brand u are looking for. There isn't much shopping for clothes to do here, and some of the eateries vicinity feel more of Chinese-ish than korean-ish. So if you are looking for authentic Korean food, choose wisely."
1103,5.0,"This is the main place for shopping, tourist-trap kinda place, food everywhere!!! During the day, it looks like a regular street with lots of shopping stalls, then around 4pm to late at night, the street food event happens. On average, street food costs $4-5.. The stores are the same on the next few streets as you walked through the entire Meyondong areas, lots of cosmetic shops, they are offering pretty much the same deals. There is Paris Baguette, McDonalds, Daiso, minimart, H&M, Forever 21, Line Friends, lots of restos and more shops within shops!!!"
1104,5.0,"Great place to buy beauty products. They give a ton of samples with each purchase. Beware though, as some items are much more expensive than Hong Kong. There are also some trendy street wear shops. Mostly went there to enjoy the street food. After a while the stalls just keep repeating with the same offerings. The grilled lobster with cheese, baked cheese and egg bread were our favorites."
1105,4.0,"According to my search and read reviews the one and only decent shopping street of Seoul. Lots of cosmetic shops, local street food stalls , import and local brand fashion and clothing shops etc"
1106,3.0,"Visited the night market of Myeong-dong and found that food and goods are no longer cheap like before. And the food offered are just repetitions, u can see the it repeats every 10 stalls..... It's getting boring in Myeong-dong"
1107,3.0,Lots activties but roads are not even and i had a sprain.  Lots of street food to try!  Don't feel it is an ideal place for elerly.
1108,5.0,"This place is simply awesome for street food. Lobster tail, potato twists, shrimps, scallops, chicken skewers, you name it. Vibrant and lively, but full of tourists. Must visit nevertheless!"
1109,5.0,"Great place to come shop, specially during the evening. Happening market with decent open food market and Shopping ( for ladies only though) available. Even a stroll during evening is worth its while.  DO NEGOTIATE HARD otherwise move on to next shop. full chances that next shop will reduce prices on bargaining. Enough shops available for similar brands."
1110,5.0,"What a trip, you could just people watch here all day long. You get true local prices here, a long walk around and you’ll find just about everything, and then some"
1111,5.0,"I love the street food here but its full of mainland china tourists and i believe because of that, the locals avoid this area. What puzzles me is the sheer number of multiple same-brand shops in this area. I think i saw 3 Zara shops, 5 Innis Free & about 10 shops with more than 2 stores within each corner of the street. I wonder how they stay in business."
1112,4.0,"Visited the area over several days and found the area had a lot of choice for both shopping and restaurants. The staff selling face masks at every second shop can be a little daunting as they can be aggressive. They offer free samples but if you don't go into the shop, they take them from you. You can find many beauty product shops here as well as all the international branded chains. In the evening the food stalls come out and these are great and offer a variety of cuisines and all relatively inexpensive."
1113,4.0,Shopping heaven for clothing and cosmetic. Lots of restaurant and street vendor as well. Very busy at night time.
1114,5.0,"The streetfood selections are abundant. Clean because we've been here twice and never had diarrhea. Some are affordable and please avoid the 10,000 won clam with cheese not worth your money. But their 1,000 won sweet potato and 3,000 won gyoza was super worth it. Be prepared to go against a throng of people. Not stroller friendly, make sure you have a sturdy stroller and keep an eye on your children, they could wander. But overall good. Your seoul visit would not be complete without this."
1115,5.0,most important one must know the night market starts at 4pm..there will be many stalls selling street food and souvenirs tshirts etc.uncountable cosmetic shops here eg face shop innisfree and missha etc..all giving great promotions and free samples.the concealer i bought from etude house there cost 7sgd cheaper than in spore..can buy face masks as gifts as there is always buy 10 plus 10 and price is filthy cheap.
1116,5.0,"It is very bustling at night with so many people, a lot tourists. Street food is good but need more variety I think. Shopping is a must-do and there is sale everywhere. Beauty products are a must-buy."
1117,5.0,Even if you don't shop you should go check out the cool stores and street food. If you are shopping it has everything you need!
1118,5.0,We spent wayyyy yo much time here. It's a busy area with lots of cosmetics and clothing stores. I do find that some prices (mostly clothing) are slightly higher than other non-touristy areas. Lots of street food and restaurants too. It opens till 10pm. Definitely a good spot to hang out at night after visiting all the palaces during the day. Be ready to receive free masks/samples ;)
1119,4.0,Myeong-dong shopping street is the place to go for everything you may want especially in brand clothing. This is a very modern area of Seoul and not where you would typically go to see a traditional street market. The fashion can be a bit on the higher end but a definite place to go to shop for clothes.
1120,5.0,"Korean is known for beauty products and fashion, when it comes to clothing. I like their style, a European and American inspired clothes. Their taste of clothes quite similar maybe because they have the same 4 seasons in a year. There's a variety of clothes to choose on, can bargain as well but don't ask to low. Don't forget to make an spectacles for yourself also, coz they do it very fast and a variety of choices for frames for their fashion taste. Give yourself a try!😉"
1121,4.0,Lot of shops to choose from ranging from high end to more affordable stores. We enjoyed the experience and lots of restaurants nearby for a rest in between shopping.
1122,4.0,Tons and tons of shops both brand name and unheard of. Many restaurants and cosmetic stores. The best part was the street food carts which set up mid to late afternoon and into the evenings. Plenty of coffee shops too.
1123,5.0,"Lovely place to visit with its busy shops, hawkers selling their wares and food, can get quite busy during afternoons with a wide variety of shops."
1124,3.0,"You don't have to go far if you're hungry. This is the place to go. Variety selection of food stalls at night, rows of cosmetic product shop along the street. Too many options. Lovely."
1125,5.0,"Lots of food and clothing to buy! There are some clothes that are as low pricing as 5,000 or 10,000 korean won and they are all made in korea! A lot of cosmetics shops as well. A really good place to visit especially if you're after clothing and cosmetics! :) The street food were super tasty as well."
1126,1.0,"I came here because of a meeting. The streets are filthy with trash, it’s crowded, every stores are overpriced. Would not recommend."
1127,5.0,"You won't be able to resist a lot of skincare/cosmetic promos here, better bring a lot of money and extra suitcase :))"
1128,5.0,I enjoy shopping here. Variety of Seoul’s Street food are available. Of course they are yummy. Plenty of shopping choices from clothing to ginseng tea and many more.
1129,5.0,"Busy at all times of the day, Myeongdong is a shoppers paradise. Bargains, variety and more. Everything you need for a day of retail therapy!"
1130,4.0,"If you are looking for facial creams and products, this is the place to go to. Myeongdong Shopping street whiih can easily be reached by the Seoul Metro and extensive network of buses is always a welcome place. We were overwhelmed by the shear number of shops and 'clinics' offering the advise on facial and general beauty products at very reasonable prices."
1131,4.0,We walked around here eating some of the street food. There are several things to try. The retail consists of a lot of beauty product stores and a few clothing stores. There are also a lot of restaurants to choose from. When I have gone in the evening or the weekend it has been really crowded and difficult to walk.
1132,5.0,"Good for those who are looking for facial products and stuff. Bad for those who dislike crowds. In general a good place to spend the night, shop closes later here as compared to other areas"
1133,4.0,"although lots ""free sample of face-mask"" salesperson will trying to drag you into their shop and rip you off."
1134,3.0,The seller from the shops are trying too hard to get you into their shop! Even grabbing by the hand. Didn't like this area at all.
1135,5.0,Vibrant and you will be spoiled by the varieties of food and shopping plus the UNIQLO flagship is there next to the subway!
1136,4.0,"This part of town is insane! You can find any and every beauty product known to man in addition to nearly any kind of street food. Blow torched lobster and clams, anything fried on a stick, chocolate covered fruit, things you have seen before and things you have not. Definitely worth a few hours to eat and shop your way through these streets. Bring cash!"
1137,1.0,"Heard so much about Myeongdong so i stayed in one of the hotel there on the last 2 days of my 10 days trip in Seoul, but was disappointed. The area with alleys of shopping but mostly skincare and cosmetic shops are like night market because of all those repetitive food stalls outside. Too crowded and DIRTY. Not my type of shopping experience. Not to mention prices are not cheap but certain items. Next time I will not stay in that area anymore. Prefer to stay in Gangnam.  *The hotel I stayed in Myeongdong was GOOD though."
1138,5.0,"We went to Myeongdong during the sale season. So many shops offering real sale from skin products, shoes, bags. Enjoy the street food as well as restaurants offering superb Korean food. Experience a visit to a dog cafe. Amazing dogs."
1139,5.0,"We stayed at Lotte Seoul which is about 5 minutes away from here so we came here every day. There is so much to buy and see. Make up shops everywhere with good quality cheap makeup which is made in Korea. Restaurants everywhere, we had lots of really good cheap meals here everyday. Korean BBQ is so delicious and so good for you. Especially when it’s -7 outside and you’re inside a restaurant eating delicious beef stew.  Early afternoon they bring the market stalls out with vendors selling everything from food to phone covers or doggie costumes!  We loved it. Very safe with lots of variety. A must visit."
1140,4.0,"When you go there make sure you bring cash with you or have your foreign exchange already done. There’s lots of options of tasty street foods to choose, it was an awesome experience especially the shopping part .. If you use card often it is very accessible, you can use your visa card or debit in paying and you’ll get a tax exempt or refund thing that they called if you show your passport paying with your card ..and they will give you a percentage sale also.it was a wonderful experience indeed I want to experience it again. My Korean friend help me understand and explained stuff while I was there. And people are very nice and friendly."
1141,4.0,There were many skin care shops...almost too many. The food carts on the street were great! They were set up in the evening with huge variety of food and snacks. Yummy!
1142,5.0,"It is fun just to walk around. If you like street eats, it is definitely a place for you. Knock off stuff is very reasonably priced."
1143,3.0,"After hearing the early evening Mass at the Cathedral, it was a nice walk with a number of street food. Might be a bit pricey at first glance but all the prices of street food are the same wherever you are in this district. Grilled lobsters, shell fish, corn on the cob, strawberries, waffles etc."
1144,4.0,"I don’t have the shopping gene. My hotel in Seoul is in the heart of Myeongdong though, so I thought, when in Rome. Aside from the big name stores, a lot of street stalls popped up, as the sun went down, selling some delicous street food and lots of cheap gloves, coats, bags and the like. The area also has lots of phone covers, K-Pop swap cards and gifts to take home that are sometimes required when you’ve taken a holiday. You should be able to kit out the relatives and friends, co-workers etc. here while also buying some quality stuff from the Doc Marten or Adidas or other named brand shops. If you must go shopping this is a pretty painless place to do it."
1145,4.0,If you're into makeup and stuff. This place has every possible Korean brand you can think of to stock up or replenish your makeup. It's a street food paradise at night and has several good cafe and food located all around the area.
1146,4.0,this place is all about SHOPPING. you can get anything from here. lots and lots of makeup though. they offer freebies for you to get inside the store. once your there they would definitely be in your face for you to buy and buy. soo beware. the temptation to buy another pair of lipstick is just too great. but overall it was a nice experience to try when your in Seoul. visit it amd see for yourself. 😃
1147,5.0,"This is the place for all ladies to young girls. You can find all types of House own brand to world class brand in Myeongdong. You will never want to leave this place early after your shopping. Because there is plenty of nice street food after dark or before 5pm. I should say. This place is so lively from morning to dark. Do your homework first before searching for your products. Otherwise, you will feel lost in there. Too much to choose from."
1148,4.0,Went there 2nd week of Dec 2017 and my 3rd time visiting Myeongdong. This time lesser crowd and easier to navigate. Really enjoy it to the max !
1149,3.0,"There are many restaurants and food peddlars here. Try the giant yogurt softserve, it's delicious! There are also lots of clothes stores like Forever 21, H&M etc...and places to buy food and snacks, not to mention a few street stalls selling purses, sunglasses, bags, shirts so you can bargain with them. It's generally very busy most of the time but the atmosphere is good."
1150,4.0,"Many skin care products boutiques in Myeongdong area and almost every street in Myeongdong, you can find at least an outlet of the the common brands such as Etude House, Innisfree, etc. Most of these brand has many indoor promotions on their items which changes almost every week. It was interesting to walk along the street as many of these boutiques promoter will give free mask or samples to attract passer-by into the store. And many free skin care samples were given when you purchase items from them."
1151,5.0,Great for street food lovers like me..and the food is just awesome..certain things in the street you can find it cheaper in the subway station shops etc souvenirs..
1152,4.0,They have lot's of good street food vendors among all the beauty stores. There are several department stores nearby.
1153,4.0,Worth a visit. However the street food and souvenirs are more costly. Great place to get beauty products and get many freebies
1154,4.0,"OK, I like to shop. I rank Insa-dong my favorite, but this nearby quarter is good as well, and since it's a short walk away, why not wander it as well?"
1155,5.0,"Every few step, you’ll find an Etude house, Innisfree, face shop, laneige. It’s basically the heaven of Korean MakeUp and skincare shopping. All of the masks are on permanent discount as well.  Contrary to believe, they are much more stingy with samples already.  Most of the sales assistance speaks Korean, Chinese or English. Will definitely recommend coming and stocking up on masks. Need an entire day to shop here."
1156,5.0,"This is definitely one of the best places in Seoul, the street is just full of energy, you can get to feel how active Seoul is. The street offers endless options of shopping stores, both delicious and cheap street food, a true paradise for the gourmands among us :)"
1157,5.0,"I can spend hours just to walk around and visit every shop. Too much attraction in here. The food street definitely good, all of it. And if you want to buy some snacks, you may visit the LALA MART, it’s has the cheapest price so far and you may find anything there. Korean cosmetics, yes you may find all the cosmetics brand here, etude, innisfree, nature republic, the saem and so on. If you have enought time, you can visit more than one store of etude in here because in my experience they have different stock on each store. Myeongdong also a place for sneakers hunt :) besides the ABC mart, there’re some other sneaker stores. Also, it has the big LINE store with the huge brown doll in the front of the store, where you can take photograph but you have to stand in the provided queuing line first."
1158,5.0,"My favourite shopping area. Shoes, skincare, street foods, snacks, clothes, etc. You can find almost anything here."
1159,4.0,This is the market that you must visited in Seoul. Dont miss it because you gonna love it and will miss it when you leave Seoul. This is a very unique market with many delicious foods that they offered. You never imagined to find rare food elsewhere and you will love it. Other than food they offer also many unique things. This market is an example of a success market in attracting tourists all over the world. Visit Seoul and you must experienced this Unique Street Night Market. Never miss Myeong Dong whenever you are in Seoul.
1160,4.0,"A shopping paradise lined with restaurants, street foods, beauty product, sports & fashion shops. Free masks & samples giveaways have been largely reduced but you can still shop around for the best bargain. On our first night, we dined at one of restaurant on the 2nd floor which showcased ginseng soup & chicken stew. Big Mistake. The food was bland & tasteless. Service was rude & the crew keeping pushing us to order more dishes with larger portions. When we decided to order medium portion which turned out to be more than enough for the 4 of us, the staff sneered while taking our order. We noticed there were no locals dining at the restaurant, all were tourists lured by the pretty signboards downstairs. On our remaining days in myeongdong, we tried other restaurants in the vinicity & enjoyed great dinning experiences. Just this one that we did not enjoyed."
1161,4.0,Another shopping paradise in Seoul. You can find almost everything here. There are so many store for you to choose and so you can compare the price for a similar product to get the best price. You need to be intelligent shopper here because the price for a same product may be vary with another place offering the same product in other store.
1162,4.0,"All kind of stuff can find here. But not cheap, compare with dongdaemun . Must be intelligent shopper. No negotiation here. What i found out there, Uniglo sold the cloths more expensive then malaysia."
