,STAR,CONTENT
257,3.0,"The famous stream was next to our hotel and of course having seen it in so many korean drama, we had to take a look. It was just a stream and on a hot summer day, many tourists were seen soaking their feet in the water. Nothing much to do here."
258,3.0,Go in the evening as we went in the afternoon in summer and it is too hot  Would he a great place at night and cooler time
259,5.0,"Cheonggyecheon Stream is an excellent example of urban restoration. The stream was underground, but now all the covers have been removed and the stream uncovered. Riverside paths have been built and a riverside park established, alongside engineered meanders and stepping stones. When we were there the riverside paths were closed due to potential flooding, but the stream is still visible from the roads above. There is a sculpture marking the spring at the start of the stream."
260,5.0,".a cool lovely place to stop, rest, relax and take some pictures . pretty cute basically, not a must if you're in a hurry"
261,5.0,"The Cheonggyecheon Stream eventually finds its way to the Hahn River a major waterway that divides Seoul into north and south sectors. The stream is the back drop for many a festival. I've been there several times. The first time during the Christmas season and was there for a lantern festival that set up along the stream. Well worth the visit to enjoy the charm and ingenuity of the Korean people. I lived in Korea for seven years and love the Korean people and the Korean friends I made there, I hated to leave. Korea doesn't have a shortage for festivals. There is always a festival you can find. The Cheonggyecheon Stream is a short walk from the subway and again there are plenty of restaurants to eat and drink at nearby."
262,4.0,"A peaceful place to rest after a long walk in Seoul or shopping. Quiet, cool. Moving east, you can walk to Dongdaemun shopping districts, a traditional market."
263,5.0,"It was so funny but memorable finding this place. We were at a shrine and we somehow can't direct where this stream is. An old Korean Lady guided us to this stream. It was just a 10 minute walk all along. When I saw the clear water with some fishes in it, you could tell that the water is clean. It sure love to dip your feet in it....I love this place. I would be glad to visit this again because it is an 11 km stream."
264,5.0,This is a fascinating walk which allows you to see a very busy and built-up city through the eyes of the past and gives you time to reflect. A wonderful afternoon's walk which also makes sure you reach the 10000 steps needed per day and then some.
265,5.0,"Strolling along the stream in the evening was our favorite experience in Seoul! What a pleasant setting filled with people enjoying the city. It seems to go on for miles, so you can walk as long or as short as you would like. Until you take the steps down to the stream, you won't get a sense of the place, which is a refuge from the busy city surrounding it."
266,4.0,Good place to take a rest after walking around the city. You can see some fishes and creative graffiti. Also there are so many bugs and mosquitoes.
267,5.0,"My Korean friends have told me that Cheonggyechon Strean is exclusively for couples, but is not the case, of course, you will see couples walking around and having a romantic moment but you can go check out the stream with friends and family too. The best thing is you can take off your shoes and dip your feet in the stream. Since is summer, many people go there and they bring their snacks and beer to have a relaxing moment. Here is where the lantern festival takes place in November, if you are in Korea around that time I highly recommend you to check it out. You won't get disappointed."
268,5.0,"Such a relaxing walk in the midde of the city, very peaceful with fish and storks, can walk from Gwanghwamun square to at least Dongdaemun."
269,5.0,"Cheonggyecheon stream is an excellent experience. We dip our feet there and it was very relaxing. The water flow was pretty hard, so no one dared to cross the stream, even though it wasn't deep and was not a long way to cross. We threw some coin inside the well. My daughter successfully threw one inside. We stayed there for 30 minutes. It was the best foot therapy ever."
270,5.0,Nice place and weather. Lots of people enjoying summer time. feeding the fish and cycling along the river. will come back again during autumn
271,3.0,"A quaint and quiet walkway in city center, especially near Eulgi-ro and Dongdaemun. My husband, daughter and I were relieved to stroll along this tiny stream after a hectic meal in the Gwangjang Market, where we ate the famous Bindaetuk and Kalguksu. Actually we bought some Yut, or korean taffy, at the market and ate them while walking. There was a street concert going on, but kind of 60s style."
272,5.0,Great example of incorporating nature in the city buildings. Great place to chill out and relax. Many local soak their feet in the crystal clear river water to cool themselves. Crane was spotted in the river fishing for food. River is not deep probably just ankle or knee deep water level. Very calming place to get away from the city buzz and just pass your evening away.
273,4.0,"This is a 10 km long modern stream that runs through downtown Seoul. I walked a portion of the stream, from Gwangjang Market to Dongdaemun during a weekday afternoon. It was rather quiet, with a few locals sitting along the bank to relax and chill. I suppose it is livelier in the evening."
274,3.0,I didn't know what was the big deal when everyone told me I have to visit the steam. It's a very long walk until the end of the stream - you don't have to walk all the way. The view is better in the evening. Apparently it used to be road. And the government decide to make it a stream. I think that's a fantastic idea! I appreciate the stream even more
275,5.0,Very nice to walk or have early morning jogging. Nicely and thoughtfully decorated. Highly recommend to have walk through.
276,5.0,"This is one of the best walks in Seoul. You can follow yhe stream, make stops below or above ground to do a variety of things. Or you can find a spot relax, and get away from the city while being in the center of it."
277,5.0,"Loved taking a leisurely stroll along this urban creek. Its highly developed and right in the middle of the city, plenty of performers and couples dot the shore well into the evening. Though access down to the shore could be easier, as there are specific points you can use, because it's below street level."
278,4.0,"When shopping in Myeongdong, take 5 minutes to walk down the stream for a mindfulness moment (and great photo ops). I wouldn’t say it’s a must do when in Seoul but it is lovely."
279,4.0,"When Seoul is hot and the traffic and confusion on the streets is too much to bear, just find the steps (or occasional elevator) which lead to the cool, quiet Cheonggyecheon Stream. You can wander from City Hall all the way to Dongdaemun Square and along the way enjoy the ceramics depicting ""King Jeongjo's Procession to the Royal Tomb."" And if you find yourself missing the noise and confusion, just take the next flight of steps back up to ground level."
280,4.0,Was walking around Dongdaemun at night and almost missed this place cos you will think it is just a simple canal. Get closer and it is more than that. I know the history of this place and that it was once very polluted and unsightly. Amazed at its renewal. Wish I could see this place in the daytime but it was still well lighted with various water features at late evening.
281,4.0,"Started from the start and walked about 4 kms. The first few hundred meters are excellent, after that there was the prominent smell of sewer gas. Nevertheless, better than walking on the street."
282,4.0,This is an amazing urban renewal project turning an otherwise unsightly drain into a beautiful stream and park. The water looked shallow and clean. Both sides of the pedestrian walkway were well paved and landscaped.  We approached Cheonggyecheon after exiting Dongdaemun metro station. It was close to midnight on a week night: there were some people sitting by the stream and a few joggers. Absolutely peaceful and such serenity compared to the noisy traffic above.  A fantastic place for a leisurely stroll in the evening.
283,5.0,"I went there around 6.30 pm so that I had an hour walking along, and then saw the sky changed its colour"
284,5.0,Love the atmosphere. There are plenty of things to see. Would like to go back again if I have chance
285,4.0,So a concrete overhead highway was removed and the stream below restored to create this urban oasis in the heart of a busy city. What a tranquil respite to go for a walk along this water. It runs for several miles going under bridges and there's some neat artwork along the way. Good for a day or nighttime stroll.
286,5.0,"The most beautiful spot in Seoul. Took the metro from Myeongdong to Dongdaemun History & Culture Park Station, exited at Exit #1; walked past the futuristic Dongdaemun Design Plaza (DDP) designed by Zaha Hadid; and crossed the street to the stream entrance. Immediately we were entranced by the greenery and quiet. There were only a few tourists, walkers, and locals starting their day. It was a refreshing contrast to the hustle and bustle of Myeongdong and all the other touristy areas we visited (e.g., N Seoul Tower). Total distance back to Namdaemun-ro and Myeongdong was less than 2.5 miles; under an hour."
287,3.0,I was really looking forward to seeing this stream but when we got there was a bit disappointed. No art to be seen - just a few traffic cones! Glad we saw it though and still cool to have a stream in the middle of the city that is peaceful.
288,5.0,"Man made, below street level stream. After a long, hot day of walking, it was nice to dip our feet in the cold stream to cool off. It could be better maintained in terms of trash and weed removal. It was cool to see a heron stalk and pluck a small fish out of the water and eat it whole."
289,4.0,Our family visited this stream and enjoyed the photo moments. We enjoyed our stroll along the stream. It was a short and easy stroll for us. A worthy experience for my family.  This stream is walking distance from the Lotte Department Store. It is easily accessible by public transport. There is also a mega Muji Shopping Mall near it.
290,5.0,It's pretty picturesque during the day then at night with the lighting it gives it another just as picturesque side. Cool to just wander along with plenty to look at along the way. Also worth joining the Spooky Side of Seoul tour which takes in part of the stream and gives some interesting history if you're a lover of the macabre.
291,5.0,Love how they converted this stream into a nice park and place to rest and relax for the people and visitors to Seoul. I hope they maintain it as just a park and not be invaded by commerce. Its a much nicer stroll at night .
292,4.0,It is indeed a place worth visiting. We strolled along the stream and stopped to sit at the side to enjoy the breezy wind and get some sunlight during the spring season. Don't forget to bring some titbits and a bottle of hot tea with you at your next visit.
293,5.0,"We came here on an evening and the scenery was quite beautiful. The wind was blowing it was a bit cold, but nevertheless we had a pleasant time relaxing at the stream enjoying the murals and the flow of water across the stream. The kids enjoyed this stream so much as well. Truly recommend this spot to those who loves peace and tranquility."
294,5.0,"People like to strolling around the stream, especially on summer. You have to be careful on rainy days because the stream will be closed to prevent the floods."
295,5.0,"Its a very long stream stretch few KM. Along the stream you can find nicely placed stepping stone, nice and calm small water stream, underneath water fixture, and most importantly, its clean.. Lot of Koreans can be spotted having good and romantic time.. There are lot of entries to this place, may google for the suitable exit from metro station from your hotel. It is very impressive how korean people built this and make a small water stream as one of tourist spot just to have relaxing night. The idea very smart"
296,5.0,"We were here first at night, and everything was decorated with lanterns because of Buddha's birthday, so it looked really awesome. But also during the day, it's a nice place to take a walk."
297,4.0,What a great illustration of the talent and commitment of the korean people. Turning an old piece of infrastructure into this amazing public space. Could not believe how clean it was and how big the fish we saw in there were ~ 1 to 2 feet
298,4.0,It was a nice break from the hustle and bustle of the surrounding markets. There was a water fountain.
299,4.0,"My hotel, the VenueG, fronted onto this restored stream. It was a convenient riverwalk type park that ran right into the heart of Seoul and within sight if the main square and the Palace. There were fish in the stream and it was quite a little oasis of quiet in an otherwise chaotic area. I found it very useful navigating in reference to it as it was conspicuous on the maps and easy to find by street. There was a very cool ornament at the downtown end and there was a large tourist centre as well."
300,4.0,This is a relief in the bustle of the town. A nice walk along a stream with waterfalls and many plants and trees.
301,3.0,If you’re out of things to do this a nice break from the commotion. It’s a peaceful area to walk in. With flowers and a stream. They turned an old canal in to a lovely walking park.
302,5.0,"Nice to escape to this perfect place and stroll the full length at whatever pace takes your fancy. Take in the atmosphere, people watch or track your pace and do it as a workout. There is something for everyone and I loved it."
303,5.0,"Seoul is an absolutely fabulous city full of fun, excitement, beauty, culture, but it is hectic. This stream in the middle of it all is an amazing escape and peaceful oasis where you can walk, sit and people watch and just recharge."
304,5.0,"This is one amazing work by the govt which converted and change this stream to clear water stream and odorless...with walkways and stage at certain part for performance. To see this in an ultra modern city which can provide calmness, relaxation for its citizen is really great... People were walking, jogging, cycling, pet walk without a worries as I saw there is security patrolling the area"
305,5.0,Lovely having this very pretty space right in the city - it's cool and quiet down there - very relaxing !
306,5.0,These days it is hard to imagine how this space was before the previous road was demolished. It was worthwhile overcoming the various objections raised to thwart this project that has now clearly much improved the urban environment
307,4.0,"Nice view for photo and nice place to visit. Good to learn about the historical and community environment. In the past, this area was a railway. But in the present, this is a nice park in the central of Seoul."
308,4.0,We stayed a bus ride away from the stream so we appreciated the nature amongst the bustling city when we arrived. The Stream is set lower than the streets surrounding it which separates the area a little better and as we walked down on a Saturday morning we were able to take a nice break before we headed out to busier parts of Seoul. It was a peaceful area and was nice to relax in.
309,5.0,This is special - very relaxing to walk along this little stream that flows through the heart of Seoul
310,4.0,"A nice way to spend some time, walking along the stream. Very quiet and relaxing - with the busy city above"
311,5.0,"We got lost while looking for this place but every step we took was worth it. The place was quiet and beautiful. It was serene and you can just sit there and relax. The place was a little smelly though, I think it was from the water. But the place was clean and I see a lot of people just taking the scenery in. If you are in Korea, you must visit this place."
312,5.0,Such a pleasant way to spend an evening strolling along the river. There are murals and buskers along the way as well as a digital light show. Highly recommended for your visit to Seoul.
313,5.0,"When to the section near Centermark Hotel. Although the weather was very chilly, and the path a bit slippery, it was greater and relaxing just hearing the flow of water. Different Scenery in different sections of the stream."
314,5.0,We walked from Gyeongbukgung palace and found ourselves resting by the stream. It was a soothing experience. We admired the fountain and had a look around the stalls set up near the shell statue called The Spring.
315,5.0,We decided to walk from Gwangjang Market to Dongdaemun Market (about 20 minutes) and it was such a peaceful walk. It felt like we stepped out of the city into another place.
316,2.0,Located in the center but not really clean stream. There is a bad smell from the water of this stream. Not worthy to visit
317,5.0,We talked the stream just after lunchtime on a sunny day in April. It was lovely. Exciting and relaxing at the same time. Everyone - from families having a picnic to the ubiquitious office workers on their cell phones - was out enjoying this lovely location. I see from the reviews that people who walked with stream in the winter were disappointed. So the season may make a big difference in visiting this lovely site.
318,5.0,Each season is different decorations. Very relaxing here a good place for couples to walk together get some breeze alongside the canal.
319,4.0,"For art lovers , then you could stay here. We had our own photo taking . Nice place to stroll around. Watch out for announcement of festivals , it would a much better environment."
320,4.0,"I’d suggest going early in the morning, and walking along this stream. No traffic lights here! Also in the evening, along some sections, there a small laser show. Actually quiet peaceful by this stream. Only negative, needs more signage, so you know where to exit from, or which street your at."
321,4.0,"As an escape from the hustle and bustle of the city I’d really recommend taking a walk along this river. There’s plenty of notices to read regarding how the area was recovered and regenerated and the different styles along the walk are impressive. It’s nice that over the weekend it wasn’t too busy, and it’s kept really clean in keeping with the rest of the city. If only to admire the work behind the regeneration, but also to see another side of the city, I’d walk down here again."
322,5.0,The stream right in the city was a welcome spot to relax and enjoy the environment. Across the street from my hotel was very easy to find.
323,5.0,We were probably there at the wrong time. But we still enjoyed the walk and the environment. We actually walked almost the entire length of the stream. It was very cold (end of March) and the water was icy but the pathway and rock paths were lovely.
324,2.0,We visited this in the day and it was just ok. At night time with the lights it would be a lot prettier a so I suggest you go then.
325,5.0,"The stream was clear and clean. There’s nothing much to do there apart from taking photos of the scenery and yourself, as well as taking a walk by the pavement beside it. Although there’s not much to do, it’s still a must visit in Seoul."
326,4.0,"it was a cold night, therefore i guessed there were not so many people along the stream. the stream and walking paths are very clean,  there were exits along the stream, so that you can stop anytime and find the nearest subway station."
327,4.0,"The stream look very normal during day time, just normal stream, but is very clean. When comes to night time, there will be neon lights lighted up and you can see many people strolling along the sidewalks of the stream. Parents with kids, couples. Nice time to stroll."
328,5.0,"Fantastic water feature right in the center of the city. Made accessible and interesting, and thoroughly relaxing the busiest part of the city. Walk for 10 minutes or an hour, you will love the experience."
329,5.0,Saw this on TV how they demolished the elevated highway to revive the stream.  It was a nice experience to see it up close. The colors after winter may not be that good but the crowd was fewer.
330,3.0,Nice place to walk through but nothing more than that its a romantic place for couples ( not my type )
331,3.0,"Walked along this stream during our recent visit to Seoul. It was winter, so not much going on. It was just an interesting break to a busy city. We understand in spring/summer, there are lights and various activities along the stream, so definitely worth a look then."
332,3.0,"It's beneath the streets, beautiful and relaxing. If you want to avoid the busy roads and traffic, take this peaceful side walk."
333,4.0,This place will relax your mind even during winter. Do not miss this stream few blocks away from Seoul plaza ang Gyeongbokgung Palace.
334,4.0,"Just in the middle of the city there is this stream. Cool to walk a couple of blocks and relax. Easy to see as part of many attractions in historic city (palace, market)."
335,5.0,We were there during winter. There were Christmas lightings and really beautiful. Good for jogging and brisk walks. It is very clean. Some part of the walls describe the history of this stream
336,3.0,This stream run from North to South. You can take wal both side of stream if you like get a bit rid of bustle of city. During wal along of stream you ja spot wall some info about history of this area.
337,4.0,"I like to take a stroll here and watch the fish. There are some fishes in the water that you can just watch to kill time if you want. Also, you can book a free tour here too, very awesome. My tour guide told us that there are some koi fish in the water, and they go back to Han's river to lay eggs, and then they come back to the stream to visit. It was interesting how fish knows how to do that!! Well, this is a lovely place to come and see, read a book, take pictures, and have a bite."
338,5.0,"We came here to see the winter light festival on Dec 24, 2018. We walked from our hotel at myeongdong to cheonggyecheon stream ( 20min ). We walked around the beautiful stream with so many people."
339,3.0,"Although the stream was unimpressive and small, its river bank has been spruced up and decorated with caricatures, paintings, plastic models and structures, which help livened up and made the riverside ""interesting and attractive"". Clean and uncluttered, the tagline then was ""I Seoul U""....."
340,4.0,Interesting visit in the middle of the city with loads of skyscrapers around. Must be a lovely place to visit in summer
341,4.0,"If you can spare a couple of hours, this stream is very accessible. However, experiences may vary as this stream is very long and not all portions are picturesque and scenic. It is unique as the stream traverses the city - some parts are so scenic that the hustle and bustle of the busy city can be overlooked. Best to look up the recommended train stations to alight at - there are several - and the walk from the train stations will be less that 10 to 15 minutes. Also, to enhance your experience, please take your strolls during the early morning or late afternoon/evening. Walking at noon NOT recommended especially in the blistering summer sun. We saw children/families having fun and even people trying to catch little fish, just enjoying little pockets of nature"
342,3.0,Neglected for many years this stream was restored and opened to public during 2005.This stream passes thru many Seoul’s many important landmarks. More than twenty bridges cross this stream which is about 8 km long flowing through the Seou’s downtown connecting northern and southern areas before joining the Han River.
343,2.0,"On Seoul official Instagram, I saw a gorgeous photo of the Cheonggyecheon Stream with beautiful lights decoration at night. So I decided to visit the stream. However, I couldn't find the beautiful lights decoration even though I walked for quite a distance. I searched for the lights at many parts of the stream - from Jongno to Dongdaemun. Couldn't find the lights so I gave up. Disappointed."
344,5.0,"Went to the stream in the evening so as to see the beautiful Christmas and New Year's lights. Was not disappointed! The lights were beautiful! However, it can get a little crowded so taking pictures was a little difficult."
345,1.0,"it was advertised that the schedule for autumn lantern display was until november 18, my mom and i went there on our last night on november 10 bearing with the chilly night weather, not a single lantern in sight, we also bumped into a few foreigners who are wondering saying aloud ""where are the lanterns?"""
346,5.0,"This is a great oasis in a very busy city, and is perfect for a contemplative walk, a jog, or just to sit and soak up the atmosphere."
347,4.0,"There's a nicely paved sidewalk on both sides of the stream here. The stream is pretty cute and clean. You can cross over to the other bank by walking across stones that have been placed in the stream. There are some nice plants, small waterfalls, etc."
348,1.0,"South Koreans don't like to pick up their litter. In an advanced country like this, everyone just throws their garbage everywhere. It's sad."
349,4.0,We visit this time in vor chritsmas time was very beautiful with many christmas deco a light a very crowded on weekend
350,5.0,Walking along the drain is usually nonsense....but here in Korea...you will fall in love with the drain that the Korean have done up perfectly for the tourist to see...The lights and design on the wall makes it so beautiful...There is no bad smell as you walk along the stream...worth the visit...
351,4.0,"This place is transformed to be a very beautiful area during christmas season.. all the lighting and christmas tree make it amazing at night. If u go to seoul on December, its a must see.."
352,5.0,Visited the real thing you see in KDramas. Exactly what I expected. Nice and pleasant walk along the stream. Easily accessible. Close to hotels and subway plus within walking distance of Myeong-dong and Insadong.
353,4.0,"I'd read a lot about the river in Seoul that had been rejuvenated. On a long business visit to Seoul, I decided to see it for myself.  I took a couple of trains that brought me to the stream. The stream is quite long and has a fair number of visitors but it never feels crowded and you can always find a spot to dip your feet and watch the world go by.  The water is crystal clear and there are areas with fountains that make for a nice view. Towards evening, LED lights come up and make it an enchanting place.  I would highly recommend visiting this venue. It's a lovely way to spend an evening in Seoul and an oasis of calm in a hustling metropolis. I wish more cities took the effort to create public places of this nature."
354,3.0,"The stream is decorated and lite for Christmas lantern around the week of Christmas. The stream was strung with overhead lanterns and yule-time lighted figures was setup throughout a length of stream. There was also some folk dancing and a setup where people could light lanterns and float them down the stream. Of course, there was the usual food booths. Fairly busy with lots of local people attending."
355,5.0,"Despite the freezing cold, the beautiful and colorful display of Christmas lights made our day. 2 thumbs up!"
356,5.0,What an enjoyable stroll we had with lights and decorations! Our walk was delightful and we were able to stop and take pictures along the stream.
357,5.0,We were so lucky to see the Lantern Festival! This is a man made walkway with a stream of water that is under the traffic and is 5 miles long. It is a well planned space for a busy city.
358,4.0,"Yes, I've been here before in 2009. Still, I'm amazed at how the people have kept this stream clean. Hats off to you! See attached pictures and notice the clear water and wildlife. There are CCTV cameras along the stream, too."
359,5.0,"I really love how the city have transformed a once eye-sore into a beautiful and clean place for both locals and foreigners. Our visit on this place was made even special because of the Lantern Festival. Though we are a day late for the festival we are still greeted with meaningful and wonderful works of art. The displays showcased the things that make Korea - Korea, from the old day to the modern day. I love how peaceful the place is despite the busyness that's surrounding it. The place is landscaped beautifully. It's also a walking distance to Gyeongbukgong, Gwanghwamun Square, to King Sejong and Admiral Shin's monument."
360,5.0,"It's hard to believe your in the city. I really recommend not just walking along the stream but getting a nice pastry a great cup of coffee and enjoying a moment or 3.  Check out the safety features as well, to be honest I have never seen such good emergency preparedness."
361,5.0,This place was renovated during president Lee and it’s beautifully done. I enjoyed walking down the stream.
362,3.0,"There is no way to miss it, although I would not go out of my way to see it. A path walkway along both sides of a small stream of water in the middle of a noisy city is where you can spend a few peaceful minutes. Some areas are wider and have granite like floor whereas; as you walk away form downtown you get a more bucolic feel."
363,5.0,"We walked for about 1 mile along this stream, which features a narrow park-like setting on both sides, and found this space to provide a lovely respite from the city’s noise and high-rises. Part of a program to provide green areas in Seoul, the area opened in 2005 after the removal of an elevated highway and roads that hid what was left of a stream below. To keep it running now, water is pumped from elsewhere to maintain a steady flow.  Cheonggye Plaza near Gwanghwamun Square in north-central Seoul marks the starting point, A tall modern sculpture by Claes Oldenburg and Coosje van Bruggeu signals the plaza. Titled “Spring,” the work displays alternate red and blue spirals and resembles a thin Christmas tree.  We descended steps that lead to a walkway, where the immediate view is a wide waterfall to the right, which plunges into the stream. No vegetation appears in this section, but greenery, including trees, soon comes into view. Footbridges and stepping stones sometimes gave access to the opposite side of the stream. Flowers arranged in boxes and pots on walls brightened the area. Nature kept our attention, and we hardly noticed the tall buildings in adjoining neighborhoods. Only a few people wandered here on this Saturday morning, and we much appreciated the serenity."
364,4.0,"this was an unusual find, a gentle stream running through modern skyscrapers on both banks. Good for a quick escape."
365,5.0,We went to the Lantern festival and stayed along the stream. It is a very nice beautiful location. There were places to eat and shop as well.
366,5.0,This is a great little walk and at the moment it’s hosting the lantern festival and a good place to grab a drink or some food and sit in The Sun
367,5.0,"Cheonggyecheon Stream is a quiet peaceful path along a small river in the center of Seoul. As you are below street level car noise is much less. Crowded during the Seoul Lantern festival, but beautiful to see all the unique designs. I great way to walk away from traffic"
368,4.0,"What a peaceful, yet lively place! If you're ever in Seoul, take a stroll along the stream and enjoy your time. If I loved closeby, I think I would want to walk there every morning.  What I really liked was the mix of nature and art at the stream. As you walk down the path, you’ll come across murals, paintings, and even plaques that write about the history of the stream."
369,5.0,"We came here late in the afternoon. We were able to walk along the stream and see how clean the water was before the sun went down. In the evening, the lanterns were lit and it was beautiful!  It is easily accessible from the street and there were elevators in some parts."
370,4.0,Lost stream / river that sadly extinct but got revived by the technology. Beautiful at night with the light display
371,5.0,"From my hotel, it was a short walk to the Cheonggyecheon Stream. I went late in the afternoon and before I left, the lights were on in the lantern decorations in the stream. It is a peaceful place. The sound of the running water is soothing. The Festival of Lights was beautiful."
372,3.0,Displays of lanterns along the stream. Nice place to chill out and enjoy the lovely lights after a day of shopping!
373,5.0,"If you want to escape the hustle of Seoul without even leaving it, his stream is the right place. You can walk for a long time in peace, watching fish swim along the stream. It is absolutely gorgeous on a sunny day and easily accessed via metro"
374,3.0,Good chilly walk during the autumn. Happy to see the stream is well maintained and the water is clean in such hectic city.
375,4.0,Nice place to stroll and take pictures. Pretty at night as the lights gives the area a nice atmosphere.
376,4.0,"This is a good example of a worthy attempt to turn what was a stream that was extremely polluted and choked with sewerage and rubbish; cleaned out, exposed to air and light, restored and redesigned to turn it into city asset. It still smells a bit but it's worth seeing."
377,4.0,"The views are nice with large fish in the river, the scene is very peaceful, with the city sounds easily muffled by the rushing water Rather than visit the stream for itself, the best way is to visit the many indoor and outside shopping malls along its 6 mile course and then walk a little of the stream's path to get from one market to another."
378,3.0,Unless u are a couple which is food as it's dark. If not go in the morning between 9 to 12 PM as you will be able to see the change of guards. As night time unless there are some events if not . There are not much lights to see much of the beautiful history or this stream which survived wars
379,2.0,Perhaps it would be better to come here at night with the lights on. I came here in the afternoon & there was so many small flies flying around!
380,4.0,Lovely way to get away from the streets and still get where you need to go. The sound of the water and traditional music was a nice change from the cars when walking the busy streets. There was still a lot of greenery in October.
381,4.0,"Yes, try to stroll a stretch along this stream. Really gives you a break from the city traffic and noises..."
382,4.0,We visited at night as everything started to light up. if you're after a pleasant and peaceful stroll along the river it's nice.
383,5.0,"I love this stream. It’s very clean. Very serene, especially if you get to go there when it’s not busy with a lot of other tourists. Great place to relax and enjoy nature after walking to see palaces/museums/sights the whole day. Such a peaceful place to be especially in busy Seoul City."
384,4.0,We arrived ard 8pm . Not really pack in a cold nite. A few couples dating n few foreigners... A good cold walk with kids... And beautiful light out there.. Stream connecting City Hall to Myeongdong with a 10-15mins walk. Enjoy
385,4.0,"Having arrived from Europe after two long flights the day before I was in dire need of stretching my legs. I was pleasantly surprised that the Cheonggyecheon Stream starts quite close to the City Hall and my hotel. I threw my little rucksack onto my back and proceeded to walk downstream.  I didn’t track how far I walked. It was just nice to relax in the sun, taking it nice and easy and stopping from time to time to take the odd photograph and ogle at the large carp swimming in the water. I liked the stepping stones placed strategically across the stream at numerous places. And underneath the bridges you could sit in the shade, read posters and signs and even enjoy a small art exhibition under one of them.  At one point, way down stream, I climbed the stairs up to normal street level and discovered a large textile market. On the way back I walked at street level just to get the feel of the normal weekday hubbub.  It was certainly an unusual experience to see such a peaceful stream running through the Centre of such a busy city with the normal traffic and hectic life continuing unabated at street level.  Certainly a nice way to spend some down time. And I clocked up many more than my usual daily 10.000 steps making up for sitting around in planes the day before."
386,4.0,"This is the 2nd time we've walked down the stream from City Hall. No regrets. Do spend about 30mins, especially if one is heading to Insadong and some areas along the stream are nicely done up"
387,4.0,"I saw this recommended in a travel guide and as it was not far from our hotel we spent an hour or so wandering along a section of the stream. What a pleasant surprise to discover this in the middle of the commercial district, a real oasis of peace and calm surrounded by trees and occasional artwork. Sadly we didn’t have the chance to return in the evening but it must be lovely when all the lanterns are lit up."
388,5.0,"Not much to do around here, just walking and taking pictures.. but it indeed is a beautiful place, even more beautiful at night!"
389,4.0,Very relaxing walk.....It is possible to walk up to the Han river and there are some paintings along the walk You can always interrupt it as there are stairs or elevators in certain areas..
390,4.0,"nice place to walk in the evening, when the lantarns are in the water arround the festival periods it is just perfect"
391,4.0,"During the day, the stream is just there amongst the hustle as it is close to the markets.  At night, it comes alive with lights that give it a unique feel. There is a water fall with lights at one end and then you follow it down where there is displays of light here and there.  There are stone steps across the steam if you want to cross over. I enjoyed walking below the street level with the stream next to me while you are surrounded by office towers."
392,5.0,"A great place to visit if you want to escape the hustle and bustle of Seoul for a bit. I was able to relax and revive here. The path is well constructed and very pleasant to wander as much as you desire. The sound of the stream trickling past is relaxing. Some flowers adorn some of the side parts of the stream. Lit up at night, the stream has a different ambience again. Stepping stones along some parts of the stream create lots of fun for kids and adults alike to jump from one stone to another. The depth of the stream is not too deep, but keep a watch and hold your kid's hands to prevent an unwanted fall in the water. No cafes so bring your own water to drink. Many steps at various points to access the river, and occasional ramps provide good access. I loved it here!"
393,5.0,"Wow. What a great place to go for a stroll in this noisy, big city. I lived in Korea many years ago and it’s hard to believe this river was under my feet.  It’s a lovely place to walk and take a break."
394,5.0,Cheonggyecheon Stream is a great spot to relax at as there are large stones under the bridge to sit on to get out of the sun or rain. There is a section lined with decorated tiles with drawings and writing on them which is a nice touch and it seems like the community got involved when cleaning up this beautiful walking route.
395,3.0,I decided to visit Cheonggyecheon Stream during a run in Seoul. It was perfect for just this - was not too busy and the terrain was faily OK and flat. When I visited they were just setting up the lanterns for the festival so they had not yet been switched on. I imagine the stream would be quite impressive when lit.
396,5.0,Really just an outdoor park space to hang with. Maybe eat or drink while you are there. Interesting from a revitalization perspective but it really is just a quick walk.
397,4.0,"I planned to find this stream but I couldn’t work out the route on foot from where I was staying, then I went out for a wander and ended up here anyway! It was night so I didn’t get good pictures but I could see it and there were some lights too, it was a nice little bit of nature in the middle of a load of skyscraper buildings, worth a look if you’re in the area, and some cool stuff nearby too."
398,5.0,This is such a lovely place to visit in the hub of a busy city. We strolled along the stream in the evening and it was just lovely and peaceful.
399,5.0,"Perfect for a walk around, having a snack there, chilling. It is amazing how there is a river just in between the city."
400,5.0,I visit Seoul often on business and I always walk the length of Cheongyecheon Stream. It's a lovely walk and takes you right through the heart of the city. I usually take a metro to the end and then walk all the way to City Hall.
401,5.0,My son and I did enjoy our walk. It was great to be able to relax in this little sanctuary far away from the noise and the traffic. It's worth the walk.
402,5.0,I usually go to S.Korea in the winter time so there are always light installations at the stream. It's very nicely designed and perfect for photo ops! If you're in S.Korea I totally recommend this as a place to check out.
403,4.0,"Walked this a couple of times, and the bubbling waters provide a nice break from the surrounding city. Believe this used to be an actual road which has been converted. Plenty of fish in the water........but not one single duck to be seen."
404,5.0,"Buy some street food and bring it here with a loved one or someone you're trying to woo. It will make them fall for you just like in K-dramas. Even better, if it's raining, make them share an umbrella with you."
405,5.0,"We were fortunate enough during pur visit because there was a Lantern Festival so this place looked so nice with all the lights and parades. A must watch festival, I should say also."
