,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
157,122,2210,"If you are into palaces and historical places, well this place is the right place for you. Its well furnished, and has a very good feel of tourism into it, and has a lot of good background stories and history. Though the tour guide is a bit rusty in English, at least they are friendly and always willing to help.",157,bit
158,123,2213,"Changdeokgung Palace is a charming historical place that should be on everyone's Seoul itinerary. While Gyeongbokgung Palace is the more popular and larger attraction, Changdeokgung offers a more personal and intimate experience because of its smaller (but still expansive) compound and the lovely Secret Garden. There are two guided tours here - the outer main buildings and the Secret Garden. I highly recommend both. With so much history and information to absorb, it would be an injustice to the place if you walk around on your own. The Secret Garden, by the way, can only be accessed via the official guided tour. Our tour guides on both tours were outstanding and spoke excellent English. Their knowledge was, of course, extraordinary, but they also made great effort to talk clearly and slowly. The buildings of the palace were most interesting to me.This palace as I understand it was mainly for living more than ceremonies. It was fascinating to see living quarters of royalty as well as those that served it. Spanning centuries, the palace remained in use until the last century. The tours took us not only through the buildings, but indeed through time. The Secret Garden was fun but busy with scores of people joining the tour. While hearing the tour guide commentary was difficult at times, we did get the chance to see some striking pavilions by pools and walk along tree-lined paths that really made my day. Anecdotes and tidbits delivered by the guide enhanced a really good visit.",158,bit
159,124,2225,"The history surrounding Changdeokgung is very interesting, so highly recommend a tour if you are going to do this one. The Secret Garden tours are about 2 hours apart and are conducted in different languages, so some times you have to wait a bit to take the tour. This was one of my favorite sites in Seould, I think visitors would find it highly interesting.",159,bit
160,125,2243,"The palace is a beautiful sight to behold in the spring. The architecture and ancient trees make any picture you take Instagram-worthy. If you are a bit of a history buff, be sure to sign up online for the English tour of the Secret Garden (Huwon) that happens thrice a day where the 1.5 hours guided tour takes explains the history and culture of the palace. It's also good for a look at the beautiful pavilions and libraries within the Huwon. Until May 11, those signing up for the secret garden section are allowed to stay within it past the guided tour bit. Camera trigger- happy folks will love this place! Location-wise it's walking distance from Anguk-station Line 3, and can spend your time exploring Insa-dong or Bukchon-ro before or after.",160,bit
161,126,2252,"What I love about Seoul, is the contrast between the old and the new...modern buildings then smack in the middle is an well preserved piece of history. I am not usually a history buff but since I bought the palace ticket packet I felt that I would be miss out if I don't visit this palace. I felt that this palace a little bit more intimate than Gyeongbukgong..if a palace can be called ""intimate"". I was here primarily for the secret garden tour and my ticket pack already includes the tour. You cannot go on your own, even if you have a ticket ,as they try to limit the number of people, they only have limited tours per day so take note of the tour you want based on the language and be there a few minutes early. Be prepared for a little walk, as the garden winds up and down slopes and hills. The guides tell amusing stories about the names of the buidlings and how the old king named them. I was there end of March so the trees were pretty bare but I could just imagine how beautiful it would be in spring and fall. It's mostly dirt road so it is hard to push strollers or even wheelchairs. Bring water and go to the restroom before going on the tour, as there is only one store and restroom facilities in the middle of the tour which lasts about 1 1/2 hours",161,bit
162,127,2258,We visited on a free-admission day to the Palace and paid for the Secret Garden tour. The Secret garden trees were mostly bare in March.There is nothing of much interest if you compare this to the other grand gardens of the East or West.The guide(in English) for the palace was pleasant but the guide for the Secret Garden was a bit snotty and it is a long long walk so beware,162,bit
163,128,2261,"I went on the Secret Garden tour with my mum after we had looked around the palace (book in advance for the tour). It was quite long but very informative and good to get away from the palace crowds for a bit. It really didn't feel like you're in the middle of a cosmopolitan city when you're standing in a pavillion next to a pond. Really beautiful. Just wish that there was more to see in the buildings as, apart from the throne room, everything is pretty much empty.",163,bit
164,129,2266,"Worth the visit of you are in Seoul. The guided tour of the secret garden was good, though a bit of a walk",164,bit
165,130,2277,"Having been to the Forbidden Palace in Beijing... nothing else could really compare, so I was a bit biased! This palace was very easy to find and easy to get to which was great. The inside was quite nice too, although it is mostly empty rooms... There wasnt that many visitors when I went so you could see everything and take decent pictures without a swarm of people in your photos. However, I was rather disappointed that they had 'sold out' of tickets for the secret garden! It was the main reason I went... I don't really know how tickets for a garden could sell out... anyway... so you've got to go super early to get tickets for that! I think I went around midday and there were no tickets left. Anyway, this is quite a nice place to go for history and photos. Theres a small coffee shop and souvenir shop inside.",165,bit
166,131,2281,"The palace is similar to Gyeongbokgung palace but the Secret Garden is well worth it, even in winter you can appreciate it's design and beauty. Without a guide you would not understand it's meaning. You can book a place on a tour when you first arrive at the Palace entrance, even if you have a combination ticket to get you in. The last English tour was at 15.30, it takes 90 mins, a bit steep in parts but it's not rushed so it's easy.",166,bit
167,132,2284,"My first time at the palace was in winter of last year, so it was a rather grey experience. However, I really enjoyed taking the English tour of the ""Secret Garden"" section of the palace and was happy that it was offered. There are other areas of the palace I did not have a chance to explore, but that will be remedied soon when the trees and plants are in bloom.  When you take the tour, be prepared for a bit of a hike. Though the majority of the areas are paved, we weren't entirely expecting to be out of breath toward the latter end of our trip.",167,bit
168,133,2293,"This is one of favorite palaces in Seoul. The garden and pond area are a must-see! Unfortunately, when we visited the pond was under maintenance and was drained. This was very disappointing but the palaces and garden area was still very beautiful. I would definitely recommend a tour because the grounds are beautiful on their own but the stories make it so much more interesting. There is quite a bit of walking but it is mostly flat so I found it fine to wear sandals but be prepared to walk a lot.",168,bit
169,134,2344,"I have been to this Secret garden Winter last year. It was wonderful and special experience.  I would like to go there again this year. It is difficult for me to book a secret garden ticket in advance. I am lucky to have booked 3 adults tickets for chinese language tour in 9th November. However, I want to adjust my flight a bit and will not be free on that day. I am looking for someone to exchange my tickets with another day tickets.",169,bit
170,135,2352,"changdeokgung palace is connected to changxigung palace. the hightlight is the secret garden.  in the secret garden, you will found that the gardens are all connected. the hostel for female servants and male servants are connected too. this supposingly not to be happen in any of the palace in ancient years ago. so i believed there were a lot of stories in this palace in the ancient years.  the design of changdeokgung palace is a bit different compare to gyeongbukgung but the color of the building are almost same. Some crafting of the hut were designed with lotus, we know that the religion during that time is buddhist.  there are the warming system for most of the building(especially living room) in the palace and all doors can be hang up during summer or during ceremony /festivals.  the palace is not very big, just enjoy the natural sight and immagine the happened stories of this palace.",170,bit
171,136,2369,"Impressive grounds and very peaceful. You don't need to join a tour for the grounds, but you do need to for the secret garden. The secret garden is huge and the tour took 1.5 hours, very interesting and worthwhile. The grounds themselves are not as extensive as Gyeonbokgung Palace and because there is no grass, it'snot as pretty in my opinion. However, right next door, as in the next street is one of the traditional 'villages' with the traditional houses. Yes it's a bit commercialised with a 7 /11 shop frontage and various other businesses, but you get the idea of how tiny the houses are/were and the narrowness of the streets in the old days.",171,bit
172,137,2382,"I felt like I missed a lot of the fun by not having a guide to tell me all the kingdom gossip -- and somehow my printed guide didn't have enough information about the place.  To go to the Secret Garden it is compulsory to follow their guide (tours in English at 11am, unlimited number of visitors), and that has its ups and downs: the bad part was that having one guide to an unlimited number of people can be a bit confusing -- plus being in a tour group isn't always that fun; on the bright side, the guide told us a lot about the history and the architecture of the place, which is always interesting. Worth the visit, even if you don't like to be surrounded by a zillion tourists.",172,bit
173,138,2395,"This is a UNESCO World Heritage site so I labelled this as a must-visit. To enter the complex, you must pay 3000 Won. Upon entering you'll see the palace said to be favored by the Joseon-era royalty. The area is tranquil and the greenery around the area gives a calming effect. However, that calming effect will be shattered when you discover you have to pay another set of fees to see the Secret Garden and/or the Changgyeonggung Palace.  We made the mistake of going here first before Gyeongbukgung, since Changdeokgung doesn't offer the 2 for 1 Palace deal. If you plan to see both palaces, go to Gyeongbukgung first.  After touring the palaces, Innsadong shopping street is near enough where you can grab a bite or a few souvenirs.",173,bit
174,139,2414,"After a few Palaces they can become a bit of the same kinds of things BUT everyone of them has something special about it that another does not have. Its there ""Gem"" and each one has one, the ""Secret Garden"" is the treasure spot for Changdeokgung Palace. It's BREATHTAKING! There is no point in going here & not doing that tour (no privet tours of the garden) it's a must see.",174,bit
175,140,2415,"The palace buildings were colorful; the gardens beautiful. The tour of the Secret Gardens was nice but a bit long. It is definitely worth it, but you can opt out halfway through.",175,bit
176,141,2416,Why not check it out and learn a bit about Korean history. It is well worth the pocket change for the entry fee.,176,bit
177,142,2420,"If you only want/can do one palace while in Seoul, do this one. It is much prettier than Gyeongbokgung. Yes, do the Secret Garden tour though I was a bit too early for Spring's arrival.",177,bit
178,143,2423,"fascinating place. Tour well worth the time and cost. Lovely grounds. Furnishings in buildings are a bit sparse, but that seems to be the norm with Asian palaces",178,bit
179,144,2425,"Incredible palace. The garden was beautiful. The tour in the Secret Garden is what made this a succesful visit for me and my family. We thought it seemed a bit long lasting 90 minutes, but it is definitely a must. English guide was sweet and informative.",179,bit
180,145,2463,"If you do visit the secret garden or on a secret garden tour, and plan to visit any other palace or the shrine, it is well worth it to buy an integrated palace ticket which covers all 4 main palaces, secret garden and the shrine. Once you have that integrated ticket, and booked a secret garden tour, just go to the ticket booth about 10 feet from the secret garden entrance and show your reservation and exchange your secret garden entrance ticket from integrated ticket booklet to a tour ticket. Very painless.  The secret garden is worth a visit, and if you have the time and can visit at night, it sounds like it would be a great experience to visit the secret garden under the hanging lanterns. Ticket can be reserved online as well. The tour is about 1.5 hours and there is one part where you will be going uphill for a bit, so dress in your comfortable shoes. There is only 1 spot where there is bathroom once you started the tour, so place your break accordingly.  I personally can't keep this palace apart from the other palaces when I am looking at my pictures, except for the fact that this is the only palace that has a secret garden. All the ponds and reading places are interesting. You will also visit the area where the king and queen have their separate quarters, with a room for the King's mother in between their bedroom intriguing. (there is a back door for the king to visit the queen however).",180,bit
181,146,2466,Since everything Korean was distroyed before during and after WW2 they are now rebuilding their heritage with greet result. I was here 10 years ago during winter and now it has gained so much more. The whole building layout is a bit sparse but that is probably the way it was. a must see,181,bit
182,147,2496,Join the English guided tour at 10.30am it will give you a better appreciation of the history of this palace. If you like history you may wish to include the secret garden tour but there is a bit of walking and climbing of slopes so be prepared.,182,bit
183,148,2498,"We visited this palace in early April and really enjoyed our time here. Having already walked around Gyeongbokgung a couple of days earlier, we decided to take both tour options. You can visit the palace without a tour but the secret garden is only accessible with a guided tour. There are 3 tours per day in English (the website is very good and gives full timings on everything). We got there about 5 minutes before the English tour of the palace started and managed to buy tickets and still be on time. Entrance fee is entirely reasonable, especially by UK standards.  The palace tour started promptly and the guide was certainly not hanging around. We were marshalled off, had brief stops at each of the main points and marched on again. I felt a bit herded about but still enjoyed learning a bit more about the palace and culture therein. The guide's English was excellent but you still need to ensure that you keep close enough (the different rhythm and pitch of Asian speakers means you have to concentrate to understand everything). The whole palace tour took just under an hour and finished right by the entrance to the secret garden. The secret garden tour started just after the palace tour finished. There were far more people in this tour than in the palace tour so I suspect not everybody went for the palace tour beforehand. The guide's English this time was even better than the first one. In addition, we were given time at several stops to take photos, take in the scenery and just take things a bit slower. The secret garden tour took the full 1.5 hours and by the end of it our two daughters were both a bit bored. However, this was largely due to the fact that it was only 8 degrees and drizzling. Having spent 2.5 hours outside, we were all getting very cold (despite wearing winter coats and gloves) so I suggest you dress up warm if visiting outside summer. I would definitely recommend this place. The garden in particular is beautiful and you really wouldn't notice that you are in the middle of a busy city. Guides are very informative. If you want to warm up afterwards, I would recommend the Nescafe Cafe across the road - very warm and the coffee is good too.",183,bit
184,149,2507,"I did both the palace tour and the Secret Garden tour. I liked them both and got a lot out of each but there was some overlap, so I might recommend just picking one. The Secret Garden is available only by tour, so maybe that one... Plan to walk a lot and learn quite a bit about Korean history.",184,bit
185,150,2513,"Next to Gyeongbokgung, this palace is relatively smaller. What it lacks in size, though, it makes up in face value. Changdeukgung Palace is by far prettier and has more fascinating nooks. Take the guided tour through the Secret Garden for 8,000 won to see some of the more fascinating landmarks and learn more about the Joseon Dynasty's history. The tour takes about 90 minutes and runs at certain times of the day for certain languages. It takes a lot of walking, though, and may require a bit of a hike on an incline. The view is really pretty, though.",185,bit
186,151,2515,"Beautifully restored palace. They have a good online website which details the times of the various guided tours (english, Japanese, Chinese) which is complimentary on purchasing a entry ticket.  Try and organise a tour which is followed by a tour of the secret garden which would have been much more beautiful in spring or summer (spring was still 2-3 degrees when we were there this year)  I thought that the tour was a bit rushed - there were quite a lot of parts to cover in a relatively short span of time. However, it was an informative and interesting tour.",186,bit
187,152,2518,"the walking tour to secret garden was a lil bit hard, especially for older ppl. i wouldnt do that twice for sure",187,bit
188,153,2551,"Changdeokgung is a bit different to some of the other palaces you can visit in Asia as it's configuration was not as formal and rigid as some others. A great place to explore and appreciate some of the history of the Korean Royal Dynasty. Shame you need to go on a guided tour of the Secret Garden, would prefer to just wander around.",188,bit
189,154,2563,"I really like in this palace. We got to see the old Korea! Well-preserved houses. I was able to see the bed of the queen of the Joseon Dynasty and the king's throne.=)  We went also to the Secret Garden. Well, it was a garden that is as big as a forest! Yes. A little bit tiring to walk around especially when you pass by the steep slopes. But it is a good place to take pictures and to imagine how the Korean royalties spent their free time. You can also see the maid's head quarters that are really small. We chose not to have a guide since we want to spend our time taking pictures.haha.  A must see for Traditional Korean Drama lover! I love this place! =)  **TIP: Try the bean cake and the fish cakes that the ahjumma sells outside the changdeokgung palace (near the ticketing booth). The bean cake is so yummy! We bought 50pcs (5pcs/ 1000 won)!",189,bit
190,155,2567,"This is the second palace visited on a Saturday (after Gyeongbokgung Palace) and is the only World Heritage Site of the 4 palaces. Arrived around 1pm and spent about an hour here following the numbering of the buildings in the provided brochure. Ticket costs KRW3000 (~USD2.70) with an additional fee to visit Huwon. If one is keen to see this ""Secret Garden"" then advanced booking is best. It seems the regular ticket will allow one to see many structures in this palace complex, but cover less than half of the area (Huwon is rather large).  The brochure which came with the ticket is an excellent one and quite sufficient for navigating through the complex, with rather substantial information for identifying unique features of the buildings and understanding the architecture. Changdeokgung minus Huwon seems much smaller than Gyeongbokgung and takes a shorter time to visit. However after seeing much in Gyeongbokgung, this required a bit more effort to appreciate. Also, worth noting is that the crowds seemed unavoidable here, probably due to the small size of Changdeokgung, the fact that it was visited later in the day and on a weekend.  Thought the blue tiled roof of Seonjeongjeon was rather unique, but personally found the Nakseonjae Complex stood out the most because of its simplicity, reflecting the character of the King who lived here.  Overall, a very good visit to Changdeokgung, and a worthy inclusion to exploring Seoul. Note that this palace is closed on Mondays. Also there is a month-valid combination ticket to visit the other three palaces and Jongmyo shrine nearby. These are all within walking distance but would be rather difficult to properly appreciate in one full day.  If coming by metro, Changdeokgung is accessible by Line 3 (Anguk station) Exit 3.",190,bit
191,156,2611,"A beautiful palace that is unique in Asia for its orientation not to cardinal directions but in harmony with the local site. It is easy to see why it has been designated a World Heritage Site. The provided maps and well placed signs make exploring on your own easy, but the provided tours in different languages are well worth joining as the guides provide additional information. The optional ""Secret Garden"" tour is also exceptional, but can only be seen by joining in one of the provided tours. The palace is also conveniently located to see the Changgyonggung palace next door and the the Jongmyo shrine. We were able to see both palaces, the garden and the shrine in one day with a bit of planning on the tours. The combination ticket that you can purchase at any of the palaces providing access for all the Seoul palaces, the Secret Garden and the Jongmyo shrine is also a good value if you plan on seeing 4 or more of them and it gives a detailed list of when the tours occur at each of them.",191,bit
192,157,2612,"Like so many attractions in this part of Seoul you feel as is you have been transported back in time when you arrive at the palace. There is a bit of ground to cover so give yourself enough time to walk about the area. The only detraction is that the English speaking tours of the secret garden(its mandatory to take a guided tour) are only at certain times, so be smarter that and time your visits here accordingly.",192,bit
193,158,2617,"The palace is well-preserved and rather grand.  Take the garden tour if you can, the garden's beautiful :) Be prepared to walk quite a bit though.",193,bit
194,159,2622,"I only visited this palace because I had extra time in Seoul and had half a day to spend on this palace, Insa-dong, and the Buchon villiage. Do not expect a grand palace as Gyeongbokgung. If you want to visit, come for the history not for the sight.  Unlike Gyeongbokgung which is connected to the subway station, the Changaokgung is a bit of a walk from the subway station. Just when I thought I missed it, there it was. This palace does not boast a large foot print and does not have as many grand structures as Gyeongbokgung. There is no guards nor ceramoney. There is not much to see really. The english tour is only about $3 and the guide tried her best and made the palace tour more interesting than it was.  There is a secret garden behind the palace, which occupies most of the land and requires a seperate entrance which I will described below. The tour costs $5 and the tour guide also did a great job. However, the garden is similar to our community garden back home, with a few traditional Korean structures scattered around. It is a hilly garden and not the best for the physically challenged.  If anyone is planning on a day tour to cover this palace, the secret garden, Insa-dong, and the village, one needs to be fit. If you are like me who only hikes 2-5 miles a day, I recommend skipping the secret garden (or the Changdaekgung all together) and use your time and energy for other things more exciting in Seoul, which are plentiful. You can read about the history of Changdaekgung without spending precious time here.",194,bit
195,160,2684,"I loved every bit of this place, given that I love all these historical stuff..! Changdeokgung was really well-preserved. But reserve more time for it - I did a quick run-through.. :(  Try to take the subway there, better than the crazy traffic, and also, try to take the subway back, though it may be a little difficult to locate.",195,bit
196,0,30,A wonderful palace to visit when you come to Seoul It is a lot less busy than Gyeongbokgung Palace which makes your visit to it seem a lot more personal and intimate Whilst here you can marvel at the architecture of the palace and its surrounding buildings or take a stroll through the many gardens and paths or relax at the lake There is so much to do in this place and I recommend you spend a minimum 2 hours here to fully appreciate it Would love to come back here,196,hour
197,1,85,"An intersting place to visit. It consists mainly of scenically laid out, empty buildings. If you do not know the history it will probably seem underwhelming. I suggest doing reseach beforehand or joining one of the tours. Free entry if you are wearing a hanbok. These can be hired for two or four hours from local stores. Good bus service. There are toilets and a cafe that only seems to sell drinks. There is a larger cafe outside the palace. There is a small gift shop. Tickets need to be purchased from the ticket office on the left hand side or from the ticket booths directly outside. The palace has a secret garden, which you have to pay extra to visit. It is accessible by guided tour only and these are done in different languages, so make sure you book the right one. The tour is informative and lasts 70-90 minutes dependent on weather. The tickets sell out quickly so it is worth pre=booking on-line. The gardens were stunning and well worth a visit. Staff were all helpful. Everthing was very clean, including the toilets.",197,hour
198,2,86,"The architecture and roof lines and painting and tress - all beautiful. And the concrete ""gargoyles"" are varied animals and the preservation of everything is amazing. Admission to the palace is free for seniors. My only regret would be that I simply didn't have enough time. And was unable to go to the Secret Garden because it is only available if you sign up for a guided tour. English (my language) was not offered for hours after I had already spent the good part of a day at the palace. I'd recommend finding out about the tour times for the Secret Garden prior to going.",198,hour
199,3,90,"Stunning palace. I have a lot of time in Seoul and Korea so going to see all the palaces. If your time is limited, definitely do this one. Time your visit accordingly with the mandatory guided tour of the Secret Garden. Annoyingly they appear to change timings so check online the day before your visit. I got there at 09:00 when they opened. I was the first person inside. I walked around the palace grounds myself for just over an hour and then did the English guided Secret Garden tour at 10:30 which finished around noon. Lasts about one and a half hours. You can leave the tour after fifty minutes as the last part is quite a bit of walking including uphill. For most of us it is fine but others were struggling with the heat even though it was early and parts of it are uphill so be mindful. I spent in total three hours there. Separate ticket for the palace and Secret Garden. They do have guided tours of the palace itself but to be honest, you can easily do this yourself. They give you a booklet plus there are information boards. Suggest going early as soon as it opens. It was beautiful and peaceful and you could freely walk around and enjoy the setting, also getting some good photographs. When I left at noon, it was much busier. Grounds are clean and well laid out. The palace was stunning. I loved the details of the doors and the architecture. There is a cafe and what appeared to be an art or souvenir shop on the premises. I didn't bother with it. Take water with especially if you are there for three hours like me. There are restrooms too. My thoughts. The Secret Garden is apparently the highlight. Whilst this was nice, I think the weather will contribute towards your experience. We had a lovely day and the sun shining with the reflection on the water and the colours of the leaves made the gardens look very pretty. However, we can't control the weather and I would suggest thinking about this if you have a day with bad weather. Parts of the garden were nice but other parts started to look the same. I started to get bored as did a lot of the group. I was glad I went though. The guide was difficult to understand (although the tour was in English) but there are information boards as well along the route which also provide useful facts. They limit the number of people on the tour so purchase a ticket as soon as you arrive.",199,hour
200,4,103,"My sister had previously traveled to Seoul and she told me that to her, the Changdeokgung palace was the most impressive one of all palaces in Seoul. Yes, I agree. It is second in size after its neighbor the Gyenongbokgung palace, the main palace. It is a secondary palace that was used as the main palace at times of disaster or war. As mentioned before, the main palace was Gyenongbokgung.  Changdeokgung is also a fully restored palace. The palace was destroyed by the Japanese at the beginning of the XX century during the occupation of Korea. Japan wanted to get rid of any vestige of Korean culture. The palace is very well restored. The main hall is monumental. The palace buildings are lovely and have a more disorganized distribution when compared with the order of the Gyenongbokgung palace. The lack of order makes it charming; in some areas you will feel that you are walking through a labyrinth that surprises you at every corner. The colors of the walls and roof are phenomenal! One of the buildings preserves its original blue color roof; it is a very dark, shiny blue that is unique of Korea! There are many places where you can take pictures and relax under the shade.  You need approximately 2 hours to visit the palace. Once you finish, go to the secret gardens. The secret gardens belong to this palace; however, the entrance is separate and you need a different ticket. I recommend to buy the ticket that covers the 4 palaces of the Joseon dinasty, the garden, and the Jongmyo santuary. It is very cheap!  The place is very well labeled. I do not recommend tours to visit this place. You need to have time to enjoy it. You need freedom to enjoy it.  Visit the palace in a sunny day. Colors are spectacular; most of the visit is outdoors.",200,hour
201,5,116,"fantastic palace, spent a few hours there. Went into the museum which was really interesting. The changing of the guards was a sight to see very colourful and fascinating to watch. Definitely worth a visit.",201,hour
202,6,122,"The buildings are lovely here, but for me the main reason to visit is the secret garden. It is wonderful! You enter the garden with a group according to language, but to be honest I ditched them as soon as I was inside as I wanted to do my own thing and some peace and quiet. I was lucky enough to visit during autumn and it didn't disappoint...it was full of beautiful colours. You will need a couple of hours to do the place justice and be prepared to walk up and down and then down and up...totally worth it though.  If you arrive in hanbok (Korean traditional dress) you get for free!",202,hour
203,7,134,"The palace covers a large area. So be prepared to walk in comfy footwear. There are many sections of the palace to explore and a conservatory / green house and a lake. Need at least a day to cover most grounds which we ran out of time as we were busy taking photos at every turn (almost!).  There is a map of the palace located in various section so you know where you are going. In total about 15 sections.  The autumn scape is of vibrant and fiery red as the maple trees / leaves change for the season. Very colourful and scenic. Worth a visit.  You can also hire the traditional attire - Hanbok from nearby shop. We bought rented our Hanbok via an app for 4-hour and it only cost us US$15 each, and also get free admission in to the palace.  If you are in Seoul for a few days try this experience!",203,hour
204,8,141,It is by far my favourite site in all Seoul. The palaces are interesting but the big highlight is the secret garden. The foliage in November was so so pretty. I wanted to spend just one hour and ended spending most of the afternoon. It was just super relaxing.,204,hour
205,9,150,"Like Gyeongbokgung Palace, my wife and I been to the day before, Changdeokgung Palace offers visitors many, many photography opportunities.  My wife rented a hanbok from one of the numerous hanbok rental shops in the palace's vicinity and for 4 hours, we toured the palace snapping away on my camera. Just like Gyeongbokgung Palace, we had no idea what the significance of any of historical building/ artifact we were looking at since we were without a guide. But hey, our family album has been significantly fattened up after that trip.  If you are into culture and history, follow a guide.  Pro Tip: The man at the entrance taking visitors' admission tickets, told me that because my wife was wearing a hanbok, she did not need to pay admission. However, the line back at the ticketing booth was too long so I could not be bothered to go back to refund her ticket.  So, do not quote me on this. Go find out if this is indeed the case and save yourself some Korean won!",205,hour
206,10,163,"Online tickets to the secret garden always sold out. You can go directly to the palace and get the tickets over there. If you need a guided tour (Won10,000) and it will last for 1 hour. But if you are in a hurry, you can get the ticket for just Won1000. You can get the ticket either at the main entrance or right in front of the garden entrance. Highly recommended you go visiting the garden as it is very serene and beautiful and it is an easy walk.",206,hour
207,11,177,We had a good time visiting this place. We came on weekend and had many locals dressed with traditional clothes. Plenty to do for 2-3 hours.,207,hour
208,12,180,"beautiful architecture, amazing way to learn about South Korean history. Small entrance fee, was definitely worth the visit. Took about 2 hours to truly visit each part of the palace. Guides were very accommodating, even with limited English",208,hour
209,13,185,"The Changeokgungn Palace s beautiful and it is big! In the center of the city, it’s gardens and paths are peaceful. It was quite hot the day we visited, but shade was abundant and the various buildings were very interesting. Signs were helpful to gain insights and understanding. We enjoyed our 2 hour stroll among the sights and gardens. It is well worth the visit.",209,hour
210,14,187,"The palace is one of history and culture. It is worthwhile to book a docine or guide to take you around as there are statures and carvings that have meanings, as well as entrances that were for kings or servants, which you wouldn't necessarily know about. The palace and grounds are huge! we went on a warm day in summer and it was very pleasant however we did spend hours walking. The palace is free to walk around, however the King's gardens are not, so try to book a session the day before if it is a busy tourist time.",210,hour
211,15,194,We booked hanboks online before our arrival so were admitted for free and spent 2 1/2 hours wandering the grounds and taking pictures. We saw many Korean school groups who asked to take pictures with my blond kids and read us paragraphs in English. Everyone was so friendly. We lucked into watching the changing of the guard so look for the times on the website. Very little shade there so a hat or umbrella would be nice. Don’t miss it!,211,hour
212,16,196,"This palace is huge. Slightly bigger in area then Gyeongbokgung but this is a UNESCO heritage site. A secret garden tour cost additional 5000W to the entrance fees of 3000W. The tour is conducted hourly and take you into the inner part of the palace compound with a guide who gives further insight and explanation. Here you will be able to see more pavilion, ponds and gardens. The tour takes 90 minutes and involved walking up and down the hilly path.",212,hour
213,17,198,The palace has nothing special but is good for the Korean Traditional dress called Hanbok experience and photos.  Just accors the road ( opposite to this palace) there is a shop for Traditional dress rental. They charge around kRW 15000 for 2 hours rental for dress. They provide all facilities like rentals lockers within this price. Ladies hair dress is additional KRW 5000. Overall a good experience to go for this.  Please also note that in case you are wearing the Traditional clothes the entry fee to palace is waived off.  The place is easily accessible through public transport.  The palace may be hot is summer and mostly uncovered in case of rain. So better carry an umbrella in summary or rainy season.  No F&B option in palace. Better to carry your water bottles.  They have washroom inside.,213,hour
214,18,206,"Having lived in Korea for almost a year now, I think it's fair to say that I've had my fair share of temples and palaces. I almost didn't go to this one, but I'm glad that I did! I like the flair and vibe of this palace a lot more than Gyeongbokgung. The layout of the palace made me feel like I was truly exploring ancient Korea. Make sure to try hanbok when you go (it was around ₩15,000 for 4 hours and the rental store that I went to was right across the street from Chandeokgung), as it authenticates the experience!",214,hour
215,19,210,"This is the most special of all the palaces and probably the one to visit in case you plan on doing one only. The palace is spacious with large open places. Tourists are not allowed inside much of the covered areas and most of the time you are out in the open. So it can be harsh during summers. But still if you are touring seoul this is one of the must do activities. Just be prepared for the walk and the sun. The secret garden tour is amazing and can only be taken as a guided tour of roughly 70 min duration in summers and 90 during other times. Most of cultural heritage sites including this palace in seoul are free to enter from Aug 10 -25, due to National Liberation Day celebrations...however secret garden tour is paid and needs to be booked atleast a day prior. There is a souvenir and refreshment shop inside for the tourists. From the inside one can also tour the Changgyeonggung palace since the two are connected. The entire tour including the palaces and secret garden can take from 2-3 hours.",215,hour
216,20,222,"This palace is not as crowded and has a huge secret garden or forbidden garden that occupies about 60% of the palace compound. The garden was only accessible to the Korean kings and royal family in the past. The palace itself is not big. There are free guided tours of palace around 1 hour available in english, chinese and korean. The palace entrance fee is very affordable at around USD3/pax. Garden guided tour fee is a separate fee at USD4/pax and garden tour takes 70 mins. Worth a visit.",216,hour
217,21,223,"This palace is smaller than Gyeongbokgung palace, but it is still very large, and unlike the larger one, has more original buildings. I recommend taking the english language tour. I feel I got a lot more out of it than just looking at all the pretty buildings, but if you don't have time, grab an english map at the entrance. Also, the signs throughout are in several languages. I also took the secret garden tour, which costs extra. It took me several hours to see everything. I liked this palace best. The tourists and locals walking around in Hanboks made for good pictures too.",217,hour
218,22,224,This palace is small than Gyengbokgung but very beautiful with traditional architecture. There is a way links to the Deoksugung which have a lake and very unique glass house. It might take 2 hours to visit this place.,218,hour
219,23,227,"Absolutely magnificent palace complex. I spent about 5 hours wandering around the inner and outer court before exploring the palace itself and the secret gardens. I was mesmerised by it to be honest. I intended to spend a couple of hours, a half day at most, but ended up spending pretty much a whole day here. The gardens are extra, 5000 won, but are well worth it. The place is stunning obviously but don't rush through the inner and outer courtyards as they are just as enchanting. One of the best days I've had on tour in a long, longt ime and definitely the best and most beautiful attraction in Seoul. An absolute must-do in my opinion.",219,hour
220,24,228,My wife wanted to visit here and thus we did lol. It was okay - saw the changing of the guard and we walked around the grounds for an hour or so. I feel that once you have seen one Korean palace... you have seen them all. My better half enjoyed it...,220,hour
221,25,237,"Not as beautiful as the Gyeongbokgung to be honest and you must go to the secret garden following a guife, you cannot enter by yourself and it's not worth one and half hour..",221,hour
222,26,239,"Changdeokgung Palace is one of Korea's ""Five Grand Palaces'. It is definitely worth a visit. To explore the whole complex takes several hours, but a shorter visit is still very worthwhile. This was part of our tour of South Korea and Mongolia. As at other palaces in Sepul, there are many locals in traditional clothes. Although not required, it is best to have a guide at this site..",222,hour
223,27,240,A portion of palace grounds is limited to a daily quota of visitors and only accompanied by palace guide. This is the Secret Garden which was the recreational forest of the palace. About an hour the tour involves fair amount of walking and changes of elevation.,223,hour
