,STAR,CONTENT
248,4.0,"we pop in after visiting Gwanghwamun Square and this place is massive!  for singaporeans, you can relate it to kinokuniya (jap bookstore) that we have in sg and kyobo is almost as big as kino or maybe kyobo is twice in size?  there are a wide array of books, mostly in korean though, there is some english books and magazines around.  but the thing i'm keen is the vast variety of stationery they have! As i'm a part time student so i naturally have a soft spot to their cute monthly calendars, stickers, korean cartoon related stationery, pens, etc. they are good for souvenirs if you have friends who are still studying or working in office.  Especially in the chilling autumn weather, Kyobo also sell heatpack at 500won each (~SGD $0.60) and this could last about 10 hours. as a tropical kid, i really cannot stand cold weather, so i bought 10 packets of heatpack at one shot. ^ ^ the cashier did look at me strangely though..  *i seriously think korea heatpack is much larger, warmer & better than those i bought from Singapore Daiso. So this could be an alternative for those looking for heatpack in Korea.  come in to take a look and absorb the books culture in korea. i feel this place kinda brings me closer to being a part of korea, than being just a tourist"
249,5.0,"I love Kyobo bookstore because they have a GIGANTIC selection of books, music, stationary, games/toys, etc...you really could spend all day here if you enjoy books. I'm not a fan of the e-reader. I like the feel of turning a page. If you share this feeling, venture into a Kyobo (it's a chain) the next time you're in Korea. Bookstores are a dying industry, at least where I live, so it's truly nice to be in a place with stacks and stacks of books covering a wide range of topics. All the Kyobo bookstores I've been to, including this one at the edge of Gwanghwamun Square, has multiple levels so be sure to visit each level to pick up a book and some kpop CDs and/or stationary to keep you entertained during your travels!"
250,5.0,"That's a great place to spend hours and hours. They have tons of books of all areas, korean, japanese, chinese, english and even other languages. They also have a great magazine section. There's also right around there - this is not Kyobo, but it's right in there, I even got lost in the boundaries lol- a great stationary shop, i guess my favorite in Seoul; a CD/DVD store in case you are interested in some films or some kpop stuff; some small electronic shop (i bought instant films there); a cosmetic store... it's all there! Restrooms and water fonts are clean and big - as they usually are in Seoul, actually. And, what surprised me the most, there's a quite small food court, but very efficient, with a little more than a dozen choices of dishes, my friend and I tried some of them and they were all delicious! There's also a baskin robbins for some dessert, a dunkin' donuts and some coffee shop I don't remember which. It's all set for you to spend all day drowned in books, or even if you are coming for any of the attractions in gwanghwamun and decided to take a time off to chill a little bit."
251,5.0,"This store is huge. It also has a fairly extensive range of books written in English. I love browsing through their classic's section. I was so excited the last time I went, because Jules Verne's 'around the world in 80 days' was on sale for 3,000￦."
252,5.0,This review is for Gangnam location since I couldn't find one on the trip advisor. We were looking for a couple of books for our kids to learn Korean but found so much more. They have great deals and amount on toys and many small things for gift ideas. Kids enjoyed looking around and throughly enjoyed about 1 to 2 hrs there.
253,5.0,"I love wandering through this book store. The have a decent section of English books and around the outside you can find anything from pens and notebooks to candles, watches, and cool little knickknacks."
254,5.0,"Huge store in the basement of a building just called Kyobo( that's the name of Korea's biggest bookseller as well as the life insurance company name you see outside the building. If you are fond of reading or sensing how or what another country reads, head to this store. The poetry section and the Korean movies with English subtitles section might disappoint, but all else is great. One can spend a few hours in there, especially with restrooms, cafe, music, stationery section and some other random cool stuff. If you are a native English speaker, get ready to head to the FOREIGN BOOKS section of this bookstore and worry not, their e-kiosks type in English and Korean and they have English speaking Koreans as the Book Concierge."
255,4.0,so love..this place....many many books and also other little stalls inside the book store. More korean language book as well. A huge area just for stationeries as well...
256,5.0,"This is one of my favorite places when I visit Seoul (This is my 4th visit). I bought lovely stationary items, CDs and good books. 1 hr is not enough."
257,5.0,"The Kyobo book is a great place to spend your time. Not only do they sell books, you can find stationary stores, home goods, souvenirs, a cafeteria and more inside it. It's also in the Middle of Seoul, so the transportation is really good. And, since it's near Gwanghwamun, after you check out Kyobo, you can go and see a Traditional Korean Palace."
258,5.0,"There's a myriad of stationary, home goods and, of course, books. It's an excellent place to buy a nice souvenir from Korea, a local cookbook in English, beautiful stationary (there is a lot, a LOT, it's a heaven for stationary lovers). You can have a nice coffee while enjoying the books you just bought. It's a walking distance from the castle and connected to the metro station. If you are a book lover you can't miss this spot!"
259,4.0,"I always make a visit to the bookstores of any city I visit, because I am keen to collect cookbooks written in English by locals. Most of these are usually not available on Amazon or other online bookstores.  Kyobo's outlet at Gwanghwamun didn't disappoint. It's large and sprawling, but most of the books are Korean, which is to be expected. As with most brick and mortar bookstores these days, they have cafes, retailers selling pens, art supplies, bags and others to provide some added attraction.  They have a respectable English cookbook collection, but also a selection of books on Korean topics in English. There were some locally written cookbooks, and they looked interesting because several of them were written by well known culinary academics. When I was there in November, they had a promotion on Japanese books and you can enjoy a discount on them. They had also put up a nice display featuring a mix of Japanese cookbooks. I really like this feature.  What I enjoyed about the bookstore was the chairs and benches they had provided within the store to allow people to browse their selections. There are staff there who speak simple English. They have a green practice of charging for carrier bags (which is good).  I'd go back there to check out the cookbooks again. Kyobo is more like Eslite in Taipei (another fabulous bookstore) in its offerings of books and other related products. Kinokuniya in Tokyo is more like the traditional bookstore with a lot more focus on providing books and less on other goods. All are great bookstores, and deserve visits by book lovers."
260,4.0,"As a book store ,there are many shopping things for you.However there also the best book store in South Korea because of so many books for everyone.And Korean people take care of their children so much that many children with their parents here.Some foreigners also here to buy books,English books and others.All the way,you can come here to find your book."
261,5.0,It's a really huge book store. I think you will need 2 or more day to observe this place well. When i first time came there i was so impressed by it's size because we don't have such HUGE bookstores in our country. Like this place
262,5.0,"I haven't seen the tripadvisor Kyobo link for Gagnam, so this is a review for the Gangnam location. It's attached directly to Sinnohyeon Subway Station. This place is huge. Like pretty big...huge. If you've ever seen a Virgin Records store or similar, that's what I would compare Kyobo to. I don't speak the language, but that's okay. I just visited to be around books--and there were many! The stationery portion is way better than I've seen in any Barnes & Noble in the U.S. It has items for kids and ""grown up crayons"" for adults. They even had an art section with oil paints, luxury counters selling special writing tools (Mont Blanc, Parker, Faber-Castell), and other mini-vendors selling accessories. I saw a plethora of headphones from Shute, personal speakers from Ultimate Ears, and nice sales as well. The prices are out of this world great, and customer service was levels above what I've seen in most stores in any country. For instance, I was approached quite a few times with a basket to unload all the trinkets I'd been collecting in my hands. I will definitely be going to the Kyobo in Gwanghamun, but one shouldn't rest in their laurels to see the one in Gangnam. Not to mention, that strip in the area is international and fun to people watch. Most customers of the nearby California Pizza Kitchen had bad from Kyobo. Go!"
263,5.0,Spent a whole afternoon in the book store. Has best stationery items. I like the reading area very much. It is part of the places to visit every time I am in Seoul.
264,5.0,"This book store is massive! If you are looking for English books, come here. The selection is incredible. New releases to classics, cooking to text books, it's all here. For such a massive store it was interesting the location is not more clear. There is a small sign directing you to B1 at the lobby of the building."
265,5.0,"Pros: Great variety of books. You can shop for souvenirs, notebooks, CDs, DVDs, toys and of course books... written in Korean but also in English, French, Spanish etc.  Cons: In the basement of the massive headquerter of Kyobo Building."
266,4.0,"This bookstore is unbelievable. It connects to the subway purple line #5 at Gwanghwamun Station. If you are a book worm, stationary lover, music enthusiast, or just plain curious about how big a bookstore can really be I recommend coming here. They have books for everything and also provides an exceptional English section of books. The stationary is so unique and fun while the music section has a great layout and options to pick from. Relax and enjoy the Cafe inside after you've looked around (it gets tiring as there are tons of people there) and then stroll through all the random goods they sell. Definitely a place to stop through before going to Gwanghwamun square and Gyeongbokgung Palace (which are at the same stations). Not your typical bookstore!"
267,5.0,"Whether you speak Korean or not (do not panic, there is a massive foreign books selection, especially in English) this establishment is a real must for book lovers.  Obviously 60% of the bookstore is made by Korean titles, but even then, the English and other languages sections are well fed. Besides, there is a incredible huge stationery section with plenty of notebooks ( with much more diversity than the sheer Moleskine you find in any bookstore); and the Hot tracks, a CD and DVD store.  It is a pity this bookstore is in the basement of a massive building and not facing the street. Besides, the signalling to get to the bookstore is virtually non existent.  But anyhow, a very recommendable stop in a very central location in near the palace Gyeongbokgung."
268,5.0,Gotta conpare the size to Barnes and Noble back home...this place is huge and has it all! I usually go to the kyobo bookstore in Jamsil station which is great too!
269,5.0,"The sheer size of this place is amazing huge! It has all kinds of books, ststionary and everything else you would expect to find in a bookstore.  If you love books you have to come here!  My problem was that when I was there no one spoke English, even the lady who was stationed at the English speakig desk couldn't spwak English.  And the prices are a bit high. Otherwise it is the place to buy books in Korea!"
270,5.0,"If you are ""Books & Stationary Lover"", don't miss this place. There are a lot of books & stationary to buy. All of the stationary are good quality and not expensive. A lot of cute & lovely things to bring back home."
271,5.0,Huge bookstore with a large English section. Lots and lots of nice stationery. There are also cafes and food outlets within the bookstore. Enjoyable experience.
272,5.0,"There's definitely not enough signs for the bookstore from the outside, but it definitely worth looking for (underground). Plenty of books in foreign languages and wide variety of stationery brands. Awesome bathroom too =)))"
273,4.0,"This is by far the most popular and well known bookstore in Korea. It takes up an entire lower floor of a building. If you don't read Korea, they do have a huge selection of Korean to English and other language translated section."
