,이름,별점,리뷰,날짜
110,Indu Abhijeet,4.0,"This mall is nearby to gangnam gu area. Its a huge underground shopping complex which is a part of much bigger coex convention centre. The famous coex aquarium is situated within this mall. This mall has many entrance gates. It remains open till 10 pm (some of the shops start closing at 9:30 pm) after that only the restaurants remain open till 11. Many of the good restaurant s too close by 9:30 pm. So its better to visit this mall early in the evening. This mall houses many local as well as international brands. It is also a good place to buy some souvenirs though it will be a little costly. There are varieties of restaurants serving different cuisines of the world. One can get Korean, Japanese, European, Italian, American, Indian & Mediterranean restaurants there.","Written September 17, 2017"
111,Colin R,5.0,"there are some great places to eat in here. one of the neatest book stores i have ever seen. we stayed near the mall, worth the visit if it is nearby.","Written August 16, 2017"
112,Suzie K,5.0,"After visiting SM Town, we visited the COEX mall next door and decided to grab lunch at one of the many restaurants located inside. The mall is massive: there are lots of stores and restaurants that we didn't have time to check out. What I liked about this mall was the underground passage that connected to the mall. We were there during Christmas and it was snowing, but due to the underground walkways we were able to cross to the other side without any difficulties from the weather.","Written August 11, 2017"
113,James P,4.0,"best place to shop in one location - much better than meong-deong or dongdemun. Has some most major stores, an aquarium and a massive library/attrium. Foods, shops, cinema. Massive area.","Written July 28, 2017"
114,Shirotai,2.0,"Yes, it is large, but the walking areas are very broad and the stores are big too, so there weren't as many shops as I expected. Overall I found it to be sterile and uninteresting. I had a much better shopping and people-watching experience at the Lotte World Tower and Mall place.","Written July 4, 2017"
115,Aeneas1842,3.0,"So, this is a mall, and it has lots of large retailers. There's an aquarium (separate listing) and a cinema, and it is across the street from a temple, and has its own metro stop, but it's not really worth a visit if you are coming from somewhere that has average large retail stores.","Written July 1, 2017"
116,osan f,5.0,"A different interior from the usual mall. I like that wherever you came from, there is an entrance/exit nearer for you. And finding a library in the center of the mall, with awesome placing of so many books, is so great.","Written June 25, 2017"
117,Stephen R,4.0,"We went to the COEX mall mainly for the aquarium however the shopping and food outlets provided extra attraction. The mall is easy to get to and is very modern. The food court offers a good variety of Asian cuisine but many individual restaurants are available of different culture. The library here in the centre of the mall is the biggest ever. Such a large variety of shopping, you are sure to find most things here.","Written June 23, 2017"
118,Eyps D,5.0,"The beauty of this mall is the Information-- very good command of the English language. Helpful for travelers who are looking for things, or are lost.  It offers the usual things a mall offers: good affordable restaurants, clothings stores, bookstores (with English books), etc. It's also connected/located to CoEx, to Oakwood Premier, to Hyundai Department Store, to Parnas, the CoEx Aquarium.  Not sure until what time the place is open (or if it closes) but we did a quick run to McDonald's late at night and passed through here from Oakwood and back.","Written May 4, 2017"
119,por2gis88,3.0,The mall is okay. Can be confusing. Was very tired afterwards. Couldn't do the aquarium as it didn't take our card and we didn't have enough Won on hand. Overall stores were experience compared to American stores but we new that going there. Restaurants were very diverse. Not the greatest mall I've been to.,"Written April 26, 2017"
120,CanisHan,4.0,"C1 ( 2017.04.13 ) I visited this shopping mall because I want to buy some books. There had many facilities like restaurant, shop, book store and theater, etc. Many brand shop and food court was operating, too. All was good with good atmosphere, but there was confused because of complicated load. Need detailed road sign, I think.","Written April 17, 2017"
121,D0rindaW,3.0,"Coex is a great place to get your 10,000 steps in for the day. Shopping is uninspiring. No anchor stores. There is no organization to the placement of the stores. I would go there only if I've exhausted all the shopping options in Seoul.","Written April 1, 2017"
122,Mahwish Z,2.0,Ok I wouldn't call it the hidden gem of Seoul . The shops are expensive and I wouldn't have even visited the place if it weren't for a meeting near by. The duty free Lotte mall attached to it demands not only your passport but the return e tickets before letting you buy anything.. so if you want something from there keep the required documents with you.,"Written March 25, 2017"
123,PaulistanaCA,4.0,"I am not huge fan of malls, but I had to go check out the COEX Mall. It is really big and you can easily spend a whole day there. There are several options for restaurants - western food too. Between the COEX Mall and the Samseong station is a big hands monument in honor to Gangnam Style song by Psy. It plays the music and you can see the video clip in a screen. Since you are in Gangnam why not take a picture there? You can either get off Samseong station from the green line (2) exit 6 or Bongeunsa station from brown line (9).","Written March 8, 2017"
124,bcheong,2.0,"A large mall between the 2 intercontinental hotels, and linked to the CALT airport bus station  Middle tier and quite boring. Some global brands like Zara, little known ones like dyptique, and many local brands  Quite difficult to find good food also","Written March 2, 2017"
125,Leo H,4.0,Located at gangnam district. Very big mall has an aquarium on the bottom floor and many shops if u like shopping it's heaven.,"Written February 28, 2017"
126,Quack H,4.0,"My first time to Seoul was in 2003 and one of the so called tourist spots was COEX. Haven't been back to Coex for almost 15 years since my last visit (even I have been to Seoul many times after 2003). Good to see that Coex has changed to a better outlook, it seems so new to me.","Written February 13, 2017"
127,alexchk,4.0,"Everything on one level all underground, it will keep you from turning in an icicle when the weather outside is unbearable. Big Åland store here if that's your thang.","Written February 8, 2017"
128,mariedesjardins,4.0,"We went to Coex 2 evenings in October 2016. One night we we to check it out and for dinner options. There are so many restaurants. It was a 7 minute ride from seongsu station here. The mall is 2 levels, but there is a mini level by the aquarium hidden in a corner with eateries there too. Very bright and clean looking throughout. Many clothing stores. There is a large good court too. Also, a movie theatre and aquarium. Aquarium was very good on the other night. It closes at 8 pm with ticketing ending at 7. We got lost trying to find our way back from the aquarium one night, but discovered the food court which had lots of seating and some nice options. Here we ate bulgogi and noodle soup with galbi short ribs.","Written December 27, 2016"
129,Igal G,5.0,"I am not a fun of shopping but the size of the mall is overwhelming. Located in center of gangham style, it provides a lot of things to do. Has an aquarium on the bottom floor and many famous brands to shop from. It is pretty pricey but it is expected considering its location (gangnam). Would recommend to see it, even if just for a quick stroll throughout the mall (still might take an hour).","Written December 27, 2016"
130,PamelaCheong,3.0,"It is a large shopping mall. Suggest you check out the flow of the traffic and understand reach one end to the other. There is an acquarium, cinema, amusement park, supermarket and lots of coffee chains.  Definitely a nice place to spent a cold winter or extremely hot summer.  Take time to browse through some of the stuff which is Korean unique.  Avoid the office crowd from 12-2 pm.","Written December 18, 2016"
131,Pjo,3.0,"Sure there's a lot to do, and there are plenty of places to shop. There are festivals and clothing stores and restaurants and an aquarium and movies and and and. It just goes on and on. It's hard to find your way around with the curving non 89 degree angle turns. THere are info booths with English to help you find stuff.  It's just a bit daunting. Give yourself plenty of time to walk, to get lost, and then to find the subway / bus / exit you need at the end.","Written December 15, 2016"
132,renatomX3472LI,4.0,"This mall is so big even our taxi driver got confused trying to drop us off! The layout is daunting at first, but just keep walking and you'll be pleasantly surprised at the flow of the massive space. We found a healthy variety of common western brands and unique local ones, from luxury goods to discount stores that sell cell phone accessories. Similarly the food options are numerous. A whole day is barely enough to enjoy all the shops and amenities of this shopping complex. It's conveniently accessible via subway too!","Written December 13, 2016"
133,Brandon Osborne,5.0,"It's busy, expensive, and has everything you might ever want at a considerably higher price than you'd likely find in pretty much any other country in Asia, but if you have that European or American ""itch you can't scratch"" this is the place for you. They also have lots of great restaurants and don't forget to visit the Aquarium and KPop Museum (if that doesn't make your ears bleed).","Written December 13, 2016"
134,Ruben R Mizrahi,5.0,This mall has it all:  - Affordable brands on clothing. - Duty-Free on cosmetics. - Lots of choices for food. - Entertainment for all ages. - Subway stations just below. - Several hotels.,"Written December 11, 2016"
135,AJK,5.0,"This mall probably has everything you need from home goods to little cute things that you can find in Korea. They are currently in process of constructions and more stores to come in. It's a great place to hang out, shop and eat.","Written November 28, 2016"
136,Shereef Ibrahim,5.0,"A giant mall in the Gangnam district with something for everyone. Ranging from local products to high end products, a cinema and an aquarium. Coffee shops everywhere and a huge variety of places to eat. Information desks spread everywhere with helpful staff that speak many languages.","Written November 25, 2016"
137,Michael H,3.0,one big long mall! lots of redundancy of vendors. huge. fun. easy to navigate. connects two hotels. nice oasis.,"Written November 18, 2016"
138,putrisalat,3.0,"visited here since it's one of the biggest malls in korea. wasn't really too impressed by the shopping. but if you're an SM fan, there's an SM Coex Artium area which has a shop (usually packed with fans) and all sorts of other things to do. Also there's a city airport on level 1 that has a money changer that provides pretty decent rates.","Written November 9, 2016"
139,Sarah D,5.0,"This is a gigantic mall. You can find all the big name Korean brands as well as American and European brands as well. Super fun to go with the family, so many the escalators, the kids should enjoy it. Plenty of food and resting areas as well.","Written October 25, 2016"
140,csng2009,5.0,excellent venue for conference. really enjoy it and would like to come again in the future for any upcoming events there excellent place !!,"Written October 24, 2016"
141,LiketoeatCincinnati,4.0,"It's the biggest underground shopping mall in Asia in the coex building. One of greatest aquariums connected to the coax mall, exhibition, convention center, intercontinental hotel, casino & movie theater etc. Line2, exit8 of seolleung station.","Written October 20, 2016"
142,Mariam,5.0,We took Gangnam station line 2 to reach coex mall. It takes around 7 minutes. The mall is too big and quite. Many restaurants are there and you can find Halal too. Many famous brand you will find with Korean brand.,"Written October 20, 2016"
143,Madel T,5.0,"It's a really huge mall. It's so easy to get lost inside it. But everything you need is here. From Korean and international clothes and cosmetics to food and services. This mall is in the same building as the exhibition halls so it's really convenient if you have an event to attend since you can just walk around while waiting. It's also connected to the City Airport so after checking in your baggage and going through immigration, you can go around the mall while waiting for the bus that takes you to either Incheon or Gimpo airport.","Written October 17, 2016"
144,Zahra K,4.0,It is a very big mall you can't finish it at one visit. Very unique shops there. مجمع كبير جدا لا يمكن إنهائه في يوم واحد. يوجد به العديد من المحلات الفريدة.,"Written October 13, 2016"
145,484JosephP,4.0,"One of the interesting places to visit in Seoul is the COEX Mall.I would say don't miss it. The best way to get there from the city center, if you are taking the subway, is to take line 3(the orange line). Line 2(green line) will also take there, but line 3 takes less than 25 minutes.Take line 3 to Seoul university station and then take line 2 to Samseong station. Whenever you get out of the train look at the station and vicinity map posted on the platform to see the closest exit to the mall. As you enter the mall, make a right and you will see the information desk and a virtual interactive map of the layout of the mall.Check this out before you start exploring the place. Check the various restaurants and the food court before you decide to eat. Believe me, you wouldn't want to miss out on some of the best food in Seoul, all under one roof. Also check out the various retail shops, just browse, even if you don't buy anything, this would be an interesting experience. Once you are done with the mall, check out the area around the mall. There is always something going on.When I visited in September, there was a free K-pop concert ( Korea Sale Festa) going on near the mall.","Written October 12, 2016"
146,Purplepinay,4.0,"One doesn't see how big Coex Mall is from street level. A large part of the mall is underground and it is huge. Thus, wear comfortable shoes. Since this is Korea, the mall does have a lot of skin care, make-up and beauty stores. Many of the shops in Myeongdong are also in Coex. There are who stores and fashion stores and a lot of restaurants. There are high end shops but also bargain places like Daiso. What I wish they had though was bookstores and shops for stationery, pens and art materials. For a tourist who has to attend a convention in the nearby Coex convention centre, this is a good place to shop. Also a good place to get gifts to bring home.","Written October 10, 2016"
147,Pratarazi,4.0,"The Mall has all Kinds of Brands that is usually found in the Market, the Mall is very Spacious and Probably the Biggest in the City, it has an Adjoining Art Center and Other Places for Shopping. it can be easily reached through Taxi, Trains and Buses.","Written October 4, 2016"
148,Gauranga D,4.0,I was attending a conference in COEX convention center. So this is the mall as well. So big that you may get lost. Little costly but there are lots of items. Many food outlets to choose from in case you are hungry. Food is not so costly.,"Written October 4, 2016"
149,kitty m,4.0,"This is a huge underground mall which has a stature of gangnam style hands outside which is a tourist op. Inside has a money change bank , lots of food places, subway access. and of course commercial shops. Good to spend half a day if the weather outside is too extreme. But it is very commercial. Doesn't represent the true culture or Korean style in my opinion. So a couple of hours is the most you should spend here. It is across the street from the temple so it's handy to cool off or refresh after the temple visit.","Written October 1, 2016"
150,Sultana N,4.0,"This mall is very much like every other mall. There is a very good variety of shops and it has all the major skincare brands and make up brands. The clothes shops are also very trendy and cool.  The food malls have a large variety to choose from, the is halal food for Muslims, which is very convenient and new. Last time I visited almost 2 years ago, the wasn't any halal places to eat. Now there is, which I am very happy about!  The staff are very helpful and friendly. The location is very easy to find, right next to Samseong station.  The mall is located in a very nice area, very up and coming!","Written September 25, 2016"
151,MBenzinger,3.0,"This mall is nice if you're bored, have lots of money and if it's raining out. This mall used to be for the middle class but now it's just ridiculous. The majority of the new stores are so expensive, only rich people can afford to shop here.","Written September 21, 2016"
152,P C,3.0,"This is a big serpentine mall, lots of stores, nothing really special, bring crumbs to find your ay out!","Written September 11, 2016"
153,theschuay86,5.0,"The mall is large and quite new. Also includes a casino and Aquarium. When we were there, not all stores were complete yet as it was still fairly new. It also didn't seem too crowded.","Written September 6, 2016"
154,Faruk aksoy,5.0,"This is the luxury place , Shopping department store, And also aquarium located there , you can also reach casino near by. Great to see , but closing soon at night !","Written September 5, 2016"
155,chloechloe1,4.0,"A great place for a rainy day! It's easy to get lost in here because it really is big! Loads of shops (particularly cosmetic shops), cafes and restaurants! In general the shops here are more expensive. I could spend several hours here browsing and shopping without getting bored as there's loads to see!","Written September 2, 2016"
156,msDoxieFlats,3.0,"We came here in hope to visit kimchee museum on a rainy day. Unlike Myeongdong, this mall is full of local people! It is pleasant and a lot less crowded. However, we were a little disappointed that kimchee museum is closed.","Written September 1, 2016"
157,Tonysegolo,5.0,So close to aloft hotel easy to get there as most cab know it. Nice shopping place and lots of food there and everything in one stop,"Written August 27, 2016"
158,Carven W,4.0,"This is a nice big Mall with lots of products and restaurants.Is nice especially on a hot day to cool down, If you love footwear i recommend you to visit ABC Markt is a great store with great selection and the price is really good.","Written August 24, 2016"
159,lsg181,4.0,"Like other extra huge malls, COEX mall has everything you need under one roof. The unique point is, it's connected to city airport check-in mall, 5 star hotels, Hyundai Department Store, world trade centre and conveniently link to Samseong metro station. Local cafe and eating places at cheaper price mostly hidden at the corner; more premium cafe and restaurant is at easy to spot location.","Written August 24, 2016"
160,Ghado T,3.0,If you are a SM Town fans you will find this place so great you can find your bias merchandise and they have a coffee shop and theater. there are a mall next to it have some shops and its next to the metro station,"Written August 19, 2016"
161,Stefan F,1.0,"If you are looking for a mall where lots of things happen don't go to this place. They have every brand and every big shop which involves clothes, shoes and accessoires. Just 1 marvel shop and some minor kid stores. Other areas got way more variety in stores.","Written August 18, 2016"
162,Mohamed Ekhmaies,5.0,"Underground shopping center with variety of choices when it comes to shopping for clothes and more, alot of restaurants and a cinema is available. Connected to 2 department stores (Hyundai & Parnas) 2 mins walk to the subway line 2.","Written August 4, 2016"
163,Keetopsina,3.0,"I arrived a little after 10 on Sunday and felt like it was a ghost town. The mall is enormous but there were just a few people about. The stores seemed to be closed or without any customers. When I came later, around noon, it was hard to get around as the mall got very crowded. And it was apparent why. Queues were forming in front of all restaurants which aren't in a dedicated food court but scattered all around. Apart from many restaurants and a few stores, the mall is home to several halls where 3 different conventions were being held on the day. In addition, on the second floor you can find hundreds of small businesses.","Written July 31, 2016"
164,Shivon_R,3.0,"Meh!  If you are looking to shop, sure go shopping...but if you're looking for some uniqueness, then look elsewhere.  Within 5 mins I was bored. However, there was a large bookstore with a English section, so nice to sit and have a read (until an obnoxious English man with his child decided to read really loud - (no consideration). Would be a great place to relax and read a book (com' on tourist, have some class :) #grumpy!  Enjoy (if you want to go shopping and want to buy and read a book)!","Written July 29, 2016"
165,Gary Yeo,5.0,A huge mall with most international brands available. Ideal for those looking to buy branded stuffs. There is a lotte duty free store in the mall.,"Written July 24, 2016"
166,493Ron,3.0,"When we visited this mall I kept wondering: maybe it's just because I am an American. We walked and walked and walked and we never found really much of anything. It was very strange. And then we would find ourselves in a giant, empty convention-hall lobby? All malls in Korea are not like this: we found several other malls to be sensibly laid-out and easy to navigate. Not so at the COEX Mall.","Written July 24, 2016"
167,Robin3606,4.0,"If I were organizing a world conference with 30,000 participants, this would be a very attractive venue. Sandwiched between 2 5 star hotels, the conference centre and mall are testimony to South Korea's economic success. The most fascinating part is the Hyundai Department store basement, where you can get an overview of a wide variety of Korean food.","Written July 23, 2016"
168,33polarbears,4.0,"We had a great day there and helped us get past the jet lag. Famished we went straight to get some mouthwatering neng myun or cold noodles and grabbed a bingsoo dessert. Lots of food options and was surprised to see even Indian and Turkish food.  But what we liked were that there's a nice aquarium for the kids which we'll have to come back for since we spent most of the time at the kids lounge (Pororo). Traded off shopping while the kids played.  Also visit the Kakao store for adorable character items.  All in all, 4 stars and a high recommendation for families who want a central place to eat, have fun, and shop.","Written July 17, 2016"
169,liucy752,4.0,"The largest shopping mall in Seoul.  There are many stores, restaurants, cafes, cinemas, concerts,……as well as a Kimchi Museum and an Aquarium. The mall is connected to the Hyundai Department Store and at least two 5 star hotels. . You can spend half a day here, to buy, to play, to eat, to be entertained, and even to learn. A paradise for shopaholics and tourists.","Written July 12, 2016"
170,BPY123,5.0,"It's a huge mall with lot of stuffs to explore, clothing, entertainment, souvenir, food, aquarium, etc. You could easily spend a day there. We have a great time there and think it's worth a visit.","Written July 4, 2016"
171,Vijaypm,5.0,"The Coex is a big complex with shopping and entertainment in underground and hotels, city airport, bus terminal, hotels, casino etc on ground and other floors. The big conference complex is the main area where lot of foreigners come. It has some good restaurants. There is a bank near south gate and gives good exchange rate. Big aquarium is a good show. Some Shops allow a little bargain but most are branded.","Written June 30, 2016"
172,patricia452,5.0,We live in the home of Mall of America and were impressed by this place. I went alone the first time and then had to bring my husband back just so he could see the maze that exists below the COEX,"Written June 27, 2016"
173,Catherine h,4.0,"It's a Huge underground mall with many facilities from shopping center, restaurants, post office, smtown until casino. It's an integrated and connected to many building in the complex which might make us frustrated and get lost to find the way. Eventhough there are signage and information center, you might still feel confuse. But overall, it's a great place to look around and travel when you are not rushing time. Lots of International Brand exist there.","Written June 20, 2016"
174,IGCCengr,4.0,"This mall is located one level down from ground level in the COEX complex. Lots of different shops, though most are for clothes. To me the biggest attraction is the wide variety of restaurants offering everything from Korean staples such as Bibimbap to European and American style food.","Written June 18, 2016"
175,yssachan,4.0,"Not sure if there's a shorter way, but we had to walk quite a few blocks from the Gangnam Station exit to reach the front of this enormous mall.  Unfortunately, we arrived around eleven at night, way past the closing hour of this mall. I would have liked to get inside. Even at the late hour, you could see the interior and how big the place is.  We then went to the front after locating the new art installation for Gangnam Style, and danced like fools under the hands so we could cross off ""Dance to Gangnam Style in Gangnam"" off our bucket list. HAHAHA.  Needless to say, we got weird looks from people who looked like they were on their way home, as well as from those who just got off at the bus stop behind the monument. We also probably gave a laugh to the people manning the CCTVs. =))))","Written June 15, 2016"
176,Hang T,2.0,"Very frustrating the way that it has been built it is quite a mess really. shops are everywhere you get lost and so spaced out , not much shops to buy from eventhough its huge took us so long from myeongdong to gangnam by taxi so much traffic and was a waste of time, not worth the visit","Written June 10, 2016"
177,fishtrade,5.0,Located in East of Kangnam area. There are many restaurants and pubs. Always crowded with young people and tourist. There cinema as well.,"Written June 5, 2016"
178,ahmedaldarmaki82,5.0,"I was an easy access from our hotel ( Oakwood premier coex) where you can find delicious food (Halal)😋, bakeries, 😘 sweets sand many 😍 shops to choose from. You can have your gifts from there like we did. 😊 Also it has an aquarium 🐠🐟🐡🐧🦀😌 which we enjoyed so much.","Written May 26, 2016"
179,Stephen G,4.0,The mall is huge and has a ton of stores and restaurants. It is a great indoor activity for a rainy day. There is also an aquarium that was awesome for my young child.,"Written May 22, 2016"
180,khermann74,4.0,"The mall is huge and I enjoyed walking in the mall. However, it was difficult for me to find directions. I felt that it was like a maze.There are a lot of restaurants in the mall and I particularly liked the donkatsu restaurant Saboten a lot. Because the mall is connected to Grand Intercontinental hotel and Hyundai department store, it was convenient to wonder around in all three places without having to go outside.","Written May 7, 2016"
181,Thao N,3.0,No point of interest despite being the second largest mall in asia. Layout is so confusing and and got lost a few times trying to find the food court. Too many international brand that can be found anywhere.,"Written May 7, 2016"
182,Nish_SG,4.0,"This is the claim it makes, and many agree! Rankings aside, this place is a great place to hang out for high end brands and cosmetics in the Gangnam district (Gangnam-Gu). Took us about 25 mins by cab from city centre (CBD) and about KRW 11,000 to get there. Restaurants are great too, and the metro network has a station in the basement. Great outlets include Butter & Zara Home.","Written May 1, 2016"
183,lilmizsara,3.0,"This used to be one of my favourite areas to hang out in. There aren’t a large number of crowds, and the area is humongous anyway. However, I feel that the way the shops are laid out isn’t very well-planned. You’d find an area with food in one corner, walk for another 10 minutes and find another cluster of food stalls at another area. The signage/directions are rather confusing at times and the place is too big, it can be a pain if you are looking for a specific shop and realise you have to walk around 20 minutes just to get to it. The developers could have built more floors instead of having almost 95% of all the shops on the same level. There are a lot of international brands as well, so shopping isn’t particularly interesting for me. I feel that guidebooks tend to over-rate this place way too much.","Written April 18, 2016"
184,ivyursula,4.0,"This complex is quite large and you can reach there either from Sports Complex Station or Bongeunsa Station. With many local or international brands, restaurants, casino, duty free shop & hotel, there is not enough signages to ensure you are on the correct way to the destination, so I have to check the digital directories from time to time.","Written April 11, 2016"
185,Choo Wai,4.0,"This mall is huge so u could focus on certains stalls that u are hunting for, or just shop wherever u walk to. Tried the drinks and cake at Sopresso Coffee, which were pretty good","Written April 9, 2016"
186,geobabee,3.0,This mall was enormous! Full of expensive shops and a little less expensive shops that you see everywhere else in Seoul. The aquarium was a point of interest but we did not go because it's too much and if I wanted to see fish I'd go diving instead lol. There's a huge K-Pop shop/museum connected to it that was interesting. Our group wanted to see the Kimchi museum but it was no longer in the mall anymore.,"Written March 27, 2016"
187,Gurumir,2.0,"A bunch of international brands and designers with just a few korean ones. Used to be a big mall with loads of korean shops and studio ghibli store. Now it's a big mall with mostly boring shops.. Used to be worth the visit, not anymore. Now it's a great place for locals..","Written March 26, 2016"
188,Prinster A,4.0,Talk about shopping this complex is huge there are many shops and high-end trendy stores if you are on a tight budget I wouldn't come here because it's really high end restaurants and stores. It's also very large but it's also very confusing I found it very difficult to navigate so if you're willing to spend a lot of money and buy really nice high end clothing and purses and watches this is the place to be it's also very close to the subway station.... near 잠실 too!,"Written March 20, 2016"
189,Esquiline,2.0,"It's hell to find anything with no rhyme or reason why it's laid out the way it is. I thought it was confusing before the 2 year renovation but I was soooo wrong. They label shops by letters and numbers but it makes no sense when they intersect with each other and the arrows/signs are just wrong most of the time. Spent 20 mins looking for a restaurant in the food court but it's not a traditional courtyard style food court. It's just restaurants almost along the same row. It gets even more confusing when you add the Oakwood arcade foodcourt into the mix.  The shops aren't really anything special either. They claim no exclusives in Seoul and everything can be found in Myeongdong, Gangnam or Garosugil. The only benefit might be when it's poor weather outside since COEX is underground.","Written March 18, 2016"
190,Rachel R,3.0,"I read that this was one of the largest underground malls in the world and the largest one in Asia I believe, so I had to come here. This place indeed is very big with an assortment of shops (and a random small aquarium as well!), but it's easily passable if you're tourist as there isn't anything really remarkable/memorable about it. They have an alright food court though.","Written March 16, 2016"
191,Felina O,4.0,"A very big mall, have lots and lots of shops, a very accessible to subway. There are restaurants too, anything you want under a roof.","Written March 6, 2016"
192,Anne W,4.0,This is the largest conference venue I've ever attended. You need flat shoes and be prepared for miles of walking inside!,"Written February 20, 2016"
193,QuickWhitTravel,3.0,"This mall is huge and mostly under ground, but it's basically just a regular shopping mall, only easier to get lost in. Worth visiting if it's raining outside or if you're looking for something specific. Not really an attraction in itself, though.","Written February 13, 2016"
194,Andru B,4.0,"I'm not usually one for crazy shopping trips while travelling, but we made Coex Mall a destination when we found out about the Gundam Base retail store cuz we're nerdy like that.  So big that it has two different KTX stops that bring you to its front doors.  It's more of an upscale mall with a great variety of popular Korean and foreign brands (Uniqlo, Roots, and some European designers are all I remember off the top of my head) as well as smaller boutique stores. Also being in a very developed area of Gangnam as well as being a destination in its own right, everything is a little bit more expensive here, especially compared to many of the other underground malls that have more stalls than built-out stores.  The food selection has a wide variety of prices and offerings so you'll find something you like for sure. The Seoul Aquarium and a movie theater are also in the mall if you're not much of the shopping type.  All in all, covering the whole mall would take about an hour of non-stop walking. While stopping in a few shops here and there, you can get through it in 2-3 hours. If you're like my girlfriend, well, you can spend the whole day here pretty easily. We did this early on in our trip to Korea so it was a nice introduction to Korean mall culture and the local style, I guess.","Written February 10, 2016"
195,ofHarwich,4.0,"This mall has many shops out of the ordinary, and is therefore worth a visit. Many wacky stores makes this perhaps the best place to go if you only have one day shopping in Seoul. There is a large selection of restaurants as well with a variety of foods.","Written January 28, 2016"
196,Wanleeyana,4.0,"I'm here several time during my visit in Seoul, 2 times for SBS award shows Red Carpet and once for visiting SMtown artrium. There are few Halal restaurants here, but mostly quite pricey, so I decided to eat at Lotteria, lol. Many cool cafes and boutiques and you can check out too. Oh and every end of the year, there is an award show held in COEX convention hall, if u're lucky u can catch a glimpse of their artists walking down the red carpet. Well, I'm lucky enough to see Runningman casts and several Korean actors/actress this year :)","Written January 7, 2016"
197,medvtan,5.0,"It's a one-stop-shop-kind-of-mall, it has everything for everyone. It has hotels connected to it, the MRT station, an aquarium for the kids, grocery, convenience store, international and local brands as well.","Written January 6, 2016"
198,allan_y1965,4.0,"since we were staying at insadong, it took us a while to travel down to coex mall. get off at samseong station. this part of seoul is more modern since it is located south of the han river. part of gangnam gu. we decided to visit this mall as it raining and wanted to stay indoors. this mall was touted to be the biggest underground mall in seoul. so we had to check it out ourselves. indeed it was huge with name brand outlets that we are familiar with if visiting the united states of america. i now understand why koreans shop a lot in america. branded names are quite expensive in seoul.","Written December 3, 2015"
199,starfish2010,5.0,"Get off at the Samseong Station and COEX is right there. We stayed here all day walking around as it is connected to the Intercon, Oakwood Hotels, as well as the Hyundai Department Store. Lots of pricey brands and outlets, and a selection of fast food options. There is also an aquarium although we did not bother to go inside. Perfect for a rainy day or blistery weather outside.","Written November 27, 2015"
200,amcwriter,3.0,"Pretty modern indoor mall (connected underground by subway). Lots of a great eats and there's a movie inside that plays the hits of the day. My goal was never to actually shop here but from the looks of it, I'd go elsewhere. Seems overpriced and in certain places, too specialized - or is that the point? There's an aquarium inside too which I was really tempted to go but I'd just eaten a bunch of sushi and didn't need a reminder that I had probably eaten Nemo.","Written November 19, 2015"
201,Shereen L,3.0,"It was a huge mall with luxury boutiques. Many food outlets to choose. If you are thinking to buy something economical, you can forget about going there....I would suggest going to Myeongdong and Dongdaemun area better.","Written November 17, 2015"
202,ReviewerEye,5.0,Nice mall with many dining options. It's in upscale business area near Intercontinental Hotel with easy access.,"Written November 15, 2015"
203,D_underwood82,5.0,We loved this place! All restaurants and coffees were very good. And it was connected to a department store too. Especially coffees at Kona Queens - not sure the name were very lovely. We will visit again sometime soon.,"Written November 14, 2015"
204,Sandeep N,5.0,"Had up market mall. The Best part is the Aquarium. Its approachable by two lines, green and brown. The Aquarium is must see. The shops are a bit costly but you could find some often most fashionable stuff here","Written November 7, 2015"
205,Jan M,5.0,"We took a $12 US cab ride from Insadong to COEX Mall. We walked in and followed the signage to the City Airport Transit. Only travelers on certain airlines may use this service. We were traveling on Korean Airlines, which was one of the associated airlines. We checked in our luggage, got our seating assignment and boarding passes, then, went upstairs next to the Airport Limo Bus waiting area in a section called ""Arrivals"". There were lockers to rent for about $3 -$4 US for 6 hours. We stored our hand carry luggage there. My husband is interested in tea, and lucky for him, there was a huge Tea Exhibit in one of the conference halls. We spent several hours there admiring exquisite displays of tea cups, ceramics and tea pots that were impressive! Some of the artists were there serving tea in their bowls. There was a plethora of teas and everything related to tea. We saw a tea ceremony performance and talked to so many people. When you're there, check out what conferences and exhibits are held--you may be lucky like us! We left because I was starving! There were so many restaurants to choose from in the mall. We saw an eyeglass shop and had heard that eyeglasses were reasonable in Korea, so, we checked it out and got some spiffy glasses as our souvenir! They were professional there, checking our eyes against our prescriptions and I was glad that we went there rather than a shop on the streets. The mall kept going on and on with an Aquarium, movie theatres, shopping, shopping and more shopping. We had planned to walk across the street to Bongeusa Temple for tea, but, we were tea'd out after that fabulous Tea Exhibit. We found our way back to our lockers using the well-marked signage, then, bought the Airport Limo Bus ticket (about $17 US each). The ride took a little over an hour and dropped us off on the 3rd floor at the airport where we could skip the long lines and go through the City Airport Transit line. Wonderful experience!","Written November 1, 2015"
206,Beth K,4.0,Huge mall! It's very easy to get lost so definitely grab a map. It's a pretty standard mall with some fun stores. Check out Butter for kitschy household items and souvenirs. The Hyundai department store is a must see. It's 11 stories and filled with high priced boutique stores. It's fun just for the experience. The mall has a ton of restaurants in and around the food court. They are all fairly quick so you could easily eat here on break from a conference.,"Written October 30, 2015"
