,STAR,CONTENT
183,4.0,"My boyfriend and I went to the COEX aquarium over the weekend and it was one of our best days in Seoul. We spent quite a bit of time here exploring and reading about the many different types of fish and mammals. The draw card for me was the manatee enclosure, you're able to get quite close and observe them. There is a seating area in between the manatee and seal enclosure so you can chill out for a while and watch them. The aquarium also has feeding times, so if you're lucky, you can see your favourite's in action or at least plan around that. All the enclosures are well looked after and the staff are friendly and helpful. I also found the first part of the exhibitions interesting, as it had a full history of Korean fish, which my boyfriend enjoyed a lot too. While they're not as pretty as the tropical fish, they're interesting to learn about. The cost is 28,000KRW each for adults which was worth it in my opinion. To get to COEX Starfield Mall you need to catch line 2 (green line) on the Seoul Metro and disembark at Samseong station. There are many signs in both Korean and English which will guide you to the Aquarium. All in all I definitely recommend this aquarium!"
184,5.0,"My husband and I took our 6 month old baby to the aquarium on a rainy day and had a wonderful time! We were amazed at how beautifully maintained and clean all the tanks in the aquarium are. The animals seem very well taken care of. We especially enjoyed the quirky section of the aquarium where fish are living in all sorts of funny places - a telephone booth, glass lanterns, tupperware inside a refrigerator, etc. It was entertaining for our baby as well as us adults. I would definitely go back!"
185,2.0,looks like the concept has been brought without giving adequate thoughts to make it stand out compared to its peers.  Very expensive to the boot
186,5.0,"This aquarium has the greatest variety of fish I´ve ever seen! It even has penguins! I really liked the theme each room had and you can even touch some of the creatures there, like the starfish. Great for family trips!"
187,3.0,"The aquarium is tucked away in the mall, but easy enough to find with adequate signs pointing the way. It was a bit underwhelming but large enough to keep you entertained for a couple of hours."
188,5.0,I've done some Aquariums but this one is really well-done. There are a lot of animals that I didn't have the chance to see before that day. The visit will take you around 2 or 3 hours. The entrance is around 20 euros but it's totally worth it :)
189,5.0,i was first a little taken-aback by how up close and personal you are with apex predators and the lot... it was absolutely a one of a kind unique experience that none of us will forget! if youre out here for some unholy reason do yourself a favor and dedicate a couple hours here!!!
190,3.0,"It was an ok experience, but way too expensive for what it has to offer. Not impressive and the entrance was around 25000w."
191,4.0,"Many species. Not only under sea habitats. So very interesting, large main pool with big sharks and turtles. Worth it"
192,5.0,"you'd think an aquarium inside the basement of a mall would be lacklustre, but wow you'd be wrong. This place is huge and has so many different areas. You can spend a couple hours in here easily. It has pretty much all the staples of a good aquarium. There's a shark tank, otters, an underwater tunnel, educational things, jelly fish, and some extra trendy stuff. It isn't the best aquarium I've been to by far, but it gets a 5star simply because it was way better than expected. Easily accessible by subway and you can spend a whole day here if you like malls. Watch a movie, eat some food, go to a temple across the street, go to an arcade all on a subway stop. This place is also one stop on bus from the airport for about 15 bucks. So even a great stop over spot when in Korea"
193,4.0,Our family of five had a wonderful time in the Coex Aquarium! Many different areas to explore and Santa was diving with the fish! There were lots of kids and families but never felt too crowded. Lots to see and fun exhibits! There was a food festival on the front of the Coex on this particular year day and we had a great lunch! The Aquarium was the perfect place to get out of the cold!
194,5.0,"Was a great day out with the kids, as shopping mall next door. We spent about 2 hrs there, very easy to get to. Great indoor activity if weather is bad."
195,4.0,"Mixed feelings about aquaria. first of all not all sea creatures are truly beautiful to look at... secondly, similar to zoos it can be somewhat sad to see these animals in small tanks....  That being said, the children loved this aquarium. it builds up well. the start is quite modest and includes some rather weird settings as well as animals (bunnies, ferrets, hamsters/chipmunks). But at any rate they have a full selection ranging from sweet water river fish that are probably more culturally relevant to Koreans all the way to jelly fish, turtles, sharks, eels, moray, sting ray etc.  The beginning of the tour seems to cater to small children with an octonaut theme. Towards the end you're able to see 6+ feet shark, stingray that look like mini-flying-carpets the size of a coffee table..."
196,4.0,Visited this Aquarium alone at Coex mall. Centrally located and provide best view of all varieties of marine life's. Best time to go alone with friends and family members.
197,5.0,"This is the best aquarium I have been so far. The environment is really good, kids have opportunity to touch in some kind of attractions alive, the glasses surrounding the aisle give us an impressive sensation and kids are surprised all the time."
198,4.0,"Been to Seoul a couple of times and this is our first visit to the aquarium. The aquarium is located in coex mall with plenty of shopping and restaurants. The aquarium itself wasn’t big, you can basically cover the whole place in a hour or so. There are some very innovative display of the fishes in this place, eg a water dispenser filled with fishes, a fire extinguisher acts as a fish tank etc. Pretty interesting! The rest are pretty much your usual aquarium stuffs. Go if you are traveling with young kids, they will love the place."
199,1.0,"This Aquarium it's nothing special! It depends a lot on what have you saw before. So, if you have been before in great aquariums forget about this one, it's small and has nothing special to see and it seams that they don't take very well care about the animals there. But if you are with little kids and don't know what to do i thing you can go there and enjoy."
200,4.0,I visited the Coex Aquarium with a friend. There were plenty of different types of fishes and is an interesting place for fish lovers. I’m posting photos to show the fishes.
201,5.0,"This is a must see for visitors to Seoul. Wonderfully laid out, allow time to see all the exhibits. They are diverse, and children are especially catered for with interactive games. One of the best laid out aquariums we have visited. Many species to excite interest with waterfalls and ponds an attractive addition."
202,4.0,"Prefer this aquarium to lotte world aquarium, since it felt as though it was larger and had a larger variety of marine lives. A lot of thinking seemed to have been placed into the designing of the aquarium's layout and furnishing to elude an air of cozy ambiance throughout the visit, even though I felt that some tanks might be too children-friendly for adults - had to squat down at most of the first section. The staff at the ticket counter could have been friendlier as well, as she looked irritated when she found out that I couldn't understand Korean and that she had to repeat herself in another language."
203,5.0,"We visited as part of an organised tour, this is a good little aquarium with fish in a variety of quirky settings. Its well worth a visit and not too expensive."
204,3.0,"The aquarium is located within Coex mall and is designed to be kids friendly. It was interest to see innovative way of displaying the fishes in the aquarium, like retrofitting an old telephone broth into a fish tank."
205,5.0,"Spent 2,5 amazing hours with 4 children aged 2 to 9 in this aquarium! Highly recommend to anyone with and without children"
206,4.0,"This place is much better than the one at the Coex Centre in Seoul. My 7-year-old had a great time there, especially feeding the fish. Really liked the variety of fish and animals. You can buy discounted tickets through Gmarket. You can do the aquarium in the morning and Kidsania in the afternoon if you have enough energy. Kids will have a perfect day."
207,5.0,"I visited this Coex aquarium on the last day at Seoul after attending a conference. After checking out at the hotel, I could take the hand luggage into the aquarium and walk around (that was the reason - to pass time while hanging on to my hand luggage). Within the coex mall the aquarium is nicely planned with lot of species - sharks, penguins, live corals. Full price is high, but you get instant 15% discount with the coupon you find there. I guess the locals get better discounts when they bring their kids. It takes about two hours to see the aquarium leisurely. There are places inside to sit and watch the marine life for longer. It cannot be any better."
208,5.0,"Arrived at coex mall for some shopping and decided to hit the Aquarium first with our 4 year old; she loves sea creatures!  We've been to a fair few aquariums around the world and this one has a really cute and quirky display. We really enjoyed ourselves thoroughly and so did our daughter. The doctor fish part was probably our favourite.  Lots of fresh water sea life from all part of Asia, really interesting to see.  Would definitely visit again"
209,5.0,"My expectations were low for an aquarium in a shopping mall, but the Coex Aquarium houses an incredible variety of animals."
210,4.0,Its a very big aquarium with so many separate sections for fishes and animals. Saw different and unique varieties of fishes and sea creatures. It took 2 hrs approximately for us to finish the tour of aquarium. Overall a good place.
211,4.0,"The best thing about this aquarium is that it's not very big, which is ideal for a little toddler - it's just nice for him and and spent a few hours here. Don't expect to see aquariums like seaworld etc and you'll enjoy it"
212,5.0,"Spent 3 hours here one afternoon. Well worth the price; make sure you take a picture at the poster in the mall for 10% off. It's inside the mall, and a little hard to find, but once inside, it is a blast! So many different fish tanks, and so much to see. The shark tank at the end is amazing, and big enough to really make you feel like you're inside the ocean! Well worth the price."
213,2.0,"I truly enjoyed the aquarium and the way they had some of their displays set up. The only downside for me was that there were several very young school groups who were all yelling and running. They have one spot where they play soothing music and you can fit in front of a massive aquarium where sharks and rays glide by in front of you. It would have been a great spot to sit and video the beautiful creatures but there several groups of very loud teenage Korean boys running through it ruining your video and generally ruining the whole feeling. It would have been an awesome experience if the staff had maintained some kind of order, but most of them appeared to be high school kids themselves."
214,4.0,"We were shopped out since we were staying in Myeongdong and the idea of going to a pricey mall wasn't appealing, but I figured at the very least we should check out the Gangnam neighborhood made famous by the singer Psy and if we got bored we could go to the aquarium.  Firstly, the mall is pretty awesome looking. We didn't see anything extraordinary at the shops but loved the library in the wide open middle space. It was a trek to find the aquarium but we did and passed a sign offering foreign visitors a 10 percent discount if you took a picture of the sign, so we were able to snag a discount to boot. We didn't have the highest of expectations and were pleasantly surprised. We love aquariums and have been to various ones in the US, Sydney, Vancouver, Singapore etc. I wouldn't say this collection was unusual but it was nicely presented including my favorite of a phone booth filled with small fish. They also had transformed other ordinary objects into tiny aquariums. When we arrived we raced to an otter feeding but it was in Korean with no translation so we left after a bit to enjoy wandering around. The aquarium was much larger than we expected and we spent more than an hour there. I also enjoyed the large shark and stingray tank, again not unusual but still cool to see."
215,5.0,"Best aquarium I've ever been to. Not normally one to visit aquariums but we visited after a full day tour of Panjumeon and the DMZ and needed a change of pace.  We only had 90 minutes here as they were closing..easily could have spent more time here.  The themed areas are very cute and I loved their inventive displays - especially the area with fish displayed in phone booths and fridges! Great wee bit where you can lie on a bed and just watch fish. Enjoyed the musical fish who interact with their space creating random notes.  Impressive shark tank, and installations and the English translations of the different fish are very cute. Only down side - some animals need larger enclosures."
216,1.0,"Aquarium is okay, not really spectacular but not bad. It is in my mind a good educational experience for children.  However parents are terrible at controlling their children. People touch the fish in the tanks even though people are prohibited to do so (Korean and Chinese were the only one we saw doing so at that time).  In the Marine Touch Lab it is even worse, there are clear instructions how to behave and what to do. However parents with seriouse dillusions of grandeur, think the animals are indestructable and people just manhandle them.  Here are some suggestions:  *Close off the tanks so people cannot touch the animals. *Discontinue the touch zone because people are re~￦@%d and cannot behave themselves."
217,5.0,We went here July 2016 with our daughter. We love coex and it was beautiful but we do not manage to see the live show.
218,2.0,"My son was utterly disappointed after reaching the site, it's rather small. And compared to other Aquariums in Hong kong, singapore and Thailand it's nothing."
219,4.0,"well designed in the center of an underground mall adjacent to the COEX conference center and the Grand Intercontinental hotel. Rich in items, especially nice for children."
220,5.0,We bought the tickets for 25k each. Well spent. We where in there for about 2-3 hours. There were alot of activities for both adult and children to enjoy. They had a good variety of different fish.
221,5.0,"An educational experience and fun for all ages, well organised and friendly staff, sardine love show is so enchanting."
222,3.0,"We went on a Monday and it wasn't very crowded. The main attraction is the huge aquarium with sharks, manta rays, and turtles which was quite impressive. Everything else felt like it was just filler. Great for small kids though. Lots of activities to keep them engaged.  We paid 50,000 Won for 2 people and I felt for what was offered it was a bit overpriced. Wouldn't go again necessarily, but I didn't regret going in the first place."
223,5.0,There were species we had never seen before and some which we did not expect to see in an Aquarium --lovely collection by any standards and definitely worth the visit
224,4.0,"We went here with our 2 boys, aged 6 & 2.They had a blast looking at all the different fish, stingrays, sharks, turtles and other sea life. They even had some other animals such as Beavers, Otters and Penguins. This aquarium was nicely laid out with 16 different stations. I would allocate around 1-2 hours for this attraction. I think some of the main features of this aquarium are the Huge ""Ocean Kingdom"" with all the sharks, The Fish in Wonderland which show fish in all diferent types of unique aquariums, The Amazonia World which show marine life from The Amazon River and The Marine Touch Lab to where the kids can touch certain marine life. This attraction is stroller friendly. My only drawback would be that this attraction is sort of on the pricey side with adults costing 25,000 each, youths 22,000 and children (3-12) 19,000 krw."
225,5.0,"This was our second visit to the aquarium. Hours of wonder and fun with the fish and other animals, including the otters, beavers, penguins... My teenage son still loved the squirrel most, but we all enjoyed the colours and tranquility of the aquariums. Well worth the visit."
226,4.0,"We enjoyed walking around, learning & viewing. It's a good aquarium, but not great (like Singapore). Loved the quirky house area where marine life were in everyday home areas: bed heads, fridges, kitchen sinks, etc"
227,4.0,"We have been twice. The first time we absolutely loved this aquarium. The second time it was a little different. Zoos and aquariums are always a little sad when looking at how small the enclosures are for the animals/sea creatures. If you are able to look passed this then you will enjoy the aquarium very much, like we did the first time!"
228,4.0,"I enjoyed this place with my wife and we had a fun time checking out the fish and it was a lovely place and when you are done can you eat lunch in Coex. It is not a must see, but fun place if you lived her for a longer time or if you have kids."
229,3.0,This was a nice sized aquarium where you could get close to the fish and exhibits. It would be a great place to go with kids.
230,5.0,"We were pleasantly surprised that Coex Aquarium can rival the SEA Aquarium in Singapore. Considering that Coex Aquarium was inside a mall, we did not expect much. We were pleasantly surprised to see that it was very modern and had as much attractions as SEA Aquarium in Singapore. They even had penguins and huge sharks which my kids really enjoyed watching. And for its price, it was well worth it!"
231,3.0,"Frankly speaking the value for money is not so good in Coex Aquarium. There are not so many animals here, this attraction is more for chldren than for adults even though there were some interesting spots. However I will not recommend a visit to this aquarium and if I could come back to the past I would save 25000 Wons/ticket and skip this attraction. COEX shopping mall itself is not very interesting also, however it is a kind of must-see in Seoul as it is considered to be one of the biggest in the world."
232,5.0,I have been to several aquariums but this is by far the best. Great tour inside plus a show as well!! Nice experience for people of ALL ages!
233,5.0,This is one of the good places to visit with families. You will find various specious of sea fishes and ocean hunters like sharks.
234,3.0,"We love visiting the aquarium at every single city we travel if it has one. Seoul was not an exception and we chose COEX as we were told a lot about it. The entrance was easily found. Staff was friendly. The aquarium seemed to be large and well organized with some areas where guest could play with the fish and ocean creatures. The big fish and penguin, however, looked so tired and boring. Since we were there around 11am with no show at that time so we did not really enjoy it. But I think it could be much better once the renovation is completed."
235,4.0,"This is one of a good places to visit during in Seoul, especially for the aquamarine lovers. This is definitely a cool place with the very nice decorations but a bit expensive. But overall, it's such a lovely place to visit either with family, partner or friends."
236,5.0,This place located within the Coex Center is one of the must-sees in Seoul. They have a vast variety of species exhibited. They provide interactive activities for children. It is amazing how clean and maintained the aquariums are.
237,2.0,"This aquarium caters to families with small children. If this isn't you, go elsewhere. If it is you, you and your children will have a very nice time."
238,5.0,"Coex Aquarium is a combination of Marine Fish & Brackish Water fishes in the Amazon jungle. It highlights fishes in their natural habitats able to live together with other kinds. For the marine fishes, there's a section where children are allowed to handle live corals, starfishes, hernit crabs & even a baby octopus. There is also a tank full of Piranhas looking so aggressive & unfriendly. It usually takes about 90 mins to complete everything. Coming out of the Aquarium, you will be able to buy souvenirs to bring home.Highlight is the feeding times when 4 divers get into the water to hand feed the fishes, octopus, sting ray & mantle ray. They also performed some water aerobics to entertain the audience in the theatre."
239,4.0,"Coex Aquarium is fun and interesting especially for young kids. My daughter is 3.10 years old, thus, still free; payment starts at 4 if I am not mistaken. The map at the start of the ""journey"" makes going around more interesting as one needs to complete the stamp from several stops and get a post card after. There are a lot of variety of sea creatures and they eat healthy foods, fruits and veggies! A nice place to visit and takes around 1-2 hours in total. =)"
240,4.0,"Aquarium is in the Coex Mall. Great use of mirrors makes it look much bigger than it is. Some clever displays such as panels in drink vending machines, in old phone boxes, household items for smaller fish. I spent 2.5hrs there and enjoyed it. Good variety of fish and animals such as otters, prairie dogs, bats and squirrels. Sharks are a decent size as are the rays. The manatees were my favorite though. Compared to other aquariums this is overpriced. It cost 2500 won to enter. A nice way to spend a few hrs.  Accessible from the green line Sameosung station."
241,5.0,"Some people might balk at the price, but it's worth it if you go as a group. It's a very nice aquarium with plenty of English information for visitors. We went as a school trip for students who were mostly English speakers and they really enjoyed it."
242,3.0,"The place is overrun with children and definitely geared towards them in my opinion. We were 3 adults, and we of course still enjoyed all the sea life, but we did not enjoy the crowds. I would avoid weekends if possible."
243,4.0,Enough to see when you want to get out of the cold. There are good signage to each exhibit. Before the entrance and inside there are lockers for storing your bags.
244,4.0,"This is a standard aquarium in that there are lots of tanks of fish. However they had one room laid out with tanks showing what would be from the beginning of the Han river to the sea. It also has what lives in a paddy field. There are unusual fish tanks (one uses a refrigerator ). There were also otters, beers and manatees."
245,4.0,"Good aquarium. Entrance fee is 25,000 KRW. Great location in Gangnam. The one in Busan is probably better"
246,5.0,"This aquarium started out ho-hum...then got interesting! I especially liked the 'Dr Fish' that nibbled my fingers. My kids especially liked the touch-and-feel section as well as the microscopes that magnified tiny aquatic creatures. I'm happy we went. Just outside a metro stop - super easy to access. Part of an underground mall, so plenty of dining and coffee options for before or after."
247,5.0,"This is a nice aquarium with some unique features I hadn't seen previously. We enjoyed the uniquely Korean fish tank displays (in a coke machine, a water cooler, a phone booth, etc.), and the sardine show (where divers divert the schooling fish in various directions) is a spectacle to behold. Among the many exhibits is a big shark tank with some interesting varieties and some of the largest sharks and rays I recall seeing at an aquarium. The ""doctor fish"" (nibbling pedicure fish) exhibit was a fun hands-on experience. Lots to see here, and a great place to spend a few hours with the kids in inclement weather, especially since it's attached to a mall with lots of restaurants. We didn't find it too crowded, especially considering that it was a weekend during the cold winter. Note that the experience is linear, so you'll need to pass through the entire facility to get out."
248,4.0,"This a nice aquarium in the middle of the city and about five minutes from the nearest subway stop. However, it is far too crowded, making it difficult to view the exhibits in a relaxing manner. The exhibits are modern and professional."
249,3.0,"We visited the aquarium due to the bad outdoor weather and we have a couple of hours to kill. This aquarium is like any other aquarium, plenty of tropical species of fish, sharks, rays etc. The layout of the place is more or less similar to other public aquariums, with a tunnel to view the ocean creatures. I have been to better ones in my opinion. A good place to visit if you have time to kill and you have a restless child in tow. Skip this attraction if you have other places to visit."
250,4.0,"I didn't expect a huge Aquarium inside a mall. It looked small when viewed from the entrance, but you'll be surprised how bit it actually is. It had different themes and a good variation of fish and other animals."
251,4.0,"We visited the aquarium at the CoEx Mall one evening before closing. It was over $20 for admission. A little more than expected. We enjoyed our hour going through all the various exhibits. They even had a beaver exhibit with all the different aquatic animal and fish exhibits. There are vary many exhibits and the interesting thing about them is the design of the tanks. For example in one area, there were fish swimming in a kitchen sink. Also, there is a tank where you can put your fingers in and the fish will nibble off your dead skin cells. They didn't seem to interested that evening. Overall, we enjoyed the time we spent here."
252,4.0,"This aquarium leaves a lot to be desired for a city of this size. In my opinion Busan is a much better aquarium. The majority of the exhibit is comprised of indigenous fresh water fish, however they do have a nice selection of sharks (one of which ate another shark in 2015 and can be seen on CNN online)."
253,4.0,"The aquarium was entertaining for the kids. Had a good selection of fish and animals from all over Korea as well as a select few from around the world.  There is a section where they have fish in interesting tanks like vending machines, phone booths refrigerators, etc. that were pretty neat.  Kids enjoyed the interactive touch exhibits and the sharks and rays."
254,3.0,"Just an aquarium with some national Korean touches. It's not the biggest one among the oceanariums I have visited, but it is obvious the object is very well maintained. The entrance fee is a little high for such a place. Good place for educational trips with kids."
255,4.0,"It's a mid range aquarium, not small not that much big, and full of families with kids. Specialy during weekends it's very busy and crowded, but koreans are very quiet and polite.You won't be regretful after spending one or two hours there."
256,2.0,"It's not that it's bad, but don't waste your time in Seoul on this attraction. If you are travelling with children it will be a nice thing to do, but don't expect something special."
257,5.0,The aquarium presents a large and rare variety. The whole arrangement is with due consideration of children. The informative boards are in simple but catchy language to attract the kids. And really the kids enjoy it very much. It has a high educative value and is a 'must visit' place for children.
258,4.0,Their aquarium is pretty huge with huge sea animals too. Great for kids. And nice place to take picture.
259,3.0,We finished seeing everything in less than an hour. It's a very small aquarium and not really worth going to. You're better off just exploring Coex Mall itself.
260,1.0,You can't simply put random fish in random containers and call it an aquarium.  I really wanted to like this place but this place is way too scattered and sparse in its exhibit to be a first class aquarium.
261,4.0,"I found that it is one of the great aquarium (probably the best one) in Korea!! I didn't expect that much, just thought it would be normal one. But it was really nice and I did like it!! A lot kind of fishes and etc..... The best part was the glass tunnel there I felt like I was under the real sea!"
262,5.0,I sow new and wearied kind of fish there. The most amazing view was the shark view. And they were playing music and they put cheers at the back so you can watch it comfortably as long as you want. رأيت هناك انواع غريبة و جديدة من السمك. المنظر الأكثر روعة كان لمنظر القروش من خلف الزجاج على طول اكثر من طابق.
263,4.0,"Visited the Aquarium with a 3 year old and a 7 year old. The Aquarium isn't as grand and spectacular as some other Aquariums in Asia but considering it is right in the city and above a mall, it is not too bad. There are some fun exhibits for children. Some quite interactive, keeping young children busy. Visit for the entertainment aspect of it and yoi won't be disappointed. Expect to spend about 1.5 to 2 hours."
264,3.0,"This Aquarium has some Limited Species of Fishes, it is Not that Attractive and a bit Pricey on the Entry Fee.It might Excite the Kids to see some Fishes, but not worth the Entry fee."
265,2.0,I have been to plenty of aquariums over the world. The one in COEX mall was priced 15000 won back in 2012 and showed nothing much for the entrance fee. I found only the jelly fish section better than the rest. Entirely forgettable experience
266,4.0,I spent about 35 minutes total looking through the aquarium. I think the price reflects the fact that the aquarium is in the middle of a city.
267,3.0,"Not as big and impressive as other aquariums in the world, you can spend some pleasant times to visit."
268,4.0,I recommend a visit to the aquarium expecially with kids of course. It is really amazing and there are also some exibitions during the feeding hours really nice( unfortunately only in korean but it is amazing the same). It is better to get information about the hours when you arrive.
269,5.0,"We were there in Aug. My 11 year old had a blast. You can touch certain fish/starfish and snails. Is not thay big but bigger than you would imagine since it is inside the mall. They have shows, and overall a good experience."
270,4.0,"My four year old and I love going to COEX aquarium. One can easily spend about 3-4 hours in the aquarium. It's not just viewing the lovely displays but also the shows like feeding the Sharks, penguin. You can touch and feel starfish which is fun. I love the display which has the fish that eats your dead skin. There is a innovative section where they have aquariums made with stuff like refrigerator, vending machine etc. definitely worth a trip."
271,5.0,I loved this aquarium! It was lovely with many species of fishes & huge sharks. Its not over crowded & also pretty diverse with other animals other than fishes.
272,5.0,A wonderful place and is located in the center of shops and underground and has many fish and marine life and possible buy toys on the forms of fish
273,5.0,I went with a friend and we both think it is really a nice and particular aquarium! It is really unique and I think it's a good place to spend a day for families with kids!
274,5.0,Family outing in COEX mall would never want to miss out the fun and educational aquarium. Note the feeding timetable for various locations if you like to witness the real time feeding fun.
275,5.0,"on a limited area, they successfully gave us a quick overview on Seoul/korean fishes. Then different sites are there for children to play and a lot of selfie posts for the adults who love it. A great way to organize an aquarium that i have not seen anywhere else, maybe only similar to Singapore.  Dont be surprised, you will also see other animal types and not only fishes. Some are very cute that kept my daughter busy pointing out this and that, saying wow and oaah.  Would recommend this for those travel to Seoul with kids.  ps: prepare walking shoes as Coex Mall is huge and this aquarium is also quite big."
276,3.0,"It is located inside the Coex mall but it is closer to the Bongeunsa station. The aquarium is definitely geared more towards kids. You can stick your hands in one of the tanks where they keep those small fish that munch on your dead skin. The aquarium is not that big, but they have penguins, otters, manatees, sea turtles, beavers, sharks and rabbits (???). It's a nice place to chill on a hot summer day."
277,4.0,"This aquarium starts off like any other aquarium but then you get to the area of tanks that are shaped like a telephone box or fire extinguisher (same size a real one). The are also some rabbits, chipmunks, prairie dogs and Guinea pigs. It was quite crowded so it was difficult to see sometimes. There is a touch pool with some cool things like the sea pineapple and sea slug. There is only a small cafe which sells ice cream and a small selection of drinks inside the aquarium area, but a lot of good places around. Some quite pricey. You can get line number nine right to the door on the subway. Get off at Bongeusa station. This station wasn't on the map I picked up so I guess my map is old. As i didn't know about this station we caught line 7 to Cheongdam and walked down past the temple."
278,5.0,"I've been here twice. I highly recommend avoiding weekends due to wall to wall crowds. Yesterday was a Wednesday and we had a great time. There weren't too many people there. We were able to do the moving tunnel twice. It's popular for a reason. It's a beautiful, creative, innovative aquarium with many artistic and shaped displays. There are lockers to place your backpacks and shopping bags. Inside, there's a snack shop with churros, ice cream, and coffee. There are stamp books for the kids ands touch pool with uniquely korean sea creatures like sea pineapples in the touch pool. Line 9 takes you right to it. Near PF changs. Go in the mall and its to the right. Conan O Brian's pet octopus, Samuel) is in the crab display! ( he is an American TV star)"
279,5.0,"We were very impressed with this attraction overall. Great care and planning, fun design elements and a variety of animals (including native species you'd be unlikely to encounter) made for an informative and entertaining experience. As a pair of adults (no kids) we'd recommend 1.5 - 2 hours for a leisurely encounter. With kids, perhaps adjust time expectations. This being Korea, great selfie opportunities abound and the tanks also lent themselves for some great pix and video to share w/ friends. -- A tip for couples: we went late in the day on a weekday & that cut down on the kid-traffic, making the trip through a peaceful and soothing chance to unwind."
280,5.0,Very nice aquarium with a wide variety of animals. I will post more photos later. Lots of interactive things for children to do to make learning fun. The mall was HUGE. So many stores and places to shop and eat. Really good day but wear your walking shoes!!!!
281,5.0,"great aquarium and it's at the mall!. one of the few places with manatees and you can see them up close.one part even has weird fish tanks like kitchen sinks,telephone booths,washing machines etc.planning on going back"
282,5.0,"This is a great place when you are traveling with kids and they have gotten tired of watching temples, castles, markets and other stuff their parents want to see. The aquarium is large with a large variety of fish/animals and good english translations. There is an interesting section on the fish in the Seoul area (Han river) and a great kids section where they can touch some sea shell and fish.  Combine the visit with some shopping in the Coex mall and you could easily spend a day here."
283,5.0,"Very nice aquarium with interacting activities for the kids do like touching water creatures. Cool designs with fish tanks. Highly recommend this place if you come during the hot summer months. After you are done, you can walk around the mall which has very nice movie theater, duty free shop and Hyundai Dept store at the other end of the COEX. I personally like this place then Seaworld!"
284,4.0,"This aquarium is not up to the standards of Long Beach or Toronto, but in a city that's a little short on activities for kids, it's not a bad place to spend an hour or so."
285,5.0,They offer Military Discounts You could spend the entire day walking around the aquarium Great for kids of all ages
286,5.0,"The aquarium has a wide variety of sea creatures. It was a very open area for the large amount of visitors and was pretty clean. I especially enjoyed how visitors could interact with some of the sea creatures (doctor fish, touching a starfish, etc.) and learn about some of the common illnesses in fish by looking under a microscope. The displays of the fish are also very creative; for example, one fish tank looked like a telephone box, and another looked like refrigerator."
287,5.0,Good aquarium to visit if you have not been to one ... but if you have been to the one in some of the other places (Singapore/Thailand/China) then you may not find it as special
288,5.0,Beautiful aquarium. It sure is a fun place for all family members to visit. It has hands on experience with the fishes. lots of fun.
289,4.0,For families with children and aquarium lover's this is a must especially if you are visiting Coex mall. Good variety of type of fish. Some local Korean fish. Feeding them is a good experience. I think the ticket was overpriced. The store at the end of aquarium has some nice stuff.
290,4.0,For those who have time to spend pleasant I recommend visiting the aquarium. Place abundant in fish sharks turtles. The aquarium is huge and been in a amazing mall.
291,4.0,"Looks like small - it indeed small - but with good interior and creative design, surprisingly it's very enjoyable. Recommended."
292,3.0,"A small scale aquarium in the COEX mall.  There are many kind of fishes and sea creatures (including seals and penguins). Quite interestingly, there are also some “non-sea creatures”, for example, monkey, rabbits,…etc.  I spent a 2 hours’ happy time at the aquarium. If you have extra time, especially on a rainy day, it is a good place to visit."
293,4.0,"First I thought it was a small place, but was surprised about how big it actually was. They have some great things for kids, they can touch some of the fish, see how they lay eggs, hatch and a special place with jellyfish. Not only fish, they have seals, manatees, penguins, otters, a croc, turtles and a lot more than I would expect. Though it's in a mall, the whole thing is quite big with a big tank and a glass tunnel. Kids will love this place, and so did I."
294,3.0,"Had a lot of beautiful fish displays but also a fair amount of animals too, like otters and beavers and Guinea pigs."
295,4.0,"This aquarium in the mall, dont have a lot of species of fish compare to ocean world. But the price i think is much cheaper.so for killing time 1-2 hours. This place is okay to visit. Fresh water have arapaima, red tail catfish, sturgeon, salt water is shark, manta and no whale here."
296,5.0,"It's just awesome, kids like it so much and don't want to leave. Every part of it is so attractive with different theme, be prepared to spend hours to experience it. I can't wait to be back."
297,5.0,"The COex aquarium has been designed to entertain all age groups. The money is worth spending. it takes 3 hours at least to cover. As compared to Dubai, Singapore and London, I found this to be bigger and more number of fish types"
298,3.0,"This is a ok aquarium but there are some things that let it down. Some of the tanks are a little small but this is due to the fact that it is in a mall. Despite this, it's still a nice way to spend the day.  For Conan O'Brien fans, they have Samuel the Octopus on display toward the end of the aquarium. They also have an exhibit of more ""unusual"" fish tanks, with fish inhabiting such things as sinks, fridges and phone booths.  This would be a good place to bring children. There's an ""aquarium passport"" that children can pick up and stamp along their way through the aquarium.  All in all, a decent enough aquarium but certainly not the best one I've been to."
299,5.0,"The only other Korean Aquarium we have been to is in Busan which was small. We were nervous about the Coex since it was in a mall. There was no problems! We went early on a Sunday and it was not as packed as we feared it would be. Our little ones, 3.5 and almost 2, had a blast. The only thing we didn't care for where the touch exhibits. Those poor aquatic animals. But since our kids enjoyed it, we would certainly go back."
300,5.0,"The first part is mostly local, freshwater fish. Don't spend too much time there if you want to see the sharks and octopi--there are lots of those later!"
301,4.0,"Loved the aquarium it starts with little tanks than gets bigger and better as it progresses , there are alot if things to see you can do this and explore within 2 hours"
302,5.0,"At first glance, i thought an aquarium in the middle of a mall, but i was very pleased. It had a lot of great aquatic creatures and was a good way to spend an hour"
