,CONTENT,VADER
286,If you want to buy souvenirs or the best face products or have a cup of coffee in strange place or just enjoy the vibe of street atmosphere just come here and stay longer the 5 minutes :-) Very good place for shopping lovers or people who wants to feel vibe of the city,Positive
287,"The whole area was pretty cool, as there was something for everyone. In addition to all the restaurants and different types of stores (mostly make-up), at night they had a lot of food street vendors. More choices for women",Positive
288,A great street to walk around. Make up and face masks are really worthwhile. Food is a bit expensive compared to other markets. Retailers really exploit tourism,Positive
289,"This place is just simply the best one in Korea. You can find all kinds of clothing, skincare product, gifts, restaurants, street food, to your favourite Kpop star albums! And they're surprisingly very cheap. Moat of stall sells food from 2,000 won per portion. Although I was mostly there looking for gifts and skincare products, this place is a must visit in Korea. I will definitely find a place very near to Myeongdong Street next time I visit Korea!",Positive
290,"There are so many shops and people walking the streets that it can be overwhelming if you're not accustomed to that. If you've never been to Seoul, try not to get sucked into one of the beauty stores (like me). They'll offer you something free and next thing you know, you've spent entirely too much money on facial masks!! LOL... It's fun but BE CAREFUL!! LOL",Positive
291,Super awesome place! I really love everything from here . Would like to go back again here! Super worth it,Positive
292,"Although it was fun to eat the street food, I found it better to eat in some random Korean BBQ restaurant. What makes this place are the makeup and beauty stores. My goodness you will never realize how much skin care and hair care you need (or think you need) until you enter one of these stores. My personal favorite was Tony Moly. If you aren't careful you can blow you entire budget on that street.",Positive
293,So there is so much street food and for fairly cheap. Also there is plenty of high end shops in the area. It is definitely a good spot to check out if it is you frist time in Korea.,Positive
294,"If you plan on shopping for k-beauty here, make sure you come before 2pm. Once the markets start it gets crazy busy. On the first night we thought it was a novelty but we quickly realised that some of the food wasn't as cheap as we thought. Some of them vendors reheat food by using those gas flame lighters so they're not fresh off the grill or reheated on it. As well as it being unbelievably busy, there was rubbish everywhere, it was a bit of a turn off. Worth a visit if you're into k-beauty though but wouldn't come here just for the food stalls. There are some decent restaurants around too in the area.",Positive
295,"There were always a lot of people.  We were only interested in snacks. Pretty expensive. Would recommend going to the local markets instead.  For example, a box of strawberries was sold at W15000 here and only W3500 at Mangwon market...  Nevertheless, it was a place with different variety of restaurants and shops.",Positive
296,should not miss this place. there are lots street food which are very Korean. you can go to restaurants or cafe. Shops - middle range. Crowded coz its popular.,Positive
297,"One of the most popular shopping districts in Seoul and for a reason. It's always crowded, especially during the evenings when all the street food carts are in full swing. I would come here just for the street food from simple veggies to exotic lobsters and shrimps and everything in between. One can find almost every brand here and of course a wide range of cosmetic products. (Carry a stroller if traveling with very small children)",Positive
298,"Great vibes, great market place for street food and people watching! The beauty shops here also great fun!",Positive
299,"I love to shop at Myeongdong Street due to its variety of shops and also its street food. Easy access to/from metro station as well. There are many beauty product shops (Holika Holika, Banila n Co, Innisfree, Tony Moly, Lush) and other familiar global brand (Zara, Uniqlo), Tom's Almond etc. The street foods are also good and has many varieties, dont miss to try barbeque lamb stick, strawberry cake/souffle, gimbab, spicy bbq squid and many more.",Positive
300,"Very touristy, but fun vibe! Lots of modern shops, market stalls and food stalls. Good variety of food as well. Must have, 30cm icecream!!",Positive
301,"Myeongdong street is the most amazing street i have ever been! Aside from it is very safe, the street is very entertaining. From the street food, to the signature stalls to the ambiance. Very nice place! We have stayed somewhere this area for 5 days.",Positive
302,"Love the area... all sorts of street food that was amazing!!! Shopping stores left & ryt!!! Its a convinient place to buy all sorts of things. They also have local grill restos that served good food. We ate during Xmas eve at one of the grill resto- i forgot the name, but the meat was delicious!!!",Positive
303,"You would already know Myeongdong is good for getting cosmetics and skincare products. Would recommend you to try the street food that come out only at night.  Also if you plan on getting face /body masks, this is the place to get as they are still cheaper than duty free. Not for all products but most.",Positive
304,"fun experience especially at night! shop and eat till you drop. from street drop variety to cool hole in the wall restaurants, and beauty cosmetics and clothing shops- especially beautiful with all the lights in the evening!",Positive
305,"For first timers to Seoul, this place is ideal...with lots of food options and shopping to do...if you're here for the culinary and shopping experiences! You can have lunch and dinner at different restaurants every day/night (assuming your hotel provides breakfast). Lots of cosmetic shops, with vendors giving out free facial masks in front of their stores, in hopes to wheel you in. Some restaurants have a 2nd or 3rd floor, so do go in and check with host/hostess for availability, and don't just assume there's no seating when the main floor is full. There are lots of street vendors along Myeongdong-Ro (St) where they sell gimbaps, deep fried squids, etc...which you may fancy. For tourists, you will find good exchange rates in this area too. When we were there during Xmas/New Year, there were huge sales everywhere in Myeongdong shopping street… good time to go :)",Positive
306,"The people are friendly, although when they look like they are handing out samples of things, they are not, they will pull it back and tell you go into store. The street food is cheap but delicous! way to save money. American made clothes are really expensive, I saw very little Korean made clothing, The underground markets are reasonable. But my favorite was really trying all the different foods.",Positive
307,There's a lot of spot shopping in Seoul but this one is the best. Because they have good price. Low price but good quality. If you want some souvenir from Korea this is one place that you should come,Positive
308,"Bustling, energetic and ecstatic! I love the energy here and the street food are pretty awesome. Go to the alleys for cheaper street food!",Positive
309,"Amazing cosmetics shopping, many other shops too. Different kinds of street food. Very different and unusual experience.",Positive
310,Things are more expensive in Myeongdong than other locations in Seoul.  There are definitely more tourist in Myeongdong . It is very central to everything . But very crowded in Christmas .,Positive
311,"Astonishing lights, restaurants, and full of markets where everyone can purchase good for yourself and/or for presents to be offered to family, friends or relatives when coming over. There was the real life in the city of Seoul at night. No one should miss it when visiting and walking through the capital definitely (night and day as well) !",Positive
312,"This place is the best place in seoul. This place have everything like streetfood anykind of food you want myeongdong have it...also about shopping street they have everything you dont have to go anywhere in seoul. Everything sell in dongdaemun myeongdong have it....everything sell in gangnam myeongdong have...from shoes, clothing, bags and cosmetic they have complete all stuff",Positive
313,This area has all the beauty shops. Masks for every part of your body. Bought loads to take home to australia as it is all so cheap. Did not feel ripped off. Do your homework first as to what you want as it can be very over whelming. Evening food markets are amazing every thing was so good that we tried. A must is the kimchi dumplings and korean fried chicken not to mention the lobster tails. Very busy but very safe. Oh bought a few pairs odf adiddas footwear as very cheap.,Positive
314,"It's a well known fact that Myeong-dong is a beauty product wonderland and not to mention, beer and fried chicken.  It's a must go for any first timer in Seoul and also beauty products fanatics.  It's a lovely and vibrant place with tons of street food too. The only downsides are the animal cafes not letting kids in, a pity.",Positive
315,"First time or frequent visitors, this place is a must! Street food stalls are by 4pm everyday until past midnight. Shops and shops and shops, and restaurants after restaurants, cafes and salons and OMG everything you need. If you can, visit this place weeknights, because it’s extremely packed on the weekend.",Neutral
316,"This was a great place to shop! We visited on a Sunday afternoon. Plenty of tourist friendly stores. Traditional and touristy gifts, food and candy. Definitely a must-do when visiting Seoul.",Positive
317,"We were in Seoul overnight and wanted to shop for their wonderful Korean beauty products. We stayed at a hotel near Incheon and debated whether to take the AREX Incheon Airport Express train from the airport or uber. The one way train ticket was definitely cheaper at 9,000 South Korean won compared to the $75 USD uber but we opted for the uber due to time constraints. Taking the shuttle back to the airport, finding the express train, and coordinating the train schedule plus a transfer to Myeongdong Street from Seoul Station seemed too much of a hassle and time consuming. Travel time was between 45-60 minutes. Be prepared for the crowds since this was one of the main shopping/tourist streets. The stores accept credit cards but have SK won for the street vendors. We found ATMs in the area. We tried some of the street food but after awhile tired of the greasy fried food. There were some rather unique concoctions: fish shaped waffles, dumplings with red bean paste, and seasoned chicken/rice cakes to name a few. We were there for the beauty products and found Innisfree to have the best selections. We loved: Jeju orchid enriched cream, green tea seed serum, green tea seed eye cream, volcanic pore clay masks, wrinkle cream and of course the masks. The jellyfish vital mask was one of my favorites. Credit cards were accepted plus duty free was an option with a passport. These products can be ordered online but was cheaper in the stores. What was interesting about this area was that there were literally no garbage cans to throw away wrappers etc. from the street food. Fun experience and felt very safe in the area.",Positive
318,The street comes alive at night and better when the weather is a bit cooler. Much nicer than nigjt market in Taiwan.,Positive
319,Fantastic place for people who love to shop. All kind of shops with many cheap things. Lots of street food as well. Love it! Never leave Seoul without going to Myeongdong,Positive
320,Great choices of appetising street food. Good crowd also creates a festive atmosphere. Seems very safe place to go with family. Some very good restaurant as well at very reasonable prices. Definitely an area not to miss when visiting Seoul. I stayed a week in Seoul and been there almost every evening.,Positive
321,"It is a perfect place for shopping of skin care, fashion items, etc. etc. Lots of people no matter it is weekend or weekday.",Positive
322,"Wow! You have to visit Myeongdong- the shops here are amazing- lots of beauty shops in particular! “Free” face masks are offered to lure you into shops but sometimes you can just take them and keep walking. It is super crowded here so be aware you will be bumped into n jostled a bit- all part of the experience! By about 4pm the street food carts come out- oh my goodness the variety, the look n smell is delicious! Is there anything fried that is not tasty?? No!! Try the crepes with Nutella, banana n cornflakes- yum! Egg rolls, corn dogs, fried chicken- all sooo good!",Positive
323,"The street was packed with so many shops selling cosmetics at a good price. You can shop them for souvenirs, eat the street food.",Positive
324,"A must visit if you want to do some shopping and have street food! If you know you way around, Namdaemun Market, Myeongdong Cathedral, Bank of Korea Museum and various shopping malls are nearby - although Hoehyeon station maybe closer to Namdaemun market. You have to try kalguksu and mandu dumplings at Myeongdong Kyoja! They have 2 of 3 locations in Myeongdong, but best go to the original place (established 1966?)",Positive
325,"Very busy, huge Korean and Western stores everywhere with amazing deals. We picked up a lot of awesome clothes and makeup for superb prices. Can strongly recommend.",Positive
326,"This is the place you have to visit if you are in Seoul. I went here almost every day whilst I was in Korea (for two weeks). There is so much here for everyone, in terms of beauty, music, niknaks, food etc. I would 100% recommend going here at night for the market, it is a once in a lifetime experience. The two best things I found in Myeongdong were - Nanta Theatre and Underground shopping centre.  The Nanta theatre was absolutely hilarious and can be loved by people of all ages. The underground shopping centre - found when going into the myeongdong subway station, was okay, there wasnt much there other than niknaks and socks, but there are a few kpop album shops there with such a large range of albums, all for very cheap. I'm from the UK and albums here (mainly bought through amazon) cost 4/5 times more than what I found here. I spent over £1000 on albums whilst here, and actually got my moneys worth, wheras in the UK this would have gotten me 30 albums at the most.",Positive
327,Very interesting place to wonder around. So many shops and side streets full of shops. So many Korean beauty products and also Tom’s flavoured Almond shops. Also there is also a big Art box here as well. It gets busy during the day but that is nothing compared to nighttime when all the street food vendors come out. Please be careful because people will just push and shove when it’s really busy. That being said we still loved the place. Go and enjoy all it has to offer.,Positive
328,"Myeongdong shopping street has all the beauty goods you need to find, every brand , every product. The freebies that comes with every purchase is also quite generous. Watch out for periodic value 1+1 buys if you intend to stay few days.",Positive
329,There’s no shortage of Korean beauty products here. However if you’re looking for just about anything else chances are you’ll find it here. There’s also lots of food choices available.,Positive
330,Shopping street is interesting and fun for everyone . Ladies are the happiness because we get to buy fashionable items .,Positive
331,"Myeongdong is chock-full of shops selling most things, but for me it is a place for beauty products and girly nic-nacs...and street food.  Towards the evening time the area fills with folk selling all kinds of Korean food...BBQ, stir frys, snacky bits and dumplings. I love love love the food and ambience here.",Positive
332,"This Myeongdong Street seems never ending road. Before our legs breaks from sores, there are still lots more and more to walk. Filled with many nearby shopping centres and of course street food. It’s very Yummy and walking down the streets during winter is superb cooling for us! In fact, it’s quite freezing. Will definitely come back here again!",Positive
333,"Night street of famous Myeongdong Street Night Foods, famous for its nightlife packs with people around. Had the lobsters baked cheese with read bean and Chocolate pancake that is so delicious and tasty. Is a night so lively not to be missed, environment and atmosphere is always so lively with bursting energy everywhere ☺️☺️☺️☺️.  Had teh lovely dinner over three street of night stalls around the Myeongdong Street walk. Lots of things to see and hang around the area.",Positive
334,"As part of our tour itinerary, we visited the Myeongdong street for a couple of hours. There is a Lotte duty free mall nearby as well, though its more for branded goods. The Myeongdong street was packed with locals and tourists alike. Most of the shops are selling cosmetics, face masks, fashion accessories, and many streetside stalls with local food.",Positive
335,"Interesting area with quite a number of cute places , shops , restaurants and night market . I prefer this area over Gangnam area which is to large and takes too long time to walk. Recomendable for tourists.",Positive
336,Located just along the train station. This place boasts a lot of fashion shopping and food( both street food and restaurants). Really a haven for the foodies even in winter.,Neutral
337,"My first impression was cosmetics...cosmetics and lotsa cosmetics although i did see a uniqlo store down the road.. Honestly i didnt go into any of the cosmetics store who offered free masks (only if you go into the store). I ve had my share of experiences where you go in and it would take me all my might to just get out and continue elsewhere. I just walked past and it was a wonderful experience of sights, smell, hustle and bustle of everyone around. You can get lost in here lol",Positive
338,"Myeongdong Street is super tourist friendly; there are many shops, cafes, restaurants as well as lots of street food and shopping. Most places have English speakers and/or menus, so it is easy to find what you want. This is also cosmetics center, so if you like or want any of those products: this is a place to get it! Don't be afraid to walk around some before you make final decisions on purchases because there are many vendors providing the same foods/products/souvenirs.",Positive
339,"Perfect place for first timer. U get food and u get shopping. This is the place to shop for beauty products. Night market starts at about 4pm where vendors start setting up, buzzling till 11.30pm. very convenient with Myeongdong station and euljiro 1(San) station nearby.",Positive
340,"Street is full of shops selling cosmetics. Sellers will try to lure you into their shops by offering you free mask. In the evening, there will be lots and lots of vendors selling street food. Price of food in this area are generally more expensive than other places like Hongdae, Ehwa Woman’s Univ and Namdaemun Market. Streets are usually packed even on weekdays.  Am giving it a 3 star because i am not into cosmetics and i think the prices are a more expensive too. I think this place is overrated, though i must say there are some pretty good eateries around eg Migabon (portion is smaller than Bon Juk but i found it nicer than Bon Juk) Myeongdong Kyoja (their dumplings are superb) and Yoogane Chicken Galbi. Apart from cosmetics, there are of course other shops/ mart selling other korean food eg almonds, potato chips etc",Positive
341,"Really enjoyed the food street and all. The place is huge. Some food street is not cheap, prawn is 10000 won. So tasty. Corn is 2000 won only. Enjoyed walking and managed to find good cheap shopping. Masks are really worth it!",Positive
342,"Plenty of stuff to buy especially souveniers. My kids bought loads of socks😊 for themselves as well as for friends. Fila stores are almost everywhere and the shoes are a bargain. Vendors start to setup their carts only around 3pm onwards so will be better to go there after 3pm to soak in the ambience. Hard to find rubbish bin so keep all your trash before disposing them properly. Train station is nearby as well, so will be a good experience to take the public transport. Plenty of cosmetics shops and a good place to buy snacks home as souveniers because it is cheapest here.",Positive
343,2nd time here and I really love it here; bustling and full of energy.  Bought so much stuff here; really went crazy with the shopping 🤤,Positive
344,"Surprisingly, of all the places that I have been to that are famous for street food such as Taiwan and Thailand, I actually like Seoul. I guess the only drawback for Seoul is that the street food is quite expensive and not exactly value for money. However, taste wise I really loved Seoul street food. They have all sorts of delicious food from cheesy lobster go soufflé with strawberries.",Positive
345,"I loved the food street there. If you want to find Korean original Cosmetic you better going to Young Lottee shopping(DutyFree). The difference shopping etude product between Shaila duty free and MeyngDong is the number of things (package)and expired date ( pls check). Of Course the duty free is long than Myeongdong. The price can be diference betwen 3000 idr per item. Its all up to your decision.  I think 2.5 hours is not enough for first shopper like me. In the winter session, (-3 C) you must wear appropiate custom, since this is an outside area. And do not take more than 15 minute in the outside. visit a shop every 15 minute is the best to maintain your stamina.  There are alot of the same shop, so be careful if you make an appointment. be more specific on the location.  Take Care and have Fun.. happy shopping...  Korea have a lot type of Cosmetic, pls brows and learn first about the product that you are looking for before it. its save your time.  The Food there is amazing. I tried grill Lobster with Mozarela, expensive but worthed. Eggbread is safe for muslim. ignore the fried ""type"". Korean street Seller are friendly but good sales person(They wont give up until you buy :).)",Positive
346,"Just beside Line 4 Myeongdong station exit 5, 6 7, 8, 9 n 10. A lot branded shop, hawker food stall, souvenir shop etc.",Negative
347,"Awesome place with friendly people ، clean erea , cheap cosmetics products , also street food must try .",Positive
348,"Filled with cosmetic shops, clothes, cafes, Korean restaurant and so on. Suitable for shopping, dining,hanging etc.. Very cool during the winter...",Positive
349,"I am not much into shopping, but you can see scores of people going on a shopping spree there. Try to go in the evening, there are lots of eateries and a very long food street with lots of choices. Food street is not that cheap though, it can cost you KRW 15,000-20,000 per person if you try 4 or 5 types of food.",Neutral
350,"The family loved Myeongdong that we came back more than 4x during our two weeks stay in Seoul. It is different when going in daytime and nighttime.  It is more lively at night with street food vendors putting up in front of the shops selling shoes, beauty products, clothes etc.  Be careful as it is crowded and packed with people.",Positive
351,"It was my favorite place to go around and browse. There is also plenty options to have lunch and dinner, aside from the lovely street food! The croissants are great",Positive
352,shopping was fun and reallllllly Interesting the food was delicious.. but there were too many people,Positive
353,"Wife and I only had two days in South Korea, so we had to be very selective in the things we wanted to see/do. Tripadvisor pointed me to this destination so we decided to give it a shot. I honestly cannot tell you how much I ate that night, but I can tell you it was a near endless supply of food for hours.  The stalls on the streets are just knockoffs, but somewhat entertaining to look at and the brick and mortar's offer a wide variety of items to purchase (cosmetics, shoes, dollar stores, etc)  If you only have a few days in South Korea, I recommend stopping by and filling your stomach for a few hours. Bring a lot of Won!",Positive
354,"I stayed 4 nights in Myeongdong. If you are into beauty n skincare, this place is for you. Lots of masks, toiletries and skincare on sale. As for street food, it’s rather pricey, and sometimes prices vary from stall to stall. A stick of fish cake can cost krw 1000 to krw 4000. I tried grilled scallop which cost krw 10000. The shell was huge but contained very little meat, swimming in cheese. I felt I was eating cheese alone.  The cheese hotdog was nice but you need to ignore the colour of oil used to fry it. Dark brown oil- recycled many times. Common sight at stalls that sell deep fried food.  Stalls sell more or less the same type of food. Always ask for the price first.",Positive
355,"Amazing energy in this city. The crowd just continues to bustle up to 11pm with street food vendors and ‘face mask pushers’ in a backdrop of visual stimulus of bright neon lights and aesthetic display of modern shops.  Great exposure and almost like a smorgasbord of Korean food in bite size quantity peppered at every corner. I would highly recommend trying the street food, it could certainly be good enough to make a meal out of it!",Positive
356,"My husband and I love shopping and this is a must! There is quite a verity of shops here, lots of cosmetics. If you enjoy shopping and people watching this is the place for you!",Positive
357,"Lots of brands here. There are deals to be found, but it's more like a pretty high end outdoor mall. There is a soup and dumpling place here that rocked my socks though.",Positive
358,"Quite a shoppers delight mostly for young women. This shopping area features are Korean skin care and cosmetics products. Many of the cosmetic shops offer samples in addition to 50% or more discount for purchases if bought in quantity. You can also have duty free purchases over a certain amount spent. It is also a great area for fashion clothing,shoes and accessories. In the evening this area has so much neon signage that it is almost blinding. As in any shopping area in Seoul there is a great quantity of food stalls and also different cafes and eateries. Quite a challenge trying to maneuver amongst the throngs of shoppers.",Positive
359,Beauty shops are in every corner. After buying their products they will give you free facial mask (10pcs) or their new launch make-up. Street foods have the same pricing. So accessible to MTR.,Positive
360,"Stayed right at the beginning of Myeongdong shopping street. Street have a wide variety of Korean speciality Street food. Having hot fish cake in a soup cup is unbelievable on a freezing cold winter night. The strawberries are superb as well. Since the street caters primarily to tourists, prices are on a slightly high side. Lots of stores selling beauty products at decent prices. Avoid the restaurants though, the prices are high and quality not to the standard where you can find elsewhere.",Positive
361,"Best place to buy cosmetic products, shoes & clothes. Offers variety of street foods. Unfortunately all are not HALAL for muslim travellers. Good place to hang out.",Positive
362,It is the same night market every where. There are normal goods. A lot of Masks and skin care are sole there. Natural Publish is good quality and popular in Korea. You must try fried lobster in street. It is fresh and nice. Beef steak is nice too.,Positive
363,"Crowded everyday and it has so many skin care shop especially face sheet mask and one time a salesman tried to trick me with giving me a sheet mask for free but when i want to get it, they try to pull me inside their store 🤦🏻‍♀️😀",Positive
364,"Went here in the midst of winter, in the rain at -6 degrees. Despite the weather, the place was crowded with tourists trying all sorts of street food from cheesy baked scallops to cream puffs. In addition, one can try all sorts of beauty products and cosmetics which is cheaper than other outlets. Just have to be wary of hustlers who will try to persuade you to buy as many of their products as possible and will even reward you with a free luggage bag in you buy in bulk. A good place to shop and eat and enjoy the atmosphere.",Positive
365,"Loved the shopping around here. Everything we wanted for our girls trip. Can’t believe how active it is around the clock everyday of the week. Sales people in the street trying to get us into their stores was a little annoying which is why I give it 4 stars instead of 5. Great food, products and access to surrounding neighborhoods in Seoul.",Positive
366,"Shopping, eating, sightseeing...it's all here. Almost all kinds of shops can be found here. The street food especially at night really made our trip memorable, it was sooo good! You can see different kinds of people walking around, fun to walk around here.",Positive
367,"I was hosted in a hotel in this area for 12 days. Really enjoyed the street food, easy access to subway, convenience stores, banks, and diversified commerce.",Positive
368,Went with wife and 2 teenage girls....enough said. We were surrounded by street food stalls and more importantly cosmetics shops throwing free gifts at us.,Positive
369,"Visited for the second time after a span of 4 years. Still lots of thing to see, street food, shops malls, etc... Now malls re all decorated with Christmas lightings. Make sure u don't miss the street food.",Positive
370,"During the day this is a street of cosmetics and young fashion, interesting enough and with plenty of restaurants of all Korean varieties with a couple of western ones as well. A labyrinthine network of little streets with shops and restaurants for all tastes. But in the evening it becomes a delight of impromptu stalls making and selling all sorts of Korean delicacies, fruit and drinks. Even some stalls selling costume jewelry and cosmetics. On a cold winter's evening when I was there, plenty of warming snacks and drinks. Not to be missed.",Positive
371,"Sure, you can go during the day but at night this place truly comes alive, especially on weekends. About 3 blocks square, the food stalls congregate along one strip and it is on this strip that we spent most of our time as we are foodies. From live octopus to egg cake, fruit smoothies to scallops in large seashells, the choices are endless and a veritable taste sensation. Prices are reasonable to a tad pricey for what you get but where else can you have so much selection in such a condensed space.  We also had a Korean massage for a reasonable price but it is a dry massage through towels and a hospital-like gown; more of a pressure point session than a true massage... a bit of a disappointment.  The stores offer packaged almonds, dragon's beard candy, ice cream, face and beauty products, and numerous tourist trinkets. But really, it is all the neon and energy and liveliness in the crowds that make this place work. An hour will do or stay the whole evening; it's totally up to you. Also, as it is downtown it is walkable from anywhere in the tourist area and certainly a short walk to a bus or metro stop. Definitely go; one of our highlights. 5 stars.",Positive
372,Love the street food in this place. There are a lot of variety compared to some markets. Slightly pricey for the food but quite standard throughout the street I.e. no need to look for best price or haggle.  It was quite crowded on a weekday night (wednesday) up to 930pm when we left. So can imagine it to be worse during weekends. There are also a lot of bulk discounts for cosmetics.  Even though you are not into cosmetics. Can just drop by to eat or soak into the atmosphere!,Negative
373,I stay at the hotel at Myeongdong and had most of my meals here. Great Korean restaurant as well as street food. Hot food during the cold weather. Not to be missed.,Positive
374,"Great place to go shopping, easy to get too and lots of places to eat if you are hungry I would suggest a week day if possible as weekends are just too busy",Positive
375,Myeongdong supplies all my needs from yummy food to egg toasts to Tom's Farm flavoured almonds to skincare and makeup!!!  Highly recommended to stay in the Myeongdong area as u can stroll through the night market each night after u are done touring tourist attractions in the day!,Positive
376,"Crowded as usual but a lot of shopping can be done here. For those looking to purchase korean snacks and smaller items/accessories, suggest to compare prices at each of the korean marts to get the best/most competitive prices",Positive
377,"Myeongdong is a great place to shop, eat and a place to meet up Korean friends. It is easy to locate and easy to reach. It is just two stops away from Seoul.  It has lots of facial, skin products, trend clothing and foods. It even has a gun range! You can try it for the first time. 14 years old and above. Valid passport and cash of course.  Here you no need for guide, just walk the walk... try not to go on weekends, tonnes of tourists and koreans.  There is self cert halal food!",Positive
378,A good place to shop! There are lots of stores to see from skincare to fashion. I recommend going to Music Korea if you're a K-Pop Fan since they sell albums at a cheaper price! Don't miss out on the food carts on the main street. You'll definitely miss it once you're home!!,Positive
379,"Soak it all in- the crowds, the street food vendors, retail vendors, noise, smells, etc. Try the spectrum of street food- you won’t regret it. Oh yes, if you get lost and don’t know where north or south is, look for the people wearing red (I think they are known as the Red Angels who are the Tourist Guides) and they will direct you! They also will provide you maps of this area because it is very easy to get lost. Now go and have fun!!",Positive
380,"Great place to spend an evening. Many shops with great deals of cosmetic product. At the end of the road there are some multi storey malls with amazing food ""delicatesen"" in the basement.",Positive
381,"Myeongdong is a must visit when in Seoul, no doubt about it. Not too far from some of the major sights and palaces of Seoul, this area is defined by its street food stalls and alleys full of branded shops. The streets are packed with tourists and locals alike, plenty of delicious food all over, whether in street stalls or in cafes and restaurants. Lots of beauty/cosmetic stores, fashion and the works. Just a great area to get lost in and absorb Seoul.",Positive
382,"A great beauty care shopping experience as you'll be spoiled wilth various brands- Tony Moly, Etude House, Face Shop, Laneige- just to name a few. Just in case you missed 1 outlet, worry not. As there are other Franchisees around.  Also there are alot of souvenir shops around.  If you like Almond Nuts, then this is the place you should head to. It's called Honey Bee Almond & Friends (HBAF). There are alot of varieties of Almond- Flavoured Nuts to choose from. Before you decide to buy any flavour(s), please feel free to try the samples provided. Comes in various packaging sizes. There are some sales happening right now.  Some of the highly recommended flavours are: 1) Laver Almond 2) Wasabi Almond 3) Black Sugar Milk Tea Almond (if you like Bubble Milk Tea drink. Similar taste) 4) Tiramisu Almond  Happy Almond-ing....",Positive
383,Had heard so much about this shopping area but what was on display went beyond all that. This is the place for korean beauty products. Lots and lots of street food joints and you will be spoilt for choices. The food looks visually appearing and everything we tried was yummy. The streets are choc a bloc with shoppers and there it is fun to just sit somewhere munching on the food and watch the world go buy. You can spend hours at this place. A must visit if you are in Seoul,Positive
384,"Paradise for a girls soul. Cosmetic haven and absolute delight for Korean street food. Everywhere you look, there are shops selling Korean brand cosmetics. Shopping and savoring sumptuous street foods is a walk in heaven. A must visit to stock up on your common and wierd Korean cosmetics",Positive
385,"Very festive place. All kinds of shops, plenty of restaurants, street foods, etc. It is always crowded. Definitely worth a visit when you are in Seoul. And if you need Won, those small currency exchange kiosks in Myeongdong have very favorable exchange rate, as long as you have 100 dollar bills. With 100 USD bill, you will get within 1% of the daily exchange rate. But with 50 dollar or smaller bills, they might ding you, could be 5% to 10% less of the exchange rate.",Positive
386,Interesting place if you're looking for cosmetics. Go for the street food as the restaurants here serve Korean food that's below par with a higher price. It's hard to bargain even with the stalls and mom-pop kind of retail outlets as I have the impression that they have fixed the prices.,Positive
387,This street is simply a good visit. There are all kinds of shops from stalls to big departmental stores and prices vary accordingly. It has great street food especially at night and it’s a good place to interact with everyday Koreans. It’s worth a visit,Positive
388,The shopping here was fantastic. The Korean face products were not too expensive and street food was awesome.,Positive
389,"This area got it all. Small shops big departments store, food street and restaurants. Gets very busy late evening specially on weekends.",Neutral
390,"Even if you are not a shopaholic, you would agree that this place is a shopping heaven especially for cosmetics. There's a lot of brands you can find here without good price. Find shop called, Baviphat where the items here are much cheaper than the other shops. If you are buying from the stalls, bargain as much as you can!",Positive
391,"Lively, vibrant, busy, bustling, this a great area for shopping, to eat a bite and feel the proper Seoul atmosphere",Positive
392,"Fun place to wander around at night and stock up on k-beauty supplies. Shop employees will be handing out “free” sheet masks in exchange for ushering you into the stores and trying to make a sale, so be prepared lol. This place gets packed after dark w/ tourists and locals alike. Tons of delicious restaurants and street food to choose from, so come hungry.",Positive
393,Good place to spend an hour. Go after dark when the street food vendors have set up and the stores are still open. A bit touristy but good fun nonetheless.,Positive
394,"A good spot to spent your evening here - plenty of food stalls and others like clothing, souvenirs, cosmetics accessories, etc. Take your time to walk from one end of the street to the other. A must visut place whenever you're in Seoul.",Positive
395,One of the best place for hawker food in Seoul plus shopping! Cold weather this time and there’s a Nanta Show here!,Positive
396,"There are a lot of people and shops in this area. when I first went there, there were so many people that it was inconvenient but after a while i feel comfortable. If you want to taste Korean street food, go here!",Positive
397,"Day and night both speak the local food and shopping culture - delicious and interesting street food, most trendy beauty and clothing shops. Unquestionably crowded but amazing just to walk around!",Positive
398,"This is a crazy and great shopping district where there are a lot of lanes that you can cover. Definitely a place that you can visit a few times during your stay in Seoul. A lot of things can be found there like clothing, skin care, food etc...",Positive
399,This is a must do if you visit Seoul! The street food is fantastic. It however gets really crowded and you see the same cosmetic shops scattered all over the place. The staff at the cosmetic shops here are not as friendly as those in other parts of Seoul and not so willing to give samples as compared to past visits; but a still must do when you are in Seoul.,Positive
400,"If you love shopping, this is a good place to be. Very busy street, lots of big brands have shops here. It's also nice to be here at nighttime.",Positive
401,"This a great area to walk around, do some shopping if you're into that and also to eat. You can walk to the cable car that will take you to the Seoul Tower from there and there is also a church that you can visit. Overall is a good place to visit as there are multiple options and there is a subway station nearby too.",Positive
402,"First night in Seoul, we head over after dinner not knowing what to expect. We used an undercrossing, and as soon as you started back up the stairs, the smell of cooking food was like a beacon. Lining both sides and in the center of the streets were random booths, selling everything from pop sockets to fish pancakes. Was definitly a great experience walking up and down and seeing all the different vendors, and all the stores behind still open as well",Positive
