,CONTENT,VADER
175,"One of the Korean traditional market where you can see and taste the local foods, experience the local shopping, to see the local foods, vegetable, fruits, Korean traditional side dishes, seafood, Korean Hanbok, etc.  You may go to the Majeongyo underground shopping centre, they sold handmade traditional souvenirs and it is a little bit cheaper from the one in the market.",Neutral
176,"I went there only for the the street food and haven’t been disappointed. I had chicken feet, tteokbokki, maiak kimbab and kimchi pancakes. I loved every single bit of everything I ate. Attention though because they have 2 separate menus for locals and foreigners and if you don’t speak or read korean at all you might pay 2000 or 3000 won more than locals for the same food.",Positive
177,It is very interesting Korean traditional market where you can taste local street food. There are also a restaurants in the market where you can sit down and have a little more formal meal. The pity is that nearly all the food vendors are selling exactly the same traditional food. It would be nice to add some variety of modernized Korean food like what you can find in the other part of the city.,Positive
178,"Gwangjang market is good for ladies shopping. as variety of clothes specially ladies wear you can buy from there at reasonable price compared to other malls in Seoul. There are food stalls, one can enjoy Music which is playing on streets. People are enjoying there all the time. Good people. Good Place.",Positive
179,"Loved this place. Sights sounds and smells really make you come alive. The food was the main attraction for ourselves and this is in the centre of the market. Make time however, to take in the fish, spice, kimchi and textile stores on route. There is a massive choice of places to eat, with each type of speciallity seeming to have the same location with different stall traders servicing the same option in each area. Prices are clearly shown and standard across the piece. Not as cheap as I expected but still much better than western prices. We chose to have just one type of dish (portion ) at each stall so we could try as many things as we could before getting full. Mung bean pancakes were our fav!4000 a portion. Bibimbap 5000 was really good. Fish cakes in a soup were nice at 3000. Sundae a blood sausage filled with spiced sweet rice were fantastic, they are served with cooked liver which reminded me of my child hood 6000. Bottled water is provided free - one central bottle from which you fill your own cup. Alternatively look for stores on the side selling Cass beer in small cans for 2000. Kimchi as usual was served complmentary. Didnt try any fish stuff as off to Busan later. Deffo a great place to try most of Koreas fantastic food in a great atmosphere.",Positive
180,"Big food market, crowded with a confusion of sights, sounds and smells. I was wandering from my hotel looking for somewhere to eat on a sunday evening when many surrounding restaurants were closed and suddenly came across this market with an over-abundance of choice of street food. Common format was to have a cooking stall at the front onto the street with some tables in a room behind. Sitting at the tables was a bit less frenetic. Not much english spoken, but got by fine with 'point and smile' as menus have pictures and an english title for each dish. A meal (a sort of half pancake, half omelette with green beans and seafood) and a beer was 16,000 Won. On a sunday evening I seemed to be the only tourist among thousands of people, many buying a take-away in metal foil containers. Going to the market for a desert of deep fried sweet pastry with a dipping cup of sugar also seemed very popular.",Positive
181,"Great place to try all the different Korean street food, not for the people on diets. Also lots of good Korean products",Positive
182,This is my favourite market on earth. A lot of delicious street food all over the market. It’s the true part of daily life in the city. I highly suggest visiting the market for a true local experience.,Positive
183,"Gwangjang is na interesting place to visit. Big, chaotic, full of people, varied business. We had a great sushi in one of the small booths. Definitely worth a visit.",Positive
184,The market is very big full of street food and small restaurant. Visiting in the afternoon is very hot in summer. Visiting at night to taste the street food will be much more pleasant.,Positive
185,"Love this market! Apparently, this market is divided into sections, there is bibimbap section, hanbok section, etc. Market is clean and nice. If you like traditional market you must visit this place. They sell a lot of things, varieties of fermented goods (their fermented octopus kimchi is to die for), beautiful hanboks, korean cookware (that ramyeon pot you always see in k-dramas, stone pot for bibimbap,etc), food stalls (dumpling, pumpkin porrridge, mung bean pancakes, barley rice bibimbap, etc) and many more.",Positive
186,"Spent an entire morning at the market...you can get fresh produce, freshly blended juices, freshly made ice-coffee, ice cream, the mung bean pancake and for us Malaysian women, go crazy for all the pre-cut various different cloths available at USD10 each. There is Korean Silk, cotton, washable silk, linen, etc...Bed-linen of various sizes and shapes and styles and makes, Oh Man...decisions, decisions.",Neutral
187,"Large local market provide food, gifts and Korean dress. Best place to see local things if you first visit Seoul.",Positive
188,"Very nice visit; however, I wish I knew how to tell the street food ladies to only give a half portion or small portion. Many were confused when we were just sampling different foods and not finishing. We wanted to leave room for the next stop.",Positive
189,"Gwangjang Market Is known to be one of the first permanent markets in Korea and is a popular tourist destination. The market is famous for its textiles; there are hundreds of stores that sell silk, satin, and linens. The stores here usually supply fabrics to the different market like in Namdaenum, Dongdaemun, and department stores. Aside from the fabrics, this place is also known for their food. There are many food carts in the middle aisles selling different local dishes like bibimbap, dumplings, mung pancakes, live octopus, rice cake, blood sausage and a lot more.",Positive
190,"This is probably the biggest and best food market according to the media, went there 1st thing in the morning, very disappointed. Lots of stalls but majority are the same food. Tried to cover each stall, unfortunately I couldn’t eat that much. Went there in winter, and the best thing was the seats were heated! Yes they were heated, how good was that for winter and an open space! But the food ... pretty average, nothing special. I was actually quite disappointed after my trip to Korea overall. I tried all the famous food I saw on the Korean drama, none of them were good. I was very keen on Korean food before, loved everything from the Korean restaurants here in Australia, but since I been there and tried it? I would say the Korean food which’s not from actual Korea is lot better. Korea is quite expensive compare to other Asian countries. Was there for half month and traveled from Seoul all the way down south to Jeju island, the only thing I felt good was the green tea waffle from Jeju island . So if u ever go on food trip, go to China, best food ever on the planet",Positive
191,"Visited Gwangjang 2 years ago and really liked it and went back this year. It didn't seem as impressive as before and the stalls were quite repetitive. We had some bibimbap at a stall then had some japchae - I ordered one portion and was served two miserable overpriced portions by the corner stall. Then we had mung bean pancakes. Interesting array of Korean street food, some of which are less common like the seafood dishes. It's a tourist trap so beware of upselling and some badgering.",Negative
192,"It's a big market (or really collection of markets as there are other markets in the area) and there are some really great bargains to be found.  There are tons of food stalls, but sadly they seem to all have mostly the same items and the ones I tried were ok, nothing more.",Positive
193,"We heard great things about the market, went in the afternoon on a weekday. Lots of offer with loads of stalls but it’s all the same. Fish, vegetables and juices, or bedding. Depends what you like but I have been to much, much better markets unfortunately this one just wasn’t worth the train ride for us. If you like to take photos it’s a good spot I guess.",Positive
194,"Having seen the Gwangjang Market written up many places as somewhere you had to visit in Seoul, my family went for dinner. We were very disappointed as it was much more intimidating than expected. We had already been to many places to eat in Seoul and to various markets. Gwangjang was among the most frenetic, crowded and dirty of them. We were not inspired to eat there. Instead, we were more comfortable with the street food in Myeongdong. I'm sure this is an instance of a difference in Western and Asian sensibilities, but I feel that Western tourists should be made aware that Gwangjang is not like anything you would be used to in the West.",Negative
195,Easily to access via metro. Love the food here such as mungbean pancakes and other. Is full with tourist and foodssssssssss.,Positive
196,Must visit this local Korean Market with varieties food and daily items can be found in this market. You can experiences changing stall by stall tasting different local delicious as most stall have limited seating area.,Negative
197,"A variety of Korean street food sold there - mandu, bibimbup, tokpokki, pancakes, noodles etc. Price is not really cheap though. Other sections sell textiles, snacks, souvenirs,hanbok etc. Interesting place to visit.",Positive
198,"Probably the best place to try one of korean specialty food, yukhoe, sannakji, and bindaetteok! They also sell a lot of korean sidedish (banchan)a",Positive
199,This is a great place to buy gifts for family and friends as well as enjoy delicious and traditional street foods in Korea. :),Positive
200,"Most markets in Seoul offer the same stalls and after being to a few, it can be tiresome... except for Gwangjang Market! The food is real and local! The Mung Bean Pancake here rules its all! The Live Octopus is acquired taste but kids liked it!",Positive
201,"The market has different sections selling different items so we went only to the food street to try their local delights. Had the mungbean pancake, famous donuts and also live octopus! Alot of their locals eat there, tourists were browsing more. Great local experience! Donuts were freshly made, located at the far end of the street. This stall is made famous as it has appeared on TV prog thrice! Be prepared to queue, but queue moves pretty fast. Go there n try for the local food experience and korean food culture! I went with a local guide so i did not have problems ordering food. But I realised that the hawkers are really friendly and welcoming unlike some local markets in other countries when you don’t speak their language. If you have time, do visit this food street!",Positive
202,"Lots of stalls here selling hanbok, hanbok fabric and other stuff.  Came here for the food. Food selection was varied and also very affordable! We sat at an ahjumma's stall and ate small kimbap, tteokbokki and jokbal. All were delicious! We loved the jokbal :) This ahjumma also serves live baby octopus and other food.  At this market we also got to eat sundae, as well as fish cakes.  We left with our tummies full! Definitely coming back here on my next visit.",Positive
203,"A market serving Korean cuisine, selling Korean titbits and traditional costume. Came here to really enjoy the authentic Korean food. Don’t expect clean and nice restaurant. If you expect that type of standard then this is not a place for you. It’s really the sit at the streetside-hawker style of eating. There are plenty of tit bits to buy, ranging from ginseng sweets / dried seaweed to chocolates. Also ginseng and other products for making Korean soup. There is a segment with traditional Korean costumes and selling Korean textile and pillows/cushion. The market is structured with a few streets branching out from the Center. Each streets covers their on specialty too. This is also the place I had my fresh live octopus! It was yummy and fresh. Tried the raw beef too! There are also plenty of stalls selling noodles etc. You can also bargain at the titbits stall and costumes stall.",Positive
204,Nice market with foods to choose from and textile and hanbok to choose from. There were many stalls that are selling same kind of foods around there.  Lovely place with good food and some snacks or clothes to shop around.,Positive
205,We did not have enough time to enjoy the sights and tastes of this local market. There was a wide variety of food on sale and the sight of the old ladies selling their wares was insightful about what an active lifestyle would do to add years to life. Definitely worth a visit.,Positive
206,"We came mainly for the raw beef and octopus. There are many small restaurants selling the same thing. We picked one with a good review and it is actually a Michelin Star restaurant, how surprising! The food tasted so good and fresh.  There are also booths selling pancakes, fish cakes, tteokbokki, kimbap and other snacks.",Positive
207,"Despite being a market, it was clean and feels very comfortable.  Great place to have a simple meal. Would recommend the greenbean pancake, gimbap and bibimbap there! Stalls there were very friendly.  Went around 4pm on Friday and there wasnt a lot of people. Great time to eat and buy souvenirs & tidbit/snacks.",Positive
208,"For a break for a lunch or just for discover the Seoul street food I just ended up here randomly ! It s not a big market but the food alleys are really interesting, the weird things like octopus, the smells of the potato bread , etc etc Colorful, full of live , smells , spices Good place",Positive
209,"I felt that this market gave a true Korean experience. There are plenty of stalls (all serving slightly the same meals - bibimbap, gimbap, rice cakes, fish, etc) and you just take a seat and they serve you! Easy as that. It's a great place to meet locals, expats, people watch, and drink. It is complete chaos and super super busy but it is a really cool environment. I came here two nights in a row and will 100% be back. Truly authentic.",Positive
210,"visited this place around 5 pm and some of the textile shop already closed and replace with food street. However, not very much diversities - we only found dumplings, fried chinese style egg with pork and vegetables.....plenty of stall selling the same food",Negative
211,"Traditional or modernized? It's a mixture of both as there are stalls that remain tradition selling traditional stuff while some furnished their shop with air-conditioner selling Hanboks. They are divided into sections just like other markets in Seoul that makes it very clear which section you are in. There is a section selling food, which, normally patronized by tourists more than locals. The food stalls there selling identical food stuff so tourists can just choose any stalls to eat them. There are also shops surrounding the food stalls selling food items too, perhaps slightly more expensive as they dun seem to be crowded unlike the stalls outside. You can get most the stuff you need from this market, from raw food to cooked side dishes, cloths, mattresses, blankets, Hanboks to cooking wares.",Positive
212,"We took the Seoul Metro to Jongno 5-ga Station. From there it's about a 5min walk to Gwangjang Market. The market has clothes and food merchants - we arrived just before lunchtime which enabled us to walk/explore without any issues. Once lunch begins, you will see workers from nearby offices/businesses flock into the market and sit at the various food stalls - usually a shared bench/table which surrounds the vendor stall. There's all manner of Korean food which caters to all different palates. The market also has a large number of Hanbok clothing stores which line the alleyways as well as stores which provide jewelry for the Korean weddings. There's also many men's suit and clothing shops where you can buy suit material or ready-made shirts if you desire. As you explore the many areas of the market, there's even live seafood shops which have produce available for purchase, as well as traditional Korean snacks. We had lunch at one of the many vendors and tried the bibim naemgyeon cold noodle dish and my wife had a noodle soup that had wide rolled noodles (made in front of your whilst you wait). If you love exploring, visit Gwangjang. It's also about a 15min walk to Dongdaemun area. Highly recommend visiting this market.",Positive
213,"Eating from the stalls is a must. The food is good but the whole experience is what I like, it reminds you of where you are as it is very ‘Korean’. I had lived in Korea for 3 years and I really enjoyed being in the bustle of the market.",Positive
214,I like this place but never thought I like it enough to write a review until my most recent visit. I found myself naturally drawn to this place. I came to realization that you can find comfort in the food here. Some bread and butter shops may seem unexciting but it tells of the locals' life. Very interesting food options and excellent for the mini explorer in you.,Positive
215,Our guide said most of the goods here were lower end. Liked seeing the fresh produce and fish for sale. I was extremely surprised to see English translations of the offerings of the street food at many stalls.,Positive
216,"Gwangjang market located a stone throw away from Jongno 5-ga exit 1, is rather overrated. When I visited, it was packed and although there were many stores, they mostly served similar things. Price wise, I would say it's rather reasonable. My friend and I ended up buying our food and walking over to Cheonggyecheon Stream to enjoy our food away from the crowd.",Positive
217,"Usual food they sell here are seafood pancakes, kimbaps and noodles. Cheaper prices but limited variety of food. There are more food choices outside the market for a dollar or two more.",Negative
218,"Our guide mentioned that if we say Gwangjang Market, he gets hungry just by remembering how good their Korean pancakes there. So we got curious and went to see the place. We took the bus and it's very convenient because it stops right in front of the market. We ate their Korean pancakes (pajeon) of course. There's a lot variety, vegetarian, or with meat or seafood. The place sells a lot of other things, food stuffs. It's a great place for people who loves to eat!",Positive
219,"The market is covered with shops and stalls of food, souvenirs, utensils, cloth, handmade products. They basically sells same and similar stuffs. You can large range of street food here though. From mung bean pancake to porridge to kimbap to bibimbap to mandu to live seafood to raw beef and etc. The market is very convenient too, it is right in front of a metro exit.",Neutral
220,No very impressed at all... same kind of food in every stole ... was interesting to came there... but I wouldn’t came again and I wouldn’t eat in here again .... not worth it,Positive
221,"This place was recommended to me, but I thought it was just okay. If you're in the area, I would check it out, but I wouldn't go out of my way to see it. There are a lot of markets in Seoul, and this one didn't seem special to me.",Neutral
222,"I always enjoy visiting traditional markets wherever I visit. Gwangjang market is one such place definitely worth visiting in Seoul if one wants to have a true local experience different from upscale markets Seoul has to offer. Great place for those who want to try Korean street food delicacies. Good place to pick up few souvenirs too … we found a good shop where we picked up colourful silk bojagis - Korean wrapping cloth, which make a cool gift. There are several shops selling textile and we bought some Korean silk cloth for dress. Rest of the time was spent exploring all the local food and vegetables on sale all around! Very nice atmosphere to enjoy.",Positive
223,It is a traditional market where you can find all kind of local products where the local would go. There is even a eatery place where you choose and eat.,Neutral
224,"Gwangjang Market is the place where you can find any Korean traditional food with reasonable price. Open till late around 9pm. Have visited it twice during winter, the hot topokki and japchae, plus soup for the drink, just warmed my body as I needed. One of a popular places to visit in Seoul, no wonder the market was quite dense by tourists during lunch.",Positive
225,"Lots of great street food and friendly vendors. It's a great market also for hanboks, Korean bedding, and housewares. And there are some souvenir shops at the ends as well. Definitely itinerary-worthy.",Positive
226,"I went here suuuuper hungry and I was not disappointed with the food! Tried mayak kimbap, sundae, odeng etc etc and yukhoe (raw beef) which was really goood! I don't even eat raw food, but when I had this... It was just good and did not taste raw at all! They also have fruits and other stuff, but the highlight is definitely the food the serve. The price is very reasonable and the place is very easy to locate.",Positive
227,"Huge market, many different things to try. Prepared right in front of you, it's difficult to choose at which store you want to sit down to eat... so I've been here a couple of times already haha.",Positive
228,"The market visit was an interesting one as sellers where anxious to have you sit down and eat the food that they were cooking. Local people ignored us tourists and enjoyed their meal. Some of the local dishes were not for the faint of heart. Our guide took us through a factory where costume jewelry was being made for retailers through out the world. There were several hundred little shops with one tow two people working. Nothing was for sale to the general public, It was amazing to see how nimble the workers could put things together and how quickly they could do it. A nice experience.",Positive
229,"Lots of food stalls in the area. However, there are sections of various but similar food. For example, one area was for the korean pancakes, another for seafood, and another for pork feet and blood sausgae, etc... In addition, there were shops for traditional wear and Korean snacks. You can use the Seoul City Tour hop on and off service to get here or arrive via other modes of transport.",Neutral
230,"The stalls are selling the similar foods ie pancake, seaweed rolls, noodles, dumplings, bibimbap etc. Must try the pancake! It’s tasty!",Negative
231,"This is one of the oldest traditional markets in Seoul and is considered one of Korea’s largest traditional (and most beautiful) markets. I was recommended by the hotel’s Concierge to visit Gwangjang market if I am interested in authentic, local street food and window shopping for silk items and kitchenware (including utensils and cookware). At first sight, the market will look a mess but as you enter the maze of inviting stores.  The food section of the market was further north with some food stalls entertaining snaking lines of up to 10 patience customers. I found myself a small seating spot and had the following for breakfast: Topokki (Korean Spicy Rice Cake) Japchae (Korean Glass Noodle Stir Fry) Janchi Guksu (Korean Warm Noodle Soup)  This is definitely a place I would live to re-visit if I was in Seoul again. Smelling, hearing, seeing, tasting and just being there in the middle of Gwangjang Market; doesn't get any better than that.",Positive
232,All the stalls seemed to be selling the same type of street food. Not much of a variety. Left the place after trying out some of the food and purchased some kimchi.,Neutral
233,"We had an amazing experience at the Kwang Jang street market. They have authentic Korean street food, a plenty of different small shops to explore and the atmosphere was great.",Positive
234,I really had a good time at Gwangjang Market. The food that they offered here was scrumptious. I really do enjoyed having a Hotteok and a Raw Octopus which is we eat it alive. The souvenir here was a bit cheap compared to Myeongdong and has various choices. What I can suggested if you guys go to this place please empty your stomach before you go here and try all the food in this place. It’s worth it.,Positive
235,"It's a traditional market with a mix of prepare food stalls and shops with areas to buy raw ingredients. A must see for anyone coming to Seoul wanting to taste of traditional Korean food. The shop and stall owners can be a bit too friendly trying to get you to eat there, but its all part of the charm. It is jam packed at night so if you want to visit, I recommend going for lunch and sampling food as you walk through. There is some variety in types of food you see but generally encompasses: kimbap(Korean seaweed rice rolls), Tteokbokki (spicy rice cakes), Jeon (battered pancakes with fish, veggies and meats). Food is cheap and non pretentious. Bring an empty stomach and an open mind to try a few new things.",Positive
236,"Lots of food vendors option for you, taste is pretty much the same around here (it taste good) we didn't choose to sit at those vendors outside as there are too many people walking around and it bang our back. So we chose one of the restaurant with heater which we can rest and get warm with good food. They also have live octopus (Sanakji) at the Market, there is a shop located at the beginning of the street which i will not suggest you to go (sorry i forgotten the name, we went for the Sanakji randomly). Service is bad, there is no table for us and they ask us to sit outside with no proper table to eat, the octopus was stated 6000 won and they say they have, once we sat down they say that they don't have it. We felt cheated.",Negative
237,"This is just one of those MUST DO items. A great selection of local foods prepared right in front of you. There are at least 100 vendors here with a great array of food, items and treats.",Positive
238,"I use naver map to walk to this building from my hotel , lots of made in China clothes , wares here . Came here for food only where we had the fried pancake which was delicious , the fish 🐟 steamboat we had there was tasty 😋, one of the shops was Michelin star for beef tartare with raw egg on top , live octopus 🐙 .",Positive
239,"Having grown up in Western countries, we could not eat anything there. Lots of interns and food we are not used to. Maybe good for local Asian.",Positive
240,"This market is mainly fabric, linens, Korean Hanbok outifts and housewares. The food vendors are in the center of the market. There is row of all Bibimbap with heaping bowls of vegetables. Then there are rows or vendors serving chicken feet, rice cake, kimbap and soup. The prices were reasonable and the food was hot. We tried just about everything. You could probably find just about any fabric here, even for suits. Bring cash for the food.",Neutral
241,"This market offers both foods and garments, you'll realize most of the food vendors here offer almost the same food, and when you're here there's a few food you must try here, that is the beef tartare and live octopus cuts.  for beef tartare, go to that restaurant that slices their beef fresh, you can see from outside the window, this restaurant serve live octopus as well.",Positive
242,"Tourists would be able to find some local, delicious and cheap Korean style food here. However, the stands in the market basically all sell the same thing and it's lack of variation.",Positive
243,A market for food and fabric incredible large area be ready to walk should you arrive by bus!  The food choices are huge good quality but like often before street food does not mean cheap in Seoul! We had some of their famous mung bean pancake' was ok but tasted better before' plus rice cake on slice sauce' same comment for that dish' the area was busy and the staff was a little short on temper at the first location!  We moved on to sample the blood sausage and a spicy stew of offal meat both brilliant' one dines on small wooden benches out of plastic cups' we stopped with this the dumpling and noodle soup will have to wait until we return,Positive
244,"Great place for Korean local foods. Lots of stalls all selling similar food items. Aside from that, not much is worth visiting and I believe most tourists come here just for the food, as we didn't see people checking out the stores that're lined around the whole market.",Positive
245,"This is a wholesale market. You can buy really beitiful traditional bedding, fabric, Hanboks that are the traditional Korean Dresses. The color are incredible and beutiful. You can savor cheap street food, loke gimbap, jokbal,bindaetteok and more.",Neutral
246,"I asked the hotel for a market to see and take photos and they recommended Gwangjang market. The market has food shots - seafood, beef, pickles etc. But the best part is a the center it has many food stands where you can get various Korean dishes - spicy rice cake, fish cakes, pajun pancakes etc. It was super cold when I was there but the benches are heated. It is all open air. I had a good time there.",Positive
247,"This market is one of best place in our trip, people in market so friendly and I can eat almost all the street food of Seoul in this place. I will come back to there place if I go to Seoul again",Positive
248,Nice food and souvenir shops. The souvenir shop owner is very nice to let us try everything before we buy. The price is fair. The most popular snacks is the green bean pancake and rice roll. Worth to try. 手信店可以試吃後才買，價格便宜。值得一試的小吃有炸綠豆餅和麻藥飯卷。,Positive
249,"This is a market over a hundred years old. Inside there are many shops selling Korean traditional food and you can sit there to enjoy the tasty food like kimbap, dumpling, seafood etc. They use electric cushion so that u wouldn’t feel cold.",Positive
250,The food stalls here sell about the same items. A must try is the pancakes at a corner sit-down eatery near the entrance. You'll have to wait in line there and all the customers eat that dish!,Neutral
251,"It was so cool place. I've been there for a while. I love there foods and vibes : ) I think there is perfect place to feel the traditional market of Korea. I've visit Gwanghwamoon, insadong and Gwangjang market. those Foods are pretty cheap and delicious. Acually I've been visited few years ago in Summer. It was so hot ....... so it would be better to visit in Winter. you can also buy so many kinds of Souvenir in there. Have fun and enjoy that place",Positive
252,"You can choose various Korean local dishes under a comfortable market environment. Recommend Korean style maki (Gimbab), vegetable pancake (Bindaeddeok) and Korean style sausage (Soondae).",Positive
253,"We visited this place at dinner time. This market offers a lot of local foods, from fried food, gimbap, oden, rice cake, sundae, and many more. The price is around 3000 to 5000 won. Be sure to sit on their stalls and point the menu that you want to eat. Otherwise they will give you a lot of foods, including the things that you don't order. To enter the food's section, you can take exit 8 from Jongno 5-ga station.",Positive
254,"Enjoyed some mung bean pancakes with some alcohol which made for a memorable meal. Shops sold the same stuff - the usual street food fare like pancakes, kimbap, fish cakes, etc.",Positive
255,"There were so many stalls to choose from, but honestly they all look about the same. We choose 2 stall that had some locals sitting down, and ordered quite a few dishes including blood sausage, narcotic gimbaps, japchae, bibimbip, and mandu.  Everything was delicious except for the japchae (which was flavorless). Be sure to double-confirm what you order with the ladies manning the stall though, as we were half-forced to eat something we didn't order in the first place (apparently she asked us in Korean, and we had unknowingly agreed to).  If you are a foodie visiting Seoul, Gwangjang Market is a must-visit!",Positive
256,"this is the good place to eat the special Korean food, such as fresh octopus, Korean traditional noodle, Korean green bean cake, rice roll extra...... this place very closed to the subway and easy to find. And this place also have some other Korean food like kimchi and Korean style stuff. this place very interesting . I suggest if you have time must go here.. ................",Positive
257,"One of our Korean friends took us Gwangjang Market. It was an interesting place to be =) You can try to eat live octopus, boiled bugs or just watch those who are eating them. There are so many souvenir shops. There are also plenty of cheap textile shops but quailty seemed poor to me. If you want to go where locals go, this is your place",Positive
258,"Took the subway to this place. We enjoyed our visit here so much. We ate with the locals, we ordered Bibimbap rice , korean ramen and mandu and ate it in a crowded food stall where you sit side by side on a long bench. It was fun. We bought from every vendor we saw like the jap chae, mung bean cakes, gimbap, strawberries and rice juice. My daughter fancied the Korean made comforter and we ended up buying one. The korean ginseng is cheaper here so I bought some as well. If you are determined to buy yourself a hanbok better buy it here. They have different designs and sizes. Surprisingly, this market smells good and is not filthy for a fact that fresh and cooked food is sold at every corner. Our tummies and our shopping bags were full on our way home.",Positive
259,"Long for eating from food stalls but it was way too cold to eat in the market. It is not a covered market and it was under minus 10 degrees. Couldn't enjoy anything with masks, scarf and thick jackets on. Only stayed for a while and left with some disappointment. Be prepared if you com here during the winter.",Negative
260,"We were able to buy cheap luggages, shirts and sweaters for cheaper price than when you buy somewhere else, it's also in great quality! WIN WIN!  TIP: You should go here on your first day in SoKo, especially if you're looking for cheap sweaters and stuff. And go here if you wanna buy souvenirs and Kpop items.",Positive
261,"First time coming here to the market with the family. Love the whole market atmosphere. See all the food carts, especially the ahjummas selling bindaetteok. You can find all sort of food here, knick-knacks, souvenirs, and even clothes (at night).",Positive
262,"A must-go place if you are traveling to Seoul. The market offers great variety of textiles, spices, supplies but especially and most importantly.. food! A lot of local food by korean aunties, that are super nice. Many stalls actually sell the same stuff, but you can just try randomly. Not necessarily the stall with more people is the best! You can just walk and wander around while you eat different food!",Positive
263,Most of the stalls were closed when we went on a Sunday morning around 10am. So it was rather quiet and didn’t really get to experience the real market atmosphere.  The food stalls were open so we tried their mung bean pancake. Seems that different stalls sold different kinds. Try the Gimbap too!  There were some stalls that sold kimchi that you can vacuum pack to bring back to your own country:),Neutral
264,"This is the traditional market where it have variety of foods, drinks, snacks, souvenirs, dresses and etc. Must try their mung bean pancake. We bought a lot of seaweeds and nuts as souvenirs from here. Some of the owner speak Chinese and English as well.",Negative
265,"A market for ordinary people,many kinds of traditional food and everything in this market with lower price",Negative
266,"This is one stop I really enjoyed, the market was quite extensive with lots of stores selling Korean dresses, souvenirs, trinkets, food stuff and lots more. And a great thing happened!!!! There where English speaking tourist aids in the market to help you figure out the lay out!",Positive
267,"This is as authentic a market in Seoul as it can possibly can be. That it has become a tourist attraction with its own dedicated team of official guides is proof that this is no ordinary place despite its very ordinary setup. Plenty of stalls to get your food, drink, souvenirs, fabrics and, our favourite item, the almond nuts. The shopkeepers are a pleasant bunch, and they'll even throw you a special off-the-shelf item if you buy a lot (which we did) and they are, surprise, open to a bit of bargaining. But I suppose its because we're tourists.",Positive
268,"There are various markets around town, and you should visit several to see the differences. This one has lots of authentic food stalls and fabric stores selling hanbok fabrics. You can purchase clothing and coats here (be sure to bargain), as well as quilted slippers, bags, and vests. Worthwhile to see!",Positive
269,"Great market, we went there to grab some food (kimbap/ bindaeteok etc.) and had a great time - you basically sit in front of the little stalls and eat and go. After that, we walked around and there were many stalls selling souvenirs (seaweed/ honey butter nuts/ ginseng extract) and bought a few things. The stall owners don't really speak English/ Chinese, but communication was alright. The price of honey butter nuts here was definitely cheaper than in Myeongdong",Positive
270,"This is one of the oldest traditional market in Seoul, and best place for tourist to come here for the korean street food. Bindaetteok (mung bean pancakes), Hotteok (pancakes with brown sugar filling), Tteokbokki (stir fried rice cakes), Gimbap (rice roll), Sundae (Korean Sausage) are few “must eat” food in this traditional market which you should not miss. It’s a place for you to experience local eating culture, and it’s conveniently located Exit 8 or 9 of the Subway Jongno-5 station.",Positive
271,"It's amazing to get lost in the stalls of this market! So many food options from exotic to tame. The stalls are mostly run by ladies and most make the same thing, with a few that serve other stuff like seafood. Lots of tteokbokki, soondae, gimbap, pajeon, etc. It's a bit overwhelming to decide which stall to go to, but try to look for one with locals eating there, usually a good sign!",Positive
272,"Pretty much only came for the food. Many to choose from! I had to have the sundae, kimbap and bindaetok which were all amazing",Positive
273,"If you are looking for a traditional cultural feel, this is the market to go to! Lots of interesting food stalls n food produce. Local Korea n products too! There are quite a few food stalls selling live octopus dish! Fun place to visit n experience for all ages!",Positive
274,"I always stop by Gwangjang market whenever I'm in Korea (which is every year for the last 4 years.)  Koreans are more reserved than friendly. So don't expect smiley vendors. To some, they might come out as rude. Out of the blue, I had one old lady server who stopped by my table, grabbed and poured my 1/8 cup of sesame oil/salt and pepper on my dish--without a hi/smile/nothing. It might look rude but it's more motherly. She's just showing you how to eat it.  You can sit on any vacant seats. Order up. It's not expensive. Beware of the boneless chicken feet. It's seasoned like fire chicken/불닭. It will set your mouth on fire. This market is also famous for bindaetteok/빈대떡/mung bean pancakes--crunchy, savory, and delicious with rice wine or beer or soju. I also tried fresh octopus. They wiggle and might get stuck in your throat, so chew like a mad man. Have fun!",Positive
275,Got to this place to look for winter wear. We ended up with a big bag stuffed with winter wears all for just less then $200!,Neutral
276,"Please try not to rush through. Enjoy the sights, sounds, people, and atmosphere. Found this excellent booth with snacks to bring home. Sorry, I can't help you find it. The ahjumma was the bomb.",Positive
277,This place is for people that enjoy traditional Korean dishes in a street style dining style. My favorite is cucumber kimchee but they're are many unique dishes to explore.,Positive
278,"This place if absolutely a must see for food lovers. Enjoyed by locals and tourists, this place is always swarmed. We enjoyed kimbap, odeng, bibimbap, fresh made noodles, bindaetteok (at the center of the cross roads). Many locals were additionally queuing for hotteok, so we decided to get that too. Absolutely loved this place; research youtube for the best stands.",Positive
279,"It is a market frequented by locals and tourists, I was told. There are many food stalls to try many types of Korean foods, which is a good thing if you are travelling solo. There are also stalls selling Korean snacks and souvenir.",Positive
280,We went there during lunch time and we were surprised for a number of hawker food at there. You can try the famous live octopus here if want.,Positive
